"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","verbatimLongitude","verbatimLatitude","barcode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","imagecode","class","relatedCatalogItem","fieldNumber","preparationType","typeStatus"
"287","2020-07-23 12:21:32-03","CEPLAC","CEPEC","99800","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"W. W. Thomas","2003","07","24","Brasil","Bahia","ITORORÓ","Fazenda Santa Ana, 14,4Km ao SW de Itajú do Colônia, Rod. p/ Rio do Meio, depois 2.7Km na orla da mata.","-39.8325","-15.150278",NA,NA,NA,NA,"C. P. Bruniera",NA,NA,NA,"13477","39W49'57","15S9'1",NA,NA,NA,NA,NA,NA,"31/03/2008",NA,NA,NA
"288","2020-07-23 12:21:32-03","CEPLAC","CEPEC","125292","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"A. M. Amorim",NA,NA,NA,"Brasil","Bahia","NOVA VENÉCIA",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"C. P. Bruniera & M. Groppo",NA,NA,NA,"7511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-23 12:21:32-03","CEPLAC","CEPEC","125325","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"A. M. Amorim",NA,NA,NA,"Brasil","Bahia","NOVA VENÉCIA",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"M. Groppo & C. P. Bruniera",NA,NA,NA,"7548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-23 12:21:32-03","CEPLAC","CEPEC","61516","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"W. W. Thomas","2000","02","02","Brasil","Bahia","JUSSARÍ","9Km N cidade, Rod. p/ Palmira. Ramal de Fazs.","-39.535833","-15.157222",NA,NA,NA,NA,"J. A. Kallunki",NA,NA,NA,"10236","39W32'9","15S9'26",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"291","2020-07-23 12:21:32-03","CEPLAC","CEPEC","61578","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"W. W. Thomas","1997","03","03","Brasil","Bahia","ITAPETINGA","Parque da Matinha.","-40.234722","-15.239167",NA,NA,NA,NA,"J. A. Kallunki",NA,NA,NA,"10248","40W14'5","15S14'21",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"292","2020-07-23 12:21:32-03","CEPLAC","CEPEC","54422","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"G. Hatschbach","1980","04","09","Brasil","Espírito Santo","LINHARES","20Km S Lingares, BR-101.","-40.0722007751465","-19.3910999298096","48094",NA,NA,"auto","J. R. Pirani",NA,NA,NA,"47709",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA
"293","2020-07-23 12:21:32-03","CEPLAC","CEPEC","35398","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"G. Hatschbach","1980","04","09","Brasil","Espírito Santo","LINHARES","20Km S Linhares, BR-101.","-40.0722007751465","-19.3910999298096","48094",NA,NA,"auto","I. M. da Silva",NA,NA,NA,"47709",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA
"294","2021-04-08 17:13:12-03","UESB","HUESB","5947","S","Plantae","Dicotyledoneae",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Melo, E.; F.França, E Miranda,; F.França, E Miranda,","1999","08","11","Brasil","Bahia","Mundo Novo","Estrada para a cidade próximo BA 052 (Estrada do Feijão).","-40.475","-11.876389",NA,NA,"Arbusto ca. 2m. Folha coriácea, levemente discolor. Cálice violeta, pétalas violetas, filete róseo com tufo de pelos brancos ventrais; estilete verde amarelado; estigma amarelo. Fruto imaturo verde. Frequente.; Mata semidecídua antropizada.",NA,NA,NA,NA,NA,"2777","-40.475","-11.876389",NA,"465","465",NA,NA,NA,NA,NA,NA,NA
"295","2020-11-12 17:03:12-03","UEL","FUEL","29212","PreservedSpecimen","Plantae","Tracheophyta","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Temponi, LG","1998","06","02","Brasil","Minas Gerais","Marliéria","Parque Estadual do rio Doce, próximo à Campolina, próximo à Campolina","-42.7322006225586","-19.7122001647949","28215",NA,NA,"auto","Pirani, JR","1999",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:10:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Fonseca, LH; Medeiros, B","2013","11","07","Brasil","Espírito Santo","Marataizes","Brasil. Espírito Santo. Boa Vista: Mata de encosta na Pedra do &nf;Botelha e Pedra do Elvis. Trilha dentro da mata","-40.375139","-18.4495",NA,NA,"Arbusto ca. 50cm alt. Cálice e corola lilás. Prensado em álcool; Arbusto; Mata de encosta",NA,NA,NA,NA,NA,"252","-40.375139","-18.4495",NA,"170","170","Southern America",NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:10:03-03","UnB","UB","165195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Magalhães, M","1942","10",NA,"Brasil","Minas Gerais","Governador Valadares","20km O da cidade. Rio Doce.","-41.9494018554688","-18.8511009216309","50833",NA,"Arbusto 1-3m; Mata.","auto","Silva, IM","1989","07","19","2647",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:10:03-03","UnB","UB","165193","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Magalhães, M","1961","05",NA,"Brasil","Minas Gerais","Teófilo Otoni","Recante.","-41.505298614502","-17.8575000762939","62594",NA,"Flor rosada - frutos. Arbusto 1-2.; Mata (segundo andar vegetativo).","auto","Pirani, JR","2009",NA,NA,"18860",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:10:03-03","UnB","UB","165194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Hatschbach, G","1979","11","22","Brasil","Paraná ","Cerro Azul","Rio Bom Sucesso.","-49.261100769043","-24.823600769043","32006",NA,"Arbusto 3m, flor rosado escuro.; Mata pluvial margens rio Ribeira.","auto","Silva, IM","1989","07","19","42571",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"300","2021-03-04 15:46:28-03","IF","SPSF","47528","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","T.E.Barreto","2013","02","17","Brasil","SP","Campos do Jordão","PECJ","-45.816667","-23.15",NA,NA,"COLETA: Liana.; GEOGRAFIA: Floresta Ombrófila Mista - Canhambora.;",NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"301","2021-03-04 15:46:28-03","IF","SPSF","02037","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","caerulea","Almeidea caerulea",NA,"D.Bento Pickel","1945","01","05","Brasil","ES",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"302","2021-03-04 15:46:28-03","IF","SPSF","25974","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","lilacina","Almeidea lilacina",NA,"J.E.A.Bertoni","1997","07","16","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697","13859",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata, sub bosque&nf;;","auto",NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"303","2021-03-04 15:46:28-03","IF","SPSF","20834","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","lilacina","Almeidea lilacina",NA,"J.E.A.Bertoni","1994","12","06","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697","13859",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,NA,NA,"310",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"304","2021-03-04 15:46:28-03","IF","SPSF","20838","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","lilacina","Almeidea lilacina",NA,"J.E.A.Bertoni","1995","11","18","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697","13859",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta&nf;;","auto",NA,NA,NA,NA,"309",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"305","2021-03-04 15:46:28-03","IF","SPSF","06487","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","lilacina","Almeidea lilacina",NA,"E.Amaral",NA,NA,NA,"Brasil","SP","Tatui","R.F.Sorocabana","-47.8499984741211","-23.3500003814697","22710",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"306","2021-03-04 15:46:28-03","IF","SPSF","48204","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","D.A.Folli","2010","08","10","Brasil","ES","Rio Bananal","Reserva Florestal da CVRD","-40.0675","-19.421111",NA,NA,"COLETA: Porte arbóreo; fruto imaturo verde; Seiva incolor; altura 2m; fuste cilíndrico com 1m de altura e CAP 12cm; diâmetro da copa 1m.&nf;Nome Popular Guamixinga; GEOGRAFIA: Estrada BR-101&nf;Mata de Tabuleiro.;",NA,"G.S.Siqueira","2014","01","15","6658",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"307","2021-03-04 15:46:28-03","IF","SPSF","15198","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Rutaceae","Almeidea","rubra","Almeidea rubra",NA,"G. Hatschbach & R.Kummrow","1992","01","19","Brasil","GO","Niquelândia",NA,"-48.4597015380859","-14.4738998413086","74171",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,NA,NA,NA,"56247",NA,NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA
"308","2017-09-11 16:28:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","caerulea","Almeidea caerulea","A.St.-Hil. ex G.Don","Herb. Martii",NA,NA,NA,"Brazil",NA,NA,"ad fl.Itabapuana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Marts.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in silvis primaevis prov. Rio de Janeiro, prope Villa Ubá. alt.200 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais","São João Batista do Glória","Habitat in silvis primaevis prov. Minarum ad praesidium S. João Baptista","-46.51","-20.64",NA,NA,"Valde affinis Almedeae coeruleae et forma foliorum vix distinguenda nisi apice magis acuto,at oraeterea differt floribus majoribus, pedicellis breviter pilosis insidentibus.",NA,NA,NA,NA,NA,"s.n.","-46.51","-20.64",NA,NA,NA,"Southern America","P12P2N0015",NA,NA,NA,NA,NA
"311","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in Mato Virgem pr. Fazenda do Capitao Guidoa",NA,NA,NA,NA,"Valde affinis Almedeae coeruleae et forma foliorum vix distinguenda nisi apice magis acuto,at oraeterea differt floribus majoribus, pedicellis breviter pilosis insidentibus.",NA,NA,NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"Southern America","P12P2N0015",NA,NA,NA,NA,NA
"312","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil",NA,NA,"Prope Villa Ubá, alt 300 m",NA,NA,NA,NA,"Valde affinis Almedeae coeruleae et forma foliorum vix distinguenda nisi apice magis acuto,at oraeterea differt floribus majoribus, pedicellis breviter pilosis insidentibus.",NA,NA,NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"Southern America","P12P2N0015",NA,NA,NA,NA,NA
"313","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","longifolia","Almeidea longifolia","A.St.-Hil.","Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Valde affinis Almedeae coeruleae et forma foliorum vix distinguenda nisi apice magis acuto,at oraeterea differt floribus majoribus, pedicellis breviter pilosis insidentibus.",NA,NA,NA,NA,NA,"677",NA,NA,NA,NA,NA,"Southern America","P12P2N0015",NA,NA,NA,NA,NA
"314","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Babylonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"315","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Riedel, L",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Silvis umbrosis collibusque, e gr.ad. Macahe et Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"316","2017-09-11 17:13:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Silvis umbrosis collibusque, e gr.ad. Macahe et Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"630",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:45:12-03","UFRGS","ICN","179390","S","Plantae","Dicotyledon",NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A. St.-Hil.","Brotto, ML; et al.","2013","12","11","Brasil","PR","Cerro Azul","margem direita do Rio Ribeira","-49.218056","-24.783056",NA,NA,"Doação Herbário MBM; árvore de 4 m, flores róseo-avermelhadas; Floresta Ombrófila Densa",NA,"Brotto, ML",NA,NA,NA,"1510","-49.218056","-24.783056",NA,"270","270","América do Sul",NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:18:42-03","IBt","SP","19850","S","Plantae",NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Loefgren, A","1899",NA,NA,"Brasil","São Paulo",NA,"Fazenda Queluz, Estação Montemór.",NA,NA,NA,NA,NA,NA,"Pirani, JR","1994","05",NA,"CGG4418",NA,NA,"SP008326",NA,NA,NA,"SP008326",NA,NA,NA,NA,NA
"319","2019-11-21 10:18:42-03","IBt","SP","9139","S","Plantae",NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Campos Novaes, J","1894","12",NA,"Brasil","São Paulo","Campinas","Mata.","-47.060001373291","-22.8999996185303","23900",NA,NA,"auto","Pirani, JR","1994","05",NA,"CGG2895",NA,NA,"SP008325",NA,NA,NA,"SP008325",NA,NA,NA,NA,NA
"320","2021-01-21 15:30:04-03","IBt","SP","333443","S","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Kallunki, JA; et al.","1994","02","22","Brasil","Espírito Santo","Itapemirim","Cachoeira do Itapemirim, NW of Cachoeira do itapemirim, Morro Grande, forest remnant behind marble sawmill on S side of road to Jeronimo Monteiro (BR-482) 2 km of Junction with road to Muqui (BR-393).","-41.166667","-20.833333",NA,NA,NA,NA,"Pirani, JR","2015","11",NA,"596","-41.166667","-20.833333","SP048456",NA,NA,NA,"SP048456",NA,NA,NA,NA,NA
"321","2021-01-21 15:30:04-03","IBt","SP","335375","S","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Kallunki, JA; Pirani, JR; Fernandes, JB","1995","04","23","Brasil","Espírito Santo","Itapemirim","NW of Cachoeira do Itapemirim, Morro Grande, Behind marble sawmill on S side of road to Jerônimo Monteiro (BR-482) 2 km NW of junction with road to Muqui (BR-393).","-41.166667","-20.25",NA,NA,NA,NA,"Pirani, JR","2015","11",NA,"719","-41.166667","-20.25","SP048457",NA,NA,NA,"SP048457",NA,NA,NA,NA,NA
"322","2019-11-21 10:18:42-03","IBt","SP","298667","S","Plantae",NA,NA,"Rutaceae","Conchocarpus","lilacinus","Conchocarpus lilacinus","(A.St.-Hil.) Bruniera & Groppo","Cardamone, RB; Grecco, MDN; Belinello, R","1995","09","12","Brasil","São Paulo","Campinas","Condominio Colinas do Atibaia, distrito de Sousas.","-47.060001373291","-22.8999996185303","23900",NA,NA,"auto","Pirani, JR","2015","11",NA,"176",NA,NA,"SP048458",NA,NA,NA,"SP048458",NA,NA,NA,NA,NA
"323","2015-10-29 02:27:00-02","UM","RECOLNAT_UM_MPU","MPU018993","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","lilacina","Almeidea lilacina","A.St.-Hil.","Saint-Hilaire, A. de",NA,"3",NA,"Brésil",NA,NA,"Forêt vierge à Uba. Près de Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018993' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"MPU018993",NA,NA,NA,NA,NA,NA,NA,"hb","type"
"324","2014-04-16 10:44:48-03","UM","RECOLNAT_UM_MPU","MPU018992","PreservedSpecimen",NA,NA,NA,"Rutaceae","Almeidea","rubra","Almeidea rubra","A.St.-Hil.","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Montagne de Babylonia près de Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018992' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"MPU018992",NA,NA,NA,NA,NA,NA,NA,"hb","type"
