"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber"
"814","2020-12-21 16:11:40-03","MBM","MBM","423481","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Costa, G.; Simões, S.S.; Vitório, C.D.; Simões, S.S.; Vitório, C.D.","1919","2016","08","04","Southern America","Brazil",NA,NA,"Árvore ca. 6m, caduca, frutos esverdeados a marrons.; Caatinga.","MBM423481","Bahia","Contendas do Sincorá","Floresta Nacional","-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,NA,NA,"F.F. & M.F. Allem",NA,NA,NA,"27330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-12-21 16:11:40-03","MBM","MBM","336371","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Cardoso, D.; et al.; et al.","1875","2007","05","05","Southern America","Brazil",NA,NA,"Árvore ca. 7m de altura, florescendo sem folhas. Flores e botões esverdeados. Caatinga arbórea-arbustiva sobre afloramento de calcário","MBM336371","Bahia","Morro do Chapéu","Ca. 2 km da Comunidade Gruta dos Brejões","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"F.F. & M.F. Allem",NA,"MBM336371",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 15:27:55-03","PUC-RIO","FCAB","6764","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","A.M. Miranda; Ferraz, J.","5581","2007","11","24",NA,"Brasil",NA,NA,"Caatinga. Caule marrom; frutos maduros marrons.","006764","Pernambuco","Salgueiro","Margem da BR 232, BR 232","-39.1192016601562","-8.07417011260986",NA,NA,NA,NA,NA,"Angiospermae","Allemão",NA,NA,"Miranda, A.M.","37784","auto","2007","11","24",NA,NA,NA,NA,NA,NA
"817","2019-10-11 15:59:02-03","UESC","UESC","4550","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Passos, L.","385","2000","02","27",NA,"Brasil",NA,NA,"Caatinga arbustiva-arbórea. Substrato arenoso.; Árvore, ca. 4,0 m, aromática.","UESC0004550","Bahia","Remanso",NA,"-42.316667","-9.616667","42W19'0''","9S37'0''",NA,NA,"Angiospermae","Florideophycidae","Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"818","2019-10-11 15:59:02-03","UESC","UESC","11115","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","E.A. Rocha","1375","2005","09","15",NA,"Brasil",NA,NA,"Arvoreta, cera de 4-5 m de altura;","UESC0011115","Paraíba","João Pessoa",NA,"-34.798333","-7.188056","34W47'54''","7S11'17''",NA,NA,"Angiospermae","Florideophycidae","Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"819","2015-10-17 12:47:45-03","MNHN","RECOLNAT_MNHN_P","P01817780","PreservedSpecimen",NA,"Anacardiaceae","Astronium","urundeuva","Astronium urundeuva candollei","Balansa, B.",NA,"1875","10","7",NA,"paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01817780' target='other'> <mi>dwc_moreinfo</mi></a>","P01817780",NA,NA,"Cerro-Hu, près de Paraguari",NA,NA,NA,NA,NA,NA,NA,NA,"(Engl.) Mattick",NA,"P01817780_01",NA,NA,NA,NA,NA,NA,NA,NA,"candollei",NA,NA,"2528"
"820","2015-09-17 00:17:58-03","MNHN","RECOLNAT_MNHN_P","P00500129","PreservedSpecimen",NA,"Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pignal, M.",NA,"2005","8","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500129' target='other'> <mi>dwc_moreinfo</mi></a>","P00500129","Mato Grosso do Sul","Aquidauana",NA,"-55.91833","-20.19556",NA,NA,"150",NA,NA,NA,"Allemão",NA,"P00500129_01","Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2609"
"821","2016-01-22 15:13:59-02","MNHN","RECOLNAT_MNHN_P","P00500130","PreservedSpecimen",NA,"Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pignal, M.",NA,"2005","8","25",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500130' target='other'> <mi>dwc_moreinfo</mi></a>","P00500130","Mato Grosso do Sul","Bodoquena",NA,"-56.72778","-20.73472",NA,NA,"400",NA,NA,NA,"Allemão",NA,"P00500130_01 P00500130_02","Pignal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2585"
"822","2016-03-09 17:11:56-03","MNHN","RECOLNAT_MNHN_P","P01052405","PreservedSpecimen",NA,"Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Zappi, D.C.|Taylor, N.P.",NA,"2009","7","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01052405' target='other'> <mi>dwc_moreinfo</mi></a>","P01052405","Minas Gerais",NA,"Santana do Pirapama, Serra do Cipó, acesso pela Fazenda Inhame, caminho para o Rio Cipó, acesso pela Fazenda Toucan Cipó.","-43.78083","-18.99333",NA,NA,"756",NA,NA,NA,"Allemão",NA,"P01052405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2224"
"823","2020-11-16 13:23:01-03","UFT","HTO","9846","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","P.G. Delprete","9853","2006","06","08",NA,"Brasil",NA,"UFG","Doação do herbário UFG. Plantas coletados com o apoio do Conselho Nacional de Desenvolvimento Científico e Tecnológico da Universidade Federal de Goiás",NA,"GO","Pirenópolis","Fazenda Quebra de Rabicho, ca. 20 km de Pirenópolis, Córrego das Contenas. Floresta de galeria na beira do córrego das Contenas","-49.048611","-15.748056","49°02'55W","15°44'53S","636","636",NA,NA,"Allemão",NA,NA,"P.G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2020-11-16 13:23:01-03","UFT","HTO","12074","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","S.F. Vodonis","6","2018","02","20",NA,"Brasil",NA,NA,NA,NA,"TO","Porto Nacional","Área de Proteção Ambiental Lago de Palmas, próximo ao reservatório da Usina Hidrelétrica Luís Eduardo Magalhães, estrada para Barrolândia","-48.418639","-10.099222","48°25'07,1W","10°05'57,2S",NA,NA,NA,NA,"Allemão",NA,NA,"R.H.O Viana; S.F. Vodonis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-11-16 13:23:01-03","UFT","HTO","10290","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","R.H. Carvalho",NA,"2010","08","22",NA,"Brasil",NA,NA,NA,NA,"TO","Gurupi","Zona Rural - Assentamento Rural Vale Verde","-48.983483","-11.880233","48°59,009'W","11°52,814'S",NA,NA,NA,NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-11-16 13:23:01-03","UFT","HTO","4501","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","S.F. Lolis et al.",NA,"1998","08","29",NA,"Brasil",NA,NA,NA,NA,"TO","Combinado","Fazenda Angelim","-46.5388984680176","-12.7918996810913",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"17435","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-11-16 13:23:01-03","UFT","HTO","10614","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","M.F. Pesquero",NA,"2013","09","25",NA,"Brasil",NA,NA,NA,NA,"TO","Taguatinga","Fazenda União","-46.4361000061035","-12.4039001464844",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"53768","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-11-16 13:23:01-03","UFT","HTO","10314","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","R. Constatino","123","2001","08","11",NA,"Brasil",NA,"HRCB",NA,NA,"MS","Bonito","Entre os Rios Formoso e Formozinho, propriedade Recanto Ecológico Jardim das Águas","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,"R. Constantino","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-11-16 13:23:01-03","UFT","HTO","2825","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","E. Santos; J.L. Souza","69","1996","05","15",NA,"Brasil",NA,"SP","Doação do herbário SP",NA,"TO","Porto Nacional","Estrada Porto Nacional - Brejinho de Nazaré. Cerradão pedregoso ca. 30 km da TO-262 (Rod. Bernardo Sayão)","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,"Engl.",NA,NA,"E.L.M. Calharino","77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-11-16 13:23:01-03","UFT","HTO","11238","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","J.B. Cândido et. al.","205","2015","10","14",NA,"Brasil",NA,NA,NA,NA,"TO","Gurupi","Área inserida na Reserva Legal da Fazenda Experimental da UFT, campus de Gurupi. Cerrado sensu stricto (transição de Cerradão)","-49.0685997009277","-11.7292003631592",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"64605","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-11-16 13:23:01-03","UFT","HTO","9706","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","G.M.C. Reis et al.",NA,"2009","10","06",NA,"Brasil",NA,NA,NA,NA,"TO","Porto Nacional","Campus da Universidade Federal do Tocantins","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2020-11-16 13:23:01-03","UFT","HTO","10067","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","G.M.C. Reis et al.",NA,"2009","10","06",NA,"Brasil",NA,NA,NA,NA,"TO","Porto Nacional","No Campus Universitário da UFT","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,NA,NA,"Allemão",NA,NA,NA,"77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-10-01 14:24:53-03","JBB","HEPH","27057","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ramos, AE; Silva, MR da; Rosário, RF do; Reis, GC","2281","2010","09","15","Southern America","Brasil",NA,NA,"Coletado no leito do riacho seco no interior da mata, levantamento florístico",NA,"Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga, Núcleo Rural Fazenda Larga, FL 76, coordenadas em UTM: 237132/ 8280861","-47.5625","-15.4375","-47.5625","-15.4375","977","977","Dicotyledon","Sapindales","M. Allemão",NA,NA,"Ramos, AE",NA,NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"834","2020-10-01 14:24:53-03","JBB","HEPH","16029","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Nóbrega, MGG; Ramos, AE","1359","2000","10","26","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Palmital","Fazenda do Ivan, córrego Lagoa do Mel",NA,NA,NA,NA,NA,NA,"Dicotyledon","Sapindales","M. Allemão",NA,NA,"Ramos, AE",NA,NA,"2000","10","26",NA,NA,NA,NA,NA,NA
"835","2020-10-01 14:24:53-03","JBB","HEPH","17758","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Monteiro, RCB; Melo, APPG; Mendes, LC; Oliveira, MS","88","2002","05","09","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do antigo projeto IBDF, atrás do Modelo Filogenético","-47.85","-15.866667","-47.85","-15.866667","1025","1025","Dicotyledon","Sapindales","M. Allemão",NA,NA,"Proença, CEB",NA,NA,"2006","08",NA,NA,NA,NA,NA,NA,NA
"836","2020-10-01 14:24:53-03","JBB","HEPH","23188","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Martins, RC","658","2006","02",NA,"Southern America","Brasil",NA,NA,"A casca em vinho ou água serve para inflamações, informante Tapuya, S, Dsciplina de Etnobotânica do Cerrado",NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1025","1025","Dicotyledon","Sapindales","M. Allemão",NA,NA,"Proença, CEB",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"837","2020-10-01 14:24:53-03","JBB","HEPH","16378","S","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ramos, AE; et al.","1615","2001","08","31","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Palmital","Área de encontro do Ribeirão Jabuticabas com o Rio Preto, coordenadas em UTM: 267052 8209116","-47.178889","-16.187222","-47.178889","-16.187222",NA,NA,"Dicotyledon","Sapindales","M. Allemão",NA,NA,"Nóbrega, MGG",NA,NA,"2001","08","31",NA,NA,NA,NA,NA,NA
"838","2020-12-11 11:31:26-03","UFMG","BHCB","116045","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ceccantini, G; Abreu, DD; Cardim, RH; Freire, GQ","2857","2006","06","25","Southern America","Brasil",NA,NA,"Ecótono cerradão - mata ciliar. Árvore 3m.",NA,"Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara.","-43.987556","-19.473278","-43.987556","-19.473278",NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-12-11 11:31:26-03","UFMG","BHCB","116044","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Ceccantini, G; Abreu, DD; Cardim, RH; Freire, GQ","2857","2006","06","25","Southern America","Brasil",NA,NA,"Árvore.",NA,"Minas Gerais","Matozinhos","Fazenda Castelo de Jagoara.","-49.987556","-19.473278","-49.987556","-19.473278",NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-12-11 11:31:26-03","UFMG","BHCB","184682","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Mota, RC da; Vasconcelos, MF de","4086","2016","07","16","Southern America","Brasil",NA,NA,"Projeto desenvolvido pelo Instituto Prístino!; Árvore; flores amarelo-acastanhadas.; Coletada em Floresta Estacional Decidual","BHCB039993","Minas Gerais","Jequitaí","Curral de Pedras","-44.562778","-17.093056","-44.562778","-17.093056","680","680","Dicotyledon",NA,"Allemão",NA,"BHCB039993 BHCB039993_1",NA,NA,NA,"2016","07","16",NA,NA,NA,NA,NA,NA
"841","2020-12-11 11:31:26-03","UFMG","BHCB","27154","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-12-11 11:31:26-03","UFMG","BHCB","27154","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-12-11 11:31:26-03","UFMG","BHCB","27194","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-12-11 11:31:26-03","UFMG","BHCB","27194","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-12-11 11:31:26-03","UFMG","BHCB","45615","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2020-12-11 11:31:26-03","UFMG","BHCB","48733","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2020-12-11 11:31:26-03","UFMG","BHCB","94044","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Melo, PHA de","831","2003","09","09","Southern America","Brasil",NA,NA,"Arbórea 5m. na borda de mata seca, frutos imaturos verdes.; Arbórea 5m. , frutos imaturos verdes.; Na borda de mata seca","BHCB004736","Minas Gerais","Pains","Fazenda Amargoso., MG 439 km 16","-45.649722","-20.387222","-45.649722","-20.387222","750","750","Dicotyledon",NA,"Allemão",NA,"BHCB004736",NA,NA,NA,"2012","11","26",NA,NA,NA,NA,NA,NA
"848","2020-12-11 11:31:26-03","UFMG","BHCB","14279","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Stehmann, JR; Teixeira, MCB; Pedralli, G","s.n.","1987","10","09","Southern America","Brasil",NA,NA,"Árvore, 8m. Dominante na mata da encosta. Caducifólia",NA,"Minas Gerais","Minas Novas",NA,"-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2020-12-11 11:31:26-03","UFMG","BHCB","33515","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-12-11 11:31:26-03","UFMG","BHCB","33515","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-12-11 11:31:26-03","UFMG","BHCB","54804","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Barreto, HLM","4413",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-12-11 11:31:26-03","UFMG","BHCB","74275","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Rampin, VT","110b",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-12-11 11:31:26-03","UFMG","BHCB","43894","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Hatschbach, G; Schinini, A; Silva, JM","64954","1996","04","17","Southern America","Brasil",NA,NA,"Caatinga. Árvore ramosa. Flor verde",NA,"Minas Gerais","Porteirinha","Barreiros","-43.0283012390137","-15.7433004379272",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"56892","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-12-11 11:31:26-03","UFMG","BHCB","32708","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-12-11 11:31:26-03","UFMG","BHCB","32708","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-12-11 11:31:26-03","UFMG","BHCB","32709","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-12-11 11:31:26-03","UFMG","BHCB","32709","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Lagoa Santa","Carste de Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-12-11 11:31:26-03","UFMG","BHCB","78287","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Melo, PHA de; Viana, PL","17","2002","08","08","Southern America","Brasil",NA,NA,NA,NA,"Minas Gerais","Pains","Fazenda Massambará.","-45.6613998413086","-20.3705997467041",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"18263","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-12-11 11:31:26-03","UFMG","BHCB","182691","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Valle, C","s.n.","2016","07","04","Southern America","Brasil",NA,NA,NA,"BHCB038659","Minas Gerais","Pompeu","Fazenda Santa Ana do Bugio, Margem da estrada.","-44.9352989196777","-19.2243995666504",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,"BHCB038659",NA,"51679","auto","2016","07","04",NA,NA,NA,NA,NA,NA
"860","2020-12-11 11:31:26-03","UFMG","BHCB","54805","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Nestor, J","s.n.","1942","08","15","Southern America","Brasil",NA,NA,"Restos de mata. Muito frequente. Árvore, 5m. Desfolhada",NA,"Minas Gerais","Santa Luzia","Gorduras de Baixo","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-12-11 11:31:26-03","UFMG","BHCB","13644","PreservedSpecimen","Plantae","Anacardiaceae","Myracrodruon","urundeuva","Myracrodruon urundeuva","Pedralli, G; Teixeira, MCB; Stehmann, JR","s.n.","1987","11","02","Southern America","Brasil",NA,NA,"Mata. Arbórea",NA,"Minas Gerais","Minas Novas","Mata de Acauã.","-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"Dicotyledon",NA,"Allemão",NA,NA,NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
