"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"185","2020-07-23 12:05:20-03","CEPLAC","CEPEC","27280","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"A. M. Giulietti","S. A. Mori","14412","1981","06","13",NA,"Brasil","Bahia","LENÇÓIS","Arredores de Lencois, Estr. p/ Barro Branco, 5km N Lencois.","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'99","99*99'99",NA,"01/04/1984",NA,"47385","auto",NA,NA,NA,NA
"186","2020-07-23 12:05:20-03","CEPLAC","CEPEC","32343","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"H. N. Moldenke","G. Hatschbach","42352","1979","07","15",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Serra do Tombador. Solo Arenoso Umido","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1984",NA,"98143","auto",NA,NA,NA,NA
"187","2020-07-23 12:05:20-03","CEPLAC","CEPEC","36658","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii",NA,"A. M. Giulietti","G. Hatschbach","48271","1984","09","15",NA,"Brasil","Bahia","MUCUGÊ","Prox. Rio Piava.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"30/12/1985",NA,"52493","auto",NA,NA,NA,NA
"188","2020-07-23 12:05:23-03","CEPLAC","CEPEC","11061","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Syngonanthus","comosus","Syngonanthus comosus harleyi",NA,"H. N. Moldenke","R. M. Harley","15925","1981","01","05",NA,"Brasil","Bahia","MUCUGÊ","Próximo ao Rio Cumbuca. 23Km ao S de Mucuge, Rod. Para Cascavel.","-41.35","-13.016667",NA,NA,NA,NA,NA,NA,"Isótipo","harleyi",NA,NA,"41W21'0","13S1'0",NA,"30/12/1975",NA,NA,NA,NA,NA,NA,NA
"189","2015-02-26 09:29:14-03","NHMLondon","NHM-LONDON-BOT","BM000793117","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Korn.) Ruhland",NA,"Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","3818",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4988190",NA
"190","2020-11-12 17:02:32-03","UEL","FUEL","39942","PreservedSpecimen","Plantae","Tracheophyta","Poales","Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Giulietti, AM; Funch, L; Borba, E; Bandeira, F; et al.","2157","2002","07","01",NA,"Brasil","Bahia","Morro do Chapéu","Morro do Chapéu, Margem arenosa do Rio Jacuípe.","-41.126944","-11.559722","900","900",NA,NA,"FUEL020347",NA,NA,NA,"2002","06","-41.126944","-11.559722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:14:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, AM","Melo, E; França, F; Silva, BM; Sena, L; Rodrigues, M","3419","2001","04","21","Southern America","Brasil","Bahia","Morro do Chapéu","Na estrada para Irecê","-41.332778","-11.498056","890","900",NA,"Material tratado com ácool comercial; Erva ereta até 40 cm. Capítulos brancos; Caatinga em Matacões","UB0013157","UB0013157",NA,NA,"2008",NA,"-41.332778","-11.498056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:51:48-03","UFRGS","ICN","156830","S","Plantae","Monocotyledon",NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, AM","G.; Hatschbach, G; Barbosa, E","56868","1992","04","08","América do Sul","Brasil","BA","Mucugê","2-3 km S","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Doação do Herbário MBM.; Campo rupestre, solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"193","2021-04-05 12:32:37-03","UNIVASF","HVASF","22901","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","J.A. Siqueira Filho","J.A. Siqueira Filho","3566","2015","12","14","América do Sul","Brasil","Bahia","Campo Formoso","Laje dos Negros, Curso d'água do Riacho da Tapera, caminho para a Mata da Caiçara",NA,NA,"904","904",NA,"Macrófita aquática anfíbia, ca. de 30 cm alt., Inflorescência pêndula alva.","HVASF022901","HVASF022901_v01",NA,NA,"2016","11","9999.000000","9999.000000",NA,NA,"22",NA,NA,NA,NA,NA,"U"
"194","2021-04-05 12:32:37-03","UNIVASF","HVASF","24128","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M. Giulietti","M.M. Lira","122","2021","03","11","América do Sul","Brasil","Bahia","Campo Formoso","Abreus, a 8 km de Cercadinho. Campo rupestre","-41.096111","-10.138058","954","954",NA,"Erva, ca. 30 cm alt. Escapo floral dourado. Inflorescência alva.","HVASF024128",NA,NA,NA,"2021","03","-41.096111","-10.138058",NA,NA,"18",NA,NA,NA,NA,NA,"U"
"195","2021-04-05 12:32:37-03","UNIVASF","HVASF","8857","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","A.M. Giulietti","A.P. Fontana","6696","2010","05","15","América do Sul","Brasil","Bahia","Sento Sé","Serra da Imbaúba, campo rupestre",NA,NA,"1163","1163",NA,"Erva, ca. 35cm. Inflorescência branca.","HVASF008857",NA,NA,NA,"2013","08","9999.000000","9999.000000",NA,NA,"26",NA,NA,NA,NA,NA,"U"
"196","2019-11-21 10:03:40-03","IBt","SP","203886","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Cerati, TM; Wanderley, MGL; Kral, R","323","1985","07","21",NA,"Brasil","Bahia",NA,"Estrada Andaraí - Mucugê, 27 km S de Andaraí, após atravessar o Rio Piaba",NA,NA,"940","940",NA,NA,NA,NA,NA,NA,"1998","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-01-28 10:22:54-03","IBt","SP","161604","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"Harley, RM","18770","1977","02","16",NA,"Brasil","Bahia","Andaraí",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA
"198","2021-01-28 10:22:54-03","IBt","SP","161574","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"Harley, RM","18760","1977","02","16",NA,"Brasil","Bahia","Andaraí",NA,"-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA
"199","2019-11-21 10:03:40-03","IBt","SP","210937","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Wanderley, MGL","s.n.","1985","09","24",NA,"Brasil","Bahia","Jacobina",NA,"-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA
"200","2019-11-21 10:03:40-03","IBt","SP","234820","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Wanderley, MGL; Kral, R","1572","1988","11","09",NA,"Brasil","Bahia","Lençóis","Estrada para Afrânio Peixoto","-41.3899993896484","-12.563099861145","1000","1000",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA
"201","2021-01-28 10:22:54-03","IBt","SP","161599","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland",NA,"Harley, RM","18824","1977","02","17",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"202","2019-11-21 10:03:40-03","IBt","SP","234874","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Kral, R; Wanderley, MGL","75617","1988","11","09",NA,"Brasil","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763","900","900",NA,NA,NA,NA,NA,NA,"1998","03",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"203","2019-11-21 10:03:40-03","IBt","SP","203878","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Wanderley, MGL; Kral, R; Cerati, TM","975","1985","07","23",NA,"Brasil","Bahia","Mucugê","6-12 km N de Mucugê, estrada Capão de Andrade, à mergem do Rio Preto","-41.3708000183105","-13.0052995681763","900","900",NA,NA,NA,NA,NA,NA,"1998","02",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"204","2019-11-21 10:03:40-03","IBt","SP","204473","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","Ruhland","Giulietti, AM","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72856","1985","07","21",NA,"Brasil","Bahia","Mucugê","Andaraí - Mucuge Estrada","-41.3708000183105","-13.0052995681763","940","940",NA,NA,NA,NA,NA,NA,"1998","03",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"205","2014-09-23 10:57:20-03","G","G","G00099050","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Boissier, P. E.","Blanchet, J. S.","3818",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia","Jacobina",NA,"-40.5116667","-11.1811111",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=121724&base=img&lang=en","G00099050","G00099050","TYPUS of Paepalanthus schlechtendalii Körn.",NA,NA,NA,"-40.5116667","-11.1811111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2014-09-23 10:57:20-03","G","G","G00359552","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A. M.","Blanchet, J. S.","3818",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia","Jacobina",NA,"-40.5116667","-11.1811111",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00359552",NA,"ISOTYPUS of Paepalanthus schlechtendalii Körn.",NA,"2011","01","-40.5116667","-11.1811111",NA,NA,"01",NA,NA,NA,NA,NA,NA
"207","2014-09-23 10:57:20-03","G","G","G00359553","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A. M.","Blanchet, J. S.","3818",NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia","Jacobina",NA,"-40.5116667","-11.1811111",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00359553",NA,"ISOTYPUS of Paepalanthus schlechtendalii Körn.",NA,"2011","01","-40.5116667","-11.1811111",NA,NA,"01",NA,NA,NA,NA,NA,NA
"208","2014-09-23 10:57:20-03","G","G","G00359551","S","Plantae",NA,NA,"Eriocaulaceae","Leiothrix","schlechtendalii","Leiothrix schlechtendalii","(Körn.) Ruhland","Giulietti, A. M.","Blanchet, J. S.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00359551",NA,"ISOTYPUS of Paepalanthus schlechtendalii Körn.",NA,"2011","01","-41.99722222","-12.18305556",NA,NA,"01",NA,NA,NA,NA,NA,NA
