"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","locality","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"243","2021-03-01 16:23:44-03","UNICAMP","UEC","38660","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Gouvêa, LSK; Tamashiro, JY; Dias, MC","17685","1985","07","08",NA,"Brazil",NA,NA,"Subarbusto de 1,5m, capítulos com flores de cor lilás.","UEC122376","Magnoliopsida",NA,"A.DC.","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC122376",NA,"Siniscalchi, CM","22843","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:23:44-03","UNICAMP","UEC","101557","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Ribeiro, JELS","123","1987","07","21",NA,"Brazil",NA,NA,"Subarbusto, flores lilás.; Campo natural.","UEC122390","Magnoliopsida",NA,"A.DC.","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC122390",NA,"Loeuille, BFP","22843","auto",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:23:44-03","UNICAMP","UEC","3075","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Toledo Filho, DV; Giannotti, E","5536","1977","07","13",NA,"Brazil",NA,NA,"Arbusto de 1m. Capítulos rosa.","UEC122406","Magnoliopsida",NA,"A.DC.","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC122406","Estação Experimental de Itirapina.","Siniscalchi, CM","22843","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:23:44-03","UNICAMP","UEC","64439","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Leitão Filho, HF; Rodrigues, RR","24360","1991","07","03",NA,"Brazil",NA,NA,"Subarbusto até 1,2m, capítulos com flores roxas.; área de cerrado.","UEC122385","Magnoliopsida",NA,"A.DC.","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC122385","Estação Experimental do Instituto Florestal.","Siniscalchi, CM","22843","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:23:44-03","UNICAMP","UEC","3072","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Joly, CA; et al.","s.n.","1977","06","02",NA,"Brazil",NA,NA,"Subarbusto até 1,20m., capítulos purpuras arroxeados.; Cerrado.","UEC122411","Magnoliopsida",NA,"A.DC.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"UEC122411","Fazenda Campininha","Siniscalchi, CM","39309","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:23:44-03","UNICAMP","UEC","3077","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Leitão Filho, HF; Semir, J; Andrade, JB","2252","1976","07","14",NA,"Brazil",NA,NA,"Subarbusto com até 1,3 m., flores lilazes arrozeadas. Comum.; Nativo em cerrado.","UEC122409","Magnoliopsida",NA,"A.DC.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"UEC122409","Fazenda Campininha.","Siniscalchi, CM","39309","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:23:44-03","UNICAMP","UEC","26064","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Santos, FM; Oliveira, PSMC","11376","1980","05","07",NA,"Brazil",NA,NA,"Herbáceo, cerca de 1m de altura.","UEC122417","Magnoliopsida",NA,"A.DC.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"UEC122417","Fazenda Campininha.","Siniscalchi, CM","39309","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:23:44-03","UNICAMP","UEC","3076","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Moraes, HC","5560","1977","07","10",NA,"Brazil",NA,NA,"Arbusto até 2m. Flores amarelas.","UEC122378","Magnoliopsida",NA,"A.DC.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"UEC122378","Fazenda Experimental. Fazenda Campininha.","Siniscalchi, CM","39309","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:23:44-03","UNICAMP","UEC","32813","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Gouvêa, LSK; Dias, MC; Prado, AL; Wholer, MT","14236","1982","09","20",NA,"Brazil",NA,NA,"Arbusto ereto. Flores lilases em capítulos.","UEC122382","Magnoliopsida",NA,"A.DC.","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"UEC122382","Reserva do Instituto de Botânica, Faz. Campininha.","Siniscalchi, CM","39309","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:23:44-03","UNICAMP","UEC","196017","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Sasaki, D; Mello-Silva, R; Lovo, J; Capeli, FM","565","2003","06","20",NA,"Brazil",NA,NA,"Planta toda verde. Folhas discolores por efeito do inundamento cinéreo na face abaxial. Flores liláses. Papus esbranquiçados.; Campo sujo pedregoso com afloramentos rochosos.","UEC026129","Magnoliopsida",NA,"A.DC.","São Paulo","Pedregulho","-47.4700012207031","-20.25","720","720","UEC026129","Estreito. Usina de Estreito (acampamento de Estreito). Enconsta a margem da represa, próximo a barragem.","Semir, J; Monge, M","27552","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"253","2020-02-10 17:50:05-03","UNICAMP","UEC","196015","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Panizza, S","SPF112777","1976","05","07",NA,"Brazil",NA,NA,NA,"UEC026133","Magnoliopsida",NA,"A.DC.","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"UEC026133","Cerrado das Emas.","Semir, J; Monge, M","24621","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:23:44-03","UNICAMP","UEC","196015","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Salatino, MLF; et al.","227","1993","07","08",NA,"Brazil",NA,NA,"Erva com ca. 1,0m. Capítulos com flores vináceas. Botões verdes.","UEC026131","Magnoliopsida",NA,"A.DC.","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,"UEC026131","Cerrado das Emas.","Semir, J; Monge, M","24621","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"255","2020-02-10 17:50:05-03","UNICAMP","UEC","87040","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Wasicky, R","SPF11784","1948","07","04",NA,"Brazil",NA,NA,NA,"UEC122363","Magnoliopsida",NA,"A.DC.","São Paulo","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"UEC122363",NA,"Siniscalchi, CM","13859","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"256","2021-03-01 16:23:44-03","UNICAMP","UEC","26041","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Shepherd, GJ; Tamashiro, JY; Taroda, N","11303","1980","07","10",NA,"Brazil",NA,NA,"Subarbusto 1,50m; capítulos com flores purpuras.; Cerrado.","UEC122410","Magnoliopsida",NA,"A.DC.","São Paulo","Santo Antônio de Posse","-46.9099998474121","-22.6000003814697",NA,NA,"UEC122410","Fazenda Hollamnbra.","Siniscalchi, CM","14002","auto",NA,NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"257","2019-11-05 16:43:53-03","UFOP","OUPR","13896","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lisboa, M.A.","s.n.","1972","07","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais",NA,NA,NA,NA,NA,NA,"Serra do Rola Moça","Morrone, O.; Zuloaga, F.O.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-05 16:43:53-03","UFOP","OUPR","13905","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais",NA,NA,NA,NA,NA,NA,"Entre Jaboticatubas e Campos, Fazenda do Cipó","Morrone, O.; Zuloaga, F.O.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-05 16:43:53-03","UFOP","OUPR","19899","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lisboa, L.A.","s.n.","1974","06","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais",NA,NA,NA,NA,NA,NA,"Entre Uberlândia e Uberaba","Morrone, O.; Zuloaga, F.O.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-05 16:43:53-03","UFOP","OUPR","13898","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lisboa, M.A.","s.n.","1972","06","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Campos da Motuca","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-05 16:43:53-03","UFOP","OUPR","4636","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Zurlo, M.A.; Kassis, A.; Silva, J.L. & Peron, M.V.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo",NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Chácara dos Ingleses","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-05 16:43:53-03","UFOP","OUPR","13912","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores violáceas",NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Mutuca","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-05 16:43:53-03","UFOP","OUPR","4143","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Zurlo, M.A.; Kassis, A. & Silva, J.L.","s.n.","1986","03",NA,NA,"Brasil",NA,NA,"Campo. Subarbusto",NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Serra da Moeda","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-05 16:43:53-03","UFOP","OUPR","13911","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.","1987","05","25",NA,"Brasil",NA,NA,"Capão de mata sobre ferro gusa. Subarbusto. Flores violáceas",NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Serra da Moeda","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-05 16:43:53-03","UFOP","OUPR","13903","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.","1978","08","01",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores violaceas",NA,NA,NA,"DC.","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"Serra da Moeda","Morrone, O.; Zuloaga, F.O.","17082","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-05 16:43:53-03","UFOP","OUPR","13904","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Kassis, A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores purpureas",NA,NA,NA,"DC.","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Morrone, O.; Zuloaga, F.O.","22051","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"267","2019-11-05 16:43:53-03","UFOP","OUPR","13910","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Erva. Flores violáceas",NA,NA,NA,"DC.","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"Serra de Itabirito","Morrone, O.; Zuloaga, F.O.","20553","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"268","2019-11-05 16:43:53-03","UFOP","OUPR","13907","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores purpureo-violáceas",NA,NA,NA,"DC.","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Retiro das Pedras","Morrone, O.; Zuloaga, F.O.","29211","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-05 16:43:53-03","UFOP","OUPR","13900","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,"Serra de Ouro Branco","Morrone, O.; Zuloaga, F.O.","13809","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"270","2019-11-05 16:43:53-03","UFOP","OUPR","13906","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lisboa, M.A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Cumbe, Descida para a cachoeira","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"271","2020-03-12 10:28:59-03","UFOP","OUPR","34214","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pedrosa, L.G.","1690","2019","07","01",NA,"Brasil",NA,NA,"Subarbusto, 1,2m. Flores violáceas. Cerrado.",NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Fazenda das Lagoas","Pedrosa, L.G.","44599","auto",NA,NA,NA,"2019","07","01",NA,NA,NA,NA,NA
"272","2019-11-05 16:43:53-03","UFOP","OUPR","13902","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Miguel Burnier","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"273","2019-11-05 16:43:53-03","UFOP","OUPR","13913","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Lisboa, M.A.","s.n.","1973","07","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Miguel Burnier","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"274","2019-11-05 16:43:53-03","UFOP","OUPR","13899","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rodrigo Silva","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"275","2019-11-05 16:43:53-03","UFOP","OUPR","13901","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores purpureo-violáceas",NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rodrigo Silva","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"276","2019-11-05 16:43:53-03","UFOP","OUPR","13908","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores violáceas. Perto da linha ferrea",NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rodrigo Silva","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"277","2019-11-05 16:43:53-03","UFOP","OUPR","13909","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Badini, J.; Zurlo, M.A. & Silva, J.L.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores roseas",NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rodrigo Silva","Morrone, O.; Zuloaga, F.O.","44599","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-05 16:43:53-03","UFOP","OUPR","31604","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Pedrosa, L.G.","610","2018","08","10",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5m. Flores lilases. Cerrado.",NA,NA,NA,"DC.","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Rodrigo Silva","Siniscalchi, C.","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-05 16:43:53-03","UFOP","OUPR","17355","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Roschel, M.B.","s.n.","2003","06","19",NA,"Brasil",NA,NA,"Sobre murudum em áera de cerrado. Arbusto 1,2m. Planta muito frequente nos muruduns",NA,NA,NA,"DC.","Minas Gerais","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Barreira do Eli, Jazida Paraíso. Magnesita S.A.","Morrone, O.; Zuloaga, F.O.","73879","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-08 08:49:43-03","FURB","FURB","26309","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Hatschbach, G.; Hatschbach, M. & Ribas, O.S.","75987","2003","07","01",NA,"Brasil",NA,NA,NA,"FURB00764",NA,NA,"DC.","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"FURB00764","Rod. BR-365.","Hattori, EKO","72568","auto",NA,NA,NA,"2012","03","05",NA,NA,NA,NA,NA
"281","2021-03-16 17:50:40-03","UCS","HUCS","21980","PreservedSpecimen","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Hatschbach, G.","75987","2003","07","01",NA,"Brasil",NA,NA,"Herbário MBM; Cerrado do alto da chapada",NA,"Angiospermae","Asterales","DC.","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Rod. BR 365 - alto da Serra","Hatschbach, G.","72568","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"282","2014-10-14 15:56:23-03","BS","M","M-0029456","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0029456","Magnoliophyta","Asterales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2014-10-14 15:56:23-03","BS","M","M-0029473","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0029473","Magnoliophyta","Asterales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SYNTYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2019-08-16 08:38:29-03","UTFPR","HCF","13321","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C.B.R. Munhoz","4635","2008","08","09",NA,"Brasil",NA,NA,"arbusto ca. 1,10 m. Roxas. Folha: SD-23-Y-C.",NA,NA,NA,"DC.","DF","Brasília","-47.847222","-15.8725",NA,NA,NA,"Jardim Botânico de Brasília (JBB)","M.L. Fonseca",NA,NA,NA,"47°50'50 W","15°52'21 S","2012","10",NA,NA,NA,NA,NA,NA
"285","2019-08-16 08:38:29-03","UTFPR","HCF","1210","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","C. Lima","25","2004","07","17",NA,"Brasil",NA,NA,"planta herbácea, ereta, pilosa, com inflorescência em capítulos terminais, com flores de pétalas rosas.",NA,NA,NA,"DC.","DF","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Campus da UnB","J. Cordeiro & O.S. Ribas","70570","auto",NA,NA,NA,"2004","09",NA,NA,NA,NA,NA,NA
"286","2019-08-16 08:38:29-03","UTFPR","HCF","27560","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","G. Hatschbach","75987","2003","07","01",NA,"Brasil",NA,NA,"ereta, 1,20 m, flor lilás. Cerrado do alto da chapada.",NA,NA,NA,"DC.","MG","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Rodovia BR-365, Alto da Serra","G. Hatschbach","72568","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"287","2019-08-16 08:38:29-03","UTFPR","HCF","27522","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","E. Barboza","2702","2010","08","21",NA,"Brasil",NA,NA,"arbusto, 1,20 m, capítulo lilás. Cerrado.",NA,NA,NA,"DC.","PR","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Rio Cajuru","E. Barboza","44368","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"288","2020-06-29 09:29:27-03","UFRRJ","RBR","11761","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. Puttemans","s.n.","1904","07",NA,NA,"Brasil",NA,NA,NA,"RBR00011761",NA,NA,"DC.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00011761","Morro Pellado",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-06-29 09:29:27-03","UFRRJ","RBR","11760","S","Plantae","Asteraceae","Chresta","sphaerocephala","Chresta sphaerocephala","A. Puttemans","2013","1904","07",NA,NA,"Brasil",NA,NA,NA,"RBR00011760",NA,NA,"DC.","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"RBR00011760","Morro Pellado",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-21 19:32:54-03","UFC","EAC","9356","PreservedSpecimen","Plantae","Asteraceae","Eremanthus","sphaerocephalus","Eremanthus sphaerocephalus","Cesar, H.L.","722","1980","06","09","Southern America","Brasil",NA,NA,"Latossolo vermelho-amarelo, não encharcado, declive suave, área de experimentação sobre os efeitos do fogo na vegetação;&nf;Herbácea-subarbustiva.; Campo sujo","EAC0009356","Dicotyledon",NA,"(DC.) Baker","Distrito Federal","Brasília","-47.933333","-15.95",NA,NA,"EAC0009356","Fazenda Água Limpa","Cesar, H.L.; Ratter, J.A.",NA,NA,NA,"-47.933333","-15.95","1980","08","15",NA,NA,NA,NA,NA
