"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"156","2019-02-15 11:32:27-02","IPA","IPA","51821","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Atualização","Ramesh Bedi","41","1986",NA,NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0051821",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"18865","auto",NA,"2015","08",NA,NA,NA,NA,NA
"157","2019-02-15 11:32:27-02","IPA","IPA","273","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Atualização","Andrade-Lima","s.n.","1947","09",NA,"Brasil","Pernambuco","Recife","Praia de Boa Viagem","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0000273",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"18865","auto",NA,"2015","08",NA,NA,NA,NA,NA
"158","2019-02-15 11:32:27-02","IPA","IPA","6314","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Atualização","Tavares, S.","339","1953","09","10","Brasil","Rio Grande do Norte","Natal","Restinga da Limpa, dunas próxima à praia.","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"IPA0006314",NA,"Ervinha frequente, formando densos tapetes. Folhas suculentas. Inflorescência alva.","Southern America",NA,NA,"Plantae",NA,NA,"12751","auto",NA,"2015","08",NA,NA,NA,NA,NA
"159","2019-02-15 11:32:27-02","IPA","IPA","44401","S","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A.St.-Hil.) Mears","Atualização","Hoehne, W.","s.n.","1941","06",NA,"Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,"IPA0044401",NA,"Arenícola.","Southern America",NA,NA,"Plantae",NA,NA,"22363","auto",NA,"2015","08",NA,NA,NA,NA,NA
"160","2019-02-15 11:32:31-02","IPA","IPA","54389","S","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(A. St.-Hil.) Moq.","Rita Pereira","Lima, V.C.; Rita Pereira; Rita Pereira","s.n.","1993","11","16","Brasil","Pernambuco","Olinda","Complexo Salgadinho, local onde será implantado o Memorial Arcoverde.","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0054389",NA,"Erva rastejante.; Mangue descaracterizado.","Southern America",NA,NA,"Plantae",NA,NA,"7110","auto",NA,"1994","05","16",NA,NA,NA,NA
"161","2019-02-15 11:32:31-02","IPA","IPA","44960","S","Plantae","Amaranthaceae","Iresine","portulacoides","Iresine portulacoides","(A. St.-Hil.) Moq.","Ataíde, M.","Ataide, M.","s.n.","1972","07","14","Brasil","Alagoas","Maceió","Praia de Pajussara","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"IPA0044960",NA,"Solo silicoso.","Southern America",NA,NA,"Plantae",NA,NA,"34538","auto",NA,"1972",NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:28:25-03","IAP","PACA-AGP","48159","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","Hatschbach, G.","1063","1948","10","23","Brasil","PR","Paranaguá","Matinhos","-48.5092010498047","-25.5200004577637",NA,NA,"3","5","PACA048159",NA,"Psamofila de flores brancas e anteras amarelas. VULNERÁVEL Habitat: In arenosis humidis",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"24916","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"163","2019-08-27 13:28:25-03","IAP","PACA-AGP","91338","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Amauri Silva Jr.","Sara",NA,"1998","09","26","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"PACA091338",NA,"A planta apresenta flor cor de palha, a folha é bastante carnosa, nalófita. HASU 6977. VULNERÁVEL Habitat: Anti- praia",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"11115","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"164","2019-08-27 13:28:25-03","IAP","PACA-AGP","68573","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides var. commersonnii","St.-Hil.","sem det.","R. M. Klein","8857","1970","10","21","Brasil","SC","Garopaba","Praia.","-48.6133003234863","-28.0233001708984",NA,NA,"2","2","PACA068573",NA,"flor cor de palha. VULNERÁVEL",NA,NA,NA,"Magnoliophyta","Caryophyllales","var. commersonnii","11115","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"165","2019-08-27 13:28:22-03","IAP","PACA-AGP","108256","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","Marchioretto, M. S.","554","2010","12","08","Brasil","RS","Imbé","Mariluz","-50.099783","-29.928217","50° 05.987'W","29° 55.693'S",NA,NA,"PACA108256",NA,"Habitat: nas dunas próximas ao mar",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"166","2019-08-27 13:28:22-03","IAP","PACA-AGP","108258","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","Marchioretto, M. S.","556","2010","12","08","Brasil","RS","Imbé","Santa Terezinha","-50.083167","-29.8972","50° 04.990'W","29° 53.832'S",NA,NA,"PACA108258",NA,"Habitat: nas dunas em beira de praia",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"167","2019-08-27 13:28:22-03","IAP","PACA-AGP","108262","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","Marchioretto, M. S.","560","2010","12","08","Brasil","RS","Arroio do Sal",NA,"-49.880717","-29.54495","49° 52.843'W","29° 32.697'S",NA,NA,"PACA108262",NA,"Habitat: nas dunas da praia",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"168","2019-08-27 13:28:22-03","IAP","PACA-AGP","108271","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","Marchioretto, M. S.","569","2010","12","09","Brasil","RS","Torres","Itapeva","-49.761983","-29.3893","49° 45.719'W","29° 23.358'S",NA,NA,"PACA108271",NA,"Habitat: nas dunas, na beira da praia",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"169","2020-12-21 16:36:49-03","IAP","PACA-AGP","109255","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","A. Korte","Korte, A.",NA,"2010","12","15","Brasil","SC","Penha","Praia Vermelha","-48.598611","-26.807778","48°35'55,00W","26°48'28,00S","7","7","PACA109255",NA,"Fenofase: flor branca Hábito: erva terrícola Ecossistema: RESTINGA",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"2011","01","11","Magnoliatae",NA,NA,NA
"170","2019-08-27 13:28:22-03","IAP","PACA-AGP","112652","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","F. Gonzatti","231","2011","11","26","Brasil","RS","Palmares do Sul","Balneário Quintão, próx. farol.","-50.298333","-30.423611","50°17'54W","30°25'25S","10","10","PACA112652",NA,"HUCS 38245 Habitat: prostada sobre dunas",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,"2012","05",NA,"Magnoliatae",NA,NA,NA
"171","2019-08-27 13:28:22-03","IAP","PACA-AGP","108265","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M.S. Marchioretto","Marchioretto, M. S.","563","2010","12","08","Brasil","RS","rondinha",NA,"-49.85595","-29.507533","49° 51.357'W","29° 30.452'S",NA,NA,"PACA108265",NA,"Habitat: em dunas na beira da praia",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"172","2019-08-27 13:28:22-03","IAP","PACA-AGP","102890","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. S. Marchioretto","D. Araújo","234","1973","07","15","Brasil","ES","Aracruz","Estação de Biologia Marinha Mello Leitão.","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,"PACA102890",NA,"Habitat: Na praia. Crescendo na linha da maré. Fenofase: inflorescência",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"37987","auto",NA,"2008","09",NA,"Magnoliatae",NA,NA,NA
"173","2019-08-27 13:28:25-03","IAP","PACA-AGP","69649","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","T. M. Pedersen","Hatschbach, G.","46747","1983","08","06","Brasil","ES","Linhares","Povoação","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"PACA069649",NA,"Flor alvescente. VULNERÁVEL Habitat: Fixadas em dunas. Hábito: reptante",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"48094","auto",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA
"174","2019-08-27 13:28:25-03","IAP","PACA-AGP","91337","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","C. Mondin","Mondin, C.",NA,"2001","09","09","Brasil","RS","Arroio do Sal","Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"PACA091337",NA,"De flores brancas sobre as dunas. HASU 12742.&nf;VULNERÁVEL Hábito: erva",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"15157","auto",NA,"2001","09",NA,"Magnoliatae",NA,NA,NA
"175","2019-08-27 13:28:22-03","IAP","PACA-AGP","106079","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","M. S. Marchioretto","Rejane Flores",NA,"2010","01","04","Brasil","RS","Rio Grande","Próximo a Praia do Cassino.","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"PACA106079",NA,"Habitat: sobre dunas",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"82892","auto",NA,"2010","01","11","Magnoliatae",NA,NA,NA
"176","2019-08-27 13:28:25-03","IAP","PACA-AGP","54861","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","Rambo, B.",NA,"1954","02","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA054861",NA,"VULNERÁVEL Habitat: Iuxta mare, arenosis humidis nudis. Fenofase: flor",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"20837","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"177","2019-08-27 13:28:22-03","IAP","PACA-AGP","28019","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","P. Gonçalves",NA,"1945","01",NA,"Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"PACA028019",NA,"VULNERÁVEL Habitat: In arenosis humidis repens Fenofase: flor e fruto",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"21077","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"178","2019-08-27 13:28:25-03","IAP","PACA-AGP","28019.1","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","P. Gonçalves",NA,"1945","01",NA,"Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"PACA028019-1",NA,"VULNERÁVEL Habitat: In arenosis humidis repens Fenofase: flor e fruto",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"21077","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"179","2019-08-27 13:28:25-03","IAP","PACA-AGP","58370","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","Reitz, R.","474","1953","04","08","Brasil","SC","Araquarí","Barra do Sul (Dunas).","-48.7221984863281","-26.3700008392334",NA,NA,"1","1","PACA058370",NA,"Cor esbranquiçada; HBR 7727; VULNERÁVEL Habitat: In arenosis. Fenofase: flor Hábito: erva",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"25329","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"180","2019-08-27 13:28:25-03","IAP","PACA-AGP","65595","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","Reitz, R.","1056","1953","10","01","Brasil","SC","Itajaí","Praia Brava.","-48.6618995666504","-26.9078006744385",NA,NA,"1","1","PACA065595",NA,"Cor branca; HBR 16732. VULNERÁVEL Hábito: erva rasteira",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"27253","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"181","2019-08-27 13:28:25-03","IAP","PACA-AGP","64935","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","J. C. Siqueira","Reitz, R.","107","1951","11","10","Brasil","SC","Laguna","Praia","-48.7807998657227","-28.4825000762939",NA,NA,"1","1","PACA064935",NA,"Cor branca; HBR 6275. VULNERÁVEL Habitat: Litoral arenoso",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"21199","auto",NA,"1982","10","22","Magnoliatae",NA,NA,NA
"182","2019-08-27 13:28:35-03","IAP","PACA-AGP","56462","PreservedSpecimen","Plantae","Amaranthaceae","Philoxerus","portulacoides","Philoxerus portulacoides","St. Hil.","Emrich-Rambo","Rambo, B.",NA,"1954","12","17","Brasil","RS","Cidreira",NA,"-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"PACA056462",NA,"SEM MATERIAL Habitat: in arenosis salsuginosis",NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"19547","auto",NA,"1955","04","11","Magnoliatae",NA,NA,NA
"183","2020-12-20 21:15:19-03","UFV","VIC","32582","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Kuster, V.C.","Kuster, V.C.; Possatti, L.","s.n.","2009","12","27","Brasil","Espirito Santo","Guarapari","Setiba, Formação Herbácea. Não Inundavel do Parque Estadual Paulo Cesar Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIC032582",NA,"Herbácea com inflorescencia branca terminal e folhas simples suculentas",NA,NA,NA,NA,NA,NA,"28401","auto",NA,"2009","12","27",NA,NA,NA,NA
"184","2020-12-20 21:15:19-03","UFV","VIC","26785","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Valente, G.E.","Valente, G.E.; et al.","1041","2002","08","25","Brasil","Espírito Santo","Anchieta","Castelhanos, Restinga.","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"VIC026785","VIC026785","Planta reptante, carnosa, heliófila, caule avermelhado. Inflorescência terminal, capituliforme, de cor branca, estames amarelos.",NA,NA,NA,NA,NA,NA,"28755","auto",NA,"2002","08","25",NA,NA,NA,NA
"185","2020-12-20 21:15:19-03","UFV","VIC","7727","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Vieira, M.F.","Silveira, F.A. da; et al.","s.n.","1982","05","23","Brasil","Minas Gerais","Viçosa","Campus da UFV, Bosque das Araucárias, próximo ao Recanto das Cigarras.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007727","VIC007727","Herbácea, com cerca de 60 cm de altura; glomérulos esbranquiçados.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,"1982","05","24",NA,NA,NA,NA
"186","2020-12-20 21:15:19-03","UFV","VIC","6193","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St.-Hil.) Mears","Coons, M.P.","Krieger, L.; Urbano","8716","1970","06","20","Brasil","Rio de Janeiro","Rio das Ostras","Restinga. Na praia.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"VIC006193","VIC006193","Rastejante, caule róseo, brácteas brancas.",NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1977",NA,NA,NA,NA,NA,NA
"187","2020-12-20 21:15:19-03","UFV","VIC","37065","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Marchioretto, M.S.","Gonzatti, F.","231","2011","11","26","Brasil","Rio Grande do Sul","Palmares do Sul","Balneário Quintão, Próximo ao Farol.","-50.298333","-30.423611","-50.298333","-30.423611",NA,NA,"VIC037065","VIC037065","Prostrada sobre as dunas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","05",NA,NA,NA,NA,NA
"188","2020-12-20 21:15:19-03","UFV","VIC","53337","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Firmino, A.D.","Firmino, A.D.; et al.","760","2019","04","08","Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos","-39","-18","-39","-18",NA,NA,"VIC053337",NA,"Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","04","08",NA,NA,NA,NA
"189","2020-12-20 21:15:19-03","UFV","VIC","25355","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears",NA,"Valente, G.E.; Ferreira, A.A.A.","602","2001","01","15","Brasil","Bahia","Canavieiras","Ilha de Atalaia, Coleta em beira de praia, em frente à pousda Stela Mares. Restinga.","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"VIC025355","VIC025355","Caule reptante de coloração vermelha. Inflorescências terminais em forma de capítulos, de cor esbranquiçadas.",NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-20 21:15:19-03","UFV","VIC","32040","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Valente, G.E.","Valente, G.E.; Ferreira, A.A.A.","1872","2007","04","30","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha (Setiba), Restinga.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIC032040","VIC032040","Planta reptante de caule rosado, halófila, psamófila; folhas carnosas; inflorescência terminal palheácea.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,"2007","04","30",NA,NA,NA,NA
"191","2020-12-20 21:15:19-03","UFV","VIC","27730","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Valente, G.E.","Valente, G.E.; et al.","1325","2003","05","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha (Setiba), Restinga. Dunas do D'ule.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIC027730","VIC027730","Plata crescendo em restinga, sobre areia, a pleno sol. Caule avermelhado, inflorescência branca.",NA,NA,NA,NA,NA,NA,"28401","auto",NA,"2003","05","24",NA,NA,NA,NA
"192","2020-12-20 21:15:19-03","UFV","VIC","6191","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Pereira, O.J.","Krieger, L.","s.n.","1969","12",NA,"Brasil","Paraná","Guaratuba","Restinga. Perto da praia.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"VIC006191","VIC006191","Rizoma sob areia. Flores (brácteas) esbranquiçadas.",NA,NA,NA,NA,NA,NA,"41937","auto",NA,"1994","07","01",NA,NA,NA,NA
"193","2020-12-20 21:15:19-03","UFV","VIC","5516","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Pereira, O.J.","Coons, M.P.","389","1977","04","07","Brasil","Rio de Janeiro","Maricá","Itaipuaçu, Restinga.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"VIC005516","VIC005516","Planta de praia. Rasteiro. Flores brancas. Ocasional.",NA,NA,NA,NA,NA,NA,"20726","auto",NA,"1994","07","01",NA,NA,NA,NA
"194","2020-12-20 21:15:19-03","UFV","VIC","6190","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Pereira, O.J.","Krieger, L.","s.n.","1971","04","04","Brasil","Rio de Janeiro","Rio das Ostras","Restinga. Na praia.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"VIC006190","VIC006190","Flores com brácteas brancas, caule avermelhado. Folhas carnosas. Reptante.",NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1994","07","01",NA,NA,NA,NA
"195","2020-12-20 21:15:19-03","UFV","VIC","6192","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Pereira, O.J.","Krieger, L.","s.n.","1971","04","05","Brasil","Rio de Janeiro","Rio das Ostras","Restinga. Na praia.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"VIC006192","VIC006192","Fixadora de areia, heliófila, folhas grossa, brácteas brancas.",NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1994","07","01",NA,NA,NA,NA
"196","2020-12-20 21:15:19-03","UFV","VIC","5324","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Pereira, O.J.","Vidal, M.R.R.; Vidal, W.N.","323","1973","06","08","Brasil","Rio de Janeiro","Rio de Janeiro","Guaratiba, Restinga. Praia de Grumari. Solo arenoso, na anteduna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"VIC005324","VIC005324","Planta heliófila, halófila, psamófila. Erva rastejante, ramosa, difusa, radicante, risomatófora e estolonífera. Folhas carnosas, verde-glaucos; inflorescência terminal, raro axilar. Brácteas paleáceas. Abundante sobretudo como pioneira",NA,NA,NA,NA,NA,NA,"57442","auto",NA,"1994","07","02",NA,NA,NA,NA
"197","2020-12-20 21:15:19-03","UFV","VIC","24395","PreservedSpecimen","Plantae","Amaranthaceae","Blutaparon","portulacoides","Blutaparon portulacoides","(A. St .- Hil.) Mears","Stehmann, J.R.","Stehmann, J.R.","2553","1999","07","22","Brasil","Santa Catarina","Bombinhas","Quatro Ilhas, Restinga.","-48.5169982910156","-27.1380004882812",NA,NA,NA,NA,"VIC024395","VIC024395","Erva com folhas carnosas, crescendo sobre as dunas.",NA,NA,NA,NA,NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA,NA
