"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","identifiedBy","coordinatePrecision","geoFlag","class","order","yearIdentified","monthIdentified","dayIdentified","continentOcean","relatedCatalogItem","imagecode","phylum","fieldNumber","preparationType","individualCount","typeStatus"
"243","2012-04-12 05:10:00-03","MO","MOBOT","3410084","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Alfredo F. Fuentes","Fuentes Claros 1937","1997","5","4","Bolivia","Santa Cruz","Angel Sandoval","Santo Corazon, Bahia Negra. Bosques semideciduos y estacionalmente encharcados cerca de rio.","-64.73805","-17.87805",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"244","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","30524","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"Brasil","São Paulo","Nova Granada","Fazenda São João","-49.24638889","-20.54361111","-49.24638889","-20.54361111",NA,NA,NA,"Árvore, 3m, fruto laranja.;",NA,NA,NA,"Magnoliopsida","Magnoliales",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta",NA,NA,NA,NA
"245","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","03175","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Yano, A.M.",NA,NA,NA,NA,"Brasil","São Paulo","Mirassolândia",NA,"-49.4599990844727","-20.6100006103516",NA,NA,NA,NA,NA,"Herbacea.;",NA,"13086","auto","Magnoliopsida","Magnoliales",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta",NA,NA,NA,NA
"246","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","28868","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Fernandes, A.C.",NA,NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","câmpus da UNESP-Ibilce","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,"Erva ereta, com folhas roduladas basais;","Fernandes, A.C.","20305","auto","Magnoliopsida","Magnoliales",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta",NA,NA,NA,NA
"247","2020-06-22 14:18:30-03","UNESP-IBILCE","SJRP","09808","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","L.C. Bernacci",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"Erva ca. 0,6 m alt. capítulos de flores róseas. estrada da mata.;",NA,"23900","auto","Magnoliopsida","Magnoliales",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta",NA,NA,NA,NA
"248","2020-08-31 09:12:00-03","INPA","INPA","220363","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Pereira-Silva, G da","3827","1997","10","01","Paraguai","Concepcion",NA,"Concepcion - Loreto Km 16,5. Cerrado. Solo arenoso.",NA,NA,NA,NA,"100","100","INPA0220363",NA,"Reiner, H",NA,NA,NA,"Magnoliales","2014","01",NA,"Southern America",NA,"INPA0220363 INPA0220363_e INPA0220363_nd","Dicotyledon Magnoliids",NA,NA,NA,NA
"249","2019-12-19 11:16:58-03","UFG","UFG","27719","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12514","2004","11","19","Brasil","Goiás","Goiandira",NA,"-48.134167","-18.011944","-48.134167","-18.011944",NA,NA,"UFG0027719",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2004","12","23",NA,NA,"UFG0027719",NA,NA,NA,NA,NA
"250","2019-12-19 11:16:58-03","UFG","UFG","27896","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12687","2004","12","20","Brasil","Goiás","Goiandira",NA,"-48.135556","-18.011944","-48.135556","-18.011944",NA,NA,"UFG0027896",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2005","01","18",NA,NA,"UFG0027896",NA,NA,NA,NA,NA
"251","2019-12-19 11:16:58-03","UFG","UFG","28074","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12864","2005","01","22","Brasil","Goiás","Goiandira",NA,"-48.135556","-18.011944","-48.135556","-18.011944",NA,NA,"UFG0028074",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2005","04","25",NA,NA,"UFG0028074",NA,NA,NA,NA,NA
"252","2019-12-19 11:16:58-03","UFG","UFG","27828","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12619","2004","12","20","Brasil","Goiás","Catalão",NA,"-53.864308","-18.163056","-53.864308","-18.163056",NA,NA,"UFG0027828",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2005","01","11",NA,NA,"UFG0027828",NA,NA,NA,NA,NA
"253","2019-12-19 11:16:58-03","UFG","UFG","28014","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12804","2005","01","21","Brasil","Goiás","Catalão",NA,"-53.864167","-18.163056","-53.864167","-18.163056",NA,NA,"UFG0028014",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2005","01","27",NA,NA,"UFG0028014",NA,NA,NA,NA,NA
"254","2019-12-19 11:16:58-03","UFG","UFG","28029","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Rizzo, J.A.; et al.","12819","2005","01","21","Brasil","Goiás","Catalão",NA,"-48.131667","-18.006111","-48.131667","-18.006111",NA,NA,"UFG0028029",NA,"Ferreira, H.D.",NA,NA,NA,NA,"2005","02","03",NA,NA,"UFG0028029",NA,NA,NA,NA,NA
"255","2019-12-19 11:16:58-03","UFG","UFG","23536","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E. Fr.","Ratter, J.A.; et al.","7162","1993","11","14","Brasil","Goiás","Caiapônia",NA,"-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"UFG0023536",NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,"UFG0023536",NA,NA,NA,NA,NA
"256","2021-03-01 11:54:40-03","UFPE","UFP","18414","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","R.E. Fr.","Benko-Isepon, AM","s.n.","1993","02","08","Brasil","Mato Grosso","Paconé",NA,NA,NA,NA,NA,NA,NA,"UFP018414","Arbusto de 1,4 m de altura; botões castanho claros.","Rainer, H",NA,NA,NA,"Magnoliales","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-09-02 16:19:35-03","Cenargen","CEN","38980","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Glocimar Pereira-Silva","3827","1997","10","01","Brasil",NA,NA,"Concepcion - Loreto km 16,5. Departamento de Concepcion - Paraguay.","-57.3","-23.316666","-57.3","-23.316666","100","100","CEN00038980",NA,"H. Rainer",NA,NA,NA,NA,"2014","07",NA,NA,NA,"CEN00038980",NA,NA,"Exsicatas","4",NA
"258","2019-10-07 09:23:13-03","UEFS","HUEFS","83087","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Hatschbach, G.","73957","2002","11","09","Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"HUEFS0083087",NA,NA,"71352","auto","Magnolianae","Magnoliales",NA,NA,NA,NA,NA,"HUEFS0083087","Angiospermae",NA,NA,NA,NA
"259","2019-09-05 15:27:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans",NA,"K. Fiebrig","552",NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Type [status unknown]"
"260","2015-03-06 19:05:38-03","F","FMNH-SEEDPLANTS","V0231008F","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0231008F",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"South America",NA,"V0231008F_01","Spermatophyta",NA,NA,NA,NA
"261","2018-05-14 16:36:44-03","F","FMNH-SEEDPLANTS","V0232241F","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans",NA,"E. Zardini","28915","1991","11","25","Paraguay","Paraguarí",NA,NA,"-57.1667","-26",NA,NA,NA,NA,"V0232241F",NA,"RRC ID Flag",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"South America",NA,"V0232241F_01 V0232241F_02","Spermatophyta","28915",NA,NA,NA
"262","2020-11-12 17:00:51-03","UEL","FUEL","42969","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Laitanti, KR","79","2007","02","16","Brasil","Mato Grosso do Sul","Porto Murtinho","Estrada para Fazenda Amongueja, Formação Chaco.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,"Pott, VJ","185577","auto",NA,"Magnoliales",NA,NA,NA,NA,NA,NA,"Tracheophyta",NA,NA,NA,NA
"263","2019-11-01 14:52:12-03","UnB","UB","33490","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E.Fr.","Ratter, JA","7408","1994","11","08","Brasil","Goiás","Doverlândia","Fazenda do Dr. Henrique Nascimento da Costa, ca. 50km of Doverlândia on road to Ponte Branco","-52.616667","-16.733333","-52.616667","-16.733333",NA,NA,NA,"Low twiggy shrub 0,8m; In mesotrophic cerrado","Ratter, JA",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"264","2019-11-01 14:52:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E.Fr.","Ratter, JA; et al.","7162","1993","11","14","Brasil","Goiás",NA,"5km from Caiapônia on the road to Mineiros","-52.166667","-17.366667","-52.166667","-17.366667",NA,NA,NA,"Small shrub 1m. Unripe fruits yellow-green; In the margin of mesophilous (deciduous) forest surrounded by cerrado vegetation",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"265","2019-11-01 14:52:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E. Fr.) R.E.Fr.","Villarroel, D; Martinez, MT; Penarrieta, A","2578","2013","10","03","Bolivia","Santa Cruz","Prov. Andrés Ibáñez","Región de las Pampas de Terebinto. Zona de llanura ondulante, con suelos predominantemente arenosos, vegetación de cerrado sensu stricto, con árboles dispersos, y zonas con árboles agrupados.","-63.397222","-17.695556","-63.397222","-17.695556","450","450",NA,NA,"Pessoa, E",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"266","2018-11-21 20:31:06-02","UFMT","UFMT","37871","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Lima-Júnior, G.A.; Cabral, P.R.F.; Lopes, I.C.","628","2006","02","06","Brasil","Mato Grosso","Barão de Melgaço","RPPN Sesc Pantanal. Fazenda Espiríto Santo.","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,"Arbusto de 2m de altura. Fruto maduro vermelho.; Cerradão.",NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2018-02-26 18:31:34-03","UFMT","UFMT","16373","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Macedo, M.; Rosa, M.C.; Silva, C.J.","5897","1997","10","23","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"Abusto de 2,5m de altura. Flores esverdeadas.; Solo arenoso. Mata de capão.",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-04-23 15:26:42-03","UFMT","UFMT","25420","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Ferreira, C.C.; Silveira, E.C.; Arruda, E.C.; Amorim Neto, L.","1636","2001","03","31","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"Arbusto de 40cm de altura. Frutos imaturos verdes e maduros alaranjados.; Floresta Estacional Decidual.",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-04 15:44:28-03","IF","SPSF","32422","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans",NA,"G. Hatschbach","73957","2002","11","09","Brasil","MS","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"71352","auto","Magnoliopsida","Magnoliales",NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta",NA,NA,NA,NA
"270","2021-03-04 15:44:28-03","IF","SPSF","25632","PreservedSpecimen","Plantae","Annonaceae","Annona","nutans","Annona nutans",NA,"E.E.Macedo",NA,"1997","10","18","Brasil","SP","Pedregulho","Parque Estadual das Furnas do Bom Jesus","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 1m altura.; GEOGRAFIA: solo arenoso&nf;;","J.A.Pastore","27552","auto","Magnoliopsida","Magnoliales","2006","12","14","América do Sul",NA,NA,"Magnoliophyta",NA,NA,NA,NA
"271","2021-02-25 09:37:52-03","IBt","SP","46243","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Rojas, T","2349a",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-25 09:37:52-03","IBt","SP","46342","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Rojas, T","5503",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-25 09:37:52-03","IBt","SP","46253","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Rojas, T","2347",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-25 09:37:52-03","IBt","SP","46255","S","Plantae","Annonaceae","Annona","nutans","Annona nutans","(R.E.Fr.) R.E.Fr.","Rojas, T","5489",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
