"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"47","2021-03-15 16:37:00-03","NY","NYBG","408450","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","G. Davidse","11210","1976","03","13","Brazil","Paraná","Capanema","6 km SE of Sao Luis (between the Brazil-Argentina border and the Rio Iguaçú)","-53.8089","-25.6719",NA,NA,"NY00408450","NY00408450_01","300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441608' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","408453","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.",NA,"G. G. Hatschbach","22590","1969","10","22","Brazil","Paraná","Céu Azul","Boa Vista","-53.8483","-25.1469",NA,NA,"NY00408453","NY00408453_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441632' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1146389","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T. D. Pennington","D. A. Folli","4395","2002","11","12","Brazil","Espírito Santo","Linhares","Reserva Natural da CVRD. Estrada Orelha de onça, km 1.8.","-40.0722","-19.3911",NA,NA,"NY01146389","NY01146389_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1339378' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01091696","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","J. R. Pirani","J. Mattos","14417","1967","02","23","Brazil","São Paulo",NA,"Perto de Limeira na Estação Experimental.",NA,NA,NA,NA,"NY01091696","NY01091696_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250861' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","634435","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","S. C. de Sant'Ana","951","2000","08","16","Brazil","Bahia","Belmonte","Estaçao Experimental Gregório Bondar. Ca 55 km de Itapebí na estrada para Belmonte","-39.2072","-16.0367",NA,NA,"NY00634435","NY00634435_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=505188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","408488","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"S. A. Mori","10086","1978","05","07","Brazil","Bahia","Itabuna","Cerca de 3 km a NW de Juçari. Folha SD-24 (15-39c)","-39.5166","-15.1666",NA,NA,"NY00408488","NY00408488_01","200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429767' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","402002","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","S. F. Smith","R. A. Wasum",NA,"1987","06","20","Brazil","Rio Grande do Sul","Caxias do Sul","Conceiçao","-51.1792","-29.1683",NA,NA,"NY00402002","NY00402002_01","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","408472","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","J. A. Kallunki","335","1993","01","18","Brazil","Espírito Santo","Guarapari","Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6 km E of BR-101","-40.45","-20.55",NA,NA,"NY00408472","NY00408472_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553473' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00837011","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","J. E. B. Warming","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia. Ad Lagoa Santa",NA,NA,NA,NA,"NY00837011","NY00837011_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928377' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","408430","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","M. Sobral","M. Sobral","3865","1985","05","04","Brazil","Rio Grande do Sul","Santa Maria","Lar Metodista, Santa Maria","-53.8067","-29.6844",NA,NA,"NY00408430","NY00408430_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429727' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","408467","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.",NA,"P. K. H. Dusén","17364","1915","12","01","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7056","-24.2511",NA,NA,"NY00408467","NY00408467_01","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","408484","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","T. D. Pennington","10170","1978","03","02","Brazil","Bahia","Itabuna","Road (BR415) from Itabuna to Vitória da Conquista, 19 km from junction with BR101","-39.2803","-14.7858",NA,NA,"NY00408484","NY00408484_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553488' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01142866","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","R. P. Bahia","20","1978","08","12","Brazil","Pará","Altamira","Estacao Experimental da EMBRAPA, estrada Altamira-Itaituba; km 23.","-52.3978758","-3.271835",NA,NA,"NY01142866","NY01142866_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586358' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","408442","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","G. G. Hatschbach","G. G. Hatschbach","28380","1971","12","08","Brazil","Paraná","Porto Vitória","Prainhas, junto as corredeiras do rio Iguaçú","-51.2317","-26.1611",NA,NA,"NY00408442","NY00408442_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429763' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01142865","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","N. T. da Silva","957","1968","09","12","Brazil","Pará",NA,"Região do Rio Jarí. Rio Jari, Monte Dourado, Planalto A.","-52.6008224","-0.8809315",NA,NA,"NY01142865","NY01142865_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586356' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","402005","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","M. H. Nee","35935","1988","01","18","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboro, along Rio Saguayo, 1 km, NW of entrance into first Andean foothills","-63.72","-17.65",NA,NA,"NY00402005",NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","402006","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","G. Eiten","10257","1970","01","10","Brazil","Maranhão","Grajaú","On upland 20 km due NE of city of Grajaú, on old road to Barra da Corda. 7 km east of village of Solta at place called São Bento (ex Baixõo Fundo)","-46.03","-5.68",NA,NA,"NY00402006","NY00402006_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553468' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01142870","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","G. T. Prance","26452","1980","11","25","Brazil","Pará",NA,"Genipapo trail. Basin of Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacaja.","-51.7328","-3.535",NA,NA,"NY01142870","NY01142870_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01142857","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","C. R. Sperling","6144","1982","06","13","Brazil","Pará",NA,"3km SE of AMZA mining camp 3-Alfa. Serra dos Carajas","-50.53","-5.8",NA,NA,"NY01142857","NY01142857_01","175","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","408437","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","G. G. Hatschbach","F. Chagas e Silva","922","1985","10","30","Brazil","Paraná","Londrina","Parque Estadual Mata do Godoy","-51.1628","-23.3106",NA,NA,"NY00408437","NY00408437_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429764' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","408436","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","J. R. Pirani","J. R. Pirani","2883","1993","05","16","Brazil","Rio de Janeiro","Sao Pedro da Aldeia","Distrito Sepeatiba, Serra de Sepeatiba. Area do Loteamento Balnéario das Conchas","-42.1028","-22.8394",NA,NA,"NY00408436","NY00408436_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429762' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","710419","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.","T. D. Pennington","D. C. Daly","11696","2003","05","11","Brazil","Acre","Cruzeiro do Sul","Basin of Rio Juruá, Rio Juruá-Mirim and Igarapé Periquito (right-bank tributary). Across from Santo Antônio.","-73.0394444","-8.2280556",NA,NA,"NY00710419","NY00710419_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=610845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","408486","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","T. D. Pennington","10171","1978","03","02","Brazil","Bahia","Itabuna","Road (BR415) from Itabuna to Vitória da Conquista, 19 km from junction with BR101","-39.2803","-14.7858",NA,NA,"NY00408486","NY00408486_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553489' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","865927","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","G. T. Prance","7631","1968","09","28","Brazil","Acre","Sena Madureira","Vicinity of km 7, road Sena Marureira to Rio Branco","-68.62","-9.1",NA,NA,"NY00865927","NY00865927_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441621' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","408448","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","S. F. Smith","R. A. Wasum",NA,"1994","12","16","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Floresta Nacional II","-50.395632","-29.433343",NA,NA,"NY00408448","NY00408448_01","850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441617' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","408455","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","J. E. Leite","172","1940",NA,NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of Sao Leopoldo","-51.143791","-29.75136",NA,NA,"NY00408455","NY00408455_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441633' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","408482","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","T. D. Pennington","10186","1978","03","08","Brazil","Bahia","Jussari","Mun. Itabun. 3.5 km NW of Jucari","-39.4953","-15.1917",NA,NA,"NY00408482","NY00408482_01","200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553486' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","408463","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.",NA,"P. K. H. Dusén","17364","1915","12","01","Brazil","Paraná","Jaguariaíva","Jaguariaíva","-49.7056","-24.2511",NA,NA,"NY00408463","NY00408463_01","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","408439","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans","A.Juss.",NA,"J. A. Ratter","R4888","1983","11","17","Brazil","São Paulo",NA,"Floresta de Angatuba. Instituto Florestal de SP. By fire look-out tower","-48.42","-23.45",NA,NA,"NY00408439","NY00408439_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=429773' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01142861","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","M. J. G. Hopkins","527","1986","06","06","Brazil","Roraima","Alto Alegre","Ilha de Maracá. SEMA Estação.-Forest trails close to Estação. Primary forest of sandy soil, canopy between 20 & 30 m, heavily dissected.","-61.33","3.366667",NA,NA,"NY01142861","NY01142861_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586347' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","408452","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.","T. D. Pennington","P. E. Gibbs","4333","1977","01","28","Brazil","São Paulo","Moji-Guaçu","25 km. NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)","-47.164784","-22.242395",NA,NA,"NY00408452","NY00408452_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01142862","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.",NA,"S. A. da M. Souza","648","1986","12","02","Brazil","Pará","Altamira","Rio Xingú (Juruá); Travessão do CNEC, entre D13 e margem do R. Xingú","-52.2064","-3.2033",NA,NA,"NY01142862","NY01142862_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1586350' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","408490","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","W. W. Thomas","10556","1994","09","19","Brazil","Bahia","Ilhéus","Mata da Esperança, forest N of dam and reservoir.","-39.0692","-14.7819",NA,NA,"NY00408490","NY00408490_01","0.0","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553475' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","408476","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.","T. D. Pennington","T. D. Pennington","10179","1978","03","04","Brazil","Bahia","Barra do Choça","Road Vitoria da Conquista-Barro da Choca km 19.","-40.57","-14.88",NA,NA,"NY00408476","NY00408476_01","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553482' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","408489","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans richardiana","(A.Juss.) T.D.Penn.",NA,"Martii Herbar. Florae Brasil.","1243","1841",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"NY00408489","NY00408489_01",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553494' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","richardiana",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","408464","PreservedSpecimen","Plantae","Meliaceae","Trichilia","elegans","Trichilia elegans elegans","A.Juss.",NA,"P. K. H. Dusén","8245","1909","04","04","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.077154","-25.140873",NA,NA,"NY00408464","NY00408464_01","880","880","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=441623' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,NA,"Magnoliophyta","Sapindales","elegans",NA,NA,NA,NA,NA,NA,NA,NA
