"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","imagecode","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","sex"
"939","2020-10-01 14:23:34-03","JBB","HEPH","9670","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Nóbrega, MGG","1994",NA,NA,"Nóbrega, MGG","1994","03","21","Brasil","Tocantins","Palmas","Serra do Lajeado","-48.270556","-10.124444","-48.270556","-10.124444",NA,NA,"Dicotyledon","Myrtales","39",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2020-10-01 14:23:33-03","JBB","HEPH","16837","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Nóbrega, MGG","2001",NA,NA,"Jesus, FPR de","2001","10","09","Brasil","Distrito Federal","Brasília","Condomínio Mansões Park Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","107","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-10-01 14:23:34-03","JBB","HEPH","793","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Ferreira, MB","1971",NA,NA,"Ferreira, MB","1971","05","03","Brasil","Distrito Federal","Brasília","DPJ Viveiro da Novacap","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","750","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2020-10-01 14:23:33-03","JBB","HEPH","19610","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Milhomens, LC","2003",NA,NA,"Rodrigues Silva, R; et al.","2003","09","30","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a captação da Caesb","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","931","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2020-10-01 14:23:34-03","JBB","HEPH","27679","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Oliveira, MS","2011",NA,NA,"Queiroz-Silva, L; Moreira, HJC","2011","03","24","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - (acima da ponte da área de lazer - na beira da estrada).","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","7","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-10-01 14:23:34-03","JBB","HEPH","6244","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Anônimo","1980",NA,NA,"Santos, A","1980","02","12","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília Córrego do Acampamento","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","3","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2020-10-01 14:23:34-03","JBB","HEPH","2580","Amost","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Maury, CM","1982",NA,NA,"Maury, CM","1982","05","26","Brasil","Distrito Federal","Brasília","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","152A,B","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-10-01 14:23:34-03","JBB","HEPH","2580","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Maury, CM","1982",NA,NA,"Maury, CM","1982","05","26","Brasil","Distrito Federal","Brasília","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledon","Myrtales","152A,B","70570",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-10-01 14:23:34-03","JBB","HEPH","23234","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Martins, RC","2006",NA,NA,"Martins, RC","2006","09","18","Brasil","Goiás","Mambaí","Área da Reserva do assentamento Cyntia Peter","-46.1130981445312","-14.4877996444702",NA,NA,"Cha da entre casca para anemia e limpeza.Informante: Geraldo Ferreira de Souza",NA,"Dicotyledon","Myrtales","693","31977",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2020-10-01 14:23:33-03","JBB","HEPH","10610","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Ramos, AE","1994",NA,NA,"Ramos, AE","1994","12","17","Brasil","Goiás","Serranópolis","Fazenda Pedraria acima do rio Pedraria","-51.9622001647949","-18.3061008453369",NA,NA,"Circunf.22,0cm a 30cm.Esteril. 1-6-2.",NA,"Dicotyledon","Myrtales","960","86936",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2020-10-01 14:23:34-03","JBB","HEPH","7860","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Araújo, GM","1986",NA,NA,"Araújo, GM","1986","04","26","Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Dicotyledon","Myrtales","12","58223",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2020-10-01 14:23:33-03","JBB","HEPH","16079","S","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.","Ramos, AE","2000",NA,NA,"Nóbrega, MGG","2000","11","13","Brasil","Minas Gerais","Unaí","Fazenda Cerradão a 130km de Brasília lado esquerdo da BR 252","-46.9061012268066","-16.3575000762939",NA,NA,"Esteril",NA,"Dicotyledon","Myrtales","1398","97926",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","2020-12-11 11:37:23-03","UFMG","BHCB","66829","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Sampaio, A",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"7485","17082",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","2020-12-11 11:37:23-03","UFMG","BHCB","66828","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"3397","17082",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","2020-12-11 11:37:23-03","UFMG","BHCB","66827","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"3400","17082",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2020-12-11 11:37:23-03","UFMG","BHCB","66826","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"3396","17082",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-12-11 11:37:23-03","UFMG","BHCB","98987","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","densiflora","Lafoensia densiflora","Pohl",NA,NA,NA,NA,"Tameirão Neto, E","2004","10","04","Brasil","Minas Gerais","Itacambira","Fazenda Tamanduá - Plantar MG 15.","-43.3088989257812","-17.0646991729736",NA,NA,"Floreta semidecidual, arbóreo",NA,"Dicotyledon",NA,"4193","48089",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-12-11 11:37:23-03","UFMG","BHCB","185425","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","2016","06","09","Brasil","Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","-44.050833","-20.077778","-44.050833","-20.077778","Árvore; Cerrado ralo","BHCB185425","Dicotyledon",NA,"6085",NA,"1065","1130",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2020-12-11 11:37:23-03","UFMG","BHCB","47953","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2020-12-11 11:37:23-03","UFMG","BHCB","148067","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Kamino, LHY","2011","03","15","Brasil","Minas Gerais","Delfim Moreira","Fazenda do Onça, Floresta Ombrófila Mista em estágio secundário de regeneração","-45.34725","-22.609444","-45.34725","-22.609444","Árvore, à beira de trilha no interior de floresta. Frutos imaturos verdes com matizes amarelo-avermelhados",NA,"Dicotyledon",NA,"2799",NA,"1651","1651",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-12-11 11:37:23-03","UFMG","BHCB","149942","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira Filho, AT de","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Floresta Ombrófila Mista em regeneração","-45.323444","-22.575222","-45.323444","-22.575222","Árvore com 6m de altura a beira de estrada. Frutos imaturos verdes",NA,"Dicotyledon",NA,"2995",NA,"1439","1439",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-12-11 11:37:23-03","UFMG","BHCB","151536","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Mota, RC da","2011","07","12","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova","-43.435556","-20.197778","-43.435556","-20.197778","Campo Rupestre Ferruginoso; Floresta Estacional Semidecidual; Árvore",NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-12-11 11:37:23-03","UFMG","BHCB","47496","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-12-11 11:37:23-03","UFMG","BHCB","153567","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Pena, FSR","2011","02","22","Brasil","Minas Gerais","Conceição do Mato Dentro","Mina do Sapo","-43.433056","-18.904444","-43.433056","-18.904444","Campo Rupestre Laterítico; Capão de Canga",NA,"Dicotyledon",NA,"s.n.",NA,"1500","1500",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-12-11 11:37:23-03","UFMG","BHCB","159621","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Vidal, CV; Paula, RL","2011","04","01","Brasil","Minas Gerais","Brumadinho","Serra da Moeda","-43.970386","-20.119969","-43.970386","-20.119969","Campo limpo, herbáceo",NA,"Dicotyledon",NA,"753",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-12-11 11:37:23-03","UFMG","BHCB","173389","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Amorim, SS; Carvalho, CR","2014","10","02","Brasil","Mato Grosso","Poconé","Pantanal, Região do Porto Cercado","-56.509167","-16.334306","-56.509167","-16.334306","Arbustiva. Folhas elípticas e coriáceas.&nf;; Arbustiva. Folhas elípticas e coriáceas.","BHCB018571","Dicotyledon",NA,"s.n.",NA,"142","142",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-12-11 11:37:23-03","UFMG","BHCB","153664","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lemos Filho, JP; Lovato, MB","2011","11","12","Brasil","Minas Gerais","Corinto",NA,"-44.823111","-18.643222","-44.823111","-18.643222","solo de textura média",NA,"Dicotyledon",NA,"s.n.",NA,"638","638",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-12-11 11:37:23-03","UFMG","BHCB","153666","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lemos Filho, JP; Lovato, MB","2011","11","15","Brasil","Minas Gerais","Grão Mogol",NA,"-43.24625","-16.713639","-43.24625","-16.713639",NA,NA,"Dicotyledon",NA,"s.n.",NA,"899","899",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-12-11 11:37:23-03","UFMG","BHCB","153665","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lemos Filho, JP; Lovato, MB","2011","11","13","Brasil","Minas Gerais","Pereaçu","APA Caverna do Pereacu","-44.744528","-15.617611","-44.744528","-15.617611","solo arenoso",NA,"Dicotyledon",NA,"s.n.",NA,"723","723",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-12-11 11:37:23-03","UFMG","BHCB","175248","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,"2012","12","29","Lemos Filho, JP; Lovato, MB","2012","12","29","Brasil","São Paulo","Águas de Santa Bárbara","Estação Ecológica","-49.228611","-22.824722","-49.228611","-22.824722","solo arenoso; Com frutos jovens; solo arenoso","BHCB023908","Dicotyledon",NA,"s.n.",NA,"633","633",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-12-11 11:37:23-03","UFMG","BHCB","183940","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,"2016","12","15","Paiva, JAM; Souza, LS; Silva, E","2016","11","24","Brasil","Minas Gerais","Itabirito","RPPN Capivari II","-43.652778","-20.163889","-43.652778","-20.163889","Arbóreo, 5m alt. Terrestre. Botões florais verdes, cálice creme com bordas avermelhadas, pétalas brancas e estames amarelos.; Campo Rupestre Quartizito.",NA,"Dicotyledon",NA,"1135",NA,"1283","1283",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-12-11 11:37:23-03","UFMG","BHCB","184423","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,"2017","03","06","Mota, RC da; Vasconcelos, MF de","2016","06","16","Brasil","Minas Gerais","Riacho dos Machados","Morro Grande","-42.782222","-16.117222","-42.782222","-16.117222","Projeto desenvolvido pelo Instituto Prístino!; Arbusto; corola branca.; Coletada em Cerrado Rupestre Ferruginoso","BHCB040257","Dicotyledon",NA,"3780",NA,"1010","1010",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-12-11 11:37:23-03","UFMG","BHCB","179643","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,"2015","11","11","Carmo, FF","2010","09","20","Brasil","Minas Gerais","Rio Pardo Minas","Peixe Bravo","-42.702778","-16.010639","-42.702778","-16.010639","Coletada em afloramento de canga","BHCB038110","Dicotyledon",NA,"5192",NA,"980","980",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-12-11 11:37:23-03","UFMG","BHCB","184869","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","2015","04","14","Brasil","Minas Gerais","Rio Acima","Rio do Peixe, Próximo a RPPN Capitão do Mato","-43.925","-20.140556","-43.925","-20.140556","Árvore; campo Sujo","BHCB184869","Dicotyledon",NA,"5529",NA,"1280","1350",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-12-11 11:37:23-03","UFMG","BHCB","188773","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Paiva, JAM; Souza, JAM; Silva, E","2017","08","08","Brasil","Minas Gerais","Santa Bárbara","Propriedade Rio Preto ","-43.632222","-20.095278","-43.632222","-20.095278","Arbusto. Terrestre. Flores creme.; Campo Rupestre Ferruginoso","BHCB188773","Dicotyledon",NA,"1502",NA,"1389","1389",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-12-11 11:37:23-03","UFMG","BHCB","195979","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,"2013","12","18","Carmo, FF","2009","05","10","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.957778","-20.283333","-43.957778","-20.283333","Coletado em fendas de afloramento de gnaisse.","BHCB195979","Dicotyledon",NA,"4645",NA,"1260","1260",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-12-11 11:37:23-03","UFMG","BHCB","22918","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-12-11 11:37:23-03","UFMG","BHCB","22919","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-12-11 11:37:23-03","UFMG","BHCB","185426","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","2016","06","09","Brasil","Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","-44.050833","-20.077778","-44.050833","-20.077778","Árvore; Cerrado ralo","BHCB185426","Dicotyledon",NA,"6086",NA,"1065","1130",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-12-11 11:37:23-03","UFMG","BHCB","197926","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","2018","08","28","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.689722","-20.048056","-43.689722","-20.048056","Árvore; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197926","Dicotyledon",NA,"6933",NA,"1546","1546",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-12-11 11:37:23-03","UFMG","BHCB","73767","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Viana, PL","2001","05","29","Brasil","Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","-43.983611","-20.093056","Arvoreta. Frutos imaturos verdes",NA,"Dicotyledon",NA,"54",NA,"1400","1400",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-12-11 11:37:23-03","UFMG","BHCB","82792","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Lombardi, JA; Stehmann, JR; Mota, RC da; Temponi, LG","2003","08","24","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.056083","-16.405194","-40.056083","-16.405194","Mata hidrófila, terreno plano e encosta. Pequi-doce. Árvore, ca. 20 m, frutos e folhas secos caídos. Coordenadas originais: 16°24'18,7-23'59S; 40°03'21,9-42,5W",NA,"Dicotyledon",NA,"5495",NA,"765","776",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-12-11 11:37:23-03","UFMG","BHCB","54156","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"Dicotyledon",NA,"2927","27460",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-12-11 11:37:23-03","UFMG","BHCB","71712","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Soares, SM","2002","06","10","Brasil","Minas Gerais","Brasilândia de Minas",NA,"-46.0093994140625","-17.0097007751465",NA,NA,"Arbórea/ Flor branca",NA,"Dicotyledon",NA,"576","51681",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-12-11 11:37:23-03","UFMG","BHCB","54346","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Tameirão Neto, E",NA,NA,NA,"Brasil","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,"Dicotyledon",NA,"3117","57661",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-12-11 11:37:23-03","UFMG","BHCB","24780","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","45889",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-12-11 11:37:23-03","UFMG","BHCB","27777","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Presidente Olegário",NA,"-46.418098449707","-18.4178009033203",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","77040",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-12-11 11:37:23-03","UFMG","BHCB","121326","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,"Giacomin, LL","2008","04","23","Brasil","Minas Gerais","Belo Horizonte","Barreiro, Distrito industrial Jatobá-B.; Quadra&nf;165. prox ao P.E. Rola Moça.","-43.937801361084","-19.9207992553711",NA,NA,"Em cerrado.; Pétalas alvas.","BHCB002456","Dicotyledon",NA,"79","17082",NA,NA,NA,"auto","Southern America",NA,NA,"BHCB002456",NA,NA,NA,NA,NA,NA,NA
"987","2020-12-11 11:37:23-03","UFMG","BHCB","37213","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","pacari","Lafoensia pacari","A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Distrito de Fabião.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","148972",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
