"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"250","2018-05-14 17:25:45-03","F","FMNH-SEEDPLANTS","V0163939F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","P. Dusén","15156",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163939F","Spermatophyta",NA,NA,"RRC ID Flag","Paraná",NA,NA,NA,NA,"V0163939F_01 V0163939F_02","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"15156",NA,NA
"251","2015-03-07 01:37:52-03","F","FMNH-SEEDPLANTS","V0163940F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163940F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0163940F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"252","2015-03-07 01:37:52-03","F","FMNH-SEEDPLANTS","V0163941F","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0163941F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0163941F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"253","2019-09-04 19:14:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F. Sellow","4772",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"254","2019-01-25 15:41:01-02","IAC","IAC","21612","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","H.F. Leitão Filho","1185","1971","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","H.F. Leitão Filho","Minas Gerais",NA,"Rodovia Poços de Caldas-Andradas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","05","21",NA,NA,NA,NA,NA
"255","2019-01-25 15:41:01-02","IAC","IAC","36870","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","S.I. Elias et al.","289","1997","12","17",NA,"Brasil",NA,NA,"Coordenadas do material: 24°04#?#S 49°04#?#W",NA,NA,NA,"Benth.","V.C. Souza","São Paulo","Itapeva","Estação Ecológica","-49.0666667","-24.0666667",NA,NA,NA,NA,NA,NA,NA,"-49.0666667","-24.0666667","1997","12","17",NA,NA,NA,NA,NA
"256","2019-12-09 15:03:19-03","IAC","IAC","36894","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M. Torezan et al.","750","1997","12","17",NA,"Brasil",NA,NA,"Coordenadas do material: 24°04#?#S 49°04#?#W",NA,NA,NA,"Benth.","J.M. Torezan et al.","São Paulo","Itapeva","Estação Ecológica do município de Itapeva","-49.0666667","-24.0666667",NA,NA,NA,NA,NA,NA,NA,"-49.0666667","-24.0666667","1997","12","17",NA,NA,NA,NA,NA
"257","2019-01-25 15:41:02-02","IAC","IAC","48132","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F.C. Hoehne & A. Gehrt","s/nº","1924","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","F.C. Hoehne","São Paulo","São Paulo","Parque Jabaquara","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1924","01","24",NA,NA,NA,NA,NA
"258","2020-07-23 12:14:30-03","CEPLAC","CEPEC","145386","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","J. M. Silva","6381","2008","04","05",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"J. M. Silva","Paraná","BALSA NOVA","Rod. BR-277, próximo do trevo para São Luís do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-07-23 12:14:30-03","CEPLAC","CEPEC","48604","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","G. Hatschbach","52296","1988","08","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","irati","BR-277, Km 232.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"47271","auto","0*0'0","0*0'0",NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"260","2020-07-23 12:14:30-03","CEPLAC","CEPEC","76270","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea","O. S. Ribas","1828","1997","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"R. C. Barneby","Paraná","jaguariaiva","Rio Samambaia.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"261","2020-07-23 12:14:30-03","CEPLAC","CEPEC","88340","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","O. S. Ribas","3500","2001","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"O. S. Ribas","Santa Catarina","campo alegre","Subida para a Serra Quriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,"catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA
"262","2020-07-23 12:14:30-03","CEPLAC","CEPEC","88340","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","furfuracea","Mimosa furfuracea catharinensis","O. S. Ribas","3500","2001","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"O. S. Ribas","Santa Catarina","campo alegre","Subida para a Serra Quriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,"catharinensis",NA,"37493","auto",NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA
"263","2020-11-04 17:29:29-03","UEM","HUEM","11137","S","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","P.E.Carvalho","276","1987","09","27",NA,"Brasil",NA,NA,NA,"HUEM000006177",NA,NA,"Benth","Savassi-Coutinho, AP","Paraná","São Luiz do Purunã","BR-277 - km 40",NA,NA,"HUEM000006177",NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"264","2020-11-04 17:29:29-03","UEM","HUEM","11138","S","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A; W.Maschio","222","1998","07","02",NA,"Brasil",NA,NA,"Planta arbustiva até 3 m de altura. Coletada em região de campo nativo.","HUEM000006176",NA,NA,"Benth","Savassi-Coutinho, AP","Paraná","Campo Largo","BR-277, próximo 1 km após o primeiro pedagio, sentido Curitba - Ponta Grossa. Formação vegetal: Estepes com Capões.","-49.5283012390137","-25.4585990905762","HUEM000006176",NA,NA,NA,NA,"53742","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"265","2020-11-04 17:29:29-03","UEM","HUEM","11126","S","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A","117","1997","04","29",NA,"Brasil",NA,NA,NA,"HUEM000006178",NA,NA,"Benth","Savassi-Coutinho, AP","Paraná","Campo Largo","Próximo ao CTG São Luis do Purunã - PR, Formação vegetal: Floresta Ombrófila Mista.","-49.5283012390137","-25.4585990905762","HUEM000006178",NA,NA,NA,NA,"53742","auto",NA,NA,"2010","09","25",NA,NA,NA,NA,NA
"266","2021-03-10 11:38:38-03","UNILA","EVB","3496","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Barbosa, E.","5659","2007","03","23",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo. Habito: Arbusto","EVB003496",NA,NA,"Benth.","Caxambu, M.G.","Paraná","Balsa Nova","Rodoviária BR0277. próximo de São Luís do Purunã.","-49.6356010437012","-25.5839004516602","EVB003496",NA,NA,NA,NA,"27346","auto",NA,NA,"2012","08","17",NA,NA,NA,NA,NA
"267","2020-11-12 16:59:34-03","UEL","FUEL","47398","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Assumpção, MZ; et al.","29","2009","11","28",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Ribas, OS","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.668056","-24.171111",NA,NA,NA,NA,NA,NA,NA,"-49.668056","-24.171111","2011","09","21",NA,NA,NA,NA,NA
"268","2020-11-12 16:59:34-03","UEL","FUEL","51796","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, AP; Sampaio, D; Silva, JM; Campos, OR","1065","2006","10","16",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Savassi-Coutinho, AP","Paraná","São Luiz do Purunã","Estrada Curitiba-Ponta Grossa, Cerca de 1km do pedágio, no Km 135, lado direito da estrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-12 16:59:34-03","UEL","FUEL","44461","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Silva, JM; Cordeiro, J; Poliquesi, CB","6381","2008","04","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Silva, JM","Paraná","Balsa Nova","Rod BR- 277, próximo do trevo para São Luís do Pur, Orla do capão.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-12 16:59:34-03","UEL","FUEL","3998","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Kummrow, R; Hatschbach, G","2602","1985","04","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Hatschbach, G","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"271","2020-11-12 16:59:34-03","UEL","FUEL","39629","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A; Maschio, W","222","1998","07","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Soares, A","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"272","2020-11-12 16:59:34-03","UEL","FUEL","39602","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Soares, A","117","1997","04","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Hatschbach, G","Paraná","Campo Largo",NA,"-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"273","2020-11-12 16:59:34-03","UEL","FUEL","22328","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, AC; et al.","4083","1993","04","22",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"274","2020-11-12 16:59:34-03","UEL","FUEL","48073","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Cordeiro, J; Barbosa, E","3001","2009","04","07",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Ribas, OS","Santa Catarina","Campo Alegre","Serra Quiriri, campo de altitude","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"275","2020-11-12 16:59:34-03","UEL","FUEL","25455","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Elias, SI; et al.","289","1997","12","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"42926","auto",NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"276","2020-11-12 16:59:34-03","UEL","FUEL","25458","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Torezan, JMD; et al.","750","1997","12","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"42926","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"277","2020-11-12 16:59:34-03","UEL","FUEL","45041","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Baitello, JB; Almeida, RS; Aguiar, OT","2113","2008","04","23",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","São Paulo","Itapeva","Estação Experimental, borda de cerrado/ Campo Cerrado.","-48.8699989318848","-23.9799995422363",NA,"750","750",NA,NA,"42926","auto",NA,NA,"2008","06","30",NA,NA,NA,NA,NA
"278","2020-11-12 16:59:34-03","UEL","FUEL","31297","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Gomes, RBR; et al.","13","1978","09","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","São Paulo","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"8440","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"279","2020-11-12 16:59:34-03","UEL","FUEL","31161","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Gomes, RBR; et al.","13","1978","09","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Tamashiro, JY","São Paulo","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,NA,"8440","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"280","2020-11-12 16:59:34-03","UEL","FUEL","30852","PreservedSpecimen","Plantae","Leguminosae","Mimosa","furfuracea","Mimosa furfuracea","Luederwaldt, H","s.n.","1918","02","25",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Benth.","Hoehne, FC","São Paulo","São Paulo","Vila Prudente","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:00:11-03","UnB","UB","39932","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Ferreira, MB","16","1968","12","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Barneby, R","Distrito Federal","Brazlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:00:11-03","UnB","UB","140019","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G","52296","1988","08","13","Southern America","Brasil",NA,NA,"Arbusto 3m.; Capoeira",NA,"Dicotyledoneae",NA,"Benth.","Barneby, R","Paraná ","Irati","Rodovia BR-277, Km 232","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"47271","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:00:11-03","UnB","UB","140020","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G","42965","1980","04","21","Southern America","Brasil",NA,NA,"Flor amarelo-sulfureo; Arbusto 2m.; Borda de campo",NA,"Dicotyledoneae",NA,"Benth.","Hatschbach, G","Paraná ","Balsa Nova","Sprea","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:00:11-03","UnB","UB","140018","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kuhlmann, M","2202","1949","11","27","Southern America","Brasil",NA,NA,"Subarbusto.",NA,"Dicotyledoneae",NA,"Benth.","Ribas, OS","São Paulo","Campos do Jordão","Subida para o Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-10-03 10:03:46-03","UFSCar","SORO","2223","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Carpanezzi, A.A.; Úrio, C.R.","196","2000","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-10-03 10:03:46-03","UFSCar","SORO","2222","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Savassi-Coutinho, A.P.; Sampaio, D.; Silva, J.M.; Campos, O.R.","1065","2006","10","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Paraná","São Luiz do Purunã","Estrada Curitiba - Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-05-06 11:57:50-03","UFU","HUFU","53184","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","6381","2008","04","05",NA,"Brasil",NA,NA,"Arbusto, 2 m. Flor amarela.; Orla do Capão.","HUFU00009598",NA,NA,"Benth.",NA,"Paraná","Balsa Nova","Rodovia BR-277, Próximo ao trevo para São Luiz do Purunã.","-49.6356010437012","-25.5839004516602","HUFU00009598",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-05-06 11:57:50-03","UFU","HUFU","51056","S","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Silva, J.M.; Barbosa, E.","5659","2007","03","23",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m. Flor amarela.; Campo.","HUFU00009599",NA,NA,"Benth.",NA,"Paraná","Balsa Nova","Rodovia BR-277, Próximo de São Luís do Purunã.","-49.6356010437012","-25.5839004516602","HUFU00009599",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-05 16:10:02-03","MN","R-TIPOS","130732","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea var. catharinensis","Smith, L.B.; Klein, R.M.","7413","1956","11","08",NA,"Brasil",NA,NA,NA,"R000130732",NA,NA,"Burkart","Burkart, A.","Santa Catarina","Campo Alegre","Morro Iquererim","-49.2655982971191","-26.1924991607666","R000130732_001","1500","1500","var. catharinensis","Isotypus de Mimosa furfuracea var. catharinensis Burkart","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-05 16:10:02-03","MN","R-TIPOS","130732","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea var. catharinensis","Smith, L.B.; Klein, R.M.","7413","1956","11","08",NA,"Brasil",NA,NA,NA,"R000130732",NA,NA,"Burkart","Burkart, A.","Santa Catarina","Campo Alegre","Morro Iquererim","-49.2655982971191","-26.1924991607666","R000130732_001","1500","1500","var. catharinensis","Isotypus de Mimosa furfuracea var. catharinensis Burkart","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-08-20 20:38:52-03","UFSC","FLOR","9268","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Kummrow, R.; Hatschbach, G.","2602","1985","04","29",NA,"Brasil",NA,NA,"arbusto, estames amarelos, 2m altura","FLOR0009268",NA,"Fabales","Benth.","Hatschbach, G.","Paraná","Balsa Nova","S. Luis do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"292","2020-08-20 20:38:52-03","UFSC","FLOR","19753","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.; Silva, J.M.","52296","1988","08","13",NA,"Brasil",NA,NA,"arbusto, estames amarelo-cítrico, 3m altura","FLOR0019753",NA,"Fabales","Benth.","Barneby, R.C.","Paraná","Irati","Rod. BR-277, km 232.","-50.6511001586914","-25.4671993255615",NA,"900","900",NA,NA,"47271","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"293","2020-08-20 20:38:52-03","UFSC","FLOR","27745","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Cervi, A.C.; Silva, R.R.","6264","1997","04","25",NA,"Brasil",NA,NA,"arbusto, flor amarela, 2m altura","FLOR0027745",NA,"Fabales","Benth.","Cervi, A.C.","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"294","2020-08-20 20:38:52-03","UFSC","FLOR","1381","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Hatschbach, G.","10182","1963","07","14",NA,"Brasil",NA,NA,"arbusto, flor amarela","FLOR0001381",NA,"Fabales","Benth.","Burkart, A.","Paraná","Ponta Grossa","Parque Vila Velha, Rio Guavirova.","-50.1618995666504","-25.0949993133545",NA,"800","800",NA,NA,"46557","auto",NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"295","2020-08-20 14:56:08-03","UFSC","FLOR","36467","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","Barros, F. de","2953","2000","02","07",NA,"Brasil",NA,NA,"arbusto, flor inflorescência amarela, Fruto Imaturo, verde-acastanhado, 2,5m altura","FLOR0036467",NA,"Fabales","Benth.",NA,"São Paulo","Itararé","SP 258, km 324, margem do Rio Verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-04 15:43:20-03","IF","SPSF","42047","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M.Silva & J.Cordeiro & C.B.Poliquesi","6381","2008","04","05","América do Sul","Brasil",NA,NA,"COLETA: Orla de capão.&nf;Arbusto 2m; flor amarela.; GEOGRAFIA: Rodovia BR-222, Próximo do trevo.;",NA,"Magnoliophyta","Fabales","Benth.","J.M.Silva","PR","Balsa Nova","S.Luis do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"297","2021-03-04 15:43:20-03","IF","SPSF","26375","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","A.Soares","117","1997","04","29","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","PR","Campo Largo","floresta ombrofila mista","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"298","2021-03-04 15:43:20-03","IF","SPSF","26376","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","A.Soares & W.Maschio","322","1998","07","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","PR","Campo Largo","campo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,"53742","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"299","2021-03-04 15:43:20-03","IF","SPSF","12181","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.Cordeiro & G. Hatschbach","505","1987","12","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Campo limpo, margens de rio.&nf;Arbusto 2m altura; flores amarelas;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","PR","Palmeira","rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"35166","auto",NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"300","2021-03-04 15:43:20-03","IF","SPSF","53419","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","F.A.R.D.P. Arzolla et al.","1785","2014","11","05","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 2 m de altura. Flores amarelas.; GEOGRAFIA: Vegetação de Campo.;",NA,"Magnoliophyta","Fabales","Benth.","R.D.V. da Silva","SP","Itararé","Estação Experimental de Itararé","-49.178333","-23.2275",NA,"1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"301","2021-03-04 15:43:20-03","IF","SPSF","22493","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","S.I.Elias & M.M.R.Silva & D.B.Amador","289","1997","12","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Arbusto 2,5m altura; botões amarelados, flores maduras com estames amarelos.;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","SP","Itapeva","Estação Ecológica","-49.071111","-24.075",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
"302","2021-03-04 15:43:20-03","IF","SPSF","22618","PreservedSpecimen","Plantae","Fabaceae","Mimosa","furfuracea","Mimosa furfuracea","J.M.Torezan","750","1997","12","17","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado;",NA,"Magnoliophyta","Fabales",NA,"A.P.Savassi-Coutinho","SP","Itapeva","Estação Ecológica","-49.071111","-24.074722",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","09","25","Magnoliopsida",NA,NA,NA,NA
