"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"158","2019-08-16 08:40:15-03","UTFPR","HCF","15720","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","E. Barboza","2014","07","28","J.M. Silva","8562","2014","05","20","Brasil","PR","São José dos Pinhais","estrada entre Colônia Castelhanos e","-48.981667","-25.774722","48°58'54 W","25°46'29 S","755","755","árvore de 4 m; frutos imaturos. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-08-16 08:40:15-03","UTFPR","HCF","12273","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M. Selusniaki",NA,NA,NA,"E.D. Lozano","914","2012","03","13","Brasil","PR","Telêmaco Borba","próximo a margem do Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"arvoreta, 3 m, frutos maduros negroa, encosta (Resgate de Flora UHE Mauá).",NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"160","2020-06-29 09:31:34-03","UFRRJ","RBR","42380","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","391","2017","03","21","Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos. Trilha Uricanal. Parque Nacional da Serra dos Órgãos","-43.12","-22.486944","43º7'12''W","22º29'13''S","1193","1193",NA,"RBR00042380","RBR00042380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-06-29 09:31:34-03","UFRRJ","RBR","42381","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","388","2017","02","25","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha Suspensa. Parque Nacional da Serra dos Órgãos","-42.998611","-22.456944","42º59'55''W","22º27'25''S","1163","1163",NA,"RBR00042381","RBR00042381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-06-29 09:31:34-03","UFRRJ","RBR","42382","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","366","2017","01","07","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha do Sino. Parque Nacional da Serra dos Órgãos","-43.002778","-22.450556","43º0'10''W","22º27'2''S","1191","1191",NA,"RBR00042382","RBR00042382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:31:34-03","UFRRJ","RBR","42383","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","300","2016","08","09","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Travessia Petrópolis x Teresópolis, trecho do Sino. Parque Nacional da Serra dos Órgãos","-43.005278","-22.448056","43º0'19''W","22º26'53''S","1258","1258",NA,"RBR00042383","RBR00042383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-29 09:31:34-03","UFRRJ","RBR","42384","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","240","2016","01","28","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos","-43.000833","-22.451389","43º0'3''W","22º27'5''S","1217","1217",NA,"RBR00042384","RBR00042384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-29 09:31:34-03","UFRRJ","RBR","42385","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","173","2015","11","12","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Acima da Barragem, margem do Rio Beija Flor. Parque Nacional da Serra dos Órgãos","-42.9875","-22.453611","42º59'15''W","22º27'13''S","1265","1265",NA,"RBR00042385","RBR00042385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-29 09:31:34-03","UFRRJ","RBR","44283","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","M.A. Santos",NA,NA,NA,"M.A. Santos","18","2017","10","14","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice. Trilha para Pedra Chata. Parque Estadual do Cunhambebe","-44.169722","-22.898889","44º10'11''W","22º53'56''S","1250","1250",NA,"RBR00044283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-19 17:01:49-03","UFRRJ","RBR","55111","S","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","L.F. Gonçalves",NA,NA,NA,"L.F. Gonçalves","468","2017","11","01","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos. Entrada da Trilha da Agulhinha do Beija Flor (beira do rio). Parque Nacional da Serra dos Órgãos","-43.005556","-22.4475","43º0'20''W","22º26'51''S","1253","1253",NA,"RBR00055111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:36:47-03","MBM","MBM","4857","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Legrand, D.",NA,NA,NA,"Hatschbach, G.","18170","1967","12","21","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM004857","MBM004857",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:36:47-03","MBM","MBM","6385","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.","18611","1968","02","14","Brazil","Paraná","Paranaguá","Picadão Cambará, Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM006385","MBM006385",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:36:47-03","MBM","MBM","236550","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Silva, J.M.; Grant, J.; Barboza, E.; Grant, J.; Barboza, E.","2963","1999","05","06","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM236550","MBM236550",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:36:47-03","MBM","MBM","64952","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Soares-Silva, L.H.",NA,NA,NA,"Hatschbach, G.","39766","1977","01","17","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM064952","MBM064952",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:36:47-03","MBM","MBM","80140","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","46066","1983","01","26","Brazil","Paraná","São José dos Pinhais","Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM080140","MBM080140",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:36:47-03","MBM","MBM","93326","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg",NA,NA,NA,NA,"Hatschbach, G.","48381","1984","07","10","Brazil","Paraná","São José dos Pinhais","Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM093326","MBM093326",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:36:47-03","MBM","MBM","235023","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Motta, J.T.","1316","1988","07","23","Brazil","Paraná","São José dos Pinhais","Usina Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM235023","MBM235023",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:36:47-03","MBM","MBM","82333","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg",NA,NA,NA,NA,"Hatschbach, G.","46286","1983","05","10","Brazil","São Paulo","Registro","Rodovia para Sete Quedas","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,NA,"MBM082333","MBM082333",NA,NA,"Southern America",NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:36:47-03","MBM","MBM","37301","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Legrand, D.",NA,NA,NA,"Hatschbach, G.","3584","1957","11","04","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037301","MBM037301",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:36:47-03","MBM","MBM","102604","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Hatschbach, G.",NA,NA,NA,"Oliveira, P.I.","933","1985","09","17","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM102604","MBM102604",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:36:47-03","MBM","MBM","130567","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","626","1989","06","30","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM130567","MBM130567",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:36:47-03","MBM","MBM","338093","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Estevam, D.A.","2005",NA,NA,"Estevan, D.A.; et al.; et al.","681","2005","05","04","Brazil","Paraná","Ventania","Fazenda Califórnia","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore 8m; frutos imaturos verdes","MBM338093","MBM338093",NA,NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:36:47-03","MBM","MBM","139573","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.","4830","1989","08","15","Brazil","Santa Catarina","Blumenau","Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM139573","MBM139573",NA,NA,"Southern America",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:36:47-03","MBM","MBM","267670","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","46447","2002","04","06","Brazil","São Paulo","Barra do Turvo","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,"MBM267670","MBM267670",NA,NA,"Southern America",NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:36:47-03","MBM","MBM","110685","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.","50701","1986","11","06","Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,NA,"MBM110685","MBM110685",NA,NA,"Southern America",NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:36:47-03","MBM","MBM","7677","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Legrand, D.",NA,NA,NA,"Hatschbach, G.","19427","1968","06","24","Brazil","Paraná","Guaratuba","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM007677","MBM007677",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:36:47-03","MBM","MBM","20875","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29101","1972","01","30","Brazil","Paraná","Guaratuba","Rio Tupitinga","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM020875","MBM020875",NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:36:47-03","MBM","MBM","6531","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Legrand, D.",NA,NA,NA,"Hatschbach, G.","19252","1968","05","28","Brazil","Paraná","Paranaguá","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM006531","MBM006531",NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:36:47-03","MBM","MBM","297029","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Dunaiski Jr.; A.; et al.; et al.","2291","2004","02","24","Brazil","Paraná","São José dos Pinhais","Cunhahy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM297029","MBM297029",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:36:47-03","MBM","MBM","297032","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Dunaiski Jr.; A.; et al.; et al.","2355","2004","04","09","Brazil","Paraná","São José dos Pinhais","Cunhahy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM297032","MBM297032",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:36:47-03","MBM","MBM","293170","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg",NA,NA,NA,NA,"Lucas, E.J.; et al.; et al.","120","2004","10","25","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM293170","MBM293170",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:36:47-03","MBM","MBM","82332","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","46265","1983","04","06","Brazil","Paraná","São José dos Pinhais","Rio Castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM082332","MBM082332",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:47-03","MBM","MBM","257127","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Pavão, O.C.; et al.; et al.","s.n.","1999","02","23","Brazil","Paraná","Ventania","Sítio Santa Laura","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,"MBM257127","MBM257127",NA,NA,"Southern America",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:36:47-03","MBM","MBM","196298","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Waechter, J.L.",NA,NA,NA,"Jarenkow, J.A.","1827","1991","01","27","Brazil","Rio Grande do Sul","Torres","Perdida","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM196298","MBM196298",NA,NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:47-03","MBM","MBM","199847","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.","2081","1992","03","19","Brazil","Rio Grande do Sul","Torres","São Jacó","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM199847","MBM199847",NA,NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:47-03","MBM","MBM","339394","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Vieira, F.C.S.","2006","02","01","Vieira, F.C.S.","1626","2006","02","01","Brazil","Santa Catarina","Garuva","Rio do Cristo","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","Floresta Ombrófila Densa Terras Baixas/Submontana. Arvoreta 2m, flor branca.","MBM339394","MBM339394",NA,NA,"Southern America",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:47-03","MBM","MBM","279274","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Barboza, E.; Cunha, E.M.; Cunha, E.M.","709","2003","01","05","Brazil","Santa Catarina","Itaiópolis","Rio do Toldo","-49.9063987731934","-26.3363990783691",NA,NA,NA,NA,NA,"MBM279274","MBM279274",NA,NA,"Southern America",NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:36:47-03","MBM","MBM","311994","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Berger, J.Z.; et al.; et al.","331","2005","12","09","Brazil","Santa Catarina","Joinville","Campus da Univille","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,"MBM311994","MBM311994",NA,NA,"Southern America",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:36:47-03","MBM","MBM","64056","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Sobral, M.",NA,NA,NA,"Prance, G.T.; et al.; et al.","6924","1978","02","01","Brazil","São Paulo","São Miguel Arcanjo","Reserva Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM064056","MBM064056",NA,NA,"Southern America",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:36:47-03","MBM","MBM","248185","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Toledo, J.M.",NA,NA,NA,"Hoehne, F.C.","s.n.","1932","02","20","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM248185","MBM248185",NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:36:47-03","MBM","MBM","241638","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Kawasaki, M.L.",NA,NA,NA,"Kirisawa, M.; et al.; et al.","2798","1994","07","27","Brazil","São Paulo","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"MBM241638","MBM241638",NA,NA,"Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:36:47-03","MBM","MBM","285083","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","anacardiaefolia","Gomidesia anacardiaefolia","(Gardn.) O.Berg","Aguiar, O.T.",NA,NA,NA,"Dias, A.C.","131","1992","02","10","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"MBM285083","MBM285083",NA,NA,"Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:36:49-03","MBM","MBM","130141","PreservedSpecimen","Plantae","Myrtaceae","Gomidesia","riedeliana","Gomidesia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","4640","1967","02","23","Brazil","Paraná","Morretes","Serra do Mar, Bela Vista","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM130141","MBM130141",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:37:06-03","MBM","MBM","384904","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Larocca, P.","2013","07","19","Felitto, G.; Roher, D.; Daniel, V.A.; Pereira, D.L.P.; Roher, D.; Daniel, V.A.; Pereira, D.L.P.","580","2013","07","06","Brazil","Paraná","Tijucas do Sul","APA de Guaratuba","-49.069381","-25.79805","-49.069381","-25.79805","904","904","Arbusto 2m; frutos maduros vermelhos.; Floresta Ombrófila Mista.","MBM384904","MBM384904",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:37:06-03","MBM","MBM","385441","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Selusniaki, M.","2012","03","13","Lozano, E.D.; Michelon, C.; Michelon, C.","914","2012","03","13","Brasil","Paraná","Telêmaco Borba","UHE Mauá, Margem do Rio Tibagi","-50.706944","-24.100556","-50.706944","-24.100556","520","750","Resgate de flora da UHE Mauá; Arvoreta, 3m, frutos maduros negros.; encosta","MBM385441","MBM385441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:37:06-03","MBM","MBM","387410","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","anacardiifolia","Myrcia anacardiifolia","Gardner","Selusniaki, M.",NA,NA,NA,"Michelon, C.; Adenesky-Filho, E.; Adenesky-Filho, E.","1546","2012","09","06","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Árvore, frutos imaturos verdes.; Floresta ripária do Rio Barra Grande.","MBM387410","MBM387410",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
