"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","class","relatedCatalogItem","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet"
"242","2008-05-27 22:02:00-03","MO","MOBOT","3117641","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","tenuis","Viola tenuis","Benth.","S.F. Smith",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17846","1967",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pico Caratuva ( Mun. Cmapina Grande do Sul) Parana.",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-06-22 14:19:14-03","UNESP-IBILCE","SJRP","27474","PreservedSpecimen","Plantae","Tracheophyta","Violales","Violaceae","Viola","cerasifolia","Viola cerasifolia","St. Hil.","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Quatro Barras","morro sete","-49.0769004821777","-25.3656005859375",NA,NA,"17116",NA,NA,"Erva, flor lilás, floresta atlãntica;","auto",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"244","2016-04-04 17:00:42-03","UNIOESTE","UNOP","7949","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hill.","Ferneda Rocha, L.C.","2013","02",NA,"Ferneda Rocha, L.C.; Engels, M.E.; Lozano, E.; Canestraro, B.K.; Engels, M.E.; Lozano, E.; Canestraro, B.K.","126","2013","02","24","Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,"55154","1300","1300","Campos de altitude, 1300 m. Arbusto, 70 cm, terrícola. Folhas concolor, membranáceas. Cálice verde, corola alva na base, rosa no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2016-04-04 17:00:42-03","UNIOESTE","UNOP","1250","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hill.","Ferneda Rocha, L.C.","2013","11","13","Ferneda Rocha, L.C.; Imig, D.C.; Imig, D.C.","302","2013","11","02","Brasil","Paraná","São José dos Pinhais","Reserva Particular do Patrimônio Natural Nhandara Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,"Herbácea em barranco. Flores lilás, com duas listras alvas e amarelas no centro da pétala anterior.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-31 09:05:15-03","INPA","INPA","132159","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Sehnem, A","5485","1951","01","10","Brasil",NA,"Lages",NA,NA,NA,NA,NA,NA,"950","950",NA,NA,NA,"Southern America",NA,NA,"INPA0132159","INPA0132159 INPA0132159_e",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-31 09:05:15-03","INPA","INPA","88023","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschbach, GG","1979","05",NA,"Hatschbach, GG","40404","1977","10","25","Brasil","Paraná","Tijuca do Sul","Pirai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"INPA0088023","INPA0088023 INPA0088023_e",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-08-31 09:05:15-03","INPA","INPA","147846","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Silva, JM da","140","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande.","-49.0553016662598","-25.3055992126465",NA,NA,"55154","1500","1500",NA,"auto",NA,"Southern America",NA,NA,"INPA0147846","INPA0147846 INPA0147846_e",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-15 14:43:50-03","UNESP-RC","HRCB","70415","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Kamimura, V. de A.",NA,NA,NA,"Grupo vermelho_2017",NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar- Núcleo Cunha","-44.9599990844727","-23.0699996948242","45.0214° W","23.2357° S","38855",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-06-10 10:11:47-03","FZB-BH","BHZB","10335","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia",NA,"Juliana P. Souza","2013","12","23","Ferreira Junior, C.A. et al.","1291","2013","12","02","Brasil","MG","Catas Altas","RPPN Caraça,Tanque Grande","-43.4075012207031","-20.0746994018555",NA,NA,"11966",NA,NA,"Outro coletor Ordones, J. Duplicata doada para o Herbário SPF.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.",NA,NA,NA,NA,"C. Moura & J. Mattos",NA,"1961","5","2","Brazil","São Paulo",NA,"Alto da Serra, na estrada entre Ubatuba e São Luiz do Paraitinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"252","2020-09-02 16:40:34-03","Cenargen","CEN","46430","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","M. C. M. Luz","2000",NA,NA,"J. Cordeiro","1626","1999","11","17","Brasil","PR","SAO JOSE DOS PINHAIS","Guaricana.","-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,"Doação da Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","auto",NA,NA,"Exsicatas",NA,"CEN00046430","CEN00046430",NA,NA,NA,NA,NA,NA,"1",NA
"253","2019-12-09 17:31:04-03","UFPR","EFC","8256","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschbach, G.","1999","02","05","Roderjan, C.V.; Kuniyoshi, Y.S.","1545","1998","11","20","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,NA,"Herbácea 20 cm, em pequenas manchas em meio a campo de altitude, 1450 m s.n.m. Flores em amarelo e branco.",NA,NA,NA,NA,NA,"EFC008256",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-12-09 17:31:04-03","UFPR","EFC","14490","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Barboza, E.","2015","11","13","Völtz, R.R.","679","2014","12","08","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, trilha para o morro Caratuva","-48.8352","-25.2379","-48.8352","-25.2379",NA,"1510","1510","Erva 0,10m alt; flores com pétalas alvas no centro e azul nas bordas; interior da floresta. __COMMOM_NAME__: Violeta",NA,NA,NA,NA,NA,"EFC014490",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-12-09 17:31:04-03","UFPR","EFC","15763","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Secco, R.T.","2016","10","30","Secco, R.T.","148","2016","03","23","Brasil","Paraná","Campo do Tenente","Remanescente Florestal Nativo","-49.7562","-26.0052","-49.7562","-26.0052",NA,"860","860","Herbaceae, com aprox. 6 cm, flor branca, estame amarelo. Floresta Ombrófila Mista Montana",NA,NA,NA,NA,NA,"EFC015763",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-12-09 17:31:04-03","UFPR","EFC","14070","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Vieira, R.S.","2015","05","15","Kuniyoshi, Y.S.","6443","2015","04","16","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.4919","-25.0906","-48.4919","-25.0906",NA,"1200","1200","Herbácea comum em campo úmido. Com flores azuladas e frutos.",NA,NA,NA,NA,NA,"EFC014070",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-09 17:31:04-03","UFPR","EFC","13862","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Vieira, R.S.","2015","04","23","Vieira, R.S.; Brotto, M.L.","733","2015","04","16","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.4919","-25.0906","-48.4919","-25.0906",NA,"1600","1600","Herbácea em meio ao campo altomontano. Com flores azuladas.",NA,NA,NA,NA,NA,"EFC013862",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-09 17:31:04-03","UFPR","EFC","7824","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschbach, G.","1999","02","05","Roderjan, C.V.","1483","1998","04","02","Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-48.8215","-25.1377","-48.8215","-25.1377",NA,"1400","1400","Herbácea sobre colônias de briófitas, sobre afloramentos de rocha (granito) a 1400 m s.n.m. Flores lilases, amarelas e brancas.",NA,NA,NA,NA,NA,"EFC007824",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-08-28 09:58:18-03","UFPR","EFC","17766","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Souza, I.","2019","01","31","Souza, I. et al.","390","2019","01","30","Brasil","PR","Campina Grande do Sul","Pico Caratuva","-48.833732","-25.239932","-48.833732","-25.239932",NA,"1658","1658","Erva 10 cm, flores violeta-claro, interior da corola amarelo, frutos imaturos verdes. Em área degradada por incêndio.",NA,NA,NA,NA,NA,"EFC017766",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-12-09 17:31:04-03","UFPR","EFC","17339","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschback, G.","1996","01","20","Tramujas, A.P.","955","1996","01","15","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0511","-25.3018","-49.0511","-25.3018",NA,"920","920","Herbácea 0,15 m , com flores. Refúgio Vegetacional Altomontano arbustivo, a 1.500m s.n.m, na crista, solo orgânico",NA,NA,NA,NA,NA,"EFC017339",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-12-09 17:31:04-03","UFPR","EFC","7228","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Hatschbach, G.","1999","02","05",NA,NA,"1997","05","08","Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-48.8215","-25.1377","-48.8215","-25.1377",NA,"1550","1550","Subarbusto 15 cm, raro em campo de altitude, 1550 m s.n.m. Flores arroxeadas.",NA,NA,NA,NA,NA,"EFC007228",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:33:00-03","USP","SPF","148395","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, NFS","1981","06",NA,"Moura, C","12","1961","05","02","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00148395",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:33:00-03","USP","SPF","64619","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Souza, JP","2000","01",NA,"Pirani, JR","CFSC11041","1988","01","11","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,"SPF00064619",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:33:00-03","USP","SPF","145338","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Paula-Souza, J","2000",NA,NA,"Hatschbach, G","22735","1969","10","29","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,NA,"auto",NA,NA,NA,NA,"SPF00145338",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:33:00-03","USP","SPF","140787","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Oliveira, JFC","2019","04",NA,"Mello-Silva, R","1795","2000","03","25","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855","1100","1100",NA,"auto",NA,NA,NA,NA,"SPF00140787",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:33:00-03","USP","SPF","98234","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Souza, JP","1996","05",NA,"Baitello, JB","503","1994","03","29","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"38855",NA,NA,NA,"auto",NA,NA,NA,NA,"SPF00098234",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-10-07 09:33:03-03","UEFS","HUEFS","16676","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach, G.","56108","1991","11","27","Brasil","Paraná","São Mateus do Sul",NA,"-50.3828010559082","-25.8742008209229",NA,NA,"31353",NA,NA,NA,"auto",NA,NA,NA,NA,"HUEFS0016676","HUEFS0016676","Rosanae",NA,NA,NA,NA,NA,NA,NA
"268","2019-10-07 09:33:03-03","UEFS","HUEFS","210748","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Lozano, E.D.","2553","2014","01","22","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire.","-48.834167","-25.2425","48W50'3''","25S14'33''",NA,NA,NA,"Floresta Ombrófila Densa Altomontana.",NA,NA,NA,NA,NA,"HUEFS0210748","HUEFS0210748","Rosanae",NA,NA,NA,NA,NA,NA,NA
"269","2019-10-07 09:33:03-03","UEFS","HUEFS","27404","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Santos, E.P.","251","1996","11","09","Brasil","Paraná","Morretes","Serra da Graciosa, caminho dos Jesuítas.","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,"Floresta ombrófila densa (Mata Atlântica), interior da mata.","auto",NA,NA,NA,NA,"HUEFS0027404","HUEFS0027404","Rosanae",NA,NA,NA,NA,NA,NA,NA
"270","2019-09-05 17:52:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia",NA,NA,NA,NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"271","2019-01-25 15:37:31-02","IAC","IAC","19200","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","s/det.","1967","10","02","s/col.","s/nº","1967","10","02","Brasil","Rio de Janeiro","Rio de Janeiro","Fazenda Friburgo","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-07-23 12:24:23-03","CEPLAC","CEPEC","145243","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Viola","cerasifolia","Viola cerasifolia",NA,"J. Cordeiro",NA,NA,NA,"A. Schowicz","17",NA,NA,NA,"Brasil","Santa Catarina","GARUVA",NA,"-48.8549995422363","-26.0266990661621",NA,NA,"22441",NA,NA,"<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-07-23 12:24:29-03","CEPLAC","CEPEC","104944","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia",NA,"N. F. da S. Marquete",NA,NA,NA,"M. Kuhlmann",NA,"1935","01","25","Brasil","São Paulo","CAMPOS DO JORDÃO","Campos do Jordão-Umuarama.","-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"30/06/1981",NA,NA,NA,NA,NA,NA
"274","2019-11-13 16:05:08-03","UNISANTA","HUSC","8946","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Martins, S.E.; Souza, J.P.","2015","02",NA,"Sampaio, P.S.P.; Martins, S.E.","989","2015","01","16","Brasil","Minas Gerais","São Thomé das Letras","Cachoeira do paraíso.","-44.9852981567383","-21.7222003936768",NA,NA,"16076",NA,NA,"Erva com 20cm de altura, flores brancas, beira de trilha dentro da mata.; floresta estacional semidecidual montana","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-04 17:31:00-03","UEM","HUEM","31209","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Barboza, E","2016","11","22","Silva, JM","9284","2016","03","26","Brasil","Paraná","Sengés","PCH Fazenda Entre Rios.","-49.623889","-24.121389","-49.623889","-24.121389",NA,NA,NA,"Erva; flor alva. Cerrado, em beira de estrada.",NA,NA,NA,NA,NA,"HUEM000013877","HUEM000013877",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-09-06 20:07:21-03","UEM","HUEM","33593","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Michelle R.","2017","10",NA,"Michelle R.","52","2017","10","11","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,"19250",NA,NA,"Arbusto, 0,2m de altura. Flores coloração branca.","auto",NA,NA,NA,NA,"HUEM000016807","HUEM000016807",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-04 17:31:00-03","UEM","HUEM","33584","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Michelle R.","2017","05",NA,"Milaneze-Gutierre, MA","1257","2017","05","20","Brasil","Paraná","Maringá","Parque do Ingá., Área externa.","-51.9385986328125","-23.4253005981445",NA,NA,"19250",NA,NA,"Arbusto escandente, 1,0m de altura. Flores coloração branca.","auto",NA,NA,NA,NA,"HUEM000016816","HUEM000016816",NA,NA,NA,NA,NA,NA,NA,NA
"278","2015-02-19 11:12:34-02","NHMLondon","NHM-LONDON-BOT","BM000513348","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers","1998","01","01",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:1907387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2015-02-19 11:12:34-02","NHMLondon","NHM-LONDON-BOT","BM000513349","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers","1998","01","01",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:1909217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2015-02-19 11:12:34-02","NHMLondon","NHM-LONDON-BOT","BM000513350","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers","1998","01","01",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:1909845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2016-08-23 10:23:05-03","NHMLondon","NHM-LONDON-BOT","BM000513351","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Ballard, Harvey E. - BHO, Environmental and Plant Biology Department, Ohio University - Ohio Univers","1998",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat: ad marginem silvae primaevae",NA,NA,NA,NA,"NHMUK:ecatalogue:1906926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:11:38-03","UnB","UB","214842","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A. St.-Hil.",NA,NA,NA,NA,"Ribas, OS; et al.","3349","2001","03","03","Brasil","Paraná","Campo Alegre","Serra Quiriri",NA,NA,NA,NA,NA,"1525","1525","Erva, flor azul.; Campo de altitude do topo do morro",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-12 17:01:23-03","UEL","FUEL","37897","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","34","2005","02","11","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira do riacho Varanal, pon, beira do riacho Varanal, ponto 2.","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-12 17:01:23-03","UEL","FUEL","37898","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS","35","2005","02","11","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, beira do riacho Varanal, pon, beira do riacho Varanal, ponto 2.","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-12 17:01:23-03","UEL","FUEL","38358","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","T.I.N. de Azevedo","2006",NA,NA,"T.I.N. de Azevedo; Carneiro, JS; Vieira, AOS","254","2005","11","10","Brasil","Paraná","Telêmaco Borba","Faz. Monte Alegre, ponto médio do Ribeirão Varanal, ponto médio do Ribeirão Varanal Monte Alegre","-50.560333","-24.33325","-50.560333","-24.33325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-11-12 17:01:23-03","UEL","FUEL","33479","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Luz, MCM","2000",NA,NA,"Cordeiro, J","1626","1999","11","17","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,"45291",NA,NA,NA,"auto",NA,NA,NA,NA,"OK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-05-06 12:02:50-03","UFU","HUFU","29773","S","Plantae",NA,NA,"Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Marquete, N.F.S.","1981","06",NA,"Kuhlmann, M.","s.n.","1935","01","25","Brasil","São Paulo","Campos do Jordão","Campos do Jordão - Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,"Flores liláses.","auto",NA,NA,NA,NA,"HUFU00026796","HUFU00026796",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-20 14:57:32-03","UFSC","FLOR","35861","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.",NA,NA,NA,NA,"Souza, M.L.; Zanin, A.; Rieper, M. & Nardin, J.","1816","2007","03","13","Brasil","Santa Catarina","Urubici","Fazenda da Sra. Sônia Munaretto, campo leste do Canion do Espraiado, Campo dos Padres.","-49.3325","-27.998611","49º19'57''W","27º59'55''S",NA,"1425","1425","herbácea, flor violeta-claro. População com poucos indivíduos, comum Habitat: campo semi-úmido",NA,NA,NA,NA,NA,"FLOR0035861","FLOR0035861",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-04-05 20:16:23-03","UFSC","FLOR","20835","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Paula-Souza, J.","2020","11","24","Paula-Souza, J.; Alcântara, S.F.; Alcântara, A.L.R.","11759","2020","11","24","Brasil","Santa Catarina","São Bento do Sul","Arredores da mina de caulim. Beira de estrada em área de campo sujo.","-49.213056","-26.292778","49º12'47''W","26º17'34''S",NA,"991","991","Erva, ca. 15cm alt. Flores alvo-arroxeadas com a base da pétala anterior amarela com estrias longitudinais vináceas",NA,NA,NA,NA,NA,"FLOR0020835",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-08-20 14:57:32-03","UFSC","FLOR","47882","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Viola","cerasifolia","Viola cerasifolia","A.St.-Hil.","Trevisan, R.","2012","12","04","Trevisan, R.; Venturi, S.","1358","2012","12","04","Brasil","Santa Catarina","Grão Pará","Rodovia SC 439, descida da Serra do Corvo Branco, divisa entre os municípios de Urubici e Grão Pará.","-49.3675","-28.056111","49º22'3''W","28º3'22''S",NA,"1146","1146","flores brancas com miolo amarelo. Planta faz parte do Projeto RefloraPossui amostra em sílica para estudos moleculares",NA,NA,NA,NA,NA,"FLOR0047882","FLOR0047882",NA,NA,NA,NA,NA,NA,NA,NA
