"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","previousCatalogNumber","typeStatus","fieldNumber","individualCount"
"256","2020-08-20 14:56:17-03","UFSC","FLOR","35681","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1280","2006","12","07",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e a casa azul (vizinho), Campo dos Padres.",NA,"flor lilás-clara, inflorescência concentrada. Variação da rosa?. Habitat: campo","FLOR0035681","FLOR0035681","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-20 14:56:17-03","UFSC","FLOR","35637","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1237","2006","12","06",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e a casa azul (vizinho), em direção ao Morro dos Padres, Campo dos Padres",NA,"erva, flor branca Habitat: campo","FLOR0035637","FLOR0035637","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-20 14:56:17-03","UFSC","FLOR","35635","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1235","2006","12","06",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e a casa azul (vizinho), em direção ao Morro dos Padres, Campo dos Padres.",NA,"erva, flor lilás-claro Habitat: campo","FLOR0035635","FLOR0035635","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-20 14:56:17-03","UFSC","FLOR","35636","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1236","2006","12","06",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e a casa azul (vizinho), em direção ao Morro dos Padres, Campo dos Padres.",NA,"erva, flor branca Habitat: campo","FLOR0035636","FLOR0035636","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 14:56:17-03","UFSC","FLOR","35661","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1262","2006","12","07",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e Morro dos Padres, passando pela casa azul (vizinho) e cemitério dos jesuítas, Campo dos Padres.",NA,"erva, flor rosa. Muito comum no campo Habitat: campo semi-úmido de encosta","FLOR0035661","FLOR0035661","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 14:56:17-03","UFSC","FLOR","35660","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.",NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1261","2006","12","07",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, campo entre a casa da Fazenda e Morro dos Padres, passando pela casa azul (vizinho) e cemitério dos jesuítas, Campo dos Padres.",NA,"erva, flor branca. Raríssima; junto com Polygala de flor rosa (AZ et al. 1262) muito comum no campo Habitat: campo semi-úmido de encosta","FLOR0035660","FLOR0035660","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-20 14:56:17-03","UFSC","FLOR","35731","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1719","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, proximidades da casa da fazenda, Campo dos Padres",NA,"erva, flor branca. Rara; indivíduo de flores brancas numa população de flores lilases. Habitat: campo","FLOR0035731","FLOR0035731","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-20 14:56:17-03","UFSC","FLOR","35713","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A.St.-Hil. & Moq.","Pastore, J.F.B.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1698","2006","12","05",NA,"Brasil","Santa Catarina","Fazenda do Sr. Arno Philippe, proximidades da casa da fazenda, Campo dos Padres",NA,"herbácea, flor lilás. Abundante e freqüente Habitat: campo","FLOR0035713","FLOR0035713","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto","2019",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:13:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W.Benn.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in campis arenosisque prov. S. paulo et Minas Geraes",NA,NA,NA,"P13P3N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:44:56-03","UFRGS","ICN","138428","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","243","2004","10","19","América do Sul","Brasil","SC","divisa do município com Lauro Müller a 11 km da cidade SC 438 S 28°24'04 0' - W 49°33'04 6",NA,"Campo úmido.",NA,NA,"Bom Jardim da Serra","-49.551111","-28.401111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.551111","-28.401111",NA,NA,NA,NA,NA
"266","2021-02-08 12:44:56-03","UFRGS","ICN","140345","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","417","2005","10","21","América do Sul","Brasil","SC","BR 280 km 171 em direção à Canoinhas S 26°10.361' - W 49°54.287'",NA,"flores brancas; beira de estrada, solo enxarcado",NA,NA,"Mafra","-49.904722","-26.1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.904722","-26.1725",NA,NA,NA,NA,NA
"267","2021-02-08 12:44:56-03","UFRGS","ICN","142477","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","490","2006","01","09","América do Sul","Brasil","SC","SC 438 no final da subida da Serra do Rio do Rastro S 28°24'03.7 W 49°33'04.4",NA,"flor rosada; campo aberto",NA,NA,"Bom Jardim da Serra","-49.551111","-28.400833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.551111","-28.400833",NA,NA,NA,NA,NA
"268","2021-02-08 12:44:56-03","UFRGS","ICN","145781","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","676","2006","11","29","América do Sul","Brasil","SC","BR 282 km 58 em frente à Polícia Rodoviária Federal S 27°41'16.6 - W49°02'06.6",NA,"flores rosadas; em barranco em beira de estrada",NA,NA,"Rancho Queimado","-49.035","-27.687778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.035","-27.687778",NA,NA,NA,NA,NA
"269","2021-02-08 12:44:56-03","UFRGS","ICN","146109","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","927","2006","03","08","América do Sul","Brasil","SC","Faz. do Sr. Arno Philippi proximidade da casa da fazenda Campo dos Padres 27°56'51S 49°20'15W",NA,"erva de flor lilás; campo",NA,NA,"Urubici","-49.3375","-27.9475","1509","1509",NA,NA,NA,NA,NA,NA,NA,"-49.3375","-27.9475",NA,NA,NA,NA,NA
"270","2021-02-08 12:44:56-03","UFRGS","ICN","146171","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","721","2007","01","10","América do Sul","Brasil","PR","estrada para o Parque Estadual do Cerrado 24°12'38.2S 49°41'04.3W",NA,"flores rosadas; campo limpo com solo enxarcado",NA,NA,"Jaguariaíva","-49.684444","-24.210556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.684444","-24.210556",NA,NA,NA,NA,NA
"271","2021-02-08 12:44:56-03","UFRGS","ICN","149000","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Boldrini, II; Eggers, L","1379","2004","12","15","América do Sul","Brasil","SC","estrada em direção a Silveiras RS. (Probio Ponto 9) S28°26'13 6 W49°39'7 6",NA,NA,NA,NA,"Bom Jardim da Serra","-49.651944","-28.436944","1394","1394",NA,NA,NA,NA,NA,NA,NA,"-49.651944","-28.436944",NA,NA,NA,NA,NA
"272","2021-02-08 12:44:56-03","UFRGS","ICN","149114","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.",NA,"Boldrini, II; Miotto, STS; Mentz, LA; Matzenbacher, NI","1401","2004","10","13","América do Sul","Brasil","RS","Vacaria para Bom Jesus, Distrito Itaimbezinho.",NA,NA,NA,NA,"Bom Jesus","-50.575556","-28.671111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.575556","-28.671111",NA,NA,NA,NA,NA
"273","2021-02-08 12:44:56-03","UFRGS","ICN","150552","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1158","2006","12","05","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe proximidades da casa da Fazenda 27°56'96 S 49°19'88 W",NA,"Doação Herbário FLOR.; Erva; flor lilás escuro. Inflorescência concentrada no ápice; população densa; plantas estoloníferas, decumbentes.; Campo. Muito comum.",NA,NA,"Urubici","-49.331111","-27.949167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.331111","-27.949167",NA,NA,NA,NA,NA
"274","2021-02-08 12:44:56-03","UFRGS","ICN","181650","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Barboza, E","Cervi, AC; Barboza, E; Cordeiro, J","10025","2013","11","04","América do Sul","Brasil","SC",NA,NA,"Doação Herbário MBM; Erva prostrada, flores lilases. Formação Pioneira com Influência Fluvial (brejo).",NA,NA,"Rancho Queimado","-49.0375","-27.688889","840","840",NA,NA,"2013",NA,"12","03",NA,"-49.0375","-27.688889",NA,NA,NA,NA,NA
"275","2021-02-08 12:44:56-03","UFRGS","ICN","184864","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Vogel-Ely, C","Vogel-Ely, C; Bordignon, SAL","CVE441","2015","11","14","América do Sul","Brasil","RS",NA,NA,"WGS84.; flores rosas; campo seco",NA,NA,"São José dos Ausentes","-50.016667","-28.768333","1239","1239",NA,NA,"2015",NA,"11","18",NA,"-50.016667","-28.768333",NA,NA,NA,NA,NA
"276","2021-02-08 12:44:56-03","UFRGS","ICN","142519","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Estevan, DA; et al.","740","2005","06","22","América do Sul","Brasil","PR","Fazenda Santa Inês",NA,"Doação do herbário FUEL.; herbácea, pétalas lilás; campo encharcado",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:44:56-03","UFRGS","ICN","125335","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Vianna, FMS; Britto, NS","Hagelund, K","12453","1978","09","22","América do Sul","Brasil","RS","Fazenda Faxinal",NA,NA,NA,NA,"Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:44:56-03","UFRGS","ICN","128488","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","30","2002","11","02","América do Sul","Brasil","RS","18 Km da cidade em direção ao Itaimbezinho",NA,"flores rosadas com ramificação mediana umbeliforme; em campo úmido",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:44:56-03","UFRGS","ICN","128601","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","167","2003","01","15","América do Sul","Brasil","RS","a 17 Km para o Canyon Itaimbezinho",NA,"erva com ramificação umbeliforme com flores rosadas; estrada de chão, em campo",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:44:56-03","UFRGS","ICN","197468","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Külkamp, J","Külkamp, J; Valduga, E; Gonzatti, F; Nogueira, L","185","2016","12","12","América do Sul","Brasil","RS","Beira de estrada a 6 km antes da sede do Pró-Mata",NA,"Erva 30 cm, flores rosas.; Em campo aberto",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:44:56-03","UFRGS","ICN","128534","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","91","2002","12","17","América do Sul","Brasil","RS",NA,NA,"flores rosadas, ramificação umbeliforme; beira de estrada, em campo úmido próximo a banhado",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:44:56-03","UFRGS","ICN","138447","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","272","2004","10","21","América do Sul","Brasil","RS","a 2 km do Vale das Trutas em direção à Serra da Rocinha",NA,"Flores rosa.",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:44:56-03","UFRGS","ICN","145718","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lima, LF","336","2006","11","14","América do Sul","Brasil","RS","base do Monte Negro",NA,"flores rosadas; beira de barranco",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:44:56-03","UFRGS","ICN","150647","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1280","2006","12","07","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e a casa azul (vizinho)",NA,"Doação Herbário FLOR.; Flor lilás clara; inflorescência concentrada.; Campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:44:56-03","UFRGS","ICN","150618","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1236","2006","12","06","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e a casa azul (vizinho) em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva; flor branca.; Campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:44:56-03","UFRGS","ICN","150620","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1238","2006","12","06","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e a casa azul (vizinho) em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva; flor lilás, quase branca.; Campo. Junto com população de Polygala de flor rosa.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:44:56-03","UFRGS","ICN","150617","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1235","2006","12","06","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e a casa azul (vizinho) em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva; flor lilás claro.; Campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:44:56-03","UFRGS","ICN","150633","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1261","2006","12","07","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e Morro dos Padres passando pela casa azul (vizinho) e cemitério dos Jesuítas",NA,"Doação Herbário FLOR.; Erva; flor branca.; Campo semi-úmido de encosta. Raríssima; junto com Polygala de flor rosa (AZ et al. 1262) muito comum no campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:44:56-03","UFRGS","ICN","153824","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Marques, MCM","Carvalho, LAF; Hatschbach, G","54","1974","12","28","América do Sul","Brasil","PR","Rincão",NA,"Doação herbário RB (296395); Erva com 70 cm altura, flores em glomérulos terminais de cor lilás claro.",NA,NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:44:56-03","UFRGS","ICN","007456","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Ferreira, AG; Irgang, BE","s.n.","1969","12","18","América do Sul","Brasil","RS","Serra da Rocinha",NA,"Flores róseas.; Campo.",NA,NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto","2003",NA,"12","01",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:44:56-03","UFRGS","ICN","016593","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Rambo, B","s.n.","1948","01","26","América do Sul","Brasil","RS",NA,NA,"Herbarium Anchieta",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto","2006",NA,"11","16",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:44:56-03","UFRGS","ICN","135718","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Miotto, STS","2118","2002","11","02","América do Sul","Brasil","RS","18 Km após a cidade em direção ao Itaimbezinho estrada secundária",NA,"Flores liláses; Em campo úmido",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:44:56-03","UFRGS","ICN","167720","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Grings, M","Grings, M","1238",NA,NA,NA,"América do Sul","Brasil","RS","Cânion Fortaleza",NA,"erva rasteira com flores rosas; em campo seco e próximo do perau",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:44:56-03","UFRGS","ICN","145720","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lima, LF","338","2006","11","15","América do Sul","Brasil","RS","Canyon Fortaleza",NA,"flores rosadas; campo",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:44:56-03","UFRGS","ICN","138452","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Lüdtke, R","236","2004","10","09","América do Sul","Brasil","RS","Itaimbezinho campo na beira dos canyons na trilha do cotovelo",NA,"Flores imaturas rosadas.; Campo.",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:44:56-03","UFRGS","ICN","128533","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Lüdtke, R","Molz, M","s.n.","2002","12","17","América do Sul","Brasil","RS",NA,NA,"flores rosadas; beira de estrada, em campo úmido próximo a banhado",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:44:56-03","UFRGS","ICN","185538","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Mattos, J","Mattos, J; Mattos, N","s.n.","1987","10","12","América do Sul","Brasil","SC","Na Praia de Jurerê Internacional",NA,"Flores anguladas; No campo sujo",NA,NA,"Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:44:56-03","UFRGS","ICN","150619","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1237","2006","12","06","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e a casa azul (vizinho) em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva; flor branca.; Campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:44:56-03","UFRGS","ICN","150634","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Zanin, A; et al.","1262","2006","12","07","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e Morro dos Padres passando pela casa azul (vizinho) e cemitério dos Jesuítas",NA,"Doação Herbário FLOR.; Erva; flor rosa.; Campo semi-úmido de encosta. Muito comum no campo.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:44:56-03","UFRGS","ICN","150722","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Souza, ML; et al.","1698","2006","12","05","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe proximidades da casa da Fazenda",NA,"Doação Herbário FLOR.; Herbácea; flor lilás.; Campo. Abundante e frequente.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:44:56-03","UFRGS","ICN","150724","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sabulosa","Polygala sabulosa","A.W. Benn.","Longhi-Wagner, HM","Souza, ML; et al.","1719","2006","12","05","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe proximidades da casa da Fazenda",NA,"Doação Herbário FLOR.; Erva; flor branca.; Campo. Rara; indivíduo de flores brancas numa população de flores lilases.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-08 12:44:56-03","UFRGS","ICN","195390","S","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","sellowiana","Polygala sellowiana","A. St.-Hil. & Moq.",NA,"Alff, CC; Rabuske, C; Külkamp","CCA23","2017","10","17","América do Sul","Brasil","SC","Morro da Boa Vista",NA,NA,NA,NA,"Rancho Queimado","-49.141389","-27.688889","1014","1014",NA,NA,NA,NA,NA,NA,NA,"-49.141389","-27.688889",NA,NA,NA,NA,NA
