"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"192","2019-05-23 11:07:35-03","UFLA","ESAL","17908","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Rubens","Carvalho, WAC","249",NA,NA,NA,NA,"Brasil","Minas Gerais","Reserva Indígena do Povo Maxacalis",NA,"árvore; 8,0 m; ;; floresta",NA,NA,"Machacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA
"193","2019-05-23 11:07:35-03","UFLA","ESAL","14930","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Ary","Vilela, E A; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mata do Rio Picão",NA,"árvore; 11.0; ;; floresta",NA,NA,"Martinho Campos","-45.2369003295898","-19.3316993713379","5","5",NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-05-23 11:07:35-03","UFLA","ESAL","8004","S","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Melo, PHA; Pellicciotti, AS; Gomes, DJS","2985",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Municipal Serra de São Domingos, Fontanário São José à entrada para a Pedra Balão",NA,"árvore; ; alva;; floresta",NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-12 09:41:20-03","IMA","MAC","2057","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Marhgraf","Kuhlmam","s.n.","1925","12","15",NA,"Brasil","Rio de Janeiro","Santa Tereza.",NA,"Árvore ca. de 12 m de altura, látex alvo. Flores alvas.","MAC0002057",NA,"Lagoinha","-43.206914","-22.937892",NA,NA,NA,NA,"-43.206914","-22.937892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-01-26 11:46:21-03","IMA","MAC","25682","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.Kinoshita","F.Barros","1216","1985","12","03",NA,"Brasil","São Paulo","Ilha do Cardoso, Praia de Ipanema, mata da encosta.",NA,"Árvore latescente ca 30m de altura. Flores branco-esverdeadas.","MAC0025682",NA,"Cananéia","-47.938686","-25.081767",NA,NA,NA,"2005","-47.938686","-25.081767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-18 11:39:39-03","UERJ","HRJ","11429","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011429",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-11-18 11:39:39-03","UERJ","HRJ","11430","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00011430",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-11-18 11:49:17-03","UERJ","HRJ","12214","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"L. P. G. Rosa; W. Silva, C. L. Oliveira, S. J. Silva Neto.","17","2012","07","21",NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00012804",NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471","557","557",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-18 11:49:17-03","UERJ","HRJ","12768","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","V. Maioli","V.Maioli","1075","2011","05","02",NA,"Brasil","Rio de Janeiro","Fazenda Ponte Alta.",NA,NA,"HRJ00012803",NA,"Barra do Piraí","-43.8255996704102","-22.4699993133545",NA,NA,NA,NA,NA,NA,NA,"27638","auto",NA,NA,NA,NA,NA,NA,NA
"201","2021-02-25 10:12:16-03","CVRD","CVRD","13195","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.","Domingos A. Folli","Folli, D.A.","6739","2010","11","18","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Pau bode","CVRD013195",NA,"Domingos Martins","-40.614959","-20.412256","398","398",NA,"2010","-40,614959","-20,412256","11",NA,NA,"22","Magnoliopsida",NA,NA,NA,NA,NA
"202","2021-02-25 10:12:16-03","CVRD","CVRD","15585","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.","Domingos A. Folli","Folli, D.A.","7465","2016","03","15","América do Sul","BRASIL","ES",NA,NA,"Floresta de Cabruca <ll>dwc_commonname:</ll> Pau bode","CVRD015585",NA,"Linhares","-40.0722007751465","-19.3910999298096","18","18",NA,"2016",NA,NA,"03","48094","auto","15","Magnoliopsida",NA,NA,NA,NA,NA
"203","2021-02-25 10:12:16-03","CVRD","CVRD","7386","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers.","Bruce Hansen","Luz, A.A. da","66","2002","07","09","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Pau bode","CVRD007386",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2002",NA,NA,"09","48094","auto","12","Magnoliopsida",NA,NA,NA,NA,NA
"204","2021-02-25 10:12:16-03","CVRD","CVRD","11665","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Alessandro Rapini","Folli, D.A.","6199","2008","09","01","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Peroba de leite","CVRD011665",NA,"São Gabriel da Palha","-40.527775","-19.002416","150","150",NA,"2012","-40,527775","-19,002416","02",NA,NA,"18","Magnoliopsida",NA,NA,NA,NA,NA
"205","2021-02-25 10:12:16-03","CVRD","CVRD","2386","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A. J. M. Leeuwenberg","Folli, D.A.","979","1989","11","06","América do Sul","BRASIL","BA",NA,NA,"<ll>dwc_commonname:</ll> Peroba de leite","CVRD002386",NA,"Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,"1993",NA,NA,"07","68835","auto","14","Magnoliopsida",NA,NA,NA,NA,NA
"206","2021-02-25 10:12:16-03","CVRD","CVRD","2979","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A. J. M. Leeuwenberg","Moraes, E.N.","52","1990","11","06","América do Sul","BRASIL","ES","No terreiro (quintal0 de uma casa.",NA,"<ll>dwc_commonname:</ll> Peroba de leite","CVRD002979",NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,"1993",NA,NA,"07","41644","auto","14","Magnoliopsida",NA,NA,NA,NA,NA
"207","2021-02-25 10:12:16-03","CVRD","CVRD","11108","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Alessandro Rapini","Folli, D.A.","5966","2008","03","19","América do Sul","BRASIL","ES","Propriedade do Dr. Paulo Gonçalves",NA,"Mata Seca de Restinga <ll>dwc_commonname:</ll> Peroba de leite","CVRD011108",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2012",NA,NA,"02","48094","auto","18","Magnoliopsida",NA,NA,NA,NA,NA
"208","2021-03-01 11:54:21-03","UFPE","UFP","75504","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides",NA,"Almeida-Scabbia, RJ","?","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,"Árvore, presença de botões e flores.","UFP075504",NA,"Sete Barras","-48.080556","-24.235556",NA,NA,NA,NA,"-48.080556","-24.235556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","3570982","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Zartman, C. E., National Institute for Amazonian Reseach (UNITED STATES)","P. Acevedo-Rodriguez & C. Zartman","14625","2008","8","15","South America - Neotropics","Brazil","Amazonas","Amazonas: São Gabriel da Cachoeira, along Rio Negro.","Photograph","NY, US","US01042753","US01042753_01",NA,"-67.0624","0.14569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","1420929","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"J. Miers","4027","1838","1",NA,"South America","Brazil",NA,"Organ Mts.",NA,NA,"US03251166","US03251166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","57622","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Brazil near Rio",NA,NA,"US00829891","US00829891_01 US00829891_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2706152","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"G. Hatschbach & O. Guimarães","23300","1970","1","7","South America","Brazil","Paraná","Rio do Cedro (mun. Guaraqueçaba).",NA,NA,"US03251163","US03251163_01",NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","2536544","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"G. Hatschbach","18151","1967","12","15","South America","Brazil","Paraná","Mun. Guaraqueçaba, Fda. Abobreira.",NA,NA,"US03251164","US03251164_01",NA,NA,NA,"20","50",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","1499261","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers",NA,"P. Occhioni","4459","1922","1","3","South America - Neotropics","Brazil","Rio de Janeiro","Procedencia Rio de Janeiro ad urbem in silvis Chacara do Fonseca.",NA,NA,"US03251165","US03251165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2655282","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll. Arg.",NA,"Fróes","1059","1942","11","30","South America - Neotropics","Brazil","Bahia","Basin of river Una; Municipality Itabuna, Sáo José; Bela Vista.",NA,NA,"US03251161","US03251161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"216","2020-09-02 16:20:01-03","Cenargen","CEN","69606","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","L. S. Kinoshita-Gouvêa","Fábio de Barros","1216","1985","12","03",NA,"Brasil","SP","Ilha do Cardoso, praia de Ipanema.","Exsicatas","Flores perfumadas com corola branca de lobos esverdeados. Madeira utilizada na confecçaõ de remos e cabos para ferramentas. Doação do Instituto de Botânica - SP. São Paulo.","CEN00069606","CEN00069606","CANANEIA","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2005",NA,NA,NA,"37574","auto",NA,NA,NA,NA,"1",NA,NA
"217","2020-09-02 16:20:01-03","Cenargen","CEN","69365","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","J. Jardim","Márcia Luzia Cardoso Neves - HUEFS","168","2004","12","01",NA,"Brasil","BA","Serra da Jibóia.","Exsicatas","Látex branco, indivíduo pertencente à parcela 8B, igual ao indivíduo 203. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (123208). Feira de Santana - Bahia.","CEN00069365","CEN00069365","SANTA TERESINHA","-39.471666","-12.869444",NA,NA,NA,"2004","-39.471666","-12.869444","12",NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2020-09-02 16:20:01-03","Cenargen","CEN","57231","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A. J. M. Leeuwenberg","Domingos Antônio Folli","979","1989","11","06",NA,"Brasil","BA","Reserva Florestal da CVRD, aceiro com a CEPLAC.","Exsicatas","Doação do Banco Genético do Pau Brasil. Registro nº 89. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057231","CEN00057231","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,NA,NA,"1993",NA,NA,"07","68835","auto",NA,NA,NA,NA,"1",NA,NA
"219","2021-03-15 18:24:44-03","USP","SPF","154467","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Morales, JF","Souza, VC","17487","1997","06","09",NA,"Brasil","Mato Grosso","Beira do Córrego Falcão. 65 km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga. Mata Ciliar.",NA,"Arbusto, ca. 1 m alt., flores alvas. Látex alvo.","SPF00154467",NA,"Tapurah","-56.1","-12.283333",NA,NA,NA,"2000","-56.1","-12.283333","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-15 18:24:44-03","USP","SPF","176016","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea","(Vell.) Miers","Kinoshita-Gouveia, LS","Melo, MRF","600","1985","12","09",NA,"Brasil","São Paulo","Praia do Ipanema, restinga de Ipanema.",NA,"Árvore ca. 10 m alt., corola branco-esverdeado. Madeira boa para diversos usos.","SPF00176016",NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2005",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-15 18:24:44-03","USP","SPF","183671","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","Jardim, JG","Neves, MLC","168","2004","12","01",NA,"Brasil","Bahia","Serra da Jibóia, Mata Atlântica.",NA,"Árvore com ca. 18 m, PAP 70 cm, DAP 22,282 cm. Látex branco. Indivíduo pertencente à parcela 8B, igual ao indivíduo 203.","SPF00183671",NA,"Santa Teresinha","-39.471667","-12.869444",NA,NA,NA,"2004","-39.471667","-12.869444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-10-07 09:13:27-03","UEFS","HUEFS","121273","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini","Neves, M.L.C.","89","2004","07","21",NA,"Brasil","Bahia","Serra da Jibóia.",NA,"Mata.","HUEFS0121273","HUEFS0121273","Santa Terezinha","-39.476944","-12.869722",NA,NA,NA,"2008","39W28'37''","12S52'11''","05",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"223","2019-10-07 09:13:27-03","UEFS","HUEFS","123208","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Neves, M.L.C.","168","2004","12","01",NA,"Brasil","Bahia","Serra da Jibóia.",NA,"Mata Atlântica.","HUEFS0123208","HUEFS0123208","Santa Terezinha","-39.471667","-12.869444",NA,NA,NA,NA,"39W28'18''","12S52'10''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"224","2019-10-07 09:13:27-03","UEFS","HUEFS","123211","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Neves, M.L.C.","171","2004","12","01",NA,"Brasil","Bahia","Serra da Jibóia.",NA,"Mata Atlântica.","HUEFS0123211","HUEFS0123211","Santa Terezinha","-39.471667","-12.869444",NA,NA,NA,NA,"39W28'18''","12S52'10''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"225","2019-10-07 09:13:27-03","UEFS","HUEFS","144602","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,NA,"349","2008","09","17",NA,"Brasil","Bahia","Reserva Jequitibá.",NA,NA,"HUEFS0144602","HUEFS0144602","Elísio Medrado","-39.468611","-12.867778","730","730",NA,NA,"39W28'7''","12S52'4''",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"226","2019-10-07 09:13:27-03","UEFS","HUEFS","4050","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Hage, J.L.","882","1981","06","04",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0004050","HUEFS0004050","Canavieiras","-38.9472007751465","-15.6750001907349",NA,NA,NA,"2008",NA,NA,"03","48203","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"227","2019-11-22 16:07:26-03","UEFS","HUEFS","202202","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini",NA,"6199B","2008","09","01",NA,"Brasil","Espírito Santo","Estrada Vila Valério - São Gabriel da Palha.",NA,NA,"HUEFS0202202","HUEFS0202202","São Gabriel da Palha","-40.5355987548828","-19.0174999237061",NA,NA,NA,"2014",NA,NA,"01","24907","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"228","2019-11-22 16:07:26-03","UEFS","HUEFS","164331","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini",NA,"5966","2008","03","19",NA,"Brasil","Espírito Santo","Propriedade do Dr. Paulo Gonçalves.",NA,"Restinga.","HUEFS0164331","HUEFS0164331","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"2012",NA,NA,"02","48094","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"229","2019-10-07 09:13:27-03","UEFS","HUEFS","145237","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini","Jesus, N.G.","1066","1999","12","12",NA,"Brasil","Bahia","RPPN Fazenda Lontras / Saudade.",NA,"Floresta subperenifolia.","HUEFS0145237",NA,"Entre Rios","-40.215556","-12.915278","120","150",NA,"2010","40W12'56''","12S54'55''","01",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"230","2019-10-07 09:13:27-03","UEFS","HUEFS","127203","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Borges, R.A.X.","518","2007","01","16",NA,"Brasil","Bahia","Serra da Perda Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.",NA,"loresta ombrófila densa montana.","HUEFS0127203","HUEFS0127203","Barro Preto","-39.536111","-14.770278","860","860",NA,"2008","39W32'10''","14S46'13''","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"231","2019-10-07 09:13:27-03","UEFS","HUEFS","113322","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Romaniuc Neto, S.","139","1984","03","21",NA,"Brasil","São Paulo","Reserva Biológica, Ilha do Cardoso. Morro da Captação a Ipanema.",NA,NA,"HUEFS0113322","HUEFS0113322","Cananéia","-48","-25.166667",NA,NA,NA,"2008","48W0'","25S10'","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"232","2019-10-07 09:13:27-03","UEFS","HUEFS","13189","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Santos, T.S.dos","4288","1986","08","05",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0013189","HUEFS0013189","Santa Cruz Cabrália","-39.133333","-16.383333","40","40",NA,NA,"39W8'","16S23'",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"233","2019-10-07 09:13:27-03","UEFS","HUEFS","65474","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Jesus, N.G.","1066","1999","12","12",NA,"Brasil","Bahia","RPPN Fazenda Lontra/Saudade.",NA,"Floresta subperenifolia.","HUEFS0065474","HUEFS0065474 HUEFS0065474_01","Entre Rios","-40.215556","-12.915278","120","150",NA,"2008","40W12'56''","12S54'55''","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"234","2019-10-07 09:13:27-03","UEFS","HUEFS","210859","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini","Rapini, A.","2050","2014","10","26",NA,"Brasil","Bahia","Floresta Viva.",NA,NA,"HUEFS0210859","HUEFS0210859","Uruçuca","-39.045","-14.463056",NA,NA,NA,"2015","39W2'42''","14S27'47''","08",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"235","2019-10-07 09:13:27-03","UEFS","HUEFS","213628","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini","Lima, H.C.de","7931","2014","12","22",NA,"Brasil","Rio de Janeiro","Reserva Biológica do Tiguá. Tinguá, Boa Esperança, Duto Orbel II.",NA,NA,"HUEFS0213628","HUEFS0213628","Nova Iguaçu","-43.399722","-22.570278","136","136",NA,"2015","43W23'59''","22S34'13''","09",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"236","2019-10-07 09:13:27-03","UEFS","HUEFS","50453","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Ivanauskas, N.M.","607","1995","12","16",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico.",NA,"Floresta Atlântica.","HUEFS0050453","HUEFS0050453","Pariquera-Açu","-47.876944","-24.608333",NA,NA,NA,"2008","47W52'37''","24S36'30''","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"237","2019-10-07 09:13:27-03","UEFS","HUEFS","51664","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.",NA,"Thomas, W.W.","11387","1996","11","24",NA,"Brasil","Bahia","Reserva Biológica de Una. Picada do Marimbondo.",NA,NA,"HUEFS0051664","HUEFS0051664","Una","-39.066667","-15.166667",NA,NA,NA,NA,"39W4'","15S10'",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"238","2019-10-07 09:13:27-03","UEFS","HUEFS","56395","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","L.N.P.Sampaio","Carvalho-Sobrinho, J.G.de","82","2001","11","03",NA,"Brasil","Bahia","Pedra Branca. Serra da Jibóia: Morro da Pioneira. Na descida da represa (interior da mata).",NA,"Mata Atlântica.","HUEFS0056395","HUEFS0056395","Santa Terezinha","-39.484722","-12.751389","500","600",NA,"2008","39W29'5''","12S45'5''","03",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"239","2019-10-07 09:13:27-03","UEFS","HUEFS","135040","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Malouetia","cestroides","Malouetia cestroides","(Nees ex Mart.) Müll.Arg.","A.Rapini","Silva-Lima, C.S.","100","2006","11","25",NA,"Brasil","Bahia","Moriquito. Floresta ombrófila.",NA,"Floresta Ombrófila.","HUEFS0135040","HUEFS0135040","Pojuca","-38.3278007507324","-12.4306001663208",NA,NA,NA,"2009",NA,NA,"10","27760","auto",NA,"Asteranae",NA,NA,NA,NA,NA
"240","2018-10-25 11:28:03-03","F","FMNH-SEEDPLANTS","V0424487F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,"RRC ID Flag","A. P. Duarte","5443","1960","11","8","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0424487F","V0424487F_01 V0424487F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"5443",NA,NA,NA
"241","2018-10-25 11:28:03-03","F","FMNH-SEEDPLANTS","V0424488F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Malouetia","arborea","Malouetia arborea",NA,NA,"G. G. Hatschbach","18151","1968","12","15","South America","Brazil",NA,NA,NA,NA,"V0424488F","V0424488F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
