"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"250","2021-02-25 10:11:45-03","CVRD","CVRD","14242","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Domingos A. Folli","2012","11","27","Folli, D.A.","6949","2012","11","27","BRASIL","ES","Pinheiros","-40.2132987976074","-18.3703002929688",NA,NA,"188","188","<ll>dwc_commonname:</ll> Beija-flor","CVRD014242",NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,NA,"28525","auto","Magnoliopsida",NA,NA,NA,NA
"251","2021-02-25 10:11:45-03","CVRD","CVRD","9084","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Domingos A. Folli","2006","04","18","Luz, A.A. da","272","2005","02","01","BRASIL","MG","Aimorés","-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Beija-flor","CVRD009084",NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,NA,"54161","auto","Magnoliopsida",NA,NA,NA,NA
"252","2021-02-25 10:11:45-03","CVRD","CVRD","9465","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Domingos A. Folli","2006","04","18","Luz, A.A. da","312","2006","03","07","BRASIL","MG","Itueta","-41.1702995300293","-19.3941993713379",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Beija-flor","CVRD009465",NA,"Magnoliophyta","Caryophyllales","América do Sul",NA,NA,"29671","auto","Magnoliopsida",NA,NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","389932","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","affinis","Seguieria affinis","Heimerl",NA,NA,NA,NA,"J. Novães","1027","1900","10",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US00007880","US00007880_01",NA,"Caryophyllales","South America - Neotropics",NA,"Campinas.",NA,NA,"Dicotyledonae","Lectotype",NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","389931","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","affinis","Seguieria affinis","Heimerl",NA,NA,NA,NA,"J. Novães","1026",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US00103083","US00103083_01",NA,"Caryophyllales","South America - Neotropics",NA,"Campinas.",NA,NA,"Dicotyledonae","Isosyntype",NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","2572223","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","6126","1976","3","30","Brazil","Minas Gerais","Medina","-41.4768981933594","-16.2224998474121",NA,NA,"590",NA,NA,"US01344597","US01344597_01",NA,"Caryophyllales","South America - Neotropics",NA,"11km N of Medina along Highway BR-116","44236","auto","Dicotyledonae",NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","3316065","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8742","1954","11","5","Brazil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"350",NA,"Cleared Leaf Collection No. 1029, 1030, 1031 annotated August , 1992","US01344606","US01344606_01",NA,"Caryophyllales","South America - Neotropics",NA,"Braço Joaquim. Itajaí","16079","auto","Dicotyledonae",NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","1692577","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. M. Klein","1980","1949","12","2","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01344612","US01344612_01",NA,"Caryophyllales","South America - Neotropics",NA,"Mata do Hoffmann","19684","auto","Dicotyledonae",NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2321172","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2409","1954","1","10","Brazil","Bahia","Nova Canaã","-40.1425018310547","-14.7941999435425",NA,NA,"60",NA,NA,"US01344608","US01344608_01",NA,"Caryophyllales","South America - Neotropics",NA,"Luis Alves","27564","auto","Dicotyledonae",NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","2935884","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","9078","1954","3","1","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"150",NA,NA,"US01344607","US01344607_01",NA,"Caryophyllales","South America - Neotropics",NA,"Ibirama","18533","auto","Dicotyledonae",NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","2699908","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Y. Mexia","15768","1930","2","16","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"750",NA,NA,"US01344615","US01344615_01",NA,"Caryophyllales","South America - Neotropics",NA,"Road to São Miguel, near km 11; roadside.","13937","auto","Dicotyledonae",NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","2841979","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Fragment removed for palynological work.","US01344600","US01344600_01",NA,"Caryophyllales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3181770","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7180","1955","4","14","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01344604","US01344604_01",NA,"Caryophyllales","South America - Neotropics",NA,"Cunhas","27253","auto","Dicotyledonae",NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","1693393","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"F. C. Hoehne","390","1917","1","2","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"US01344616","US01344616_01",NA,"Caryophyllales","South America - Neotropics",NA,"Jacarepaguá","57442","auto","Dicotyledonae",NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","3266721","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"M. Magalhães","56463","1959","4","19","Brazil","Minas Gerais","Teófilo Otoni","-41.505298614502","-17.8575000762939",NA,NA,NA,NA,NA,"US01344601","US01344601_01",NA,"Caryophyllales","South America - Neotropics",NA,"Nas margens das estradas","62594","auto","Dicotyledonae",NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3356843","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz",NA,"1952","3","20","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"30",NA,"Leaf sample taken.","US01344609","US01344609_01",NA,"Caryophyllales","South America - Neotropics",NA,NA,"34291","auto","Dicotyledonae",NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","2833899","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Hatschbach","40616","1961","10","25","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,"US01344599","US01344599_01",NA,"Caryophyllales","South America - Neotropics",NA,"Estr. para W. Braz, 15 km de Arapoti","41852","auto","Dicotyledonae",NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2937653","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"S. A. Mori & T. S. Santos","12031","1979","3","14","Brazil","Bahia","Itambé","-40.6244010925293","-15.2449998855591",NA,NA,"400",NA,NA,"US01344596","US01344596_01",NA,"Caryophyllales","South America - Neotropics",NA,"Rodovia BA-265, km 12 do trecho BR-415 (cruzamento) / Caatiba e a 17 km NW de Itapetinga em linha reta, próx. a Faz. São João","56583","auto","Dicotyledonae",NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","3181775","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz","7334","1949","12","1","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,NA,"US01344613","US01344613_01",NA,"Caryophyllales","South America - Neotropics",NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","1996599","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. Reitz","8770","1952","3","20","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"30",NA,NA,"US01344610","US01344610_01",NA,"Caryophyllales","South America - Neotropics",NA,NA,"34291","auto","Dicotyledonae",NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","3007961","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","17732","1976","3","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"500",NA,NA,"US01344598","US01344598_01",NA,"Caryophyllales","South America - Neotropics",NA,"31km E of Poté along Highway M6-3 to Teófilo Otoni",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2252968","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Hatschbach","10347","1959","2","24","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"US01344602","US01344602_01",NA,"Caryophyllales","South America - Neotropics",NA,"Garuva","41937","auto","Dicotyledonae",NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2570175","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. M. Klein & R. Reitz","5388","1955","3","10","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,"US01344605","US01344605_01",NA,"Caryophyllales","South America - Neotropics",NA,"Cunhas","27253","auto","Dicotyledonae",NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","3339759","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"R. M. Klein","16653","1949","12","30","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01344611","US01344611_01",NA,"Caryophyllales","South America - Neotropics",NA,"Mata do Hoffmann","19684","auto","Dicotyledonae",NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","3221176","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"G. Hatschbach","3457","1957","1","8","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"US01344603","US01344603_01",NA,"Caryophyllales","South America - Neotropics",NA,"Est. do Paraná. Descampado","61623","auto","Dicotyledonae",NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","1740754","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Y. Mexia","11","1930","3","9","Brazil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"720",NA,NA,"US01344614","US01344614_01",NA,"Caryophyllales","South America - Neotropics",NA,"Road to Barroso; near km 15","13937","auto","Dicotyledonae",NA,NA,"1",NA
"276","2020-09-02 16:35:43-03","Cenargen","CEN","98063","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","G. M. Antar","2016","01",NA,"Guilherme de M. Antar","941","2016","01","20","Brasil","SP","MAIRINQUE","-47.207777","-23.543333","-47.207777","-23.543333","830","830","Acúleos grandes no tronco. Folhas discolores com a face abaxial mais clara. botões florais verdes. Perianto verde, anteras creme. Doação Universidade de São Paulo. Herbário SPF.","CEN00098063","CEN00098063",NA,NA,NA,"Exsicatas","Chácara localizada após aproximadamente a 3 km em estrada viscinal, partindo de entrada no km 72 da rodovia Raposo Tavares.",NA,NA,NA,NA,NA,"1",NA
"277","2019-11-13 11:28:11-03","USP","SPF","68476","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Pirani, JR","1990",NA,NA,"Leoni, LS","392","1988","07","31","Brasil","Minas Gerais","Carangola","-42.25","-20.733333","-42.25","-20.733333","800","800",NA,"SPF00068476",NA,NA,NA,NA,NA,"Serra da Batata.",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:28:11-03","USP","SPF","19061","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","glaziovii","Seguieria glaziovii","Briq.","Furlan, A","1983","02",NA,"Hatschbach, G","42546","1979","11","21","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"SPF00019061",NA,NA,NA,NA,NA,"Estrela.","32006","auto",NA,NA,NA,NA,NA
"279","2019-11-13 11:28:11-03","USP","SPF","118050","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Garcia, RJF","1995",NA,NA,"Garcia, RJF","133","1992","07","28","Brasil","São Paulo","São Paulo","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118050",NA,NA,NA,NA,NA,"Parque Santo Dias, Trilha da Seguieria.",NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:28:11-03","USP","SPF","118051","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Garcia, RJF","1995",NA,NA,"Garcia, RJF","209","1992","10","09","Brasil","São Paulo","São Paulo","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118051",NA,NA,NA,NA,NA,"Parque Santo Dias, Trilha da Seguieria.",NA,NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:28:11-03","USP","SPF","163135","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Anônimo","1943","10",NA,"Koscinski, M","s.n.","1933","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00163135",NA,NA,NA,NA,NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA
"282","2019-11-13 11:28:11-03","USP","SPF","201026","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Freitas, HS","2009",NA,NA,"Freitas, HS","322","2009","05","17","Brasil","São Paulo","São José do Barreiro","-44.661444","-22.638611","-44.661444","-22.638611","482","482",NA,"SPF00201026",NA,NA,NA,NA,NA,"Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP 068).",NA,NA,NA,NA,NA,NA,NA
"283","2019-11-13 11:28:11-03","USP","SPF","201027","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Freitas, HS","2009",NA,NA,"Freitas, HS","375","2008","04","04","Brasil","São Paulo","Areias","-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00201027",NA,NA,NA,NA,NA,"Fazenda São Domingos. Acesso pelo km 237 da Rodovia dos Tropeiros (SP 068).",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 18:29:17-03","USP","SPF","224083","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Antar, GM","2016","05",NA,"Antar, GM","1062","2016","05","20","Brasil","São Paulo","Campinas","-47.023144","-22.923833","-47.023144","-22.923833","730","730","Árvore ca. 7 m alt. Tronco com espinhos. Perianto verde, androceu verde, gineceu rosado.; Área antropizada. Árvores esparsas. Solo argiloso seco.","SPF00224083",NA,NA,NA,NA,NA,"Terreno baldio. Rua Praia da Enseada. Vila Orozimbo Maia.",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 18:29:17-03","USP","SPF","224092","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Antar, GM","2016","01",NA,"Antar, GM","941","2016","01","20","Brasil","São Paulo","Mairinque","-47.20775","-23.543278","-47.20775","-23.543278","830","830","Árvore ca. 10 m alt. Acúleos grandes no tronco. Folhas discolores com a face abaxial mais clara. Botões florais verdes. Perianto verde, anteras creme.","SPF00224092",NA,NA,NA,NA,NA,"Chácara localizada após aproximadamente 3 km em estrada viscinal, partindo de entrada no km 72 da rodovia Raposo Tavares.",NA,NA,NA,NA,NA,NA,NA
"286","2019-11-13 11:28:11-03","USP","SPF","99645","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Akemi-Borges, I","2019","07",NA,"Jung-Mendaçolli, SL","449","1994","06","14","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00099645",NA,NA,NA,NA,NA,"E.E. de Valinhos.",NA,NA,NA,NA,NA,NA,NA
"287","2019-11-13 11:28:11-03","USP","SPF","153354","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Furlan, A",NA,NA,NA,"Hatschbach, G","52684","1989","02","17","Brasil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,"SPF00153354",NA,NA,NA,NA,NA,"Rod. BR-116, próximo do Ribeirão da Conceição.","21913","auto",NA,NA,NA,NA,NA
"288","2019-11-13 11:28:11-03","USP","SPF","163136","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Kuhlmann, M","1943","10",NA,"Heringer, EP","526A","1941","01","22","Brasil","Minas Gerais","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,"SPF00163136",NA,NA,NA,NA,NA,"Estação Experimental de Café.","10350","auto",NA,NA,NA,NA,NA
"289","2019-11-13 11:28:11-03","USP","SPF","198823","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Farney, C","2004","08",NA,"Farney, C","4085","2000","06","19","Brasil","Rio de Janeiro","São Pedro da Aldeia","-42.1027984619141","-22.8391990661621",NA,NA,"200","200",NA,"SPF00198823",NA,NA,NA,NA,NA,"Serra de Sapiatiba, Mata de encosta na vertente S.","20879","auto",NA,NA,NA,NA,NA
"290","2019-11-13 11:28:11-03","USP","SPF","163137","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06",NA,"Kuhlmann, M","663","1943","04",NA,"Brasil","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,"SPF00163137",NA,NA,NA,NA,NA,"Monte Alegre. Fazenda Santa Izabel.","18036","auto",NA,NA,NA,NA,NA
"291","2019-11-13 11:28:11-03","USP","SPF","101033","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Akemi-Borges, I","2019","07",NA,"Kiyama, CY","92","1995","05","11","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00101033",NA,NA,NA,NA,NA,"Estrada para Sede da Pró-Bocaina.","26795","auto",NA,NA,NA,NA,NA
"292","2019-11-13 11:28:11-03","USP","SPF","14220","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Grotta, AS","s.n.","1951","10","21","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SPF00014220",NA,NA,NA,NA,NA,"Vila Estanislau.","23900","auto",NA,NA,NA,NA,NA
"293","2019-11-13 11:28:11-03","USP","SPF","163134","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06",NA,"Hoehne, FC","s.n.","1930","05","09","Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,"SPF00163134",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"294","2019-11-13 11:28:11-03","USP","SPF","125091","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Furlan, A","1997",NA,NA,"Brito, B","s.n.","1997","08",NA,"Brasil","São Paulo","Itapecerica da Serra","-46.8400001525879","-23.7099990844727",NA,NA,NA,NA,NA,"SPF00125091",NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA,NA,NA,NA
"295","2019-11-13 11:28:11-03","USP","SPF","10700","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Hoehne, W","s.n.","1941","01",NA,"Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00010700",NA,NA,NA,NA,NA,"Prope Jundiaí.","17840","auto",NA,NA,NA,NA,NA
"296","2019-11-13 11:28:11-03","USP","SPF","99816","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Anônimo",NA,NA,NA,"Tamashiro, JY","771","1995","04","10","Brasil","São Paulo","Nazaré Paulista","-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,NA,"SPF00099816",NA,NA,NA,NA,NA,"Estrada de terra para Piracaia.","18850","auto",NA,NA,NA,NA,NA
"297","2019-11-13 11:28:11-03","USP","SPF","116335","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Akemi-Borges, I","2019","07",NA,"Koch, I","527","1996","05","24","Brasil","São Paulo","Queluz","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,NA,"SPF00116335",NA,NA,NA,NA,NA,"SP 54, entrada do hotel Ninho do Condor até a cidade.","14382","auto",NA,NA,NA,NA,NA
"298","2019-11-13 11:28:11-03","USP","SPF","42563","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Kuhlmann, M","1943",NA,NA,"Kuhlmann, M","s.n.","1936","08","21","Brasil","São Paulo","Santa Isabel","-46.2200012207031","-23.3099994659424",NA,NA,NA,NA,NA,"SPF00042563",NA,NA,NA,NA,NA,"Próximo a Villa.","15272","auto",NA,NA,NA,NA,NA
"299","2019-11-13 11:28:11-03","USP","SPF","163132","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06",NA,"Sem coletor","s.n.","1918","02","18","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00163132",NA,NA,NA,NA,NA,"Butantan.","53584","auto",NA,NA,NA,NA,NA
"300","2019-11-13 11:28:11-03","USP","SPF","163133","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Marchioretto, MS","1993","06",NA,"Hoehne, FC","s.n.","1919","03","17","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00163133",NA,NA,NA,NA,NA,"Butantan.","53584","auto",NA,NA,NA,NA,NA
"301","2019-12-11 12:04:57-03","USP","SPF","166748","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Pirani, JR","2006",NA,NA,"Bittar, M","s.n.","1985","04","02","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166748",NA,NA,NA,NA,NA,"Parque Campo Limpo (Ex-propriedade do Instituto Adventista).","53584","auto",NA,NA,NA,NA,NA
"302","2019-11-13 11:28:11-03","USP","SPF","107756","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Bernacci, LC","1995","04",NA,"Bernacci, LC","1474","1995","04","25","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"SPF00107756",NA,NA,NA,NA,NA,"Morro do Saboó e proximidades.","15567","auto",NA,NA,NA,NA,NA
"303","2019-11-13 11:28:11-03","USP","SPF","10918","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Udulutsch, RG","2005","09",NA,"Hoehne, W","s.n.","1941","12","07","Brasil","São Paulo","Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,NA,NA,NA,"SPF00010918",NA,NA,NA,NA,NA,"Pr. Valinhos.","12075","auto",NA,NA,NA,NA,NA
"304","2021-03-25 13:53:11-03","UNIVILLE","JOI","4618","PreservedSpecimen","Plantae","Phytolaccaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.","Lúcia Sevegnani","2002","03","13","Lúcia Sevegnani",NA,"2002","03","13","Brasil","Santa Catarina","Rio Do Oeste",NA,NA,NA,NA,NA,NA,NA,"JOI004618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-10-07 09:18:57-03","UEFS","HUEFS","228845","PreservedSpecimen","Plantae","Petiveriaceae","Seguieria","langsdorffii","Seguieria langsdorffii","Moq.",NA,NA,NA,NA,"Antar, G.M.","941","2016","01","20","Brasil","São Paulo","Mairinque","-47.207778","-23.543333","47w12'28''","23s32'36''","830","830",NA,"HUEFS0228845","HUEFS0228845","Angiospermae","Caryophyllales",NA,NA,"Chácara localizada após aproximadamente 3km em estrada viscinal, partindo de entrada no km 72 da rodovia Raposo Tavares.",NA,NA,"Caryophyllanae",NA,NA,NA,NA
