"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"48","2020-11-04 11:03:15-03","ESALQ","ESA","101139","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,"Rodrigues, M.C.","2014","09","03","Borges, R.A.X.","142.0","2006","06","29","Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,"ESA101139","ESA101139",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 10:55:09-03","ESALQ","ESA","135640","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","V.S. Moreno","2014",NA,NA,"V.S. Moreno",NA,"2013","09","24","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,"ESA135640",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:03:15-03","ESALQ","ESA","24785","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,"Rodrigues, M.C.","2014","09","03","Souza, V.C. et al.","8903.0","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,"ESA024785","ESA024785",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:03:15-03","ESALQ","ESA","34095","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,"Rodrigues, M.C.","2014","09","02","Ferretti, A. et al.","103.0","1996","12","16","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA034095","ESA034095",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:03:15-03","ESALQ","ESA","20204","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus",NA,"Rodrigues, M.C.","2014","09","03","Barreto, K.D. et al.","2970.0","1994","08","17","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA020204","ESA020204",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:03:28-03","ESALQ","ESA","109355","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba",NA,NA,NA,NA,NA,"Sampaio, D.","163.0",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,"ESA109355",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:24:42-03","MN","R","12380","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Gentry, A.","1974",NA,NA,"Glaziou, A.F.M.","21836","1894","09","21","Brasil","Goiás",NA,NA,NA,NA,NA,NA,"R000012380","R000012380_001 R000012380_002 R000012380_003","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:24:42-03","MN","R","12384","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Gentry, A.","1974",NA,NA,"Glaziou, A.F.M.","12964","1881","08","11","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000012384","R000012384_001","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:22:58-03","CPAP","CPAP","9513","PreserverdSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandw.","V. J. Pott","1991",NA,NA,"Pott, A.","6053","1991","09","10","Brasil","PR","Colombo","Sede do Centro Nacional de Pesquisa de Florestas, Embrapa, Km 111 estrada da Ribeira","-49.233333","-25.333333","49°14' W","25°20' S",NA,NA,"Árvore 4-12m de altura, folha com lado inferior prateado. FLOR: amarela. FRUTO: . INTERESSE: Ornamental, Florestal. FREQUÊNCIA: Cultivada. Espontânea esparsa. AMBIENTE: Vegetação secundária de mata de araucária/latifoliadas. SUBSTRATO: solo argiloso. REL",NA,NA,NA,"920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-07-02 14:01:12-03","JBP","HPL","9381","S","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba",NA,"R. Tsuji","2007","08","28","R. Tsuji","2091","2007","08","28","Brasil","MG","Fervedouro","Coletado nas proximidades do município de Fervedouro; sentido Parque Estadual Serra do Brigadeiro.","-42.2789","-20.7256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-19 08:15:11-03","FPS","FPS","1388","MachineObservation","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Schwirkowski, P.","2019","10","28","Schwirkowski, P.",NA,"2013","09","14","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.382534","-26.242734","-49.382534","-26.242734","FPS01388","FPS01388_v01 FPS01388_v02 FPS01388_v03 FPS01388_v04 FPS01388_v05 FPS01388_v06 FPS01388_v07 FPS01388_v08 FPS01388_v09 FPS01388_v10","<ll>dwc_commonname:</ll> Ipê-amarelo, ipê-amarelo-cascudo, ipê-amarelo-da-mata, ipê-do-campo, ipâ-tabaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-12-19 08:15:11-03","FPS","FPS","4110","MachineObservation","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Schwirkowski, P.","2019","10","28","Schwirkowski, P.","3533","2019","10","19","Brasil","Santa Catarina","São Bento do Sul","Centro. Fundos do Hotel Serra Alta","-49.382244","-26.243041","-49.382244","-26.243041","FPS04110,FURB65413","FPS04110_v01 FPS04110_v02 FPS04110_v03 FPS04110_v04 FPS04110_v05 FPS04110_v06 FPS04110_v07 FURB65413","<ll>dwc_commonname:</ll> Ipê-amarelo, ipê-amarelo-cascudo, ipê-amarelo-da-mata, ipê-do-campo, ipâ-tabaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 65413","voucher",NA,NA,NA,NA
"60","2019-02-15 11:35:00-02","IPA","IPA","31739","S","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Espírito-Santo, F.S.","2011","04","26","Batista, M.; André, S.; André, S.","01","1976","08","13","Brasil","Paraná","Curitiba","Juveve, jardim do setor de Ciências Biológicas.","-49.2731018066406","-25.4277992248535",NA,NA,"IPA0031739",NA,"Árvore 3m. Flores amarelas. Cultivada.","Plantae",NA,"Southern America",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:33:04-03","IAP","PACA-AGP","54982","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","B. Rambo SJ","1954","05","15","Rambo, B.",NA,"1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"PACA054982",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:33:04-03","IAP","PACA-AGP","31162","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1946","01","10","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"PACA031162",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:33:04-03","IAP","PACA-AGP","60644","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1957","05","20","Camargo, O. R.","1412","1957","05","08","Brasil","RS","Farroupilha","Sub Estação Experimental de Fruticultura","-51.3478012084961","-29.2250003814697",NA,NA,"PACA060644",NA,"Habitat: in araucarieto","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:33:04-03","IAP","PACA-AGP","95103","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Marschner & Larocca","2004",NA,NA,"D. A. Marschner","93","2004",NA,NA,"Brasil","RS","Gramado","Serra Grande","-50.8739013671875","-29.3785991668701",NA,NA,"PACA095103",NA,"HASU--------. Habitat: mata ciliar","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:33:04-03","IAP","PACA-AGP","32834","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1945","12","17","Brasil","RS","Montenegro","Butterberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA032834",NA,"Habitat: in silva primaeva Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:33:04-03","IAP","PACA-AGP","104134","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith",NA,NA,NA,NA,"Jagmin, N.",NA,"1991","10","03","Brasil","RS","Ana Rech",NA,NA,NA,NA,NA,"PACA104134",NA,"Xiloteca nº 367&nf;Altura: 8m.","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:33:04-03","IAP","PACA-AGP","58080","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","N. Y. Sandwith",NA,NA,NA,"P. R. Reitz","5743","1953","09","15","Brasil","PR",NA,"Estrada Curitiba-Paranaguá (Alto da Serra)",NA,NA,NA,NA,"PACA058080",NA,"Árvore de 6m.&nf;HBR 8646 Habitat: in silva Fenofase: flor amarela Hábito: árvore","Magnoliophyta","Scrophulariales",NA,"900","900",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:33:04-03","IAP","PACA-AGP","60939","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1957","08","19","Camargo, O. R.","1541","1957","06","05","Brasil","RS","Santa Rita","P. Farroupilha. Estação Exp. de Fruticultura.",NA,NA,NA,NA,"PACA060939",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:33:04-03","IAP","PACA-AGP","62679","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1958","09","25","Camargo, O. R.","2438","1957","11","05","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"PACA062679",NA,"SEM MATERIAL Habitat: in silva Fenofase: flor","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:33:04-03","IAP","PACA-AGP","61323","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1958","10","01","J. Pivetta","1231","1956","09","16","Brasil","RS","Ijuí",NA,"-53.9146995544434","-28.3878002166748",NA,NA,"PACA061323",NA,"SEM MATERIAL Habitat: in silva Fenofase: flor","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:33:04-03","IAP","PACA-AGP","48439","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Sehnem, A.","2139","1946","09","30","Brasil","RS","Montenegro","Campestre","-51.4611015319824","-29.6886005401611",NA,NA,"PACA048439",NA,"= Tecoma alba Cham Habitat: in silva primaeva, arbor Fenofase: flor","Magnoliophyta","Scrophulariales",NA,"450","450",NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"72","2019-10-18 16:50:13-03","IAP","PACA-AGP","72223","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","T. S. M. Grandi","1994","01","25","Sehnem, A.","2139","1946","09","30","Brasil","RS","Montenegro","Linha Campestre","-51.4611015319824","-29.6886005401611",NA,NA,"PACA072223",NA,"det. (B. Rambo): Tecoma alba Cham. Habitat: arbor Fenofase: flor","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:33:04-03","IAP","PACA-AGP","36496","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","São Francisco de Paula","Cambara","-50.5835990905762","-29.4480991363525",NA,NA,"PACA036496",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:33:04-03","IAP","PACA-AGP","66145","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","N. Y. Sandwith","1962",NA,NA,"Reitz & Klein","10138","1960","10","13","Brasil","SC","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"PACA066145",NA,"Planta com 4m de altura. Habitat: capão do campo Hábito: arvoreta","Magnoliophyta","Scrophulariales",NA,"1000","1000",NA,"12814","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:33:04-03","IAP","PACA-AGP","11342","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1943","01",NA,"Brasil","RS","São Sebastião do Caí","Nova Petrópolos","-51.3755989074707","-29.5867004394531",NA,NA,"PACA011342",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"12036","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:33:04-03","IAP","PACA-AGP","72388","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","J. A. Jarenkow","1988","10",NA,"J. A. Jarenkow","968","1988","10","11","Brasil","RS","Vacaria","5km antes de Muitos Capoes","-50.9338989257812","-28.5121994018555",NA,NA,"PACA072388",NA,"flores amarelas folhas novas descolores; ca. 8m Habitat: borda de estrada","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:33:04-03","IAP","PACA-AGP","34960","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1947","01","08","Brasil","RS","Vacaria","Faz. da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,"PACA034960",NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:33:04-03","IAP","PACA-AGP","66912","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","D. R. Hunt","1972",NA,NA,"Reitz, R.","7034","1967","05","30","Brasil","SC","Gaspar",NA,"-48.9589004516602","-26.9314002990723",NA,NA,"PACA066912",NA,"Planta com 18m de altura. Habitat: Mata Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Scrophulariales",NA,"100","100",NA,"19036","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:33:04-03","IAP","PACA-AGP","53679","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Emrich-Rambo","1954","05","15","Rambo, B.",NA,"1953","01","17","Brasil","SC","Itapiranga","ad fl. Uruguai","-53.7122001647949","-27.1693992614746",NA,NA,"PACA053679",NA,"folium Habitat: in silva primaeva Fenofase: estéril","Magnoliophyta","Scrophulariales",NA,NA,NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:16:12-03","UFV","VIC","037922","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos",NA,NA,NA,NA,"Tinti, B.V.","s.n.","2010","04","23","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, Pedra do pato.","-42.2789001464844","-20.7255992889404",NA,NA,"VIC037922","VIC037922","Arvoreta de 1,5 m, pétalas de coloração amarela, campo rupestre de velózia.",NA,NA,NA,NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:16:12-03","UFV","VIC","30370","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Araújo, R.S. de","2007","06","10","Araújo, R.S. de; et al.","69","2007","06","18","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Serrinha, Campo Rupestre.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC030370","VIC030370","Arbórea com cerca de 2,0 metros de altura; folíolos serreados; fruto densamente piloso.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:16:12-03","UFV","VIC","30372","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Araújo, R.S. de","2007","02","10","Araújo, R.S. de; et al.","13","2006","08","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Serrinha, Campo Rupestre. Área alagável, solo arenoso.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC030372","VIC030372","Arbórea com cerca de 2,0 metros de altura; folíolos serreados; cálice densamente piloso, flores amarelo ouro.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:16:12-03","UFV","VIC","30371","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Araújo, R.S. de","2007","02","10","Araújo, R.S. de; et al.","15","2006","08","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Serrinha, Campo Rupestre. Área alagável, solo arenoso.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC030371","VIC030371","Arbórea com cerce de 3,0 metros de altura; folíolosa serreados; cálice densamente piloso; flores amarelo ouro.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:16:12-03","UFV","VIC","30373","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Araújo, R.S. de","2006","07","10","Araújo, R.S. de; et al.","07","2006","07","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Trilha da Serrinha, Campo Rupestre. Solo arenoso, brejoso.","-43.5080986022949","-20.2875003814697",NA,NA,"VIC030373","VIC030373","Arbórea com cerca de 2,0 metros de altura; folíolos serreados; inflorescência laxa, cálice densamente piloso, flor amarela ouro.",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:16:15-03","UFV","VIC","12040","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Gentry, A.H.","1988",NA,NA,"Tamashiro, J.Y.; et al.","s.n.","1987","09","14","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"VIC012040","VIC012040","Árvore com 5,0 metros de altura; flores amarelas com guias de néctar vermelhos.",NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:16:15-03","UFV","VIC","38642","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Guarconi, E.","2012","10",NA,"Guarçoni, E.","153","2012","07","18","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada para corrego. Embaiassaia.","-44.1721992492676","-17.7574996948242",NA,NA,"VIC038642","VIC038642","Arbusto, ca. 1,5m cálice verde.; Campo rupestre.",NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-27 16:43:49-03","UFSC","CTBS","890","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba","(Cham.) Sandwith","Vazata, M. & Hugen, L.E.","2014","11",NA,"Vazata, Mauricio & Hugen, Luiz Eduardo","11","2014","11","15","Brasil","Santa Catarina","São Joaquim","Epagri, R. João Fermino Nunes 102 - Jardim Caiçara","-49.946111","-28.289167","49°56'46W","28°17'21S",NA,NA,"Vegetação rala, predomínio de gramíneas. Tronco reto ou levemente tortuoso, folhas opostas, face superior verde-escura e face inferior acinzentada.",NA,NA,NA,"1363","1363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-20 14:17:07-03","UFOPA","HSTM","13247","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","Medeiros, M.B & Almeida, T.E.","2019","09","03","Medeiros, M.B; Machado, G.E.L.","25","2018","07","26","Brasil","Pará","Santarém","Arapixuna.","-54.842222","-2.226667","54º50'32''W","2º13'36''S","HSTM013247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032470","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","alba","Tabebuia alba",NA,"A. Gentry",NA,NA,NA,"G. Hatschbach","48929","1985","2","27","Brazil","Parana",NA,"Col. Santos Andrade (Mun. S. José dos Pinhais).","-49.19295","-25.533076",NA,NA,NA,NA,"Árvore 10m, flores amarelas.","Magnoliophyta","Lamiales",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-21 14:32:25-03","UFJF","CESJ","10783","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","L.C.Pereira","2011","09","13","L. Krieger","CESJ10783","1971","09","20","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"CESJ010783",NA,"Árvore regular e alta en terreno baixo. Flores amarelas. Frutos novos atacados de fungos com esporos castanhos. Ramos novos, pedunculoados e folhas inferiores com penugem branca.","Angiosperma",NA,"América do Sul",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:32:25-03","UFJF","CESJ","62888","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","albus","Handroanthus albus","(Cham.) Mattos","J.H.C. Ribeiro","2012",NA,NA,"J.H.C. Ribeiro; F.A. Carvalho; N.E. Oliveira-Neto; L.R.T. Madeira","231","2012","06","02","Brasil","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Ninho da Égua. Coordenadas UTM: Zona 23k, 614834.288E, 7568226.133N (Datum: WGS 84). Altitude: 1122 m.s.m.","-43.887778","-21.986667","-43.887778","-21.986667","CESJ062888",NA,"Arvoreta, 1 m, sobre solo quartzitico. Indivíduo 68 fitossociologia.","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
