"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","previousCatalogNumber","individualCount"
"261","2019-08-16 08:38:06-03","UTFPR","HCF","28192","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","M.G. Caxambu","E.L. Siqueira","2971","2019","04","01",NA,"Brasil","PR","Chácara Santa Luzia",NA,"subarbusto ca. 1 m, semi-ciófilo. Flores com cálice verde e corola alaranjada.",NA,NA,"Pitanga","-51.850361","-24.646667","789","789",NA,NA,NA,"2019","05","51°51'01,3 W","24°38'48 S","03",NA,NA,NA,NA,NA,NA
"262","2019-08-16 08:38:05-03","UTFPR","HCF","12164","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","M.G. Caxambu","M.G. Caxambu","4629","2013","06","14",NA,"Brasil","PR","vegetação ciliar do Rio Muquilão",NA,"erva ereta, semi-ciófila, ca. 1 m. Flores com cálice verde e corola avermelhada.",NA,NA,"Iretama","-51.999194","-24.284778","366","366",NA,NA,NA,"2013","07","51°59'57,1 W","24°17'05,2 S","02",NA,NA,NA,NA,NA,NA
"263","2019-08-16 08:38:06-03","UTFPR","HCF","26776","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D. Wasshausen","G. Hatschbach","74731","2003","03","14",NA,"Brasil","MS","Projeto Guaicurus, arredores",NA,"ereta, 35 cm, flor amarelo-alaranjada, ápice vermelho. Mata da base dos paredões de arenito.",NA,NA,"Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-08-16 08:38:05-03","UTFPR","HCF","12033","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","J. Cordeiro","B. Lima",NA,"2013","04","27",NA,"Brasil","PR","Parque Estadual Vila Rica do Espírito",NA,"arbusto semi-ciófilo, ca. 1 m. Flores com cálice verde e corola vermelha.",NA,NA,"Fênix","-51.9791984558105","-23.9160995483398",NA,NA,"16297","auto",NA,"2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-08-16 08:38:06-03","UTFPR","HCF","14213","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","C. Kameyama","E. Barboza","2208","2007","06","28",NA,"Brasil","PR","caminho do Poço Preto, Parque Nacional",NA,"arbusto, 1 m, flor vermelha. Beira de caminho na floresta.",NA,NA,"Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-16 08:38:05-03","UTFPR","HCF","2082","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","G. Hatschbach","E. Barboza","973","2004","07","29",NA,"Brasil","PR","Parque Nacional do Iguaçu",NA,"erva, 80 cm, flor vermelha. Margem do caminho.",NA,NA,"Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-08-16 08:38:05-03","UTFPR","HCF","2382","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","G.A. Dettke","S.M. Favaro",NA,"2005","04","15",NA,"Brasil","PR","RPPN Moreira Sales",NA,"arbusto com aprox. 1 m, heliófito, folhas opostas com a presença de flores vermelhas.",NA,NA,"Moreira Sales","-53.0069007873535","-24.0622005462646",NA,NA,"17288","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-08-16 08:38:05-03","UTFPR","HCF","3719","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","G.A. Dettke","M.R.R. Chaves",NA,"2006","04","10",NA,"Brasil","PR","Fazenda Santa Margarida",NA,"arbusto com flores de coloração laranja, ciófilo.",NA,NA,"Peabiru","-52.3431015014648","-23.9127998352051",NA,NA,"21732","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-08-16 08:38:06-03","UTFPR","HCF","23562","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","C. Kameyama","J.M. Silva","6444","2008","04","17",NA,"Brasil","PR","Usina Ney Braga, Salto Segredo",NA,"subarbusto, 1 m, flor vermelha. Floresta Estacional Semidecidual.",NA,NA,"Reserva do Iguaçu","-52.0280990600586","-25.8388996124268",NA,NA,"28389","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-08-16 08:38:06-03","UTFPR","HCF","19132","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D. Wasshausen","J.M. Silva","5635","2007","03","20",NA,"Brasil","PR","Rio das Cinzas",NA,"subarbusto, 80 cm, flor vermelha. Mata ciliar.",NA,NA,"Tomazina","-49.9496994018555","-23.778299331665",NA,NA,"29630","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-29 09:28:57-03","UFRRJ","RBR","5814","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D.M. Braz","G.M. Siqueira","67","2002","08","03",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Acima da gruta. Floresta de encosta.",NA,NA,"RBR00005814","RBR00005814","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,"2016","04",NA,NA,"18",NA,NA,NA,NA,NA,NA
"272","2020-06-29 09:28:57-03","UFRRJ","RBR","30787","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D.M. Braz","A.V.S. Couto","42","2008","04","20",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Entre os dois rios da Gruta da Santana, crecendo sobre pedra.",NA,NA,"RBR00030787","RBR00030787","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,"2016","04",NA,NA,"18",NA,NA,NA,NA,NA,NA
"273","2020-06-29 09:28:57-03","UFRRJ","RBR","9961","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D.M. Braz","F.C. Nettesheim","55","2004","12","20",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Ilha da Marambaia, Ma de encosta, linha 16 da fitosociologia lado noroeste.",NA,NA,"RBR00009961","RBR00009961","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,"2016","04",NA,NA,"18",NA,NA,NA,NA,NA,NA
"274","2020-06-29 09:28:57-03","UFRRJ","RBR","5815","S","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","D.M. Braz","M.M.S. Conde","625","2002","05","14",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Ilha da Marambaia, mata de encosta, linha 7, rumo SONE, avulso.",NA,NA,"RBR00005815","RBR00005815","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,"2016","04",NA,NA,"18",NA,NA,NA,NA,NA,NA
"275","2020-06-29 09:28:57-03","UFRRJ","RBR","1803","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees","D.M. Braz","L.B. Pace","s.n.","1983","09","22",NA,"Brasil","Rio de Janeiro","Estação Ecológica de Piraí",NA,NA,"RBR00001803","RBR00001803","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"20293","auto",NA,"2006","05",NA,NA,"30",NA,NA,NA,NA,NA,NA
"276","2020-06-29 09:28:57-03","UFRRJ","RBR","1802","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees","D.M. Braz","A.L. Peixoto","1896","1983","08","19",NA,"Brasil","Rio de Janeiro","Estação Ecológica de Piraí",NA,NA,"RBR00001802","RBR00001802","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"20293","auto",NA,"2006","05",NA,NA,"30",NA,NA,NA,NA,NA,NA
"277","2020-06-29 09:28:57-03","UFRRJ","RBR","1804","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","cincinnata","Geissomeria cincinnata","Nees","D.M. Braz","M. Silva","200","1985","09","12",NA,"Brasil","Rio de Janeiro","Estação Ecológica de Piraí, Aproximadamente distante 1,5 Km do clube de pesca.",NA,NA,"RBR00001804","RBR00001804","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,"20293","auto",NA,"2006","05",NA,NA,"30",NA,NA,NA,NA,NA,NA
"278","2020-06-29 09:28:57-03","UFRRJ","RBR","38431","S","Plantae",NA,NA,"Acanthaceae","Geissomeria","pubescens","Geissomeria pubescens","Nees",NA,"A.V.S. Couto","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","'Ilha da Marambaia, Brasil, RJ, Município de Mangaratiba, Marabaia.Ilha da Marambaia, Trilha da Gruta.'",NA,NA,"RBR00038431","RBR00038431","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-21 19:32:18-03","UFC","EAC","54443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Miranda, A.M.","Miranda, A.M.; Barros, R.; Silva, V.","6577","2013","07","11","Southern America","Brasil","Bahia",NA,NA,"Arbusto delgado, ca. 1,2m, ocasional; caule verde; folha levemente crassa; flor com cálice verde, corola alranjada.; Restinga arbórea.","EAC0054443","EAC0054443","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,"47329","auto",NA,"2013","07",NA,NA,"24",NA,NA,NA,NA,NA,NA
"280","2021-03-21 19:32:18-03","UFC","EAC","59668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Miranda, A.M.","Miranda, A.M.","6725","2014","08","19","Southern America","Brasil","Bahia","Baia de Todos os Santos, ilha dos Frades.",NA,"Arbusto, ca. 1,20 m, caule verde, folhas levemente crassas, flores com cálice e corola alaranjada.; Interior da mata.","EAC0059668","EAC0059668","Salvador","-38.510799407959","-12.9710998535156",NA,NA,"26018","auto",NA,"2014","09",NA,NA,"03",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:10:45-03","MBM","MBM","136090","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Duarte, A.P.; Pereira, E.; Pereira, E.","1876","1949","05","24","Southern America","Brazil","Paraná","Rio Iguaçu, Próximo ao porto.",NA,"Flores vermelhas.","MBM136090","MBM136090",NA,NA,NA,NA,NA,NA,NA,NA,"2010","10",NA,NA,"04",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:10:45-03","MBM","MBM","144251","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, S.R.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55426","1991","06","13","Southern America","Brazil","Minas Gerais","Vargem Grande, Rodovia MG-111",NA,"Erva alta 1m; flor vermelha, pétalas internas amarelas.; Mata pluvial degradada.","MBM144251","MBM144251","Presidente Soares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:10:45-03","MBM","MBM","159738","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, S.R.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","59485","1993","06","13","Southern America","Brazil","Goiás","Pedra Ruim, Rodovia para Nova Roma",NA,"Erva 50cm; flor vermelha.; Mata de galeria.","MBM159738","MBM159738","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:10:45-03","MBM","MBM","360835","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Cervi, A.C.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","9515","2010","06","02","Southern America","Brazil","São Paulo","Serra da Bocaina",NA,"Arbusto 1,50m; flores vermelhas.; Interior da floresta.","MBM360835","MBM360835","São José do Berreiro",NA,NA,NA,NA,NA,NA,NA,"2010","10",NA,NA,"04",NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:10:45-03","MBM","MBM","379751","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Ezcurra, C.","Johnson, A.E.","887","2001","07","17","Southern America","Argentina","Misiones","Sauer",NA,"Herbácea 50-100m; flores colorado intenso com borda do tubo petalino amarillo.; Bosque.","MBM379751","MBM379751","Gral.Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:10:45-03","MBM","MBM","405409","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Lozano, E.D.; Canestraro, B.K.; Pronko, L.; Damasceno, B.; Canestraro, B.K.; Pronko, L.; Damasceno, B.","3020","2015","06","27","Southern America","Brazil","Paraná","Rio das Cinzas, Salto Cavalcanti",NA,"Herbácea, 30 cm, flores laranja avermelhadas, de subosque, margem do rio.; Floresta Estacional Semidecidual.","MBM405409","MBM405409","Tomazina","-49.960139","-23.852",NA,NA,NA,NA,NA,"2016",NA,"-49.960139","-23.852",NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:10:45-03","MBM","MBM","421132","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Mazziero, F.F.F.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","3956","2018","11","16","Southern America","Brazil","Minas Gerais","Camargos",NA,"Vegetação secundária média/avançada","MBM421132",NA,"Mariana","-43.407222","-20.266667","731","731",NA,NA,NA,"2018","12","-43.407222","-20.266667","01",NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:10:45-03","MBM","MBM","37948","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, D.C.","Hatschbach, G.","36928","1975","05","27","Southern America","Brazil","Goiás","Ca.10km S de Terezina.",NA,"Planta 1m; flor vermelha.; Mata de galeria.","MBM037948","MBM037948","Cavalcante","-47.4583015441895","-13.7974996566772",NA,NA,"92497","auto",NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:10:45-03","MBM","MBM","25935","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, D.C.","Hatschbach, G.","32070","1973","05","18","Southern America","Brazil","Mato Grosso","Parque Águas Quentes",NA,"Erva 50cm; flor vermelha.; Interior da mata; encosta de morro.","MBM025935","MBM025935","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"74875","auto",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:10:45-03","MBM","MBM","174001","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, D.C.","Hatschbach, G.; Pott, A.; Pott, V.; Silva, J.M.; Pott, A.; Pott, V.; Silva, J.M.","62253","1995","05","04","Southern America","Brazil","Mato Grosso","Rodovia BR-070, km 612",NA,"Erva ramosa 1m; flor vermelha, base amarela.; Mata; locais sombrios das encostas de morro.","MBM174001","MBM174001","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"200792","auto",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:10:45-03","MBM","MBM","293530","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","77339","2004","03","20","Southern America","Brazil","Mato Grosso do Sul","Fazenda Cacimba dde Pedra",NA,"Erva 1m; flor com base vermelha, ápice violeta.; Capão de campo.","MBM293530","MBM293530","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto",NA,"2010","10",NA,NA,"04",NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:10:45-03","MBM","MBM","167293","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, D.C.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","60709","1994","06","04","Southern America","Brazil","Mato Grosso do Sul","Serra de Maracaju",NA,"Erva 50cm; flor vermelha, ápice vinoso.; Mata; base dos paredões rochosos.","MBM167293","MBM167293","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:10:45-03","MBM","MBM","269052","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","73029","2002","05","16","Southern America","Brazil","Mato Grosso do Sul","Fazenda Salobra",NA,"Erva ereta 40cm; flor vermelha, ápice lilás.; Margem de rio; interior da mata.","MBM269052","MBM269052","Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,"47684","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:10:45-03","MBM","MBM","318808","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Silva, J.M.; Barboza, E.; Barboza, E.","4933","2006","06","16","Southern America","Brazil","Mato Grosso do Sul","Assentamento Guaicurus",NA,NA,"MBM318808","MBM318808","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,"2010","10",NA,NA,"04",NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:10:45-03","MBM","MBM","150477","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, S.R.","Pott, A.; Pott, V.; Pott, V.","2606","1987","04","03","Southern America","Brazil","Mato Grosso do Sul","Estância Nossa Senhora de Copacabana, Próximo a rod. BR-262 e Maria Coelho",NA,"Flor vermelha e laranja.; Mata; solo argiloso, derivado de minerio de ferro; relevo plano. Alt.: 150m.","MBM150477","MBM150477","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:10:45-03","MBM","MBM","405271","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Lozano, E.D.","Lozano, E.D.; Hase, L.; Hase, L.","959","2012","05","19","Southern America","Brazil","Mato Grosso do Sul","Fazenda Santa Amalia",NA,"Subarbusto rupícola, 60 cm, flores laranja, interior da mata em fundo de vale.","MBM405271","MBM405271","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:10:45-03","MBM","MBM","329585","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Colletta, G.D.","Stehmann, J.R.; Spósito, T.C.; Andrade, E.A.; Spósito, T.C.; Andrade, E.A.","3082","2010","10","04","Southern America","Brazil","Minas Gerais","Parque Estadual do Rio Doce, Caminho para a Lagoa do Meio.",NA,"Arbusto; flores com cálice verde, corola vermelha.; Clareiras no interior da mata.","MBM329585",NA,"Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"28215","auto",NA,"2010","10",NA,NA,"04",NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:10:45-03","MBM","MBM","36506","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Profice, S.R.","Hatschbach, G.","3893","1953","05","26","Southern America","Brazil","Paraná","Paranaí",NA,"Erva 1m.; flor vermelha.","MBM036506","MBM036506","Bocaiuva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:10:45-03","MBM","MBM","36428","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Brade, A.C.","Hatschbach, G.","1914","1950","04",NA,"Southern America","Brazil","Paraná","Rio Açungui, Estrada do cerne.",NA,"Erva; flor vermelha.; Local úmido.","MBM036428","MBM036428","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"53742","auto",NA,"1951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:10:45-03","MBM","MBM","407016","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Cordeiro, J.","Deconto, L.R.; Molin, T.; Molin, T.","s.n.","2012","02","03","Southern America","Brazil","Paraná","Fazenda Rodeio Velho 2, Monitoramento UHE Fundão - Santa Clara",NA,NA,"MBM407016","MBM407016","Candói","-52.0558013916016","-25.5722007751465",NA,NA,"42664","auto",NA,"2016","11",NA,NA,"16",NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:10:45-03","MBM","MBM","54121","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Wasshausen, D.C.","Hatschbach, G.","39886",NA,NA,NA,"Southern America","Brazil","Paraná","Arredores da cidade",NA,"eRVA 1M; FLOR VERMELHA, ÁPICE AMARELADO.; Mata de galeria.","MBM054121","MBM054121","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"32006","auto",NA,"1977","05",NA,NA,"03",NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:10:45-03","MBM","MBM","407018","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Cordeiro, J.","Ariati, V.; Augusto-Silva, M.; Augusto-Silva, M.","939","2013","02",NA,"Southern America","Brazil","Paraná","EIA/RIMA PCH's Arrieiros e Água Branca",NA,"Arbusto abundante em sub-bosque, flor vermelha.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","MBM407018","MBM407018","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"32006","auto",NA,"2016","11",NA,NA,"16",NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:10:45-03","MBM","MBM","315079","PreservedSpecimen","Plantae",NA,NA,"Acanthaceae","Aphelandra","longiflora","Aphelandra longiflora","(Lindl.) Profice","Kameyama, C.","Barboza, E.; Costa, E.F.; Costa, E.F.","1235","2006","04","19","Southern America","Brazil","Paraná","Olhos da Água",NA,NA,"MBM315079","MBM315079","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,"32237","auto",NA,"2009","05",NA,NA,"29",NA,NA,NA,NA,NA,NA
