"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","typeStatus"
"201","2020-09-12 05:00:02-03","US","US","3441951","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","H. Keller","1961","2002","9","11","South America","Argentina",NA,NA,NA,"US02860038",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Iguazú, Arroyo Aguaray, a pocos km de desembocadura en rio Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","1876878","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L. Monetti","s.n.","1913","6","19","South America","Argentina",NA,NA,NA,"US02860092",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán - La Florida.",NA,NA,NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","1194037","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","P. Jörgensen","2846","1915","8",NA,"South America","Argentina",NA,NA,NA,"US02860055",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Abundante [interpreted] en el norte, Formosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","1341256","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","K. Pflanz","4083","1924",NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02859983",NA,"Scrophulariales","(Nees) Lindau",NA,NA,NA,"Villamontes.",NA,NA,"US02859983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","1876876","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","12023","1911","9",NA,"South America","Argentina",NA,NA,NA,"US02860077",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán - Villa Nougués.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2639771","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","T. C. Plowman","2716","1969","5","6","South America","Argentina",NA,NA,NA,"US02860045",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Corrientes, Quinta la Eloisa, secondary forest.",NA,NA,"US02860045_01","77",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","1859316","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Rodriguez, --","354","1910","8","3","South America","Argentina",NA,NA,NA,"US02860096",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Salto Iguazú, Puerto Aguirre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3172864","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. R. Brunner, R. Duré & W. Buck","884","1984","10","12","South America","Paraguay",NA,NA,NA,"US02860005",NA,"Scrophulariales","(Nees) Lindau",NA,"Itapua",NA,"Depto. Itapua: Salto Tembey, Alrededores del salto, cerca de Yatytey, Bosque humedo de 30 m de altura en el valle del Río Tembey.","-54.95","-26.63","US02860005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","1859305","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L. Monetti","1094","1913","8","5","South America","Argentina",NA,NA,NA,"US02860094",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucuman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2770155","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","11158","1960","8","6","South America","Argentina",NA,NA,NA,"US02860030",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Prov. Chaco, R. Saenz Peña.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","1068002","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Wetmore","752","1920","8","11","South America","Argentina",NA,NA,NA,"US02860053",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Kilometer 182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2948610","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. G. Beck","7067","1981","9","28","South America - Neotropics","Bolivia",NA,NA,NA,"US02859984",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Caballero, Comarapa 5 kms. hacia Santa Cruz.",NA,NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","1876760","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Castellanos, --","30/1768","1930","7","14","South America","Argentina",NA,NA,NA,"US02860022",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Avia Terai: Chaco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","3367180","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen, C. L. Cristóbal & V. Marunak","1995","1993","9","24","South America","Argentina",NA,NA,NA,"US02860020",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Dept. Misiones, Depto. Candelaria, 1 km from Ruta # 12 on road to Loreto Campos.",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","3381886","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini & L. Guerrero","41171","1994","9","16","South America","Paraguay",NA,NA,NA,"US02860011",NA,"Scrophulariales","(Nees) Lindau",NA,"Concepcion",NA,"Arroyo Tagatiyá-Guazú at Estancia Bello Horizonte.","-57.4378","-22.7592",NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","1876881","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","353","1919","8",NA,"South America","Argentina",NA,NA,NA,"US02860084",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucúman: Sta. Rosa, Dep. Leales.",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","2770130","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini","11578","1975","8","21","South America","Argentina",NA,NA,NA,"US02860050",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Prov. Corrientes, Dep. Capital, Corrientes, Balneario Molina Punta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","1470140","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Chase","11128","1930","3","3","South America - Neotropics","Brazil",NA,NA,NA,"US02860157",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Urucúm, Corumbá on Rio Paraguay, Matto Groso.",NA,NA,"US02860157_01","450","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","1859322","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-. Schreiter","100","1917","8","3","South America","Argentina",NA,NA,NA,"US02860072",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Tapia - Cadillal.",NA,NA,"US02860072_01","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","1876867","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","P. Jörgensen","2327","1917","8",NA,"South America","Argentina",NA,NA,NA,"US02860024",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Chaco: Las Palmas.",NA,NA,"US02860024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2757825","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas, C. L. Cristóbal & A. Schinini","26451","1974","9","29","South America","Argentina",NA,NA,NA,"US02860040",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Dto. Capital, Perichón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","1043601","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. Venturi","18",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860029",NA,"Scrophulariales","(Nees) Lindau",NA,NA,NA,"Chaco Santafecino, Mocovi, Mocovi is on the Santa Fe R., R. near the northern border of Santa Fe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","1859320","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","T. Rojas","11504","1944","6","4","South America","Argentina",NA,NA,NA,"US02860035",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Sáenz Peña.",NA,NA,"US02860035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","3060991","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Dell'Arciprete","47","1985","7","20","South America","Argentina",NA,NA,NA,"US02860054",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Pcia. de Formosa, Dto. Patiño, Campo del Cielo, a 40 km de Las Lomitas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","3102347","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. G. Beck","5920","1986","9","9","South America - Neotropics","Bolivia",NA,NA,NA,"US02859988",NA,"Scrophulariales","(Nees) Lindau",NA,"Beni",NA,"Depto. Beni, Prov. Ballivan, Espíritu, n la zona de influencia del río Yacuma.",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","1057184","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. Hassler","12200","1913","8",NA,"South America","Paraguay",NA,NA,NA,"US02860007",NA,"Scrophulariales","(Nees) Lindau",NA,"Paraguari",NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3064579","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","-- Beck, -. Michel & -- Garcia","11478","1985","9","23","South America - Neotropics","Bolivia",NA,NA,NA,"US02859980",NA,"Scrophulariales","(Nees) Lindau",NA,"Tarija",NA,"Dpto. Tarija, Prov. Gran Chaco 15 kms. hacia el norte de Yacuiba, Campo Pajoso.",NA,NA,NA,"630",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","3177546","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","E. M. Zardini","6633","1988","8","21","South America","Paraguay",NA,NA,NA,"US02860016",NA,"Scrophulariales","(Nees) Lindau",NA,"Paraguari",NA,"Dept. Paraguari: Macizo Acahay, In gallery forest on Eastern peak.","-57.15","-25.9",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2120272","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Borsini","830",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860066",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Burruyacu, Los Nogalitos.",NA,NA,"US02860066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","2120433","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","623",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860064",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Formosa, Dep. Pirané, al N.E. de Pirané a 5 Kms.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","3169122","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","Dubs & Kramer, --","1036","1989","9","24","South America - Neotropics","Brazil",NA,NA,NA,"US02860153",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Pantanal Mato-Grossense, Fazenda Barranco, Pantanal do Rio Negro.","-56.17","-19.5","US02860153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","2650160","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach","29577","1972","4","17","South America - Neotropics","Brazil",NA,NA,NA,"US02860140",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Rod. Br 262, proximo ao rio Miranda (mun. Miranda).",NA,NA,"US02860140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","2249908","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. L. Woolston","570","1955","9","10","South America","Paraguay",NA,NA,NA,"US02860001",NA,"Scrophulariales","(Nees) Lindau",NA,"Alto Paraguay",NA,"Primavera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","3410417","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood & M. Serrano","13341","1998","3","21","South America - Neotropics","Bolivia",NA,NA,NA,"US02859976",NA,"Scrophulariales","(Nees) Lindau",NA,"Chuquisaca",NA,"Zudañez, 12 km from main Zudañez-Padilla highway on road to Mojocoya.",NA,NA,"US02859976_01","2100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2120529","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","R. Rocha","496","1948","7","17","South America","Argentina",NA,NA,NA,"US02860082",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Provincia Tucumán, Dep. Burruyacá, La Ramada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2770212","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","16348",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860031",NA,"Scrophulariales","(Nees) Lindau",NA,"Chaco",NA,"Prov. Chaco, dep. Güemes, La Fidelidad, río Teuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","2120436","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","I. Morel","755","1946","1","30","South America","Argentina",NA,NA,NA,"US02860062",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pirané, F.C.C.N.A. Km. 1895.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","2120514","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. A. Pierotti","4213",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860059",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Gob. Formosa, Dep. Pelagá, Pelagá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","3327199","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5267","1995","7","9","South America - Neotropics","Bolivia",NA,NA,NA,"US02859996",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Valle Grande, 18 Km de Masicuri a Boyuibe.","-63.73","-18.98","US02859996_01","550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","2641333","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas, L. Mroginski & A. Fernández","19314","1971","5","26","South America - Neotropics","Bolivia",NA,NA,NA,"US02859981",NA,"Scrophulariales","(Nees) Lindau",NA,"Tarija",NA,"Dep. Tarija, Ruta Tarija - Villa Montes, El Angosto, 11 Km E de Villa Montes.",NA,NA,"US02859981_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","3460030","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","74886","2003","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US02860139",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso do Sul",NA,"Fazenda Lagaoão Fechado (Mun. Miranda) Mato Grosso do Sul.",NA,NA,"US02860139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","3238650","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","G. Hatschbach & O. Guimarães","21936","1969","7","17","South America - Neotropics","Brazil",NA,NA,NA,"US02860156",NA,"Scrophulariales","(Nees) Lindau",NA,"Mato Grosso",NA,"Fda. Santa Cruz (mun. Aquidauana).",NA,NA,"US02860156_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2641338","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Krapovickas, L. Mroginski & A. Fernández","19527","1971","6","8","South America","Argentina",NA,NA,NA,"US02860051",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Prov. Formosa, Depto. Pirané, Ruta 81, Las Mercedes, 28 Km NW de Pirané.",NA,NA,"US02860051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","1876871","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","864","1888","9","30","South America","Argentina",NA,NA,NA,"US02860081",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Capital.",NA,NA,"US02860081_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","3410448","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood","12550","1997","8","5","South America - Neotropics","Bolivia",NA,NA,NA,"US02859979",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Ñuflo de Chavez, c. 4 km N of San Javier.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","3374835","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Vasconcelos","s.n.","1997","10","21","South America - Neotropics","Brazil",NA,NA,NA,"US02860142",NA,"Scrophulariales","(Nees) Lindau",NA,"Minas Gerais",NA,"Fazenda do Sr. Hulbert Schumacher, Aimorés, MG.",NA,NA,"US02860142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","1876877","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","L. Monetti","15272","1903","8","5","South America","Argentina",NA,NA,NA,"US02860090",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán.",NA,NA,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","3410440","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. R. I. Wood & F. Mamani","13504","1998","4","12","South America - Neotropics","Bolivia",NA,NA,NA,"US02859978",NA,"Scrophulariales","(Nees) Lindau",NA,"Santa Cruz",NA,"Chiquitos, c. 5 km W of Quimone on road from San José de Chiquitos to Pailon.",NA,NA,"US02859978_01","600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","2770192","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. G. Schulz","17581","1970","9","24","South America","Argentina",NA,NA,NA,"US02860058",NA,"Scrophulariales","(Nees) Lindau",NA,"Formosa",NA,"Prov. Formosa, dep. Capital, Mojón de Fierro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","2120369","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","F. E. Luna","1084","1948","6","1","South America","Argentina",NA,NA,NA,"US02860104",NA,"Scrophulariales","(Nees) Lindau",NA,"Salta",NA,"Provincia Salta, Dep. Anta La Sec., Rio del Gallo - Sierras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","2981194","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","A. Schinini, E. Cabral, S. Cáceres, S. Ferrucci & R. Vanni","23834","1983","2","28","South America","Argentina",NA,NA,NA,"US02860046",NA,"Scrophulariales","(Nees) Lindau",NA,"Corrientes",NA,"Dep. Santo Tomé, Ea. Timbó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","1876872","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","1461","1889","8","23","South America","Argentina",NA,NA,NA,"US02860079",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán: Tafí Viejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","1876869","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","M. Lillo","6","1887","7",NA,"South America","Argentina",NA,NA,NA,"US02860076",NA,"Scrophulariales","(Nees) Lindau",NA,"Tucuman",NA,"Tucumán - Baños del Rosario.",NA,NA,"US02860076_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","2978006","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. Solomon, M. Balick & D. C. Daly","8173","1982","7","28","South America - Neotropics","Bolivia",NA,NA,NA,"US02859987",NA,"Scrophulariales","(Nees) Lindau",NA,"Beni",NA,"Dpto. Beni, Prov. Marbán, Estación Experimental Perotó, 97 km ESE of Trinidad on road to Santa Cruz.","-64.42","-15.33","US02859987_01","230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","3367038","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1977","1993","9","16","South America","Argentina",NA,NA,NA,"US02860017",NA,"Scrophulariales","(Nees) Lindau",NA,"Jujuy",NA,"Dept. Jujuy, Depto. Ledesma, Punta del Agua, arroyo, 15 km E of Ruta #34.",NA,NA,"US02860017_01","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","2056202","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","J. E. Montes & E. Schwindt","2230","1948","1","19","South America","Argentina",NA,NA,NA,"US02860100",NA,"Scrophulariales","(Nees) Lindau",NA,"Misiones",NA,"Gob. de Misiones, Depto. Iguazú, Pto. Iguazú.",NA,NA,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","2905042","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","erythropus","Ruellia erythropus","S. A. Renvoize, M. Wilmot-Dear & R. Kiesling","3525",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02860102",NA,"Scrophulariales","(Nees) Lindau",NA,"Jujuy",NA,"San Pedro, Cuesta de las Lajitas.",NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA
