"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","individualCount","typeStatus","continentOcean","preparationType","class","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"471","2008-05-27 22:02:00-03","MO","MOBOT","1863915","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"M. Kessler","1993","7","13","Bolivia","La Paz","Franz Tamayo","2 Kms al W de la Hacienda Ubito en Trocha a Asariamas. Bosque deciduo","-68.48333","-14.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kessler 4076",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","1868918","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"J. Cañigueral","1958","11","20","Bolivia","La Paz","Larecaja","Sorata.","-68.66666","-15.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2400.00000000",NA,NA,NA,"Cañigueral Cid 1295",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"473","2019-01-25 04:35:00-02","MO","MOBOT","1928011","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Eric J. Gouda (U)","Washington L. Galiano|Percy Núñez V.|Luis Valenzuela G.|Jim Farfán|A. Rodríguez|F. Carazas","2002","9","14","Peru","Cusco",NA,"Dist. Yanatile, Bosque seco intervenido","-72.48888","-12.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Galiano 4383","3",NA,"South America",NA,NA,NA,NA,NA,NA
"474","2014-11-17 15:26:00-02","MO","MOBOT","1991515","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. J. Gouda (U)","K. Wendelberger|H. Huaylla","2000","12","7","Bolivia","Chuquisaca","Hernando Siles","Up Cerro Urkhal path before 2nd river crossing, municipally protected area, Monteagudo. Epiphyte, shady, drier side of a cloud forest valley.","-63.95","-19.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,"Wendelberger 46",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"475","2014-11-17 15:26:00-02","MO","MOBOT","2291088","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. J. Gouda (U)","Osvaldo Morrone","1998","12","8","Argentina","Salta","Grl. Güemes","Ruta Nac. 34, km 1146, 4 km del desvío de la Ruta Nac. 9 camino a Gral. Güemes, Río Saladillo","-65.06666","-24.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,"Morrone 3101",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"476","2009-07-15 12:23:00-03","MO","MOBOT","2340499","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Fortunato, R. H.","Renée H. Fortunato","1983","11","11","Argentina","Formosa","Patiño","A 32 km al N de Las Lomitas, por ruta 81.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 472",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"477","2011-03-29 21:24:00-03","MO","MOBOT","2404342","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Scarpa, G. F., 07/","G.F. Scarpa","2003","1","1","Argentina","Salta","Rivadavia","Misión La Paz (sobre río Pilcomayo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scarpa 533",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"478","2009-08-26 10:24:00-03","MO","MOBOT","2427745","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Morrone, O., I-","Fernando O. Zuloaga|Osvaldo Morrone","1997","9","22","Argentina","Misiones","San Ignacio","Pque. Prov. Teyucuaré, Peñon del Teyucuaré","-55.5833333","-27.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 6472","1",NA,"South America",NA,NA,NA,NA,NA,NA
"479","2018-06-22 05:25:00-03","MO","MOBOT","2453788","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Pe. Raulino Reitz|Roberto M. Klein","1965","12","14","Brazil","Paraná",NA,"Ponta Grossa.","-50.15","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 17542",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"480","2012-04-13 05:14:00-03","MO","MOBOT","2454181","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Román A. Pérez-Moreau","1931","8","13","Argentina","Misiones","Candelaria","Profundidad","-55.7","-27.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez-Moreau s.n.29",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"481","2009-08-21 07:03:00-03","MO","MOBOT","2481669","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"Émile Hassler",NA,NA,NA,"Paraguay","Paraguarí",NA,"Sapucay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 1673",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"482","2020-09-02 05:53:00-03","MO","MOBOT","2701945","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Fuentes (LPB)","L. Cayola","2005","6","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional y Area Natural de Manejo Integrado Madidi. NW de Apolo, Asariamas, Rio Resina. Bosque andino semideciduo con Anadenanthera colubrina, zanthoxylum fagara, Trichilia sp., Capparis sp., ladera. Plantas secadas en campo.","-68.5511111","-14.3480555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"972.00000000",NA,NA,NA,"Cayola Pérez 1712","1",NA,"South America",NA,NA,"05-23",NA,NA,NA
"483","2013-06-02 05:38:00-03","MO","MOBOT","2740823","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","Washington L. Galiano|Efraín Suclli|A. Rodríguez","2004","6","4","Peru","Cusco","Anta","Dist. Limatambo, Sauceda, Matorral.","-72.49861","-13.46722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2600.00000000",NA,NA,NA,"Galiano 6547","6",NA,"South America",NA,NA,NA,NA,NA,NA
"484","2019-01-25 04:35:00-02","MO","MOBOT","2749890","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","Luis Valenzuela G.|Jim Farfán|Yesenia Vizcardo|A. Reynaga","2004","5","24","Peru","Cusco","La Convención","Dist. Santa Teresa, Choq'ekiraw, Bosque Primario. Húmedo.","-72.86722","-13.3925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2614.00000000","3000.00000000",NA,NA,"Valenzuela Gamarra 3763","5",NA,"South America",NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","2802999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Luther","M. Kessler|et al.","1995","6","25","Bolivia","Chuquisaca","Azurduy","32 km de Tarvita a Sopachuy","-64.46666","-19.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2050.00000000",NA,NA,NA,"Kessler 4800",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"486","2020-07-15 13:44:00-03","MO","MOBOT","2840651","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Fuentes (LPB)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,"Araujo Murakami 2021","3",NA,"South America",NA,NA,"05-09",NA,NA,NA
"487","2008-05-27 22:02:00-03","MO","MOBOT","3013923","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker",NA,"E. Saravia","1993",NA,NA,"Bolivia","Cochabamba","Campero","Localidad alrededores de Pasorapa. Fondo de valle, con bosque xerofítico, suelo limoso, presenta cárcavas profundas.","-64.668333","-18.323889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2050.00000000",NA,NA,NA,"Saravia Miranda 646",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"488","2008-05-27 22:02:00-03","MO","MOBOT","3014048","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","R.C. Tardivo","Gert G. Hatschbach","1986",NA,NA,"Brazil","Bahia",NA,"Bom Jesus da Lapa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50478",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"489","2012-04-18 11:38:00-03","MO","MOBOT","3016189","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till","Lidia Pérez de Molas|Victor Vera","1986","10","20","Paraguay","Boquerón",NA,"Aprox. 20 Km. al norte de la base aérea de Pratts Gill. Bosque de hasta 14 m. alt. dominancia de Aspidos permaquebracho-blanco, Ruprechtia triflora Cercidium sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 1348","1",NA,"South America",NA,NA,NA,NA,NA,NA
"490","2013-09-16 16:32:00-03","MO","MOBOT","3035804","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Luzmila Arroyo P","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","2005","11","5","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista, Sendero Quebrada el Fraile cerca del Chorro el Fraile. Bosque transicional con abundante Myrtaceas, Lauraceas y Capparidaceas.","-63.6730556","-18.3119444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"Arroyo Padilla 2962","1",NA,"South America",NA,NA,NA,NA,NA,NA
"491","2011-06-21 11:39:00-03","MO","MOBOT","3240403","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Foster's catalog note file","Martín Cárdenas",NA,NA,NA,"Bolivia","Cochabamba","Ayopaya","Sailapata","-66.9166667","-16.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 3305",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","3424986","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","J.A. Peñaranda (USZ)","J. Alberto Peñaranda","2006","12","3","Bolivia","Chuquisaca","Oropeza","Camino entre las Comunidades Azary-Siguayo. Valle seco interandino, borde de camino, suelos degredados, presencia de Dodonaea viscosa y Eupatorium bunifolium.","-65.23083","-19.11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2730.00000000",NA,NA,NA,"Peñaranda 95",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"493","2013-06-18 05:46:00-03","MO","MOBOT","3444089","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H.E. Luther (SEL)","M. Jiménez|C. Ortiz|A. Flores","2007","10","15","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán. Canton Iguembe.","-63.7758334","-20.4511111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1050.00000000",NA,NA,NA,"Jiménez 420","1",NA,"South America",NA,NA,NA,NA,NA,NA
"494","2014-11-17 15:26:00-02","MO","MOBOT","3444090","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","E. J. Gouda (U)","M. Jiménez|C. Ortiz|A. Flores","2007","10","15","Bolivia","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán, Cantón Iguembe.","-63.7758334","-20.4511111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1050.00000000",NA,NA,NA,"Jiménez 423","1",NA,"South America",NA,NA,NA,NA,NA,NA
"495","2016-03-25 06:58:00-03","MO","MOBOT","3489702","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Eric J. Gouda (U)","Rodolfo Vásquez|Christopher Davidson|Efraín Suclli|Jim Farfán|Antonio Peña","2007","11","2","Peru","Cusco","La Convención","Distrito Santa Ana. Huayanay. Bosque intervenido al borde de carretera.","-72.69416","-12.84416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1171.00000000",NA,NA,NA,"Vásquez Martínez 33154","2",NA,"South America",NA,NA,NA,NA,NA,NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","604213","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","1990","7","7","Paraguay","Cordillera",NA,"Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.","-56.83333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 21946","3",NA,"South America",NA,NA,"381",NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","604473","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini","1990","5","19","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 20064","4",NA,"South America",NA,NA,"314",NA,NA,NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","604673","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till","David R. Brunner","1986","3","28","Paraguay","Nueva Asuncion",NA,"Parque Nacional Teniente Enciso. Alrededores de la trinchera. Bosque xerofítico bajo de hasta 10-12 m de altura. Sotobosque muy abierto con abundante cactaceas. Suelo arilloso a arenoso.","-61.65","-21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brunner 1701","2",NA,"South America",NA,NA,"86-3",NA,NA,NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","605166","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|E. Velázquez","1990","8","3","Paraguay","Central",NA,"San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 22556","3",NA,"South America",NA,NA,"405",NA,NA,NA
"500","2008-05-27 22:02:00-03","MO","MOBOT","605277","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|G. Garcete","1991","11","18","Paraguay","Cordillera",NA,"12 km E of Río Salado basin on road to Emboscada. Cerrado forest.","-57.41666","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 28797","4",NA,"South America",NA,NA,"617",NA,NA,NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","605307","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Tall forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16388","1",NA,"South America",NA,NA,"190",NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","605317","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","1989","11","18","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Tall forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 16392","4",NA,"South America",NA,NA,"190",NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","605376","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|Rosa Degen","1987","12","16","Paraguay","Cordillera",NA,"Cerro Tobati. En el bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 4006","2",NA,"South America",NA,NA,"87-87",NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","606012","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","A. Schinini (CTES)","Elsa M. Zardini|C. Velázquez","1990","6","9","Paraguay","Cordillera",NA,"9 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 21056","4",NA,"South America",NA,NA,"350",NA,NA,NA
"505","2008-05-27 22:02:00-03","MO","MOBOT","607796","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H. Luther (SEL)","G. Schmitt|D. Schmitt","1984","2","4","Bolivia","Santa Cruz","Manuel Maria Caballero","2.5 km N of Tambo, Rio San Isidro Valley (Rio Pulquina). Xeromorphic scrubland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1525.00000000",NA,NA,NA,"Schmitt 13","3",NA,"South America",NA,NA,"84-1",NA,NA,NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","968514","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","H.E. Luther (SEL)","Antony Jardim|N. Rosas-Hurtado","1994","12","29","Bolivia","Santa Cruz","Cordillera","Cerca Cuevo adentro la sierra por la planchada antigua de Chevron","-61.5","-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1385.00000000",NA,NA,NA,"Jardim 1522",NA,NA,"South America",NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","990002","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till","Elsa M. Zardini","1987","5","27","Paraguay","Central",NA,"Limpio, Paso Correo. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 2769A","1",NA,"South America",NA,NA,"87-22",NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","1748825","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Leongino Guerrero","2002","2","5","Paraguay","Alto Paraguay",NA,"Fortin Teniente Montania. Seasonal forests and swamps on clay soils.","-59.95388","-22.05416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zardini 57827","4",NA,"South America",NA,NA,"1250",NA,NA,NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","1751516","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","W. Till (WU)","Elsa M. Zardini|Apestegui, Isabelino","2002","2","8","Paraguay","Alto Paraguay",NA,"Proposed Biosphere Reserve Gran Chaco Americano: Agua Dulce. Humid forests on sandy soils.","-59.75777","-19.98444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,"Zardini 58311","4",NA,"South America",NA,NA,"1253",NA,NA,NA
"510","2013-12-30 15:21:00-02","MO","MOBOT","3013725","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","José M. Manzanares","M. de F. Agra|S.C. Cabral|R.A. Pontes|G.S. Baracho|E.A. Rocha","1997","9","27","Brazil","Paraíba",NA,"Município de Maturéia, Pico do Jabre. Vegração arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida.","-37.4313889","-7.1861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000","1010.00000000",NA,NA,"Agra 4216","1",NA,"South America",NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","1390729","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa aureiflora","Rauh",NA,"Alfred B. Lau","1976","4",NA,"Bolivia","Cochabamba",NA,"growing in a dry forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"Lau 68",NA,"Holotype","South America",NA,NA,NA,"aureiflora",NA,NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","3068547","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa streptocarpa",NA,"W. Till","Fátima Mereles|Rosa Degen","1994","5","18","Paraguay","Boquerón",NA,"Infante Rivarola, 2 km al N del Destacamento. En bosque xerófito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 5592",NA,NA,"South America",NA,NA,NA,"streptocarpa",NA,NA
"513","2011-06-09 17:49:00-03","MO","MOBOT","606450","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa streptocarpa",NA,"W. Till","Blas Pérez","1991","12",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez Maricerich 1429","3",NA,"South America",NA,NA,"7","streptocarpa",NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","1390729","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa aureiflora","Rauh",NA,"Alfred B. Lau","1976","4",NA,"Bolivia","Cochabamba",NA,"growing in a dry forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"Lau 68",NA,"Holotype","South America",NA,NA,NA,"aureiflora",NA,NA
"515","2019-03-29 10:41:16-03","UFSM","HDCF","6512","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Büneker, H. M.","Büneker, H. M.","2012","10","02","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819",NA,NA,"Epífita, pétalas azuladas e brácteas cinéreo-lipidotas","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA
"516","2016-06-16 10:16:52-03","UNIOESTE","UNOP","2111","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Bernardon, E.","Bernardon, E.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.; Martins, S.; Souza, T.; Cavali, A.P.; Liesenfeld, V.","2015","03","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"2015","08",NA,"56988",NA,NA,"Epifítica. Folhas rosuladas, polísticas, suberetas com ápice em geral fortemente recurvo, enrolando-se nos ramos da planta hospedeira. Fruto.","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2015-10-22 10:02:40-02","UNIOESTE","UNOP","7842","S","Plantae","Bromeliaceae","Tillandsia","streptocarpa","Tillandsia streptocarpa","Baker","Lautert, M.; Temponi, L.G.","Escher, A.R.; Lautert, M.; Buturi, C.; Ferneda Rocha, L.C.; Lautert, M.; Buturi, C.; Ferneda Rocha, L.C.","2013","03","08","Brasil","Paraná","Icaraíma","Parque Nacional de Ilha Grande. Margem do rio Paraná","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,NA,"2013","03",NA,"21289",NA,NA,"Epífita. Folha coriácea. Brácteas verde-alvascentes, pedúnculo verde. Corola alva na base e lilás no ápice, anteras amarelas. Fruto verde castanho, aroma adocicado.","auto","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
