"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","locality","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"238","2021-04-07 11:44:18-03","UFMS","CGMS","21888","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,"2020",NA,NA,"A. Pott","5699","1990","09","15","Brasil","Mato Grosso do Sul","Corumbá","-56.8333333","-19.0666667","-56,8333333","-19,0666667","88","88","Papilionoideae. Flores brancas. Casca rugosa clara corticosa. Flor odorosa. Epoca de floração já passou. Material removido para estudos genéticos por W.S. Fava em 22.XI.2012. Doação do CPAP. Habitat: Capão de cerrado em caronal (Ely","CGMS1051298",NA,NA,NA,"Fazenda Santo Estevão. Nhacolândia. Pantanal. Próximo ao corixâo (defluente do rio Taquari).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:44:18-03","UFMS","CGMS","17991","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J.L. Battilani","2004","11","29","J.L. Battilani","93","2004","11","29","Brasil","Mato Grosso do Sul","Jardim","-56.3666667","-21.4138889","-56,3666667","-21,4138889",NA,NA,"Papilionoideae. Flor branca. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012.","CGMS1047285",NA,NA,NA,"Santuário do Prata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:44:21-03","UFMS","CGMS","43334","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R. Schutz Rodrigues","2001",NA,NA,"R. Schutz Rodrigues; A.Flores","1165","2001","04","14","Brasil","Goiás","Navelândia",NA,NA,NA,NA,NA,NA,"Papilonoideae. Flor ausente. Fruto maduro. Habitat: Cerrado. Habito: Ärvore. 5m de altura.","CGMS1073318",NA,NA,NA,"Estrada BR 364. km 162, 28 km após Jatai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:44:20-03","UFMS","CGMS","36839","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","46","2012","06","22","Brasil","Mato Grosso do Sul","Bonito","-56.3666667","-21.0744445","-56,3666667","-21,0744445",NA,NA,"Papilionoideae.","CGMS1066250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:44:21-03","UFMS","CGMS","36859","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine","39","2011","10","11","Brasil","Mato Grosso do Sul","Piraputanga","-55.6166667","-20.4763889","-55,6166667","-20,4763889",NA,NA,"Papilionoideae.Botões verdes. Habitat: Beira de estrada. Habito: Árvore. 2,30m de altura.","CGMS1066270",NA,NA,NA,"Estrada Parque de Piraputanga. MS 450.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:44:20-03","UFMS","CGMS","36842","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","32","2012","10","11","Brasil","Mato Grosso do Sul","Terenos","-55.0666667","-20.4527778","-55,0666667","-20,4527778",NA,NA,"Papilionoideae. Indivíduo jovem. Habitat: Beira de estrada. Habito: Árvore. 1,20m de altura.","CGMS1066253",NA,NA,NA,"Estrada para Fazenda Santa Catarina da Brauna II. BR 262, entre km 405-406.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:44:20-03","UFMS","CGMS","30784","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","M.V. Martins","2010","11","18","M.V. Martins; C.A. Polido; V.A. Assunção","222","2010","11","18","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6166667","-21.7202778","-57,6166667","-21,7202778",NA,NA,"Papilionoideae. Flor creme-amarelada. Habitat: Cerrado. Habito: Árvore. 3,00m de altura.","CGMS1060197",NA,NA,NA,"Morraria, BR-172.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:44:21-03","UFMS","CGMS","47211","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott","2018","10","23","K.C.R. Arruda; B.H.S. Ferreira; C.H. Simão;F. Macedo Alves;N.F. Silva; T.F.C. Viana","11","2014","11","24","Brasil","Mato Grosso do Sul","Aquidauana","-55.5002778","-20.4563889","-55,5002778","-20,4563889","240","240","Fruto verde.","CGMS1079955",NA,NA,NA,"Acampamento Batista. Distrito de Piraputanga. Rodovia MS-450.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:44:20-03","UFMS","CGMS","36851","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"W.S. Fava","32","2012","05","15","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.6333333","-21.6977777","-57,6333333","-21,6977777",NA,NA,"Papilionoideae. Habitat: Chaco. Campo sujo. Beira de estrada. Habito: Árvore. 4,00m de altura.","CGMS1066262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:44:18-03","UFMS","CGMS","18185","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"A.L.B. Sartori; A. Pott; J.F.M. Valls; S. Aragaki","579","2001","06","28","Brasil","Mato Grosso do Sul","Alcinópolis","-53.8436111","-18.3247223","-53,8436111","-18,3247223",NA,NA,"Papilionoideae. Fruto maduro marrom-claro. Material retirado para estudo genético de W. Fava. Habitat: Campo Cerrado. Borda. Habito: Árvore. 3,00m de altura.","CGMS1047479",NA,NA,NA,"4km de Alcinópolis. Estrada para Coxim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:44:21-03","UFMS","CGMS","392","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"A. Oliveira",NA,"1987","11","11","Brasil","Mato Grosso do Sul","Campo Grande","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor branca. Material removido para estudo genético. W. Fava Habitat: Solo úmido. Habito: Árvore.","CGMS1016413",NA,NA,NA,"Câmpus UFMS. Reserva Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-07 11:44:20-03","UFMS","CGMS","36849","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"T.L.B.M. Borine; W.S. Fava","34","2012","07","02","Brasil","Mato Grosso do Sul","Camapuã","-55.0666667","-20.4527778","-55,0666667","-20,4527778",NA,NA,"Papilionoideae. Indivíduo jovem. Habitat: Beira de estrada. Habito: Árvore. 1,10m de altura.","CGMS1066260",NA,NA,NA,"Estrada para Fazenda Santa Catarina da Brauna II. BR 262, entre km 405-406.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-04-07 11:44:18-03","UFMS","CGMS","21871","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,"2020",NA,NA,"S.M. Salis; L.M. Parron; L.N. Vieira","185","1988","10","22","Brasil","Mato Grosso do Sul","Corumbá","-56.65","-18.9833333","-56,65","-18,9833333","89","89","Papilionoideae. Flores esverdeadas. Fruto não visto. Botões florais imaturos. Planta 619 / Linha 3I. Material removido para estudos genéticos por W.S. Fava em 22.XI.2012. Doação do CPAP. Habitat: Substrato arenoso. Relevo plano. Habi","CGMS1051281",NA,NA,NA,"Fazenda Nhumirim. Invernada 6. Baia 20.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-04-07 11:44:21-03","UFMS","CGMS","559","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"C.A. Conceição","1827","1985","11","15","Brasil","Mato Grosso do Sul","Campo Grande","-54.5933333","-20.5055556","-54,5933333","-20,5055556","532","532","Papilionoideae. Flor alva.Pétalas livres, botãoFloral. Material retirado para estudo genético de W. Fava.","CGMS1016410",NA,NA,NA,"Bairro Coopharádio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-04-07 11:44:21-03","UFMS","CGMS","55145","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott","2004",NA,NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12165","2004","11","06","Brasil","Mato Grosso do Sul","Chapadão do Sul","-52.8963889","-18.9738889","-52,8963889","-18,9738889","620","620","Papilionoideae. Flor ausente. Fruto imaturo verde. Habitat: Vegetação secundária de cerrado próximo à vereda. Solo areno-argiloso vermelho. Relevo encosta inferior. Frequente. Habito: Árvore 3-6 m altura.","CGMS1085115",NA,NA,NA,"Córrego próximo à Escola Chapadão do Sul, 12 Km N de Paraíso, rodovia BR-060.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-04-07 11:44:21-03","UFMS","CGMS","43406","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","V.C. Souza","1997","12","26","V.C. Souza; J.P. Souza; F.F. Mazine; G.O. Romão","20752","1997","10","11","Brasil","Mato Grosso","Rosário Oeste","-56.4275016784668","-14.8360996246338",NA,NA,NA,NA,"Papilionoideae. Flor alva. Fruto ausente. Habitat: Cerrado. Savana arborizada utilizada como pasto natural. Solo pedregoso. Habito: Árvore. 5m de altura.","CGMS1073390",NA,NA,NA,"Fazenda Santa Barabara. Estrada entre Margazão e Cuiabá, cerca de 12 km SE (em linha reta) de Margazão.",NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA
"254","2021-04-07 11:44:20-03","UFMS","CGMS","28682","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"S.A. Cunha","318","2009","03","24","Brasil","Mato Grosso do Sul","Anastácio","-55.8069000244141","-20.4836006164551",NA,NA,"200","200","Papilionoideae. Material removido para estudo genético. Coordenadas originais 20º75#?#S 55º65#?#W Habitat: Cerrado antropizado. Habito: Árvore. 3,00m de altura.","CGMS1058138",NA,NA,NA,"Assentamento Monjolinho. Lote 71.",NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"255","2021-04-07 11:44:21-03","UFMS","CGMS","43396","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R. Schultz Rodrigues","2001",NA,NA,"R. Schultz Rodrigues; A.Flores","1110","2001","04","11","Brasil","Mato Grosso do Sul","Bandeirantes","-54.363899230957","-19.9178009033203",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto maduros. Fruto maduros.","CGMS1073380",NA,NA,NA,"BR 163, 70 km após Campo Grande em direção a Rio Verde do MS.",NA,NA,NA,NA,"50915","auto",NA,NA,NA,NA,NA,NA
"256","2021-04-07 11:44:21-03","UFMS","CGMS","45690","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","G. Hatschbach","2003",NA,NA,"G. Hatschbach; M. Hatschbach; E. Barbosa","76230","2003","10","12","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Papilionoideae. Flor alva. Fruto ausente. Habitat: Cerrado. Habito: Árvore.","CGMS1075660",NA,NA,NA,"Fazenda Nossa Senhora do Perpetuo Socorro.",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"257","2021-04-07 11:44:20-03","UFMS","CGMS","24724","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","M.L. Bueno","2009","01","05","M.L. Bueno","588","2008","09","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae.Botão floral amarelo. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Mata ciliar. Habito: Árvore. 4,00m de altura.","CGMS1054149",NA,NA,NA,"APA do Guariroba.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"258","2021-04-07 11:44:20-03","UFMS","CGMS","24725","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,"2020",NA,NA,"M.L. Bueno","589","2008","09","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae.Botão floral verde. Habitat: Mata ciliar. Habito: Árvore 4m.","CGMS1054150",NA,NA,NA,"APA do Guariroba.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"259","2021-04-07 11:44:20-03","UFMS","CGMS","24723","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","M.L. Bueno","2009","01","05","M.L. Bueno","587","2008","09","20","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae.Botão floral verde. 1 folha retirada para extração de DNA por W.S. Fava em 28/03/2012. Habitat: Mata ciliar. Habito: Árvore. 4,00m de altura.","CGMS1054148",NA,NA,NA,"APA do Guariroba.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"260","2021-04-07 11:44:21-03","UFMS","CGMS","68091","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"A.L.B. Sartori","2027","2016","11","14","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"489","489","Papilionoideae. Flor branca. Odor ligeiramente adocicado. Estames amarelos. Coordenadas geográficas: -20,37188 -19,5467775","CGMS1101050",NA,NA,NA,"APA Guariroba.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"261","2021-04-07 11:44:18-03","UFMS","CGMS","10000","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A.L.B. Sartori",NA,NA,NA,"L.C.P. Lima",NA,"2000","12","26","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Frutos verdes. Material removido para estudos genéticos. Habitat: Cerrado. Habito: Árvore.","CGMS1016396",NA,NA,NA,"Câmpus UFMS. Área II.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"262","2021-04-07 11:44:21-03","UFMS","CGMS","55144","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Pott",NA,NA,NA,"A. Pott","14127","2006","03","19","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Habitat: Vegetação secundária em área de mata de galeria e cerradão com Myracrodruon urundeuva. Solo argiloso. Relevo encosta de ondulado. Habito: Árvore.","CGMS1085114",NA,NA,NA,"Embrapa Gado de Corte.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"263","2021-04-07 11:44:21-03","UFMS","CGMS","72556","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","A. Sartori","2019",NA,NA,"L.C.P. Lima; A.L.B. Sartori","2","2001","01","24","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Fruto verdes imaturos. Habitat: Mata, local de transição cerrado, beira de estrada. Relevo plano. Habito: Arbóreo 5m de altura..","CGMS1105362",NA,NA,NA,"Reserva da Embrapa Gado de Corte.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"264","2021-04-07 11:44:21-03","UFMS","CGMS","75749","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"Josiane F. Santos; A.L.B. Sartori & A.C.M. Cristaldo","6","2001","11","09","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"121","121","Papilionoideae. Flor branca-esverdeada, anteras laranjadas. Fruto imaturo verde. Odor doce. Coordenadas geográficas: 20°25#?#16,4'S 54°20#?#21,1'W. Doação HMS 4909. Habitat: Cerrado. Habito: Árvore, 5 m de altura.","CGMS1108703",NA,NA,NA,"Reserva da Embrapa Gado de Corte - CNPGC.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"265","2021-04-07 11:44:20-03","UFMS","CGMS","27328","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","V.J. Pott","2012","03","20","G.M. Silva; C. Aoki; L. Mancino","62","2005","08","30","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Fruto ausente. Habitat: Cerrado sensu lato, área antropizada. Habito: Árvore.","CGMS1056768",NA,NA,NA,"RPPN da UFMS, perto da Química.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"266","2021-04-07 11:44:18-03","UFMS","CGMS","18043","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","U.M. Resende","2007","06","22","L.C.P. Lima",NA,"2000","11","11","Brasil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Flor branca e amarela. Material removido para estudo genético.","CGMS1047337",NA,NA,NA,"UFMS - Área I.",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"267","2021-04-07 11:44:18-03","UFMS","CGMS","19062","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"A.L.B. Sartori; A. Pott; L.C.P. Lima; M.D. Moraes; S. Aragaki; V.J. Pott","473","2001","04","05","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Papilionoideae. Frutos maduros acastanhados. 1 folha retirada para extração de DNA por W.S. Fava em 28, 03, 2012.","CGMS1048361",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"268","2021-04-07 11:44:21-03","UFMS","CGMS","45326","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"A.L.B. Sartori; A. Pott; L.C.P. Lima; M.D. Moraes; S. Aragaki; V.J. Pott","473","2001","04","05","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto acastanhado.","CGMS1075291",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"269","2021-04-07 11:44:21-03","UFMS","CGMS","39852","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","J. Kuntz-Galvão",NA,NA,NA,"J. Kuntz-Galvão; T.C. Barros; F. Cabral","701","2012","11","03","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","-54.8442001342773","-18.9181003570557",NA,NA,"329","329","Papilionoideae. Flores alvas. Coordenadas: 18.48511S, 54.39472W. Doação UEC.","CGMS1069231",NA,NA,NA,"Beira de estrada. Estrada para o Morro do Padre.",NA,NA,NA,NA,"87429","auto",NA,NA,NA,NA,NA,NA
"270","2021-04-07 11:44:20-03","UFMS","CGMS","33556","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","S.R. Zacharias","2011","09","09","S.R. Zacharias; F. Ferreira","169","2011","08","22","Brasil","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"Papilionoideae. Material retirado para estudo genético.","CGMS1062951",NA,NA,NA,"Assentamento Nova Querência - Lote 110.",NA,NA,NA,NA,"52758","auto",NA,NA,NA,NA,NA,NA
"271","2021-04-07 11:44:21-03","UFMS","CGMS","55143","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,"2020",NA,NA,"A. Pott","12118","2004","11","02","Brasil","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,"Papilionoideae. Flor branca. Flor odorosa.Folhas um pouco comidas por bovino. Habitat: Vegetação secundária de cerradão. Solo argiloso. Relevo encosta de ondulado. Frequente. Habito: Árvore 4 m altura.","CGMS1085113",NA,NA,NA,"Estrada vicinal a 6 Km E da rodovia BR-262 no Km 414.",NA,NA,NA,NA,"52758","auto",NA,NA,NA,NA,NA,NA
"272","2021-04-07 11:44:21-03","UFMS","CGMS","43397","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R. Schultz Rodrigues","2001",NA,NA,"R. Schultz Rodrigues; A.Flores","1058","2001","04","09","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto maduros. Fruto maduros.","CGMS1073381",NA,NA,NA,"BR 262, 10 km após centro da cidade em direção a Campo Grande.",NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA
"273","2021-04-07 11:44:21-03","UFMS","CGMS","43328","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"C.I. Silva",NA,"2007","10","26","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Papilonoideae. Flor creme. Fruto ausente. Habitat: Mata decidua. Habito: Árvore. 5m de altura.","CGMS1073312",NA,NA,NA,"Fazenda Campo Alegre.",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"274","2021-04-07 11:44:21-03","UFMS","CGMS","43329","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"R.V. Kilca; G.M. Araujo",NA,"2005","11","07","Brasil","Minas Gerais","Araguari","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"Papilonoideae","CGMS1073313",NA,NA,NA,"Funil I.",NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA
"275","2021-04-07 11:44:21-03","UFMS","CGMS","43374","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel",NA,NA,NA,NA,"P.H.N. Bernardes; R. Romero; K.B.S. Melo; P.N. Soares","333","2007","11","08","Brasil","Minas Gerais","Capitólio","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"Papilionoideae. Flor alva. Fruto ausente. Cálice verde,Corola e estames alvos. Habitat: Cerrado. Habito: Árvore. 4m de altura.","CGMS1073358",NA,NA,NA,"Região de Furnas. Estrada para pedreira Gabi.",NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA
"276","2021-04-07 11:44:21-03","UFMS","CGMS","43395","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R. Schultz Rodrigues","2001",NA,NA,"R. Schultz Rodrigues; A.Flores; A.O. Simões; M.C.E. do Rio","1226","2001","10","13","Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Fruto maduros. Fruto maduros. Flores emBotão quase em antesis. Habitat: Campo rupestre. Habito: Árvore. 2m de altura.","CGMS1073379",NA,NA,NA,"Fazenda Grão-Mogol (afloramento).",NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"277","2021-04-07 11:44:21-03","UFMS","CGMS","43399","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","R. Schultz Rodrigues","2001",NA,NA,"R. Schultz Rodrigues; A.Flores","1170","2001","04","14","Brasil","Minas Gerais","Santa Vitória","-50.1213989257812","-18.8386001586914",NA,NA,NA,NA,"Papilionoideae. Flor ausente. Frutos maduros. Frutos maduros. Habitat: Cerrado. Habito: Árvore. 5m de altura.","CGMS1073383",NA,NA,NA,"Distrito de Chavelândia. Cerca 1.5 km da divisa MG-GO, BR 365.",NA,NA,NA,NA,"74800","auto",NA,NA,NA,NA,NA,NA
"278","2021-04-07 11:44:21-03","UFMS","CGMS","43315","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","elegans","Leptolobium elegans","Vogel","C.H. Franciscan","1986","11","25","C.H. Franciscan",NA,"1986","10","25","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Papilonoideae. Flor branca. Fruto ausente.","CGMS1073300",NA,NA,NA,"Fazenda Pedra Branca. A 10 km do Campus Umuarama. Distrito Industrial.",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
