"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"243","2020-09-12 05:00:02-03","US","US","1481736","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"P. K. Dusén","15431","1914","8","24","South America","Brazil","Paraná",NA,"Volta Grande.",NA,NA,NA,NA,"US01332978","US01332978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","2058794","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"G. Hatschbach","2552","1951","8","25","South America","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,"US01332982","US01332982_01",NA,NA,NA,NA,NA,NA,NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2579757","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"M. Kuhlmann","2511","1950","6","12","South America - Neotropics","Brazil","São Paulo","Campos do Jordão","Fazenda da Guarda. A beira da Rodovia.","-45.5900001525879","-22.7299995422363",NA,NA,"US01332985","US01332985_01",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Dicotyledonae",NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","1952598","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"J. E. Leite","4161","1946","9",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"US01332981","US01332981_01",NA,NA,NA,NA,NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","2567522","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. M. Klein & -- Brosolin","6748","1966","6","21","South America","Brazil","Santa Catarina",NA,"Morro do Ribeirão.",NA,NA,NA,NA,"US01332990","US01332990_01","100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","2948120","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"D. Sucre, P. I. S. Braga & D. J. Guimaraes","2927","1968","5","5","South America - Neotropics","Brazil","São Paulo",NA,"Reserva Florestal da Bocaina",NA,NA,NA,NA,"US01332986","US01332986_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","2571734","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"E. H. Ule","1072","1888","11",NA,"South America","Brazil","Santa Catarina","Blumenau","Wegrand nach Belchior","-49.0661010742188","-26.9193992614746",NA,NA,"US01333002","US01333002_01",NA,NA,NA,NA,NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","2271130","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","4246","1957","5","26","South America","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"US01332997","US01332997_01","500",NA,NA,NA,NA,NA,NA,"37150","auto","Dicotyledonae",NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","940191","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"E. H. Ule","1072","1888","11",NA,"South America","Brazil","Santa Catarina","Blumenau","Wegrand nach Belchior bei Blumenau, Pr. St. Catharina.","-49.0661010742188","-26.9193992614746",NA,NA,"US01333001","US01333001_01",NA,NA,NA,NA,NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2771104","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. M. Klein","1481","1955","7","26","South America","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"US03213155","US03213155_01","15",NA,NA,NA,NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","2571744A","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"E. H. Ule","857","1888","7",NA,"South America","Brazil","Santa Catarina","Blumenau","In der Velha.","-49.0661010742188","-26.9193992614746",NA,NA,"US01333004","US01333004_01",NA,NA,NA,NA,NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","2820973","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"A. C. Brade","16541","1940","8","17","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos, Roncador","-43.2075004577637","-22.9027996063232",NA,NA,"US01332984","US01332984_01","1500",NA,NA,NA,NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","2271132","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","4283","1957","6","14","South America","Brazil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"US01332996","US01332996_01","750",NA,NA,NA,NA,NA,NA,"21797","auto","Dicotyledonae",NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","1481955","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"G. Jonsson","519a","1914","6","18","South America","Brazil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"US01332977","US01332977_01",NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","2323840","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","8851","1952","5","29","South America","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.6431007385254","-27.2141990661621",NA,NA,"US01332993","US01332993_01","700",NA,NA,NA,NA,NA,NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","3710791","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"G. Martinelli, D. Maurenza, R. Negrão & M. Moraes","19357",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophrontis.","-42.5219","-22.4361",NA,NA,"US03545400",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","2271131","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","4214","1957","5","25","South America","Brazil","Santa Catarina",NA,"Pôrto do Palmital, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,"US01332998","US01332998_01","10",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","2931779","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"G. Hatschbach","43957","1981","7","18","South America","Brazil","Paraná","Morretes","Morro do Arrastão","-48.834400177002","-25.476900100708",NA,NA,"US01332988","US01332988_01",NA,NA,NA,NA,NA,NA,NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","2949679","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"-- Luiz","52","1937","9",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Serra do Itatiaia, Caminho Rio Bonito.",NA,NA,NA,NA,"US01332983","US01332983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","1615844","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"Y. Mexia","5047","1930","9","13","South America - Neotropics","Brazil","Minas Gerais","Viçosa","Fazenda de Aguada.","-42.8819007873535","-20.7539005279541",NA,NA,"US01332979","US01332979_01","660",NA,NA,NA,NA,NA,NA,"13937","auto","Dicotyledonae",NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3083352","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"J. G. Stutts, L. Maione, R. Louro, -- Smith & -- McLeish","773","1980","9","20","South America - Neotropics","Brazil","Rio de Janeiro","Petrópolis","Sontana Rio, Estrada dos Eucalyptus. FAzenda Ingeleso.","-43.1786003112793","-22.5049991607666",NA,NA,"US01332987","US01332987_01",NA,NA,NA,NA,NA,NA,NA,"36524","auto","Dicotyledonae",NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","1481734","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"P. K. Dusén","12081","1911","8","28","South America","Brazil","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691",NA,NA,"US01332975","US01332975_01",NA,NA,NA,NA,NA,NA,NA,"31827","auto","Dicotyledonae",NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","2427436","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","12683","1962","4","20","South America","Brazil","Santa Catarina","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,"US01332991","US01332991_01","1000",NA,NA,NA,NA,NA,NA,"49621","auto","Dicotyledonae",NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","2567534","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. M. Klein","7492","1967","7","25","South America","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"US01332989","US01332989_01","200",NA,NA,NA,NA,NA,NA,"27000","auto","Dicotyledonae",NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","2983419","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"J. E. Montes","4200","1949","6","13","South America","Argentina","Misiones",NA,"Caniguás-Tabay.",NA,NA,NA,NA,"US03545399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","2271129","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","3493","1956","7","18","South America","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"US01332999","US01332999_01","150",NA,NA,NA,NA,NA,NA,"18533","auto","Dicotyledonae",NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","2323846","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","8898","1959","6","26","South America","Brazil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"US01332992","US01332992_01","700",NA,NA,NA,NA,NA,NA,"15163","auto","Dicotyledonae",NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","1953489","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"J. Eugenius","4146","1946","8",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"US01332980","US01332980_01",NA,NA,NA,NA,NA,NA,NA,"33190","auto","Dicotyledonae",NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","2271133","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"R. Reitz & R. M. Klein","6699","1958","5","1","South America","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01332995","US01332995_01","750",NA,NA,NA,NA,NA,NA,"21797","auto","Dicotyledonae",NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","941150","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","Kuntze",NA,"E. H. Ule","857","1888","7",NA,"South America","Brazil","Santa Catarina","Blumenau","In Walde der Velha bei Blumenau, Pr. St. Catharina.","-49.0661010742188","-26.9193992614746",NA,NA,"US01333003","US01333003_01",NA,NA,NA,NA,NA,NA,NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"273","2019-12-09 17:29:15-03","UFPR","EFC","6203","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Hatschbach, G.",NA,NA,"1996","06","04",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,"Cipó com flores brancas","EFC006203",NA,NA,NA,"-49.0036","-25.3887","1996","08","05",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:14:16-03","USP","SPF","85532","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Freire-Fierro, A","1631","1990","08","18",NA,"Brasil","São Paulo","Santo André","Paranapiacaba","-46.25","-23.833333",NA,NA,"SPF00085532",NA,"600","900","-46.25","-23.833333","2007","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:14:16-03","USP","SPF","96059","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Shirasuna, R","50","1994","09","27",NA,"Brasil","São Paulo","Bananal","Serra da Bocaina","-44.3199996948242","-22.6800003051758",NA,NA,"SPF00096059",NA,NA,NA,NA,NA,"2007","05",NA,"26795","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:14:16-03","USP","SPF","43386","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Marchioretto, MS","Pirani, JR","736","1983","07","25",NA,"Brasil","São Paulo","Mogi das Cruzes","Biritiba-Uçu.","-46.1883010864258","-23.5228004455566",NA,NA,"SPF00043386",NA,NA,NA,NA,NA,"2007","05",NA,"28666","auto",NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:14:17-03","USP","SPF","212210","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Roth, L","Roth, L","1757","1955","09","25",NA,"Brasil","Minas Gerais","Belo Horizonte","Ponta da Mutuca.","-43.937801361084","-19.9207992553711",NA,NA,"SPF00212210",NA,NA,NA,NA,NA,"1955","09",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:14:17-03","USP","SPF","212197","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Siqueira, JC","Urbano, CC","s.n.","1971","07","31",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,"SPF00212197",NA,NA,NA,NA,NA,"1982","03",NA,"20148","auto",NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:14:17-03","USP","SPF","96700","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","pulverulenta","Pfaffia pulverulenta","(Mart.) Kuntze","Anônimo","Tamashiro, JY","536","1994","08","17",NA,"Brasil","São Paulo","São Bento do Sapucaí","Morro do Baú.","-45.7299995422363","-22.6800003051758",NA,NA,"SPF00096700",NA,NA,NA,NA,NA,NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"280","2021-03-25 13:51:22-03","UNIVILLE","JOI","8678","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","Meyer, F.S.","Meyer, F.S.","728","2008","05","31",NA,"Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas - Univille, Rio Natal.","-49.378611","-26.250556",NA,"; HABITAT: orla da mata; HABITO: liana; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI008678","JOI008678",NA,NA,"49º22'43''W","26º15'2''S","2008","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-07-17 08:31:38-03","UEFS","HUEFS","163357","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","J.Gurtler","Amorim, A.M.A.","7501","2008","07","16",NA,"Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental do Elefante. Trilha Principal na Mata da Fazenda Santa Rita.","-40.432778","-18.7825",NA,NA,"HUEFS0163357","HUEFS0163357 HUEFS0163357_e1","154","154","40W25'58''","18S46'57''","2018",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"282","2019-10-07 09:18:35-03","UEFS","HUEFS","231953","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Martinelli, G.","19357","2016","08","10",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de cima Área de proteção Ambiental de Macaé de cima. Macaé de cima,nascente do rio das flores acima do sitio Sophronitis.","-42.521944","-22.436111",NA,"Trepadeira, ciofila.","HUEFS0231953","HUEFS0231953",NA,NA,"42W31'19''","22S26'10''",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"283","2019-10-07 09:18:35-03","UEFS","HUEFS","18428","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Hatschbach, G.","53114","1989","06","02",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,"HUEFS0018428","HUEFS0018428","400","400",NA,NA,NA,NA,NA,"38300","auto","Caryophyllanae",NA,NA,NA,NA,NA
"284","2019-10-07 09:18:35-03","UEFS","HUEFS","49314","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.",NA,"Nicolack, V.","14","1989","08","24",NA,"Brasil","Paraná","Campina Grande do Sul","Rod. BR-116, km 23.","-49.0553016662598","-25.3055992126465",NA,"Barrancos às margens de rodovia.","HUEFS0049314","HUEFS0049314",NA,NA,NA,NA,NA,NA,NA,"55154","auto","Caryophyllanae",NA,NA,NA,NA,NA
"285","2019-09-04 19:12:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","pulverulenta","Gomphrena pulverulenta",NA,NA,"J. Lhotsky",NA,"1832",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"286","2018-04-06 15:21:50-03","F","FMNH-SEEDPLANTS","V0429009F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"RRC ID Flag","Y. Mexía","5125","1930","9","30","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"V0429009F","V0429009F_01 V0429009F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"5125",NA,NA
"287","2019-12-06 08:47:16-03","F","FMNH-SEEDPLANTS","V0429010F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"R. M. Klein & R. M. Klein","8898","1959","6","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429010F","V0429010F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"288","2018-04-06 15:21:51-03","F","FMNH-SEEDPLANTS","V0429011F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"G. G. Hatschbach","16504","1967","6","1","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429011F","V0429011F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"289","2019-12-06 08:47:16-03","F","FMNH-SEEDPLANTS","V0429012F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"R. M. Klein","414","1953","4","2","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429012F","V0429012F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"290","2018-04-06 15:21:51-03","F","FMNH-SEEDPLANTS","V0429013F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"A. Ginzberger","304","1927","11","2","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429013F","V0429013F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"291","2018-04-06 15:21:52-03","F","FMNH-SEEDPLANTS","V0429014F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"D. Sucre","2927","1968","5","5","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429014F","V0429014F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"292","2019-06-11 13:24:33-03","F","FMNH-SEEDPLANTS","V0429015F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"RRC ID Flag","S. Pessôa","447","1989","8","1","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0429015F","V0429015F_01 V0429015F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"447",NA,NA
"293","2018-04-06 15:21:53-03","F","FMNH-SEEDPLANTS","V0429016F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"RRC ID Flag","P. Dusén","3691","1904","2","16","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"V0429016F","V0429016F_01 V0429016F_02","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3691",NA,NA
"294","2018-04-06 15:21:54-03","F","FMNH-SEEDPLANTS","V0429017F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"P. Dusén","10164","1910","9","1","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429017F","V0429017F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"295","2018-04-06 15:21:54-03","F","FMNH-SEEDPLANTS","V0429018F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,NA,"J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0429018F","V0429018F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"296","2020-02-20 14:36:41-03","IAC","IAC","50210","S","Plantae",NA,NA,"Amaranthaceae-06.Gomphrenoideae","Hebanthe","pulverulenta","Hebanthe pulverulenta","Mart.","M.S. Marchioretto","G.F. Vilela","s/nº","2008","08","07",NA,"Brasil","São Paulo","Campinas","CPQBA- Unicamp","-47.0608","-22.9056",NA,"Procedência: Guaratinguetá, Vale do Paraíba - SP&nf;CPQBA nº9",NA,NA,NA,NA,"-47.0608","-22.9056","2008","10","07",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-23 11:56:40-03","CEPLAC","CEPEC","128910","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Hebanthe","pulverulenta","Hebanthe pulverulenta",NA,"L. Daneu","Amorim, A. M.","7997","2010","11","30",NA,"Brasil","Espírito Santo","ibitirama","PARNA Caparaó. Braço Norte. Coletas efetuadas ao longo da trilha e margeando o rio.","-41.736667","-20.445833",NA,NA,NA,NA,NA,NA,"41W44'12","20S26'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
