"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"308","2020-12-11 11:32:03-03","UFMG","BHCB","173732","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Torres, RB; Pereira, CA; Paula, JB de","2000","11","22","Brasil","Minas Gerais","Camanducaia","Mata da Dona Mariana.","-46.06","-22.746111","-46.06","-22.746111","Árvore, ca. 13m alt. Flores creme, anteras brancas, ovário verde.; Mata de encosta, subdossel.","BHCB018695",NA,"1375","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,"2003","02",NA,NA,NA,NA,NA,NA,NA
"309","2020-12-11 11:32:03-03","UFMG","BHCB","116845","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Loeuille, BFP; Brazolim, S; Borges, LM; Santos, MF; Rodrigues, RR; Tamashiro, JY; Souza, VC de","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa","-49.8731002807617","-27.9528007507324",NA,NA,"Terrestre no campo limpo. Pétalas rosas, com manchas lilás",NA,NA,"150","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-11 11:32:03-03","UFMG","BHCB","61692","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Cordeiro, J; Cruz, JM","1996","10","24","Brasil","Paraná","Quatro Barras","Serra da Baitaca.","-49.0769004821777","-25.3656005859375",NA,NA,"Arbusto, 1,60m, flor alva. Matinha nebular.",NA,NA,"1354","Southern America",NA,NA,"Dicotyledon",NA,"1200","1200","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-11 11:32:03-03","UFMG","BHCB","61330","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"; Fernandes, HM; Santos, EP; Massaroth, LFM; Fiorese, EF","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta de 2,5m, flores brancas. |Borda da mata nebular, 1200m.",NA,NA,"56","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-11 11:32:03-03","UFMG","BHCB","61328","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Santos, EP; Cervi, AC; Coimbra, CMS; Amado, EF","1997","10","24","Brasil","Paraná","Quatro Barras","Serra do Capivari Grande","-49.0769004821777","-25.3656005859375",NA,NA,"Arvoreta com ca. de 3m, flor creme.; Mata nebular.",NA,NA,"402","Southern America",NA,NA,"Dicotyledon",NA,"1600","1600","17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-19 17:58:27-03","UFMG","BHCB","52736","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Vasconcelos, MF de","2000","04","14","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,"Arbóreo. Frutos como alimento da tesoura-da-mata (Phibalura flavirostris).; Mata nebular.",NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"2020","2020","11966","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-19 17:58:27-03","UFMG","BHCB","28936","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Cordeiro, J; Poliquesi, CB","1992","11","19","Brasil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"Arbusto 1,3m, flor alva.; Matinha nebular.",NA,NA,"937","Southern America",NA,NA,"Dicotyledon",NA,"1100","1100","37493","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-11 17:17:54-03","UFPR","UPCB","16678","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Silva, J.M.","1990","03","07","Brasil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore 6m, frutos imaturos. Mata encosta de morro..",NA,NA,"803",NA,NA,NA,NA,NA,NA,NA,"17116","auto","1990","01","01",NA,NA,NA,NA,NA,NA
"316","2021-02-11 17:17:54-03","UFPR","UPCB","61374","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Brotto, M.L.","Brotto, M.L.","2008","11","25","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.717778","-24.858333","-48.717778","-24.858333","Árvore de 4 m de altura, frutos verdes. Formação pinoneira de influência flúveo-lacustre..",NA,NA,"263",NA,NA,NA,NA,NA,"900","900",NA,NA,"2008","12","08",NA,NA,NA,NA,NA,NA
"317","2021-02-11 17:17:54-03","UFPR","UPCB","65378","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Meyer, F.S.","Meyer, F.S.","2008","03","18","Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico do Paraná, subida ao Caratuva.","-49.055278","-25.305556","-49.055278","-25.305556","Arbusto de 3 m alt, coletado em região de Floresta Ombrófila Densa Altomontana, na subida para o cume do Caratuva. Frutos de coloração vinosa..",NA,NA,"609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:17:54-03","UFPR","UPCB","83637","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Sobral, M.","Uhlmann, A.","2012","05","07","Brasil","Rio de Janeiro","Nova Friburgo","Floresta Ombrófila Densa Altomontana","-42.587","-22.353","-42.587","-22.353","Arvoreta de 4,5m de altura, com frutos. Pico da Caledônia..",NA,NA,"506",NA,NA,NA,NA,NA,"2200","2200",NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:17:54-03","UFPR","UPCB","6910","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Edwin, G.","Hatschbach, G.","1967","02","28","Brasil","Paraná","Contenda",NA,"-49.5346984863281","-25.6756000518799",NA,NA,"Árvore 8m. Araucarieto..",NA,NA,"16024",NA,NA,NA,NA,NA,NA,NA,"22732","auto","1968","04",NA,NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:17:54-03","UFPR","UPCB","59966","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Brotto, M.L.","Brotto, M.L.","2008","02","23","Brasil","Paraná","Quatro Barras","Boa Vista, caminho do Itupava","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore 4m de altura, frutos maduros roxos. Floresta ombrófila densa montana..",NA,NA,"54",NA,NA,NA,NA,NA,"1050","1050","17116","auto","2008","03","20",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:17:54-03","UFPR","UPCB","20235","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Hatschbach, G.","1950","12","17","Brasil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,"Pequena árvore com flor branca, no capão..",NA,NA,"2052",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:17:54-03","UFPR","UPCB","7069","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Edwin, G.","Hatschbach, G.","1965","11","11","Brasil","Paraná","Morretes","Cabeceiras do Rio Arraial","-48.834400177002","-25.476900100708",NA,NA,"Árvore 7m, flor alva. Mata..",NA,NA,"13118",NA,NA,NA,NA,NA,NA,NA,"30514","auto","1968","04",NA,NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:17:54-03","UFPR","UPCB","16982","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Coelho, G.C.","Hatschbach, G.","1986","11","26","Brasil","Paraná","Bocaiúva do Sul","Cerro das Flores","-49.1150016784668","-25.2061004638672",NA,NA,"Árvore 6m, flores alvas. Mata transição pluvial - Araucaria..",NA,NA,"50806",NA,NA,NA,NA,NA,NA,NA,"61623","auto","1988","01","01",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:17:54-03","UFPR","UPCB","10358","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Hatschbach, G.","1977","04","14","Brasil","Paraná","Piraquara","Col. Santa Maria","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore 8m, frutos pretos. Mata..",NA,NA,"39878",NA,NA,NA,NA,NA,NA,NA,"12577","auto","1977","04",NA,NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:17:54-03","UFPR","UPCB","16981","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Coelho, G.C.","Cordeiro, J.","1986","12","11","Brasil","Paraná","São José dos Pinhais","Col. Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,"Pequena árvore de 4m. Mata pluvial baixa, de solo úmido a borda de campo turfoso..",NA,NA,"386",NA,NA,NA,NA,NA,NA,NA,"45291","auto","1988","01","01",NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:17:54-03","UFPR","UPCB","16177","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Groppo, M.","Kuniyoshi, Y.S.","1986","10","06","Brasil","Paraná","Colombo","EMBRAPA","-49.2242012023926","-25.2917003631592",NA,NA,"Frequente em floresta de Araucaria..",NA,NA,"5018",NA,NA,NA,NA,NA,NA,NA,"13536","auto","2009","01","01",NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:17:54-03","UFPR","UPCB","27194","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Smith, L.B.","Hatschbach, G.","1957","10","12","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore de 4m. Flor alva, mata higrófila mesotérmica..",NA,NA,"4137",NA,NA,NA,NA,NA,NA,NA,"17116","auto","1958","01","01",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:17:54-03","UFPR","UPCB","1558","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Smith, L.B.","Hatschbach, G.","1957","10","12","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"Árvore de 4m. Flor alva, mata higrófila mesotérmica..",NA,NA,"4137",NA,NA,NA,NA,NA,NA,NA,"17116","auto","1958","01","01",NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:17:54-03","UFPR","UPCB","59975","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Brotto, M.L.","Brotto, M.L.","2008","03","16","Brasil","Paraná","Tijucas do Sul","Morro Araçatuba, Serra de Araçatuba","-49.1988983154297","-25.9281005859375",NA,NA,"Arvoreta 3m de altura, frutos pretos. Floresta Ombrófila Densa Altomontana..",NA,NA,"85",NA,NA,NA,NA,NA,"1670","1670","25228","auto","2008","03","20",NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:17:54-03","UFPR","UPCB","50423","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Brotto, M.L.","Stange, E.J.","2004","10","08","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore 6m. Floresta altomontana..",NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,"12577","auto","2008","03","17",NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:17:54-03","UFPR","UPCB","50450","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Ribas, O.S.","Stange, E.J.","2004","10","17","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore, 2m, pétalas brancas. Floresta altomontana..",NA,NA,"72",NA,NA,NA,NA,NA,NA,NA,"12577","auto","2004","01","01",NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:17:54-03","UFPR","UPCB","81722","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Buturi, C. V.","Buturi, C.V.","2013","10","18","Brasil","Paraná","Piraquara","Morro do Canal - Serra do Marumbi","-49.0633010864258","-25.4416999816895",NA,NA,"Arbórea ca de 4m. Flores alvas.","UPCB0029616","UPCB0029616","67",NA,NA,NA,NA,NA,NA,NA,"12577","auto","2013","11","11",NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:17:54-03","UFPR","UPCB","6917","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Edwin, G.","Hatschbach, G.","1966","09","22","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"Arvoreta em mata nebular. Alt. 1100msm..",NA,NA,"14737",NA,NA,NA,NA,NA,"1100","1100","17116","auto","1968","04",NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:17:54-03","UFPR","UPCB","9059","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Hatschbach, G.","1970","04","28","Brasil","Paraná","Piraquara","Novo Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"Arvoreta 5m, fruto maduro preto. Mata de galeria..",NA,NA,"24206",NA,NA,NA,NA,NA,NA,NA,"12577","auto","1971","05",NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:17:54-03","UFPR","UPCB","40762","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Dala Rosa, S.","Dala Rosa, S.","1999","11","24","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi","-48.834400177002","-25.476900100708",NA,NA,"Árvore ±3m, com frutos imaturos. Matinha nebular, 1120m..",NA,NA,"63",NA,NA,NA,NA,NA,"1120","1120","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:17:54-03","UFPR","UPCB","15786","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Andrews, S.","Koczicki, C.","1968","02","21","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,"Arvoreta 4m, fruto maduro preto. Ao longo do rio..","UPCB0009869","UPCB0009869","70",NA,NA,NA,NA,NA,NA,NA,"17116","auto","1987","01","01",NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:17:54-03","UFPR","UPCB","10773","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Hatschbach, G.","1979","04","05","Brasil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore 5m, frutos vinosos. Mata..",NA,NA,"42480",NA,NA,NA,NA,NA,NA,NA,"12577","auto","1979","10",NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:17:54-03","UFPR","UPCB","20052","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Groppo, M.","Kummrow, R.","1988","11","04","Brasil","Paraná","Tijucas do Sul","Rod. BR 376, km 37","-49.1988983154297","-25.9281005859375",NA,NA,"Árvore de 8m, flores alvescentes. Mata de Araucaria..",NA,NA,"3087",NA,NA,NA,NA,NA,NA,NA,"25228","auto","2009","05","25",NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:17:54-03","UFPR","UPCB","3414","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Hatschbach, G.","Hatschbach, G.","1961","11","05","Brasil","Paraná","São José dos Pinhais","Rod. Gov. Lupion - Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"Árvore com 5m, com flores alvas. Mata higrófila..",NA,NA,"8442",NA,NA,NA,NA,NA,NA,NA,"45291","auto","1962","02",NA,NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:17:54-03","UFPR","UPCB","34106","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Santos, E.P.","Fernandes, H.M.","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta de 2,5m, flores brancas. Borda da mata nebular, 1200m..",NA,NA,"56",NA,NA,NA,NA,NA,"1200","1200","41937","auto","1998","04","04",NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:17:54-03","UFPR","UPCB","37261","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Santos, E.P.","Santos, E.P.","1999","03","05","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Arvoreta de ± 2,5 m, em fruto. Floresta ombrófila densa alto-montana..",NA,NA,"772",NA,NA,NA,NA,NA,"1200","1200","41937","auto","1999","03",NA,NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:17:54-03","UFPR","UPCB","40430","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Santos, E.P. & Hoffmann, P.","Santos, E.P.","1999","10","22","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore de ± 6 m, flores alvas. Floresta ombrófila densa alto-montana, 1350 m de altitude..",NA,NA,"816",NA,NA,NA,NA,NA,"1350","1350","41937","auto","1999","12",NA,NA,NA,NA,NA,NA,NA
"343","2021-02-11 17:17:54-03","UFPR","UPCB","40457","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Santos, E.P. & Socher, L.G.","Santos, E.P.","1999","12","03","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore de ± 5,5 m, flores alvas. Interior de floresta ombrófila densa alto-montana, 1350 m..",NA,NA,"853",NA,NA,NA,NA,NA,"1350","1350","41937","auto","2000","01",NA,NA,NA,NA,NA,NA,NA
"344","2021-02-11 17:17:54-03","UFPR","UPCB","43399","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Cervi, A.C.","Cervi, A.C.","1999","11","19","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore de 5m de altura. Flores alvas. Alto montana, 1400m s/m..",NA,NA,"6886",NA,NA,NA,NA,NA,"1400","1400","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-02-11 17:17:54-03","UFPR","UPCB","84699","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reiss.","Hatschbach, G.","Silva, J.M.","2004","01","29","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"Árvore, 4m, fruto imaturo. Matinha nebular..",NA,NA,"3966",NA,NA,NA,NA,NA,NA,NA,"41937","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:17:54-03","UFPR","UPCB","34108","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","Santos, E.P.","Santos, E.P.","1997","10","24","Brasil","Paraná","Quatro Barras","Serra do Capivari Grande","-49.0769004821777","-25.3656005859375",NA,NA,"Arvoreta com ca. de 3m, flor creme. Mata nebular, 1600m de altitude..",NA,NA,"402",NA,NA,NA,NA,NA,"1600","1600","17116","auto","1998","04","04",NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","2850586","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","R. Kummrow","1985","12","12","Brazil","Paraná",NA,"Morro Mão Catira (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,"Kummrow 2678","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-12-28 15:30:00-02","MO","MOBOT","2850665","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","S. Andrews","Luiz Gurgel","1930",NA,NA,"Brazil","Santa Catarina",NA,"Ouro verde.",NA,NA,NA,NA,NA,NA,NA,"Gurgel 83","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2009-12-04 16:24:00-02","MO","MOBOT","2850945","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G.C. Coelho","Gert G. Hatschbach|J.M. Silva","1986","11","26","Brazil","Paraná",NA,"Cerro das Flores (mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 50806","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","2851050","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G.C. Coelho","J. Cordeiro","1986","12","11","Brazil","Paraná",NA,"Col. Santos Andrade (mun. São José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 386","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2011-03-01 10:04:00-03","MO","MOBOT","2851344","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Balduino Rambo","1946",NA,NA,"Brazil",NA,NA,"Vila Olvia, S. Fr. de Paula, RGS. In silva campestri.",NA,NA,NA,NA,NA,NA,NA,"Rambo 30966","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","2851431","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G. Edwin","Gert G. Hatschbach","1969","1","29","Brazil","Paraná",NA,"Sesmaria, rio Capivari, 2 km ao Oeste (mun. Bocaiuva do Sul).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20941","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2010-11-13 04:25:00-02","MO","MOBOT","2455940","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Roberto M. Klein","1960","3","11","Brazil","Santa Catarina",NA,"Blumenau. Morro Spitzkopf",NA,NA,NA,NA,NA,NA,NA,"Klein 2423","South America",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2013-08-23 04:12:00-03","MO","MOBOT","2850202","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","M. Groppo, Jr.","Renato de Mello-Silva","2000","3","25","Brazil","São Paulo",NA,"Cunha: Parque Estadual da Serra do Mar, núcleo Cunha-Indaiá. Trilha para as nascentes do rio Bonito.",NA,NA,NA,NA,NA,NA,NA,"Mello-Silva 1794","South America",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","2850310","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G. Hatschbach","Gert G. Hatschbach","1970","4","28","Brazil","Paraná",NA,"Nova Torol (mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 24206","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","2850425","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Marcos Sobral","1985","1","1","Brazil",NA,NA,"Faxinal. Cambará do Sul, RS.",NA,NA,NA,NA,NA,NA,NA,"Sobral 3638","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2009-07-17 14:12:00-03","MO","MOBOT","2850516","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G. Edwin","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","19","Brazil","Goiás",NA,"Chapada dos Veadeiros. Rocky hillside, Chapada dos Veadeiros, ca. 12 km. N.W. of Veadeiros, Goiás.",NA,NA,NA,NA,NA,NA,NA,"Irwin 9318","South America",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2018-06-22 05:25:00-03","MO","MOBOT","2851492","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"Pe. Raulino Reitz|Roberto M. Klein","1965",NA,NA,"Brazil","Santa Catarina",NA,"Itaió, Itaiópolis. Imbuial.",NA,NA,NA,NA,NA,NA,NA,"Reitz 17374","South America",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","3218738","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek",NA,"J. Cordeiro","1992","11","19","Brazil","Santa Catarina",NA,"Mun. Campo Alegre. Serro do Iquererim.",NA,NA,NA,NA,NA,NA,NA,"Cordeiro 937","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-06-22 14:16:17-03","UNESP-IBILCE","SJRP","12433","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","microdonta","Ilex microdonta","Reissek","G.C. Coelho","Cordeiro, J.",NA,NA,NA,"Brasil","Paraná","S.José dos Pinhais","col. Santos Andrade",NA,NA,NA,NA,"Pequena árvore de 4 m, mata pluvial baixa, de solo úmido a borda de campo turfoso.;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Aquifoliales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
