"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"45","2020-11-04 11:07:28-03","ESALQ","ESA","49462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Bernacci, L.C. ; Árbocz, G.F.","2599.0","1997","11","25",NA,"Brasil","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,"ESA049462","ESA049462",NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:07:28-03","ESALQ","ESA","91948","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes",NA,NA,"Hatschbach, G. et al.","76057.0","2003","10","09",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho",NA,"-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"ESA091948","ESA091948",NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-19 10:23:30-03","CPAP","CPAP","19121","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Ratter, J. A.","7651","1996","11","09",NA,"Brasil","MS","Sidrolandia","17km de Maracaju, rodovia para Sidrolândia (MS-162)","-55.15","-21.45",NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue; Sa",NA,NA,NA,"2008","05","55°09' W","21°27' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-19 10:23:30-03","CPAP","CPAP","21296","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","D. T. Azevedo; R. S. Rodrigues","Jesus, E. M.","454","2009","02","17",NA,"Brasil","MS","Corumbá","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1","-57.696389","-19.100556","165","165",NA,"Arbusto 1m~. FLOR: amarela. FRUTO: verde tricoca. INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: suave ondulado.",NA,NA,NA,"2011",NA,"57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-19 10:23:30-03","CPAP","CPAP","25035","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Pott, A.","10574","2002","11","10",NA,"Brasil","MS","Bonito","MS-382, 59,5 km W de Bonito.","-56.608056","-21.068611",NA,NA,NA,"Subarbusto. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Vegetação secundária de Cerrado. SUBSTRATO: solo argiloso. RELEVO: encosta..",NA,NA,NA,"2008","05","56°36'29W","21°04'07S","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-19 10:23:30-03","CPAP","CPAP","2717","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Pott, A.","2433","1986","12","02",NA,"Brasil","MS","Corumbá","Fazenda Sagrado; Sub-região do Abobral; Pantanal","-57","-19.5","90","90",NA,"Subarbusto 1,5m de altura. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Mata em capão alongado. SUBSTRATO: solo calcimórfico petrocálcio. RELEVO: plano .",NA,NA,NA,"2008","05","57°00' W","19°30' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-19 10:23:30-03","CPAP","CPAP","3152","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Pott, A.","2810","1987","05","23",NA,"Brasil","MS","Corumbá","Jacadigo, Pantanal","-57.816667","-19.216667","95","95",NA,"Subarbusto 1m de altura. FLOR: creme. FRUTO: ainda verde. INTERESSE: Invasora. FREQUÊNCIA: Abundante. AMBIENTE: Ilha desmatada para pastagem. SUBSTRATO: solo calcimórfico, petrocálcio (de conchas). RELEVO: quase plano.",NA,NA,NA,"2008","05","57°49' W","19°13' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-19 10:23:30-03","CPAP","CPAP","4049","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","3469","1987","09","27",NA,"Brasil","MS","Corumbá","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - sede, beira do Corixo Mutum","-57.166667","-19.633333","90","90",NA,"Subarbusto ereto. FLOR: esbranquiçada. FRUTO: esverdeado. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Caapão (ilha de mata) raleado, não alagável. SUBSTRATO: solo argiloso calcimórfico. RELEVO: plano.",NA,NA,NA,"2008","05","57°10' W","19°38' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:23:30-03","CPAP","CPAP","515","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","1376","1984","08","31",NA,"Brasil","MS","Corumbá","Estrada MS-228; Sub-região do Abobral; Pantanal","-57","-19.5","90","90",NA,"INTERESSE: Levantamento florístico. AMBIENTE: Capão (ilha de vegetação lenhosa), não alagável. SUBSTRATO: solo calcimórfico petrocálcico. RELEVO: plano.",NA,NA,NA,"2008","05","57°00' W","19°30' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-19 10:23:30-03","CPAP","CPAP","5839","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","4525","1988","11","23",NA,"Brasil","MS","Corumbá","Acesso da Fazenda Acurizal; Sub-região do Nabileque; Pantanal","-57.166667","-19.633333","90","90",NA,"Subarbusto 1-2 m de altura, ramificação tricotômica. FLOR: branca. FRUTO: ainda verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Caapão (ilha de floresta), geralmente não alagável. SUBSTRATO: solo calcário (de conchas), calciaq",NA,NA,NA,NA,NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:23:30-03","CPAP","CPAP","628","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","1455","1984","10","02",NA,"Brasil","MS","Corumbá","Sub-região do Abobral; Pantanal","-57","-19.5","90","90",NA,"Subarbusto 1,5m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cordilheira (paleodique) desmatada, não alagável. SUBSTRATO: solo calcimórfico. RELEVO: plano com mesorelevo.",NA,NA,NA,"2008","05","57°00' W","19°30' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:23:30-03","CPAP","CPAP","7059","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","5215","1989","10","12",NA,"Brasil","MT","Poconé","Fazenda Porto Jofre, Sub-região de Poconé, Pantanal - São Bras Velho, entre retiros São Bras e Santa Isabel",NA,"-17.516667","90","90",NA,"Subarbusto 1-15 m de altura. FLOR: creme. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Mata semidecídua com Astronium. SUBSTRATO: solo argiloso. RELEVO: plano convexo.",NA,NA,NA,"2008","05","56°77' W","17°31' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:23:30-03","CPAP","CPAP","10010","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Cervi, A. C.","3273","1991","08","21",NA,"Brasil","MS","Corumbá","Estrada do carandazal, Sub-região do Nabileque, Pantanal","-57.6533012390137","-19.0091991424561","110","110",NA,"Arbusto de12m de altura. FLOR: verde. FRUTO: verde. INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"2008","05",NA,NA,"28",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:23:30-03","CPAP","CPAP","2388","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Rego, S. C. A.","621","1986","07","26",NA,"Brasil","MS","Corumbá","Lagoa do Jacadigo","-57.6533012390137","-19.0091991424561",NA,NA,NA,"RELEVO: plano.",NA,NA,NA,"2008","05",NA,NA,"28",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:23:30-03","CPAP","CPAP","25022","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Pott, A.","8884","2001","04","05",NA,"Brasil","MS","Porto Murtinho","Rodovia BR 267, ... Km leste de Porto Murtinho, Pantanal.","-57.8824996948242","-21.6989002227783",NA,NA,NA,"Subarbusto. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Floresta espinhosa de Chaco úmido.. SUBSTRATO: solo argiloso vértico salino.. RELEVO: plano.",NA,NA,NA,"2008","05",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-19 10:23:30-03","CPAP","CPAP","1462","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Webster, L.","25320","1984","10","01",NA,"Brasil","MS","Corumbá","Cidade de Corumbá, próximo aeroporto","-57.6533012390137","-19.0091991424561","142","142",NA,"Erva 1-2m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Ruderal.. SUBSTRATO: . RELEVO: plano.",NA,NA,NA,NA,NA,"57 40'41''W","19 01'02''S",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:23:30-03","CPAP","CPAP","673","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Pott, A.","1427","1984","10","01",NA,"Brasil","MS","Corumbá","Estrada do Polder","-57.6533012390137","-19.0091991424561","138","138",NA,"Subarbusto, 1m de altura. FLOR: esverdeada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Ruderal, beira de estrada. SUBSTRATO: calcário. RELEVO: plano.",NA,NA,NA,"2008","05","57 39'W","19 01'S","28",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:23:30-03","CPAP","CPAP","7874","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","Boabaid, L. F.","06","1990","03","21",NA,"Brasil","MS","Corumbá","Morraria Santa Cruz","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Subarbusto. FLOR: . FRUTO: verde. INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Morraria. SUBSTRATO: solo de minério de ferro. RELEVO: inclinado.",NA,NA,NA,"2008","05",NA,NA,"28",NA,"295160","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-19 10:23:30-03","CPAP","CPAP","2263","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","Gonzaga, C.","11","1985","11","18",NA,"Brasil","MS","Corumbá","baía do Castelo, Pantanal","-56.916667","-17.516667","99","99",NA,"Erva. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"2008","05","56°55' W","17°31' S","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-19 10:23:30-03","CPAP","CPAP","21169","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore","E. M. Jesus","Jesus, E. M.","325","2008","10","30",NA,"Brasil","MS","Corumbá","Assentamento Tamarineiro 2 Sul - lote: 92 - Sr. Albino - tilha 3","-57.7875","-19.108611","153","153",NA,"Erva 040cm~. FLOR: branca amarelada. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"2012",NA,"57°47'15'' W","19°06'31'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-19 10:23:30-03","CPAP","CPAP","701","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","sarcopetaloides","Croton sarcopetaloides","S.Moore",NA,"Pott, A.","1603","1984","10","04",NA,"Brasil","MS","Corumbá","Morro do Urucum","-57.566667","-19.216667","400","400",NA,"1-1,5m de altura. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Campo sujo de cerrado. SUBSTRATO: solo litólico de minério de Fe. RELEVO: inclinado.",NA,NA,NA,NA,NA,"57°34' W","19°13' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:16:58-03","UFV","VIC","20086","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"Meira, Neto J A","2115","1993","10",NA,NA,"Brasil","Minas Gerais","Viçosa","UFV, Mata da Sivicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Árvore com 8 metros de altura.","VIC020086","VIC020086",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:16:58-03","UFV","VIC","376","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Standley","Mexia, Y.","s.n.","1930","01","05",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000376","VIC000376",NA,"1991","01",NA,NA,"16",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"68","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0028577","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. B. Caruzo","G. Hatschbach; M. Hatschbach, J. M. Silva","73859","2002","11","8",NA,"Brazil","Mato Grosso do Sul",NA,"Rodovia Bonito, Campo dos Indios, Córrego Seco (Mun. Bonito).","-56.480141","-21.131298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0028576","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M. B. Caruzo","G. Hatschbach; R. Kummrow","48537","1984","10","16",NA,"Brazil","Mato Grosso do Sul",NA,"Antonio João, 5 km O.","-55.516667","-23.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:35:37-03","UFJF","CESJ","39546","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","A. Schinini","R.C. Forzza; R. Mello-Silva; A.C. Marcato","1958","2001","12","07","América do Sul","Argentina","Jujuy","El Carmen","Rodovia La Caldera - El Carmen (Ruta 9), 27 Km N de La Caldera. Mata prluvial de encosta com Ocoea (Mello-Silva 1868) e Tipuana tipu (Mello-Silva 1869). 24°29'32S ; 65°18'12W. Elev. 1330m.","-65.303333","-24.492222","1330","1330",NA,"Arbusto, ca. 1,2m alt., na borda de floresta. Flores com cálice verde; corola e estames creme.","CESJ039546",NA,NA,"2002",NA,"-65.303333","-24.492222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:35:37-03","UFJF","CESJ","16725","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","L. Krieger","CESJ16725","1949","02","18","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,"Arbusto alto, na capoeira.","CESJ016725",NA,NA,"2006","07",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:35:37-03","UFJF","CESJ","41914","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"L. Krieger; U.C. Câmara","CESJ41914","1970","09","12","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Cipó robusto, fl. com brácteas esbranquiçadas.","CESJ041914",NA,NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:35:37-03","UFJF","CESJ","10085","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","L. Krieger","CESJ10085","1971","02","17","América do Sul","Brasil","Minas Gerais","Santana do Pirapama",NA,NA,NA,NA,NA,NA,"Arbusto, no cerrado. Fl. esverdeadas.","CESJ010085",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:35:37-03","UFJF","CESJ","11999","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R.Caruzo","L. Krieger; L.T. Souza; Marília","CESJ11999","1973","01","05","América do Sul","Brasil","Minas Gerais","Cel. Pacheco","Fazenda De Sant#?#Ana",NA,NA,NA,NA,NA,"Arbusto, na encosta do morro. Fl. creme.","CESJ011999",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:43:18-03","UFMS","CGMS","68898","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","L.J.S. Pinto","A. Quinet; G. Martinelli; R. Borges; A. Bevacqua; T. Serrano; N. Pougy; M. Moraes","2251","2010","12","03",NA,"Brasil","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena. Estrada para o Taquaral.","-56.6041667","-21.0772223","432","432",NA,"Botões florais alvos. Folhas discolores verdes, cartáceas. Habitat: Floresta ombrófila densa. Habito: Árvore, 9,00 m de altura, semi-heliófila.","CGMS1101856",NA,NA,"2015","03","-56,6041667","-21,0772223","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:43:18-03","UFMS","CGMS","33807","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"G.A. Damasceno-Junior; M. Soares Lima; M.M. Garcia","2172","2001","01","31",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.","-57.5833333","-19.1830556","400","400",NA,"Flor verde. Habitat: Cerradão/Mata semidecídua. Solo litólico. Morro. Habito: Arbusto. 1,70m de altura.","CGMS1063204",NA,NA,"2020",NA,"-57,5833333","-19,1830556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:43:18-03","UFMS","CGMS","41033","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"G.A. Damasceno-Junior; A.G.Boaretto; C.A. Carollo; R.H. Silva; A.R.Q. Paredes","5335","2013","11","16",NA,"Brasil","Mato Grosso do Sul","Corumbá","Beira da estradada parque, caminho para as mineradoras.","-57.6180556","-19.0925",NA,NA,NA,"Habitat: Floresta estacional decidual secundária. Habito: Erva. 0,80m de altura.","CGMS1071017",NA,NA,"2020",NA,"-57,6180556","-19,0925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:43:18-03","UFMS","CGMS","38760","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Inês Cordeiro","R.H. Silva; J.P. Costa; G. Guimarães","786","2012","12","03",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Urucum.","-57.5833333","-19.1619444","40075","40075",NA,"Flor branca. Fruto ausente. Habitat: Floresta estacional. Habito: Subarbusto.","CGMS1068152",NA,NA,NA,NA,"-57,5833333","-19,1619444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:43:18-03","UFMS","CGMS","23087","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","I. Cordeiro","A.L.B. Sartori; F.Matos-Alves","1082","2007","12","05",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Agro-Comercial Aubi (ex-São Roque).","-57.6880555","-21.6844444",NA,NA,NA,"Flor creme. esverdeada. Fruto imaturo verde. Habitat: Chaco (Savana Estépica Arbórea, senso IBGE) Habito: Subarbusto. ereto. 1,5m de altura.","CGMS1052495",NA,NA,"2010","06","-57,6880555","-21,6844444","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:43:18-03","UFMS","CGMS","73484","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","G.A.D. Junior","M.R. Oliveira; G.A. Damasceno Junior, J.P.S.P. Bento","197","2018","11","06",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Ouro verde, beira de mata. Parque Nacional da Serra da Bodoquena","-56.8519444","-20.5969444","489","489",NA,NA,"CGMS1106291",NA,NA,"2018","11","-56,8519444","-20,5969444","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:43:18-03","UFMS","CGMS","75411","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A. Pott; G.L. Webster, V.J. Pott & C.A. Conceição","1603","1984","10","04",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Do Urucum.","-57.5666667","-19.2166667","400","400",NA,"CPAP - 701. Habitat: Campo Sujo De Cerrado. Solo litólico de minério de ferro. Relevo inclinado. Habito: 1,0-1,5 m de altura.","CGMS1108335",NA,NA,"2008","05","-57,5666667","-19,2166667","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:43:18-03","UFMS","CGMS","27791","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","Inês Cordeiro","E.P. Seleme; I.M. Neves; V.A. Assunção","286","2009","02","16",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda flores.","-57.8975","-21.7175",NA,NA,NA,"Flor amarela. Fruto verde, fruto tricoca. Látex. Amostra retirada para estudo científico, cortes anatômicos por Angélica Guerra em 20.V.2014. Habitat: Chaco. Habito: Arbusto. 2,00m de altura.","CGMS1057236",NA,NA,NA,NA,"-57,8975","-21,7175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:43:18-03","UFMS","CGMS","28011","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"L.C.S. Magalhães; R.G. Fernandes","53","2008","10","10",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.735","-20.7961111",NA,NA,NA,"Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Subarbusto. 1,20m de altura.","CGMS1057456",NA,NA,"2020",NA,"-55,735","-20,7961111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:43:18-03","UFMS","CGMS","28010","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.",NA,"L.C.S. Magalhães; R.G. Fernandes","52","2008","10","10",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.735","-20.7961111",NA,NA,NA,"Flor branca. Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Subarbusto. 1,20m de altura.","CGMS1057455",NA,NA,"2020",NA,"-55,735","-20,7961111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:43:18-03","UFMS","CGMS","54713","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Croton","gracilipes","Croton gracilipes","Baill.","M.B.R. Caruzo","A. Pott; V.J. Pott","14845","2007","12","05",NA,"Brasil","Mato Grosso do Sul","Bonito","Mata Fria, Fazenda São Geraldo, entrada para o Assentamento Santa Lúcia, 30 km W de Bonito.","-56.4394444","-21.0272223","316","316",NA,"Flor esbranquiçada. Fruto não observado. Habitat: Floresta semidecidual com Cedrela fissilis, Attalea phalerata, Terminalia triflora, Cordia sellowiana, Holocalyx balansae, Peltophorum dubium. Solo argiloso eutrófico vermelho escuro.","CGMS1084680",NA,NA,"2008","05","-56,4394444","-21,0272223","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
