"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"293","2021-03-24 17:17:20-03","UFMA","MAR","3468","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii",NA,"1995","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi",NA,NA,"Maranhão","ALUMAR","-44.328889","-2.691667",NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA
"294","2021-03-24 17:17:20-03","UFMA","MAR","5343","S","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ferreira, K. B. e Girnos, E. C.","1996","01","11",NA,"Brasil",NA,NA,"Arvoreta de 1 metro de altura com botão floral",NA,NA,NA,NA,"Raddi",NA,NA,"Maranhão","ALUMAR","-44.328889","-2.691667",NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44º19'44W","02º41'30S",NA,NA,NA,NA,NA,NA
"295","2020-11-12 14:39:00-03","URCA","HCDAL","12371","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Souza, J.F.O.","2016","01","03",NA,"Brasil",NA,NA,"Arbóreo ca.3m; fruto de verde.; Caatinga",NA,NA,NA,NA,"Raddi","Souza, J.F.O.","HCDAL12371","Pernambuco","Serra da Mata Nova, Chapada do Araripe","-39.4655","-7.46825",NA,"Moreilândia","897","897",NA,NA,NA,"2017","05","-39.4655","-7.46825","17",NA,NA,NA,NA,NA
"296","2021-02-11 17:19:06-03","UFPR","UPCB","36253","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var. flaemingii","Furlan, A.","1988","04","09",NA,"Brasil",NA,NA,"Árvore 12, botões verde-ferrugíneos, flores verde-creme, pétalas brancas decíduas..",NA,NA,NA,"var. flaemingii",NA,"Garcia, F.C.P.","425","São Paulo","Picinguaba, Estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,"1992","01",NA,NA,"01",NA,NA,NA,NA,NA
"297","2021-02-11 17:19:06-03","UFPR","UPCB","36253","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var. flaemingii","Furlan, A.","1988","04","09",NA,"Brasil",NA,NA,"Árvore 12, botões verde-ferrugíneos, flores verde-creme, pétalas brancas decíduas..",NA,NA,NA,"var. flaemingii",NA,"Garcia, F.C.P.","425","São Paulo","Picinguaba, Estrada da Casa da Farinha","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,"1992","01",NA,NA,"01",NA,NA,NA,NA,NA
"298","2020-05-25 15:13:54-03","FSU","FSU","000072003","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","J. H. Kirkbride, Jr. , M. Steiber, W. R. Anderson",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"flaemingii","Raddi",NA,"37114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-05-25 15:13:54-03","FSU","FSU","000072003","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","J. H. Kirkbride, Jr. , M. Steiber, W. R. Anderson",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"flaemingii","Raddi",NA,"37114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2018-09-13 14:14:00-03","MO","MOBOT","101067486","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Jomar G. Jardim","1993","7","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi","R. Barneby & J. Grimes","Jardim 235","Bahia","Reserva Biologica do Mico-leão (IBAMA). Municipio de Una-Ba. Entrada a dereita no km 10.4 Rod. Una/Illhéus.","-39.0752983093262","-15.2932996749878",NA,"Una",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2020-05-30 04:37:00-03","MO","MOBOT","3211893","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ernst Üle",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi","Ronald Liesner","Üle 7168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2014-11-28 15:24:00-02","MO","MOBOT","3212232","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Gert G. Hatschbach","1969","4","16","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi","B.M. Torke","Hatschbach 21340",NA,"Rio do Cedro (mun. Guarapuava) Paraná.",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2009-07-01 16:16:00-03","MO","MOBOT","3212509","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Anonymous",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi","B.M. Torke","Anonymous 157802","Rio de Janeiro","Horto Florestal (expontaneo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","3215381","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","W. Wayt Thomas","2002","11","4","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi",NA,"Thomas 13289","Alagoas","Mun. Coruripe: Usina Coruripe, Mata do Capiata. Atlantic Coastal Rain forest (Mata de Tabuleiro)","-36.23333","-9.98333",NA,NA,"130.00000000","135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","3215548","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","James A. Ratter","1976","9","5","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Raddi","B.M. Torke","Ratter 3547","Goiás","Near Velho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","3221079","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Cornelis C. Berg","1977","10","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"arumateuana","R.S. Cowan","B.M. Torke","Berg AS80","Pará","Jatobal, area to be flooded by Tucurui dam; Mpio de Jacundá; margin of Rio Tocantins, Pará; secondary varzea forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3210606","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Apparicio P. Duarte","1961","3","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Duarte 5499","Rio de Janeiro","Fundos do Palacio das Laranjeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2011-10-22 04:57:00-02","MO","MOBOT","3219856","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Clarindo Alves Lage",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Lage s.n.","Rio de Janeiro","Florestal do Govae,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2016-01-07 12:13:00-02","MO","MOBOT","3224282","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","F.G. da Silva",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Silva 81552","Rio de Janeiro","Estrada D. Castarina pesto de represa dos Macaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","75684","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Alwyn H. Gentry|Elsa M. Zardini|A. Fernandes","1985","2","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (MO)","Gentry 50078","Ceará","Road from Forteleza to Crato, BR-116, 38 km S of Barro, Km 499. Disturbed mata forest.","-39.13333","-7.4",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-114","7",NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","3220536","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Ricardo de Lemos Fróes","1939","2",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"psilonema","(Harms) R.S. Cowan","A. Gentry","Fróes 11753","Maranhão","Island of Sao Luiz. Terra firma, rocky soil, Virgen forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","3220795","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","Douglas C. Daly","1980","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"psilonema","(Harms) R.S. Cowan","B.M. Torke","Daly 566","Maranhão","Cerrado near dirt road. Approx. 40 km E of Barra do Corda beween President Dutra.","-44.91666","-5.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","3210606","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Apparicio P. Duarte","1961","3","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Duarte 5499","Rio de Janeiro","Fundos do Palacio das Laranjeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2011-10-22 04:57:00-02","MO","MOBOT","3219856","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Clarindo Alves Lage",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Lage s.n.","Rio de Janeiro","Florestal do Govae,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2016-01-07 12:13:00-02","MO","MOBOT","3224282","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","F.G. da Silva",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (PH)","Silva 81552","Rio de Janeiro","Estrada D. Castarina pesto de represa dos Macaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"316","2008-05-27 22:02:00-03","MO","MOBOT","75684","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii flaemingii","Alwyn H. Gentry|Elsa M. Zardini|A. Fernandes","1985","2","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"flaemingii",NA,"B.M.Torke (MO)","Gentry 50078","Ceará","Road from Forteleza to Crato, BR-116, 38 km S of Barro, Km 499. Disturbed mata forest.","-39.13333","-7.4",NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-114","7",NA
"317","2020-08-31 09:16:27-03","INPA","INPA","149632","S","Plantae","Leguminosae-Pap","Swartzia","flaemingii","Swartzia flaemingii","Lima, HC de","1987","06","27","Southern America","Brasil",NA,NA,NA,"INPA0149632","Dicotyledon Rosids","Fabales",NA,"Raddi","Lima, HC de","3024","Rio de Janeiro","Parque Estadual do Desengano, Serra da Rifa, Fazenda da Rifa, Mata do Fulisão.","-41","-21.966667","INPA0149632 INPA0149632_e","Santa Maria Madalena","700","700",NA,NA,NA,"1987",NA,"-41","-21.966667",NA,NA,NA,NA,NA,NA
"318","2020-08-31 09:16:27-03","INPA","INPA","271977","S","Plantae","Leguminosae-Pap","Swartzia","flaemingii","Swartzia flaemingii","Terra-Araujo, MH","2015","11","07","Southern America","Brasil",NA,NA,NA,"INPA0271977","Dicotyledon Rosids","Fabales",NA,"Raddi","Perdiz, RO","1140","Bahia",NA,"-34.010278","-14.159444",NA,"Maraú","25","25",NA,NA,NA,"2015","11","-34.010278","-14.159444","24",NA,NA,NA,NA,NA
"319","2020-08-31 09:16:27-03","INPA","INPA","116589","S","Plantae","Leguminosae-Pap","Swartzia","flaemingii","Swartzia flaemingii","Daly, DC","1980","10","10","Southern America","Brasil",NA,NA,NA,"INPA0116589","Dicotyledon Rosids","Fabales",NA,"Raddi","Cowan, RS","566","Maranhão","Cerrado near dirt road, approx. 40 Km E of Barra do Corda toward Presidente Dutra.","-44.916667","-5.416667","INPA0116589 INPA0116589_e INPA0116589_ni",NA,NA,NA,NA,NA,NA,"1983",NA,"-44.916667","-5.416667",NA,NA,NA,NA,NA,NA
"320","2021-01-10 20:50:28-03","INPA","INPA","2591","S","Plantae","Leguminosae-Pap","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Pires, JM","1950","05","25","Southern America","Brasil",NA,NA,NA,"INPA0002591","Dicotyledon Rosids","Fabales","arumateuana","R.S.Cowan","Torke, BM","2127","Maranhão","Ilha dos Botes, Ilha dos Botes, perto de Carolina","-47.540841","-7.274441","INPA0002591 INPA0002591_e INPA0002591_e1",NA,NA,NA,NA,NA,NA,"2005",NA,"-47.540841","-7.274441",NA,NA,NA,NA,NA,NA
"321","2020-08-31 09:16:27-03","INPA","INPA","2589","S","Plantae","Leguminosae-Pap","Swartzia","flaemingii","Swartzia flaemingii arumateuana","Pires, JM","1950","05","28","Southern America","Brasil",NA,NA,NA,"INPA0002589","Dicotyledon Rosids","Fabales","arumateuana","R.S.Cowan","Torke, BM","2364","Goiás","Varedão do Relâmpago, a duas léguas de Carolina","-47.755111","-7.573944","INPA0002589 INPA0002589_e INPA0002589_e1",NA,NA,NA,NA,NA,NA,"2005",NA,"-47.755111","-7.573944",NA,NA,NA,NA,NA,NA
"322","2020-07-10 09:46:56-03","MBML","MBML-HERBARIO","23971",NA,"Plantae","Leguminosae Faboideae","Swartzia","flaemingii","Swartzia flaemingii","L. Kollmann; et al","2005","03","15",NA,"Brasil",NA,NA,"Arbusto 1m no sol. Flores brancas, caulifloria.","MBML023971",NA,NA,NA,"Raddi","R.B.Pinto & V.F. Mansano/05-XI-2009","7407","Espírito Santo","Luxemburgo, Pedra Preta","-40.614444","-20.173056","MBML023971","Santa Leopoldina",NA,NA,NA,NA,NA,NA,NA,"40W36'52","20S10'23",NA,NA,NA,NA,NA,NA
"323","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41821",NA,"Plantae","Leguminosae Faboideae","Swartzia","flaemingii","Swartzia flaemingii","A. M. Assis; V. G. Demuner","2008","04","25",NA,"Brasil",NA,NA,"Arvore 9 m. Botoes e flores com sepalas mareons; petalas brancas. Caulifloria. DAP 40 cm. Floresta Ombrofila Densa #?# estagio medio","MBML041821",NA,NA,NA,"Raddi",NA,"1497","Espírito Santo","Serra de Baixo (Torre 106/1 - LT Mascarenhas x Verona)","-40.459","-18.745889","MBML041821","Nova Venécia","200","200",NA,NA,NA,NA,NA,"40W27'32,4","18S44'45,2",NA,NA,NA,NA,NA,NA
"324","2021-01-04 11:29:48-03","UEMA","SLUI","1956","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1994","11","02",NA,"Brasil",NA,NA,NA,"SLUI001956","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"325","2021-01-04 11:29:48-03","UEMA","SLUI","2388","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","03","08",NA,"Brasil",NA,NA,NA,"SLUI002388","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"326","2021-01-04 11:29:48-03","UEMA","SLUI","2097","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1994","12","01",NA,"Brasil",NA,NA,NA,"SLUI002097","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"327","2021-01-04 11:29:48-03","UEMA","SLUI","2397","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","03","08",NA,"Brasil",NA,NA,NA,"SLUI002397","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"328","2021-01-04 11:29:48-03","UEMA","SLUI","2372","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","03","07",NA,"Brasil",NA,NA,NA,"SLUI002372","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"329","2021-01-04 11:29:48-03","UEMA","SLUI","2592","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","07","04",NA,"Brasil",NA,NA,NA,"SLUI002592","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"330","2021-01-04 11:29:48-03","UEMA","SLUI","2361","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","03","07",NA,"Brasil",NA,NA,NA,"SLUI002361","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"331","2021-01-04 11:29:48-03","UEMA","SLUI","2514","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","05","30",NA,"Brasil",NA,NA,NA,"SLUI002514","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"332","2021-01-04 11:29:48-03","UEMA","SLUI","2317","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1995","02","01",NA,"Brasil",NA,NA,NA,"SLUI002317","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"333","2021-01-04 11:29:48-03","UEMA","SLUI","1946","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1994","11","01",NA,"Brasil",NA,NA,NA,"SLUI001946","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"Buriticupu","200","200",NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"334","2021-01-04 11:29:48-03","UEMA","SLUI","1738","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","F. H. Muniz","1992","06",NA,NA,"Brasil",NA,NA,NA,"SLUI001738","Angiospermae",NA,NA,"Raddi",NA,NA,"Maranhão","Parque Estadual do Bacanga - Reserva Florestal do Sacavém","-44.276111","-2.599917",NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,"44°16'34W","02°35'59.7S",NA,NA,NA,NA,NA,NA
"335","2021-03-04 11:05:27-03","UFRB","HURB","13755","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Victor Jr., V.","2013","01","08",NA,"Brasil",NA,NA,NA,"HURB000013755",NA,NA,NA,"Raddi",NA,"116","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,"Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-04 11:05:27-03","UFRB","HURB","13756","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Victor Jr., V.","2013","01","10",NA,"Brasil",NA,NA,NA,"HURB000013756",NA,NA,NA,"Raddi",NA,"487","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,"Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2021-03-04 11:05:27-03","UFRB","HURB","13757","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Victor Jr., V.","2013","01","12",NA,"Brasil",NA,NA,NA,"HURB000013757",NA,NA,NA,"Raddi",NA,"903","Bahia","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,"Ibirapitanga",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-06-17 15:25:09-03","UNESP-RC","HRCB","31046","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Bencke, C. S. C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi ",NA,NA,"São Paulo","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-06-17 15:25:09-03","UNESP-RC","HRCB","42473","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Ressel, K.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi ",NA,NA,"São Paulo","Núcleo Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-06-17 15:25:09-03","UNESP-RC","HRCB","29583","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Takahasi, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi ",NA,NA,"São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-06-17 15:25:09-03","UNESP-RC","HRCB","31483","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii","Bencke, C. S. C.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Raddi ",NA,NA,"São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-06-17 15:25:09-03","UNESP-RC","HRCB","17010","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var.flaemingii","Furlan, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"var.flaemingii","Cowan ","F. C. P. Garcia",NA,"São Paulo","Picinguaba","-44.866667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA
"343","2020-06-17 15:25:09-03","UNESP-RC","HRCB","17547","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var.flaemingii","Assis, M. A. de",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"var.flaemingii","Cowan ","F. C. P. Garcia",NA,"São Paulo","Picinguaba","-44.866667","-23.35",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA
"344","2020-06-17 15:25:09-03","UNESP-RC","HRCB","15996","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var.flaemingii","Assis, M. A. de",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"var.flaemingii","Cowan ","F. C. P. Garcia",NA,"São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-06-17 15:25:09-03","UNESP-RC","HRCB","8542","PreservedSpecimen","Plantae","Fabaceae","Swartzia","flaemingii","Swartzia flaemingii var.flaemingii","Furlan, A.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"var.flaemingii","Cowan ","F. C. P. Garcia",NA,"São Paulo","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Ubatuba",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
