"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"389","2008-05-27 22:02:00-03","MO","MOBOT","313382","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6731","1988","8","25","South America","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybitú Silla. In rocks crevices on top of plain.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"88-77"
"390","2008-05-27 22:02:00-03","MO","MOBOT","313425","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51866","1985","10","1","South America","Paraguay","Paraguarí",NA,"Ybycui National Park. Arroyo Minas, forest along creek near administration building.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.83333","-26",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,"85-327"
"391","2008-05-27 22:02:00-03","MO","MOBOT","313486","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6753","1988","8","25","South America","Paraguay","Cordillera",NA,"Serranía de Tobatí, Meseta Ybitú Silla. In rocks crevices on top of plain.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-77"
"392","2008-05-27 22:02:00-03","MO","MOBOT","313564","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 6776","1988","8","27","South America","Paraguay","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.25","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"88-80"
"393","2008-05-27 22:02:00-03","MO","MOBOT","313760","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|U. Velázquez","Zardini 15181","1989","10","16","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of Coronel Oviedo. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"158"
"394","2009-08-24 12:06:00-03","MO","MOBOT","3210097","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Itaipú Binacional","Itaipú Binacional 921","1981","8","18","South America","Paraguay","Alto Paraná",NA,"Rva. Itabó, bosque alto.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3210275","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Gert G. Hatschbach","Hatschbach 16955","1967","8","24","South America","Brazil","Paraná",NA,"Fda. Lagoa (mun. Cianorte). Mata pluvial baixa, rica em Myrtaceae.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-01-03 06:25:00-02","MO","MOBOT","3210350","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Bernadino S. Bertoni","Bertoni 1657","1945",NA,NA,"South America","Paraguay","Alto Paraná",NA,"Sta Teresa K. 2067.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","3211913","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Gert G. Hatschbach","Hatschbach 32717","1973","10","18","South America","Brazil","Paraná",NA,"Passo do Jacu (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2014-01-16 10:13:00-02","MO","MOBOT","3212528","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pastor Arenas Rodríguez","Arenas Rodríguez 963","1974","9","11","South America","Paraguay","Central",NA,"Yaguarón, Cerro Yaguarón.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"399","2009-07-17 07:39:00-03","MO","MOBOT","3212776","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Émile Hassler","Hassler 11866","1913","7",NA,"South America","Paraguay",NA,NA,"Paraguaria Centralis: in regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-05-01 09:29:00-03","MO","MOBOT","3213199","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Luciano Bernardi","Bernardi 18214","1978","10","27","South America","Paraguay","Canindeyú",NA,"In silva procera de Km 9 versus Guadelupe, region Salto del Guairá.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral, Jun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"401","2015-12-14 21:23:00-02","MO","MOBOT","3213493","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Belén Jiménez","Jiménez 1388","1996","8","15","South America","Paraguay","Canindeyú",NA,"Bosque bajo de mirtáceas, entrada a Lagunita 58258/31162. Bosque bajo con predominancia de mirtáceas.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B. Jiménez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","3213679","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 7182","1995","8","2","South America","Paraguay","Itapúa",NA,"Encarnacion. Arroyo Mboicae, en la desembocdura. Orillas de bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-12-14 21:23:00-02","MO","MOBOT","3213879","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Belén Jiménez","Jiménez 1388BJ","1996","8","15","South America","Paraguay","Canindeyú",NA,"Bosque bajo de mirtáceas, entrada a Lagunita 58258/31162. Bosque bajo con predominancia de mirtáceas.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B. Jimenez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2013-12-27 12:19:00-02","MO","MOBOT","3214039","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Getulio Agostini","Agostini 1757","1973","7","11","South America","Venezuela","Yaracuy",NA,"Dtto. San Felipe. Municipio Veroes. Fila montañosa Km al due de Bella Vista.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst","-68.4","10.3833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"405","2009-05-15 13:24:00-03","MO","MOBOT","3214441","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Pedro Jörgensen","Jörgensen 3656","1928",NA,NA,"South America","Paraguay",NA,NA,"Villa Ricon",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2009-08-21 10:10:00-03","MO","MOBOT","3214658","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elbert L. Little","Little 40115","1984","2","2","South America","Paraguay","Alto Paraná",NA,"Bosque subtropical húmedo. Centro Forestal Alto Paraná. 12 km. O de Pto Pte Stroessner.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-08-21 10:10:00-03","MO","MOBOT","3214855","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elbert L. Little","Little 40034","1984","1","20","South America","Paraguay","Paraguarí",NA,"Bosque subtropical húmedo. 90 km. SE Asunción. Parque Nacional Ybycuí.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral.","-57.0004561","-26.0005622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","3215133","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 2401","1988",NA,NA,"South America","Paraguay","Caazapá",NA,"Tavai, Cerro Tupasy. 26100' 26100'S, 557700' 557700'W. Bosque en la ladera.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,"250.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2012-05-01 15:14:00-03","MO","MOBOT","3215241","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","F. Javier Fernández Casas|J. Molero","Fernández Casas 4036","1980","10","3","South America","Paraguay","Amambay",NA,"Cerro Corá, peñasco Guaiguy Hog, en un bosque denso junto a la base.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","3215457","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 2632","1988",NA,NA,"South America","Paraguay","Guairá",NA,"Tororo, Cerro Acati. 25550'25550'S 561500'561500'W. Bosque el la ladera del cerro.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2015-04-03 21:40:00-03","MO","MOBOT","3216196","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","K. Hawkes","Hawkes 4","1980","5","22","South America","Paraguay",NA,NA,"Plants of the Aché Indians.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral","-55.63333","-24.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","3216455","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Luciano Bernardi","Bernardi 18054","1978","10","15","South America","Paraguay","Paraguarí",NA,"Floribunda et frequens circa domus. Reserva Forestal Ybicuí.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-03-30 21:50:00-03","MO","MOBOT","3216466","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","S. Bergeron|S. Roman","Bergeron 296-90",NA,NA,NA,"South America","Colombia","Caquetá",NA,"Rio Caquetá Araracuara, trocha del Yari. terraza antigua altaTA1, PII.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2010-03-01 18:55:00-03","MO","MOBOT","3217051","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","F. Javier Fernández Casas|J. Molero","Fernández Casas 3526","1980",NA,NA,"South America","Paraguay","Paraguarí",NA,"Parque Nacional de Ybycuí, cerca de la casca forestal, en bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","3217589","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","J.M. Silva","Silva 1980","1997",NA,NA,"South America","Brazil","Paraná",NA,"Serra Papanduva (Mun. Tijucas do Sul). Floersta na base na mata.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2012-04-12 14:10:00-03","MO","MOBOT","3218060","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lidia Pérez de Molas","Pérez de Molas 335","1984",NA,NA,"South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. Bosque semideciduo 15-25 m alt., Camino al mirador.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2012-04-12 13:59:00-03","MO","MOBOT","3218061","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lidia Pérez de Molas|R. Duré","Pérez de Molas 272","1984","8","15","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'i. Bosque ribereño. Orillas del attoyo Minas.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"418","2012-04-12 14:10:00-03","MO","MOBOT","3218062","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Lidia Pérez de Molas","Pérez de Molas 362","1984",NA,NA,"South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycuí. Bosque de hasta 25 m de alt. Orilla del arroyo Minas. Frente al salto cristal.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","3426816","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","A. Maranta","Maranta s.n.",NA,NA,NA,"South America","Argentina","Entre Ríos","Colón","Pque. Nac. El Palmar.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2018-11-16 10:51:00-02","MO","MOBOT","3459574","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 7116","1995","1",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla. En el bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K.Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"421","2018-11-16 10:51:00-02","MO","MOBOT","3459575","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 7101","1995","1",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla. En el bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K.Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"422","2018-11-16 10:50:00-02","MO","MOBOT","3459576","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 7431","1995","12","8","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora, Parcela lado B, cerca del cerro Muralla. En el bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K.Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"423","2018-11-16 10:50:00-02","MO","MOBOT","3459578","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 7170","1995","1",NA,"South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Parcela lado B, cerca del cerro Muralla. En el bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K.Holst (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","958262","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Leongino Guerrero","Zardini 40735","1994","8","30","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","N. Snow (GREE)","-54.80472","-25.63194",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"949"
"425","2008-05-27 22:02:00-03","MO","MOBOT","958269","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Leongino Guerrero","Zardini 40739","1994","8","30","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest II (around Río Bonito). Tall forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","N.Snow (GREE)","-54.80472","-25.63194",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"949"
"426","2008-05-27 22:02:00-03","MO","MOBOT","959523","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|M. Vera","Zardini 40818","1994","8","30","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest IV (Río Bonito). Gallery forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","N. Snow (GREE)","-54.80472","-25.63194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"950"
"427","2016-03-08 11:12:00-03","MO","MOBOT","987134","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini|Leongino Guerrero","Zardini 42557","1995","5","25","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest III.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","F.F. Mazine (ESP)","-54.8138889","-25.6302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"1000"
"428","2008-05-27 22:02:00-03","MO","MOBOT","308300","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 23970","1990","11","16","South America","Paraguay","Guairá",NA,"Río Yhacá, 8 km N of Tebicuary. Gallery forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-56.66666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"464"
"429","2008-05-27 22:02:00-03","MO","MOBOT","308612","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 5484","1988","7","2","South America","Paraguay","Paraguarí",NA,"Cerro Mbatoví. In forest. Tree to be cut down.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.11666","-25.41666",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"88-45"
"430","2008-05-27 22:02:00-03","MO","MOBOT","3214880","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Nélida Soria","Soria Rey 002784","1988","11","30","South America","Paraguay","Paraguarí",NA,"Cerro Mbatovi. Orillas del bosque.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","309076","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 5632","1988","7","9","South America","Paraguay","Paraguarí",NA,"Cerro Palacios. In forest.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.16666","-25.41666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"88-47"
"432","2008-05-27 22:02:00-03","MO","MOBOT","309659","PreservedSpecimen","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Elsa M. Zardini","Zardini 5790","1988","7","14","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","B.K. Holst (MO)","-57.15","-26.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"88-50"
"433","2019-03-29 10:41:35-03","UFSM","HDCF","5307","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","?",NA,"2002","09","22","América","Brasil","Rio Grande do Sul","Santa Maria","distrito de Santa Flora, Colônia Grápia",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-53.8069000244141","-29.6842002868652",NA,NA,NA,"2016","04","14",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"434","2019-03-29 10:41:35-03","UFSM","HDCF","6028","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Scipioni, M. C.; Giacomolli, L. Z.",NA,"2007","08","12","América","Brasil","Rio Grande do Sul","Nova Roma do Sul",NA,NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Longhi, S. J.","-51.4081001281738","-28.9902992248535",NA,NA,NA,"2007","08","12",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA
"435","2016-09-05 16:03:13-03","UFSM","HDCF","2981","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Marchiori, J. N. C.","601","1986","10","04","América","Brasil","Rio Grande do Sul","São Vicente do Sul","Cerro do Loreto",NA,NA,"Madeira coletada",NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-54.6794013977051","-29.6916999816895",NA,NA,NA,"2016","05","31",NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA
"436","2019-03-29 10:41:35-03","UFSM","HDCF","4279","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Alberti, L. F.",NA,NA,NA,NA,"América","Brasil","Rio Grande do Sul","Santa Maria","Cerrito",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Longhi, S. J.","-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,"-53.785556","-29.702778",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-03-29 10:41:35-03","UFSM","HDCF","368","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Andrae, F. H.",NA,"1972","12","19","América","Brasil","Rio Grande do Sul","Alegrete","Alegrete",NA,NA,"Várzea no Rio Ibicuí",NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-55.7919006347656","-29.7831001281738",NA,NA,NA,"2016","04","19",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"438","2016-09-05 16:03:13-03","UFSM","HDCF","3154","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Marchiori, J. N. C.","774","1987","04","30","América","Brasil","Rio Grande do Sul","Jaguari",NA,NA,NA,"Madeira coletada",NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-54.689998626709","-29.4974994659424",NA,NA,NA,"2016","05","31",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"439","2019-03-29 10:41:35-03","UFSM","HDCF","805","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Marchiori, J. N. C.; Longhi, S. J.",NA,"1981","10","12","América","Brasil","Rio Grande do Sul","Jaguari","Prop. de Adão Veiga",NA,NA,"Inventário de nativas (am. 1/2)",NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-54.689998626709","-29.4974994659424",NA,NA,NA,"2016","04","19",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"440","2019-03-29 10:41:35-03","UFSM","HDCF","694","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Marchiori, J. N. C.",NA,"1982","09","05","América","Brasil","Rio Grande do Sul","Jaguari","Propriedade da família Marchiori",NA,NA,"Árvore de flores brancas e frutos comestíveis. =Myrciaria boporeti Legr",NA,NA,NA,"(Cambess.) Rotman","Figueira, M.","-54.689998626709","-29.4974994659424",NA,NA,NA,"2016","04","19",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA
"441","2019-03-29 10:41:35-03","UFSM","HDCF","6073","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Scipioni, M. C.",NA,"2007","08","24","América","Brasil","Rio Grande do Sul","Nova Roma do Sul","UHE-Castro Alves",NA,NA,NA,NA,NA,NA,"(Cambess.) Rotman","Scipioni, M. C.","-51.4081001281738","-28.9902992248535",NA,NA,NA,"2007","08","24",NA,NA,"9715","auto",NA,NA,NA,NA,NA,NA
"442","2018-09-12 14:48:21-03","UNIOESTE","UNOP","1366","S","Plantae","Myrtaceae","Plinia","rivularis","Plinia rivularis","Cielo-Filho, R.","1492","2014","08","04",NA,"Brasil","Paraná","Medianeira","Bairro Belo Horizonte",NA,NA,"Árvore, 3 m, flor branca.",NA,NA,NA,"(Cambess.) Rotman","Aguiar, O.T.","-54.755556","-25.2725",NA,"450","450","2014","08","28","-54.755556","-25.2725",NA,NA,NA,NA,NA,NA,NA,NA
