"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"41","2021-03-15 16:37:00-03","NY","NYBG","00895880","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","24317","1969","03","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968140' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895880","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 35 km north of Alto Paraíso de Goiás (formerly Veadeiros).","-47.5167","-13.80036","1000","1000","NY00895880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","949960","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","L. B. Smith","6948","1952","04","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949960","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","L. B. Smith","Minas Gerais","Jaboticatubas","10 km. north of Lagoa Santa, km. 56 on the road from Belo Horizonte to Conceição","-43.92","-19.67","900","900","NY00949960_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","949974","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","W. R. Anderson","7686","1973","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044895' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949974","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Goiás","Água Fria de Goiás","7 km by road S of São João da Aliança. Serra Geral do Paraná.","-47.5","-14.78","1100","1100","NY00949974_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","949964","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","7343a","1964","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949964","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Goiás","Caiapônia","Ca. 50 km. S. of Caiapônia, on rd. to Jataí. Serra do Caiapó.","-51.77","-17.32","800","1000","NY00949964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","885371","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","R. Kral","75915","1988","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885371","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","C. B. Costa","Goiás","Cristalina","4 km sudeste de Cristalina, estrada para Paracatu","-47.6133","-16.7686","800","800","NY00885371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00895869","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","R. P. Belém","1923","1965","12","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895869","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Distrito Federal","Brasília","Saida para Anápolis","-47.9294","-15.7797",NA,NA,"NY00895869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","949967","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","9838","1965","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949967","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Goiás","Cristalina","Serra dos Cristais. 3 km W. of Cristalina","-47.62814","-16.75","1175","1175","NY00949967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00895884","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","12457a","1966","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895884","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.70192","-14.1167","1000","1000","NY00895884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","949976","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","W. R. Anderson","35072","1972","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949976","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Distrito Federal","Brasília","North slopes of Chapada da Contagem, west and south of Sobradinho, km 6 on DF-7","-47.79245","-15.6501","1050","1050","NY00949976_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00895865","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M. Aparecida da Silva","3801","1998","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895865","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Niquelândia","Companhia de Níquel Tocantins. 1 km abaixo da Mina de Níquel. Folha: SD-22-ZB 1/250.000 (Uruaçú)","-48.3864","-14.3581","865","865","NY00895865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","949956","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","E. P. Heringer","7872","1961","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949956","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Distrito Federal","Brasília","Horto do Guará.","-47.9294","-15.7797",NA,NA,"NY00949956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00895856","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A. P. Duarte","9951","1966","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895856","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Distrito Federal","Brasília","Área do Zoobotânico.","-47.9294","-15.7797",NA,NA,"NY00895856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00895881","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","24028","1969","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895881","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Cavalcante","Chapada dos Veadeiros, ca. 7 km south of Cavalcante","-47.5","-13.86327","1000","1000","NY00895881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","949959","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","J. H. Kirkbride Jr.","1709","1972","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949959","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Distrito Federal","Brasília","ca 5 km W of Taguatinga","-48.05","-15.88","1160","1160","NY00949959_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00895889","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","M. Aparecida da Silva","3021","1996","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968366' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895889","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Niquelândia","Macedo, estrada a esquerda da mina de níquel passando por baixo do teleférico","-48.3983","-14.3533",NA,NA,"NY00895889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","949949","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","E. Pereira","2468","1957","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949949","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Minas Gerais","Sabará","Sabará","-43.8067","-19.8867",NA,NA,"NY00949949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","949966","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","9550","1965","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949966","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Distrito Federal","Brasília","Chapada da Contagém, ca. 15 km N.E. of Brasília","-47.81771","-15.68745","1100","1100","NY00949966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00895885","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","R. Lopes","58","1991","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968176' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895885","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Alto Paraíso de Goiás","Km 028 da estrada Alto Paraiso (GO)/ Colinas (GO). Local chamado Mata Funda","-47.5097","-14.1325",NA,NA,"NY00895885_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","949957","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","E. P. Heringer","10646","1965","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949957","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. A. Steyermark","Distrito Federal","Brasília","Parque Municipal do Gama","-48.05","-16.03",NA,NA,"NY00949957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00895879","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","24847","1969","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968138' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895879","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 10 km south of Alto Paraíso (formerly Veadeiros)","-47.5167","-14.20708","1000","1000","NY00895879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00895867","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","P. C. M. Ramos","572","1991","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895867","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Distrito Federal","Brasília","Parque Nacional de Brasília, faixa de aceiro. Centro Oeste","-47.93","-15.88",NA,NA,"NY00895867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","949970","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","12769","1966","02","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044722' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949970","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167","1000","1000","NY00949970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","631927","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","H. S. Irwin","14725","1966","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228939' target='other'> <mi>dwc_moreinfo</mi></a>","NY00631927","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Bahia",NA,"campinas, ca. 10 Km. S. of Rio Piau, ca. 150 Km. S. W. of Barreiras. Drainage of the Corrente, Western Bahia.",NA,NA,"850","850","NY00631927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00895857","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","J. A. Rizzo","8843","1973","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895857","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Goiás",NA,"Estrada de Jataí para Serranópolis. A 20 km do Ribeirao Ariranha",NA,NA,NA,NA,"NY00895857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00895864","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","J. H. Kirkbride Jr.","5044","1982","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00895864","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","P. G. Delprete","Distrito Federal","Brasília","Cabeceira do Córrego Jatobá","-48.1","-15.6","1240","1240","NY00895864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","949973","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","W. R. Anderson","7187","1973","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1044849' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949973","Magnoliophyta","Gentianales","Mart. & Zucc. ex Schult. & Schult.f.","J. H. Kirkbride Jr.","Goiás","Teresina de Goiás","Chapada dos Veadeiros, 24 km by road S of Terezina","-47.42163","-13.92979","1250","1250","NY00949973_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:50-03","UFRJ","RFA","12874","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A.P. Duarte","9951","1966","11","22",NA,"Brasil",NA,NA,NA,"RFA11942",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Distrito Federal","Brasília","Área do Zoobotânico","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:50-03","UFRJ","RFA","8484","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","A.P. Duarte","10649","1967","12","20",NA,"Brasil",NA,NA,"Planta de solo arenoso, campo ao longo de pequeno","RFA27578",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.","J.H. Kirkbride Jr.","Goiás","Goiás","Chapada dos Veadeiros","-50.1403007507324","-15.9343996047974",NA,NA,NA,"63502","auto","1978","02","10",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:32:20-03","UFRJ","RFA","6159","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Mendes Magalhães","17324","1960","01","06",NA,"Brasil",NA,NA,"Subarbusto, flor azul","RFA26233",NA,NA,"Mart. & Zucc. ex Schult. & Schult.f.",NA,"Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:54-03","FUNED","FUNED-POL","4238","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"POL004238",NA,NA,NA,NA,"MG",NA,"Funed",NA,NA,NA,NA,"POL004238_p01 POL004238_p02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:47:44-03","EAO","IAN","131252","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS; Santos, RR dos","24847","1969","03","21","Southern America","Brasil",NA,NA,"Slender herb to ca. 50cm tall; corolla blue-violet.","IAN131252","Dicotiledônea",NA,"Mart. & Zucc. ex Schult. & Schult.","Steyermark, JA","Minas Gerais",NA,"Brejo. Gallery woods and adjacent campo (partly brejo), ca. 10km south of Alto do Paraíso (formerly Veadeiros).",NA,NA,"1000","1000",NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:47:44-03","EAO","IAN","131254","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS; Santos, RR dos","24857","1969","03","21","Southern America","Brasil",NA,NA,"Erect herb to ca, 1,5m tall; corolla light blue-violet.","IAN131254","Dicotiledônea",NA,"Mart. & Zucc. ex Schult. & Schult.","Steyermark, JA","Goiás",NA,"Brejo. gallery woods and cerrado campo (partly brejo), ca. 10km south of Alto do Paraíso (formerly Veadeiros).",NA,NA,"1000","1000",NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:47:44-03","EAO","IAN","153925","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS; Grear Jr., JW; Grear Jr., JW","13457","1966","03","04","Southern America","Brasil",NA,NA,"Slender erect herb ca. 1m tall.&nf;Inflorescence and corolla blue-violet.","IAN153925","Dicotiledônea",NA,"Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Goiás",NA,"Cerrado, ca. 10km W of Cristalina.",NA,NA,"1200","1200",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:47:44-03","EAO","IAN","153982","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Irwin, HS; Fonsêca, SF da","26528","1970","02","22","Southern America","Brasil",NA,NA,"Wiry herb to ca. 75cm tall; corolla blue-violet.","IAN153982","Dicotiledônea",NA,"Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Distrito Federal",NA,"Campo slopes at rajadinha, ca. 15km S of Planaltina.",NA,NA,"1000","1000",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:47:44-03","EAO","IAN","116031","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","oenanthoides","Declieuxia oenanthoides","Pires, JM; Silva, NT da","9524","1963","05","01","Southern America","Brasil",NA,NA,"Corola roxa.","IAN116031","Dicotiledônea",NA,"Mart. & Zucc. ex Schult. & Schult.","Kirkbride Jr.; J.H.","Distrito Federal","Brasília","Entre Zona do Calcáreo e Brasília.&nf;Cerrado.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
