"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"256","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50454","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"S. Mayo","770","1991","04","24","Brasil","Bahia","ITACARÉ","Km 45 na Rod. que liga BR-101/Itacaré. 16Km a leste de Taboquinhas. Atrás de uma serraria capixaba.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41230","auto",NA,"01/10/1996",NA,NA,NA,NA
"257","2020-07-23 11:57:52-03","CEPLAC","CEPEC","19162","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"A. M. de Carvalho","159","1980","02","25","Brasil","Bahia","MARAÚ","Rod. BR-030, trecho Ubaitaba/Marau, a 45Km de Ubaitaba.","-39.0147018432617","-14.103099822998","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47076","auto",NA,"01/05/1991",NA,NA,NA,NA
"258","2020-07-23 11:57:52-03","CEPLAC","CEPEC","119814","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"I. M. de Andrade",NA,NA,NA,"I. M. de Andrade","828","2003","05","28","Brasil","Bahia","SÃO FELIPE","Serra da Copioba. Faz. Campo das Flores a 12Km de São Felipe Matono. Topo da Serra.","-39.0894012451172","-12.8472003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15122","auto",NA,"30/05/2003",NA,NA,NA,NA
"259","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50622","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"M. Nadruz",NA,NA,NA,"S. Mayo","821","1991","05","14","Brasil","Bahia","UNA","Km 8 na Rod. São José da Vitoria/Una, entroncamento na BR-101 a 34Km ao S Itabuna.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,"04/05/1996",NA,NA,NA,NA
"260","2020-07-23 11:57:52-03","CEPLAC","CEPEC","132283","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"M. L. Soares",NA,NA,NA,"H. C. de Lima","4289","1991","11","19","Brasil","Rio de Janeiro","MAGÉ","Cachoeira de Macacu. Reserva Ecológica Estadual de Paraiso.","-42.083333","-22.45","42W5'0","22S27'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/11/2004",NA,NA,NA,NA
"261","2020-07-23 11:57:52-03","CEPLAC","CEPEC","108502","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Sem Informação",NA,NA,NA,"Soares, M. L.","751","2005","11","08","Brasil","Bahia","ILHÉUS","Entorno da Mata da Esperança, lado esquerdo.","-39.066667","-14.716667","39W4'","14S43'","80","80","Solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-07-23 11:57:52-03","CEPLAC","CEPEC","108503","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Sem Informação",NA,NA,NA,"Soares, M. L.","752","2005","11","08","Brasil","Bahia","ILHÉUS","CEPLAC. Km 22 da Rodovia Ilhéus-Itabuna. Br 415 - quadra D.","-39.226111","-14.758056","39W13'34","14S45'29","50","50","UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-07-23 11:57:52-03","CEPLAC","CEPEC","108505","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Sem Informação",NA,NA,NA,"Soares, M. L.","754","2005","11","07","Brasil","Bahia","UNA","Ecoparque de Una. Rodovia BA-001 (Ilhéus-Una). Região de Mata Hidrófila Sul Baiana. Entorno da REBIO de Una.","-39.054722","-15.159722","39W3'17","15S9'35","80","80","Planta estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-07-23 11:57:52-03","CEPLAC","CEPEC","108508","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Sem Informação",NA,NA,NA,"Soares, M. L.","757","2005","11","08","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre.","-39.565278","-15.391667","39W33'55","15S23'30","835","835","UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-23 11:57:52-03","CEPLAC","CEPEC","110007","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Sem Informação",NA,NA,NA,"Jardim, J. G.","4886","2005","12","18","Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Trilha que leva ao topo da serra.","-39.339444","-15.174167","39W20'22","15S10'27","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-23 11:57:52-03","CEPLAC","CEPEC","135653","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"Moraes, A. O.",NA,NA,NA,"Moraes, A. O.","918","2011","10","10","Brasil","Bahia","UNA","Fazenda Cachoeira. Próximo a Reserva Biológica de Una","-39.136389","-15.082778","39W8'11","15S4'58",NA,NA,"Planta coletada em fragmento florestal adjacente a plantação de cacau sombreado (cabruca). Planta abundante. Unicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-07-23 11:57:52-03","CEPLAC","CEPEC","19279","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","18232","1977","01","24","Brasil","Bahia","UNA","29km de Una e 19Km da Colonia, ao W da Rod. p/ Rio Branco, próximo a Faz. Iguaú, Dendhevea.","-39.3","-15.25","39W18'0","15S15'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"268","2020-07-23 11:57:52-03","CEPLAC","CEPEC","19286","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"R. M. Harley","17851","1977","01","11","Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal. Ao NW Monte Pascoal.","-39.416667","-16.583333","39W25'0","16S35'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA
"269","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50618","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"M. Nadruz",NA,NA,NA,"S. Mayo","813","1991","05","11","Brasil","Bahia","JUSSARÍ","Perto da Serra do Teimoso, ao W Rod. Jussari/Palmira, Faz. Sto. Antonio de Cima. Região c/ cacuais nos vales","-39.5","-15.166667","39W30'","15S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/05/1996",NA,NA,NA,NA
"270","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50628","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"S. Mayo","866","1991","05","31","Brasil","Bahia","WENCESLAU GUIMARÃES","Faz. Condomínio União, Rod.Teolandia/Jaguaquara, entre Cocão/Nova Esperança.","-39.672778","-13.616667","39W40'22","13S37'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA
"271","2020-07-23 11:57:52-03","CEPLAC","CEPEC","62048","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"J. G. Jardim","519","1994","07","28","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una. Picada paralela do Rio.","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/10/1996",NA,NA,NA,NA
"272","2020-07-23 11:57:52-03","CEPLAC","CEPEC","94147","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"M. L. Soares",NA,NA,NA,"W. W. Thomas","10156","1993","10","22","Brasil","Bahia","PRADO","Resrva Florestal da Brasil Holanda; entroncamento a Km 18 a E de Itamaraju, Rod. p/ Prado, 8Km do entroncamento.","-39.333333","-17.183333","39W20'","17S11'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/2005",NA,NA,NA,NA
"273","2020-07-23 11:57:52-03","CEPLAC","CEPEC","6274","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"T. S. dos Santos","1276","1970","11","06","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"01/09/1982",NA,NA,NA,NA
"274","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50419","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"S. Mayo","751","1991","04","16","Brasil","Bahia","ILHÉUS","Area do CEPEC, atras sede do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1991",NA,NA,NA,NA
"275","2020-07-23 11:57:52-03","CEPLAC","CEPEC","69422","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"M. Nadruz","1209","1996","05","08","Brasil","Bahia","ILHÉUS","Mata da Esperança.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"10/10/1996",NA,NA,NA,NA
"276","2020-07-23 11:57:52-03","CEPLAC","CEPEC","44390","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"T. S. dos Santos",NA,NA,NA,"T. S. dos Santos","4454","1988","12","14","Brasil","Bahia","ILHÉUS","Quadra I do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1988",NA,NA,NA,NA
"277","2020-07-23 11:57:52-03","CEPLAC","CEPEC","69402","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"A. M. Amorim",NA,NA,NA,"M. Nadruz","1190","1968","06","08","Brasil","Bahia","URUÇUCA","Serra Grande. 7,7Km na estrada que liga Serra Grande/Itacaré.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33791","auto",NA,"30/12/1998",NA,NA,NA,NA
"278","2020-07-23 11:57:52-03","CEPLAC","CEPEC","92831","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"M. L. Soares",NA,NA,NA,"L. P. de Queiroz","4984","1998","03","19","Brasil","Minas Gerais","CARANGOLA","Faz. Santa Rita, mata subindo a trilha atrás da sede da Faz.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21913","auto",NA,"07/11/2005",NA,NA,NA,NA
"279","2020-07-23 11:57:52-03","CEPLAC","CEPEC","63865","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"S. Mayo","1137","1995","01","10","Brasil","Bahia","ILHÉUS","Antiga estrada Ilheus/Itabuna, logo depois de atravessar a antiga ponte na direção Itabuna.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1995",NA,NA,NA,NA
"280","2020-07-23 11:57:52-03","CEPLAC","CEPEC","50470","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,"S. Mayo",NA,NA,NA,"S. Mayo","755","1991","04","18","Brasil","Bahia","ILHÉUS","Area do CEPEC, atrás da sede do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1991",NA,NA,NA,NA
"281","2020-09-18 09:32:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Putranjivaceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Eichler",NA,NA,NA,NA,"Croat, B T; Rosas Junior, A","62715",NA,NA,NA,"Brasil","Acre","Sena Madureira","Along road between Sena Madureira and Rio Branco, Southwest of Sena Madureira at about Km 5.5.","-69","-9","-69","-9",NA,NA,"Epiphyte; internodes short, to 1.5 cm diameter on adults, to 8 mm diameter, dark green and semiglossy on pre-adult plants; cataphyll fibers reddish-brown, persistent; petioles semiglossy, sharply D-shaped, deeply and broadly sulcate, with margins acu",NA,NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-09-18 09:32:59-03","UFAC","UFACPZ","4775","PreservedSpecimen","Plantae","Putranjivaceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Eichler",NA,NA,NA,NA,"Croat, TB; Rosas Júnior, A","62715","1986","08","26","Bolívi","Acre","Sena Madureira","Along road between Sena Madureira and Rio Branco, Southwest of Sena Madureira at about km 5.5.","-69","-9","-69","-9",NA,NA,"Epiphyte; Internodes short, to 1.5 cm diameter and adults, to 8 mm diameter, dark green and semiglossy on pre-adult palnts; Cataphyll fibers reddish-brown, persistent; Petioles semiglossy, sharply D-shaped, deeply and broadly sulcate, with margins ac","UFACPZ004775",NA,NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:12:49-03","UnB","UB","34513","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Gonçalves, EG","2002","12",NA,"Ivanauskas, NM","2027","1997","06","02","Brasil","Mato Grosso","Nova Bandeirantes","Nova Bandeirantes","-57.808611","-9.778611","-57.808611","-9.778611",NA,NA,NA,"UB0001042","UB0001042","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:12:49-03","UnB","UB","199181","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Proença, CEB","2014","03",NA,"Faria, JEQ","3124","2012","12","02","Brasil","Espírito Santo","Santa Teresa","Margem da estrada para Goiapaba-Açu","-40.578333","-19.923611","-40.578333","-19.923611","840","840","Planta trepadeira ca. 4 m de altura, inflorescência amarela; Floresta Ombrófila","UB0001041","UB0001041","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:12:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Gonçalves, EG","2001","03",NA,"Gonçalves, EG; et al.","805","2001","03","07","Brasil","Bahia","Una","Estrada São José da Vitória-Una, 11km após o entroncamento com a BR 101, depois mais 6,1km num ramal ao sul","-39.300833","-15.166111","-39.300833","-15.166111","575","575","Nervuras não visíveis em nenhum dos dois lados, verde escuro abaxialmente, mais claro adaxialmente, brilhante dos dois lados","UB0001044","UB0001044","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:12:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Gonçalves, EG","2001","09",NA,"Pereira, LA; Cesarino, F","96","2001","01","27","Brasil","Amapá","Porto Grande","Fazenda Boa Esperança","-51.783333","0.533333","-51.783333","0.533333",NA,NA,"Planta com aproximadamente 2m de altura; frutos que foram deixados para amadurecer; planta marcada para acompanhamento; Em sub-bosque","UB0001043","UB0001043","Monocotyledonae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-01 15:12:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Gonçalves, EG","2002","12",NA,"Pereira, LA","564","2001","08","21","Brasil","Amapá","Mazagão","Ramal do Camaipi, assentamento agroextrativista do Maracá","-51.2893981933594","-0.115000002086163",NA,NA,NA,NA,"Planta hemi-epífita; com folhas longas e finas brilhosas na face abaxial, pecíolo de aproximadamente 1cm de comprimento; Floresta de terra firme","UB0001253","UB0001253","Monocotyledonae",NA,"Southern America",NA,"195641","auto",NA,NA,NA,NA,NA,NA
"288","2019-11-01 15:12:49-03","UnB","UB","7904","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Gonçalves, EG","1997","12","11","Gonçalves, EG; Jardim, J","134","1997","12","11","Brasil","Bahia","Ilhéus","Área do CEPEC, quadra D","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Ápice do caule escandente, pecíolo adaxialmente canaliculado, estéril.; Cipó escandente 3m; Antiga plantação de cacau.","UB0001045","UB0001045","Monocotyledonae",NA,"Southern America",NA,"61245","auto",NA,NA,NA,NA,NA,NA
"289","2019-04-15 17:39:14-03","UFMT","UFMT","30095","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Nadruz, M.; Temponi, L.G.","2018","07","12","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.","2027","1997","06","02","Brasil","Mato Grosso","Nova Bandeirantes","Estrada para Fazenda Novo Horizonte.","-57.808611","-9.778611","-57.808611","-9.778611",NA,NA,"Doação BIRD/PRODEAGRO/SEPLAN-MT.; Epífita. Frutos imaturos verdes. Frutos maduros amarelos.; Relevo suave ondulado. Solo tipo Podzólico.","UFMT00030095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Martius, CFP","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"in silvis ad fluv. Itahypé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:07:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-01-03 09:20:10-02","CAS","CAS-BOT","602721","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"Grández, C.; Ruíz, J.","2118","1990","11",NA,"Peru","Loreto","Provincia de Maynas","Carretera Nauta-Iquitos, Km 4","-73.5833333333","-4.4833333333","73° 35' W","4° 29' S","150",NA,"Liana, flor verde, espata verde.",NA,NA,"Magnoliophyta","Arales","South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"293","2020-05-20 18:18:15-03","UFMT","CNMT","7025","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Dias, D.C.","2018","03","16","Dias, D.C.","373","2018","03","16","Brasil","Mato Grosso","Cláudia","Supressão da vegetação do futuro reservatório da UHE Sinop.","-55.347426","-11.417391","55°20'50,733W","11°25'2,607S","311","311","Folhas concolores, cartáceas. <ll>dwc_commonname:</ll> Cipó-titica.. Programa de Resgate da Flora - UHE Sinop (PRFUHES_EX544)","CNMT007025",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-21 09:59:14-03","IBt","SP","394747","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Barros, CSS","1996",NA,NA,"Barros, CSS","274","1996","07","12","Brasil","Alagoas","Chã Preta","Reserva Biológica de Vera Cruz","-36.2961006164551","-9.25527954101562",NA,NA,NA,NA,NA,"SP049497","SP049497",NA,NA,NA,NA,"13328","auto",NA,NA,NA,NA,NA,NA
"295","2020-12-10 11:27:02-03","IBt","SP","397265","S","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth","Croat, TB","2015",NA,NA,"Bianchetti, LB; Silva, GP; Casali, VWD","772","1989","05","25","Brasil","Bahia","Nova Viçosa",NA,"-39.371898651123","-17.8918991088867",NA,NA,"10","10",NA,"SP049496","SP049496",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA
"296","2019-01-10 15:02:52-02","GH","HU-HERB","GH 01627052","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"B. Berlin","1871","1974","7","30","Peru","Amazonas",NA,"Trail N of Cenepa to Tuhushiku Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,"1871",NA,NA,"undetermined"
"297","2019-01-10 15:04:43-02","GH","HU-HERB","GH 01627053","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"T. C. Plowman, N. A. Rosa & C. S. Rosario","9555","1980","3","15","Brazil","Pará",NA,"Município Tucuruí: km. 25 south of Reprêsa Tucuruí on road (BR 422) to Breu Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,"9555",NA,NA,"undetermined"
"298","2019-01-10 15:06:35-02","GH","HU-HERB","GH 01627054","PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia","Kunth",NA,NA,NA,NA,"C. R. Sperling & S. R. King","6409","1982","7","30","Bolivia","Pando",NA,"Southwest of Cobija on the Rio Naraueda. 1 km west of Rio Naraueda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,"6409",NA,NA,"undetermined"
"299","2020-08-07 17:10:13-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"Pereira, LA","96","2001","01","27","Brasil","Amapá","Porto Grande","Cupixi","-51.783333","0.533333","-51.783333","0.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-08-07 17:10:13-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Araceae","Heteropsis","oblongifolia","Heteropsis oblongifolia",NA,NA,NA,NA,NA,"Pereira, LA","748","2004","11","13","Brasil","Amapá","Laranjal do Jari",NA,"-53.106667","0.276389","-53.106667","0.276389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
