"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"178","2020-06-29 09:30:41-03","UFRRJ","RBR","26444","S","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","P.R.C. Farag","158","1995","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Catanudo, picada para a Serra do Beco.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026444","RBR00026444","H.C. Lima, P.R. Farág","14",NA,NA,"25743","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-06-29 09:30:41-03","UFRRJ","RBR","26985","S","Plantae",NA,NA,"Leguminosae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","P.R.C. Farag","232","1996","04",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada da represa Serra Velha.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00026985","RBR00026985","H.C. Lima, P.R. Farág","11",NA,NA,"25743","auto","1997","03",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:27:47-03","MBM","MBM","301653","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Fraff, P.","s.n.","2004","07","Southern America","Brazil","Paraná","Cerro Azul","Boi Perdido","-49.261100769043","-24.823600769043",NA,NA,"MBM301653",NA,"Ribas, O.S.","08",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:27:47-03","MBM","MBM","242460","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.; Goldenberg, R.; Barboza, E.; Goldenberg, R.; Barboza, E.","69799",NA,NA,"Southern America","Brazil","Paraná","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,NA,"MBM242460","MBM242460","Hatschbach, G.",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:27:47-03","MBM","MBM","13805","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","23301",NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"MBM013805","MBM013805","Hatschbach, G.",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:27:47-03","MBM","MBM","7018","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","18251",NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM007018","MBM007018","Burkart, A.",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:27:47-03","MBM","MBM","78534","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","46042",NA,NA,"Southern America","Brazil","Paraná","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,"MBM078534","MBM078534","Hatschbach, G.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:27:47-03","MBM","MBM","165809","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","484",NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,"MBM165809","MBM165809",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:27:47-03","MBM","MBM","9107","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.; et al.; et al.","20970",NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, Vista Cavalcante","-48.834400177002","-25.476900100708",NA,NA,"MBM009107","MBM009107","Tamashiro, J.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:27:47-03","MBM","MBM","42216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","1650",NA,NA,"Southern America","Brazil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,NA,"MBM042216","MBM042216","Burkart, A.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:27:47-03","MBM","MBM","23087","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","29650",NA,NA,"Southern America","Brazil","Paraná","Morretes","Vista Cavalcante","-48.834400177002","-25.476900100708",NA,NA,"MBM023087","MBM023087","Hatschbach, G.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:27:47-03","MBM","MBM","291091","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C. de; et al.; et al.","2992","1987","06","Southern America","Brazil","Rio de Janeiro","Macaé","Estrada para Glicério","-41.7868995666504","-22.3708000183105",NA,NA,"MBM291091",NA,NA,"23",NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:27:47-03","MBM","MBM","115706","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C. de","2992",NA,NA,"Southern America","Brazil","Rio de Janeiro","Macaé","Estrada para Glicério","-41.7868995666504","-22.3708000183105",NA,NA,"MBM115706",NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:27:47-03","MBM","MBM","314154","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C. de; et al.; et al.","6399","2006","01","Southern America","Brazil","Rio de Janeiro","Nova Iguaçu","Região SE. Rebio Tinguá, Barrelão, estrada da Reunião, ca. 150m da Estação de Tratamento da CEDAE.","-43.451099395752","-22.7591991424561",NA,"Árvore com 18 metros de altura. Tronco com casca escamosa, pardacenta. DAP 59 cm. Inflorescência erectas, botões alvo-esverdeados. Muito frequente. Floresta de encosta","MBM314154",NA,"Lima, H.C. de","27","200","200","25743","auto","2006","01",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:27:47-03","MBM","MBM","115705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, H.C. de","3015",NA,NA,"Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Pedro Dubois","-42.0080986022949","-21.9552993774414",NA,NA,"MBM115705",NA,"Lima, H.C. de",NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:27:47-03","MBM","MBM","229923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Klein, R.","4349",NA,NA,"Southern America","Brazil","Santa Catarina","Florianópolis","Canasvieiras","-48.5491981506348","-27.596700668335",NA,NA,"MBM229923",NA,"Burkart, A.",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:27:47-03","MBM","MBM","349413","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Dias, E.","59","1999","11","Southern America","Brazil","Santa Catarina","Joinville","Estrada do Pico Rio Cubatão","-48.8456001281738","-26.3043994903564",NA,NA,"MBM349413","MBM349413","Cordeiro, J.; Lozano, E.D.","23",NA,NA,"37150","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:27:47-03","MBM","MBM","228066","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pickel, D.B.","s.n.",NA,NA,"Southern America","Brazil","São Paulo","Mogi das Cruzes","Fazenda Parateí","-46.1883010864258","-23.5228004455566",NA,NA,"MBM228066",NA,"Tamashiro, J.Y.",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:27:47-03","MBM","MBM","155565","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pabst, G.F.J.","9247","1968","12","Southern America","Brazil","São Paulo",NA,"Estrada Fernão Dias, 9km depois de Mairiporã rumo Atibaia",NA,NA,NA,"Árvore de 5m alt. fl. amarelo-esbranquiçados","MBM155565","MBM155565","Lima, H.C.","24",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:27:47-03","MBM","MBM","15565","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Pabst, G.","9247",NA,NA,"Southern America","Brazil","São Paulo",NA,"Estrada Fernão Dias",NA,NA,NA,NA,"MBM015565",NA,"Tamashiro, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:27:47-03","MBM","MBM","387893","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Brotto, M.L.; Motta, J.T.; Silva, J.M.; Vaz, J.; Motta, J.T.; Silva, J.M.; Vaz, J.","1527","2013","12","Southern America","Brazil","Paraná","Cerro Azul","Ribeirão do Rocha","-49.131306","-24.715389",NA,"Árvore de 8m; flores alvas.; Floresta Ombrófila Densa.","MBM387893","MBM387893","Brotto, M.L.","11","261","261",NA,NA,"2014",NA,NA,"-49.131306","-24.715389",NA,NA,NA,NA,NA
"199","2020-12-21 16:27:47-03","MBM","MBM","410358","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Funez, L.A.","5677","2016","11","Southern America","Brazil","Santa Catarina","Blumenau","Próximo à Ponte de Ferro","-49.069167","-26.912778",NA,"Árvore; flores amareladas; Floresta","MBM410358","MBM410358","Funez, L.A.","23","20","20",NA,NA,"2016","11","28","-49.069167","-26.912778",NA,NA,NA,NA,NA
"200","2020-12-21 16:27:47-03","MBM","MBM","103252","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, J.C.A.; et al.; et al.","141","1984","08","Southern America","Brazil","Bahia","Santa Cruz Cabrália","Estrada Eunápolis/Barrolândia.","-39.0247001647949","-16.2780990600586",NA,"Árvore com 9,5 m de altura, diâmetro à altura do peito 38cm, diâmetro da copa 6,5m (fanerófita); caule com acúleos, fruto legumem, folha composta foliada. Frequencia fraca. Vegetação secundária da Floresta Ombrófila Densa; solo srgil","MBM103252",NA,"Lima, H.C.","02",NA,NA,"49584","auto","2009","06","16",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:27:47-03","MBM","MBM","347714","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lombardi, J.A.; et al.; et al.","7116","2008","01","Southern America","Brazil","Espírito Santo","Linhares","Reserva Natural da Companhia Vale do Rio Doce (CVRD)","-40.0722007751465","-19.3910999298096",NA,"Mata atlântica degradada, junto a estrada. Árvore ca. 12m, folíolos herbáceos, flores creme-esverdeadas, perfumadas.","MBM347714",NA,"Lorenzi, H.","23",NA,NA,"48094","auto","2008","01",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:27:47-03","MBM","MBM","147652","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","56111",NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Rio Açungui","-48.3288993835449","-25.3066997528076",NA,NA,"MBM147652",NA,"Hatschbach, G.",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:27:47-03","MBM","MBM","229922","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","18251",NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"MBM229922",NA,"Burkart, A.",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:27:47-03","MBM","MBM","132256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","751",NA,NA,"Southern America","Brazil","Paraná","Morretes","Estrada da Graciosa, próximo ao Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,"MBM132256","MBM132256","Hatschbach, G.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:27:47-03","MBM","MBM","314146","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Reis, R.C.C.","89","1994","05","Southern America","Brazil","Rio de Janeiro","Parati","Estrada que corre pelo lado esquerdo do Rio Mares","-44.7131004333496","-23.2178001403809",NA,"Árvore de cerca de 11 metros de altura, heliófila, tronco de casca lisa, todo coberto de líquens, ocorrendo no meio de um bambuzal. Folhas mambranáceas, verdes, ligeiramente discolor. O legume é verde.","MBM314146",NA,NA,"10","40","40","34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:27:47-03","MBM","MBM","343028","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Farias, D.S.; et al.; et al.","110","1994","01","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. estr. p/ Juturnaíba, próx. portão da reserva.","-42.3917007446289","-22.6508007049561",NA,"Árvore com cerca de 11,0m de alt., 2,0 de fuste e 32,4 cm de DAP. Ritidoma pardo-acizentado, áspero com cicratizes transversais aleatórias, aculeado, com fissuras esparsadas pelo tronco. Casca viva creme-avermelhada. Fuste 10","MBM343028",NA,NA,"23",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:27:47-03","MBM","MBM","139725","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Mattos Silva, L.A.; et al.; et al.","517",NA,NA,"Southern America","Brazil","Bahia","Ilhéus","Km 10 da rodovia Ilhéus - Olivença","-39.0494003295898","-14.7889003753662",NA,NA,"MBM139725",NA,"Barneby, R.",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:27:47-03","MBM","MBM","172080","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Amorim, A.M.A.; et al.; et al.","986",NA,NA,"Southern America","Brazil","Bahia","Jacobina","Ca. 22km na estrada para Itaitu","-40.5182991027832","-11.1806001663208",NA,NA,"MBM172080",NA,"Lewis, G.P.",NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:27:47-03","MBM","MBM","54243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","37870",NA,NA,"Southern America","Brazil","Paraná","Adrianópolis","Rio São Sebastião","-48.9911003112793","-24.6571998596191",NA,NA,"MBM054243","MBM054243","Hatschbach, G.",NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:27:47-03","MBM","MBM","212726","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Ziller, S.R.; et al.; et al.","1408",NA,NA,"Southern America","Brazil","Paraná","Antonina","Estrada Antonina - Morretes","-48.7118988037109","-25.4286003112793",NA,NA,"MBM212726","MBM212726","Hatschbach, G.",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:27:47-03","MBM","MBM","54255","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","39318",NA,NA,"Southern America","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"MBM054255","MBM054255","Hatschbach, G.",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:27:47-03","MBM","MBM","165808","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","4962",NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Estrada para Batuva","-48.3288993835449","-25.3066997528076",NA,NA,"MBM165808",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:27:47-03","MBM","MBM","267148","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.; Barboza, E.; Lorenzi, H.; Barboza, E.; Lorenzi, H.","72747","2001","11","Southern America","Brazil","Paraná","Guaraqueçaba","Rod. PR-405, Rio Bananal","-48.3288993835449","-25.3066997528076",NA,NA,"MBM267148","MBM267148","Hatschbach, G.","28",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:27:47-03","MBM","MBM","7019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G.","18276",NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"MBM007019","MBM007019","Burkart, A.",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:27:47-03","MBM","MBM","105405","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Kummrow, R.; Cordeiro, J.; Cordeiro, J.","2699",NA,NA,"Southern America","Brazil","Paraná","Morretes","Estação Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,"MBM105405",NA,"Lewis, G.P.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:27:47-03","MBM","MBM","235232","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Silva, J.M.; Poliquesi, C.B.; Ferreira, L.A.; Poliquesi, C.B.; Ferreira, L.A.","2714",NA,NA,"Southern America","Brazil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata","-48.834400177002","-25.476900100708",NA,NA,"MBM235232",NA,"Hatschbach, G.",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:27:47-03","MBM","MBM","291092","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Martinelli, G.; et al.; et al.","12191","1987","09","Southern America","Brazil","Rio de Janeiro","São Pedro da Aldeia","Morro de Sapiatiba","-42.1027984619141","-22.8391990661621",NA,NA,"MBM291092",NA,"Lima, M.P.M.","09",NA,NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:27:47-03","MBM","MBM","348256","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Polisel, R.T.","655","2008","02","Southern America","Brazil","São Paulo","Juquitiba","Estrada da Palestina (BR 116, km 330), km 3,2, terreno vizinho ao Sítio dos Padres, árvore na baixada do pasto","-47.060001373291","-23.9300003051758",NA,"Árvore de 12m. Botões florais creme.","MBM348256",NA,"Franco, G.A.D.C.","03","700","700","24559","auto","2008","04","05",NA,NA,NA,NA,NA,NA,NA
"219","2019-11-13 10:12:08-03","PUC-RIO","FCAB","8108","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","J.M. Freire; R.R. Oliveira; B.L. Rosendo","37","2008","04",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, 1.1 Camorim.","-74.977056","-66.302222",NA,"Árvore com 15m de altura, com 20.6cm de CAP.","FCAB008108",NA,"R.D. Ribeiro","10","80","80",NA,NA,NA,NA,NA,"-74.977056","-66.302222",NA,NA,NA,NA,NA
"220","2019-11-01 15:28:16-03","PUC-RIO","FCAB","6252","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","F.V. Santos","15","2005","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, Bacia","-43.2075004577637","-22.9027996063232",NA,"Em floresta de estágio sucessional de aproximadamente 50 anos.&nf;Árvore de aproximadamente 17m de altura, com diâmetro a altura do peito de 0,42m.","006252",NA,NA,"30",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:28:16-03","PUC-RIO","FCAB","6426","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","R.R. Oliveira; Solorzano, A.","2506","2003","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim., Bacia do rio Caçambe","-43.2075004577637","-22.9027996063232",NA,"Em floresta secundária localizada no divisor de drenagem. Indivíduo com DAP 14m. Tronco espinhoso.","006426",NA,"Lima, H.C.","05","310","310","57442","auto","2003","03","12",NA,NA,NA,NA,NA,NA,NA
"222","2020-10-01 14:20:26-03","JBB","HEPH","18428","S","Plantae","Dicotyledon","Fabales","Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Hatschbach, G; Barbosa, E; Lorenzi, H","72747","2001","11","Southern America","Brasil","Paraná","Guaraqueçaba","Roc. PR-405, Rio Bananal","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Hatschbach, G","28","3","5","37295","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:36:21-03","UFMG","BHCB","136655","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Piptadenia","paniculata","Piptadenia paniculata","Benth.","Lima, HC de","4357","1992","01","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso","-42.833333","-22.433333",NA,"ÁRvore, Flores perfumadas alvo esverdeadas passando amareladas. Ocasional formações secundárias.","BHCB007320",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA
