"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"146","2013-02-15 15:41:04-02","MNHN","RECOLNAT_MNHN_P","P00670480","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Kunth","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,"Colombie",NA,NA,NA,NA,NA,NA,"P00670480","P00670480_01",NA,NA,NA,"holotype",NA,"[Nov. gen. sp. : Crescit cum praecedente : Crescit prope Santa Fé de Bogota ?]","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00670480' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2015-09-04 08:40:06-03","MNHN","RECOLNAT_MNHN_P","P02965764","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Sello",NA,NA,NA,NA,"Uruguai",NA,NA,NA,NA,NA,NA,"P02965764","P02965764_01",NA,NA,NA,NA,NA,"Montevideo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965764' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2178"
"148","2015-09-04 08:43:29-03","MNHN","RECOLNAT_MNHN_P","P02965765","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"P02965765","P02965765_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965765' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-09-04 08:43:29-03","MNHN","RECOLNAT_MNHN_P","P02965767","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Dupré",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"P02965767","P02965767_01",NA,NA,NA,NA,NA,"Brésil (Corrientes).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965767' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 08:40:06-03","MNHN","RECOLNAT_MNHN_P","P02965768","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,NA,NA,NA,NA,"P02965768","P02965768_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-04 08:40:06-03","MNHN","RECOLNAT_MNHN_P","P02965769","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Gardner",NA,NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,"P02965769","P02965769_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965769' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1102"
"152","2015-09-04 08:40:06-03","MNHN","RECOLNAT_MNHN_P","P02965770","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P02965770","P02965770_01",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965770' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-02-17 15:19:53-02","MNHN","RECOLNAT_MNHN_P","P02965774","PreservedSpecimen",NA,"Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P02965774","P02965774_01",NA,NA,NA,NA,NA,"Brésil - Province de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02965774' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 140 2a part"
"154","2021-02-11 17:21:44-03","UFPR","UPCB","2817","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Braga, R.","1585","1960","12","02","Brasil","Paraná","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo Magro",NA,"Herbácea. Local úmido..",NA,NA,"18684","auto","1995","11","06",NA,NA,NA,NA,NA
"155","2021-02-11 17:21:44-03","UFPR","UPCB","14385","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Britez, R.M.","186","1985","10","30","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda do Durgo",NA,"Erva, flor lilás. Campo de inundação do Rio Iguaçu..",NA,NA,"31353","auto","1995","11","06",NA,NA,NA,NA,NA
"156","2021-02-11 17:21:44-03","UFPR","UPCB","4106","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Moreira, E.A.","206","1962","09","08","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha",NA,"Campo seco..",NA,NA,"46557","auto","1995","11","06",NA,NA,NA,NA,NA
"157","2021-02-11 17:21:44-03","UFPR","UPCB","34306","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Santos, E.P.","Santos, E.P.","358","1997","10","15","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra de Araçatuba, Morro dos Perdidos",NA,"Erva com ca. de 30cm, flor violácea. Campo de altitude, 1200m de altitude..",NA,NA,"41937","auto","1998","04","28",NA,NA,NA,NA,NA
"158","2021-02-11 17:21:44-03","UFPR","UPCB","8772","PreservedSpecimen","Plantae","Scrophulariaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Souza, V.C.","Hatschbach, G.","25402","1970","11","17","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tijuco Preto",NA,"Flor lilás. Brejo..",NA,NA,"37171","auto","1994","11","07",NA,NA,NA,NA,NA
"159","2011-03-09 10:38:00-03","MO","MOBOT","100353738","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","Foster's catalog notes file","Karl Fiebrig","Fiebrig 2363","1903","12",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Toldos bei Bermejo, and bei Tarija",NA,NA,"1900.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2011-03-15 08:08:00-03","MO","MOBOT","100355846","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","Foster's catalog notes file","T. Herzog","Herzog 1330","1911","1",NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","pampa near Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"161","2011-06-08 17:16:00-03","MO","MOBOT","100366276","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Benth. ex Griseb.","Foster's catalog notes file","José Steinbach","Steinbach G. 6490","1924","9","28","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Buena Vista",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"162","2011-02-24 13:33:00-03","MO","MOBOT","100351148","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","elongata","Buchnera elongata","Sw.","Foster's catalog notes file","Miguel Bang","Bang 1363","1886",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Guanai",NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"163","2016-03-07 14:21:00-03","MO","MOBOT","1817008","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Eric Feltz (MO)","Elsa M. Zardini|R. Gamarra","Zardini 59217","2002","12","5","Paraguay","Itapúa",NA,"-56.7547222","-27.4888889",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yacyreta dam island reserve. Dunes and inundated savannas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1273"
"164","2011-03-25 20:20:00-03","MO","MOBOT","2338067","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Cocucci, A. A.","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","Cocucci 3163","2003","11","23","Argentina","Misiones","San Ignacio","-56.09305","-27.49333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Santo Pipo",NA,NA,"96.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-03-02 04:36:00-03","MO","MOBOT","100362313","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"W. D. Stevens|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31036","2011","3","13","Paraguay","Presidente Hayes",NA,"-57.6419444","-24.9086111",NA,NA,NA,NA,NA,NA,NA,NA,"South America","38.4 km NW end of Río Paraguay bridge on the Ruta Transchaco; open Copernicia swamp",NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1403"
"166","2013-11-13 16:35:00-02","MO","MOBOT","1119009","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Robert R. Brooks|Elsa M. Zardini","Brooks MS299","1996","1","30","Paraguay",NA,NA,"-57.1","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Junction Ruta 1 and Camino to Montiel Potrero, 4 km N of Villa Florida. Serpentine outcrops in open farmland. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","28"
"167","2013-11-13 16:26:00-02","MO","MOBOT","1164221","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|S. Zavala","Zardini 45569","1996","10","30","Paraguay","San Pedro",NA,"-56.21138","-23.79611",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.",NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1078"
"168","2013-11-13 16:26:00-02","MO","MOBOT","1281803","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|M. Vera","Zardini 48207","1998","3","12","Paraguay","San Pedro",NA,"-56.11305","-23.81027",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yaguarete Forest (Sustainable Forest Systems site):trail to Céspedes Cué. Cerrado scrub. Same spot as Zardini #46904-46969 (May) border of one hectare; collecting area: one hectare which had been cleared in May 1997.",NA,NA,"182.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1134"
"169","2013-08-20 12:44:00-03","MO","MOBOT","1413379","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|R. Gamarra","Zardini 51774","1999","10","23","Paraguay","Itapúa",NA,"-56.6522222","-27.3958333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","1182"
"170","2013-08-20 12:45:00-03","MO","MOBOT","1414189","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","K. Barringer (BKL)","Elsa M. Zardini|R. Gamarra","Zardini 51865","1999","10","23","Paraguay","Itapúa",NA,"-56.6522222","-27.3958333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1182"
"171","2008-05-27 22:02:00-03","MO","MOBOT","1645105","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"José E. Montes","Montes 14768","1955","2","9","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Habitat abra campo, lugar alto, escasa. Pl anual, semiherbarcea, altura 0.4-1.0 M. Flores celestes, frutos cremosos castanos",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1861028","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"M. Kessler","Kessler 3708","1993","5","7","Bolivia","La Paz","Franz Tamayo","-68.03333","-14.93333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","1-3 Kms al W sw Atún en carretera a Apolo. degradado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2016-03-07 14:21:00-03","MO","MOBOT","1936498","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Eric Feltz (MO)","Elsa M. Zardini|Isabelino Chaparro","Zardini 60490","2003","10","31","Paraguay","Canindeyú",NA,"-55.2791667","-24.1861111",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Mbaracayú Biosphere Reserve. Aguará Ñu. Collecting area: around two hectares. Cerrado scrub on sandy soil.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1287"
"174","2008-05-27 22:02:00-03","MO","MOBOT","1946549","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Fátima Mereles","Mereles H. 1327","1988","7",NA,"Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Rio Napegue, 1.5 Km de la desembocadura Rio Paraguay. Espartillar humedo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2010-04-23 21:34:00-03","MO","MOBOT","2231972","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Múlgura de Romero, M. E.","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1814","1996","10","22","Argentina","Corrientes","Santo Tomé","-55.7","-28.08333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta Prov. 40, 4 Km de Azara camino a Garruchos, cerca del Río Chimiray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-07-31 05:57:00-03","MO","MOBOT","2231982","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Cialdella, A. M. & Múlgura de Romero, M. E., 13/09/","José E. Montes","Montes 15062","1950","12","9","Argentina","Misiones","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Yabebyry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-03-01 10:04:00-03","MO","MOBOT","3014869","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Philcox","Balduino Rambo","Rambo 34829","1947",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Fazenda B. Velho, Bom Jesus, RGS In campo sicco graminoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2011-02-22 06:39:00-03","MO","MOBOT","2232003","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Peralta, P., 12/03/","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1562a","2004","1","27","Argentina","Misiones","Concepción","-55.54611","-28.09277",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia de Elsa Prates sobre el río Uruguay. Campo pastoreado",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2011-02-22 06:39:00-03","MO","MOBOT","2232016","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Peralta, P., 12/03/","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1613","2004","1","27","Argentina","Misiones","Concepción","-55.54611","-28.09277",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia de Elsa Prates sobre el río Uruguay. Campo pastoreado",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2011-02-22 06:39:00-03","MO","MOBOT","2232025","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Peralta, P., 12/03/","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1733","2004","1","29","Argentina","Misiones","Concepción","-55.53611","-28.09916",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Estancia de Elsa Prates sobre el río Uruguay. Campo pastoreado con afloramientos rocosos",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2013-12-08 11:35:00-02","MO","MOBOT","2292205","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Lirussi, I.","G.J. Seijo","Seijo 248","1992","12","21","Argentina","Misiones","Candelaria","-55.48333","-27.48333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Bonpland, camino detrás de Escuela Agrotécnica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-03-14 06:37:00-03","MO","MOBOT","2339855","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Tressens, S. G., //","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","Tressens 4224","1992","12","5","Argentina","Corrientes","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12. Potrero Santa Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-02-19 19:52:00-02","MO","MOBOT","2339873","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Cialdella, A. M., II-","F. Biganzoli|Diego Giraldo-Cañas","Biganzoli 428","1998","9","30","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Parque Provincial Teyú Cuaré. Campos con suelo arenoso antes de la entrada al parque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-09-30 16:06:00-03","MO","MOBOT","2430209","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Fortunato, R. H.","Renée H. Fortunato|A. Cabral|S. Soto|A. Martínez","Fortunato 6858","2000","11","29","Argentina","Formosa","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","9,9 km al SE de Pozo del Tigre por RP 26.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-07-15 12:23:00-03","MO","MOBOT","2430225","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","R., R.","Renée H. Fortunato","Fortunato 662","1983","11","15","Argentina","Chaco","General Donovan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Por ruta 16, a 2 km al W de Makalle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2011-09-30 16:06:00-03","MO","MOBOT","2430245","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth",NA,"Renée H. Fortunato|A. Cabral|S. Soto|A. Martínez","Fortunato 6853","2000","11","29","Argentina","Formosa","Patiño","-60.35","-24.96666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","9,9 km al SE de Pozo del Tigre por RP 26.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2011-09-30 16:06:00-03","MO","MOBOT","2430261","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Fortunato, R. H.","Renée H. Fortunato|A. Cabral|S. Soto|A. Martínez","Fortunato 6848","2000","11","29","Argentina","Formosa","Patiño","-60.61666","-24.73333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","12 km al S de Las Lomitas, por RP 28.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2012-05-09 05:09:00-03","MO","MOBOT","2440831","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Schinini, A.","Maria M. Arbo|Aurelio Schinini|G.J. Seijo","Arbo 8513","1999","11","25","Argentina","Corrientes","Santo Tomé","-56.683333","-28.1",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Galarza, proximo al puesto de guardaparques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2009-12-07 20:43:00-02","MO","MOBOT","2440853","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Cialdella, A. M. & Múlgura de Romero, M. E., 6-","Rosa Guaglianone","Guaglianone 897","1983","1","22","Argentina","Misiones","Apóstoles","-55.78333","-27.76666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Ruta 14, 10 km al N de San José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-07-15 15:59:00-03","MO","MOBOT","2440862","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Cialdella, A. M. & Múlgura de Romero, M. E., 6-","R. Martínez Crovetto","Martínez Crovetto 8611","1957",NA,NA,"Argentina","Misiones","Candelaria","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2014-04-08 08:27:00-03","MO","MOBOT","3012179","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","A. Utrera","Utrera 105","1982","2","13","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Modulo Fernando corrales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"192","2014-04-04 14:35:00-03","MO","MOBOT","3013770","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","Ángel Fernández","Fernández 6726","1990","1",NA,"Venezuela","Amazonas","Atabapo","-64.6333333","3.0833333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sabana, margen izquierdo. Caño Jayuwapuey, 3 km antes de su desembocadura en río Ocamo.",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"193","2014-04-08 08:35:00-03","MO","MOBOT","3014292","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","* LOCKHART","LOCKHART s.n.",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"194","2014-04-08 08:33:00-03","MO","MOBOT","3014441","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","V.C. Souza","Jan P.K. Hjerting|Knud Rahn","Hjerting 3075","1965",NA,NA,"Argentina","Buenos Aires",NA,"-62.0166667","-38.0333333",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sierra de la Ventana, near Cerro de la Ventana",NA,NA,"720.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"195","2012-04-20 09:06:00-03","MO","MOBOT","3014684","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Philcox","Pedro Jörgensen","Jörgensen 2539","1917","11",NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3014822","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Philcox","Per Dusén","Dusén 17528","1916",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Tres Barras, in terra per intervallia inundata ad flum. Rio Negro sita",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-02-10 10:23:00-02","MO","MOBOT","3015000","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","Philcox","George Gardner","Gardner 1102","1837","12",NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Saline marshes. Island of Stamaria, Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2011-10-27 09:09:00-02","MO","MOBOT","3015234","PreservedSpecimen","Plantae","Orobanchaceae","Buchnera","longifolia","Buchnera longifolia","Kunth","J.A. Steyermark","Brian M. Boom|A. Eisenberg","Boom 6044","1985","4","5","Venezuela","Bolívar",NA,"-66.61666","6.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Distrito Cedeño, valley of Caño Colorado, vicinity of Panare indian village, ca 30km SW of National Guard post at maniapure",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
