"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","533189","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","1967","03","09","Brazil","Paraná","Guarapuava","Fazenda reserva, ca. 85 km S.W. of Guarapuava. Near riozinho; capoeira.","-52.0758963","-25.9309469",NA,NA,"900","900","NY00533189","NY00533189_01","4723","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566131' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","533178","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","L. B. Smith",NA,NA,NA,"L. B. Smith","1965","01","16","Brazil","Paraná","Piraí do Sul","Campo das Cinzas, Serra das Furnas.","-49.87","-24.33",NA,NA,"1200","1200","NY00533178","NY00533178_01","14591","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566134' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","533179","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","R. Reitz",NA,NA,NA,"R. M. Klein","1954","12","14","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"450","450","NY00533179","NY00533179_01","918","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566129' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","561638","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","D. C. Zappi",NA,NA,NA,"R. M. Harley","1988","11","14","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz.","-41.97","-13.53",NA,NA,"1600","1600","NY00561638","NY00561638_01","26155","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566124' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","533188","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1970","01","18","Brazil","Paraná","Guaratuba","Divisa","-48.5744","-25.8831",NA,NA,"200","200","NY00533188","NY00533188_01","23364","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566138' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","533197","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","A. L. Bernardi",NA,NA,NA,NA,NA,NA,NA,"Brazil","Santa Catarina",NA,"In insula S. Catharinae.",NA,NA,NA,NA,NA,NA,"NY00533197","NY00533197_01",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566137' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1183957","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","D. C. Zappi; R. C. Forzza",NA,NA,NA,"B. R. Silva","2004","10","26","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca. Prainha.","-43.8936","-21.7089",NA,NA,"1367","1367","NY01183957","NY01183957_01","1344","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459021' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","533194","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","J. Cuatrecasas; L. B. Smith",NA,NA,NA,"R. Reitz","1961","01","25","Brazil","Santa Catarina","Sao José","Serra da boa Vista, Sao José","-48.6272","-27.6156",NA,NA,"700","700","NY00533194","NY00533194_01","10760","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566121' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","533184","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"L. Riedel","1833","11",NA,"Brazil","São Paulo",NA,"In sylv. montosis. p. Mugy.",NA,NA,NA,NA,NA,NA,"NY00533184","NY00533184_01","1671","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566148' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","720666","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"R. M. Harley","1988","10","30","Brazil","Bahia","Rio de Contas","Pico das Almas: vertente leste. Trilho Faz. Silvina - Queiroz.","-41.87","-13.53",NA,NA,"1350","1450","NY00720666","NY00720666_01","25788","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519357' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","533195","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","A. L. Bernardi",NA,NA,NA,"R. M. Klein","1954","11","30","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí.","-48.6617","-26.9081",NA,NA,"350","350","NY00533195","NY00533195_01","890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566145' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01096200","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl",NA,NA,NA,NA,"S. J. da Silva Neto","2001","11","13","Brazil","Rio de Janeiro","Miguel Pereira","Trilha para o Rancho dos Bobos, Riacho Nova Estrela.","-43.46894","-22.57089",NA,NA,"800","800","NY01096200","NY01096200_01","1516","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1234748' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 18:02:00-03","NY","NYBG","1280558","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia",NA,"C. N. Fraga",NA,NA,NA,"C. N. Fraga","2009","04","26","Brazil","Rio de Janeiro","Nova Friburgo","Subida para o Pico da Caledônia.","-42.5856","-22.3519",NA,NA,"2006",NA,"NY01280558","NY01280558_01","2549","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1614039' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","561639","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","D. C. Zappi",NA,NA,NA,"R. M. Harley","1988","10","30","Brazil","Bahia","Rio de Contas","Pico das Almas: vertente leste. Trilho Faz. Silvina - Queiroz.","-41.87","-13.53",NA,NA,"1350","1450","NY00561639","NY00561639_01","25788","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566125' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:19:31-03","UFRJ","RFA","10914","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","1970","01","18","Brasil","Paraná","Guaratuba","Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"RFA10851",NA,"23364","Arvoreta 8m., tronco 30 cm., flor alva Habitat: Mata pluvial",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:10:36-03","UTFPR","DVPR","6284","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Sobral, M","2010","08","15","Stival-Santos, A; Legal, E; Silveira, S","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48",NA,"-48",NA,"718","718","DVPR006284",NA,"2360","Arbórea, flor botão floral esbranquiçado.; Floresta Ombrófila Densa em estágio no interior do fragmento.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:10:36-03","UTFPR","DVPR","1609","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Caxambu, MG","2008","05","13","Caxambu, MG; et al.","2008","04","19","Brasil","Paraná","Piraquara","Mananciais da Serra","-45.185","-22.4724","-45.185","-22.4724","1020","1020","DVPR001609","DVPR001609","2091","Árvore ca. 10 m. Flores amareladas.; Orla da Floresta. Relevo: forte ondulado. Vegetação: Floresta Ombrófila Densa Montana.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:37:40-03","EAO","IAN","13730","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paullinifolia","Weinmannia paullinifolia","Pohl ex Ser.","Barreto, M",NA,NA,NA,"Nestor, J","1942","08","31","Brasil","Minas Gerais","Presidente Vargas","Entre pedras no campo, serra do Carmo.",NA,NA,NA,NA,NA,NA,"IAN013730","IAN013730 IAN013730_e","s.n.","Arbusto de 1,80m de altura, flores amareladas.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:37:40-03","EAO","IAN","104501","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paullinifolia","Weinmannia paullinifolia","Pohl ex Ser.","Barreto, M",NA,NA,NA,"Magalhães, MG","1942","11","25","Brasil","Minas Gerais","Caeté","Jaboticabas, serra Cabeça de Boi. Campo arenoso, úmido.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"IAN104501",NA,"2300","Arbusto de 1-1,50m de altura.","Southern America",NA,NA,"Dicotiledônea",NA,"22051","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:05-03","PUCPR","HUCP","21862","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Bohrer, P",NA,NA,NA,"Selusniaki, M","2009","04","18","Brasil","Paraná","Campina Grande do Sul","Morro Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUCP00010957","HUCP00010957","2699",NA,NA,NA,NA,"Eudicotiledonea",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:05-03","PUCPR","HUCP","20091","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2009","01","10","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00010706","HUCP00010706","441",NA,NA,NA,NA,"Eudicotiledonea",NA,"24916","auto",NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:05-03","PUCPR","HUCP","22613","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Lozano, E",NA,NA,NA,"Lozano, E; Petean, MP","2011","11","26","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"HUCP00010886","HUCP00010886","796",NA,NA,NA,NA,"Eudicotiledonea",NA,"23869","auto",NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:25:05-03","PUCPR","HUCP","18101","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Selusniaki, M","2006","08","16","Selusniaki, M; Beltrami, L","2006",NA,NA,"Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,"1023",NA,NA,NA,NA,"Eudicotiledonea",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:05-03","PUCPR","HUCP","18626","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2007","10","27","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUCP00010732","HUCP00010732","1370",NA,NA,NA,NA,"Eudicotiledonea",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:05-03","PUCPR","HUCP","7304","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Hatschbach, GG",NA,NA,NA,"Cordeiro, J; Silva, JM","1991","01","03","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUCP00010571","HUCP00010571","734",NA,NA,NA,NA,"Eudicotiledonea",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:25:05-03","PUCPR","HUCP","23487","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","2009","12","13","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00010778","HUCP00010778","3895",NA,NA,NA,NA,"Eudicotiledonea",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:25:05-03","PUCPR","HUCP","17320","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2006","03","19","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUCP00010687","HUCP00010687","s.n.",NA,NA,NA,NA,"Eudicotiledonea",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:25:05-03","PUCPR","HUCP","17314","S","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.","Selusniaki, M",NA,NA,NA,NA,"2006","03","19","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUCP00010529","HUCP00010529","s.n.",NA,NA,NA,NA,"Eudicotiledonea",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:13:31-03","UFBA","ALCB","100713","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Hurbath, F","2011","04",NA,"Hurbath, F","2011","04","30","Brasil","Bahia","Mucugê","Chapada Diamantina, Córrego do Boiadeiro","-42.522778","-14.534722","-42.522778","-14.534722","930","930","ALCB036767","ALCB036767","129","ca de 5m de alt., folhas discolores, estípulas verdes, botões e fruto verde-amarelados.; Vegetação ripária, mata inundável.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:13:31-03","UFBA","ALCB","72916","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Guedes, ML","2006","07",NA,"Guedes, ML; Santos, JS; Valadão, RM; Carvalho, G; Alunos de Botânica III","2006","04","30","Brasil","Bahia","Catolés","Chapada Diamantina, Serra do Barbado","-41.833333","-13.283333","-41.833333","-13.283333",NA,NA,"ALCB036766","ALCB036766","12276","de ca 1m. Folhas compostas com raque alado, folíolos crassos. Inflorescência em botões. Freqüente.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:13:31-03","UFBA","ALCB","119165","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl","Guedes, ML","2015","03",NA,"Guedes, ML; Costa, TF","2015","02","09","Brasil","Bahia","Mucugê","Chapada Diamantina, Trilha do Tiburtino.","-41.326667","-12.995278","-41.326667","-12.995278",NA,NA,"ALCB036768","ALCB036768","23317","de ca 3 m de altura. Folhas com raque alado, imparipinadas, pinas com margens crenulada. Inflorescência com flores alvas. Frutos pequenos cápsulas, usualmente tingidos de rosa.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L 0087544","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,NA,NA,"Brazil",NA,NA,"ca. 85 km SW of Guarapuava, near Riozinho",NA,NA,NA,NA,NA,NA,"NL-L0087544",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200087544 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875224","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Minas Brasil.",NA,NA,NA,NA,NA,NA,"NL-L1875224","NL-L1875224",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875225","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"NL-L1875225","NL-L1875225",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875226","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"NL-L1875226","NL-L1875226",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875227","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,"Brazil",NA,NA,"Brasil.",NA,NA,NA,NA,NA,NA,"NL-L1875227","NL-L1875227",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875228","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Reitz R; Klein RM","1960","12","26","Brazil",NA,NA,"Plantas de Santa Catarina. Serra de Bea Vista, Rancho Queimado. Capão.",NA,NA,NA,NA,NA,NA,"NL-L1875228","NL-L1875228",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875229","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R","1967","01","01","Brazil","Paraná",NA,"Caiobá, Morro do Boi (Paranagua) Paraná.",NA,NA,NA,NA,NA,NA,"NL-L1875229","NL-L1875229",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875230","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Hatschbach GG","1963","12","16","Brazil",NA,NA,"Est. Parana. Mun. Guaratuba. Piçaras.",NA,NA,NA,NA,NA,NA,"NL-L1875230","NL-L1875230",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.1875231","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Sucre Benjamin D; Krieger L","1970","05","14","Brazil",NA,NA,"Brasil, Yenas Gerais, Pico do Piao.",NA,NA,NA,NA,NA,NA,"NL-L1875231","NL-L1875231",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1875231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 10:09:03-03","NBC","NL-BOTANY","L.3773927","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","paulliniifolia","Weinmannia paulliniifolia","Pohl ex Ser.",NA,NA,NA,NA,"Wasum R","2000","01","24","Brazil",NA,NA,"RS-Mun. São Francisco de Paula-estrada p/ Taquara. árvore - na beira da estrada.",NA,NA,NA,NA,NA,NA,"NL-L3773927","NL-L3773927",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3773927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Oxalidales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
