"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","01142224","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"T. D. Pennington","10079","South America","Brazil","200m up River Javari from Tabatinga, Tambaqui","-69.945893","-4.2442922","150.00","150.00","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1575218' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142224","NY01142224_01","L.","T. D. Pennington","1976","10","18","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00837157","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"H. S. Irwin","14046","South America","Brazil","Côrrego Landim, ca. 20 km N.E. of Brasília","-47.78471","-15.6555","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837157",NA,"L.","T. D. Pennington","1966","03","17","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","389977","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. C. de Moraes Vasconcelos","1021","South America","Brazil","Nazaré da Mata","-35.204847","-7.735578",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317007' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389977","NY00389977_01","L.",NA,"1953","11","17","Pernambuco","Nazaré da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","865830","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Silveira","515","South America","Brazil","Bacia do Rio Juruá, margem esquerda, Reserva Extrativista do Alto Juruá, N of Sao Joao do Breu, Seringal Damiao, colocaçao Belfort.","-72.68","-9.18",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316986' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865830","NY00865830_01","L.","T. D. Pennington","1993","04","10","Acre","Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 02:06:00-03","NY","NYBG","192192","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"P. W. Kasent","22","South America","Ecuador","Los alrededores del Centro Pimpints",NA,NA,"800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317010' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192192",NA,NA,NA,"1985","08","13","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","84915","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. C. Bennett","3454","South America","Ecuador","Centro Shuar Yukutais. 10km S Sucua, Rio Upano, near chacra of Domingo Antich","-78.15","-2.52",NA,NA,"sheet","Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00084915",NA,"L.","T. D. Pennington","1988","09","27","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","196618","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"W. de Jong","26","South America","Peru","Yanallpa, Ucayali River","-73.75","-4.92",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316992' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196618",NA,"L.","T. D. Pennington","1986","12","19","Loreto","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00841410","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"L. Riedel","s.n.","South America","Brazil",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841410","NY00841410_01","L.",NA,"1824",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","389978","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Kuhlmann",NA,"South America","Brazil","Rodovia próximo à divisa com o município de Jundiaí","-46.5497","-23.1103",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389978","NY00389978_01","L.","T. D. Pennington","1964","12","08","São Paulo","Atibaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00841415","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. P. Heringer","5809","South America","Brazil","Bacia do Rio São Bartolomeu. Quintal abandonado existente no povoado da Papuda.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926069' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841415","NY00841415_01","L.","B. A. S. Pereira","1980","12","27","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00841414","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. P. Heringer","s.n.","South America","Brazil","Fundaçao Zoobotânica","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926062' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841414","NY00841414_01","L.",NA,"1967","12","22","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00841411","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"N. A. Rosa","2179","South America","Brazil","Margem direita do Rio Juruema, Fazenda Ariel","-58.3804411","-11.0249185",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3082875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841411","NY00841411_01","L.",NA,"1977","06","25","Mato Grosso","Aripuanã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","389980","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. G. Kuhlmann","586","South America","Brazil","Represa d'Agua do Macaco. ou Hr. Florestal, Rio","-43.2075","-22.9031",NA,NA,"sheet","Pollen removed by Enrique Moreno, 1994 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316995' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389980","NY00389980_01","L.","B. T. Styles","1926","09","25","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-30 04:28:00-03","NY","NYBG","01142217","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. J. Strudwick","4067","South America","Brazil","Sete Varas airstrip on Rio Curua.","-55.1657197","-0.2209974",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574987' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142217","NY01142217_01",NA,"T. D. Pennington","1981","08","04","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","754921","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"D. C. Daly","6728","South America","Brazil","Seringal Porongaba, Colocaçào Sào José","-68.8","-10.85",NA,NA,"sheet","Inv. no. 192 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754921","NY00754921_01","L.","T. D. Pennington","1991","05","27","Acre","Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","865825","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. A. Krukoff","5400","South America","Brazil","Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865825","NY00865825_01","L.","A. C. Smith","1933","08","11","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01142356","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. A. Krukoff","4608","South America","Brazil",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1577519' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142356","NY01142356_01","L.",NA,"1933","06","01","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00841406","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"H. S. Irwin","11289","South America","Brazil","25 km N. of Brasília","-47.9167","-15.55738","950","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926010' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841406","NY00841406_01","L.","T. D. Pennington","1965","12","14","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1239666","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"C. Díaz Santibañez","2511","South America","Peru","Pevas, Río Orosa",NA,NA,"100",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1483090' target='other'> <mi>dwc_moreinfo</mi></a>","NY01239666",NA,"L.","R. E. Gereau","1987","05","13","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01142221","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. de Oliveira","3506","South America","Brazil","Rio Jarí, estrada que liga Monte Dourado a Caracurú.","-52.6095611","-1.0289849",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1575149' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142221","NY01142221_01 NY01142221_02","L.","T. D. Pennington","1967","11","11","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01142216","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. Lleras","P17472","South America","Brazil","Behind Fonte Boa, Rio Solimões","-66.1014748","-2.5011698",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142216",NA,"L.","T. D. Pennington","1973","08","22","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00841402","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. P. Heringer","9020.1214","South America","Brazil","Fundaçao Zoobotânica","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925986' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841402","NY00841402_01","L.","B. T. Styles","1963","10","10","Distrito Federal","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","865828","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"J. P. Santos","1603","South America","Brazil","Vila Bujari, BR-364.","-67.95","-9.83",NA,NA,"sheet","FUNTAC herb. no. 677 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865828","NY00865828_01","L.","T. D. Pennington","1990","11","30","Acre","Bujari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00837156","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"S. A. Mori","10285","South America","Brazil","Fazenda Beija-Flor, ca. 3 km ao S de Almadina. Folha SD-24 (15-40b)","-39.63","-14.7",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837156",NA,"L.","T. D. Pennington","1978","07","19","Bahia","Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00837158","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. A. Krukoff","1369","South America","Brazil","Near Tabajara, upper Machado River region.",NA,NA,NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927490' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837158","NY00837158_01 NY00837158_02","L.","T. D. Pennington","1931","11","18","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","389975","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"S. A. Mori","10295","South America","Brazil","Fazenda Beija-Flor, ca. 3 km, ao S de Almadina. Folha SD-24 (15-40b)","-39.63","-14.7",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389975","NY00389975_01","L.","T. D. Pennington","1978","07","19","Bahia","Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00841399","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. A. Krukoff","1369","South America","Brazil","Near Tabajara, upper Machado River region.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=925971' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841399","NY00841399_01","L.","T. D. Pennington","1931","11","18","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01142222","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"W. A. Ducke","215","South America","Brazil",NA,"-60.025","-3.1019",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1575177' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142222","NY01142222_01","L.","B. T. Styles","1933","06","06","Amazonas","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01023474","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"H. N. Whitford","36","South America","Brazil","Botanical Gardens.","-43.2075","-22.9031",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023474","NY01023474_01","L.","C. E. Smith, Jr.","1918","06","20","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","493168","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"S. A. Mori","25060","South America","French Guiana","Pic Matécho, ca. 22.5 km NE of Les Eaux Claires.","-53.03","3.75","515","515","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00493168",NA,"L.","S. A. Mori","2000","09","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","865831","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"K. Kainer","53","South America","Brazil","Seringal [Reserva Extrativista] Cachoeira, Colocaçao Retiro.","-68.5042","-10.6519",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865831","NY00865831_01","L.","D. C. Daly","1989","09","14","Acre","Xapuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00841407","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. A. Krukoff","1680","South America","Brazil","Source of the Jatuarana River, Machado River region.","-61.9813995361328","-9.44388961791992",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926004' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841407","NY00841407_01","L.","B. T. Styles","1931","12","27","Rondônia","Machadinho d'Oeste","100916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00084914","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"B. C. Bennett","3648","South America","Ecuador","Centro Shuar Yukutais.","-78.17","-3.5",NA,NA,"sheet","Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316979' target='other'> <mi>dwc_moreinfo</mi></a>","NY00084914",NA,"L.","T. D. Pennington","1989","03","31","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","865829","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"C. A. Cid Ferreira","10150A","South America","Brazil","Reserva Extrativista Chico Mendes, Seringal Porongaba, estrada para a colocaçao Urubu, aproximadamente a 36 Km norte-nordeste de Brasiléia.","-68.6237559","-10.7012318",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=316985' target='other'> <mi>dwc_moreinfo</mi></a>","NY00865829","NY00865829_01","L.","T. D. Pennington","1991","08","23","Acre","Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01038847","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"E. Lleras","P17472","South America","Brazil","Behind Fonte Boa, Rio Solimões","-66.1014748","-2.5011698",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1611905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01038847","NY01038847_01 NY01038847_02 NY01038847_03","L.","T. D. Pennington","1973","08","22","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01142213","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"M. Pires","51893","South America","Brazil","Vicinity of Belém.","-48.4555221","-1.2849922",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1574951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01142213","NY01142213_01","L.","B. T. Styles","1961","10",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","389983","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata",NA,"H. C. de Lima","3823","South America","Brazil","Reserva Ecológica Municipal de Macaé de Cima; Sítio Fazenda Velha","-42.05","-22","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=317013' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389983","NY00389983_01","L.",NA,"1990","06","04","Rio de Janeiro","Nova Friburgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00841413","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Meliaceae","Cedrela","odorata","Cedrela odorata xerogeiton",NA,"E. P. Heringer","5739","South America","Brazil","Estaçao Experimental de Biologia, Universidade de Brasília","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=926059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841413","NY00841413_01","Rizzini & Heringer","E. P. Heringer","1980","11","17","Distrito Federal","Brasília",NA,NA,"xerogeiton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
