"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"44","2020-11-24 17:10:32-03","UTFPR","DVPR","6018","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","2018","05","04","Brasil","Paraná","Capitão Leonidas Marques","Região do Córrega Saltinho, Linha Malvari.","-53.3807","-25.3105","-53.3807","-25.3105","259","259","Árvore 15 m de altura. Sem folhas. Flores roxas com a fauce da corola amarela. Ponto 1224b; Árvore remanescente área com cobertura vegetal de atividade agrária, agricultura. Associação entre Latossolo e Nitossolo.","DVPR006018",NA,"Magnoliophyta",NA,"729",NA,NA,NA,NA,NA,NA,"2018","05","14",NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:32-03","UTFPR","DVPR","5410","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Reis, MEM; Santos, JC","Reis, MEM; Santos, JC; Thompson, BB","2017","09","10","Brasil","Paraná","São João","Avenida Brasil, Nº 575, centro - Proximo ao batalhão da Policia Militar.","-25.494",NA,"-25.494",NA,"52","52","Árvore, aproximadamente 18 metros de altura, apresenta um coloração roxa em suas flores e verde em seus frutos.","DVPR005410",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-24 17:10:32-03","UTFPR","DVPR","1204","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Estevan, DA","Lubke, L; Schuster, R; Claudino, E","2013","07","30","Brasil","Paraná","Dois Vizinhos","Câmpus UTFPR-DV","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Nativa, distribuição pantropical, flores vistosas, zigomórficas, semente alada e frutos cápsula.","DVPR001204",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"19637","auto",NA,NA,"2016","08",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:32-03","UTFPR","DVPR","136","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Dias, MC","Souza, A","2001","02","09","Brasil","Paraná","Londrina","Região urbana. Jardim Sabará","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 4 m, flores roxas.","DVPR000136","DVPR000136","Magnoliophyta",NA,"s.n.",NA,NA,"63728","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-19 15:43:31-03","UNEB","HUNEB","6679","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla",NA,NA,"Mayworm, M.A.","1996","11","07","Brasil","Bahia","Milagres","Morro do Agenor","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,NA,"HUNEB0006679",NA,"Angiospermae","Florideophycidae","61",NA,NA,"24432","auto",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"49","2019-11-19 15:43:31-03","UNEB","HUNEB","1602","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla",NA,NA,"Jesus, N.G.","1999","05","24","Brasil","Bahia","Entre Rios","RPPN/ Lontra Saudade.","-40.215556","-12.915278","40W12'56''","12S54'55''",NA,NA,NA,"HUNEB0001602",NA,"Angiospermae","Florideophycidae","881",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"50","2021-03-30 12:35:40-03","EAO","IAN","167404","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Amazonas. Bongora: Route de Pedro Ruiz à Chachapoyas, km 19.",NA,NA,NA,NA,NA,NA,"Arbuste. Corolle jaune avec ravures rouges à l'intérieur.","IAN167404",NA,"Dicotiledônea",NA,"2732","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:40-03","EAO","IAN","167419","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Amazonas. Bongora: Vallée de lUtcubamba, route de Chachapoyas à Pedro Ruiz, km 20 à km 30.",NA,NA,NA,NA,NA,NA,"Calice vert, corolle jaune-vert à stries orangées, anthères vert-pâle.","IAN167419",NA,"Dicotiledônea",NA,"2809","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:35:40-03","EAO","IAN","167420","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Amazonas. Bongora: Vallée de lUtcubamba, route de Chachapoyas à Pedro Ruiz, km 20 à km 30.",NA,NA,NA,NA,NA,NA,"Calice vert, corolle jaune-vert à stries orangées, anthères vert-pâle. Fruit vert 15 cm de long.","IAN167420",NA,"Dicotiledônea",NA,"2810","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:35:40-03","EAO","IAN","167455","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Amazonas. Bongora: Route de Leymebamba-Celedim, 2 h 30 mn de trajet.",NA,NA,NA,NA,NA,NA,"Arbuste 3 m de haut. Calive vert, autres pièces florales jaunes.","IAN167455",NA,"Dicotiledônea",NA,"3004","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:35:40-03","EAO","IAN","167456","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Amazonas. Bongora: Route de Leymebamba-Celedim, 2 h 30 mn de trajet.",NA,NA,NA,NA,NA,NA,"Arbuste 3 m de haut. Calive vert, autres pièces florales jaunes.","IAN167456",NA,"Dicotiledônea",NA,"3004a","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:35:40-03","EAO","IAN","167460","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Ribeiro, BGS","Kahn, F; Moussa, F","1990","10",NA,"Peru","Unknown",NA,"Cajamarca. Cajamarca: Sur la route de Celedim-Cajamarca, 15 mm avant Cajamarca.",NA,NA,NA,NA,NA,NA,"Arbuste 2 m de haut. Corolle jaune à rayures orangèes, filets et anthères, style et stigmates verdâtres. Fruit 17 cm de long.","IAN167460",NA,"Dicotiledônea",NA,"3015","Southern America",NA,NA,NA,NA,NA,"1999","04",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:35:40-03","EAO","IAN","53256","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, AH","Pierotti, SA","1945","10","05","Argentina","Formosa","Pilaga",NA,NA,NA,NA,NA,NA,NA,NA,"IAN053256",NA,"Dicotiledônea",NA,"4197","Southern America",NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:35:40-03","EAO","IAN","93845","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Gentry, AH","Glaziou, AFM","1871","11","07","França","Paris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093845",NA,"Dicotiledônea",NA,"4743",NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-01-20 14:40:22-03","UPM","MACK","2696","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","aff. heptaphyllus","Handroanthus aff. heptaphyllus","(Vell.) Mattos","E. H. P. Barreto","A. R. Balbin; R. S. L. Araujo","2015",NA,NA,"Brasil","SP","São Paulo","UPM, Campus Higienópolis.","-46.6300010681152","-23.5400009155273","S","W",NA,NA,"Praça Chamberlaim",NA,NA,NA,NA,"71",NA,NA,"53584","auto",NA,NA,"2016","04","15",NA,NA,NA,NA,NA,NA
"59","2020-01-20 14:40:22-03","UPM","MACK","2667","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","aff. heptaphyllus","Handroanthus aff. heptaphyllus","(Vell.) Mattos","L. M. Cabral; V. G. A. Furtado; P. C. G. Silva","A. R. Balbin; R. Rosario","2014","12","18","Brasil","SP","São Paulo","UPM, Campus Higienópolis.","-46.6300010681152","-23.5400009155273","S","W",NA,NA,"Frente ao prédio 24",NA,NA,NA,NA,"16",NA,NA,"53584","auto",NA,NA,"2018","03","09",NA,NA,NA,NA,NA,NA
"60","2020-01-20 14:40:22-03","UPM","MACK","135","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","R. F. Almeida","R.F. Almeida","2007","07","10","Brasil","SP","São Paulo","Viveiro Manequinho Lopes","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,NA,"53584","auto",NA,NA,"2008","01","22",NA,NA,NA,NA,NA,NA
"61","2020-01-20 14:40:22-03","UPM","MACK","134","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","R. F. Almeida","R.F. Almeida","2007","07","10","Brasil","SP","São Paulo","Viveiro Manequinho Lopes","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,"53584","auto",NA,NA,"2008","01","22",NA,NA,NA,NA,NA,NA
"62","2020-01-20 14:40:22-03","UPM","MACK","3274","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","L. T. A. Vieira","L. T. A. Vieira","2019","02","05","Brasil","SP","São Paulo","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973","-23,587135","-46,716973",NA,NA,"Área urbana","HMACK00003274-L.T.A.Vieira486-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,NA,"486",NA,NA,NA,NA,NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"63","2020-01-20 14:40:22-03","UPM","MACK","3262","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","L. T. A. Vieira","L. T. A. Vieira","2019","02","05","Brasil","SP","São Paulo","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973","-23,587135","-46,716973",NA,NA,"Área urbana","HMACK00003262-L.T.A.Vieira474-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,NA,"474",NA,NA,NA,NA,NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"64","2020-01-20 14:40:22-03","UPM","MACK","3261","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","L. T. A. Vieira","L. T. A. Vieira","2019","02","05","Brasil","SP","São Paulo","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973","-23,587135","-46,716973",NA,NA,"Área urbana","HMACK00003261-L.T.A.Vieira473-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,NA,"473",NA,NA,NA,NA,NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"65","2020-01-20 14:40:22-03","UPM","MACK","3260","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","L. T. A. Vieira","L. T. A. Vieira","2019","02","05","Brasil","SP","São Paulo","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973","-23,587135","-46,716973",NA,NA,"Área urbana","HMACK00003260-L.T.A.Vieira471-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,NA,"471",NA,NA,NA,NA,NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"66","2020-01-20 14:40:22-03","UPM","MACK","3259","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","L. T. A. Vieira","L. T. A. Vieira","2019","02","05","Brasil","SP","São Paulo","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973","-23,587135","-46,716973",NA,NA,"Área urbana","HMACK00003259-L.T.A.Vieira470-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,NA,"470",NA,NA,NA,NA,NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA
"67","2020-01-20 14:40:22-03","UPM","MACK","3382","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","V.Cavalcante","C. P. Valentim","2019","02","23","Brasil","SP","São Paulo","UPM - Campus Higienópolis","-23.547347","-46.651641","-23,547347","-46,651641",NA,NA,NA,"HMACK00003382-C.P.Valentim4-23/2/2019,UPM-CampusHigienópolis,SãoPaulo,SP,Brasil-46,651641-23,547347",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,"2019","04","04",NA,NA,NA,NA,NA,NA
"68","2020-01-20 14:40:22-03","UPM","MACK","144","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","A. V. G. Sousa; J. S. Ferraz","J. S. Ferraz","2008","06","18","Brasil","SP","São Paulo","Jardim da Universidade Presbiteriana Mackenzie","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19",NA,NA,"53584","auto",NA,NA,"2008","06","18",NA,NA,NA,NA,NA,NA
"69","2020-10-27 11:21:59-03","PUCPR","HUCP","20668","S","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo",NA,"Bolson, M","2009","08","15","Brasil","Paraná","São Pedro do Iguaçu","Parque Estadual Cabeça do Cachorro","-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,"HUCP00009517","HUCP00009517","Eudicotiledonea",NA,"290",NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-27 11:21:59-03","PUCPR","HUCP","13074","S","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Crete, P.","Silva, ALA","2000","06","20","Brasil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00009447","HUCP00009447","Eudicotiledonea",NA,"006",NA,NA,"25180","auto",NA,NA,"2008","08","20",NA,NA,NA,NA,NA,NA
"71","2020-10-27 11:21:59-03","PUCPR","HUCP","16398","S","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Selusniaki, M","Selusniaki, M","2005","03","01","Brasil","Paraná","Curitiba","Vila Guaíra","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00009391","HUCP00009391","Eudicotiledonea",NA,"232",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-27 11:21:59-03","PUCPR","HUCP","16877","S","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Beltrami, L","Beltrami, L","2005","09","16","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00009407","HUCP00009407","Eudicotiledonea",NA,"027",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-26 18:07:20-03","CPAN-UFMS","COR","4962","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Damasceno Jr., G.A.","1994","08","12","Brasil","Mato Grosso do Sul","Ladário","Rio Paraguai, fazenda Rabicho.","-57.450278","-19.021111","57º27'1''W","19º1'16''S","80","80","Com Flor: roxa Habito: Árvore",NA,NA,NA,NA,"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-26 18:07:20-03","CPAN-UFMS","COR","4961","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos",NA,"Damasceno Jr., G.A.","1994","09","28","Brasil","Mato Grosso do Sul","Ladário","Rio Paraguai, fazenda Rabicho.","-57.450278","-19.021111","57º27'1''W","19º1'16''S","80","80","com frutos Habito: Árvore",NA,NA,NA,NA,"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:07:20-03","CPAN-UFMS","COR","7951","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Geraldo A. Damasceno Jr.","Ismael, Ana Paula K.; Castro, E.G.; Maidana-Carvalho, C.; Ramos, G.B.","2001","06","09","Brasil","Mato Grosso do Sul","Corumbá","Bairro Dom Bosco. Ruderal; Calcário; Plano.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Besouro visitando a flor.; Com Flor: Roxo Habito: Arbóreo (10 m)",NA,NA,NA,NA,"3",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-26 18:07:20-03","CPAN-UFMS","COR","4637","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","G. A. Damasceno Jr.","Baracat, L.C.H.; Filho, V.V.","1997","07","04","Brasil","Mato Grosso do Sul","Ladário",NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Árvore apresentando folhas e flores; Com Flor: roxa com branca Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-26 18:07:20-03","CPAN-UFMS","COR","5246","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Damasceno-Júnior, G. A.","Ishii, I. H.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo da Lontra; mata ciliar do rio Miranda","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Árvore Habito: Árvore",NA,NA,NA,NA,"19",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-26 18:07:20-03","CPAN-UFMS","COR","5245","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Damasceno, G.A.Jr.","Ishii,I.H.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Passo da Lontra. mata ciliar do rio Miranda; ;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-26 18:07:20-03","CPAN-UFMS","COR","5240","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","heptaphylla","Tabebuia heptaphylla","(Vell.) Toledo","Damasceno-Júnior, G. A.","Ishii, I. H.","1996","01","01","Brasil","Mato Grosso do Sul","Ladário","Rabicho","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Árvore Habito: Árvore",NA,NA,NA,NA,"19",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-07-24 16:19:01-03","CCE","CATAVENTO","127","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6287","-23.5445","-46.6287","-23.5445","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0127","CATAVENTO0127_v01 CATAVENTO0127_v02",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"81","2019-07-24 16:19:01-03","CCE","CATAVENTO","195","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6284","-23.5436","-46.6284","-23.5436","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0195","CATAVENTO0195_v01 CATAVENTO0195_v02 CATAVENTO0195_v03",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"82","2019-07-24 16:19:01-03","CCE","CATAVENTO","99","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6287","-23.5447","-46.6287","-23.5447","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0099","CATAVENTO0099_v01 CATAVENTO0099_v02 CATAVENTO0099_v03",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"83","2019-07-24 16:19:01-03","CCE","CATAVENTO","98","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6287","-23.5447","-46.6287","-23.5447","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0098","CATAVENTO0098_v01 CATAVENTO0098_v02 CATAVENTO0098_v03",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"84","2019-07-24 16:19:01-03","CCE","CATAVENTO","132","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6287","-23.5444","-46.6287","-23.5444","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0132","CATAVENTO0132_v01 CATAVENTO0132_v02",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"85","2019-07-24 16:19:01-03","CCE","CATAVENTO","91","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6287","-23.5447","-46.6287","-23.5447","730","730","<ll>dwc_commonname:</ll> ipe-roxo-de-sete-folhas","CATAVENTO0091","CATAVENTO0091_v01 CATAVENTO0091_v02",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
"86","2019-07-24 16:19:01-03","CCE","CATAVENTO","2","LivingSpecimen","Plantae","Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","Mattos","Santilli, C.",NA,"2018","08","28","Brasil","São Paulo","São Paulo","Av. Mercúrio, s/n - Pq. Dom Pedro II - Brás","-46.6276","-23.5439","-46.6276","-23.5439","730","730","<ll>dwc_commonname:</ll> ipê-roxo","CATAVENTO0002","CATAVENTO0002_v01 CATAVENTO0002_v02 CATAVENTO0002_v03 CATAVENTO0002_v04 CATAVENTO0002_v05 CATAVENTO0002_v06",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,"2018","08","29",NA,NA,NA,NA,NA,NA
