"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"264","2008-08-07 03:32:00-03","MO","MOBOT","3413953","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Roy F. Steinbach","Steinbach 251","1966","6","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","Moreno","Herbacea enrredadera - de 4 a 6 mtrs. de largo sobre arboles y arbustos. Comarapa.","Vallegrande",NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2013-08-23 04:12:00-03","MO","MOBOT","3413963","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Pastor Arenas Rodríguez","Arenas Rodríguez 1246","1975","5","26","South America","Paraguay",NA,NA,NA,NA,NA,"Central",NA,NA,"A. St.-Hil.",NA,"Piquete-cue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2011-03-16 22:19:00-03","MO","MOBOT","3413974","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Bernardo Rosengurtt","Rosengurtt 4070","1942","10","22","South America","Uruguay",NA,NA,NA,NA,NA,"Río Negro",NA,NA,"A. St.-Hil.","Moreno","Orillas del rio uruguay. Rincon de las Gallinas, arroyo de los Patos, Estancia de Goenaga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-08-07 03:32:00-03","MO","MOBOT","3414012","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Roy F. Steinbach","Steinbach 663","1967","2","11","South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba",NA,NA,"A. St.-Hil.","Moreno","Herbacea trepadora frecuente, sobre matorrales 2 a 3 mts.","Campero",NA,NA,"2020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3414076","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 53263","2005","5","30","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","Nee","4 km. N of center of Villa Montes, along dirt road and gas pipeling. Disturbed former chaco forest, heavily grazed.","Gran Chaco","-63.435","-21.23388","440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2011-06-10 17:46:00-03","MO","MOBOT","3414168","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","José F. Pensiero|G. Marino","Pensiero 4458","1992","12","11","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","E. Feltz (MO)","92 km al O de Villa Montes, camino a Entre Rios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"270","2013-08-23 04:12:00-03","MO","MOBOT","3414216","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","W. Wayt Thomas","Thomas 11569","1997","7","17","South America","Brazil",NA,NA,NA,NA,NA,"Bahia",NA,NA,"A. St.-Hil.",NA,"Porto Seguro: Parque Nacional Monte Pascoal. Along park road 1-2km. east of path to peak and visitor center. At edge of forest. Southern Bahian Moist Forest on crest of mountain ridge.",NA,"-39.415","-16.86722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2015-12-19 22:19:00-02","MO","MOBOT","3414262","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","B.A.S. Pereira","Pereira 296","1981","6","30","South America","Brazil",NA,NA,NA,NA,NA,"Distrito Federal",NA,NA,"A. St.-Hil.","Pereira","Bacia do rio Sao Bartolomeu, braco direito do corrego Rajadinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2014-09-04 17:38:00-03","MO","MOBOT","3414282","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Flora Falcón","Flora Falcón 264","1979","1","27","South America","Venezuela",NA,NA,NA,NA,NA,"Falcón",NA,NA,"A. St.-Hil.","Clematis dioica","Cerca de Curimagua, Sierra de San luis. Selva.",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2011-03-04 12:36:00-03","MO","MOBOT","3414808","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","F. Javier Fernández Casas","Fernández Casas 7885","1982","12","28","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Manuel María Caballero: cerca de San Isidro, lugar árido con cactos.",NA,NA,NA,"1670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"274","2012-04-20 11:31:00-03","MO","MOBOT","3415402","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","W. Lossen","Lossen 220","1925","2",NA,"South America","Argentina",NA,NA,NA,NA,NA,"Córdoba",NA,NA,"A. St.-Hil.","Nancy P. Moreno","Sierra chita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"275","2014-10-05 18:51:00-03","MO","MOBOT","3415431","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. Brizuela","Brizuela 852","1947",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Catamarca",NA,NA,"A. St.-Hil.","Nancy P. Moreno","La Brea.","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2012-05-01 15:41:00-03","MO","MOBOT","3415508","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Abelardo C. Vegetti|José F. Pensiero","Vegetti 928","1986","12","11","South America","Argentina",NA,NA,NA,NA,NA,"Santa Fé",NA,NA,"A. St.-Hil.",NA,"A 1 km. al E. de Tostado. Camino a Ruta 95/. Monte de Cina-Cina.","9 de Julio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2012-05-01 15:46:00-03","MO","MOBOT","3415538","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","José F. Pensiero|C. Faurie","Pensiero 2384","1985",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,"Santa Fé",NA,NA,"A. St.-Hil.",NA,"9 km S de Cayastacito. Escasa.","La Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","3415677","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Gert G. Hatschbach","Hatschbach 40189","1977","9","22","South America","Brazil",NA,NA,NA,NA,NA,"Paraná",NA,NA,"A. St.-Hil.","Nancy P. Moreno","Pirai (mun. Tijucas do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2011-08-31 15:54:00-03","MO","MOBOT","3415782","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Edward K. Balls","Balls B6226","1939","3","14","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.","Nancy P. Moreno","Cerveceria Colon,",NA,NA,NA,"2743.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3415982","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","W. Anderson","Anderson 8665","1973","4","11","South America","Brazil",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,"A. St.-Hil.","Kallunki","10 km. by road N of Gouveia, cerrado sloping down to gallery forest, through grassy brejo, the bejo wet and seeping in places, dry in others.",NA,NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2018-01-24 10:30:00-02","MO","MOBOT","3416104","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Angel L. Cabrera|Silvia M. Botta|Roberto Kiesling|A.G. López","Cabrera 29596","1978","10","13","South America","Argentina",NA,NA,NA,NA,NA,"San Juan",NA,NA,"A. St.-Hil.",NA,"San Agustin de Valle Fertil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"282","2012-04-11 11:16:00-03","MO","MOBOT","3416125","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A.M. Ruiz Huidobro","Huidobro 3641","1947","11","27","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"A. St.-Hil.","Moreno","Prov. Entre Rios. Dep. Diamante. Valle Maria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","3416226","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ismael Morel","Morel 5594","1948","5","21","South America","Argentina",NA,NA,NA,NA,NA,"Formosa",NA,NA,"A. St.-Hil.","Moreno","Ruta 86 al Km. 39","Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2013-05-07 06:03:00-03","MO","MOBOT","3416256","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ynés Mexia","Mexia 04360","1936","1","4","South America","Argentina",NA,NA,NA,NA,NA,"Mendoza",NA,NA,"A. St.-Hil.","Moreno","Rio Seco, west of city of Mendoza; dry riverbed.",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2013-05-07 06:03:00-03","MO","MOBOT","3416315","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ynés Mexia","Mexia 04320","1935","12","22","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy",NA,NA,"A. St.-Hil.","Nancy P. Moreno","Near town Humahuaca; climbing over stone walls and shrubs everywhere.",NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3416375","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 52643","2004","7","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","M. Nee","Sand floodplain and just above at bridge over Rio pirai on highwat from Santa Cruz to Samaipata.","Andrés Ibáñez","-63.46083","-18.10138","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2009-08-13 08:40:00-03","MO","MOBOT","3416385","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22236","1938","9","26","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy",NA,NA,"A. St.-Hil.","Nancy P. Moreno","About 16 km northwest of Jujuy; on trees and bushes.","Capital",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","3416428","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee","Nee 52638","2004","7","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","Nee","Sandy floodplain and just above at bridge over rio Pirai on highway fron Santa Cruz to Samaipata.","Andrés Ibáñez","-63.46083","-18.10138","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2015-04-21 05:44:00-03","MO","MOBOT","3417240","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3187","2006","6","8","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","amino a Camiri, bajo el puente de Abapó a orillas del rio.","Cordillera","-63.4019444","-18.9102778","494.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"290","2015-04-21 05:44:00-03","MO","MOBOT","3418198","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Luzmila Arroyo P.|Maribel Vargas C.|Ivan Linneo|C. Roth","Arroyo Padilla 3252","2006","6","10","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Camino hacia Boyuibe, entrando a mano derecha hacia palmarito. Afloramiento de rocas. Bosque seco de 7 m de altura el dosel. Abundante una especie de leguminosa llamada retama que es alimento esencial de los chivos.","Cordillera","-63.5661111","-20.0169445","500.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2013-06-18 05:46:00-03","MO","MOBOT","3444166","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","M. Jiménez","Jiménez 523","2007","10","19","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Municipio de Villa Vaca Guzmán, Cantón Iguembe-Boya. Sehuncas, próximo al rio y el puente de madera.","Luis Calvo","-63.8002778","-20.6958333","1148.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"292","2015-04-21 05:44:00-03","MO","MOBOT","3460036","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Michael H. Nee|Ivan Linneo","Nee 54079","2006","2","11","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","M. Nee (NY)","5 km E of center of Villa Montes, on old road to Paraguay (not highway currently under construction) and 3.6 km E of the big fish monument on the Camiri-Yacuiba highway. Flat chaco woodland, disturbed and with a tree strata mostly of Prosopis chilensis.","Gran Chaco","-63.42666","-21.27361","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2011-04-14 17:06:00-03","MO","MOBOT","3495174","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 410","2005","10","18","South America","Bolivia",NA,NA,NA,NA,NA,"Chuquisaca",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Municipio de Villa Vaca Gúzman. Serrania del Incahuasi. Bajando del abra del Incahuasi hacia Muyupampa, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóreo, varias Solanaceas y Melastomataceas en el estrato arbustivo, colonias de Lamphrotyrsus hieronimii en quebradas rocosas.","Luis Calvo","-63.7272223","-19.8536111","1429.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"294","2011-04-14 16:43:00-03","MO","MOBOT","746086","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Timothy J. Killeen|Israel G. Vargas C.","Killeen 4039","1992","6","5","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Pueblo de San Juan de Potrero, Plaza del Pueblo. Muestras preservadas en alcohol.","Manuel Maria Caballero","-64.3","-17.9666667","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"44"
"295","2011-03-04 12:12:00-03","MO","MOBOT","746213","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Israel G. Vargas C.|Anna Lawrence","Vargas Caballero 993","1991","5","22","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Mairana, Centro Regional de Investigación (CRI) mejoramiento de variedades de maiz.","Florida","-63.95","-18.1","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"106"
"296","2011-03-23 15:34:00-03","MO","MOBOT","746552","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","William J. Hahn","Hahn 2510","1984","5","7","South America","Paraguay",NA,NA,NA,NA,NA,"Amambay",NA,NA,"A. St.-Hil.","Wang Wen-tsai","Parque Nacional Cerro Cora. Forest edge.",NA,"-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"84-28"
"297","2011-04-14 16:45:00-03","MO","MOBOT","747012","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","James C. Solomon","Solomon 18576","1988","6","30","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","3 km al sureste de la Refineria El Palmar por el camino a las Lomas de Arena (ca. 13 km al sureste de Santa Cruz). Bosque bajo sobre arena, muy tocado.","Andrés Ibáñez","-63.1","-17.8833333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"88-104"
"298","2011-06-09 17:46:00-03","MO","MOBOT","747081","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Israel G. Vargas C.","Vargas Caballero 205","1989","7","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","4º anillo, Río Pirari, 2 km 0 de la plaza principal.","Andrés Ibáñez","-63.224444","-17.778611","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,"41"
"299","2011-03-04 12:31:00-03","MO","MOBOT","747092","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","James C. Solomon","Solomon 10908","1983","9","30","South America","Bolivia",NA,NA,NA,NA,NA,"Tarija",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Flood plain of Río Guadalquivir opposite Tarija. Heavily disturbed with Acacia, Schinus and Prosopis.","Cercado","-64.73333","-21.51666","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"83-90"
"300","2011-03-04 12:12:00-03","MO","MOBOT","747454","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","Israel G. Vargas C.|E. Tapia","Vargas Caballero 1020","1991","7","3","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,"A. St.-Hil.","E. Feltz (MO)","Rancho Nuevo, (Bañados del Izozog). Bosque espinoso chaqueño.","Cordillera","-62.5833333","-19.4666667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,"114"
"301","2011-03-23 15:34:00-03","MO","MOBOT","746570","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","William J. Hahn","Hahn 1433","1983","6","15","South America","Paraguay",NA,NA,NA,NA,NA,"Boquerón",NA,NA,"A. St.-Hil.","Wang Wen-tsai","140 km N of Filadelfia. Thorn forest.",NA,"-59.66666","-21.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,"83-34"
"302","2016-11-15 05:15:00-02","MO","MOBOT","100806721","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris malacophylla","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 30413","1977","3","22","South America","Argentina",NA,NA,NA,NA,"Holotype","Salta",NA,NA,"W.T. Wang",NA,"Ruta Salta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"malacophylla",NA,NA,NA,NA,NA,"1",NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","1069403","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Troels M. Pedersen","Pedersen 3937","1956","8","4","South America","Argentina",NA,NA,NA,NA,NA,"Corrientes",NA,NA,"Spreng.",NA,"Estancia, Las Tres Marias. Dep. Empedrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2016-01-27 05:26:00-02","MO","MOBOT","1070212","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Alberto R. Cuezzo","Cuezzo 1857","1945","12","11","South America","Argentina",NA,NA,NA,NA,NA,"San Juan",NA,NA,"Spreng.","A. Louteig","Dep. Jachal. Location Jachal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","3413381","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","Lázaro J. Novara","Novara 203","1962","11","2","South America","Argentina",NA,NA,NA,NA,NA,"Salta",NA,NA,"Spreng.",NA,"Cachi. Enredadera muy abundante en la zona.","Molinos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","3413403","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","hilarii","Clematis hilarii","S. Zabala","Zabala 194","1941","8","7","South America","Argentina",NA,NA,NA,NA,NA,"Salta",NA,NA,"Spreng.","L.J. Descole","Dpto. General Gumes: Güemes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:49:01-03","MBML","MBML-HERBARIO","46855",NA,"Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. D. Mattedi; B. Janine, P. Roberta & F. Flavio","34","2009","03","07",NA,"Brasil",NA,NA,"Trepadeira, botões verde claro","MBML046855",NA,"Espírito Santo",NA,NA,"A.St.-Hil.",NA,"Alto Caxixe","Venda Nova do Imigrante","-41.094167","-20.41",NA,NA,NA,NA,NA,NA,"41W5'39","20S24'36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-01-26 14:12:53-03","CPACT","ECT","3651","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","M.Sobral; I.S.Almeida","7915","1995","05","01",NA,"Brasil",NA,NA,NA,"ECT0003651",NA,"Rio Grande do Sul","Embryophyta",NA,"A.St.-Hil.","A.C.Lima","Parque Estadual do Turvo. Na estrada para o Salto do Iucumã. Beira de mata. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Estadual do Turvo.","Derrubadas","-53.851389","-27.2325","422","422","ECT0003651",NA,NA,"2020","53º51'5''W","27º13'57''S",NA,NA,"11","06",NA,NA,NA,NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","16677","2017","9","3","South America - Neotropics","Brazil",NA,NA,"US, NY, MO, K",NA,NA,"Mato Grosso do Sul",NA,"Ranunculales","A. St.-Hil.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Corumbá, along road MS-184 north of Base de Estudos do Pantanal-UFMS",NA,"-57.0497","-19.3897","80",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","3388985","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","A. Kegler","251","1999","9","13","South America - Neotropics","Brazil",NA,NA,NA,"US01341756",NA,"Rio Grande do Sul",NA,"Ranunculales","A. St.-Hil.",NA,"Vila Cristalina, Barros Pimentel.","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"US01341756_01","49662","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","3394334","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","R. A. Wasum","134","1999","9","20","South America - Neotropics","Brazil",NA,NA,NA,"US01341755",NA,"Rio Grande do Sul",NA,"Ranunculales","A. St.-Hil.",NA,"RS 235","São Francisco de Paula","-50.5835990905762","-29.4480991363525","850",NA,"US01341755_01","76715","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","1954555","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","campestris","Clematis campestris","R. Reitz","2722","1948","12","23","South America - Neotropics","Brazil",NA,NA,NA,"US01341764",NA,"Paraná",NA,"Ranunculales","A. St.-Hil.",NA,"Riosinho","Pinhão","-51.6596984863281","-25.6956005096436","1000",NA,"US01341764_01","37408","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA,NA
