"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"378","2017-06-09 10:44:50-03","MNHN","RECOLNAT_MNHN_P","P03606125","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606125' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606125","P03606125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606127","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Regnell","1848","11","29","Brasil","São Paulo",NA,"Ad Casa Branca in prov. St. Pauli. Brasilia. Entre Uberaba e faz. das melancias.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606127' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606127","P03606127_01",NA,NA,NA,NA,NA,NA,NA,"III 60",NA,NA
"380","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606128","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Mosén, H.","1875","12","20","Brasil","Minas Gerais",NA,"Brésil: Province de Minas Geraes.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606128' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606128","P03606128_01",NA,NA,NA,NA,NA,NA,NA,"4334",NA,NA
"381","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606129","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Gardner",NA,NA,NA,"Brasil","Goiás",NA,"Brésil.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606129' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606129","P03606129_01",NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA
"382","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606130","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,"Brésil.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606130' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606130","P03606130_01",NA,NA,NA,NA,NA,NA,NA,"192",NA,NA
"383","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606131","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606131' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606131","P03606131_01",NA,NA,NA,NA,NA,NA,NA,"191",NA,NA
"384","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606132","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Claussen",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606132' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606132","P03606132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606133","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Claussen, P.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Brésil.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606133' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606133","P03606133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606134","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Gardner",NA,NA,NA,"Brasil",NA,NA,"Prov. Goyaz.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606134' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606134","P03606134_01",NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA
"387","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606135","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Gardner","1841","1","1","Brasil","Goiás",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606135' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606135","P03606135_01",NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA
"388","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606136","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Gardner","1837","1","1","Brasil",NA,NA,"Piauhy, Goyaz.",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606136' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,"P03606136","P03606136_01",NA,NA,NA,NA,NA,NA,NA,"3347",NA,NA
"389","2015-09-04 07:51:41-03","MNHN","RECOLNAT_MNHN_P","P03606137","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld & J.F.Souza",NA,NA,NA,NA,"Mello, J.C.",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","23900","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03606137' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,NA,"hb",NA,"P03606137","P03606137_01",NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"390","2020-11-16 13:23:06-03","UFT","HTO","12103","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","V.C. Souza","2000","00","00","V.C. Souza; J.P. Souza; G.O. Romão","2000","07","18","Brasil","TO","Ponte Alta do Tocantins","Estrada para Monte do Carmo, cerca de 30 km de Ponte Alta do Tocantins","-47.826667","-10.695",NA,"Doação do herbário ESA",NA,"24190",NA,NA,"ESA",NA,NA,NA,NA,NA,NA,"47°49'36W","10°41'42S",NA,NA,NA,NA
"391","2020-11-16 13:23:06-03","UFT","HTO","8129","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Arnaldo et al.","2000","01","19","Brasil","TO","Paraíso do Tocantins","À 05 km da Chácara Água Limpa. Cerrado aberto","-48.86669921875","-10.1760997772217","33338",NA,"auto","3055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-11-16 13:23:06-03","UFT","HTO","2039","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"M.A. Milany","1994","09",NA,"Brasil","TO","Porto Nacional","Jardim do Ypês. Cerrado","-48.4171981811523","-10.7081003189087","77281",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-11-16 13:23:06-03","UFT","HTO","12104","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","F. Firetti-Leggigri","2010","07","28","F.F. Mazine; S. Vieira; R. Tsuji","2003","03","23","Brasil","GO","Niquelândia","Estrada Niquelândia - Colinas do Sul, a 35 km de Niquelândia. Beira da estrada de terra, antes de chegar na ponte do rio Bagagem","-48.4597015380859","-14.4738998413086","74171","Doação do herbário ESA","auto","916",NA,NA,"ESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-10-01 14:21:34-03","JBB","HEPH","1074","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB","1972","04","06","Ferreira, MB","1971","11","17","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"1035","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA
"395","2020-10-01 14:21:34-03","JBB","HEPH","15303","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Proença, CEB","2004",NA,NA,"Nóbrega, MGG; Ramos, AE","1999","10","13","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área próximo ao Mirante","-47.85","-15.866667",NA,NA,NA,"1032","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"396","2020-10-01 14:21:34-03","JBB","HEPH","18621","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Proença, CEB","2004","07",NA,"Paiva, VF","2002",NA,NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Estrada privativa abaixo da Alameda das Nações","-47.85","-15.866667",NA,"Rara",NA,"101","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"397","2020-10-01 14:21:34-03","JBB","HEPH","19773","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, MS","2004","05",NA,"Paiva, VF; Milhomens, LC","2003","10","14","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Cristo Redentor","-47.85","-15.866667",NA,"Área queimada",NA,"170","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"398","2020-10-01 14:21:34-03","JBB","HEPH","20828","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, M","2004","09",NA,"Azevedo, INC de; Barbosa, J; Oliveira, M; Thiago, RT","2004","09","15","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"223","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"399","2020-10-01 14:21:34-03","JBB","HEPH","757","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB","1971","10","30","Ferreira, MB","1971","10","30","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"714","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA
"400","2020-10-01 14:21:34-03","JBB","HEPH","23335","Extra","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Martins, RC","2007","10",NA,"Martins, RC","2007","10","04","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"743A,B","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"401","2020-10-01 14:21:34-03","JBB","HEPH","23335","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Martins, RC","2007","10",NA,"Martins, RC","2007","10","04","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"743A,B","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"402","2020-10-01 14:21:34-03","JBB","HEPH","235","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB",NA,NA,NA,"Heringer, EP","1961","09","02","Brasil","Distrito Federal","Guará","Horto do Guará",NA,NA,NA,NA,NA,"8635","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-10-01 14:21:34-03","JBB","HEPH","28100","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, MS","2011","09",NA,"Queiroz-Silva, L; Soares, ACA; Oliveira, MS","2011","09","21","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a mata Reabilita","-47.85","-15.866667",NA,NA,NA,"45","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"404","2020-10-01 14:21:34-03","JBB","HEPH","34283","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Paiva, VF","2018","07","31","Soares, ACA; Rosa, PO","2018","07","23","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo Redentor na parte superior da estrada que divide a mata do Taquara do campo limpo","-47.903889","-15.918333",NA,"Experimento para retirada de <em>Baccharis </em>sp.",NA,"448","Southern America",NA,NA,NA,NA,"1051","1051",NA,NA,"-47.903889","-15.918333",NA,NA,NA,NA
"405","2020-10-01 14:21:34-03","JBB","HEPH","36288","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Rosa, PO","2019","11",NA,"Rosa, PO; Soares, ACA; Miranda, LA","2019","11","13","Brasil","Goiás","Colinas do Sul","Fazenda Oréades, Região da Chapada dos Veadeiros - Dríades","-47.928611","-14.206667",NA,NA,NA,"2572","Southern America",NA,NA,NA,NA,"597","597",NA,NA,"-47.928611","-14.206667",NA,NA,NA,NA
"406","2020-10-01 14:21:34-03","JBB","HEPH","36752","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Faria, JEQ","2019","10",NA,"Faria, JEQ; Romão, DR; Soares, ACA","2019","10","08","Brasil","Goiás","Alto Paraíso de Goiás","Região da Chapada dos Veadeiros, ca. de 13 km entrando ao lado esquerdo sentido São Jorge para Colinas do Sul, fazenda Hamadríades","-47.894167","-14.228333",NA,NA,NA,"9807","Southern America",NA,NA,NA,NA,"731","731",NA,NA,"-47.894167","-14.228333",NA,NA,NA,NA
"407","2020-10-01 14:21:34-03","JBB","HEPH","5305","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Silva-Castro, MM","2011","05","23","Equipe do Jardim Botânico de Brasília","1986","10","13","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a sede","-47.85","-15.866667",NA,NA,NA,"779","Southern America",NA,NA,NA,NA,"1025","1150",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"408","2020-10-01 14:21:34-03","JBB","HEPH","7653","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, PEAM de","2010","07","29","Oliveira, PEAM de","1991","12","02","Brasil","Distrito Federal","Riacho Fundo","Riacho Fundo",NA,NA,NA,NA,NA,"1653","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-10-01 14:21:34-03","JBB","HEPH","7654","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, PEAM de","2010","07","29","Oliveira, PEAM de","1991","12","02","Brasil","Distrito Federal","Riacho Fundo","Riacho Fundo",NA,NA,NA,NA,NA,"1654","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-10-01 14:21:34-03","JBB","HEPH","6183","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Firetti-Leggieri, F","2010","07","29","Pereira, BAS","1983","09","26","Brasil","Distrito Federal","Brasília","IBGE","-47.9296989440918","-15.7797002792358","70570","Prostrada originaria de rebrota de orgaos subterraneos,raízes desenvolvidas.Medicinal afrodisiaca.N.V.Catuaba.","auto","796","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-10-01 14:21:34-03","JBB","HEPH","797","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB","2010","07","29","Ferreira, MB","1971","07","02","Brasil","Distrito Federal","Brasília","UnB","-47.9296989440918","-15.7797002792358","70570",NA,"auto","754","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-10-01 14:21:34-03","JBB","HEPH","2271","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB",NA,NA,NA,"Ferreira, MB","1972","10","02","Brasil","Distrito Federal","Brasília","UnB","-47.9296989440918","-15.7797002792358","70570",NA,"auto","1609","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-10-01 14:21:34-03","JBB","HEPH","1436","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Ferreira, MB","2010","07","29","Ferreira, MB","1971","07","15","Brasil","Distrito Federal","Brasília","UnB","-47.9296989440918","-15.7797002792358","70570",NA,"auto","867C","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-10-01 14:21:34-03","JBB","HEPH","6386","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Oliveira, M","2004","09","21","Silva, JCS","1985","10","31","Brasil","Goiás","Santo Antônio do Descoberto","Fazenda Boa Viagem","-48.2550010681152","-15.9397001266479","42587",NA,"auto","498","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-10-01 14:21:34-03","JBB","HEPH","6778","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Salles, AEH",NA,NA,NA,"Salles, AEH; et al.","1989","10","22","Brasil","Minas Gerais","Paracatu","80km de Paracatu - MG, Reserva da Campo","-46.874698638916","-17.2222003936768","72344",NA,"auto","1456","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-10-01 14:21:34-03","JBB","HEPH","6689","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Salles, AEH",NA,NA,NA,"Salles, AEH","1989","10","01","Brasil","Minas Gerais","Paracatu","80km de Paracatu - MG, Reserva da Campo","-46.874698638916","-17.2222003936768","72344",NA,"auto","1364","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-10-01 14:21:34-03","JBB","HEPH","6768","S","Plantae","Dicotyledon","Lamiales","Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza","Salles, AEH",NA,NA,NA,"Salles, AEH","1989","10","22","Brasil","Minas Gerais","Paracatu","80km de Paracatú- MG, Reserva da Campo","-46.874698638916","-17.2222003936768","72344",NA,"auto","1446","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-11 11:33:53-03","UFMG","BHCB","32507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-11 11:33:53-03","UFMG","BHCB","182015","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,"2016","03","01","Braga, IF; Marques, NS","2016","01","12","Brasil","Minas Gerais","Igarapé","Serra Azul, Serra das Farofas","-44","-21.091686",NA,"Arbustivo; Campo Cerrado",NA,"s.n.","Southern America",NA,NA,"BHCB037837",NA,NA,NA,NA,NA,"-44","-21.091686",NA,NA,NA,NA
"420","2020-12-11 11:33:53-03","UFMG","BHCB","181267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,"2012","11","25","Siriani-Oliveira, S","2012","11","25","Brasil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha alta","-43.616806","-19.349167",NA,"Cerrado. Planta coletada após incêndio no local.",NA,"167","Southern America",NA,NA,"BHCB036328",NA,NA,NA,NA,NA,"-43.616806","-19.349167",NA,NA,NA,NA
"421","2020-12-11 11:33:53-03","UFMG","BHCB","199434","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,"2015",NA,NA,"Akemi-Borges, I; Seto, IS; Farhat, C; Antar, GM","2014","12","21","Brasil","Minas Gerais","Santana do Pirapama","Serra do Cipó, Fazenda Toucan Cipó","-43.774083","-19.002306",NA,"Subarbusto. Folhas verde-escuras. Cálice verde-claro. Corola amarela na porção fundida e branca na ápice; Campo pedregoso",NA,"24","Southern America",NA,NA,"BHCB199434",NA,"722","722",NA,NA,"-43.774083","-19.002306",NA,NA,NA,NA
"422","2020-12-11 11:33:53-03","UFMG","BHCB","32507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-11 11:33:53-03","UFMG","BHCB","49555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,"2011",NA,NA,"Lombardi, JA","1999","10","22",NA,NA,NA,NA,NA,NA,NA,"Arbusto, ca. 40 cm, folhas coriáceas, cálice verde, corola amarelo-pálido",NA,"3308",NA,NA,NA,"BHCB045540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-11 11:33:53-03","UFMG","BHCB","18591","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Trindade, JA","1988",NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-11 11:33:53-03","UFMG","BHCB","59756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Costa, FN; et al.",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752","31264",NA,"auto","94","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-11 11:33:53-03","UFMG","BHCB","18010","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,NA,NA,NA,"Grandi, TSM","1989","08","25","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","12338",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-11 11:33:53-03","UFMG","BHCB","18010","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Anemopaegma","arvense","Anemopaegma arvense","(Vell.) Stellfeld ex de Souza",NA,"1994","10",NA,"Grandi, TSM","1989","08","25","Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","12338","Cerrado","auto","s.n.","Southern America",NA,NA,"BHCB019778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
