"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"661","2019-11-01 14:57:24-03","UnB","UB","282","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Heringer, EP","3365","1954","03","13","Southern America","Brasil",NA,NA,"Folhas duras, nativa do horto.; Árvore; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,NA,"26090","auto",NA,NA,NA,NA,NA
"662","2019-11-01 14:57:24-03","UnB","UB","264","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100","1972","09","21","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A","São Paulo","Botucatu","18 Km N Botucatu estrada São Manuel-Piracicaba","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA
"663","2019-11-01 14:57:24-03","UnB","UB","149965","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","s.n.","1972","06","29","Southern America","Brasil",NA,NA,"Xeromorphic tree e scrub woodland form , on gentle slope; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","São Paulo","Botucatu","18 Km N. of Botucatu. Along the São Manuel-Piracicaba highway. Near ws-PR station 13 de Maio. Alt. ca. 550m","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"1973",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"664","2019-11-01 14:57:24-03","UnB","UB","149969","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Gottsberger, IS","2100721","1970","10","29","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","São Paulo","Botucatu","18 Km N. of Botucatu. Along the São Manuel-Piracicaba highway. Near ws-PR station 13 de Maio. Alt. ca. 550m","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"1973",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"665","2019-05-06 11:55:35-03","UFU","HUFU","38054","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Hattori, E.K.O.; et al.","358","2004","09","13",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m. Botões florais amarelos.; Cerrado rupestre.","HUFU00052226",NA,NA,"Mart.","Casarotti, S.N.","Minas Gerais","Delfinópolis","Estrada para a Gurita","-46.8539009094238","-20.343900680542","HUFU00052226",NA,NA,NA,NA,"2004","10",NA,"41380","auto",NA,NA,NA,NA,NA
"666","2019-05-06 11:55:35-03","UFU","HUFU","28606","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","263","2002","10","08",NA,"Brasil",NA,NA,"Arvoreta 2 m. Cálice verde, corola alva, estames cremes.; Cerrado rupestre.","HUFU00050024",NA,NA,"Mart.","Volpi, R.L.","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Antes da Sete Cidades.","-46.8539009094238","-20.343900680542","HUFU00050024",NA,NA,NA,NA,"2003","01","07","41380","auto",NA,NA,NA,NA,NA
"667","2019-05-06 11:55:35-03","UFU","HUFU","28538","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Romero, R.; Pacheco, R.A.; Nakajima, J.N. & Volpi, R.L.","6395","2002","10","07",NA,"Brasil",NA,NA,"Árvore 3 m. Frutos esverdeados.; Cerrado rupestre.","HUFU00050025",NA,NA,"Mart.","Volpi, R.L.","Minas Gerais","Delfinópolis","Estrada para Gurita","-46.8539009094238","-20.343900680542","HUFU00050025",NA,NA,NA,NA,"2003","01","07","41380","auto",NA,NA,NA,NA,NA
"668","2019-05-06 11:55:35-03","UFU","HUFU","29616","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Pacheco, R.A.; Volpi, R.L. & Silva, S.M.","3437","2002","12","06",NA,"Brasil",NA,NA,"Árvore ca. de 2 m. Frutos amarelados.; Campo rupestre.","HUFU00050027",NA,NA,"Mart.",NA,"Minas Gerais","Delfinópolis","Fazenda Zé Antunes, Trilha para Cachoeira Triângulo.","-46.8539009094238","-20.343900680542","HUFU00050027",NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA
"669","2019-05-06 11:55:35-03","UFU","HUFU","34129","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Hattori, E.K.O. & Amorim, E.H.","1030","2003","08","22",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Cálice verde, corola e filetes creme, anteras amarelas.; Cerrado.","HUFU00006026",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Céu cavalo.","-47.2928009033203","-19.3528003692627","HUFU00006026",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"670","2019-05-06 11:55:35-03","UFU","HUFU","34504","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, E.H.; Hattori, E.K.O. & Mendes, S.","s.n.","2003","09","27",NA,"Brasil",NA,NA,"Arbusto 1 m. Cáliceverde, corola alva.","HUFU00006024",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo.","-47.2928009033203","-19.3528003692627","HUFU00006024",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"671","2019-05-06 11:55:35-03","UFU","HUFU","27999","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, E.H.; Mendes, S.; Nakajima, J.N. & Arruda, R.","100","2002","06","27",NA,"Brasil",NA,NA,"Arbóreo, ca. de 1 m.","HUFU00006027",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do cavalo, próximo a torre de observação","-47.2928009033203","-19.3528003692627","HUFU00006027",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"672","2019-05-06 11:55:35-03","UFU","HUFU","28185","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Arruda, R. & Yamamoto, M.","292","2002","08","24",NA,"Brasil",NA,NA,"Árvore, ca. 1,30 m. Cálice verde, corola e estames brancos.; Cerrado.","HUFU00006028",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Estrada para Mata da Aparecida.","-47.2928009033203","-19.3528003692627","HUFU00006028",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"673","2019-05-06 11:55:35-03","UFU","HUFU","31341","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","513","2003","01","17",NA,"Brasil",NA,NA,"Árvore, ca. 1 m. Frutos verdes e vermelhos.","HUFU00006023",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Gerônimo.","-47.2928009033203","-19.3528003692627","HUFU00006023",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"674","2019-05-06 11:55:35-03","UFU","HUFU","28327","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, E.H.; Mendes, S. & Marçal, O.","222","2002","09","20",NA,"Brasil",NA,NA,"Árvore, ca. 2,0 m. Cálice verde, corola branca.","HUFU00006031",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Macega.","-47.2928009033203","-19.3528003692627","HUFU00006031",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"675","2019-05-06 11:55:35-03","UFU","HUFU","28192","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Arruda, R. & Yamamoto, M.","211","2002","08","22",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Cálice, corola e estames verde claro.; Cerrado.","HUFU00006029",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627","HUFU00006029",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"676","2019-05-06 11:55:35-03","UFU","HUFU","34454","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Hattori, E.K.O.; Mendes, S. & Amorim, E.H.","21","2003","09","26",NA,"Brasil",NA,NA,"Árvore 1,5 m. Cálice verde, corola e estames creme.; Transição Mata - Cerrado.","HUFU00006025",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Trilha dos Primatas.","-47.2928009033203","-19.3528003692627","HUFU00006025",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"677","2019-05-06 11:55:35-03","UFU","HUFU","422","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Vieira, R.C.; Imaculada, I.","311","1984","09","28",NA,"Brasil",NA,NA,"Subarbusto 1,80 m. Flores pequenas brancas.; Cerrado","HUFU00005998",NA,NA,"Mart.","Amaral-Junior, A.","Minas Gerais","Uberlândia","Av. Antônio Tomáz Rezende, Entrada para Indústria Siquierolli.","-48.2771987915039","-18.9186000823975","HUFU00005998",NA,NA,NA,NA,"1995","09","26","58223","auto",NA,NA,NA,NA,NA
"678","2019-05-06 11:55:35-03","UFU","HUFU","192","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Vieira, R.C.; Filho, H.F.L. & Neto, H.","189","1982","09","29",NA,"Brasil",NA,NA,"Arbusto com flores pequenas amarelas.; Cerrado.","HUFU00006014",NA,NA,"Mart.","Amaral-Junior, A.","Minas Gerais","Uberlândia","BR 365, Lado esquerdo.","-48.2771987915039","-18.9186000823975","HUFU00006014",NA,NA,NA,NA,"1995","09","26","58223","auto",NA,NA,NA,NA,NA
"679","2019-05-06 11:55:35-03","UFU","HUFU","50100","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Bordon, N.; Réu Jr. & W.","s.n.","2007","04","10",NA,"Brasil",NA,NA,NA,"HUFU00005997",NA,NA,"Mart.",NA,"Minas Gerais","Uberlândia","Fazenda Água Limpa","-48.2771987915039","-18.9186000823975","HUFU00005997",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"680","2019-05-06 11:55:35-03","UFU","HUFU","33593","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Fleury-Silva, H.R.; Nakajima, J.N.; Hattori, E. & Júnior, M.","179","2002","09","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,8 m. Botões florais verdes.; Cerradão.","HUFU00006020",NA,NA,"Mart.","Fleury-Silva, H.R.","Minas Gerais","Uberlândia","Parque Municipal Victorio Siquierolli, Beira da estrada de acesso principal ao museu.","-48.2771987915039","-18.9186000823975","HUFU00006020",NA,NA,NA,NA,"2003","07","29","58223","auto",NA,NA,NA,NA,NA
"681","2019-05-06 11:55:35-03","UFU","HUFU","59129","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Alves-Silva, E.","7","2010","10","21",NA,"Brasil",NA,NA,"Cerrado sentido restrito","HUFU00005994",NA,NA,"Mart.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00005994",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"682","2019-05-06 11:55:35-03","UFU","HUFU","12849","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mota, A.L.P.; et al.","1039","1991","11","29",NA,"Brasil",NA,NA,"Cerrado.","HUFU00006016",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Vale do Rio Araguari, Zé Costa.","-48.041667","-18.9125","HUFU00006016",NA,NA,"-48.041667","-18.9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-05-06 11:55:35-03","UFU","HUFU","13503","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mota, A.L.P.","916","1991","10","15",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,7 m. Frutos verdes a vermelhos.; Cerrado.","HUFU00006015",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Vale do Rio Araguari, Zé Costa.",NA,NA,"HUFU00006015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-05-06 11:55:35-03","UFU","HUFU","13743","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mota, A.L.P.","1305","1992","09","09",NA,"Brasil",NA,NA,"Árvore, ca. 10 m. Botões esverdeados.","HUFU00006017",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Vale do Rio Araguari, Mata do Vasco.",NA,NA,"HUFU00006017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2019-05-06 11:55:35-03","UFU","HUFU","18479","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mota, A.L.P.; et al.","916",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.","HUFU00006018",NA,NA,"Mart.",NA,"Minas Gerais",NA,"Vale do Rio Araguari, Zé Costa.","-48.041667","-18.9125","HUFU00006018",NA,NA,"-48.041667","-18.9125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-08-04 12:47:56-03","UFU","HUFU","43077","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3909","2005","09","29",NA,"Brasil",NA,NA,"Arvoreta ca. de 0,1 m. Cálice verde, corola e estames creme.; Campo rupestre.","HUFU00050021",NA,NA,"Mart.","Melo, K.B.S.","Minas Gerais",NA,"Região da Represa de Furnas., Paraíso Perdido, Córrego Quebra-Anzol, 4,5 km da rodovia MG 050.",NA,NA,"HUFU00050021",NA,NA,NA,NA,"2006","07","06",NA,NA,NA,NA,NA,NA,NA
"687","2019-05-06 11:55:35-03","UFU","HUFU","43662","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4039","2005","12","07",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,5 m. Frutos esverdeados a avermelhados.; Cerrado rupestre.","HUFU00050022",NA,NA,"Mart.","Melo, K.B.S.","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da Porusada do rio Turvo.",NA,NA,"HUFU00050022",NA,NA,NA,NA,"2006","07","06",NA,NA,NA,NA,NA,NA,NA
"688","2020-08-04 12:47:56-03","UFU","HUFU","43670","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Romero, R.; Castro, W.S.; Melo, K.B.S. & Bernardes, P.H.N.","4047","2005","12","07",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Frutos amarelos a avermelhadas.; Cerrado rupestre.","HUFU00050023",NA,NA,"Mart.","Arantes, A.A.A.","Minas Gerais",NA,"Região da Represa de Furnas, Morro atrás da Porusada do rio Turvo.",NA,NA,"HUFU00050023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-08-04 12:47:56-03","UFU","HUFU","50561","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Dias, G.F.; et al.","281","2007","09","25",NA,"Brasil",NA,NA,NA,"HUFU00006021",NA,NA,"Mart.",NA,"Goiás",NA,"Serra do Facão, Região do Córrego Anta Gorda, margem da estrada.",NA,NA,"HUFU00006021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-05-06 11:55:35-03","UFU","HUFU","60942","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Cezare, C.H.G.; Machado Neto, A.","375","2007","12","08",NA,"Brasil",NA,NA,"Árvore, ca. 1,2 m alt. Flor ausente, botão floral verde.; Cerrado ralo.","HUFU00005996",NA,NA,"Mart.","Lima, M.R.","Goiás","Luziânia",NA,"-48.012222","-16.7175","HUFU00005996","798","798","-48.012222","-16.7175","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-05-06 11:55:35-03","UFU","HUFU","73414","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Martinelli, G.; Baez, C.","18902","2015","10","13",NA,"Brasil",NA,NA,"Arbusto, 1,3m, heliófila, saxícola; folhas verdes, discolores; frutos imaturos de cor verde.; Campos rupestres com capões de cerrado.","HUFU00071270",NA,NA,"Mart.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, campos rupestre acima da Cachoeira do Crioulo.","-43.370556","-18.145556","HUFU00071270","900","900","-43.370556","-18.145556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-05-06 11:55:35-03","UFU","HUFU","34793","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3538","2003","10","22",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Cálice e corola creme, estames creme.; Campo rupestre.","HUFU00050026",NA,NA,"Mart.","Pacheco, R.A.","Minas Gerais","Delfinópolis","Paraíso Selvagem, Trilha para Mata do Canyon.","-46.8539009094238","-20.343900680542","HUFU00050026",NA,NA,NA,NA,"2003","11","18","41380","auto",NA,NA,NA,NA,NA
"693","2019-05-06 11:55:35-03","UFU","HUFU","38006","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Nakajima, J.N.; Romero, R.; Andrade, T.; Cesarotti, S.N.; Machado, A.B. & Rocha, F.A.","3834","2004","09","14",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Cálice verde e corola amarela.; Campo rupestre.","HUFU00050028",NA,NA,"Mart.","Casarotti, S.N.","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542","HUFU00050028",NA,NA,NA,NA,"2004","10",NA,"41380","auto",NA,NA,NA,NA,NA
"694","2019-05-06 11:55:35-03","UFU","HUFU","35180","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Alves, A.S.S.; Siqueira, A.C.","628","2003","09","28",NA,"Brasil",NA,NA,"Arvoreta 1,80 m. Corola branca.","HUFU00006002",NA,NA,"Mart.",NA,"Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais, Lado direito.","-46.8074989318848","-18.1783008575439","HUFU00006002",NA,NA,NA,NA,NA,NA,NA,"53279","auto",NA,NA,NA,NA,NA
"695","2019-05-06 11:55:35-03","UFU","HUFU","65467","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Pafume, A.; Velasco, D.; Vilela, D.; Vieira, M.; Fernandes, L.; Fernandes, J. & Oliveira, A.","1085","2012","11","29",NA,"Brasil",NA,NA,"Arbusto.; Cerrado.","HUFU00005995",NA,NA,"Mart.",NA,"Minas Gerais","Paracatu","AHE Batalha, Área de futura APP.","-46.874698638916","-17.2222003936768","HUFU00005995",NA,NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA
"696","2019-05-06 11:55:35-03","UFU","HUFU","29190","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Amorim, E.H.; Mendes, S. & Arruda, R.","335","2002","11","23",NA,"Brasil",NA,NA,NA,"HUFU00006033",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Céu do Cavalo.","-47.2928009033203","-19.3528003692627","HUFU00006033",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"697","2019-05-06 11:55:35-03","UFU","HUFU","28009","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Amorim, E.H.; Nakajima, J.N. & Arruda, R.","75","2002","06","27",NA,"Brasil",NA,NA,"Árvore ca. de 1 m. Frutos verdes.; Cerrado.","HUFU00006032",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, estrada para Céu Cavalo.","-47.2928009033203","-19.3528003692627","HUFU00006032",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"698","2019-05-06 11:55:35-03","UFU","HUFU","28230","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Arruda, R. & Yamamoto, M.","242","2002","08","23",NA,"Brasil",NA,NA,"Árvore, ca. 1,5 m. Frutos de amarelos a vermelhos.; Cerrado.","HUFU00006030",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Estrada para Mata da Aparecida.","-47.2928009033203","-19.3528003692627","HUFU00006030",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"699","2019-05-06 11:55:35-03","UFU","HUFU","29140","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Mendes, S.; Amorim, E.H.; Duarte, P.C. & Oliveira, A.P.","322","2002","10","25",NA,"Brasil",NA,NA,"Árvore ca. de 1,5 m. Frutos verdes.; Cerrado rupestre.","HUFU00006022",NA,NA,"Mart.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Macega.","-47.2928009033203","-19.3528003692627","HUFU00006022",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA
"700","2019-05-06 11:55:35-03","UFU","HUFU","52823","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Câmara, U.","10940","1971","11",NA,NA,"Brasil",NA,NA,"Arbusto, folhas grandes, aglomeradas no ápice, frutos idem.; Cerrado.","HUFU00006000",NA,NA,"Mart.","Amaral-Junior, A.","Minas Gerais","Santana de Pirapama",NA,"-44.043098449707","-19.0060997009277","HUFU00006000",NA,NA,NA,NA,"1983",NA,NA,"43251","auto",NA,NA,NA,NA,NA
"701","2019-05-06 11:55:35-03","UFU","HUFU","3322","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","FEEP","255","1992","08","28",NA,"Brasil",NA,NA,"Arbóreo, ca. de 1,70 m. Flores branca, botões verdes.; Cerrado.","HUFU00005999",NA,NA,"Mart.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00005999",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"702","2019-05-06 11:55:35-03","UFU","HUFU","50741","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Silva, C.I.","s.n.","2007","08","27",NA,"Brasil",NA,NA,NA,"HUFU00006001",NA,NA,"Mart.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00006001",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"703","2019-05-06 11:55:35-03","UFU","HUFU","602","S","Plantae","Erythroxylaceae","Erythroxylum","tortuosum","Erythroxylum tortuosum","Schiavini, I.; Peron, M.","s.n.","1986","09","05",NA,"Brasil",NA,NA,"Arbusto. Flores brancas.; Campo sujo.","HUFU00006013",NA,NA,"Mart.","Schiavini, I.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00006013",NA,NA,NA,NA,"1986","09","05","58223","auto",NA,NA,NA,NA,NA
