"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"500","2020-09-02 16:34:13-03","Cenargen","CEN","96748","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Francisco Ferreira de Miranda Santos","2016","10","28",NA,"Brasil","Exsicatas",NA,"Doação Flora do DF e do Goiás.","CEN00096748",NA,NA,"(Netto) Lundell",NA,"645","GO","LUZIANIA","Luziânia.","-47.9502983093262","-16.2525005340576",NA,NA,"CEN00096748",NA,NA,NA,NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,"2"
"501","2020-09-02 16:34:12-03","Cenargen","CEN","45322","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Flávio França","1995","11","26",NA,"Brasil","Exsicatas",NA,"Árvore 4m. Corola amarela e botões esverdeados. Frutos imaturos verdes. Encosta da Mata. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (22131). Feira de Santana - Bahia.","CEN00045322",NA,NA,"(Netto) Lundell","E. Melo","1466","BA","ITATIM","Morro do Agenor. Altitude entre 280 - 410 m.","-39.6981010437012","-12.7118997573853",NA,NA,"CEN00045322","1999","08",NA,"-3976667.0","-1270000.0",NA,"24374","auto",NA,NA,NA,NA,NA,"1"
"502","2020-09-02 16:34:12-03","Cenargen","CEN","13763","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Semíramis Pedrosa de Almeida","1982","04","22",NA,"Brasil","Exsicatas",NA,"Amostra vegetativa ecológica.","CEN00013763",NA,NA,"(Netto) Lundell","A. Furlan","204","DF","BRASILIA","Área nova, chapadão do CPAC (Planaltina-DF).","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013763","2001","01",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"1"
"503","2020-09-02 16:34:12-03","Cenargen","CEN","39471","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ernestino de S. Gomes Guarino","2000","09","04",NA,"Brasil","Exsicatas",NA,"Folhas pilosas abaxialmente, botões florais verdes, casca fissurada. Solo com presença de cocressões.","CEN00039471",NA,NA,"(Netto) Lundell",NA,"372","DF","BRASILIA","Fazenda Sucupira, borda da mata do córrego Riacho Fundo, área recem queimada.","-47.9296989440918","-15.7797002792358","1100","1100","CEN00039471",NA,NA,NA,"-4800000.0","-1586667.0",NA,"70570","auto",NA,NA,NA,NA,NA,"4"
"504","2020-09-02 16:34:12-03","Cenargen","CEN","39521","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ernestino de S. Gomes Guarino","2000","09","14",NA,"Brasil","Exsicatas",NA,NA,"CEN00039521",NA,NA,"(Netto) Lundell","B. M. T. Walter & E. S. G. Guarino","422","DF","BRASILIA","Fazenda Sucupira, próximo a área da Caprinocultura, atrás do Riacho Fundo.","-47.9296989440918","-15.7797002792358","1100","1100","CEN00039521","2001","02",NA,"-4800000.0","-1586667.0",NA,"70570","auto",NA,NA,NA,NA,NA,"1"
"505","2020-09-02 16:34:12-03","Cenargen","CEN","13764","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Semíramis Pedrosa de Almeida","1982","05","18",NA,"Brasil","Exsicatas",NA,"Amostra vegetativa ecológica.","CEN00013764",NA,NA,"(Netto) Lundell","A. Furlan","275","DF","BRASILIA","Planaltina/DF - Área nova, chapadão do CPAC.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00013764","2001","01",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"1"
"506","2020-09-02 16:34:12-03","Cenargen","CEN","12184","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","A. B. Martins","1985","11","06",NA,"Brasil","Exsicatas",NA,"Arbusto com 2 m de altura. Frutos imaturos. Doação do Departamento de Biologia - UNESP - Ilha Solteira. II Reunião de Taxonomista e Ecólogos (4 a 8 de Novembro de 1985) Promoção da Sociedade Botânica de São Paulo.","CEN00012184",NA,NA,"(Netto) Lundell","A. Furlan","56","MS","SELVIRIA","Fazenda Santa Maria.","-51.4188995361328","-20.3672008514404",NA,NA,"CEN00012184","1995",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,"1"
"507","2020-09-02 16:34:12-03","Cenargen","CEN","48316","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Glocimar Pereira-Silva","2002","09","20",NA,"Brasil","Exsicatas",NA,"Botões florais verdes.","CEN00048316",NA,NA,"(Netto) Lundell","G. Pereira-Silva","6654","DF","BRASILIA","Margem direita do rio Torto, próximo a ponte de acesso ao condomínio.","-47.9296989440918","-15.7797002792358","1030","1030","CEN00048316","2002","09",NA,"-4790667.0","-1569972.0",NA,"70570","auto",NA,NA,NA,NA,NA,"3"
"508","2020-09-02 16:34:12-03","Cenargen","CEN","76019","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Juliene Roveratti Santos","2006","09","14",NA,"Brasil","Exsicatas",NA,"Botões verdes.","CEN00076019",NA,NA,"(Netto) Lundell","J. Roveratti","501","DF","BRASILIA","Parque Nacional de Brasília - cerrado do lado direito do lago da Santa Maria","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00076019",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"4"
"509","2020-09-02 16:34:12-03","Cenargen","CEN","62048","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Orione Álvares da Silva","2005","09","00",NA,"Brasil","Unicata",NA,"Pêlos ferrugíneos na face abaxial das folhas.","CEN00062048",NA,NA,"(Netto) Lundell","O. A. Silva",NA,"DF","BRASILIA","Próximo ao Edifício Sede do IBAMA.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00062048","2005","09",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"1"
"510","2019-06-05 10:33:55-03","UFG","HJ","3977","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Souza, L.F.","2004","09","20",NA,"Brasil",NA,NA,NA,"HJ00003977",NA,NA,"(Netto) Lundell",NA,"2321","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-06-05 10:33:55-03","UFG","HJ","3976","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Souza, L.F.","2005","09","22",NA,"Brasil",NA,NA,NA,"HJ00003976",NA,NA,"(Netto) Lundell",NA,"2554","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-08-05 09:31:37-03","UFG","HJ","6143","S","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Guilherme, FAG; Carneiro, SES; Bernasol, WP","2008","10","22",NA,"Brasil",NA,NA,NA,"HJ00006143",NA,NA,"(Netto) Lundell",NA,"1319","Goiás","Caçu","UHE Salto.","-51.465556","-18.716111","450","450",NA,NA,NA,NA,"51º27'56''W","18º42'58''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2019-11-13 11:27:26-03","USP","SPF","143189","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Ratter, JA","1990","09","26",NA,"Brasil",NA,NA,NA,"SPF00143189",NA,NA,"(Netto) Lundell","Ratter, JA","6462","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.916667","-15.733333",NA,NA,NA,NA,NA,NA,"-47.916667","-15.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-13 11:27:26-03","USP","SPF","182148","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Groppo, M","2007","09","23",NA,"Brasil",NA,NA,NA,"SPF00182148",NA,NA,"(Netto) Lundell","Udulutsch, RG","1494","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.60275","-19.272944","1005","1005",NA,"2008","02","12","-43.60275","-19.272944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-13 11:27:26-03","USP","SPF","195918","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Paula-Souza, J","2007","10","13",NA,"Brasil",NA,NA,NA,"SPF00195918",NA,NA,"(Netto) Lundell","Pirani, JR","9423","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1878","-17.7258",NA,NA,NA,"2013",NA,NA,"-44.1878","-17.7258",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-03-15 18:29:03-03","USP","SPF","210730","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Zappi, DC","2009","11","13",NA,"Brasil",NA,NA,"Arvoreta com tronco profundamente fissurado, 3 m alt., frutos verdes passando a vinho-avermelhados, pendentes.; Cerrado rupestre.","SPF00210730",NA,NA,"(Netto) Lundell","Biggs, N","2368","Minas Gerais","Santana de Pirapama","Serra do Cipó, Estrada velha para a mina de manganês, subida da Serra","-43.789205","-18.908396",NA,NA,NA,"2010","06","17","-43.789205","-18.908396",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-03-15 18:29:03-03","USP","SPF","210739","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Milliken, W","2009","03","13",NA,"Brasil",NA,NA,"Árvore 3 m alt., 8 cm diâm., casca suberosa, madeira mole, clara, folhas glaucas, botões vegetativos rufos, estéril; Cerrado.","SPF00210739",NA,NA,"(Netto) Lundell","Devecchi, MF","4089","Minas Gerais","Santana de Pirapama","Serra do Cipó, Faz. Toucan Cipó, proximidades do estábulo.","-43.772965","-19.004701",NA,NA,NA,"2009",NA,NA,"-43.772965","-19.004701",NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-11-13 11:27:26-03","USP","SPF","22142","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Menezes, NL","1981","11","01",NA,"Brasil",NA,NA,NA,"SPF00022142",NA,NA,"(Netto) Lundell","Furlan, A","CFCR2617","Minas Gerais",NA,"Estr. Diamantina - Curvelo, a 17 Km de Diamantina.",NA,NA,"1370","1370",NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-11-13 11:27:26-03","USP","SPF","32408","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Andrade-Lima, AD","1966","12","28",NA,"Brasil",NA,NA,NA,"SPF00032408",NA,NA,"(Netto) Lundell","Furlan, A","664874","Pernambuco",NA,"Brejo da madre de Deus. Propr. Bituri.",NA,NA,NA,NA,NA,"1984","04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-11-13 11:27:26-03","USP","SPF","45128","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cid Ferreira, CA","1985","10","21",NA,"Brasil",NA,NA,NA,"SPF00045128",NA,NA,"(Netto) Lundell","Furlan, A","6549","Mato Grosso","Cuiabá",NA,"-55.933333","-15.266667",NA,NA,NA,"1995",NA,NA,"-55.933333","-15.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-11-13 11:27:26-03","USP","SPF","86583A","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Faria, GM","1990","04",NA,NA,"Brasil",NA,NA,NA,"SPF00086583",NA,NA,"(Netto) Lundell","Anônimo","63a","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.6","-19.283333",NA,NA,NA,NA,NA,NA,"-43.6","-19.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-13 11:27:26-03","USP","SPF","96212","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Esteves, GL","1990","09","21",NA,"Brasil",NA,NA,NA,"SPF00096212",NA,NA,"(Netto) Lundell","Udulutsch, RG","CFCR15487","Minas Gerais",NA,"Serra do Cipó, Serra do Espinhaço, campo rupestre along the main road ca. 1-1,5 Km NNE Pensão Chapéu-de-Sol (NNE Cardeal Mota), 38 Km E Baldim.","-43.6","-19.283333","1100","1200",NA,"2007","04","07","-43.6","-19.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-11-13 11:27:26-03","USP","SPF","32407","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Andrade-Lima, AD","1958","12","11",NA,"Brasil",NA,NA,NA,"SPF00032407",NA,NA,"(Netto) Lundell","Furlan, A","583324","Bahia","Curaçá",NA,"-39.9094009399414","-8.99028015136719",NA,NA,NA,"1984","04","18",NA,NA,NA,"105662","auto",NA,NA,NA,NA,NA,NA
"524","2019-11-13 11:27:26-03","USP","SPF","75902","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Grandi, TSM","1980","09","10",NA,"Brasil",NA,NA,NA,"SPF00075902",NA,NA,"(Netto) Lundell","Furlan, A","373","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"525","2019-11-13 11:27:26-03","USP","SPF","115607","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Hatschbach, G","1995","10","19",NA,"Brasil",NA,NA,NA,"SPF00115607",NA,NA,"(Netto) Lundell","Smith, SF","63542","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"1996",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"526","2019-11-13 11:27:26-03","USP","SPF","75642","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Oliveira, AKM","1990","09","19",NA,"Brasil",NA,NA,NA,"SPF00075642",NA,NA,"(Netto) Lundell","Furlan, A","141","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"527","2019-11-13 11:27:26-03","USP","SPF","75641","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Oliveira, AKM","1990","10","17",NA,"Brasil",NA,NA,NA,"SPF00075641",NA,NA,"(Netto) Lundell","Furlan, A","156","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"528","2019-11-13 11:27:26-03","USP","SPF","75914","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Roth, L","1955","10","06",NA,"Brasil",NA,NA,NA,"SPF00075914",NA,NA,"(Netto) Lundell","Furlan, A","s.n.","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"529","2019-11-13 11:27:26-03","USP","SPF","75907","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Roth, L","1956","03",NA,NA,"Brasil",NA,NA,NA,"SPF00075907",NA,NA,"(Netto) Lundell","Furlan, A","s.n.","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"530","2019-11-13 11:27:26-03","USP","SPF","183099","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Forzza, RC","2007","11","20",NA,"Brasil",NA,NA,NA,"SPF00183099",NA,NA,"(Netto) Lundell","Udulutsch, RG","4929","Minas Gerais","Botumirim","coord. entre: 16°51'30'' S 43°01'32'' W e 16°51'23'' S 43°01'41''W.","-43.010799407959","-16.872200012207","1039","1122",NA,"2008","04","09",NA,NA,NA,"39434","auto",NA,NA,NA,NA,NA,NA
"531","2019-11-13 11:27:26-03","USP","SPF","40263","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Mello-Silva, R","1985","11","23",NA,"Brasil",NA,NA,NA,"SPF00040263",NA,NA,"(Netto) Lundell","Furlan, A","CFCR8626","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1200","1200",NA,"1992",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"532","2019-11-13 11:27:26-03","USP","SPF","40306","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Thomas, WW","1985","11","23",NA,"Brasil",NA,NA,NA,"SPF00040306",NA,NA,"(Netto) Lundell","Furlan, A","CFCR8669","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","1180","1180",NA,"1992",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"533","2019-11-13 11:27:26-03","USP","SPF","151616","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Paula-Souza, J","1995","10","14",NA,"Brasil",NA,NA,NA,"SPF00151616",NA,NA,"(Netto) Lundell","Souza, VC; Souza, JP","215a","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"534","2019-11-13 11:27:26-03","USP","SPF","81473","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Macedo, A","1944","09","17",NA,"Brasil",NA,NA,NA,"SPF00081473",NA,NA,"(Netto) Lundell","Furlan, A","509","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,"1995",NA,NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA,NA,NA
"535","2019-11-13 11:27:26-03","USP","SPF","39565","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Zappi, DC","1985","09","02",NA,"Brasil",NA,NA,NA,"SPF00039565",NA,NA,"(Netto) Lundell","Furlan, A","CFCR8258","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","900","900",NA,"1992",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"536","2019-11-13 11:27:26-03","USP","SPF","20278","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pirani, JR","1981","10","04",NA,"Brasil",NA,NA,NA,"SPF00020278",NA,NA,"(Netto) Lundell","Furlan, A","CFSC7466","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"537","2019-11-13 11:27:26-03","USP","SPF","20300","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Furlan, A","1981","10","05",NA,"Brasil",NA,NA,NA,"SPF00020300",NA,NA,"(Netto) Lundell","Furlan, A","CFSC7493a","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"538","2019-11-13 11:27:26-03","USP","SPF","32812","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","09","06",NA,"Brasil",NA,NA,NA,"SPF00032812",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6542a","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1984","06","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"539","2019-11-13 11:27:26-03","USP","SPF","32813","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pirani, JR","1980","11","09",NA,"Brasil",NA,NA,NA,"SPF00032813",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6750","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1984","06","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"540","2019-11-13 11:27:26-03","USP","SPF","32814","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","11","10",NA,"Brasil",NA,NA,NA,"SPF00032814",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6756","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1984","06","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"541","2019-11-13 11:27:26-03","USP","SPF","32815","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","11","10",NA,"Brasil",NA,NA,NA,"SPF00032815",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6762","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1984","06","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"542","2019-11-13 11:27:26-03","USP","SPF","32816","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","11","10",NA,"Brasil",NA,NA,NA,"SPF00032816",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6765","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1984","06","01",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"543","2019-11-13 11:27:26-03","USP","SPF","32818","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","10","12",NA,"Brasil",NA,NA,NA,"SPF00032818",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6632","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"544","2019-11-13 11:27:26-03","USP","SPF","32819","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pirani, JR","1980","10","10",NA,"Brasil",NA,NA,NA,"SPF00032819",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6596","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"545","2019-11-13 11:27:26-03","USP","SPF","32820","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","10","12",NA,"Brasil",NA,NA,NA,"SPF00032820",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6642","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"546","2019-11-13 11:27:26-03","USP","SPF","32821","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pirani, JR","1980","10","10",NA,"Brasil",NA,NA,NA,"SPF00032821",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6594","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"547","2019-11-13 11:27:26-03","USP","SPF","32822","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Pirani, JR","1980","11","09",NA,"Brasil",NA,NA,NA,"SPF00032822",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6749","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"548","2019-11-13 11:27:26-03","USP","SPF","32823","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Furlan, A","1980","11","08",NA,"Brasil",NA,NA,NA,"SPF00032823",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6742","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"549","2019-11-13 11:27:26-03","USP","SPF","32824","PreservedSpecimen","Plantae","Nyctaginaceae","Guapira","noxia","Guapira noxia","Cordeiro, I","1980","11","10",NA,"Brasil",NA,NA,NA,"SPF00032824",NA,NA,"(Netto) Lundell","Furlan, A","CFSC6767","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
