"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"47","2019-12-04 15:25:09-03","PUCPR","HUCP","19775","S","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica","Benth.","Selusniaki, M","Selusniaki, M","2008","01",NA,"Brasil","São Paulo","Mairiporã","Mato Dentro","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"HUCP00011214","HUCP00011214","2002",NA,NA,NA,"Eudicotiledonea",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:15:08-03","UFBA","ALCB","028624","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Mattos Silva, LA; Florêncio, CS; Assis, RG","1995","08","16","Brasil","Bahia","Ilhéus","Litoral Sul, Campus da Universidade de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415)","-39.166667","-14.8","-39.166667","-14.8","40","40","10m de altura x 15cm diâmetro. Frutos na fase devez verde-escuro.; Solo argiloso. Área de cacaual sob cabruca, próximo a Torre da Reitoria.","ALCB028835","ALCB028835","3208","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:15:08-03","UFBA","ALCB","048885","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Mattos Silva, LA; Santos, BR dos","2000","04","17","Brasil","Bahia","Ilhéus","Litoral Sul, Campus da Universidade de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415)","-39.166667","-14.8","-39.166667","-14.8","40","40","Ca. de 10,0m de altura x 40cm de diâmetro. Frutos imaturos, cor verde-escuro.; Solo argiloso. Coletas no cacaual, próximo a cerca da área da reserva.","ALCB028834","ALCB028834","4071","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:15:08-03","UFBA","ALCB","135250","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Benth.",NA,"Fonseca, WO; Almeida Junior, RAC","2018","11","06","Brasil","Bahia","Jequiriçá","Cachoeira dos Prazeres, Trilha na Pousada do Vale.",NA,NA,NA,NA,NA,NA,"4 m de altura, frutos verde escuro.","ALCB062329","ALCB062329","590","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 21:32:16-03","UFBA","ALCB","11482","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelminthica","Andira anthelminthica ormosioides","Benth.",NA,"s.col.","1879",NA,NA,"Brasil",NA,NA,"Do sul do Brasil e do Mato Grosso",NA,NA,NA,NA,NA,NA,"arvoreta","ALCB015883","ALCB015883","PHs/n","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"ormosioides",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L 0574008","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Pennington RT; Carvalho FA de; Brito HS","1991","05","02","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200574008 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0574008",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"53","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L 0574009","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Pennington RT; Carvalho AMV de; Carvalho FA de","1991","05","22","Brazil","Bahía",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200574009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0574009",NA,NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"54","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L.1061127","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Santos TS dos",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061127 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061127","NL-L1061127",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","CEPECw164",NA,NA
"55","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L.1061128","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Pennington RT; Carvalho FA de; Brito HS","1991","05","02","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061128","NL-L1061128",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"56","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L.1061129","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelmia","Andira anthelmia","(Vell.) J.F.Macbr.",NA,"Pennington RT; Carvalho AMV de; Carvalho FA de","1991","05","22","Brazil","Bahía",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061129","NL-L1061129",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"57","2020-02-08 09:11:25-03","NBC","NL-BOTANY","L.1933814","PreservedSpecimen","Plantae","Leguminosae-Pap.","Andira","anthelminthica","Andira anthelminthica","Benth.",NA,"Hatschbach GG","1959","11","21","Brazil",NA,NA,"Est. Parana. Mun. Guaratuba. Alto da Serra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1933814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1933814","NL-L1933814",NA,"Southern America",NA,NA,NA,"Fabales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"58","2020-11-04 11:08:24-03","ESALQ","ESA","80545","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Doria, O.V.","2000","02","02","Brasil","Paraná","Pontal do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"ESA080545","ESA080545","30.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2012","02","17",NA,NA,NA,NA
"59","2020-11-04 11:08:24-03","ESALQ","ESA","70995","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Franco, G.A.D.C.","Farah, F.T.","1998","12","01","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,"ESA070995","ESA070995","487.0",NA,NA,NA,"Magnoliophyta",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:08:12-03","ESALQ","ESA","104246","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"Aguiar, O.T.","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104246","ESA104246","1128.0",NA,NA,NA,"Magnoliophyta",NA,"27904","auto",NA,NA,"2002","03","17",NA,NA,NA,NA
"61","2020-11-04 11:08:24-03","ESALQ","ESA","47056","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Hoehne, W.","1951","09","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA047056","ESA047056",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,"1999","06","21",NA,NA,NA,NA
"62","2020-11-04 11:08:12-03","ESALQ","ESA","112118","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"Cotrim, M.M. & Souza, V.C.","Corrêa, A.C.","2008","09","21","Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,"ESA112118","ESA112118","13.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:08:24-03","ESALQ","ESA","33751","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Lima, H.C.","Lopes, M.A.","1985","11","13","Brasil","Minas Gerais","Estação Biológiva Caratinga",NA,NA,NA,NA,NA,NA,NA,NA,"ESA033751","ESA033751","850.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:08:24-03","ESALQ","ESA","36765","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Maschio, W.","1995","10","23","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"ESA036765","ESA036765","136.0",NA,NA,NA,"Magnoliophyta",NA,"55154","auto",NA,NA,"1999","06","21",NA,NA,NA,NA
"65","2020-11-04 11:08:12-03","ESALQ","ESA","125718","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Ribeiro, R.D. ; Fernandez, D.","1905","06","25","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,"ESA125718",NA,"87.0",NA,NA,NA,"Magnoliophyta",NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:08:12-03","ESALQ","ESA","103146","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"Savassi-Coutinho, A.P.","Medeiros, D.A.","2004","02","12","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA103146","ESA103146","15107.0",NA,NA,NA,"Magnoliophyta",NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:08:24-03","ESALQ","ESA","50324","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Carboni, M. et al.","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA050324","ESA050324","193.0",NA,NA,NA,"Magnoliophyta",NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:08:24-03","ESALQ","ESA","5561","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Gandolfi, S.","1987","12","23","Brasil","São Paulo","Santo André",NA,"-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"ESA005561","ESA005561",NA,NA,NA,NA,"Magnoliophyta",NA,"27258","auto",NA,NA,"2012","02","17",NA,NA,NA,NA
"69","2020-11-04 11:08:24-03","ESALQ","ESA","96215","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.)J.F.Macbr.",NA,"Viani, R.A.G.","2006","06","18","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA096215","ESA096215","607.0",NA,NA,NA,"Magnoliophyta",NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:08:24-03","ESALQ","ESA","2176","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Leitão Filho, H.F.","1967","09","10","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA002176","ESA002176",NA,NA,NA,NA,"Magnoliophyta",NA,"45913","auto",NA,NA,"1999","06","21",NA,NA,NA,NA
"71","2020-11-04 11:08:24-03","ESALQ","ESA","96214","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.)J.F.Macbr.",NA,"Viani, R.A.G.","2006","06","18","Brasil","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"ESA096214","ESA096214","599.0",NA,NA,NA,"Magnoliophyta",NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:08:24-03","ESALQ","ESA","48399","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) Macbr.","Souza, V.C.","Hoehne, W.","1951","09","20","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA048399","ESA048399",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,"1999","06","21",NA,NA,NA,NA
"73","2020-11-04 11:08:12-03","ESALQ","ESA","109553","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109553","ESA109553","30050.0",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:08:12-03","ESALQ","ESA","109595","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109595","ESA109595","30051.0",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:08:12-03","ESALQ","ESA","109736","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109736","ESA109736","29316.0",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:08:12-03","ESALQ","ESA","109526","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109526","ESA109526","30049.0",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:08:12-03","ESALQ","ESA","109737","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109737","ESA109737","29317.0",NA,NA,NA,"Magnoliophyta",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:08:12-03","ESALQ","ESA","129315","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,NA,"Colletta, G.D.","2014","05","30","Brasil","São Paulo","Ubatuba","Picinguaba, trilha entrando ao lado da estrada sentido mar no km 17","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore, 4m, frutos verdes","ESA129315",NA,"1731.0",NA,NA,NA,"Magnoliophyta",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:08:12-03","ESALQ","ESA","129129","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"Colletta, G.D. et al.","Colletta, G.D.","2014","05","15","Brasil","São Paulo","Nova Odessa","Plantarum","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"Árvore","ESA129129",NA,"1545.0",NA,NA,NA,"Magnoliophyta",NA,"8440","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:08:12-03","ESALQ","ESA","120048","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia",NA,"Bovo, A.A.A.","Rehder, G.G.","2007","10","01","Brasil","São Paulo","Itirapina","Rodovia Ulisses Guimarães proximo a Rodovia Washignton Luís.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA120048",NA,"14.0",NA,NA,NA,"Magnoliophyta",NA,"22843","auto",NA,NA,"2007","11","24",NA,NA,NA,NA
"81","2021-03-31 13:38:35-03","MN","R","69451","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","?",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","22",NA,NA,NA,NA
"82","2021-03-31 13:38:35-03","MN","R","171652","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.",NA,"Shepherd, G.J.; Semir,J.; Andrade,J.B. de; Leite,V.","1977","09","08","Brasil","Espírito Santo","Vale de Pancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:28:22-03","MN","R","2961","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Pennington,T.","Armond, A.F.N.",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50 a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","22",NA,NA,NA,NA
"84","2021-01-14 15:28:22-03","MN","R","65878","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Pennigton, T.D.","Freire Allemão, F.",NA,NA,NA,"Brasil","Rio de Janeiro","Campo Grande","Mendanha",NA,NA,NA,NA,NA,NA,"Herbier de J. de Saldanha","R010047310","R010047310_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","22",NA,NA,NA,NA
"85","2021-03-31 13:38:35-03","MN","R","66957","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Pennington,T.","Freire, C.V.","1924","10",NA,"Brasil","Espírito Santo","Bananal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","22",NA,NA,NA,NA
"86","2021-03-31 13:38:35-03","MN","R","67628","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","Luetzelburg, P. von","1911","12",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Inspectoria Federal de Obras contra as secas Seção botanica.",NA,NA,"16090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","07","22",NA,NA,NA,NA
"87","2021-03-31 13:38:35-03","MN","R","101215","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Pennington,T.","Sampaio, A.J.","1939","03",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,NA,"7952",NA,NA,NA,NA,NA,"62761","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"88","2021-03-31 13:38:35-03","MN","R","69978","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","Armond, A.F.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Carmo",NA,"-42.6086006164551","-21.9335994720459",NA,NA,NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,"21959","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"89","2021-03-31 13:38:35-03","MN","R","52464","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","Sampaio, A.J.","1950","09","21","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"90","2021-01-14 15:28:22-03","MN","R","26957","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","?",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Andrade Pinto","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"91","2021-01-14 15:28:22-03","MN","R","2960","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","Velloso,H.P.","?","1875","10","08","Brasil","Rio de Janeiro","Niterói","Jurujuba","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"14785","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"92","2021-03-31 13:38:35-03","MN","R","138838","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","T. Pennington","Segadas-Vianna, F.; et al.","1953","11","12","Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa Feia","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,NA,"291",NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-31 13:38:35-03","MN","R","2958","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) J.F. Macbr.","T. Pennington","Sampaio, A.J.","1909","10","29","Brasil","Rio de Janeiro","Rio de Janeiro","Sertão de Cacimbas","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"1048",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"1991","07","22",NA,NA,NA,NA
"94","2021-01-14 15:28:22-03","MN","R","41944","PreservedSpecimen","Plantae","Fabaceae","Andira","stipulacea","Andira stipulacea","Benth.","Tozzi, A.M.G.A.","Vellozo, H.P.","1944","09","03","Brasil","Bahia","Ilhéus","Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"1012",NA,NA,NA,NA,NA,"61245","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA
"95","2021-03-22 17:45:37-03","UFPI","TEPB","2603","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","( Vell. ) JFMacbr.",NA,"J. R. VASCONCELOS","1982","04","23","Brasil","Piauí","Itaueira",NA,"-43.0256004333496","-7.60333013534546",NA,NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Angelim",NA,NA,NA,NA,NA,NA,NA,NA,"53080","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-22 17:45:37-03","UFPI","TEPB","5577","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) JFMacbr.",NA,"A. J. CASTRO","1987","06","01","Brasil","Piauí","Oeiras","Fazenda Piloto, Chapadad grande (missão alemã/DNOCS), PI-230, Km 67-68.","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Angelim",NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-04-04 23:42:48-03","UFPI","TEPB","23055","PreservedSpecimen","Plantae","Fabaceae","Andira","anthelmia","Andira anthelmia","(Vell.) macbr.","B.M.T. Walter","R.Teixeira e I. loiola","2002","08","22","Brasil","Rio Grande do Norte","Natal","campus central","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"Flores rosas Ambiente: Tabuleiro",NA,NA,"23",NA,NA,NA,NA,NA,"12751","auto",NA,NA,"2000","09","01",NA,NA,NA,NA
