"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet","sex"
"46","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.1146881","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1146881 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1146881",NA,"Ericales","(Vell.) B.Ståhl",NA,"Paraná",NA,"Xambrê Fazenda Estrela do Sul",NA,NA,NA,NA,"NL-L1146881",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13101",NA,NA,NA,NA,NA
"47","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630861","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Herzog TCJ",NA,"1911","02","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630861",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Im Bergwald von Tres Cruces, Kordillere von Sta Cruz sehr haufig.",NA,NA,NA,NA,"NL-L2630861",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630862","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Fiebrig K",NA,"1908","12","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630862",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Waldinsel, bei Ainell.* N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,"NL-L2630862",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630863","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Herzog TCJ",NA,"1911","01","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630863",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"im Uferwald des Rio Pirai bei Santa Cruz de la Sierra.",NA,NA,NA,NA,"NL-L2630863",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630864","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hatschbach GG",NA,"1968","04","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630864",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Ivate (Mun. Umuarama) Parana.",NA,NA,NA,NA,"NL-L2630864",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630865","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hatschbach GG",NA,"1967","08","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630865",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Est. Parana. Mun. Icaraima. Rio Parana, Paredao das Araras.",NA,NA,NA,NA,"NL-L2630865",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:05:16-03","NBC","NL-BOTANY","L.2630866","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hatschbach GG",NA,"1961","04","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2630866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2630866",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Est. Parana. Mun. Guaira. Parque Nacional Sate Quedas.",NA,NA,NA,NA,"NL-L2630866",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U 0145917","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200145917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0145917",NA,"Ericales","(Vell.) B.Ståhl",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U 0280602","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200280602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0280602",NA,"Ericales","(Vell.) B.Ståhl",NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13229",NA,NA,NA,NA,NA
"55","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742329","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Haas JH de",NA,"1966","06","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742329",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Brasiliae Australis, Est. Paraná, Fazencda Estrela do Sul, S.E. of Xambrê.",NA,NA,NA,NA,"NL-U1742329",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742330","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Haas JH de",NA,"1966","06","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742330",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Brasiliae Australis, Forest between highway and Lagoa Xambrê.",NA,NA,NA,NA,"NL-U1742330",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742331","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hahn WJ; Simonis JE; Duré R; Pérez L",NA,"1983","03","18","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742331",NA,"Ericales","(Vell.) B.Ståhl",NA,NA,NA,"Department of Amambay: Parque Nacional Cerro Cora.","-56.083333","-22.666667",NA,NA,"NL-U1742331","-56.083333","-22.666667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742332","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Lindeman JC; Haas JH de",NA,"1966","06","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742332",NA,"Ericales","(Vell.) B.Ståhl",NA,"Paraná",NA,NA,NA,NA,NA,NA,"NL-U1742332",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0145916",NA,NA,NA,NA,NA
"59","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742333","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Muniz CFS",NA,"1981","03","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742333",NA,"Ericales","(Vell.) B.Ståhl","Lupo R","São Paulo",NA,NA,NA,NA,NA,NA,"NL-U1742333",NA,NA,"1995","12","01",NA,NA,"Magnoliopsidae","U 0098172",NA,NA,NA,NA,NA
"60","2020-02-08 09:05:16-03","NBC","NL-BOTANY","U.1742334","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Muniz CFS",NA,"1981","03","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1742334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1742334",NA,"Ericales","(Vell.) B.Ståhl","Lupo R","São Paulo",NA,NA,NA,NA,NA,NA,"NL-U1742334",NA,NA,"1995","12","01",NA,NA,"Magnoliopsidae","U 0098171",NA,NA,NA,NA,NA
"61","2020-11-04 11:20:10-03","ESALQ","ESA","46373","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1262.0","1997","06","08",NA,"Brasil",NA,NA,"Arbustivo. Altura de 1,5 m e com flor alaranjada.","ESA046373","Magnoliophyta",NA,"(Vell.) Ståhl","Nave, A.G.","Mato Grosso","Vila Rica","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada, alto de morro, afloramentos de rocha.","-511.284","-95.452",NA,NA,NA,"-511,284","-95,452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:20:10-03","ESALQ","ESA","46372","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1234.0","1997","06","06",NA,"Brasil",NA,NA,"Arbóreo. Altura de 0,6 m e com frutos verdes","ESA046372","Magnoliophyta",NA,"(Vell.) Ståhl",NA,"Mato Grosso","Vila Rica","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada","-511.284","-95.452",NA,NA,NA,"-511,284","-95,452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:20:10-03","ESALQ","ESA","110998","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Flores, T.B.","735.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA110998","Magnoliophyta",NA,NA,NA,"Pará","Itaituba",NA,"-55.9836006164551","-4.27611017227173",NA,NA,NA,NA,NA,NA,NA,NA,"457045","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:20:10-03","ESALQ","ESA","119362","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Farah, F.T. ; Vieira, D.M.","2416.0","2004","07","01",NA,"Brasil",NA,NA,"Árvore","ESA119362","Magnoliophyta",NA,NA,"Farah, F.T.","São Paulo","São Joaquim da Barra",NA,"-47.8499984741211","-20.5799999237061",NA,NA,NA,NA,NA,"2004",NA,NA,"29681","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:20:10-03","ESALQ","ESA","46370","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Ivanauskas, N.M.; Árbocz, G.F.; Tamashiro, J.Y.; Silva, M.M.R.","1991.0","1997","05","29",NA,"Brasil",NA,NA,"Arbusto de 1,10m. Frutos imaturos verdes.","ESA046370","Magnoliophyta",NA,"(Vell.) Ståhl","Ivanauskas, N.M.","Mato Grosso","Nova Bandeirantes","Estrada para Rolândia, Sítio Ouro Fino. Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Podzólico.","-57.8106002807617","-9.8497200012207",NA,NA,NA,"-57,769,167","-9,806,111","1998","01","01","128442","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:17:48-03","ESALQ","ESA","119456","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Alves, F.M.","569.0","2012","06","12",NA,"Brasil",NA,NA,"Herbácea, 1m, flores alaranjadas, planta do sub-bosque de mata ciliar","ESA119456","Magnoliophyta",NA,NA,"Alves, F.M.","Mato Grosso do Sul","Corumbá","Mata ciliar próxima ao viveiro da Mineradora MMX","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"2012","06","27","295160","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:20:10-03","ESALQ","ESA","73062","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1234.0","1997","06","06",NA,"Brasil",NA,NA,"Arbóreo. Altura de 0,6 m e com frutos verdes","ESA073062","Magnoliophyta",NA,"(Vell.) Ståhl",NA,"Mato Grosso","Vila Rica","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada","-511.284","-95.452",NA,NA,NA,"-511,284","-95,452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:20:10-03","ESALQ","ESA","70312","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hatschbach, G. et al.","70458.0","2000","02","20",NA,"Brasil",NA,NA,NA,"ESA070312","Magnoliophyta",NA,"Mart. ex Miq.","Hatschbach, G.","Goiás","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:20:10-03","ESALQ","ESA","46374","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1245.0","1997","06","07",NA,"Brasil",NA,NA,"Arbóreo. Altura de 1,0 m e com inflorescência alaranjada.","ESA046374","Magnoliophyta",NA,"(Vell.) Ståhl","Nave, A.G.","Mato Grosso","Vila Rica","Fazenda Ipê. Floresta Estacional Semidecidual. Interior de floresta, bem preservada, alto de morro","-511.284","-95.452",NA,NA,NA,"-511,284","-95,452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:20:10-03","ESALQ","ESA","51916","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Maria, V.R.B.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051916","Magnoliophyta",NA,NA,"Maria, V.R.B.","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:20:10-03","ESALQ","ESA","72924","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Farah, F.T. ; Nave, A.G.","1908.0","2000","03","24",NA,"Brasil",NA,NA,NA,"ESA072924","Magnoliophyta",NA,"(Vell.) Ståhl","Crespi, B.","São Paulo","Adamantina",NA,"-51.0699996948242","-21.6800003051758",NA,NA,NA,NA,NA,"2006","02","02","31214","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:20:10-03","ESALQ","ESA","22334","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Barreto, K.D. et al.","2770.0","1994","07","27",NA,"Brasil",NA,NA,NA,"ESA022334","Magnoliophyta",NA,"(Vell.) Ståhl","Crespi, B.","São Paulo","Buritizal",NA,"-47.7000007629395","-20.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"15008","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:20:10-03","ESALQ","ESA","112095","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Aguirre, G.H.",NA,"2008","05","07",NA,"Brasil",NA,NA,NA,"ESA112095","Magnoliophyta",NA,NA,"Aguirre, G.H. et al.","São Paulo","Quatá",NA,"-50.689998626709","-22.2399997711182",NA,NA,NA,NA,NA,NA,NA,NA,"24407","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:20:10-03","ESALQ","ESA","79503","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Farah, F.T.","1749.0","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079503","Magnoliophyta",NA,NA,NA,"São Paulo","Orlândia","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"16147","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:20:10-03","ESALQ","ESA","46371","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Assis, M.C.; Árbocz, G.F.; Silva, M.R.; Zanella, J.","470.0","1997","07","04",NA,"Brasil",NA,NA,"Arbusto de 70cm. Flores alaranjadas, estames brancos.","ESA046371","Magnoliophyta",NA,"(Vell.) Ståhl","Ivanauskas, N.M.","Mato Grosso","Aripuanã","Margem da MT-420 a 42,4km da cidade em direção a Juruena. Floresta Ombrófila alterada pela retirada de madeira. Relevo plano. Solo tipo latossolo.","-59.459400177002","-10.1667003631592",NA,NA,NA,"-59,249,167","-10,266,111","1998","01","01","273871","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:20:10-03","ESALQ","ESA","132138","PreservedSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Paula-Souza, J.; Árbocz, G.; Polisel, R.T.; Gonçalves, L.N.","11454.0","2013","02","07",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m alt. Frutos alaranjados, semente com arilo alaranjado","ESA132138","Magnoliophyta",NA,"(Vell.) B. Ståhl","Paula-Souza, J.","Mato Grosso","Alto Araguaia","Margens do rio Ariranha. Floresta de galeria","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,"2013","04","01","100273","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:17:48-03","ESALQ","ESA","129164","PreservedSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Colletta, G.D.","1580.0","2014","05","21",NA,"Brasil",NA,NA,"Árvoreta, flores alaranjadas","ESA129164","Magnoliophyta",NA,NA,"Colletta, G.D. & Flores, T.B.","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"2014",NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:25:35-03","CPAP","CPAP","11196","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Mauro, R. A.","99","1994","04","16",NA,"Brasil",NA,NA,"Arbusto ereto 0,5-1,0m de altura. FLOR: não vista. FRUTO: amarelo. INTERESSE: Medicinal. FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar de córrego estacional. SUBSTRATO: solo litólico de minério de Fe. RELEVO: Forte ondulado.",NA,NA,NA,"(Vell.) B.Ståhl",NA,"MS","Ladário","Fazenda Uruba, área do Rabicho","-57.483333","-19.066667",NA,NA,NA,"57°29' W","19°04' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:25:35-03","CPAP","CPAP","13395","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Pott, A.","7020","1995","03","17",NA,"Brasil",NA,NA,"Arbusto ereto caule único não ramificado. FLOR: . FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: Mancha ocasional. AMBIENTE: Minador de água na mata com Mauritia. SUBSTRATO: solo argiloso. RELEVO: depressão em encosta superior.",NA,NA,NA,"(Vell.) B.Ståhl",NA,"MS","Miranda","Reserva da Tercola, Secção Morada Nova, fazenda Bodoquena S.A., Serra da Bodoquena","-57.016667","-19.9","350","350",NA,"57°01' W","19°54' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:25:35-03","CPAP","CPAP","17730","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Salis, S. M.","1061","1998","09","06",NA,"Brasil",NA,NA,"Arbusto, 1,5m de altura. FLOR: não vista. FRUTO: verde. INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata ciliar, área inundável. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Cha-De-Ind",NA,NA,NA,"(Vell.) B.Ståhl",NA,"MS","Rio Negro","Margem do rio Vermelho; Pantanal do Miranda","-54.921944","-19.613333",NA,NA,NA,"54°55'19'' W","19°36'48'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:25:08-03","CPAP","CPAP","22287","PreserverdSpecimen","Plantae","Primulaceae","Clavija","nutans","Clavija nutans","Pott, V. J.","6209","2003","04","25",NA,"Brasil",NA,NA,"Subarbusto 70-90cm de altura. flores de cor laranja e frutos de cor amarelo, planta Medicinal Esparsa.. Mata ripária,. Solo: calcário,. Relevo: plano.",NA,NA,NA,"(Vell.) B.Ståhl","V. J. Pott","MS","Bonito","Rio Baía Bonita, entre 500-600m da nascente","-56.437222","-21.152778",NA,NA,NA,"56°26'14'' W","21°09'10'' S","2003","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:25:35-03","CPAP","CPAP","458","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Pott, A.","1319","1984","08","09",NA,"Brasil",NA,NA,"Arbusto ereto 1,5m de altura. FLOR: não vista. FRUTO: laranja. INTERESSE: Medicinal. AMBIENTE: Base de morro calcário. SUBSTRATO: solo calcimórfico. RELEVO: inclinado.",NA,NA,NA,"(Vell.) B.Ståhl","A. Pott","MS","Corumbá","Próximo 1ª ponte; estrada Corumbá ao Porto da Manga (MS-228), Pantanal","-57.466667","-19.183333","90","90",NA,"57°28' W","19°11' S","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:25:35-03","CPAP","CPAP","6594","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Pott, V. J.","999","1989","09","23",NA,"Brasil",NA,NA,"Arbusto ereto, 0,5m de altura, folhas verticilidas em andares, escuras. FLOR: alarnjada.. FRUTO: ainda verde. INTERESSE: Medicinal. FREQUÊNCIA: Frequente. AMBIENTE: Mata úmida. SUBSTRATO: solo de minério de Fe. RELEVO: inclinado.",NA,NA,NA,"(Vell.) B.Ståhl",NA,"MS","Corumbá","Estrada para área de mineração - Morro São Domingos","-57.616667","-19.25","500","600",NA,"57°37' W","19°15' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-19 10:25:35-03","CPAP","CPAP","8245","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Pott, A.","5779","1991","02","04",NA,"Brasil",NA,NA,"Arbusto ereto 07 m de altura. FLOR: laranja. FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: . AMBIENTE: Cordilheira (paleodique) com mata. SUBSTRATO: solo arenoso calcário (com conchas) petrocálcio. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Cha-de-índio",NA,NA,NA,"(Vell.) B.Ståhl",NA,"MS","Aquidauana","Fazenda Fazendinha, Largo do Mamão, Sub-região de Aquidauana (área do Rio Negro), Pantanal","-56.383333","-19.483333","90","90",NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-19 10:25:35-03","CPAP","CPAP","16117","PreserverdSpecimen","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","Hatschbach, G.","62276","1995","05","05",NA,"Brasil",NA,NA,"Arbusto, 2m de altura, cauliflora. FLOR: vermelho alaranjado. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(Vell.) B.Ståhl","G. Hastchbach","MT","Cáceres","Gleba Facão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"1995",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"86","2015-07-02 14:04:25-03","JBP","HPL","3400","S","Plantae","Theophrastaceae","Clavija","integrifolia","Clavija integrifolia","H. Lorenzi","4867","2004","06","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart. ex Miq.","H. Lorenzi","SP","Campinas","Coletada no IAC, complexo do monjolinho.","-47.06","-22.9",NA,NA,NA,NA,NA,"2004","06","22","23900","auto",NA,NA,NA,NA,NA,NA,NA
"87","2015-07-02 14:04:25-03","JBP","HPL","12693","S","Plantae","Theophrastaceae","Clavija","nutans","Clavija nutans","T.B. Flores, H. Lorenzi, S. Vieira & L. Bernacci","735","2010","08","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"PA","Itaituba","Parque Nacional da Amazônia, base URUA - trilha auto-guiada.","-55.9836","-4.27611",NA,NA,NA,NA,NA,NA,NA,NA,"457045","auto",NA,NA,NA,NA,NA,NA,NA
