"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"200","2020-06-29 09:30:35-03","UFRRJ","RBR","44035","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","T.P.P. Alverga","2013","10","24","Brasil","Rio de Janeiro","Rio de Janeiro","Pedra da Gávea. F30/15.","-43.282778","-22.991111","43º16'58''W","22º59'28''S","RBR00044035",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:30:35-03","UFRRJ","RBR","45248","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.C. Souza","2012","02","10","Brasil","Rio de Janeiro","Rio de Janeiro","São Conrado. Estrada da Canoa 3036, RPPN CEFLUSMME.","-43.268889","-22.986111","43º16'8''W","22º59'10''S","RBR00045248",NA,NA,NA,NA,NA,"1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-06-29 09:30:35-03","UFRRJ","RBR","45910","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","O.J.M. Samor","2014","04","01","Brasil","Rio de Janeiro","Santa Maria Madalena","Solo argiloso com serrapilheira densa.","-42.029722","-21.959722","42º1'47''W","21º57'35''S","RBR00045910",NA,"A. Quinet","2018","05","23","s/n","877","877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-06-29 09:30:35-03","UFRRJ","RBR","45911","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","O.J.M. Samor","2014","04","01","Brasil","Rio de Janeiro","Santa Maria Madalena","Solo argiloso com serrapilheira densa.","-42.029722","-21.959722","42º1'47''W","21º57'35''S","RBR00045911",NA,"A. Quinet","2018","05","23","s/n","877","877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-06-29 09:30:35-03","UFRRJ","RBR","45912","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","D.P. Leonarczyk","2015","11","04","Brasil","Rio de Janeiro","Piraí","Fazenda Amélia. Solo profundo, de cor marrom e localizado no estrato médio da paisagem.","-43.92","-22.68","43º55'12''W","22º40'48''S","RBR00045912",NA,"A. Quinet","2018","05","23","s/n","481","481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-06-29 09:30:35-03","UFRRJ","RBR","18055","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","M.M.T. Rosa","1995","04","18","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada Serra Velha. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00018055","RBR00018055","A. Quinet","2006","02","02","463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"206","2013-04-01 09:14:43-03","IPT","BCTW","7140","S","Plantae",NA,"Aiouea","saligna","Aiouea saligna","Meissner",NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"207","2020-12-14 16:07:33-03","UFC","EAC","60088","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Castro, A.S.F.","2015","12","20","Brasil","Ceará","Aratuba","Camará.","-39.0449981689453","-4.41833019256592",NA,NA,"EAC0060088","EAC0060088","Castro, A.S.F.","2016","01",NA,"2904",NA,NA,"Árvore.; Mata úmida.","Dicotyledon",NA,NA,"Southern America",NA,NA,"11686","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-14 16:07:33-03","UFC","EAC","7150","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Nunes, E.; Castro, A.J.","1979","10","18","Brasil","Ceará","Aratuba","Sítio Jacarandá","-39.0449981689453","-4.41833019256592",NA,NA,"EAC0007150","EAC0007150","Moraes, P.L.","2009","06",NA,"EAC7150",NA,NA,"Arvoreta, 3-5m, flor amarela; Mata","Dicotyledon",NA,NA,"Southern America",NA,NA,"11686","auto",NA,NA,NA,NA,NA,NA
"209","2021-03-21 19:36:22-03","UFC","EAC","5497","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Arraes, A.","1967","01","15","Brasil","Ceará","Crato","Chapada do Araripe","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0005497","EAC0005497","Vattimo, I.",NA,NA,NA,"s.n.",NA,NA,"Arvoreta.","Dicotyledon",NA,NA,"Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-14 16:07:33-03","UFC","EAC","24798","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Jarenkow, J.A.; Falkenberg, D.B.","1993","01","23","Brasil","Rio Grande do Sul","Vale do Sol","Linha XV de Novembro","-52.6831016540527","-29.6035995483398",NA,NA,"EAC0024798","EAC0024798","Jarenkow, J.A.","1993","01",NA,"s.n.",NA,NA,"Árvore ca. 15m alt., fruto imaturo, com cúpula vinosa e baga verde.; Mata de encosta","Dicotyledon",NA,NA,"Southern America",NA,NA,"19833","auto",NA,NA,NA,NA,NA,NA
"211","2019-11-25 12:12:11-03","UFSM","SMDB","2267","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Klein, RM; Bresolin, A","1970","01","20","Brasil","Santa Catarina",NA,"Morro da Quebrada, Tapera, Ribeirão",NA,NA,NA,NA,"SMDB002267",NA,"Vattimo, I","1971",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-11 16:53:12-03","UFSM","SMDB","1594","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Pereira, A B","1979","04","03","Brasil","Rio Grande do Sul","Lagoa Vermelha","Fazenda Jaboticaba","-51.5257987976074","-28.2085990905762",NA,NA,"SMDB001594",NA,"Záchia, R.A","2000","12","28","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-25 12:12:11-03","UFSM","SMDB","2537","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Núcleo de Pesquisa de Produtos Naturais (NPPP)","1985","05","18","Brasil","Rio Grande do Sul","Osório","Terra de Areia","-50.2696990966797","-29.8866996765137",NA,NA,"SMDB002537",NA,"Pedralli, G",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"214","2019-11-25 12:12:11-03","UFSM","SMDB","2542","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Núcleo de Pesquisa de Produtos Naturais (NPPP)","1985","05","18","Brasil","Rio Grande do Sul","Osório","Terra de Areia","-50.2696990966797","-29.8866996765137",NA,NA,"SMDB002542",NA,"Pedralli, G",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"215","2019-11-25 12:12:11-03","UFSM","SMDB","2538","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Núcleo de Pesquisa de Produtos Naturais (NPPP)","1985","05","18","Brasil","Rio Grande do Sul","Osório","Terra de Areia","-50.2696990966797","-29.8866996765137",NA,NA,"SMDB002538",NA,"Pedralli, G",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA,NA
"216","2019-11-25 12:12:11-03","UFSM","SMDB","9498","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Ceolin, GB","2003","12","06","Brasil","Rio Grande do Sul","Santa Maria","boca do monte","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB009498",NA,"Ceolin, G","2005","09","26","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-25 12:12:11-03","UFSM","SMDB","10099","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Giehl, E.L.H.; Athayde, EA; Budke, JC","2005","02","10","Brasil","Rio Grande do Sul","Santa Maria","Boca do Monte, Chácara de A.A. do Canto","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010099",NA,"Giehl, E.L.H.; Athayde, EA",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"218","2019-11-25 12:12:11-03","UFSM","SMDB","10093","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Giehl, E.L.H.; Athayde, EA","2005","01","12","Brasil","Rio Grande do Sul","Santa Maria","Boca do Monte, Chácara de A.A. do Canto","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010093",NA,"Giehl, E.L.H.; Athayde, EA",NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"219","2019-11-25 12:12:11-03","UFSM","SMDB","9648","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Ceolin, G","2004","08","12","Brasil","Rio Grande do Sul","Santa Maria","Camobi, Morro do Cerrito","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB009648",NA,"Longhi, SJ",NA,NA,NA,"s.n.",NA,NA,"material testemunho de bacharelado em ciencias biologicas- ufsm.",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"220","2019-11-25 12:12:11-03","UFSM","SMDB","5549","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, A.F.; et al.","1993","04","26","Brasil","Rio Grande do Sul","Santa Maria","Cerrito","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005549",NA,"Alvarez, A.F.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"221","2021-02-11 16:53:12-03","UFSM","SMDB","17944","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Nunes, GB","2016","09","24","Brasil","Rio Grande do Sul","Santa Maria","Distrito de Pains","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB017944",NA,"Záchia, R.A; Nunes, GB","2016","09","24","s.n.",NA,NA,"Pecíolo avermelhado. Trabalho de conclusão de curso em Ciências Biológicas de Guilherme Baggio Nunes - Levantamento do estrato arbóreo de um fragmento florestal na fazenda Santa Tereza, distrito de Pains, Santa Maria, RS. Orientador: Renato Aquino Zá",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-25 12:12:11-03","UFSM","SMDB","2892","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Tabarelli, M","1988","10","13","Brasil","Rio Grande do Sul","Santa Maria","Morro do Elefante","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB002892",NA,"Alvarez, A.F.","1989","07","07","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-25 12:12:11-03","UFSM","SMDB","5559","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, A.F.; et al.","1993","08","18","Brasil","Rio Grande do Sul","Santa Maria","Para Manoel Xavier- Tronqueiras","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005559",NA,"Alvarez, A.F.","1993","08","18","s.n.",NA,NA,"404-2",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"224","2020-03-03 15:59:04-03","UFSM","SMDB","5632","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, AF; et al.","1993","07","01","Brasil","RS","Santa Maria","Água Boa","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005632",NA,NA,NA,NA,NA,"s.n.",NA,NA,"A primeira determinação foi Rapanea ferruginea",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"225","2020-03-03 15:59:04-03","UFSM","SMDB","5625","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, AF; et al.","1993","06","24","Brasil","RS","Santa Maria","Água Boa . Propriedade de José Rossato","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005625",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"226","2020-03-03 15:59:04-03","UFSM","SMDB","5616","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, AF; et al.","1993","06","24","Brasil","RS","Santa Maria","Água boa. Proprietário José Rossato","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005616",NA,"Alvarez, AF",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"227","2020-03-03 15:59:04-03","UFSM","SMDB","5591","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Alvarez, AF; et al.","1993","09","28","Brasil","RS","Santa Maria","Santa Flora. Colônia Pinheiro.Propriedade Madalena","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB005591",NA,"Alvarez, AF",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"228","2019-11-25 12:12:11-03","UFSM","SMDB","2262","S","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Mez.","Klein, RM; Bresolin, A","1972","01","15","Brasil","Santa Catarina","Bom Retiro",NA,"-49.489200592041","-27.7971992492676",NA,NA,"SMDB002262",NA,"Vattimo, I","1973",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35974","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:30:42-03","MBM","MBM","388322","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","2014","03","18","Brazil","Paraná","Guaratuba","Carvoeiro","-48.604519","-25.899314","-48.604519","-25.899314","MBM388322","MBM388322","Brotto, M.L.","2014","04","15","1560","16","16","Árvore de 12m; inflorescência avermelhada e flores esverdeadas, fruto verde, cúpula vermelha.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:30:42-03","MBM","MBM","388331","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","2014","03","18","Brazil","Paraná","Guaratuba","Balneário Nereidas","-48.609561","-25.928836","-48.609561","-25.928836","MBM388331","MBM388331","Brotto, M.L.","2014","04","15","1569","5","5","Árvore de 12m; frutos imaturos.; Floresta Ombrófila Densa das Terras Baixas, na borda do manguezal.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:30:42-03","MBM","MBM","388634","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Gonzatti, F.","2012","03","11","Brazil","Rio Grande do Sul","Cidreira","Lagoa Tapera, próximo à lagoa","-50.236944","-30.046944","-50.236944","-30.046944","MBM388634","MBM388634","Brotto, M.L.","2014","04","01","443","24","24","Árvore.; Em mata de restinga.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:30:42-03","MBM","MBM","400341","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","2015","07","29","Brazil","Paraná","Guaratuba",NA,"-48.585564","-25.910486","-48.585564","-25.910486","MBM400341","MBM400341","Brotto, M.L.","2015","09","23","1962","13","13","Árvore de 8m de altura; fruto maduro preto com cúpula vermelha.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:30:42-03","MBM","MBM","406552","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Silva, J.M.","2016","07","15","Brazil","Paraná","Guaratuba","Balneário Eliane","-48.583333","-25.911389","-48.583333","-25.911389","MBM406552","MBM406552","Brotto, M.L.","2016","11","22","9363","10","10","Árvore com 6 m de altura; frutos imaturos.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:30:42-03","MBM","MBM","407202","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Moraes, P.L.R.; Rohwer, J.G.; Brotto, M.L.; Rohwer, J.G.; Brotto, M.L.","2016","10","12","Brazil","Paraná","Guaratuba",NA,"-48.586667","-25.907778","-48.586667","-25.907778","MBM407202","MBM407202","Moraes, P.L.R.","2016","10","12","5439","16","16","Árvore 15 m, frutos imaturos verdes, cúpulas vermelhas.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:30:42-03","MBM","MBM","407597","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Lozano, E.D.; Lozano, E.D.","2017","01","18","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.666839","-24.848578","-48.666839","-24.848578","MBM407597","MBM407597","Brotto, M.L.","2017","01","19","2387","800","800","Árvore regenerante com 4 m de altura; estéril.; Floresta Ombrófila Densa Montana.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:30:42-03","MBM","MBM","408254","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Moraes, P.L.R.; Rohwer, J.G.; Siqueira, G.S.; Rohwer, J.G.; Siqueira, G.S.","2011","09","05","Brazil","Espírito Santo","Linhares","Reserva Natural Vale","-40.061944","-19.256944","-40.061944","-19.256944","MBM408254","MBM408254","Moraes, P.L.R.",NA,NA,NA,"3165",NA,NA,"Arvoreta 3 m, botões florais esverdeados.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:30:42-03","MBM","MBM","408256","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Vergne, M.C.; Werff, H. van der; Pontes, T.A.; Cruz, M.; Werff, H. van der; Pontes, T.A.; Cruz, M.","2015","11","21","Brazil","Espírito Santo","Linhares","Reserva Natural Vale, estrada Parajú","-40.061944","-19.256944","-40.061944","-19.256944","MBM408256","MBM408256","Vergne, M.C.",NA,NA,NA,"29",NA,NA,"Tree 12 m, flowers and young fruits.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:30:42-03","MBM","MBM","412779","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2016","12","28","Brazil","Santa Catarina","São Francisco do Sul","Praia do Forte","-48.535556","-26.169167","-48.535556","-26.169167","MBM412779","MBM412779","Brotto, M.L.","2018","06","12","1443","2","2","Arvoreta 6 m alt.; inflorescência com pedúnculo vinoso, flores verdes e frutos verdes; borda de dique arenoso junto ao brejo.; Formação Pioneira de Influência Marinha.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:30:42-03","MBM","MBM","415116","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Pedroni, F.; Sanchez, M.; Laps, R.R.; Belinello, R.; Sanchez, M.; Laps, R.R.; Belinello, R.","1997","04","17","Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco","-44.8","-23.366667","-44.8","-23.366667","MBM415116",NA,"Baitello, J.B.",NA,NA,NA,"644","1000","1000","Árvore n° 382, com frutos imaturos verdes, cúpula vermelha.; Mata Atlântica de encosta",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:30:42-03","MBM","MBM","418604","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","10","05","Brazil","Minas Gerais","Mariana",NA,"-43.353333","-20.255278","-43.353333","-20.255278","MBM418604",NA,"Brotto, M.L.","2018","10","22","862","723","723","Árvore 8 m; flores alvas.; Vegetação Secundária Estágio Inicial",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:30:42-03","MBM","MBM","429844","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2019","11","23","Brazil","Paraná","Morretes","Serra da Prata, trilha para a Torre da Prata","-48.705833","-25.601111","-48.705833","-25.601111","MBM429844",NA,"Brotto, M.L.","2019","11","23","3817","420","420","Árvore com 17 m de altura; botões e flores verdes.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:30:42-03","MBM","MBM","194720","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Santana, S.C. de; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Estrada que liga Arraial da Ajuda","-39.0647010803223","-16.4496994018555",NA,NA,"MBM194720",NA,"Werff, H. van der",NA,NA,NA,"73",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:30:42-03","MBM","MBM","150438","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Pott, V.J.; et al.; et al.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Corumbá","Morro São Domingos, estrada para a área de Manganês da Mineração Corumbaense","-57.6533012390137","-19.0091991424561",NA,NA,"MBM150438","MBM150438","Lorea, F.G.",NA,NA,NA,"1103",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:30:42-03","MBM","MBM","113869","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Kuniyoshi, Y.S.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,"MBM113869","MBM113869","Werff, H. van der",NA,NA,NA,"4776",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:30:42-03","MBM","MBM","5776","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"MBM005776","MBM005776","Werff, H. van der","1984","02",NA,"18268","50","100","Árvore 10m, flor creme, diâmetro do tronco 20cm, pedúnculo avermelhados. Mata pluvial encosta de morro",NA,NA,NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:30:42-03","MBM","MBM","352543","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Lima, H.C. de; et al.; et al.","1991","11","20","Brazil","Rio de Janeiro","Guapimirim","Guapimirim/Cachoeiras de Macacu. Estação Ecológica Estadual de Paraíso, Margem do rio Paraíso, próximo a represa da CEDAE","-42.9818992614746","-22.5372009277344",NA,NA,"MBM352543","MBM352543","Quinet, A.","2009","07","20","4314A",NA,NA,"ÁRvore, infl. alpla com flores levemente pendulas, verde-acinzentadas, anteras amarelas. Ocasional. Altura 8m.",NA,NA,NA,"Southern America",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:30:42-03","MBM","MBM","22333","PreservedSpecimen","Plantae","Lauraceae","Aiouea","saligna","Aiouea saligna","Meisn.","Duarte, A.P.; Pereira, E.; Pereira, E.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Gávea, vertente para Rocinha","-43.2075004577637","-22.9027996063232",NA,NA,"MBM022333","MBM022333","Wattimo, I. de",NA,NA,NA,"4625",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
