"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","1017297","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"R. M. Klein","3422","1962","12","07","Brazil","Santa Catarina","Caçador","Rio do Bugre.","-51.0147","-26.7756",NA,NA,"800","800","NY01017297","NY01017297_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204162' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","813683","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","G. G. Hatschbach","G. G. Hatschbach","68663","1998","11","15","Brazil","Paraná","Sao Mateus do Sul","Vargem Grande","-50.3828","-25.8744",NA,NA,NA,NA,"NY00813683","NY00813683_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806184' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2017-01-12 10:57:00-02","NY","NYBG","594910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata",NA,"F. F. Mazine","M. Kuhlmann","2062","1949","11","22","Brazil","São Paulo","Campos do Jordao","Campos do Jordao Umuarama","-45.583534","-22.762448",NA,NA,NA,NA,"NY00594910","NY00594910_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479709' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1017295","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"H. de F. Leitão Filho","3134","1976","10","08","Brazil","São Paulo",NA,"Ca. 10 km SW de Jundiaí. Serra do Japí.",NA,NA,NA,NA,NA,NA,"NY01017295","NY01017295_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204158' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","778802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M. Sobral","J. G. Jardim","1167","1997","12","15","Brazil","Bahia","Ilhéus","CEPLAC/CEPEC. Ao NW do Centro de Pesquisas do Cacau - CEPEC.","-39.0492","-14.7892",NA,NA,NA,NA,"NY00778802","NY00778802_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=798753' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","557928","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","K. Mizoguchi","1092","1979","08","16","Brazil","São Paulo","Jandira","Near Oomoto Aizendo, Jandira","-46.9025","-23.5278",NA,NA,"750","750","NY00557928","NY00557928_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479581' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1017303","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"M. Rossato","4863","1988","11","08","Brazil","Rio Grande do Sul","Nova Prata",NA,"-51.61","-28.7842",NA,NA,"750","750","NY01017303","NY01017303_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204174' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00907540","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","J. E. Q. de Faria","G. Eiten","9353","1968","10","15","Brazil","Goiás","Rio Verde","85.8 km along road east of Jataí, or 55 km west of city of Rio Verde","-50.9281","-17.7983",NA,NA,NA,NA,"NY00907540","NY00907540_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986084' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","594857","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","E. Schwebel","110","1917","12",NA,"Brazil","São Paulo",NA,"Alto da Serra. Serviço Florestal da Cia. Paulista de Estradas do Ferro",NA,NA,NA,NA,NA,NA,"NY00594857","NY00594857_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479266' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00981351","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","L. R. Landrum","A. Macedo","2670","1950","10","31","Brazil","Goiás","Jataí","Queixada","-51.7142","-17.8817",NA,NA,NA,NA,"NY00981351","NY00981351_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098171' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1017299","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"G. G. Hatschbach","61296","1994","11","24","Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza.","-50.1444","-29.0481",NA,NA,NA,NA,"NY01017299","NY01017299_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204167' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1017305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"G. G. Hatschbach","22271","1969","09","30","Brazil","Paraná","Sao Mateus do Sul","Tezoura.","-50.3828","-25.8744",NA,NA,NA,NA,"NY01017305","NY01017305_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204177' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1017291","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","C. M. D. E. Legrand","L. B. Smith","12699","1964","10","18","Brazil","Santa Catarina","Itapiranga","Forest above Rio Uruguai, Barra Macaco Branco.","-53.77","-27.17",NA,NA,"150","250","NY01017291","NY01017291_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204152' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","557889","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M. Sobral","L. R. Landrum","4113","1982","01","07","Brazil","Paraná","Rio Branco do Sul","Rio Branco do Sul, along road to Cerro Azul","-49.33","-25",NA,NA,NA,NA,"NY00557889","NY00557889_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479563' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1017296","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"J. C. Lindeman","2643","1966","10","09","Brazil","Paraná","Curitiba","Bigorrilho at northern outskirt of Curitiba, at border of horse meadow in forest.","-49.2731","-25.4281",NA,NA,"850","850","NY01017296","NY01017296_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204160' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1017300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"G. G. Hatschbach","19983","1972",NA,NA,"Brazil","Paraná","Arapoti","Chapadão S. Antonio.","-49.8267","-24.1581",NA,NA,NA,NA,"NY01017300","NY01017300_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204169' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","557904","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M. Sobral","L. R. Landrum","3921","1981","12","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita, ca. 65 km W of Curitiba on road to Ponta Grossa","-49.83","-25.42",NA,NA,NA,NA,"NY00557904","NY00557904_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479287' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","594856","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M. Sobral","C. Duarte","125","1910","08",NA,"Brazil","São Paulo","Atibaia","Atibaia","-46.5497","-23.1103",NA,NA,NA,NA,"NY00594856",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479265' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1017307","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"K. Hagelund","13693","1981","11","08","Brazil","Rio Grande do Sul",NA,"Fazenda Faxinal - Arroio dos Ratos.",NA,NA,NA,NA,NA,NA,"NY01017307","NY01017307_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204181' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00980661","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","J. E. Q. de Faria","H. S. Irwin","7528","1964","10","29","Brazil","Goiás","Jataí","Ca. 60 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","-51.75","-17.4",NA,NA,"800","1000","NY00980661","NY00980661_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095263' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00907541","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","W. J. Burchell","7559","1828","03","24","Brazil","Goiás",NA,"Fazenda Seca to Rio Maranhao","-48.75","-14.98",NA,NA,NA,NA,"NY00907541","NY00907541_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986088' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","594895","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","J. Mattos","s.n.","1961","12","05","Brazil","São Paulo",NA,"Estaçao Campo Grande (Via Férrea Sao Paulo-Santos), Estaçao Biológica",NA,NA,NA,NA,NA,NA,"NY00594895","NY00594895_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479272' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","594858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","A. Gehrt","s.n.","1921","10","30","Brazil","São Paulo","Sao Paulo","Sao Paulo, Butanta","-46.723823","-23.56563",NA,NA,NA,NA,"NY00594858","NY00594858_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479267' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00907487","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","C. E. F. von Glocker","532",NA,NA,NA,"Brazil",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00907487","NY00907487_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985881' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00907379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","F. F. Mazine","W. R. Anderson","35200","1972","02","03","Brazil","Minas Gerais",NA,"Ca. 10km SW of Diamantina.","-43.68585","-18.2801",NA,NA,"1250","1250","NY00907379","NY00907379_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985446' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01197887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","N. W. Snow","P. Fiaschi","1943","2004","02","14","Brazil","Bahia","Jussari","Estrada de Jussari para Palmira, entrada à esq. ca. 7.5 km após Jussari. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.5361","-15.1603",NA,NA,NA,NA,"NY01197887","NY01197887_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1407888' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1017304","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.",NA,"R. Reitz","3153","1949","11","02","Brazil","Santa Catarina","Brusque",NA,"-48.9172","-27.0983",NA,NA,NA,NA,"NY01017304","NY01017304_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204175' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00907396","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","involucrata","Eugenia involucrata","DC.","M. L. Kawasaki","L. O. Williams","7409","1945","08","10","Brazil","Minas Gerais",NA,"Serra do Curral, south of Belo Horizonte",NA,NA,NA,NA,"1300","1300","NY00907396","NY00907396_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985489' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1017268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","lundiana","Eugenia lundiana","Kiaersk.",NA,"A. F. M. Glaziou","19353","1891","12","15","Brazil","Rio de Janeiro",NA,"Alto Macahé.",NA,NA,NA,NA,NA,NA,"NY01017268","NY01017268_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204075' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 22:58:00-03","NY","NYBG","00981160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stricta","Eugenia stricta",NA,NA,"E. P. Heringer","17960","1980","09","27","Brazil","Distrito Federal","Brasília","Estação Experimental de Biologia- UnB","-47.9294","-15.7797",NA,NA,NA,NA,"NY00981160","NY00981160_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097396' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1017342","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","suffrutescens","Eugenia suffrutescens","Nied.","M. Sobral","A. C. Cervi","4038","1992","12","29","Brazil","Paraná","Jaguariaíva","Jaguariaíva.","-49.68","-24.23",NA,NA,NA,NA,"NY01017342","NY01017342_01 NY01017342_02",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206374' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-02-07 08:50:00-02","NY","NYBG","00980737","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","suffrutescens","Eugenia suffrutescens",NA,"F. F. Mazine","K. Deguchi","B-1601","1987","09","27","Brazil","Minas Gerais",NA,"Babilônia, Uberlandia",NA,NA,NA,NA,"840","840","NY00980737","NY00980737_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095303' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","405271","PreservedSpecimen","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana glabrata","O.Berg",NA,"G. Gardner","4661","1836",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00405271","NY00405271_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547493' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"type","Magnoliophyta","Myrtales",NA,NA,"glabrata",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","405271","PreservedSpecimen","Plantae","Myrtaceae","Eugeniopsis","clausseniana","Eugeniopsis clausseniana glabrata","O.Berg",NA,"G. Gardner","4661","1836",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00405271","NY00405271_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547493' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"type","Magnoliophyta","Myrtales",NA,NA,"glabrata",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","405272","PreservedSpecimen","Plantae","Myrtaceae","Eugeniopsis","gardneriana","Eugeniopsis gardneriana","O.Berg",NA,"G. Gardner","4649","1836",NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"NY00405272","NY00405272_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=167195' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"type","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00908417","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","clausseniana","Marlierea clausseniana","(O.Berg) Kiaersk.",NA,"P. Clausen","170.A",NA,NA,NA,"Brazil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"NY00908417","NY00908417_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993384' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00907649","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","clausseniana","Marlierea clausseniana","(O.Berg) Kiaersk.","M. L. Kawasaki","P. T. Sano","CFCR12638","1989","12","13","Brazil","Minas Gerais","Grão Mogol","Na estrada para o Rio Ventania.","-42.82","-16.53",NA,NA,"750","750","NY00907649","NY00907649_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987180' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00908414","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","clausseniana","Marlierea clausseniana","(O.Berg) Kiaersk.","M. L. Kawasaki","N. L. de Menezes","4569","1973","10","10","Brazil","Minas Gerais","Jaboticatubas","Km 122 ao longo da rodovia Lagoa Santa- Conceiçao do Mato Dentro- Diamantina. Próx. da Ponte","-43.7447","-19.5136",NA,NA,NA,NA,"NY00908414","NY00908414_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993378' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","615451","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","clausseniana","Marlierea clausseniana","(O.Berg) Kiaersk.","M. L. Kawasaki","M. T. V. do A. Campos","s.n.","1990","09","05","Brazil","Minas Gerais",NA,"Grao-Mogol: Vale do Corrego Escurona","-42.97","-16.58",NA,NA,"750","750","NY00615451","NY00615451_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=55392' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
