"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"285","2008-05-27 22:02:00-03","MO","MOBOT","1732062","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Yaneth Roca|et al.","2000","7","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Roca de Saldias 1137A","Santa Cruz","Progresiva del Entre San Juan y el Campamento Don Mario.KP 250+000 Tapon # 9. Bosque alto con arboles que alcanzan los 18 metros de alto.",NA,"-59.16805","-16.85055",NA,"Chiquitos","141.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2013-02-28 11:30:00-03","MO","MOBOT","100570237","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Douglas C. Daly|Ricardo Callejas|Milton G. da Silva|Edith L. Taylor|Carlos S. Rosário|M.R. dos Santos","1981","10","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Daly 1114","Pará","Approx. 30-35 km from Tucurui; 25 km on old BR 422, then 5-10 km E on old railroad bed.",NA,"-49.6166667","-3.9666667","W. Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","1733805","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Yaneth Roca|et al.","2000","8","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Roca de Saldias 1299","Santa Cruz","Progresiva del Entre San Jose y Ipias. Kp 75+898. Dosel 2-4 metros, suelo completamente arenoso, vegetacion con tallos quemados. Tapon #11.",NA,"-59.40222","-17.1175",NA,"Chiquitos","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2013-02-12 12:40:00-02","MO","MOBOT","2796272","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ezechias P. Heringer","1958","11","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Heringer 6574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2009-07-31 07:04:00-03","MO","MOBOT","2796308","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","George Eiten|Liene T. Eiten","1968","9","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Eiten 8977",NA,"Municipio de Barra do Garcas: ca 260 km along main road NNE of Village of Xavantina. West of Royal Society-Royal Geographic Society base Camp along path R-30 west 1 km from main road. The habitat: virgin open-canopy low woodland form of cerrado.",NA,"-51.78333","-12.81666","A.J.M. Leeuwenberg, S. F. Smith",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2013-05-16 13:30:00-03","MO","MOBOT","2797896","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R.C. Quevedo","1992","8","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Quevedo Sopepí 803","Santa Cruz","Bosque Experimental Elias Meneces.",NA,"-64.41666","-16.66666","E. Gutierrez","Ichilo","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2011-07-27 09:38:00-03","MO","MOBOT","3133125","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Andreas Gröger","1992","5","9","South America","Venezuela",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Gröger 345","Amazonas","Dpto Atures, carretera Pto Ayacucho - Samariapo: km 11 laja La Tortuga, 0.5 km al W de la carretera.",NA,"-67.6","5.56666","Kurt Potgieter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2011-08-15 09:33:00-03","MO","MOBOT","3208094","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","José R. Pirani","1985","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Pirani 1167",NA,"Mun. Sta. Terezinha, perto da cidade, em pequena elevaçao a margem do Rio Araguaia. Solo arenoso claro. Formaçao vegetacional é localmente chamada de cerrado.",NA,"-50.5","-10.41666","A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2009-07-24 16:01:00-03","MO","MOBOT","3230033","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","C.A. Cid Ferreira","1985","9","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Cid Ferreira 6074",NA,"Mun. de Nobres, MT. BR 163, Rod. Cuiabá-Sinop a 145 km ao S de Sinop. Próx. a Lucas do Rio Verde. Cerrado, solo arenoso.",NA,"-55.91666","-13.08333","A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","3230769","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Douglas C. Daly","1981","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Daly 1114","Pará","Plants of Brazilian Amazonia Approx. 30-35km from Tucurui; 25km on old BR 422, then 5-10km E on old railroad bed.",NA,"-49.61666","-3.96666","A. Leeuwenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","3272762","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","William R. Anderson","1972","3","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Anderson 36427","Bahia","Serra 34 km W of Barreiras; cerrado or cerradae, the soil clay or somewhat sandy.",NA,NA,NA,"A.J.M.Leewenberg",NA,"710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3274959","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Howard S. Irwin","1966","6","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Irwin 16758",NA,"Rocky slopes, cascalho soil, Xavantina, Mato Grosso.",NA,NA,NA,"A.J.M.Leeuwenberg",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2011-02-23 09:09:00-03","MO","MOBOT","3281914","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ricardo de Lemos Fróes","1954",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Fróes 31275","Pará","Cachoeira do Portae, Rio Curuauna, catinga do Planalte de Santarem. Levantamente estatistico florestal peite pele IAN, FAO e SPVEA",NA,NA,NA,"Kurt Potgieter 1/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","420491","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","1991","5","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Gentry 73991","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago, semi-closed cerrado. Transect 1.",NA,"-59.5","-18.33333","A. Fuentes (LPB)",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"628","2",NA
"299","2016-10-17 13:56:00-02","MO","MOBOT","933662","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Luzmila Arroyo P.|Timothy J. Killeen|Jean Wellens|H. Gonzáles|Pablo Solíz","1994","5","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Arroyo Padilla 668","Santa Cruz","Parque Nacional Noel Kempff M; Campamente Huanchaca; bosque de galería, bosque húmedo de 15 hasta 25 m de altura con emergentes hasta 40 m; dominantes Erisma y Apuleia, con abundante Phenakospermum.",NA,"-60.8","-13.9","A. Fuentes (LPB)","Velasco","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","3216524","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Michael H. Nee","1987","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Nee 34744","Rondônia","Rocky tops and slopes of westermost hill of Serra Pacaas Novos (with Embratel antennas), on pre-Cambrian sandstone. Scattered short, to medium trees, mostly grassy, disturbed and burned, appearing natural campo, but artificially maintained from scrubby forest, most of the species seem native to the hill. Mun. Guajara Mirim, 5 km. NE of Guajara Mirim.",NA,"-65.25","-10.73333","A. Leeuwenberg",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2013-01-28 05:13:00-02","MO","MOBOT","936621","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","René Guillén V.|R. Choré","1994","10","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Guillén Villarroel 2372","Santa Cruz","Campamento Los Fierros; en bosque de altura, a lado del camino del aserradero Moira, donde va a ser la futura pista.",NA,"-60.79666","-14.55444","J.F. Morales (INB)","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2013-10-18 11:17:00-03","MO","MOBOT","938529","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R.C. Quevedo|E. Gutiérrez|Fabiana Mamani M.","1994","5","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Quevedo Sopepí 2619","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento La Torre; Con diferentes tipos de formaciones desde pampas inundadas, islas de bosque, bosque alto de pie de monte y bosque seco el cual se distribuye en la pendiente de la meseta, con afloramiento de roca, la vegetación baja de 8 a 10 m con algunas fajas o cejas de bosque alto y húmedo.",NA,"-60.8188889","-13.6555556","W. Marcondes-Ferreira (UEC)","Velasco","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","941516","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R.C. Quevedo","1992","8","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Quevedo Sopepí 803A","Santa Cruz","Bosque Experimental Elías Meneses.",NA,"-64.41666","-16.66666","E. Gutiérrez (USZ)","Ichilo","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2013-01-28 05:13:00-02","MO","MOBOT","941923","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Timothy J. Killeen|René Guillén V.|V. Roca","1994","10","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Killeen 6814","Santa Cruz","Parque Nacional Noel Kempff Mercado. Los Fierros. Parcela permanente de cerrado. Campo cerrado.",NA,"-60.85638","-14.60694","J.F. Morales (INB)","Velasco","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2011-10-28 10:32:00-02","MO","MOBOT","942956","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","E. Gutiérrez|Timothy J. Killeen|R.C. Quevedo","1993","11","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Gutiérrez Crespo 559","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Flor de Oro. Margen Río Itenez. Frontera con Rondonia ( Brazil).",NA,"-61.0166667","-13.5333333","J.F. Morales (INB)","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2013-02-13 05:33:00-02","MO","MOBOT","943441","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","1993","10","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Killeen 5511","Santa Cruz","Parque Nacional Noel Kempff Mercado. 50 km al Norte de Santa Rosa de la Roca. Laja, cerca Colonia. Al lado de la laja.",NA,"-61.43333","-15.86666","J.F. Morales (INB)","Velasco","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2013-01-28 05:13:00-02","MO","MOBOT","967863","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","René Guillén V.|R. Choré","1995","4","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Guillén Villarroel 3274","Santa Cruz","Reserva Ecológica El Refugio, a 200 m al SE del campamento Refugio sobre el Río Paragua hacia la junta con el rio Tarbo. Bosque ribereno. Suelos arcillo-arenosos con presencia de graba.",NA,"-61.03222","-14.77083","J. Franciso Morales (INB)","Velasco","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","1003368","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Douglas C. Daly|et al.","1980","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Daly 568","Pará","Cerrado near dirt road. Approx. 40 km E of Barra do Corda toward Presidente Dutra.",NA,"-44.91666","-5.41666","Kurt Potgeiter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2013-01-28 05:13:00-02","MO","MOBOT","942197","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","1993","7","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Quevedo Sopepí 900","Beni","Serranía San simón. Arroyo San Simón. Pampas arboladas y algunas islas grandes de bosque alto, con paisaje montañoso. Actualmente se destruye las formaciones mediante quema provocada para la explotación de oro.",NA,"-62.05","-14.41666","J.F. Morales (INB)","Itenez","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-11-18 10:57:00-02","MO","MOBOT","1154149","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R. B. Wallace|L. Painter","1997","3","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Wallace 129","Santa Cruz","Parque Nacional Noel Kempff Mercado, Lago Caimán, Parcela de Investigación. Muestra testigo, parcela K19, placa 21.",NA,"-60.9","-13.5833333","A. Fuentes","Velasco","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"311","2011-11-18 11:01:00-02","MO","MOBOT","1154201","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","R. B. Wallace|L. Painter","1997","4","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Wallace 154","Santa Cruz","Parque Nacional Noel Kempff Mercado, Lago Caimán, serranía, Parcela de Investigación. Muestra testigo parcela Serr.1, placa 31.",NA,"-60.9","-13.5833333","A. Fuentes (USZ)","Velasco","520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","1716694","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Israel G. Vargas C.|et al.","1999","10","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Vargas Caballero 4054","Santa Cruz","Parque Nal. Noel Kempff Mercado. Campamento Las Torres; alrededores de Las Torres l km al S del campamento en las márgenes del Río Iténez; 24 km al S de Flor de Oro. Bosque semideciduo en ladera escarpada (NE de la Serranía de Huanchaca) y con afloramientos rocosos.",NA,"-60.8","-13.65","J.F. Morales (INB)","Velasco","250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","1003352","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","C.A. Cid Ferreira","1987","4","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"A. DC.",NA,"Cid Ferreira 8921","Rondônia","Mpio. Porto Velho. Serra do Balateiro a 07 km da Villa Campo Novo. Mata de Terra firme, solo areno pedregoso com afloramento rochosos.",NA,"-63.65","-10.58333","Kurt Potgeiter (ILL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-05-20 10:33:29-03","UFERSA","MOSS","2167","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Projeto Parque das Dunas","1981","02","20","América do Sul","Brasil",NA,NA,"Árvore; coletada no interior da mata; n.v. tipiá.",NA,NA,NA,"A.DC.",NA,"s.n.","Rio Grande do Norte",NA,NA,"-35.216667","-5.8","Souza-Silva, R.F. de","Natal",NA,NA,"2008","10","01","35W13'00","5S48'00",NA,NA,NA,NA,NA,NA,NA
"315","2015-05-20 10:33:29-03","UFERSA","MOSS","10940","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Oliveira, M.","2007","06","14","América do Sul","Brasil",NA,NA,"Árvore com mais ou menos 4m de altura; coletada na caatinga arbustivo-arborea espaçada; solo arenoso; raro; fruto imaturo verde e maturo negro.HABITAT:Caatinga.;",NA,NA,NA,"A.DC.",NA,"2806","Bahia","Complexo Itaparica.",NA,"-38.2547","-9.33806","Oliveira, M.","Glória","333","333","2007","08","10",NA,NA,NA,"51769","auto",NA,NA,NA,NA
"316","2020-08-31 08:55:14-03","INPA","INPA","233385","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Haidar, RF","2007","07","23","Southern America","Brasil",NA,NA,NA,"INPA0233385","Dicotyledon Asterids","Gentianales","A.DC.",NA,"63","Piauí","Bioma Cerrado, cerrado sensu stricto, floresta estacional.","INPA0233385 INPA0233385_e","-41.036111","-4.113056",NA,"Piracuruca","166","166",NA,NA,NA,"-41.036111","-4.113056",NA,NA,NA,NA,NA,NA,NA
"317","2020-08-31 08:55:14-03","INPA","INPA","116591","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Daly, DC","1980","10","10","Southern America","Brasil",NA,NA,NA,"INPA0116591","Dicotyledon Asterids","Gentianales","A.DC.",NA,"568","Maranhão","Approx. 40 km E of Barra do Corda toward Presidente Dutra.","INPA0116591 INPA0116591_e INPA0116591_e1","-44.916667","-5.366667","Kunth, KS; Willdenow, CL",NA,NA,NA,"2011","02",NA,"-44.916667","-5.366667",NA,NA,NA,NA,NA,NA,NA
"318","2020-08-31 08:55:14-03","INPA","INPA","14743","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Duarte, AP","1962","10","05","Southern America","Brasil",NA,NA,NA,"INPA0014743","Dicotyledon Asterids","Gentianales","A.DC.",NA,"7015","Pará","Centro de Treinamento da FAO, Centro de Treinamento da FAO.","INPA0014743 INPA0014743_e INPA0014743_e1","-54.2","-2.8","Pereira, AS de S.","Santarém",NA,NA,"2017","10",NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA,NA
"319","2020-08-31 08:55:14-03","INPA","INPA","163705","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Sanaiotti, TM","1991","09","23","Southern America","Brasil",NA,NA,NA,"INPA0163705","Dicotyledon Asterids","Gentianales","A.DC.",NA,"151","Pará","Alter do Chão, Penísula em frente a Alter-do-Chão.","INPA0163705 INPA0163705_e","-54.95","-2.483333","Pereira, AS de S.","Santarém",NA,NA,"2017","10",NA,"-54.95","-2.483333",NA,NA,NA,NA,NA,NA,NA
"320","2020-08-31 08:55:14-03","INPA","INPA","176755","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Macêdo, M","1989","10","31","Southern America","Brasil",NA,NA,NA,"INPA0176755","Dicotyledon Asterids","Gentianales","A.DC.",NA,"2429","Mato Grosso","Cuiabá, Instituto Linguístico.","INPA0176755 INPA0176755_e","-56","-15.6","Castello, ACD","Cuiabá",NA,NA,"2017","11",NA,"-56","-15.6",NA,NA,NA,NA,NA,NA,NA
"321","2021-01-10 20:43:26-03","INPA","INPA","180821","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Nee, MH","1987","04","10","Southern America","Brasil",NA,NA,NA,"INPA0180821","Dicotyledon Asterids","Gentianales","A.DC.",NA,"34744","Rondônia","5 Km. NE of Guajara Mirim.","INPA0180821 INPA0180821_e INPA0180821_e1","-65.25","-10.733333","Marcondes-Ferreira, W","Guajará-Mirim",NA,NA,"1997","01",NA,"-65.25","-10.733333",NA,NA,NA,NA,NA,NA,NA
"322","2020-08-31 08:55:14-03","INPA","INPA","137709","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ferreira, CAC","1985","09","17","Southern America","Brasil",NA,NA,NA,"INPA0137709","Dicotyledon Asterids","Gentianales","A.DC.",NA,"6074","Mato Grosso","BR163 Cuiabá-Sinop a 145 km ao S de Sinop., Rodovia Cuiabá-Sinop a 145 km ao sul de Sinop. Próximo a Lucas do rio Verde.","INPA0137709 INPA0137709_e INPA0137709_e1","-55.916667","-13.083333","Castello, ACD","Nobres",NA,NA,"2017","11",NA,"-55.916667","-13.083333",NA,NA,NA,NA,NA,NA,NA
"323","2020-08-31 08:55:14-03","INPA","INPA","188582","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ferreira, LV","1992","01","04","Southern America","Brasil",NA,NA,NA,"INPA0188582","Dicotyledon Asterids","Gentianales","A.DC.",NA,"73","Pará","Vila de Alter do Chão, Vila de Alter do Chão, praia arenosa do Rio Tapajós, depois do Lago Jacundá, em direção ao Lago do Pindobal.","INPA0188582 INPA0188582_e","-55","-2.516667","Marcondes-Ferreira, W","Santarém",NA,NA,NA,NA,NA,"-55","-2.516667",NA,NA,NA,NA,NA,NA,NA
"324","2020-08-31 08:55:14-03","INPA","INPA","224832","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ramos, MP","2007","06","18","Southern America","Brasil",NA,NA,NA,"INPA0224832","Dicotyledon Asterids","Gentianales","A.DC.",NA,"273","Pará","Estrada do Curomucuri","INPA0224832 INPA0224832_e","-56.089556","-2.259167","Albuquerque, DC","Juruti",NA,NA,"2007","11",NA,"-56.089556","-2.259167",NA,NA,NA,NA,NA,NA,NA
"325","2020-08-31 08:55:14-03","INPA","INPA","23640","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Prance, GT","1968","08","12","Southern America","Brasil",NA,NA,NA,"INPA0023640","Dicotyledon Asterids","Gentianales","A.DC.",NA,"6882","Rondônia","15 km à leste Santa Bárbara do km 117, Vicinity of Santa Barbara, 15 Km east of Km 117. Forest on terra firme, rocky laterite soil.","INPA0023640 INPA0023640_e INPA0023640_e1","-63.026952","-9.253256","Marcondes-Ferreira, W",NA,NA,NA,"1989",NA,NA,"-63.026952","-9.253256",NA,NA,NA,NA,NA,NA,NA
"326","2020-08-31 08:55:14-03","INPA","INPA","234197","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Haidar, RF","2007","07","23","Southern America","Brasil",NA,NA,NA,"INPA0234197","Dicotyledon Asterids","Gentianales","A.DC.",NA,"63","Piauí","Bioma Cerrado, cerrado sensu stricto, floresta estacional.","INPA0234197 INPA0234197_e","-41.036111","-4.113056",NA,"Piracuruca",NA,NA,NA,NA,NA,"-41.036111","-4.113056",NA,NA,NA,NA,NA,NA,NA
"327","2021-01-10 20:43:26-03","INPA","INPA","90188","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Zarucchi, JL","1979","10","16","Southern America","Brasil",NA,NA,NA,"INPA0090188","Dicotyledon Asterids","Gentianales","A.DC.",NA,"2718","Rondônia","Mineração Campo Novo (ca. 100 Km SW of Ariquemes), forest on terra firme.","INPA0090188 INPA0090188_e INPA0090188_e1","-63.616667","-10.566667","Marcondes-Ferreira, W",NA,NA,NA,"1989",NA,NA,"-63.616667","-10.566667",NA,NA,NA,NA,NA,NA,NA
"328","2020-08-31 08:55:14-03","INPA","INPA","155575","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","Ferreira, CAC","1987","04","24","Southern America","Brasil",NA,NA,NA,"INPA0155575","Dicotyledon Asterids","Gentianales","A.DC.",NA,"8921","Rondônia","Serra do Balateiro a 7 km da Vila Campo, Serra do Balateiro, a 07 km da Vila Campo Novo","INPA0155575 INPA0155575_e","-63.65","-10.583333","Leeuwenberg, AJM","Porto Velho",NA,NA,"1990",NA,NA,"-63.65","-10.583333",NA,NA,NA,NA,NA,NA,NA
"329","2021-01-04 11:29:30-03","UEMA","SLUI","3912","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","A. M. Miranda","2005","11","22",NA,"Brasil",NA,NA,"Doação","SLUI003912","Angiospermae",NA,"A.DC.",NA,"5308","Piaui","Estrada de barro",NA,"-43.5691986083984","-6.78694009780884",NA,"Guadalupe",NA,NA,NA,NA,NA,NA,NA,NA,"42640","auto",NA,NA,NA,NA
"330","2019-12-13 08:11:24-03","ICAUFMG","MCCA","1274","S","Plantae","Apocynaceae","Aspidosperma","multiflorum","Aspidosperma multiflorum","ARAÚJO, B.","1968","08","10",NA,"Brasil",NA,NA,NA,"MCCA01330",NA,NA,"A.DC.",NA,NA,NA,NA,"MCCA01330","-44.2467002868652","-19.465799331665","ARAÚJO, B.","Sete Lagoas",NA,NA,"1968","08","10",NA,NA,NA,"22227","auto",NA,NA,NA,NA
