"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"351","2020-09-12 05:00:02-03","US","US","2753480","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"P. Occhioni","3732","1968","11","19","Brazil",NA,NA,"Lapera libeira, florianopolis",NA,NA,NA,NA,NA,NA,NA,"US00313932","US00313932_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","2916246","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. J. Shepherd","8787","1978","10","13","Brazil","São Paulo",NA,"Ilha do cardoso",NA,NA,NA,NA,NA,NA,NA,"US00313885","US00313885_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","2027769","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz","s.n.","1949","11",NA,"Brazil","Santa Catarina",NA,"Brusque",NA,NA,NA,NA,"50","50",NA,"US00313950","US00313950_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US","3347607","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"I. Cordeiro, L. Rossi, E. Anunciação, P. Tomasulo & L. Oliveira","723","1990","10","16","Brazil","São Paulo",NA,"Iguape, serra da jureia, trilha da figueira",NA,NA,NA,NA,NA,NA,NA,"US00589809","US00589809_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","2195164","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Jönsson","650a","1914","7","7","Brazil","Paraná",NA,"Volte grande",NA,NA,NA,NA,NA,NA,NA,"US00313955","US00313955_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"356","2020-09-12 05:00:02-03","US","US","2251260","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"L. B. Smith & R. M. Klein","7278","1956","11","3","Brazil","Santa Catarina","Itajaí","Morro da fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"5","100",NA,"US00313948","US00313948_01",NA,NA,NA,NA,"Violales","South America",NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"357","2020-09-12 05:00:02-03","US","US","2544390","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","3953","1956","10","26","Brazil","Santa Catarina",NA,"Piloes, palhoca",NA,NA,NA,NA,"200","200",NA,"US00313941","US00313941_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US","2544388","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","9178","1959","10","9","Brazil","Santa Catarina",NA,"Cordeiroa, itajai",NA,NA,NA,NA,"5","5",NA,"US00313943","US00313943_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","2575059","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. M. Klein & A. Bresolin","6872","1966","11","23","Brazil","Santa Catarina",NA,"Saco grande",NA,NA,NA,NA,"300","300",NA,"US00313953","US00313953_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","2565368","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach","9455","1962","11","3","Brazil","Paraná",NA,"Meio locality",NA,NA,NA,NA,NA,NA,NA,"US00313945","US00313945_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","2428180","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach","10783","1963","10","26","Brazil","Paraná","Guaratuba","Morro do morretes","-48.5746994018555","-25.8827991485596",NA,NA,"50","50",NA,"US00313946","US00313946_01",NA,NA,NA,NA,"Violales","South America",NA,"41937","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"362","2020-09-12 05:00:02-03","US","US","2141856","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"L. B. Smith","5781","1952","2","23","Brazil","Santa Catarina","Brusque","Mato de malucher, brusque, forest","-48.9174995422363","-27.0981006622314",NA,NA,"40","50",NA,"US00313952","US00313952_01",NA,NA,NA,NA,"Violales","South America",NA,"19684","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"363","2020-09-12 05:00:02-03","US","US","3266718","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach & J. M. Silva","48672","1984","12","6","Brazil","Espírito Santo",NA,"Corrego Jacu",NA,NA,NA,NA,NA,NA,NA,"US00424950","US00424950_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"364","2020-09-12 05:00:02-03","US","US","2589283","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach","8811","1962","12","3","Brazil","Paraná","Campina Grande do Sul","Rod. br-2, ribeirao do cedro","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"US00313933","US00313933_01",NA,NA,NA,NA,"Violales","South America",NA,"55154","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"365","2020-09-12 05:00:02-03","US","US","3354123","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Kirizawa & M. Sugiyama","2698","1992","9","22","Brazil","São Paulo",NA,"Sao miguel arcanjo, bairro taquaral, carlos botelho park",NA,NA,NA,NA,NA,NA,NA,"US00591513","US00591513_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","3347584","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. J. Gomes da Silva, M. Mamede, E. Piacentin, I. Cordeiro & Y. Nagatami","077","1990","9","22","Brazil","São Paulo",NA,"Iguape, estacao ecologica jureia-itatins, serra da jureia",NA,NA,NA,NA,NA,NA,NA,"US00589778","US00589778_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"367","2020-09-12 05:00:02-03","US","US","3238936","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach & J. M. Silva","49967","1985","10","19","Brazil","Espírito Santo",NA,"Corrego do Cavalo",NA,NA,NA,NA,NA,NA,NA,"US00424949","US00424949_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"368","2020-09-12 05:00:02-03","US","US","3354129","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Kirizawa & S. Aragaki","2795","1993","5","10","Brazil","São Paulo",NA,"Sete barras, fazenda intervales, base saibadela",NA,NA,NA,NA,NA,NA,NA,"US00591521","US00591521_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"369","2020-09-12 05:00:02-03","US","US","3347590","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"A. Custodio Filho","2057","1983","12","9","Brazil","São Paulo",NA,"Biritiba mirim","-45.8667","-23.6333",NA,NA,NA,NA,NA,"US00589806","US00589806_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","2544386","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","1180","1953","11","2","Brazil","Santa Catarina",NA,"Horto florestal i.n.p., ibirama",NA,NA,NA,NA,"350","350",NA,"US00313938","US00313938_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","3347549","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. J. Gomes da Silva, M. Kirizawa & M. G. L. Wanderley","336","1992","8","25","Brazil","São Paulo",NA,"Capao bonito, fazenda intervales",NA,NA,NA,NA,NA,NA,NA,"US00589771","US00589771_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","2561476","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. M. Klein, A. Bresolin & P. Occhioni","7955","1968","11","19","Brazil","Santa Catarina",NA,"Pantano do sul",NA,NA,NA,NA,"250","250",NA,"US00313934","US00313934_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","2979035","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. A. Mori, T. S. Santos, K. Kubitzki & H.-H. Poppendieck","12823","1979","9","27","Brazil","Bahia","Una","Estrada que liga br 1-1 (sao jose) com ba 265, 17 km da primeira, near 35 km s of itabuana, mata higrofila sul baiana","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"US00313931","US00313931_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"36070","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","2544391","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","7069","1958","9","11","Brazil","Santa Catarina",NA,"Serra do matador, rio do sulo do sul",NA,NA,NA,NA,"550","550",NA,"US00313940","US00313940_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","3355029","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Sugiyama & M. G. L. Wanderley","1046","1992","10","5","Brazil","São Paulo",NA,"Sete barras, fazenda intervales, base saibadela",NA,NA,NA,NA,NA,NA,NA,"US00591539","US00591539_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","3295436","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach & J. M. Silva","61183","1994","10","9","Brazil","Paraná","Curitiba","Domingos martins, espirito santo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"US00450515","US00450515_01",NA,NA,NA,NA,"Violales","South America",NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3347543","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"D. A. Grande & E. A. Lopes","152","1978","10","28","Brazil","São Paulo",NA,"Cananeia, ilha do cardoso, cachoeira grande",NA,NA,NA,NA,NA,NA,NA,"US00589830","US00589830_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","3354147","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Kawall","101","1991","12","16","Brazil","São Paulo",NA,"Tapirai",NA,NA,NA,NA,NA,NA,NA,"US00591584","US00591584_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","2987073","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"J. G. Bartolomeu & W. Hoehne","13364","1950","11","2","Brazil","São Paulo",NA,"Sao paulo, barragem de santo amaro",NA,NA,NA,NA,NA,NA,NA,"US00313930","US00313930_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","3347585","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. J. Gomes da Silva & M. Kirizawa","90","1990","10","18","Brazil","São Paulo",NA,"Cananeia, reserva do parque est. da ilha do cardoso, morro da captacao",NA,NA,NA,NA,NA,NA,NA,"US00589779","US00589779_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","3347615","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"A. P. Chautems & M. Fiuza de Melo","133","1986","9","16","Brazil","São Paulo",NA,"Cananeia, ilha do cardoso",NA,NA,NA,NA,NA,NA,NA,"US00589815","US00589815_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","2916242","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"P. Davis, G. J. Shepherd & M. Sakane","60888","1976","9","10","Brazil","São Paulo",NA,"Sete barras reserve, ca. 50 km from sete barras to sao miguel arcanjo",NA,NA,NA,NA,"100","100",NA,"US00313929","US00313929_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","3355048","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. R. Neto","1025","1988","11","8","Brazil","São Paulo",NA,"Capao bonito, fazenda intervales",NA,NA,NA,NA,NA,NA,NA,"US00591554","US00591554_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","2982391","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Martinelli, T. R. Soderstrom & A. Burman","9599","1983","10","6","Brazil","Rio de Janeiro","Petrópolis","Floresta sob preservacao permante-ibdf, rocio, 8 km da br-040","-43.1786003112793","-22.5049991607666",NA,NA,"1050","1150",NA,"US00313928","US00313928_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"36524","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","2544392","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","5099","1957","10","10","Brazil","Santa Catarina",NA,"Sabia, vidal ramos",NA,NA,NA,NA,"750","750",NA,"US00313936","US00313936_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","2321352","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz","2794","1947","11","12","Brazil","Santa Catarina",NA,"Azanbuja, brusque",NA,NA,NA,NA,"50","50",NA,"US00313949","US00313949_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"387","2020-09-12 05:00:02-03","US","US","3355021","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Xavier","25","1982","10","27","Brazil","São Paulo",NA,"Cananeia, perto do rio pereque na reserva biologica da ilha do cardoso",NA,NA,NA,NA,NA,NA,NA,"US00591593","US00591593_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"388","2020-09-12 05:00:02-03","US","US","3406284","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","71381","2000","10","18","Brazil","Espírito Santo","Marechal Floriano ?","Marechal florianogrante (?), vitor hugo","-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,NA,"US00651889","US00651889_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"23038","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"389","2020-09-12 05:00:02-03","US","US","3292708","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach & J. M. Silva","59709","1993","11","8","Brazil","Espírito Santo",NA,"Chapeu, rio jucu braco, domingos martins",NA,NA,NA,NA,NA,NA,NA,"US00503244","US00503244_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"390","2020-09-12 05:00:02-03","US","US","3354148","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Kawall","99","1991","12","16","Brazil","São Paulo",NA,"Tapirai",NA,NA,NA,NA,NA,NA,NA,"US00591585","US00591585_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"391","2020-09-12 05:00:02-03","US","US","3354136","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Mamede & E. Anunciação","432","1991","4","25","Brazil","São Paulo",NA,"Iguape, reserva ecologica da jureia, imperador, macico da jureia",NA,NA,NA,NA,NA,NA,NA,"US00591528","US00591528_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"392","2020-09-12 05:00:02-03","US","US","3355060","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Negrelle","A-222","1992","5","16","Brazil","Santa Catarina",NA,"Itapoa, reserva volta velha",NA,NA,NA,NA,NA,NA,NA,"US00591531","US00591531_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"393","2020-09-12 05:00:02-03","US","US","3354132","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"E. A. Lopes & J. M. Pires","66","1980","11","26","Brazil","São Paulo",NA,"Santo andre, estacao biologica do alto da serra de paranapiacaba",NA,NA,NA,NA,NA,NA,NA,"US00591524","US00591524_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"394","2020-09-12 05:00:02-03","US","US","2427574","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"B. Maguire & C. K. Maguire","44549","1959","12","6","Brazil","São Paulo",NA,"Paranapiacaba biological station",NA,NA,NA,NA,"792","853",NA,"US00313947","US00313947_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"395","2020-09-12 05:00:02-03","US","US","3347594","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. J. Gomes da Silva, I. Cordeiro, M. Costa, E. Chu & E. Piacentin","126","1990","12","12","Brazil","São Paulo",NA,"Iguape, estacao ecologica jureia-ita tins, serra da jureia",NA,NA,NA,NA,NA,NA,NA,"US00589782","US00589782_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"396","2020-09-12 05:00:02-03","US","US","2544385","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","4988","1957","10","5","Brazil","Santa Catarina",NA,"Mina velha, garuva, san francisco do sul",NA,NA,NA,NA,"10","10",NA,"US00313939","US00313939_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"397","2020-09-12 05:00:02-03","US","US","3347578","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"S. J. Gomes da Silva & E. Piacentin","255","1991","11","24","Brazil","São Paulo",NA,"Salesoppolis, estacao biologica de boraceia",NA,NA,NA,NA,NA,NA,NA,"US00589742","US00589742_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"398","2020-09-12 05:00:02-03","US","US","2544389","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz & R. M. Klein","5573","1957","11","6","Brazil","Santa Catarina",NA,"Estrada dona francisca, joinvile",NA,NA,NA,NA,"700","700",NA,"US00313942","US00313942_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"399","2020-09-12 05:00:02-03","US","US","3311185","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","53510","1989","9","20","Brazil","Espírito Santo",NA,"Vitor hugo, domingos martins",NA,NA,NA,NA,NA,NA,NA,"US00507176","US00507176_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"400","2020-09-12 05:00:02-03","US","US","2027770","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"R. Reitz","s.n.","1949","11",NA,"Brazil","Santa Catarina",NA,"Brusque",NA,NA,NA,NA,"50","50",NA,"US00313951","US00313951_01",NA,NA,NA,NA,"Violales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"401","2020-09-12 05:00:02-03","US","US","3355061","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"C. Muniz","509","1993","12","13","Brazil","São Paulo",NA,"Cananeia, reserva biologica ilha do cardoso",NA,NA,NA,NA,NA,NA,NA,"US00591530","US00591530_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"402","2020-09-12 05:00:02-03","US","US","3355032","PreservedSpecimen","Plantae","Begoniaceae","Begonia","radicans","Begonia radicans",NA,NA,"M. Sugiyama, M. Kirizawa & E. A. Lopes","550","1984","10","16","Brazil","São Paulo",NA,"Paranapiacaba, estacao biologica","-46.3167","-23.7833",NA,NA,NA,NA,NA,"US00591545","US00591545_01",NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
