"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"228","2021-03-01 11:51:53-03","UFPE","UFP","62232","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nascimento, LM","Nascimento, LM; Batista, G","676","2008","04","17",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.077611","-7.809514",NA,NA,NA,"Trapadeira, com frutos maduros vinho.; Mata Atlântica.","UFP062232",NA,NA,"-35.077611","-7.809514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 11:51:53-03","UFPE","UFP","62231","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Nascimento, LM","Nascimento, LM; Batista, G","666","2008","04","17",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.077611","-7.809514",NA,NA,NA,"Trepadeira, flores de cinco pétalas brancas, cinco sépalas verdes e cinco estames alvos.; Mata Atlântica.","UFP062231",NA,NA,"-35.077611","-7.809514","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 11:51:53-03","UFPE","UFP","63424","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Garcia, JD","Garcia, JD; Amorim, BS; Arruda, T; Souza, J","986","2009","03","12",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.966667","-7.733333","100","100",NA,"Trapadeira ervácea crescendo na borda da mata. Flores brancas. Frutos vermelhos.; Mata Atlântica","UFP063424",NA,NA,"-34.966667","-7.733333","2009","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 11:51:53-03","UFPE","UFP","66193","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Araújo, D; Alves-Araújo, A; Melo, A","563","2007","12","22",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.969722","-7.703333","100","100",NA,"Trepadeira.Tricomas alvos;flors alvas.","UFP066193",NA,NA,"-34.969722","-7.703333","2007","12","22",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 11:51:53-03","UFPE","UFP","69386","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pessoa, M C","Cavalcanti, D; Costa, GGA; Chaves, M A; Viana, JL","237","2010","08","22",NA,"Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111",NA,NA,NA,"Liana, frutos vermelhos.; Mata Atlântica.","UFP069386",NA,NA,"-34.820556","-7.606111","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 11:51:53-03","UFPE","UFP","69387","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Cavalcanti, D","Cavalcanti, D; Amorim, BS","134","2010","01","27",NA,"Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111",NA,NA,NA,"Trapadeira, flores brancas e botões verdes.; Mata Atlântica.","UFP069387",NA,NA,"-34.820556","-7.606111","2012","02","07",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Lemos, R","Lyra-Lemos, RP","7825","2003","07","26",NA,"Brasil","Alagoas","Matriz de Camaragibe",NA,"-35.567222","-9.1",NA,NA,NA,"Trepadeira, flores brancas.; Trepadeira, flores brancas.",NA,NA,NA,"-35.567222","-9.1","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pessoa, MC","Arruda, T","82","2008","07","26",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.106944","-7.797797","112","112",NA,"Erva(~1m.);folhas pilosas;frutos avermelhados ou rosados e pilosos.",NA,NA,NA,"-35.106944","-7.797797","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Araújo, D; Alves-Araújo, A; Melo, A","563","2007","12","22",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.969722","-7.703333","100","100",NA,"Trepadeira.Tricomas alvos;flors alvas.",NA,NA,NA,"-34.969722","-7.703333","2007","12","22",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Melquiades, A; Bezerra, GJ","118","2003","03","28",NA,"Brasil","Pernambuco","Igarassu",NA,"-35.025278","-7.788611",NA,NA,NA,"Subarbusto ca. 1m, flores brancas.; Subarbusto ca. 1m, flores brancas.; Borda da Mata.",NA,NA,NA,"-35.025278","-7.788611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 11:51:53-03","UFPE","UFP","55073","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Coe, L; Cruz, O","08","2007","03","13",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"UFP055073",NA,NA,NA,NA,"2009","03","11","16798","auto",NA,NA,NA,NA,NA,NA
"239","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Pessoa, E; Arruda, T","53","2009","01","28",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Arvoreta de flores brancas.; Arvoreta de flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"240","2021-03-01 11:51:53-03","UFPE","UFP","10588","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Correia, MS; Souza, GM; Alburquerque","UFP04","1994","08","19",NA,"Brasil","Pernambuco","Paulista",NA,"-34.8731002807617","-7.94083023071289",NA,NA,NA,"Borda da mata, pétalas brancas.; Borda da mata, pétalas brancas.","UFP010588",NA,NA,NA,NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA
"241","2021-03-01 11:51:53-03","UFPE","UFP","55074","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Coe, L; Cruz, O","09","2007","03","13",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"UFP055074",NA,NA,NA,NA,"2009","03","11","16798","auto",NA,NA,NA,NA,NA,NA
"242","2021-03-01 11:51:53-03","UFPE","UFP","55072","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Coe, L; Cruz, O","07","2007","03","13",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"UFP055072",NA,NA,NA,NA,"2009","03","11","16798","auto",NA,NA,NA,NA,NA,NA
"243","2021-03-01 11:51:53-03","UFPE","UFP","55071","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Araújo, D","Coe, L; Cruz, O","06","2007","03","13",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,"Indivíduo aleatório; flor branca.; Indivíduo aleatório; flor branca.","UFP055071",NA,NA,NA,NA,"2009","03","11","16798","auto",NA,NA,NA,NA,NA,NA
"244","2021-03-01 11:51:53-03","UFPE","UFP","56359","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Bezerra, GJ","Bezerra, GJ; Melquiades, A","191","2003","04","01",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Trepadeira com flores brancas.; Trepadeira com flores brancas.; Borda da mata.","UFP056359",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"245","2021-03-01 11:51:53-03","UFPE","UFP","57601","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Pessoa, E; Arruda, T","53","2009","01","28",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Arvoreta de flores brancas.; Arvoreta de flores brancas.","UFP057601",NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"246","2021-03-01 11:51:53-03","UFPE","UFP","64372","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Garcia, JD","Pessoa, E; Garcia, JD","286","2010","03","03",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Trepadeira com flores brancas.; Mata Atlântica.","UFP064372",NA,NA,NA,NA,"2010","08",NA,"24709","auto",NA,NA,NA,NA,NA,NA
"247","2021-03-01 11:51:53-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Bezerra, GJ","Bezerra, GJ; Melquiades, A","191","2003","04","01",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,NA,NA,"Trepadeira com flores brancas.; Trepadeira com flores brancas.; Borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"248","2021-03-01 11:51:53-03","UFPE","UFP","79140","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Chagas, MA","Silva, LA; Sobral-Leite, M; Demétrio, KM","35","2014","01","08",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"COORD.:07º57'39.9 e 34º56'44.5 W.; Floresta ombrófila densa.","UFP079140",NA,NA,NA,NA,"2014","12",NA,"18865","auto",NA,NA,NA,NA,NA,NA
"249","2021-03-01 11:51:53-03","UFPE","UFP","6735","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Fernando Gallindo","S.M.T.Saboia","UFP22","1985","06","04",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,"Apresenta 5 tétalas, cor branca pêlos nas pétalas; fruto quando imaturo apresenta coloração vermelha, quando maduro a coloração é vinho escuro com pêlos.; Apresenta 5 tétalas, cor branca pêlos nas pétalas; fruto quando imaturo apresent","UFP006735",NA,NA,NA,NA,"1986","07","08","18865","auto",NA,NA,NA,NA,NA,NA
"250","2021-03-01 11:51:53-03","UFPE","UFP","167","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pickel, B","Sobrinho, V","UFP167","1934","06","04",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP000167",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"251","2021-03-01 11:51:53-03","UFPE","UFP","50029","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Pereira, RC","Sobrinho, MS","UFP528","2004","03","11",NA,"Brasil","Pernambuco","São Lourenço da Mata",NA,"-35.0182991027832","-8.00222015380859",NA,NA,NA,"Escandente herbácea, flor branca.; Escandente herbácea, flor branca.","UFP050029",NA,NA,NA,NA,"2004","11","03","21764","auto",NA,NA,NA,NA,NA,NA
"252","2020-09-12 05:00:02-03","US","US","3658245","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"P. G. Delprete, A. Rizzo & V. Gomes","6546","1998","8","17","South America - Neotropics","Brazil","Tocantins",NA,"Mun. Lagoa da Confusao, 1 km oeste da cidade, Vide 6541 e 6546","-49.62","-10.78","170",NA,NA,NA,"US02374607","US02374607_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"253","2020-09-12 05:00:02-03","US","US","2780132","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"M. C. Vianna & J. P. P. Carauta","12428","1976","11","24","South America - Neotropics","Brazil","Rio de Janeiro",NA,"RJ, Mun. Silva Jardim, Poco d'Antas, perto Rio Sao Joao",NA,NA,NA,NA,NA,NA,"US02374612","US02374612_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"254","2020-09-12 05:00:02-03","US","US","1420885","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"J. Miers","1935",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02374622","US02374622_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"255","2020-09-12 05:00:02-03","US","US","2812428","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Miers, --","3154",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Bresil, Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02374623","US02374623_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"256","2020-09-12 05:00:02-03","US","US","3658243","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"P. G. Delprete, A. Rizzo & V. Gomes","6543","1998","8","17","South America - Neotropics","Brazil","Tocantins",NA,"Mun. Lagoa da Confusao, 1 km oeste da cidade","-49.62","-10.78","170",NA,NA,NA,"US02374605","US02374605_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"257","2020-09-12 05:00:02-03","US","US","3584748","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"M. L. Guedes, L. Funch, E. Santos, F. Andrade & A. Argolo","PCD2109/Brahms1570?","1995","7","1","South America - Neotropics","Brazil","Bahia",NA,"Mun. Palmeiras, Pai Inacio, Pai Inacio","-41.4878","-12.4436","690",NA,NA,NA,"US02374608","US02374608_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"258","2020-09-12 05:00:02-03","US","US","3147200","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"L. A. Mattos Silva & M. Sobral","2173","1987","3","14","South America - Neotropics","Brazil","Bahia",NA,"Regiao Cacaueira da Bahia, Municipio de Ilheus, Fazenda Theobroma, proximo a margem do Rio Santana, Ramal com entrada 2 km antes da Villa do Rio do Engenho, Capoeira Alta",NA,NA,NA,NA,NA,NA,"US02374609","US02374609_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","256146","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Riedel, --","623","1832","1",NA,"South America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"US02374625","US02374625_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"260","2020-09-12 05:00:02-03","US","US","3016976","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"D. Sucre","4707",NA,NA,NA,"South America","Brazil",NA,NA,"Estrada para Agullias [interpreted] Negres, Itatiaia",NA,NA,"2000",NA,NA,NA,"US02374614","US02374614_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"261","2020-09-12 05:00:02-03","US","US","2579670","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"M. Kuhlmann","48147","1960","12",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Ubatuba",NA,NA,NA,NA,NA,NA,"US02374617","US02374617_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"262","2020-09-12 05:00:02-03","US","US","2789158","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"P. Occhioni","5397","1959","4","30","South America - Neotropics","Brazil",NA,NA,"Nova Estrada, Rio-Terespoli",NA,NA,NA,NA,NA,NA,"US02374619","US02374619_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"263","2020-09-12 05:00:02-03","US","US","2747018","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"J. Coelho de Moraes","2173","1959","6","21","South America - Neotropics","Brazil","Paraíba",NA,"Terrenos alots e incultos, Areia [interpreted]",NA,NA,NA,NA,NA,NA,"US02374618","US02374618_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","1342254","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"-- Glocker","591B","1842",NA,NA,"South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"US02374624","US02374624_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"265","2020-09-12 05:00:02-03","US","US","1420686","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"J. Miers","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Tejuca",NA,NA,NA,NA,NA,NA,"US02374621","US02374621_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"266","2020-09-12 05:00:02-03","US","US","2490435","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"S. Tavares","597","1961","5","23","South America - Neotropics","Brazil","Pernambuco",NA,"(Entre Recife e Cabo), Km. 28 da BR-11, a margem de um cana",NA,NA,NA,NA,NA,NA,"US02374616","US02374616_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"267","2020-09-12 05:00:02-03","US","US","2961292","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"R. M. Harley, G. L. Bromley, S. C. Sant' Ana, J. Hage & E. B. Santos","22045","1980","5","14","South America - Neotropics","Brazil","Bahia",NA,"Coastal Zone, ca. 5 km. S.E. of Marau near junction with road to Campinho, G9","-38.98","-14.13",NA,"50",NA,NA,"US02374610","US02374610_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"268","2020-09-12 05:00:02-03","US","US","3658247","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"P. G. Delprete, A. Rizzo & V. Gomes","6541","1998","8","17","South America - Neotropics","Brazil","Tocantins",NA,"Mun. Lagoa da Confusao, Margem esquerda da Lagoa da Confucao","-49.62","-10.78","170",NA,NA,NA,"US02374606","US02374606_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"269","2020-09-12 05:00:02-03","US","US","3073348","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"D. Sucre","8260",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Reserva de Linhares, Docemade",NA,NA,NA,NA,NA,NA,"US02374613","US02374613_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"270","2020-09-12 05:00:02-03","US","US","2962789","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18637","1977","2","13","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincora, 15-20 km. from Andarai, along the road to Itaete which branches East off the road to Mucuge","-41.2","-12.85","500","600",NA,NA,"US02374611","US02374611_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"271","2020-09-12 05:00:02-03","US","US","3147201","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"R. Belém & R. Piinheiro","3355","1967","3","1","South America - Neotropics","Brazil","Bahia",NA,"Da Regiao Cacaueira da Bahia, Municipao de Camamu, Mata Costeira, Cipo prostrado",NA,NA,NA,NA,NA,NA,"US02374615","US02374615_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"272","2020-09-02 16:39:08-03","Cenargen","CEN","42266","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","F. França","Elaine Barbosa Miranda-Silva","390","2000","04","16",NA,"Brasil","BA","ENTRE RIOS","Estrada para Imbé, ca. de 1 km da Linha Verde.","-38.084400177002","-11.9419002532959","70","70","Exsicatas","Folhas membranáceas discolor, face abaxial verde-cinéreo. Flor com cálice verde, tubo da corola branco-esverdeado. Gineceu e androceu amarelados. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (44540). Feira de Santana - Bahia.","CEN00042266","CEN00042266",NA,"-3789500.0","-1228139.0","2000","04",NA,"52418","auto",NA,NA,"1",NA,NA,NA
"273","2019-11-21 10:12:50-03","USP","SPF","104978","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Guedes, MLS","Guedes, MLS","PCD2109","1995","07","01",NA,"Brasil","Bahia","Palmeiras","Morro do Pai Inácio","-41.487778","-12.443611","690","690",NA,NA,"SPF00104978",NA,NA,"-41.487778","-12.443611","1995","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:30:35-03","USP","SPF","38596","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Kirkbride, JH","Harley, RM","18637","1977","02","13",NA,"Brasil","Bahia",NA,"Serra do Sincorá","-41.2","-12.85","500","600",NA,NA,"SPF00038596",NA,NA,"-41.2","-12.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:30:35-03","USP","SPF","61260","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Jung-Mendaçolli, SL","Staviski, MNR","502","1983","03","21",NA,"Brasil","Alagoas","Messias","Serra do Ouro.","-35.8417015075684","-9.38333034515381",NA,NA,NA,NA,"SPF00061260",NA,NA,NA,NA,"1987","07",NA,"13570","auto",NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:30:35-03","USP","SPF","101825","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Bandeira, FP","Bandeira, F","s.n.","1991","05","04",NA,"Brasil","Bahia","São Francisco do Conde",NA,"-38.6800003051758","-12.6274995803833",NA,NA,NA,NA,"SPF00101825",NA,NA,NA,NA,NA,NA,NA,"19587","auto",NA,NA,NA,NA,NA,NA
"277","2020-12-02 09:07:44-03","UNITINS","HUTO","3392","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.","Fonseca, M.L.","Fonseca, M.L.","6313","2010","03","18",NA,"Brasil","Tocantins","Lagoa da Confusão","Bacia do Araguaia. Sub-bacia do rio Javaés. Solo argiloso escuro, encharcado. Relevo plano","-49.905278","-10.841667","184","184",NA,"Arbusto 1,50 m de altura. flores branca. Frutos maduros cor preto. Comum; Savana Parque alterada (cerrado inundável), Paratudal ou Caribal","HUTO003392","HUTO003392",NA,"-49.905278","-10.841667","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-02 09:07:44-03","UNITINS","HUTO","2046","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","grisea",NA,"Sabicea grisea","Cham. & Schltdl.",NA,"Santos, E.R.","1746","2009","02","21",NA,"Brasil","Tocantins","Caseara","Próximo ao Porto da Balsa","-49.963056","-9.2325","219","219",NA,"Arbusto com cerca de 2,50 m de altura. Cálice verde, corola branca, frutos vermelhos quando maduros e verdes quando jovens; Mata de galeria no entorno de lagoa sazonal","HUTO002046","HUTO002046",NA,"-49.963056","-9.2325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
