"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"196","2019-11-05 16:44:54-03","UFOP","OUPR","8353","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Almeida, G.S.S.","Aglio, F.J.C.","51","1999","10","25",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Campo rupestre. Erva 30cm. Flores amarelas",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"2006",NA,NA,"07","17",NA,NA,NA,NA
"197","2020-03-12 10:29:00-03","UFOP","OUPR","34557","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Pedrosa, L.G.","Pedrosa, L.G.","2026","2019","10","05",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Erva, flores alvas. Campo rupestre",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"2019",NA,NA,"10",NA,NA,NA,NA,NA
"198","2019-11-05 16:44:54-03","UFOP","OUPR","8263","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Almeida, G.S.S.","Sousa, H.C. de","s.n.","1992","11","30",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Morro do Cachorro",NA,"Campo rupestre. Erva 20cm. Flores amarelas, lígulas creme",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"2006",NA,NA,"07","17",NA,NA,NA,NA
"199","2019-11-05 16:44:54-03","UFOP","OUPR","2316","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1972","06","21",NA,"Brasil","Minas Gerais","Serra de Lavras Novas",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"1972",NA,NA,"06","22",NA,NA,NA,NA
"200","2019-11-05 16:44:54-03","UFOP","OUPR","2295","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1972","06","04",NA,"Brasil","Minas Gerais","Serra do Itatiaia",NA,NA,NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"1972",NA,NA,"06","06",NA,NA,NA,NA
"201","2019-11-05 16:44:54-03","UFOP","OUPR","2305","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Lisboa, M.A.","Badini, J.","s.n.","1973","07","15",NA,"Brasil","Minas Gerais","Serra do Lenheiro",NA,"Campo",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"1973",NA,NA,"07","17",NA,NA,NA,NA
"202","2019-11-05 16:44:54-03","UFOP","OUPR","2296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1975","03","15",NA,"Brasil","Minas Gerais","Três Moinhos",NA,"Campo",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"44599","auto",NA,"1975",NA,NA,"03","20",NA,NA,NA,NA
"203","2019-11-05 16:44:54-03","UFOP","OUPR","2306","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O.Hoffm.","Badini, J.","Badini, J.","s.n.","1973","07","15",NA,"Brasil","Minas Gerais","Serra do Lenheiro",NA,"Campo. Erva. Flores brancas",NA,NA,NA,"São João Del Rei","-44.2616996765137","-21.1355991363525",NA,"39093","auto",NA,"1973",NA,NA,"07","20",NA,NA,NA,NA
"204","2020-10-14 09:59:09-03","FURB","FURB","36208","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Fernandes, AC","Gasper, A.L. de; Bueno, M.L.; Kamino, L.; Leal, B.S.S. & Rezende, V.L.","2749","2011","03","20",NA,"Brasil","Minas Gerais","Estrada entre a Fazenda Boa Esperança e a Fazenda da Onça.",NA,NA,"FURB00817","1516","1516","Delfim Moreira","-45.3238889","-22.5811111","FURB00817",NA,NA,NA,"2012","-45.3238889","-22.5811111","03","05",NA,NA,NA,NA
"205","2020-10-14 09:59:09-03","FURB","FURB","43783","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Heiden, G.","Gasper, A.L. de; Funez, L.A.","3559","2014","02","25",NA,"Brasil","Santa Catarina","Campos do Quiriri.",NA,"Projeto REFLORA FAPESC 14843/2011-1 Habitat: Campos naturais; campos antropizados Habito: erva terrícola; flor amarela","FURB34775","1300","1300","Campo Alegre","-48.9769445","-26.0247223","FURB34775",NA,NA,NA,"2017","-48.9769445","-26.0247223","12","05",NA,NA,NA,NA
"206","2019-11-08 08:49:52-03","FURB","FURB","50070","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Funez, L.A.","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","3994","2014","11","04",NA,"Brasil","Santa Catarina","Alto Quiriri.",NA,NA,"FURB50070","1200","1200","Garuva","-48.9544444","-26.0391666","FURB50070",NA,NA,NA,"2015","-48.9544444","-26.0391666","05",NA,NA,NA,NA,NA
"207","2020-10-14 09:59:09-03","FURB","FURB","47809","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","Barboza, E","Engels, M.E.","2506","2014","06","15",NA,"Brasil","Paraná","próximo ao Parque Municipal do Rio Verde.",NA,NA,"FURB47809",NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","FURB47809","46557","auto",NA,"2015",NA,NA,"04","06",NA,NA,NA,NA
"208","2021-03-16 17:50:54-03","UCS","HUCS","36553","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(Remy) O. Hoffm.","Cordeiro, J.","Cordeiro, J.","3012","2009","04","07",NA,"Brasil","Santa Catarina","Serra do Quiriri",NA,"Herbario MBM; Campo de altitude",NA,NA,NA,"Campo Alegre","-49.2655982971191","-26.1924991607666",NA,"37493","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-08-16 08:38:33-03","UTFPR","HCF","18528","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","E. Barboza","E. Barboza","4021","2013","10","30",NA,"Brasil","SC","Campos do Quiriri",NA,"erva de 30 cm; capítulos alvos.",NA,"1350","1350","Garuva","-48.979167","-26.032222",NA,NA,NA,NA,"2013","48°58'45 W","26°01'56 S","12","03",NA,NA,NA,NA
"210","2019-08-16 08:38:33-03","UTFPR","HCF","13192","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","J. Cordeiro","M.G. Caxambu","4935","2013","11","28",NA,"Brasil","PR","Sítio Sete Quedas",NA,"erva ereta, heliófita, ca. 0,06 m. Capítulo alvo.",NA,"1094","1094","Tibagi","-50.261278","-24.584222",NA,NA,NA,NA,"2014","50°15'40,6 W","24°35'03,2 S","04",NA,NA,NA,NA,NA
"211","2019-08-16 08:38:33-03","UTFPR","HCF","9302","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","J. Cordeiro & E. Barboza","E.L. Siqueira","424","2010","11","05",NA,"Brasil","PR","Guartelá - Sítio São Sebastião -",NA,"erva heliófita, ca. 0,15 m. Flores de cálice verde e corola alva.",NA,"1158","1158","Tibagi","-50.240028","-24.595389",NA,NA,NA,NA,"2012","50°14'24,1 W","24°35'43,4 S",NA,NA,NA,NA,NA,NA
"212","2019-08-16 08:38:33-03","UTFPR","HCF","3552","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","J. Cordeiro & E. Barboza","M.G. Caxambu","1091","2006","04","02",NA,"Brasil","PR","Rio dos Papagaios",NA,"Herbácea, heliófita, ereta, com flores brancas, sobre rochas, próximas ao rio.",NA,NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-08-16 08:38:33-03","UTFPR","HCF","12777","S","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","(DC.) O.Hoffm.","J. Cordeiro","E.L. Siqueira","769","2013","09","21",NA,"Brasil","PR","Guartelá - Sítio São Sebastião -",NA,"erva ereta ca. 0,10 m. Flores alvas.",NA,NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"56988","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:16:13-03","MBM","MBM","189781","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10625","1979","08","29","Southern America","Brazil","Paraná","Tamanduá",NA,NA,"MBM189781",NA,NA,"Balsa Nova","-49.6356010437012","-25.5839004516602",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:16:13-03","MBM","MBM","10205","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Teles, A.M.","Lindeman, J.; Haas, H.; Haas, H.","3032","1966","10","15","Southern America","Brazil","Paraná",NA,NA,NA,"MBM010205",NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM010205","44368","auto",NA,"2007",NA,NA,"09","12",NA,NA,NA,NA
"216","2020-12-21 16:16:15-03","MBM","MBM","42722","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barroso, G.M.","Hatschbach, G.","8110","1961","06","06","Southern America","Brazil","Paraná",NA,NA,"Capítulos creme.; Campo limpo.","MBM042722","840","840","Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM042722","44368","auto",NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:16:13-03","MBM","MBM","189778","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","12176","1980","11","20","Southern America","Brazil","Paraná","Chapada Santo Antônio",NA,NA,"MBM189778",NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:16:15-03","MBM","MBM","320456","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Robinson, H.","Silva, J.M.; Barboza, E.; Cunha, E.M.; Barboza, E.; Cunha, E.M.","5092","2006","10","12","Southern America","Brazil","Paraná","Vale do Codó",NA,"Ereta, lígulas alvas.; Campo limpo.","MBM320456",NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM320456","44368","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:16:13-03","MBM","MBM","264237","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barroso, G.M.","Tessmann, G.","2493","1947","10","15","Southern America","Brazil","Paraná","Fazenda Padre Inácio",NA,NA,"MBM264237",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564","MBM264237","35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:16:13-03","MBM","MBM","189794","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cabrera, A.L.","Mattos, A. de","s.n.","1951","01","16","Southern America","Brazil","Paraná","Fazenda Santa Rita",NA,NA,"MBM189794",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:16:13-03","MBM","MBM","189786","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10492","1979","04","10","Southern America","Brazil","Paraná","Palmeira",NA,NA,"MBM189786",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:16:13-03","MBM","MBM","189789","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Dombrowski, L.T.","Dombrowski, L.T.","13996","1989","09","18","Southern America","Brazil","Paraná","Recanto dos Papagaios",NA,NA,"MBM189789",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:16:13-03","MBM","MBM","228529","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cervi, A.C.","Cervi, A.C.","4090","1993","04","22","Southern America","Brazil","Paraná","Rio dos Papagaios",NA,"Inflorescência com flores do raio brancas e as centrais amarelas.; Beira de rio.","MBM228529",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564","MBM228529","35166","auto",NA,"1998",NA,NA,"06",NA,NA,NA,NA,NA
"224","2020-12-21 16:16:13-03","MBM","MBM","123651","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","509","1988","03","24","Southern America","Brazil","Paraná","Rio dos Papagaios",NA,"Lígulas alvas, capítulos amarelos.; Barrancos arenosos, úmidos à beira do rio e sobre lajes de arenito.","MBM123651",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564","MBM123651","35166","auto",NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:16:15-03","MBM","MBM","42721","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barroso, G.M.","Hatschbach, G.","2529","1951","09","28","Southern America","Brazil","Paraná","Borda do Campo. Passo do Cercado.",NA,"Flor amarela, flósculo alvecente.; Do campo.","MBM042721",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","MBM042721","12577","auto",NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:16:13-03","MBM","MBM","264238","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barroso, G.M.","Tessmann, G.","3003","1948","02","17","Southern America","Brazil","Paraná","Fazenda Lagoa Dourada",NA,NA,"MBM264238",NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545","MBM264238","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:16:15-03","MBM","MBM","70758","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Hatschbach, G.","Kummrow, R.","1542","1981","08","19","Southern America","Brazil","Paraná","Papagaios Velhos.",NA,"Capítulo de flores amarelas com lígulas alvas.; Campo recém queimado.","MBM070758",NA,NA,"Porto Amazonas","-49.8903007507324","-25.5447006225586","MBM070758","14684","auto",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:16:13-03","MBM","MBM","169187","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Robinson, H.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61014","1994","09","15","Southern America","Brazil","Santa Catarina","Rio Chapecozinho",NA,"Capitulos amarelos, lígulas alvas.; Campo limpo, levemente úmido.","MBM169187",NA,NA,"Água Doce","-51.5560989379883","-26.9978008270264","MBM169187","52743","auto",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:16:13-03","MBM","MBM","255873","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Ribas, O.S.","Ribas, O.S.; Silva, J.M.; Silva, J.M.","3285","2001","02","11","Southern America","Brazil","Santa Catarina","Serra do Quiriri",NA,"Erva, capítulo amarelo.; Campo de altitude.","MBM255873","1400","1400","Campo Alegre","-49.2655982971191","-26.1924991607666","MBM255873","37493","auto",NA,"2006",NA,NA,"07",NA,NA,NA,NA,NA
"230","2020-12-21 16:16:13-03","MBM","MBM","232025","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Robinson, H.","Silva, J.M.; Ribas, O.S.; Cordeiro, J.; Barboza, E.; Ribas, O.S.; Cordeiro, J.; Barboza, E.","2776","1998","12","29","Southern America","Brazil","Santa Catarina","Serra do Quiriri",NA,"Capítulo alvo.; Campo de altitude, solo turfoso, levemente úmido.","MBM232025",NA,NA,"Campo Alegre","-49.2655982971191","-26.1924991607666","MBM232025","37493","auto",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:16:13-03","MBM","MBM","23203","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cabrera, A.","Hatschbach, G.","29971","1972","08","06","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,"Lígulas alvas, capítulos amarelos.; Campo pequeno.","MBM023203",NA,NA,"Jaboticatuba",NA,NA,"MBM023203",NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:16:13-03","MBM","MBM","280767","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Nakajima, J.N.","Arbo, M.M.; Mello-Silva, R.; Schinini, A.; Souza, V.C.; Mello-Silva, R.; Schinini, A.; Souza, V.C.","3910","1990","05","12","Southern America","Brazil","Minas Gerais","Serra do Ouro Branco",NA,"Bracteas externas verdes. Flores perifericas blancas, flores del disco amarillas. Comun, esparcida.; Borde de selva sobre inselberg, campo rupestre. En campo.","MBM280767","1200","1500",NA,"-43.683333","-20.466667","MBM280767",NA,NA,NA,"1988","-43.683333","-20.466667",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:16:15-03","MBM","MBM","337814","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Borges, R.","Forzza, R.C.; Assis, L.C.; Bezerra, L.M.; Calió, M.F.; Assis, L.C.; Bezerra, L.M.; Calió, M.F.","3936","2005","01","18","Southern America","Brazil","Minas Gerais","Parque Estadual da Serra do Ibitipoca",NA,"Erva com folhas discolores, brácteas involucrais verdes, flores liguladas alvas a creme, flores tubulosas creme.; Campo.","MBM337814","1500","1500","Lima Duarte","-43.883333","-21.7","MBM337814",NA,NA,NA,"2006","-43.883333","-21.7","05",NA,NA,NA,NA,NA
"234","2020-12-21 16:16:15-03","MBM","MBM","359741","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cordeiro, J.","Cordeiro, J.; Barboza, E.; Lozano, E.D.; Barboza, E.; Lozano, E.D.","3012","2009","04","07","Southern America","Brazil","Santa Catarina","Serra Quiriri",NA,"Erva, capítulos alvacentos.; Campo de altitude.","MBM359741",NA,NA,"Campo Alegra",NA,NA,"MBM359741",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:16:15-03","MBM","MBM","385841","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cordeiro, J.","Larocca, P.; Felitto, G.; Canestraro, B.K.; Lozano, E.D.; Felitto, G.; Canestraro, B.K.; Lozano, E.D.","78","2013","03","09","Southern America","Brazil","Paraná","Fazenda Pinheirinho",NA,"Herbácea prostada, 30 cm, capítulos alvos.; Campo sujo higrófilo.","MBM385841","1092","1092","Tibagi","-50.272817","-24.63215","MBM385841",NA,NA,NA,"2013","-50.272817","-24.63215",NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:16:15-03","MBM","MBM","385841","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cordeiro, J.","Larocca, P.; Felitto, G.; Canestraro, B.K.; Lozano, E.D.; Felitto, G.; Canestraro, B.K.; Lozano, E.D.","78","2013","03","09","Southern America","Brazil","Paraná","Fazenda Pinheirinho",NA,"Herbácea prostada, 30 cm, capítulos alvos.; Campo sujo higrófilo.","MBM385841","1092","1092","Tibagi","-50.272817","-24.63215","MBM385841",NA,NA,NA,"2013","-50.272817","-24.63215",NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:16:15-03","MBM","MBM","385975","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Cordeiro, J.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1504","2013","09","03","Southern America","Brazil","Paraná","Fazenda Barbante, Propriedade da Iguaçu Celulose",NA,"Herbácea, 15 cm, lígulas alvas, capítulos amarelos.; Afloramento rochoso, solo arenoso.","MBM385975",NA,NA,"Piraí do Sul","-49.975611","-24.423917","MBM385975",NA,NA,NA,NA,"-49.975611","-24.423917",NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:16:15-03","MBM","MBM","386439","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4021","2013","10","30","Southern America","Brazil","Santa Catarina","Campos do Quiriri",NA,"Erva de 30cm, capítulos alvos.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM386439","1350","1350","Garuva","-48.979083","-26.032306","MBM386439",NA,NA,NA,"2013","-48.979083","-26.032306","12","03",NA,NA,NA,NA
"239","2020-12-21 16:16:15-03","MBM","MBM","386439","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4021","2013","10","30","Southern America","Brazil","Santa Catarina","Campos do Quiriri",NA,"Erva de 30cm, capítulos alvos.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM386439","1350","1350","Garuva","-48.979083","-26.032306","MBM386439",NA,NA,NA,"2013","-48.979083","-26.032306","12","03",NA,NA,NA,NA
"240","2020-12-21 16:16:15-03","MBM","MBM","387708","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1967","2013","11","27","Southern America","Brazil","Paraná","Pousada Pirahy da Serra",NA,"Herbácea, 25 cm, ligulas alvas, capítulos amarelos, campo limpo seco.; Campos Gerais","MBM387708",NA,NA,"Piraí do Sul","-50.020306","-24.466972","MBM387708",NA,NA,NA,"2013","-50.020306","-24.466972",NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:16:15-03","MBM","MBM","390495","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Inulopsis","scaposa","Inulopsis scaposa","Hoffm.","Heiden, G.","Heiden, G.; Loeuille, B.F.P.; Silva-Luz, C.L.; Loeuille, B.F.P.; Silva-Luz, C.L.","1713","2011","09","17","Southern America","Brazil","São Paulo","Parque Estadual de Juquery, Próximo a área do quiosque na trilha para o morro do Ovo da Pata",NA,"Subarbusto xilopodífero, hábito herbáceo. Capítulos com flores do raio alvas e flores do disco amarelas.; Campo cerrado, floração esparsa em áreas não queimadas. Floração abundante em áreas recém queimadas (2 meses após a passagem do","MBM390495","817","817","Franco da Rocha","-46.698333","-23.339722","MBM390495",NA,NA,NA,"2011","-46.698333","-23.339722","09","17",NA,NA,NA,NA
