"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","01460041","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","R. L. Liesner",NA,NA,NA,"G. T. Prance","1971","06","25","Brazil","Amazonas","Lábrea","Rio Purus, south of Lago Preto 2 km north of Labrea","-64.7981","-7.2586",NA,NA,NA,NA,"NY01460041","NY01460041_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1702009' target='other'> <mi>dwc_moreinfo</mi></a>","13673",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","528474","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. P. Belém","1967","01","12","Brazil","Bahia","Maraú","Maraú","-39.015311","-14.10395",NA,NA,NA,NA,"NY00528474","NY00528474_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131908' target='other'> <mi>dwc_moreinfo</mi></a>","3062",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02796040","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","A. M. Amorim",NA,NA,NA,"J. G. Jardim","1993","04","25","Brazil","Bahia","Ilhéus","Distrito de Sambaituba N do município sede. Próximo da Cachoeira no Rio das Caldeiras.","-39.1247901","-14.5844349",NA,NA,NA,NA,"NY02796040","NY02796040_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762129' target='other'> <mi>dwc_moreinfo</mi></a>","138",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02890580","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"A. M. Amorim","2000","06","15","Brazil","Sergipe","Santa Luzia do Itanhi","Entre Santa Luzia e Crasto. Mata do Dr. Jorge, coletas a 3-4 km de Crasto.","-37.4161","-11.3828",NA,NA,NA,"50","NY02890580","NY02890580_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3154873' target='other'> <mi>dwc_moreinfo</mi></a>","3458",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00754559","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Steyermark",NA,NA,NA,"B. A. Krukoff","1933","08","27","Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33",NA,NA,NA,NA,"NY00754559","NY00754559_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131855' target='other'> <mi>dwc_moreinfo</mi></a>","5710",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1183893","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. Marquete","2006","05","06","Brazil","Rio de Janeiro","Paratí","Saco de Mamanguá, lado direito na encosta em direção ao fundo do Saco. Propriedade de Icaro, trilha para o morro.","-44.7131","-23.2178",NA,NA,NA,NA,"NY01183893","NY01183893_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1457694' target='other'> <mi>dwc_moreinfo</mi></a>","3726",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","870665","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","G. L. Webster",NA,NA,NA,"W. R. Anderson","1973","04","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití","-43.4328","-18.0903",NA,NA,"790","900","NY00870665","NY00870665_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193032' target='other'> <mi>dwc_moreinfo</mi></a>","8703",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02715738","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"R. S. Souza","2014","04","05","Brazil","Bahia","Jequié","Oriente Novo. Estrada sentido Oriente Novo ao município de Boa Nova-BA. Borda da Mata.","-40.135972","-14.239528",NA,NA,"771",NA,"NY02715738","NY02715738_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952899' target='other'> <mi>dwc_moreinfo</mi></a>","448",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","528606","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"C. M. Chaves","1971","04","29","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara. Estrada da Vista Chinesa, km 3","-43.264624","-22.969328",NA,NA,NA,NA,"NY00528606","NY00528606_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=275706' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","528495","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"H. S. Irwin","1971","02","25","Brazil","Bahia","Seabra","Rio Riacho. Ca. 27 km N of Seabra, road to Agua de Rega","-41.7703","-12.4186",NA,NA,"1000","1000","NY00528495","NY00528495_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131892' target='other'> <mi>dwc_moreinfo</mi></a>","30985",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","528493","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","I. Cordeiro",NA,NA,NA,"A. M. Amorim","1992","12","14","Brazil","Bahia","Itacaré","Estrada que liga Taboquinhas, ca. de 6 km de Itacaré","-39.026455","-14.310972",NA,NA,NA,NA,"NY00528493","NY00528493_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131864' target='other'> <mi>dwc_moreinfo</mi></a>","868",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","629694","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","I. Cordeiro",NA,NA,NA,"W. Ganev","1993","12","27","Brazil","Bahia","Rio de Contas","Palmeira, próximo a Cachoeira da Michilana","-41.78","-13.4",NA,NA,"850","900","NY00629694","NY00629694_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131865' target='other'> <mi>dwc_moreinfo</mi></a>","2709",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","528494","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","G. L. Webster",NA,NA,NA,"S. C. de Sant'Ana","1992","11","21","Brazil","Bahia","Itaeté","Ca. 10 km na estrada Itaete/Andaraí. Margem do rio.","-40.9722","-12.9867",NA,NA,NA,NA,"NY00528494","NY00528494_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131882' target='other'> <mi>dwc_moreinfo</mi></a>","257",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00754557","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","E. M. Pena",NA,NA,NA,"B. A. Krukoff","1933","08","24","Brazil","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33",NA,NA,NA,NA,"NY00754557","NY00754557_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131843' target='other'> <mi>dwc_moreinfo</mi></a>","5627",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02890594","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"S. C. de Sant'Ana","2002","02","02","Brazil","Bahia","Porto Seguro","Ca. 6 km na estrada antiga de Arraial D'Juda em direção a Trancoso.","-39.1214","-16.4783",NA,NA,NA,NA,"NY02890594","NY02890594_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3154589' target='other'> <mi>dwc_moreinfo</mi></a>","1035",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","528472","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"H. M. Curran","1918","05","08","Brazil","Bahia",NA,"Bomfim. Mt. Taboa",NA,NA,NA,NA,NA,NA,"NY00528472","NY00528472_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131924' target='other'> <mi>dwc_moreinfo</mi></a>","194",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01091900","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"W. Hoehne","1944","05","02","Brazil","São Paulo","Sao Paulo","Parque do Estado de Sao Paulo.","-46.621883","-23.654505",NA,NA,NA,NA,"NY01091900","NY01091900_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1265163' target='other'> <mi>dwc_moreinfo</mi></a>","s.n.",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1738399","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","R. M. Déda",NA,NA,NA,"R. M. Déda","2012","04","16","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.41906","-11.4067",NA,NA,NA,NA,"NY01738399","NY01738399_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007576' target='other'> <mi>dwc_moreinfo</mi></a>","89",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2017-02-01 14:08:00-02","NY","NYBG","528536","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata",NA,"M. Peña de Sousa",NA,NA,NA,"E. L. Little Jr.","1944","05","24","Colombia","Huila",NA,"San Antonio and vicinity, SW. on highway",NA,NA,NA,NA,NA,NA,"NY00528536",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131872' target='other'> <mi>dwc_moreinfo</mi></a>","7917",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","04140980","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","O. Kosovsky",NA,NA,NA,"L. A. de Escobar","1984","06","08","Colombia","Tolima",NA,"Borde del bosque municipal de Mariquita.",NA,NA,NA,NA,"600",NA,"NY04140980","NY04140980_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4368921' target='other'> <mi>dwc_moreinfo</mi></a>","4557",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","528526","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","B. M. Boom",NA,NA,NA,"S. A. Mori","1981","05","12","Brazil","Bahia","Una","Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of Olivença on the road from Olivença to Buerarema. Point 101-B","-39.1202492","-15.1148921",NA,NA,"100","100","NY00528526","NY00528526_01","Site: R. Voucher for ecological study of forest diversity <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131856' target='other'> <mi>dwc_moreinfo</mi></a>","13958",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1182767","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","D. B. O. S. Cardoso",NA,NA,NA,"D. B. O. S. Cardoso","2005","03","25","Brazil","Bahia","Ruy Barbosa","Serra do Orobó. Trilha para o Riacho da Prata.","-40.4936","-12.3144",NA,NA,"616","616","NY01182767","NY01182767_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408949' target='other'> <mi>dwc_moreinfo</mi></a>","342",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","528607","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. Reitz","1965","12","18","Brazil","Paraná","Jaguariaíva","Jaguariaiva","-49.7056","-24.2511",NA,NA,"850","850","NY00528607","NY00528607_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=275705' target='other'> <mi>dwc_moreinfo</mi></a>","17954",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","528482","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. P. Belém","1967","01","05","Brazil","Bahia","Itacaré","Itacaré","-38.9967","-14.2778",NA,NA,NA,NA,"NY00528482","NY00528482_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131914' target='other'> <mi>dwc_moreinfo</mi></a>","2982",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","870673","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"H. S. Irwin","1971","01","26","Brazil","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Caraça","-43.4927778","-20.1263",NA,NA,"1500","1750","NY00870673","NY00870673_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193258' target='other'> <mi>dwc_moreinfo</mi></a>","29166",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1018809","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"A. P. Duarte","1962","03","16","Brazil","Rio de Janeiro",NA,"Estrada do redentor.","-43.245505","-22.956326",NA,NA,NA,NA,"NY01018809","NY01018809_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262503' target='other'> <mi>dwc_moreinfo</mi></a>","6277",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","528537","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","R. Guillén",NA,NA,NA,"B. Mostacedo C.","1994","05","02","Bolivia","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff M. Alrededores del Campamento Los Fierros, 10 km E y 1 km S","-60.83","-14.6",NA,NA,"150","150","NY00528537",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131918' target='other'> <mi>dwc_moreinfo</mi></a>","1533",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","528615","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"F. C. Hoehne","1931","12","09","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00528615","NY00528615_01","Planta viva no. 183 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=275709' target='other'> <mi>dwc_moreinfo</mi></a>","27423",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","870666","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","P. C. Standley",NA,NA,NA,"Y. E. J. Mexia","1930","03","22","Brazil","Minas Gerais","Viçosa","Agricultural College lands. São Miguel road near km 3.","-42.8817","-20.7542",NA,NA,"685","685","NY00870666","NY00870666_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193033' target='other'> <mi>dwc_moreinfo</mi></a>","4503",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","870672","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","J. A. Kallunki",NA,NA,NA,"H. S. Irwin","1970","02","08","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú","-46.8727","-17.22555",NA,NA,"700","700","NY00870672","NY00870672_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1193252' target='other'> <mi>dwc_moreinfo</mi></a>","26346",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","528612","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.",NA,NA,NA,NA,"R. Reitz","1950","02","15","Brazil","Santa Catarina","Brusque","Ribeirao do Ouro, Brusque","-48.9172","-27.0983",NA,NA,"600","600","NY00528612","NY00528612_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=275710' target='other'> <mi>dwc_moreinfo</mi></a>","5658",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","685124","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","D. C. Zappi",NA,NA,NA,"W. Ganev","1994","02","05","Brazil","Bahia","Abaíra","Entre Zulego-Samambaia","-41.87","-13.32",NA,NA,"1150","1200","NY00685124","NY00685124_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886791' target='other'> <mi>dwc_moreinfo</mi></a>","2960",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","528530","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","L. J. Gillespie",NA,NA,NA,"J. R. Pirani","1994","02","21","Brazil","Espírito Santo","Aracruz","Rodovia Coqueiral - Regencia, ramal a E da estrada a 2 km do trevo de Barra do Riacho, Restinga de Comboios, propriedade da Aracruz Florestal S. A.","-40.065886","-19.852031",NA,NA,NA,NA,"NY00528530","NY00528530_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131889' target='other'> <mi>dwc_moreinfo</mi></a>","3057",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","528483","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","A. Radcliffe-Smith",NA,NA,NA,"R. M. Harley","1974","03","25","Brazil","Bahia",NA,"Ca. 26 km SW of Belmonte along road to Itapebi, and 4 km. along side road towards the sea","-39.03","-16.05",NA,NA,NA,NA,"NY00528483","NY00528483_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131853' target='other'> <mi>dwc_moreinfo</mi></a>","17424",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","528513","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","F. A. Pax",NA,NA,NA,"P. K. H. Dusén","1911","07","16","Brazil","Paraná","Morretes","Morretes","-48.8342","-25.4769",NA,NA,NA,NA,"NY00528513","NY00528513_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131887' target='other'> <mi>dwc_moreinfo</mi></a>","11937",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01460042","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","E. M. Pena",NA,NA,NA,"G. T. Prance","1966","12","01","Brazil","Amazonas","Humaitá","Road Humaitá to Porto Velho, km 27. Varzea forest.","-63.1474292","-7.7662203",NA,NA,NA,NA,"NY01460042","NY01460042_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324565' target='other'> <mi>dwc_moreinfo</mi></a>","3521",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","528516","PreservedSpecimen","Plantae","Peraceae","Pera","glabrata","Pera glabrata","(Schott) Poepp. ex Baill.","G. L. Webster",NA,NA,NA,"R. P. Belém","1965","04","05","Brazil","Bahia","Ilhéus","Rodovia Itabuna - Ilhéus","-39.0492","-14.7892",NA,NA,NA,NA,"NY00528516","NY00528516_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131880' target='other'> <mi>dwc_moreinfo</mi></a>","711",NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
