"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"646","2019-11-01 15:15:59-03","UnB","UB","125232","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Clayton, WD","1965","02","22","Southern America","Brasil",NA,NA,"Cerrado degradado.","UB0025470","Monocotyledonae",NA,"(Nees) Parodi",NA,"4799","Distrito Federal","Brasília","Próximo à Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UB0025470","Valls, JFM","70570","auto","2015",NA,NA,NA,"05","05",NA,NA,NA,NA
"647","2019-05-06 12:01:37-03","UFU","HUFU","11685","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lenza, E.O.; Barbosa, A.A.A.","1996","02","16",NA,"Brasil",NA,NA,"Herbáceo, ca. 75 cm.; Cerrado (s.s.)","HUFU00031161",NA,NA,"(Nees ex Steud.) Parodi",NA,"374","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00031161","Viana, P.L.","58223","auto","2006",NA,NA,NA,"07",NA,NA,NA,NA,NA
"648","2019-08-06 10:39:43-03","FMM","FMM","1710","MachineObservation","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus",NA,"2015","01","28",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (senso lato)","FMM01710",NA,NA,"(Nees ex Steudel) Parodi",NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM01710_v1 FMM01710_v2 FMM01710_v3",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"649","2019-08-06 10:39:43-03","FMM","FMM","1709","MachineObservation","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus",NA,"2015","04","17",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (senso lato)","FMM01709",NA,NA,"(Nees ex Steudel) Parodi",NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,"FMM01709_v1 FMM01709_v2 FMM01709_v3",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA
"650","2019-12-18 18:37:34-03","UFMT","UFMT","36433","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","AER","2006","04","06",NA,"Brasil",NA,NA,"Herbácea de 80 cm de altura; frutos com sementes de cor roxa; solo arenoso; cerrado; solo arenoso","UFMT00036433",NA,NA,"(Nees ex Steud) Parodi",NA,"659","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães; Riacho Forte","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-12-18 18:37:34-03","UFMT","UFMT","36439","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","AER","2006","04","03",NA,"Brasil",NA,NA,"Herbácea de 1m de altura; frutos imaturos verdes; cerrado; solo arenoso","UFMT00036439",NA,NA,"(Nees ex Steud) Parodi",NA,"438","Mato Grosso","Chapada dos Guimarães","Chapda dos Guimarães; Riacho Forte","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto","2006",NA,NA,NA,"04","03",NA,NA,NA,NA
"652","2021-02-12 18:59:32-03","UFMT","UFMT","26554","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Lima-Júnior, G.A.; Cunha, C.N.; Rebellato, L.","2003","05","07",NA,"Brasil",NA,NA,"Herbácea de 60 cm de altura","UFMT00026554",NA,NA,"(Nees ex Steud) Parodi",NA,"304a","Mato Grosso do Sul","Corumbá","Serra do Amolar","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Pott, A.","295160","auto","2006",NA,NA,NA,"07","20",NA,NA,NA,NA
"653","2015-04-17 16:12:20-03","UFMT","UFMT","26527","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","2003","04","01",NA,"Brasil",NA,NA,"Herbácea de 70 cm de altura; inflorescência com espiguetas verdes","UFMT00026527",NA,NA,"(Nees ex Steud) Parodi",NA,"223","Mato Grosso do Sul","Corumbá","Serra do Amolar; Fazenda Mandioré","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Pott, A.","295160","auto","2006",NA,NA,NA,"07","20",NA,NA,NA,NA
"654","2021-02-08 12:52:43-03","UFRGS","ICN","068842","S","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Valls, JFM","1969","01","27","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"G.A.Black",NA,"706","MG","Três Marias",NA,"-45.24169921875","-18.2063999176025",NA,NA,NA,"Valls, JFM","54667","auto","1971",NA,NA,NA,"05","13",NA,NA,NA,NA
"655","2021-02-08 12:52:43-03","UFRGS","ICN","068841","S","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Valls, JFM","1969","01","27","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"G.A.Black",NA,"707","MG","Três Marias",NA,"-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-02-08 12:52:42-03","UFRGS","ICN","136750","S","Plantae","Poaceae","Axonopus","cf. pressus","Axonopus cf. pressus","Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","08","América do Sul","Brasil",NA,NA,"Dupl. CEN, SI.; Hirsuto (- comum que o glabro).; Cerradão.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"9457","PR","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-02-08 12:52:42-03","UFRGS","ICN","136737","S","Plantae","Poaceae","Axonopus","cf. pressus","Axonopus cf. pressus","Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","07","América do Sul","Brasil",NA,NA,"Dupl. CEN, SI.; No brejo, raro. Brejo com Sphagnum, Hypogynium.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"9444","PR","Tibagi","(estrada Castro-Tibagi)","-50.212778","-24.678056","1210","1210",NA,NA,NA,NA,NA,"-50.212778","-24.678056",NA,NA,NA,NA,NA,NA,NA
"658","2021-02-08 12:52:42-03","UFRGS","ICN","136739","S","Plantae","Poaceae","Axonopus","cf. pressus","Axonopus cf. pressus","Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","07","América do Sul","Brasil",NA,NA,"Dupl. CEN, SI.; 1,20-1,40m de altura.; Borda de bosque, ao lado do caminho; local úmido.",NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"9446","PR","Tibagi","para Ventania, BR 153. Lat. 24°28'05 S long. 50°29'55 W","-50.498611","-24.468056","700","700",NA,NA,NA,NA,NA,"-50.498611","-24.468056",NA,NA,NA,NA,NA,NA,NA
"659","2021-02-08 12:52:42-03","UFRGS","ICN","123496","S","Plantae","Poaceae","Axonopus","cf. pressus","Axonopus cf. pressus","Longhi-Wagner, HM; Francescheti, R","2002","01","19","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Nees ex Steud.) Parodi",NA,"8044","SP","São Paulo","Parque Estadual da Serra do Mar Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Longhi-Wagner, HM","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-02-08 12:52:43-03","UFRGS","ICN","112366","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM","1997","01","23","América do Sul","Brasil",NA,NA,"Glabra base iridaceae, bainha preta na margem; Cerrado, solo arenoso pedregoso (muito comum)",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"3888","GO","Cristalina","Estrada para barragem","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-02-08 12:52:43-03","UFRGS","ICN","112371","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM","1997","02","23","América do Sul","Brasil",NA,NA,"Solo arenoso, campo limpo, =3871, porém piloso",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"3874","GO","Cristalina","Estrada para Santuario Ecologico","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-02-08 12:52:43-03","UFRGS","ICN","144503","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Sendulsky, T","1971","12","09","América do Sul","Brasil",NA,NA,"Doação Herbário SP.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"416","MG","Jaboticatubas","ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Garcia, CA","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-02-08 12:52:43-03","UFRGS","ICN","136762","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM; Zuloaga; Guglieri","2005","03","08","América do Sul","Brasil",NA,NA,"Dupl. CEN, SI.; Comum no cerradão.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"9468","PR","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-02-08 12:52:43-03","UFRGS","ICN","174579","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM; Welker, CAD;","2007","12","05","América do Sul","Brasil",NA,NA,"Pouco comum.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"10","MG","Ouro Branco","Serra do Ouro Branco","-43.615","-20.508611","1211","1211",NA,NA,NA,NA,NA,"-43.615","-20.508611",NA,NA,NA,NA,NA,NA,NA
"665","2021-02-08 12:52:43-03","UFRGS","ICN","123938","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Alvarez, JM","2001","07","12","América do Sul","Brasil",NA,NA,"Planta herbácea, cespitosa, ereta.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"s.n.","SP",NA,"Cerrado ao longo da Rodovia Alcides Soares entre Vitoriana e Rio Bonito",NA,NA,NA,NA,NA,"Longhi-Wagner, HM",NA,NA,"2002",NA,NA,NA,"09","10",NA,NA,NA,NA
"666","2021-02-08 12:52:43-03","UFRGS","ICN","130671","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM; et al.","2004","01","15","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"8993","PR","Sengés","PR 151 km 193 para Jaguariaíva","-49.590556","-24.1725",NA,NA,NA,NA,NA,NA,NA,"-49.590556","-24.1725",NA,NA,NA,NA,NA,NA,NA
"667","2021-02-08 12:52:43-03","UFRGS","ICN","130809","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM; et al.","2004","02","07","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"9122","MG","Lagoa Santa","estrada para fragmento de cerrado (da FAB) 19°39'58S 43°53'55W","-43.898611","-19.666111",NA,NA,NA,NA,NA,NA,NA,"-43.898611","-19.666111",NA,NA,NA,NA,NA,NA,NA
"668","2021-02-08 12:52:43-03","UFRGS","ICN","136902","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM; Zuloaga; Viana, P","2005","03","16","América do Sul","Brasil",NA,NA,"Forma glabra e pilosa.; Cerrado.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"9609","MG","Gouveia","estrada Juscelino Kubitsheck-Diamantina BR 259 km 499. Lat. 18°34'49 S long. 43°52'30 W","-43.875","-18.580278","1160","1160",NA,NA,NA,NA,NA,"-43.875","-18.580278",NA,NA,NA,NA,NA,NA,NA
"669","2021-02-08 12:52:43-03","UFRGS","ICN","162752","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Magenta, M; Magenta Neto, JE","2003","04","18","América do Sul","Brasil",NA,NA,"Doação Herbário SPF; erva 40 - 50cm; afloramento",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"639","MG","Tapira","Serra da Canastra Estrada São João da Boa Vista - Tapira 19°57'19 8 S 46°46'26 9 W","-46.773889","-19.955278","1229","1229",NA,"Garcia, CA",NA,NA,NA,"-46.773889","-19.955278",NA,NA,NA,NA,NA,NA,NA
"670","2021-02-08 12:52:43-03","UFRGS","ICN","190389","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Borges, RAX","2004","04","08","América do Sul","Brasil",NA,NA,"Erva de 0,28 m; frequência abundante; folhas verdes; espiga de cor castanha com pêlos brancos.; Campo sujo, próximo à mata de galeria.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"79","MG","Ouro Branco","Serra do Ouro Branco 20°30'30 7S 43°37'01 8W","-43.616944","-20.508333","1105","1105",NA,NA,NA,NA,NA,"-43.616944","-20.508333",NA,NA,NA,NA,NA,NA,NA
"671","2021-02-08 12:52:43-03","UFRGS","ICN","186168","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Valls, JFM","1969","01","24","América do Sul","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"690","GO","Caldas Novas","P.R.Q. Sepé do Morro","-48.625","-17.74169921875",NA,NA,NA,"Valls, JFM","36612","auto","1971",NA,NA,NA,"06","13",NA,NA,NA,NA
"672","2021-02-08 12:52:43-03","UFRGS","ICN","133064","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Silva, GP; et al.","1996","03","07","América do Sul","Brasil",NA,NA,"doação CENARGEN",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"3417","MA","Balsas","Projeto de Balsas; condominio Kissy, lote 23","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Garcia, CA","222094","auto","2005",NA,NA,NA,"05","16",NA,NA,NA,NA
"673","2021-02-08 12:52:43-03","UFRGS","ICN","133065","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Silva, GP; et al.","1996","03","07","América do Sul","Brasil",NA,NA,"doação CENARGEN",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"3418","MA","Balsas","Projeto de Balsas; condominio Kissy, lote 23","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Garcia, CA","222094","auto","2005",NA,NA,NA,"05","16",NA,NA,NA,NA
"674","2021-02-08 12:52:43-03","UFRGS","ICN","130061","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Hatschbach, G","1996","04","15","América do Sul","Brasil",NA,NA,"doação MBM",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"64759","MG","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Garcia, CA","37503","auto","2005",NA,NA,NA,"05","18",NA,NA,NA,NA
"675","2021-02-08 12:52:43-03","UFRGS","ICN","050908","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Allem, A; Vieira, G","1978","05","24","América do Sul","Brasil",NA,NA,"Doação CENARGEN; Erva cespitosa, 20-30cm alt.; Abundante em campo cerrado, parece ser forrageira de cerrado, algumas touceiras estando pastoreadas",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"2013","MS","Amambai","16km E Amambaí-Iguatemi","-55.2257995605469","-23.1042003631592",NA,NA,NA,"Garcia, CA","73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-02-08 12:52:43-03","UFRGS","ICN","068837","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Valls, JFM","1962","11","11","América do Sul","Brasil",NA,NA,"com rizomas; Solo arenoso",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"213","RS","Taquari","beira de estrada","-51.8643989562988","-29.7996997833252",NA,NA,NA,"Garcia, CA","21657","auto","2005",NA,NA,NA,"05","18",NA,NA,NA,NA
"677","2021-02-08 12:52:43-03","UFRGS","ICN","122927","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Longhi-Wagner, HM","2002","01","17","América do Sul","Brasil",NA,NA,"Em locais úmidos do campo.",NA,"Monocotyledon",NA,"(Steud.) Parodi",NA,"8016","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242","800","800",NA,NA,"12135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-03-22 16:23:22-03","FEPAGRO","BLA","4555","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","A. Castellanos","1962","03","06",NA,"Brasil",NA,NA,"Habitat: Cerrado perto do córrego Guará","BLA004555","Spermatophyta",NA,"(Steud.) Parodi",NA,NA,"Distrito Federal","Brasília","Goias","-47.9296989440918","-15.7797002792358",NA,NA,NA,"C. E. Hubband","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-03-22 16:23:22-03","FEPAGRO","BLA","4537","PreservedSpecimen","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","H. E. Strang","1963","11","20",NA,"Brasil",NA,NA,"Habitat: Caneirotivade","BLA004537","Spermatophyta",NA,"(Steud.) Parodi",NA,NA,"Rio de Janeiro","Teresópolis","Granja Comari","-42.9655990600586","-22.4122009277344",NA,NA,NA,"C. E. Hubbard","38539","auto","1966",NA,NA,NA,"03","01",NA,NA,NA,NA
"680","2019-11-21 10:14:53-03","IBt","SP","122264","S","Plantae","Poaceae","Axonopus","derbyanus","Axonopus derbyanus","Anderson, WR; Stieber, M; Kirkbride Jr, JH","1972","03","06",NA,"Brasil",NA,NA,NA,"SP041131",NA,NA,"G.A.Black",NA,"36658","Bahia",NA,"Espigão Mestre. Ca. 100km WSW of Barreiras.",NA,NA,"760","760","SP041131","Davidse, G",NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2019-11-21 10:14:53-03","IBt","SP","159694","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Davidse, G; D'Arcy, WG","1976","02","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"10804","Minas Gerais",NA,"Ca, 50km N of Congonhas along highway 135 to Belo Horizonte.",NA,NA,"1270","1270",NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"08","10",NA,NA,NA,NA
"682","2019-11-21 10:14:53-03","IBt","SP","159700","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Davidse, G; D'Arcy, WG","1976","02","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"10824","Minas Gerais",NA,"61 km W of Pará de Minas along highway 262 to Uberaba.",NA,NA,"750","750",NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"09","22",NA,NA,NA,NA
"683","2019-11-21 10:14:53-03","IBt","SP","161042","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Davidse, G; D'Arcy, WG","1976","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"12150","Bahia",NA,"At the intersection of the rio Galheirão and highway BR-020.",NA,NA,"800","800",NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"08","10",NA,NA,NA,NA
"684","2019-11-21 10:14:53-03","IBt","SP","161319","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Davidse, G; D'Arcy, WG","1976","03","15",NA,"Brasil",NA,NA,NA,"SP041335",NA,NA,"(Nees ex Steud.) Parodi",NA,"11377","Paraná",NA,"2 km W of the intersection of highway PR-11 and the rio Itararé at border between Paraná and São Paulo.",NA,NA,"620","620","SP041335","Garcia, CA",NA,NA,"2004",NA,NA,NA,"08","17",NA,NA,NA,NA
"685","2019-11-21 10:14:53-03","IBt","SP","169176","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Gottsberger, I","1971","03","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"979-56R","São Paulo","Botucatu","18 km north of BOTUCATU, (14 km east of SÃO MANUEL). Along the São Manuel-Piracicaba highway. near ex-RR station, 13 de Maio.","-48.416667","-22.75","550","550",NA,"Valls, JFM; Longhi Wagner, HM",NA,NA,"1998","-48.416667","-22.75",NA,"06","06",NA,NA,NA,NA
"686","2019-11-21 10:14:53-03","IBt","SP","169180","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Gottsberger, IS","1971","03","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"982","São Paulo","Botucatu","18 km north of BOTUCATU, 14 km east SÃO MANUEL). Along the São manuel-Piracicaba highway. Near ex-RR station, 13 de maio.","-48.416667","-22.75","550","550",NA,"Garcia, CA",NA,NA,"2004","-48.416667","-22.75",NA,"01","29",NA,NA,NA,NA
"687","2019-11-21 10:14:55-03","IBt","SP","193073","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Burman, AG","1978","01",NA,NA,"Brasil",NA,NA,NA,"SP041329",NA,NA,"(Nees ex Steud.) Parodi",NA,"344","Goiás",NA,"Serra dos Cristais",NA,NA,NA,NA,"SP041329","Garcia, CA",NA,NA,"2004",NA,NA,NA,"08","24",NA,NA,NA,NA
"688","2019-11-21 10:14:55-03","IBt","SP","216808","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1986","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"781","São Paulo","Botucatu","A margem da rodovia municipal (estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Náutica, a mais ou menos 5km de Vitoriana, Faz. Gold Farm.","-48.283333","-22.8",NA,NA,NA,"Garcia, CA",NA,NA,"2004","-48.283333","-22.8",NA,"09","09",NA,NA,NA,NA
"689","2019-11-21 10:14:55-03","IBt","SP","236452","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Pereira Neto, M; et al.","1989","02","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"191","Minas Gerais","Patrocínio","Fazenda Grão de Ouro.","-46.966667","-18.808611",NA,NA,NA,"Garcia, CA",NA,NA,"2004","-46.966667","-18.808611",NA,"08","10",NA,NA,NA,NA
"690","2019-11-21 10:14:55-03","IBt","SP","262075","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Filgueiras, TS; Lopes, RD","1992","08","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"2407","Goiás","Niquelândia","localidade de Macedo, ca. 18 km ao N de Niquelândia","-48.383333","-14.3",NA,NA,NA,NA,NA,NA,"1993","-48.383333","-14.3",NA,"01","12",NA,NA,NA,NA
"691","2019-11-21 10:14:55-03","IBt","SP","317076","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Burman, A","1978","03","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"272","Minas Gerais",NA,"Estrada entre Diamantina-Curralinho.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"09","09",NA,NA,NA,NA
"692","2019-11-21 10:14:55-03","IBt","SP","317091","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Burman, A","1978","03",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"268","Minas Gerais",NA,"Soupa, Diamantina-São João de Chapada.",NA,NA,NA,NA,NA,"Garcia, CA",NA,NA,"2004",NA,NA,NA,"09","09",NA,NA,NA,NA
"693","2019-11-21 10:14:55-03","IBt","SP","317234","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Filgueiras, TS","1994","03","20",NA,"Brasil",NA,NA,NA,"SP041337",NA,NA,"(Nees ex Steud.) Parodi",NA,"2851","Goiás","Mineiros","Parque Nacional das Emas, Western area of park.","-53.007556","-18.151722","930","930","SP041337","Garcia, CA",NA,NA,"2004","-53.007556","-18.151722",NA,"08","10",NA,NA,NA,NA
"694","2019-11-21 10:14:55-03","IBt","SP","321306","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Roque, N; et al.","1994","03","12",NA,"Brasil",NA,NA,NA,"SP041339",NA,NA,"(Nees ex Steud.) Parodi",NA,"CFCR15006","Bahia","Brejinho das Ametistas","Estrada entre Brejinho das Ametistas e licínio de Almeida, a ca. 10 km de Brejinho das Ametistas.","-42.551111","-14.421944","1000","1100","SP041339","Renvoize, SA",NA,NA,"1997","-42.551111","-14.421944",NA,NA,NA,NA,NA,NA,NA
"695","2020-11-05 09:52:28-03","IBt","SP","334789","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Stannard, B; Queiroz, RF","1992","03","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"H51768","Bahia","Abaíra","Boa Vista","-41.833333","-13.3","1260","1260",NA,"Renvoize, SA",NA,NA,"1997","-41.833333","-13.3",NA,NA,NA,NA,NA,NA,NA
"696","2019-11-21 10:14:55-03","IBt","SP","344722","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Alvarenga, D; et al.","1998","05","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"1188","Goiás","Niquelândia","Companhia de Niquel Tocantins (CNT), ca. 1 km abaixo da mina de níquel","-48.386389","-14.358056","965","965",NA,NA,NA,NA,NA,"-48.386389","-14.358056",NA,NA,NA,NA,NA,NA,NA
"697","2019-11-21 10:14:55-03","IBt","SP","472608","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Rodrigues, RS","2011","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees ex Steud.) Parodi",NA,"208","São Paulo","Mogi Guaçu","Fazenda Campininha, Gleba A.","-47.157519","-22.277306","630","630",NA,"Rodrigues, RS",NA,NA,"2012","-47.157519","-22.277306",NA,"06","01",NA,NA,NA,NA
"698","2019-11-21 10:14:53-03","IBt","SP","161208","S","Plantae","Poaceae","Axonopus","pressus","Axonopus pressus","Davidse, G; D'Arcy, WG","1976","04",NA,NA,"Brasil",NA,NA,NA,"SP041344",NA,NA,"(Nees ex Steud.) Parodi",NA,"11739","Bahia","Alagoinhas","6 km of Alagoinhas along highway BR-116.","-38.4192008972168","-12.1356000900269","200","200","SP041344","Morrone, O; Cialdella, A","24621","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
