"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","typeStatus","sex"
"43","2021-01-14 15:26:43-03","MN","R","160517","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Smith, L.B.; Reitz, R.","12455","1964","10","13","Brasil","Santa Catarina","Irani","-51.833333","-26.95","51°50'W","26°57'S","700","700","R010023488","R010023488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-01-14 15:26:43-03","MN","R","218499","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Sellow, F.","1550",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"R010023487","R010023487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-01-14 15:26:43-03","MN","R","218498","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Taylor, N.P. & Zappi, D.C.","1992",NA,NA,"Smith, L.B. 8289; Klein, R.M.",NA,"1956","12","05","Brasil","Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,"850","850","R010023489","R010023489",NA,NA,NA,"Campos Novos",NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-12-19 08:15:13-03","FPS","FPS","2899","MachineObservation","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Schwirkowski, P.","2017","08","12","Schwirkowski, P.","2328","2017","08","12","Brasil","Santa Catarina","São Bento do Sul","-49.30286","-26.253429","-49.30286","-26.253429",NA,NA,"FPS02899,MBM423769,FURB55818,ASE0041803","FPS02899_v01 FPS02899_v02 FPS02899_v03 FPS02899_v04 FPS02899_v05 FPS02899_v06 FPS02899_v07 FURB55818",NA,NA,NA,"Rio Vermelho Povoado. Serrinha Gatz",NA,"<ll>dwc_commonname:</ll> Cacto-macarrão, rabo-de-rato",NA,NA,NA,NA,"FURB 55818, ASE 40286, MBM 423769","voucher",NA,NA,NA,NA,NA,NA
"47","2020-06-14 15:15:04-03","FPS","FPS","4309","MachineObservation","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Cardoso, W.C.","2020","05","27","Schwirkowski, P.","3732","2019","12","11","Brasil","Santa Catarina","São Bento do Sul","-49.359847","-26.235275","-49.359847","-26.235275",NA,NA,"FPS04309,FURB65746","FPS04309_v01 FPS04309_v02 FPS04309_v03 FPS04309_v04 FPS04309_v05 FPS04309_v06 FPS04309_v07 FPS04309_v08 FURB65746",NA,NA,NA,"Bairro Brasília, campo do Samae ao lado do Parque do SAMAE",NA,"<ll>dwc_commonname:</ll> Cacto-macarrão, rabo-de-rato",NA,NA,NA,NA,"FURB 65746","voucher",NA,NA,NA,NA,NA,NA
"48","2019-12-19 08:15:13-03","FPS","FPS","3169","MachineObservation","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","Lem.) Barthlott","Schwirkowski, P.","2017","11","15","Schwirkowski, P.","2595","2017","11","15","Brasil","Santa Catarina","São Bento do Sul","-49.357561","-26.240275","-49.357561","-26.240275",NA,NA,"FPS03169,FURB57502","FPS03169_v01 FPS03169_v02 FPS03169_v03 FPS03169_v04 FPS03169_v05 FPS03169_v06 FPS03169_v07 FURB57502",NA,NA,NA,"Bairro Progresso. Depósito do SAMAE",NA,"<ll>dwc_commonname:</ll> Cacto-macarrão, rabo-de-rato",NA,NA,NA,NA,"FURB 57502","voucher",NA,NA,NA,NA,NA,NA
"49","2019-02-15 11:35:50-02","IPA","IPA","21689","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zappi, D.C.","1999","12",NA,"Porto, M.L.","941","1974","10","12","Brasil","Rio Grande do Sul","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"IPA0021689",NA,"Plantae",NA,"Southern America","Cerro do Jarau, subida.",NA,"Epífita.","74636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:35:50-02","IPA","IPA","21701","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zappi, D.C.","1999","12",NA,"Porto, M.L.; et al.; et al.","1134","1974","11","16","Brasil","Rio Grande do Sul","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"IPA0021701",NA,"Plantae",NA,"Southern America","São João Velho, Chácara Piratini.",NA,"Frutos vermelhos, caules roliços. Para cultivo.","25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:35:50-02","IPA","IPA","43063","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zappi, D.C.","1999","12",NA,"Andrade-Lima","75-8020","1975",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IPA0043063",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-14 13:52:04-03","IAP","PACA-AGP","115532","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Graeff, V., Junges, F. & Mottin, I.G.","2014","11","05","Graeff, V.","10","2014","10","25","Brasil","RS","São Leopoldo","-51.133","-29.760833","51º07.98'W","29º45.65'S",NA,NA,"PACA115532",NA,"Magnoliophyta","Caryophyllales",NA,"Parque Imperatriz Leopoldina",NA,"Habitat: epífito",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:28:38-03","IAP","PACA-AGP","57173","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PACA057173",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Fenofase: estéril",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:28:38-03","IAP","PACA-AGP","31076","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1946","01","05","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"PACA031076",NA,"Magnoliophyta","Caryophyllales",NA,"Vila Oliva",NA,"Habitat: In araucarieto ad arbores. Fenofase: fruto submaturo","49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:28:38-03","IAP","PACA-AGP","761","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1933","11","02","Brasil","RS","Esteio","-51.17919921875","-29.861400604248",NA,NA,NA,NA,"PACA000761",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva campestri ad arbores. Fenofase: juvenilis","7214","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:28:38-03","IAP","PACA-AGP","59743","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Bauer","2004","03","19","Camargo, O. R.","650","1956","05","16","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059743",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In araucarieto ad arbores. Fenofase: estéril","19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:28:38-03","IAP","PACA-AGP","62557","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Camargo, O. R.","2134","1957","10","15","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA062557",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva. Fenofase: flor","19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:28:38-03","IAP","PACA-AGP","62742","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Bauer","2004","03","19","Camargo, O. R.","2308","1957","10","29","Brasil","RS","Garibaldi","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"PACA062742",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva. Fenofase: flor","25074","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:28:38-03","IAP","PACA-AGP","26870","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1944",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA026870",NA,"Magnoliophyta","Caryophyllales",NA,"Vila Manresa",NA,"Habitat: In silva campestri ad arbores. Fenofase: estéril","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:28:38-03","IAP","PACA-AGP","26161","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1945","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"PACA026161",NA,"Magnoliophyta","Caryophyllales",NA,"Fazenda do Jarau",NA,"Habitat: In silva riparia ad arbores. Fenofase: estéril","74636","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:28:38-03","IAP","PACA-AGP","7305","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","F. Theissen",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007305",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva campestri ad arbores. Fenofase: estéril","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:28:38-03","IAP","PACA-AGP","98475","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N.P.Zaylor","2010","08","20","Sehnem, A.","8892","1966","09","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA098475",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: epiphytum ad srborem iuxta fl. Sinos Fenofase: flores brancas","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:28:38-03","IAP","PACA-AGP","9285","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA009285",NA,"Magnoliophyta","Caryophyllales",NA,"Jari",NA,"Habitat: In silva campestri ad arbores. Fenofase: estéril","59498","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:28:38-03","IAP","PACA-AGP","36368","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA036368",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In araucarieto ad arbores. Fenofase: fruto maturo","30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:28:38-03","IAP","PACA-AGP","41772","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1949","05","31","Brasil","RS","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"PACA041772",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva campestri ad arbores. Fenofase: estéril","8037","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:28:38-03","IAP","PACA-AGP","59744","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Bauer","2004","03","19","Camargo, O. R.","646","1956","05","16","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA059744",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In araucarieto ad arbores Fenofase: estéril","19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:28:38-03","IAP","PACA-AGP","95109","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D. Marschner e J. Larocca","2004",NA,NA,"Daniela A. Marschner",NA,"2004",NA,NA,"Brasil","RS","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"PACA095109",NA,"Magnoliophyta","Caryophyllales",NA,"Serra Grande",NA,"Habitat: Mata ciliar.","13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:28:38-03","IAP","PACA-AGP","28641","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1945","03",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028641",NA,"Magnoliophyta","Caryophyllales",NA,"ad flumen Uruguai",NA,"Habitat: In silva primaeva ad arbores. Fenofase: estéril","35080","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:28:38-03","IAP","PACA-AGP","98803","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","N.P.Zaylor","2010","08","20","Sehnem, A.","16256","1978","09","08","Brasil","RS","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,"PACA098803",NA,"Magnoliophyta","Caryophyllales",NA,"Faz. Timbaúva - Sanga do Salso.",NA,"Habitat: Epiphytum ad arborem.","71660","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:28:38-03","IAP","PACA-AGP","58878","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Camargo, O. R.","100","1956","03","01","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"PACA058878",NA,"Magnoliophyta","Caryophyllales",NA,"Estação Exp. de Silvicultura",NA,"Habitat: In silva ad arbores. Fenofase: estéril","37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:28:38-03","IAP","PACA-AGP","2095","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Danielle Bauer","2004","03","19","Rambo, B.",NA,"1935","09","12","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA002095",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"Habitat: In silva campestri ad arbores. Fenofase: flor","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-18 16:49:47-03","IAP","PACA-AGP","96302","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Zanoto, M.",NA,NA,NA,"Zanoto, M",NA,"2005","02","16","Brasil","SC","Maravilha","-53.1725006103516","-26.760799407959",NA,NA,"550","550","PACA096302",NA,"Magnoliophyta","Caryophyllales",NA,"Mata do Seminário",NA,NA,"12440","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:28:39-03","IAP","PACA-AGP","1521","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","Emrich-Rambo","1954","05","19","Rambo, B.",NA,"1934","12","31","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA001521",NA,"Magnoliophyta","Caryophyllales",NA,"Esteio",NA,"Habitat: In silva campestri ad arbores. Fenofase: juvenilis","29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:28:39-03","IAP","PACA-AGP","114153","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","lumbricoides","Rhipsalis lumbricoides","(Lem.) Lem.","A. Sehnem",NA,NA,NA,"Sehnem, A.","8099","1962","09","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"10","10","PACA114153",NA,"Magnoliophyta","Caryophyllales",NA,"Prope urbem.",NA,"Habitat: epiphytum ad arborem","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:33:02-03","UFJF","CESJ","37792","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","D.C. Zappi; E.Lucas","2000",NA,NA,"J.M. Silva; A. Soares; W.Maschio","3054","1999","09","02","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"CESJ037792",NA,"Angiosperma",NA,"América do Sul","Área da Copel",NA,"Epífita, flores alvas. Floresta.","20611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:42:03-03","UFMS","CGMS","45365","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Daniela Zappi","2017","04","18","V.N. Gomes","5","2017","04","04","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.1497222","-21.1022222","-57,1497222","-21,1022222",NA,NA,"CGMS1075331",NA,NA,NA,NA,"Fazenda São Fernando.",NA,"Fruto verde claro. Fruto verde claro. Habitat: Chaco. Habito: Cacto epífito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:42:03-03","UFMS","CGMS","4715","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott",NA,"2020",NA,NA,"U.M. Resende; V.M. Carcalho",NA,"1992","10","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CGMS1011757",NA,NA,NA,NA,"Encosta Praia Grande - Forte Itaipu.",NA,"Fruto baga vermelha. Habitat: rupícula Habito: Herbáceo.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-27 13:46:49-03","UFS","ASE","40286","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Schwirkowski, P","2017","08","12","Schwirkowski, P","2328","2017","08","12","Brasil","Santa Catarina","São Bento do Sul","-49.181","-26.1512","-49.181","-26.1512","900","950","ASE0041803",NA,"Magnoliophyta",NA,"Southern America","Rio Vermelho, Povoado Serrinha Gatz",NA,"Epífita, heliófita; flores brancas com interior alaranjado; frutos maduros alaranjados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-24 17:51:12-03","PUCRS","MPUC","18740","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Larocca","2016","01","01",NA,NA,"1988","08","26","Brasil","RS","Quaraí","-56.5391666667","-30.1725","-56.5391666667","-30.1725000000",NA,NA,NA,NA,NA,"Caryophyllales","South America","Cerro do Jarau",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"241","241","2",NA,NA,NA
"80","2020-01-24 17:51:12-03","PUCRS","MPUC","18743","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Larocca","2016","01","01",NA,NA,"1992","08","20","Brasil","RS","Quaraí","-56.5391666667","-30.1725","-56.5391666667","-30.1725000000",NA,NA,NA,NA,NA,"Caryophyllales","South America","Cerro do Jarau",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"241","241","2",NA,NA,NA
"81","2019-01-17 11:24:58-02","PUCRS","MPUC","1541","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","A. Sehnem","1978","01","01",NA,NA,"1978","09","20","Brasil","RS","Ibirubá","-53.095","-28.6394444","-53.0950000000","-28.6394444000",NA,NA,NA,NA,NA,"Caryophyllales","South America",".",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"1","279",NA,NA
"82","2020-01-24 17:51:12-03","PUCRS","MPUC","18742","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Jorge",NA,NA,NA,NA,NA,"1997","03","19","Brasil","RS","Quaraí","-56.5391666667","-30.1725","-56.5391666667","-30.1725000000",NA,NA,NA,NA,NA,"Caryophyllales","South America","Cerro do Jarau",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"241","241","1",NA,NA,NA
"83","2020-01-24 17:51:12-03","PUCRS","MPUC","18741","S","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","J. Larocca","2016","01","01",NA,NA,"1989","10","16","Brasil","RS","Quaraí","-56.5391666667","-30.1725","-56.5391666667","-30.1725000000",NA,NA,NA,NA,NA,"Caryophyllales","South America","Cerro do Jarau",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"241","241","2",NA,NA,NA
"84","2020-10-14 10:00:23-03","FURB","FURB","18078","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Soller, A","2011","04","04","Stival-Santos, A.","1311","2009","11","23","Brasil","Santa Catarina","Indaial","-49.1797223","-27.1161111","-49.1797223","-27.1161111","780","780","FURB21345","FURB21345",NA,NA,NA,"Faxinal do Bepe, Parque Nacional da Serra do Itajaí.",NA,"Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; beira da estrada Habito: epífita; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:00:23-03","FURB","FURB","40953","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Cardoso, W.C.","2020","05","27","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","1975","2013","04","14","Brasil","Santa Catarina","Jaguaruna","-49.04","-28.7027778","-49.0400000","-28.7027778","15","15","FURB21584","FURB21584",NA,NA,NA,"Capão de mata em meio às dunas.",NA,"muito abundante ao redor do capão de mata, crescendo como terrícola, rupícola ou epífita. Habitat: Floresta Ombrófila Densa; borda da mata Habito: erva terrícola; Fruto avermelhado; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:00:23-03","FURB","FURB","55818","PreservedSpecimen","Plantae","Cactaceae","Lepismium","lumbricoides","Lepismium lumbricoides","(Lem.) Barthlott","Schwirkowski, P.","2017","08","12","Schwirkowski, P.","2328","2017","08","12","Brasil","Santa Catarina","São Bento do Sul","-49.3027778","-26.2533333","-49.3027778","-26.2533333","900","900","FURB55818","FURB55818",NA,NA,NA,"Bairro Rio Vermelho Povoado. Serrinha Gatz.",NA,"Flores brancas com interior alaranjado, frutos alaranjados quando maduros Habitat: Heliófita Habito: Epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
