"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","county","locality","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"146","2021-03-21 19:34:34-03","UFC","EAC","28656","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Azevedo, M.L.M.; Cardoso, E.; et al.","1264","1997","12","04","Southern America","Brasil",NA,NA,"Erva ca. de 1,5m alt;Heliófita;Folhas verdes;Frutos imaturos verde.. Flor Creme.; Cerrado","EAC0028656","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Formoso","Parque Nacional Grande Sertção Veredas. Próximo a estrada que dá acesso ao alojamentoda FUNATURA.","-45.918611","-15.409722","Fernandes, A.; Nunes, E.","865","865","EAC0028656","1999","-45.918611","-15.409722","10","14",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:34:34-03","UFC","EAC","50132","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Magalhães, H.","292","1999","05",NA,"Southern America","Brasil",NA,NA,"Terófito.; Dunas litorâneas","EAC0050132","Dicotyledon",NA,"Benth.",NA,"Ceará","São Gonçalo do Amarante","Estação Ecológica do Pecém, Substrato arenoso.","-38.816667","-3.566667","Lima-Verde, L.W.",NA,NA,"EAC0050132","1999","-38.816667","-3.566667","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:34:34-03","UFC","EAC","6013","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Castro, A.J.; Matos, F.J.A.","EAC6013","1979","04","29","Southern America","Brasil",NA,NA,"Erva;&nf;Solo arenoso.. Flor Amarela.; Carrasco","EAC0006013","Dicotyledon",NA,"Benth.",NA,"Piauí",NA,"Depois de S. Fcº, S. Miguel do Tapuio.",NA,NA,"Fernandes, A.; Bezerra, P.",NA,NA,"EAC0006013","1979",NA,NA,"05","18",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-21 19:34:34-03","UFC","EAC","61790","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Sampaio, V.S.; Araujo, R.O.; Lima, Y.C.","654","2018","08","10","Southern America","Brasil",NA,NA,"Flor amarela, frutos verdes, coletada na alameda das raposas.; Restinga.","EAC0061790","Dicotyledon",NA,"Benth.",NA,"Ceará","Caucaia","Parque Botânico do Ceará","-38.645611","-3.711667","Sampaio, V.S.","9","9","EAC0061790","2018","-38.645611","-3.711667","10","27",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-21 19:34:34-03","UFC","EAC","62988","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Sampaio, V.S.; Lucena, E.M.P.; Pinheiro, L.F.","262","2018","04","05","Southern America","Brasil",NA,NA,"Erva, folhas lineares, estípulas semelhantes as folhas, flores amarelas pequenas.; Restinga.","EAC0062988","Dicotyledon",NA,"Benth.",NA,"Ceará","São Gonçalo do Amarante","Jardim Botânico de São Gonçalo do Amarante","-38.886583","-3.568694","Sampaio, V.S.","22","22","EAC0062988","2019","-38.886583","-3.568694","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-21 19:34:34-03","UFC","EAC","20859","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Lewis, G.P.; Harley, R.M.; et al.","s.n.","1984","12","16","Southern America","Brasil",NA,NA,"Erva ca. 50cm; Flor Amarela.; Campo rupestre","EAC0020859","Dicotyledon",NA,"Benth.",NA,"Bahia","Mucugê","Estrada Mucugi/Andarai. Beira da estrada para Anadaraí a cerca de 50cm.","-41.3708000183105","-13.0052995681763","Lewis, G.P.","1000","1000","EAC0020859","1984",NA,NA,"12",NA,"52493","auto",NA,NA,NA,NA,NA,NA
"152","2021-03-21 19:34:32-03","UFC","EAC","13084","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Matos, F.J.A.","EAC13084","1985","03","31","Southern America","Brasil",NA,NA,"Subarbusto.,. Flor Amarela.","EAC0013084","Dicotyledon",NA,"Benth.",NA,"Ceará","Abaiara",".","-39.0456008911133","-7.35889005661011","Fernandes, A.",NA,NA,"EAC0013084","1985",NA,NA,"04","03","12097","auto",NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:34:32-03","UFC","EAC","15960","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Figueiredo, M.A.; Araújo, F.S.","s.n.","1989","03","11","Southern America","Brasil",NA,NA,"Herbáceo; Cerrado","EAC0015960","Dicotyledon",NA,"Benth.",NA,"Ceará","Cascavel","Camurim, Caponga.","-38.2419013977051","-4.13305997848511","Fernandes, A.","20","20","EAC0015960","1989",NA,NA,"04","20","42722","auto",NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:34:34-03","UFC","EAC","25738","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC25738","1997","09","19","Southern America","Brasil",NA,NA,"Subarbusto.,. Flor Amarela.; Tabuleiro litorâneo","EAC0025738","Dicotyledon",NA,"Benth.",NA,"Ceará","Caucaia","Parque Botânico do Ceará.","-38.6530990600586","-3.73610997200012","Fernandes, A.; Nunes, E.",NA,NA,"EAC0025738","1997",NA,NA,"10","01","40484","auto",NA,NA,NA,NA,NA,NA
"155","2021-03-21 19:34:32-03","UFC","EAC","1039","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC1039","1954","12","02","Southern America","Brasil",NA,NA,"Semi-arbusto pequeno erecto..","EAC0001039","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791","Fernandes, A.",NA,NA,"EAC0001039","1959",NA,NA,"01","30","19924","auto",NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:34:32-03","UFC","EAC","1305","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Black, G.A.; Fernandes, A.","s.n.","1955","06","26","Southern America","Brasil",NA,NA,NA,"EAC0001305","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Barra do Ceará.","-38.543098449707","-3.71722006797791","Fernandes, A.",NA,NA,"EAC0001305","1959",NA,NA,"01","30","19924","auto",NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:34:32-03","UFC","EAC","20271","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Nunes, E.; Cavada, B.S.","EAC20271","1992","05","13","Southern America","Brasil",NA,NA,"Erva.&nf;. Flor Amarela.","EAC0020271","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Campus do Pici.","-38.543098449707","-3.71722006797791","Fernandes, A.; Nunes, E.",NA,NA,"EAC0020271","1992",NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"158","2021-03-21 19:34:32-03","UFC","EAC","15303","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Nunes, E.; Aparecida, M.","EAC15303","1987","05","16","Southern America","Brasil",NA,NA,"Subarbusto.,. Flor Amarela.","EAC0015303","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Campus do Pici.","-38.543098449707","-3.71722006797791","Fernandes, A.",NA,NA,"EAC0015303","1987",NA,NA,"05","20","19924","auto",NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:34:32-03","UFC","EAC","13532","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Mata, M.F.","s.n.","1985","08","21","Southern America","Brasil",NA,NA,"Subarbusto.&nf;. Flor Amarela.; Mata","EAC0013532","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Campus do Pici.","-38.543098449707","-3.71722006797791",NA,NA,NA,"EAC0013532",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"160","2021-03-21 19:34:34-03","UFC","EAC","982","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Ducke, A.; Fernandes, A.","s.n.","1954","05","22","Southern America","Brasil",NA,NA,NA,"EAC0000982","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Taperoaba - Parangaba.","-38.543098449707","-3.71722006797791","Ducke, A.",NA,NA,"EAC0000982",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"161","2021-03-21 19:34:32-03","UFC","EAC","1251","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Bezerra, P.","EAC1251","1955","06","18","Southern America","Brasil",NA,NA,NA,"EAC0001251","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Taperoaba - Parangaba.","-38.543098449707","-3.71722006797791","Fernandes, A.",NA,NA,"EAC0001251","1959",NA,NA,"01","30","19924","auto",NA,NA,NA,NA,NA,NA
"162","2021-03-21 19:34:32-03","UFC","EAC","1259","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Bezerra, P.","EAC1259","1955","06","18","Southern America","Brasil",NA,NA,NA,"EAC0001259","Dicotyledon",NA,"Benth.",NA,"Ceará","Fortaleza","Taperoaba-Parangaba.","-38.543098449707","-3.71722006797791","Fernandes, A.",NA,NA,"EAC0001259","1959",NA,NA,"01","30","19924","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-21 19:34:32-03","UFC","EAC","10294A","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Martins, P.","EAC10294A","1981","05","25","Southern America","Brasil",NA,NA,"Subarbusto; flor amarela.; Cerrado","EAC010294A","Dicotyledon",NA,"Benth.",NA,"Ceará","Reriutaba","Juré.","-40.5821990966797","-4.14167022705078","Fernandes, A.; Bezerra, P.",NA,NA,NA,"1984",NA,NA,"03","07","17626","auto",NA,NA,NA,NA,NA,NA
"164","2021-03-21 19:34:34-03","UFC","EAC","8162","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Del'Arco, M.R.; Arrais, M.G.M.","s.n.","1980","02","28","Southern America","Brasil",NA,NA,"Erva; flor amarela.; Cerrado","EAC0008162","Dicotyledon",NA,"Benth.",NA,"Piauí","Piracuruca","Parque Nacional de Sete Cidades, substrato geral arenoso.","-41.7092018127441","-3.92806005477905","Fernandes, A.; Bezerra, P.",NA,NA,"EAC0008162","1980",NA,NA,"03","27","41625","auto",NA,NA,NA,NA,NA,NA
"165","2021-03-21 19:34:32-03","UFC","EAC","17877","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC17877","1991","07","06","Southern America","Brasil",NA,NA,"Subarbusto, flor amarela.; Cerradão","EAC0017877","Dicotyledon",NA,"Benth.",NA,"Piauí","Piracuruca","Sete cidades.","-41.7092018127441","-3.92806005477905","Fernandes, A.",NA,NA,"EAC0017877","1991",NA,NA,"07","06","41625","auto",NA,NA,NA,NA,NA,NA
"166","2021-03-21 19:34:34-03","UFC","EAC","9578","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Bezerra, P.; et al.","EAC9578","1981","01","29","Southern America","Brasil",NA,NA,"Erva.. . Fruto Marrom; Cerrado","EAC0009578","Dicotyledon",NA,"Benth.",NA,"Piauí","Piripiri","Sete cidades.","-41.7769012451172","-4.2733302116394","Fernandes, A.; Bezerra, P.",NA,NA,"EAC0009578","1984",NA,NA,"03","07","32461","auto",NA,NA,NA,NA,NA,NA
"167","2021-03-21 19:34:32-03","UFC","EAC","12581","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.","EAC12581","1984","05","17","Southern America","Brasil",NA,NA,"Subarbusto; flor amarela.; Cerrado","EAC0012581","Dicotyledon",NA,"Benth.",NA,"Piauí","Prata do Piauí","Estação Ecológica de Uruçuí - UNA","-42.2066993713379","-5.66722011566162","Duarte, R.C.",NA,NA,"EAC0012581","2015",NA,NA,"09","25","18648","auto",NA,NA,NA,NA,NA,NA
"168","2021-03-21 19:34:32-03","UFC","EAC","12003","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Fernandes, A.; Matos, F.J.A.","EAC12003","1983","05","14","Southern America","Brasil",NA,NA,"Subarbusto.,. Flor Amarela.; Tabuleiro litorâneo","EAC0012003","Dicotyledon",NA,"Benth.",NA,"Rio Grande do Norte","Mossoró",".","-37.3442001342773","-5.1875","Fernandes, A.; Bezerra, P.",NA,NA,"EAC0012003","1984",NA,NA,"03","07","38979","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:25:11-03","MBM","MBM","388108","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiroz, L.P.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.","15550","2012","06","10","Southern America","Brazil",NA,NA,"Subarbusto ereto, virgado, ca. 70cm altura. Folíolos cartáceos. Flores com estandarte amarelo-alaranjado, alas e carena amarelo-claras. Frutos imaturos verdes.; Campo rupestre com afloramentos de quartzito.","MBM388108",NA,NA,"Benth.",NA,"Bahia","Mucugê","Serra da Gobira","-41.375278","-13.738889",NA,"1400","1400","MBM388108",NA,"-41.375278","-13.738889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:25:11-03","MBM","MBM","146192","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Queiróz, L.P. de; et al.; et al.","1843",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM146192",NA,NA,"Benth.",NA,"Bahia","Mucugê","1km N de Mucugê","-41.3708000183105","-13.0052995681763","Queiróz, L.P. de",NA,NA,"MBM146192",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:25:11-03","MBM","MBM","216930","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Bautista, H.P.; et al.; et al.","38",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM216930",NA,NA,"Benth.",NA,"Bahia","Mucugê","Unidade de Manejo Sustentável","-41.3708000183105","-13.0052995681763","Bautista, H.P.",NA,NA,"MBM216930",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:25:11-03","MBM","MBM","272699","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Hind, D.J.N.; et al.; et al.","4054","1996","06","05","Southern America","Brazil",NA,NA,NA,"MBM272699",NA,NA,"Benth.",NA,"Bahia","Piatã","Piatã","-41.7728004455566","-13.1519002914429","Queiróz, L.P. de",NA,NA,"MBM272699",NA,NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:25:11-03","MBM","MBM","217288","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66554",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM217288",NA,NA,"Benth.",NA,"Mato Grosso do Sul","Campo Grande","Campo Grande, próximo da Faculdade de Ciências Agrárias","-54.6464004516602","-20.4428005218506","Vanni, R.",NA,NA,"MBM217288",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:25:11-03","MBM","MBM","109176","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Lewis, G.P.; et al.; et al.","7035",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM109176",NA,NA,"Benth.",NA,"Bahia","Mucugê","Estrada para Andaraí","-41.3708000183105","-13.0052995681763","Lewis, G.P.",NA,NA,"MBM109176",NA,NA,NA,NA,NA,"52493","auto",NA,"brevipes",NA,NA,NA,NA
"175","2020-12-21 16:25:11-03","MBM","MBM","109176","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes brevipes","Lewis, G.P.; et al.; et al.","7035",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM109176",NA,NA,"Benth.",NA,"Bahia","Mucugê","Estrada para Andaraí","-41.3708000183105","-13.0052995681763","Lewis, G.P.",NA,NA,"MBM109176",NA,NA,NA,NA,NA,"52493","auto",NA,"brevipes",NA,NA,NA,NA
"176","2019-08-15 09:02:55-03","UESC","UESC","8209","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Bautista, H.P.","38","1997","01","03",NA,"Brasil",NA,NA,"Arbusto com ca. de 70 cm de altura.; Frequente.","UESC0008209",NA,NA,"Benth",NA,"Bahia","Mucugê",NA,"-41.353889","-12.994722","H.P.Bautista",NA,NA,NA,"1997","41W21'14''","12S59'41''","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-09-04 02:21:19-03","MNHN","RECOLNAT_MNHN_P","P02913660","PreservedSpecimen",NA,"Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.",NA,"1974","3","6",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913660' target='other'> <mi>dwc_moreinfo</mi></a>","P02913660",NA,NA,"Benth.",NA,"Bahia",NA,"Estado de Bahia, Serra do Curral Feio. 22km North-west of Lagoinha (which is 5,5km SW of Delfino) on side road to Minas do Mimoso.","-41.33333","-10.33333","Rudd","980",NA,"P02913660_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16834",NA,NA
"178","2015-09-04 02:21:19-03","MNHN","RECOLNAT_MNHN_P","P02913662","PreservedSpecimen",NA,"Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, R.M.",NA,"1991","12","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913662' target='other'> <mi>dwc_moreinfo</mi></a>","P02913662",NA,NA,"Benth.",NA,"Bahia","Abaira","Bahia. Mun. Abaira: Estrada nova Abaira-Catoles","-41.66667","13.23333","Lewis","750","800","P02913662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Projeto dos campos rupestres do Brasil/H 50112",NA,NA
"179","2016-12-07 12:14:36-02","MNHN","RECOLNAT_MNHN_P","P02913661","PreservedSpecimen",NA,"Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Harley, R.M.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.|Pinheiro, R.",NA,"1974","2","4",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913661' target='other'> <mi>dwc_moreinfo</mi></a>","P02913661",NA,NA,"Benth.",NA,"Bahia",NA,"Estado de Bahia, Serra do Sincorá. By Rio Cumbuca ca. 3km S of Mucugé, near site of small dam on road to Cascavel.","-41.35","-13.01667",NA,"850",NA,"P02913661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15895",NA,NA
"180","2020-12-11 11:35:35-03","UFMG","BHCB","199118","PreservedSpecimen","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Cardoso, D","2758","2009","10","29","Southern America","Brasil",NA,NA,"Campo rupestre. Afloramento rochoso ao lado esquerdo da estrada.","BHCB199118","Dicotyledon",NA,"Benth.",NA,"Minas Gerais","Itacambira","Estrada Itacambira - Juramento, Ca. 10 Km depois da cidade de Itacambira.","-43.346389","-17.038333",NA,"1266","1266",NA,"2010","-43.346389","-17.038333","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-24 17:17:01-03","UFMA","MAR","8232","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","LIMA, G. P.","260","2014","06","07",NA,"Brasil",NA,NA,"Erva; flor amarela com machas avermelhadas no estandarte; fruto marrom",NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-24 17:17:01-03","UFMA","MAR","8455","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","LIMA, G. P.","364","2014","08","02",NA,"Brasil",NA,NA,"Subarbusto; flor amarela",NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia de Panaquatira","-44.053833","-2.473056",NA,NA,NA,NA,NA,"44º03'13.8W","02º28'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-24 17:17:01-03","UFMA","MAR","9863","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","CORREIA, B. E. F.","39","2014","03","21",NA,"Brasil",NA,NA,"Flores amarelas, folhas alternadas, estípulas tipo fimbriada, frutos verdes.",NA,NA,NA,"Benth.",NA,"Maranhão","Alcântara","Restinga da Praia de Itatinga","-44.400472","-2.412944",NA,NA,NA,NA,NA,"44º24'01.7W","2º24'46.6S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-24 17:17:01-03","UFMA","MAR","4297","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Serra, F. C. V.","171","2013","05","14",NA,"Brasil",NA,NA,"erva, flores amarelas",NA,NA,NA,"Benth.",NA,"Maranhão","São José de Ribamar",NA,"-44.1516","-2.646625",NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-24 17:17:01-03","UFMA","MAR","4319","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","AMORIM, I. F. F. e Lima, G.P.","99","2014","04","26",NA,"Brasil",NA,NA,"Flor amarela, fruto achatado, ausencia de acúleos",NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia do Araçagy","-44.181944","-2.465556",NA,NA,NA,NA,NA,"44º10'55W","02º27'56S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-24 17:17:01-03","UFMA","MAR","4293","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Serra, F. C. V.","41","2012","07","13",NA,"Brasil",NA,NA,"subarbusto, em frutificação",NA,NA,NA,"Benth.",NA,"Maranhão","São José de Ribamar",NA,"-44.1516","-2.646625",NA,NA,NA,NA,NA,"44º09'05.76W","02º38'47.85S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-24 17:17:01-03","UFMA","MAR","5283","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","Lucas, F.C.A.","867",NA,NA,NA,NA,"Brasil",NA,NA,"Erva de subarbusto de 1,20 de altura com flor amarela e fruto marrom",NA,NA,NA,"Benth.",NA,"Pará","Marapanim","Restinga do Crispim","-47.697778","-0.710556","Silva, C. A. S da",NA,NA,NA,NA,"47º41'52W","00º42'38S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-24 17:17:01-03","UFMA","MAR","11131","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","DINIZ, M.R.","947","2018","03","13",NA,"Brasil",NA,NA,"Herbáceo, flor amarela, pequena 0,6-2cm, recurso floral néctar, guia de néctar vinho, fruto verde imaturo, solo arenoso",NA,NA,NA,"Benth.",NA,"Maranhão","Tutóia","Ilha Grande do Paulino","-42.183611","-2.731944","DINIZ, M.R",NA,NA,NA,"2018","42º11'01W","2º43'55S","09","11",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-24 17:17:01-03","UFMA","MAR","10779","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","GUTERRES, A.V.F.","363","2016","02","27",NA,"Brasil",NA,NA,"Erva, folha alterna, corola amarela",NA,NA,NA,"Benth.",NA,"Maranhão","São José de Ribamar","Praia do Caúra","-44.047278","-2.554222",NA,NA,NA,NA,NA,"44º02'50.2W","2º33'15.2S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-24 17:17:01-03","UFMA","MAR","9103","S","Plantae","Fabaceae","Aeschynomene","brevipes","Aeschynomene brevipes","AMORIM, I. F. F","99","2014","04","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Maranhão","Paço do Lumiar","Praia do Araçagy","-44.183694","-2.46375",NA,NA,NA,NA,NA,"44º11'01.3W","02º27'49.5S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
