"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1325","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929868","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Sagot","1858","1","1","Guyane française",NA,NA,"Cayenne.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929868' target='other'> <mi>dwc_moreinfo</mi></a>","P03929868","P03929868_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"299",NA,NA
"1326","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929870","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Miers, J.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929870' target='other'> <mi>dwc_moreinfo</mi></a>","P03929870","P03929870_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3334",NA,NA
"1327","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929871","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Sagot, P.","1856","1","1","Guyane française",NA,NA,"Mana.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929871' target='other'> <mi>dwc_moreinfo</mi></a>","P03929871","P03929871_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"299",NA,NA
"1328","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929873","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Claussen",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929873' target='other'> <mi>dwc_moreinfo</mi></a>","P03929873","P03929873_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929874","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Gardner","1838","1","1","Brasil","Rio de Janeiro",NA,"Mont Organ.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929874' target='other'> <mi>dwc_moreinfo</mi></a>","P03929874","P03929874_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"450",NA,NA
"1330","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929876","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Sagot","1859","1","1","Guyane française",NA,NA,"Cayenne.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929876' target='other'> <mi>dwc_moreinfo</mi></a>","P03929876","P03929876_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929878","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Smith, H.H.","1898","8","1","Colômbia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"76",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929878' target='other'> <mi>dwc_moreinfo</mi></a>","P03929878","P03929878_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"349",NA,NA
"1332","2015-09-04 16:46:00-03","MNHN","RECOLNAT_MNHN_P","P04965175","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04965175' target='other'> <mi>dwc_moreinfo</mi></a>","P04965175","P04965175_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2015-09-04 16:46:00-03","MNHN","RECOLNAT_MNHN_P","P04965177","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Vauthier","1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04965177' target='other'> <mi>dwc_moreinfo</mi></a>","P04965177","P04965177_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"234",NA,NA
"1334","2015-09-04 16:46:01-03","MNHN","RECOLNAT_MNHN_P","P04965178","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Robert",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04965178' target='other'> <mi>dwc_moreinfo</mi></a>","P04965178","P04965178_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929875","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Claussen",NA,"1","1","Brasil","São Paulo","Paraibuna",NA,"-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929875' target='other'> <mi>dwc_moreinfo</mi></a>","P03929875","P03929875_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"30824","auto",NA,NA,NA,NA,"1",NA,NA
"1336","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929877","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Nadeaud","1862","7","1","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929877' target='other'> <mi>dwc_moreinfo</mi></a>","P03929877","P03929877_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"1337","2015-09-04 18:40:27-03","MNHN","RECOLNAT_MNHN_P","P05407674","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Nadeaud","1862","7","1","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05407674' target='other'> <mi>dwc_moreinfo</mi></a>","P05407674","P05407674_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"1338","2015-09-04 15:06:24-03","MNHN","RECOLNAT_MNHN_P","P03929869","PreservedSpecimen",NA,"Rubiaceae","Coutarea","speciosa","Coutarea speciosa","Aubl.",NA,"Miers, J.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03929869' target='other'> <mi>dwc_moreinfo</mi></a>","P03929869","P03929869_01",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,NA,"3334",NA,NA
"1339","2020-10-01 14:21:04-03","JBB","HEPH","10838","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Nóbrega, MGG","Nóbrega, MGG","1993","10","25","Brasil","Goiás","Serranópolis","Chapadão do Céu","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,NA,"2000",NA,NA,"236","Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2020-10-01 14:21:04-03","JBB","HEPH","29943","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Pereira-Silva, G; Moreira, GA; Pereira, JB; Carvalho-Silva, M","2002","03","28","Brasil","Minas Gerais","Cabeceira Grande","Estrada para o túnel de fuga, cerca de 500m a nordeste do portão secundário","-47.206111","-16.206111","-47.206111","-16.206111","850","850","Ocasional no local, área de influência da UHE Queimado",NA,NA,"2008","02",NA,"6391","Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-10-01 14:21:04-03","JBB","HEPH","29648","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Sevilha, AC; et al.","2000","12","01","Brasil","Goiás","São Domingos","Fazenda Olhos D'Água","-46.736667","-13.6275","-46.736667","-13.6275",NA,NA,"Ocasional no local",NA,NA,"2008","02",NA,"2023","Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","2020-10-01 14:21:04-03","JBB","HEPH","29675","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Santos, AA dos; Sinigaglia, C; Pereira, JB; Pastore, JFB; Barbosa, NF","2004","03","10","Brasil","Goiás","Guarani de Goiás","Fazenda São José","-46.697778","-13.824444","-46.697778","-13.824444","579","579",NA,NA,NA,"2008","02",NA,"2258","Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-10-01 14:21:04-03","JBB","HEPH","34428","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Stehmann, JR","Moreira, NC; Stehmann, JR; Gouvêa, YF","2015","02","12","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Bau","-43.9925","-19.548333","-43.9925","-19.548333","745","745",NA,NA,NA,"2015",NA,NA,"198","Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","2020-10-01 14:21:04-03","JBB","HEPH","6246","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Santos, A","1980","02","29","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília Córrego do Acampamento","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon","Gentianales","70570","auto",NA,NA,NA,NA,NA,NA,NA
"1345","2020-10-01 14:21:04-03","JBB","HEPH","4034","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Ramos, AE","1985","04","09","Brasil","Distrito Federal","Brasília","Póximo a Esaf","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Local muito perturbado, talvez mata no passado, perfumadas",NA,NA,"2000",NA,NA,"345","Southern America",NA,NA,"Dicotyledon","Gentianales","70570","auto",NA,NA,NA,NA,NA,NA,NA
"1346","2020-10-01 14:21:04-03","JBB","HEPH","250","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Ferreira, MB","Heringer, EP","1961","09","10","Brasil","Distrito Federal","Brasília","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"8869","Southern America",NA,NA,"Dicotyledon","Gentianales","70570","auto",NA,NA,NA,NA,NA,NA,NA
"1347","2020-10-01 14:21:04-03","JBB","HEPH","29936","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Delprete, PG","Pereira-Silva, G; Scariot, AO; Sevilha, AC; Moreira, GA; Pereira, JB; Moreira, KA; Carvalho-Silva","2002","11","09","Brasil","Goiás","Luziânia","Fazenda Elias Pena","-47.9502983093262","-16.2525005340576",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"6977","Southern America",NA,NA,"Dicotyledon","Gentianales","83221","auto",NA,NA,NA,NA,NA,NA,NA
"1348","2020-10-01 14:21:04-03","JBB","HEPH","4535","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Kirkbride Júnior, JH","Rodrigues, W; Loureiro, A","1963","04","21","Brasil","Pará","Quatipuru","Quatipuru beira da estrada Capanema/ Quatipuru","-47.005298614502","-0.896943986415863",NA,NA,NA,NA,"Ocasional na margem da estrada",NA,NA,"2000",NA,NA,"5127","Southern America",NA,NA,"Dicotyledon","Gentianales","21701","auto",NA,NA,NA,NA,NA,NA,NA
"1349","2020-10-01 14:21:04-03","JBB","HEPH","16122","S","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.","Chagas, J","Soares-Silva, LH","1996","12","17","Brasil","Paraná","Londrina","Arredores de Reserva Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"713","Southern America",NA,NA,"Dicotyledon","Gentianales","63728","auto",NA,NA,NA,NA,NA,NA,NA
"1350","2020-12-11 11:40:46-03","UFMG","BHCB","26633","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","2020-12-11 11:40:46-03","UFMG","BHCB","26633","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","2020-12-11 11:40:46-03","UFMG","BHCB","26673","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","2020-12-11 11:40:46-03","UFMG","BHCB","27466","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","2020-12-11 11:40:46-03","UFMG","BHCB","26673","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2020-12-11 11:40:46-03","UFMG","BHCB","27466","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2020-12-11 11:40:46-03","UFMG","BHCB","42431","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2020-12-11 11:40:46-03","UFMG","BHCB","190993","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Rezende, SG; Justo, AG","2018","05","09","Brasil","Pernambuco","Lagoa do Carro","Região de Campo Alegre","-35.340556","-7.805833","-35.340556","-7.805833","135","135","Arbóreo; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração","BHCB190993",NA,NA,NA,NA,"6284","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2020-12-11 11:40:46-03","UFMG","BHCB","115828","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","2007","10","13","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","-43.573","-20.293492","-43.573","-20.293492","1022","1022","Árvore; na Floresta Estacional Semidecidual",NA,NA,"2008","01","29","5007","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2020-12-11 11:40:46-03","UFMG","BHCB","130336","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Felix, DF; Massensini Júnior, A","2008","01","25","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada próximo à cavalaria. Área 2.","-43.915972","-19.891611","-43.915972","-19.891611","820","820","Arbórea de 5 metros. Corola roxa e branca, calice verde.",NA,NA,NA,NA,NA,"305","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2020-12-11 11:40:46-03","UFMG","BHCB","139418","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"PPFES","2008","09",NA,"Brasil","Minas Gerais","Monte Carmelo",NA,"-47.515278","-18.749167","-47.515278","-18.749167",NA,NA,"Árvore ca. 5 m de altura e 17 cm de circunferência.; Floresta Estacional Semidecidual.","BHCB012277",NA,NA,NA,NA,"525","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2020-12-11 11:40:46-03","UFMG","BHCB","164418","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Tameirão Neto, E; Mansur, T","2011","02","01","Brasil","Minas Gerais","Caeté",NA,"-43.713333","-20.061667","-43.713333","-20.061667",NA,NA,"Floresta semidecidual",NA,NA,"2013","06","12","5227","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2020-12-11 11:40:46-03","UFMG","BHCB","186315","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Mota, RC da; Junior, RT","2017","02","08","Brasil","Minas Gerais","Rio Pardo de Minas","Próximo ao antigo alojamento da Vale","-42.696667","-15.997222","-42.696667","-15.997222","960","960","Projeto desenvolvido pelo Instituto Prístino!; Arvoreta flexuosa; cálice verde, corola rosa-pálida.; Coletada em Carrasco sobre Campo Rupestre Ferruginoso","BHCB186315",NA,"2017","02","23","4132","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2020-12-11 11:40:46-03","UFMG","BHCB","186347","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Vasconcelos, MF de; Junior, RT","2017","01","13","Brasil","Minas Gerais","Jequitaí","Curral de Pedras","-44.564167","-17.085278","-44.564167","-17.085278","662","662","Projeto desenvolvido pelo Instituto Prístino!; Arvoreta; frutos imaturos acastanhados.; Coletada em Floresta Estacional Decidual","BHCB186347",NA,"2017","02","23","s.n.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2020-12-11 11:40:46-03","UFMG","BHCB","191262","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Moreira, NC; Stehmann, JR; Gouvêa, YF","2015","02","12","Brasil","Minas Gerais","Pedro Leopoldo","Lapa do Baú","-43.9925","-19.548333","-43.9925","-19.548333","745","745","Árvore de 5m, flor rosea, perfumada, tubular, cálice com lacíneas; Afloramento de calcário","BHCB191262",NA,"2015",NA,NA,"198","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-12-11 11:40:46-03","UFMG","BHCB","47612","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-12-11 11:40:46-03","UFMG","BHCB","49990","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-12-11 11:40:46-03","UFMG","BHCB","72691","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3573","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1368","2020-12-11 11:40:46-03","UFMG","BHCB","72692","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Magalhães, GM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"563","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1369","2020-12-11 11:40:46-03","UFMG","BHCB","72693","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3629","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1370","2020-12-11 11:40:47-03","UFMG","BHCB","72695","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3582","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1371","2020-12-11 11:40:47-03","UFMG","BHCB","72696","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3581","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1372","2020-12-11 11:40:47-03","UFMG","BHCB","72741","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10368","Southern America",NA,NA,"Dicotyledon",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"1373","2020-12-11 11:40:46-03","UFMG","BHCB","40496","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Coimbra",NA,"-42.8027992248535","-20.8567008972168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"10161","auto",NA,NA,NA,NA,NA,NA,NA
"1374","2020-12-11 11:40:47-03","UFMG","BHCB","72694","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Barreto, HLM",NA,NA,NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10571","Southern America",NA,NA,"Dicotyledon",NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"1375","2020-12-11 11:40:46-03","UFMG","BHCB","21753","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Pequeno, PHA","1989","12","01","Brasil","Minas Gerais","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
"1376","2020-12-11 11:40:46-03","UFMG","BHCB","21753","PreservedSpecimen","Plantae","Rubiaceae","Coutarea","hexandra","Coutarea hexandra","(Jacq.) K.Schum.",NA,"Pequeno, PHA","1989","12","01","Brasil","Minas Gerais","Manga",NA,"-43.932201385498","-14.7558002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"Dicotyledon",NA,"51351","auto",NA,NA,NA,NA,NA,NA,NA
