"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"641","2020-12-21 16:34:38-03","MBM","MBM","105279","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Paciornik, E.F.; Silva, J.M.; Silva, J.M.","206","1985","12","12","Brazil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM105279","MBM105279",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-12-21 16:34:38-03","MBM","MBM","127849","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Manosso, A.; Manosso, A.","52530","1988","11","23","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM127849","MBM127849",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-12-21 16:34:40-03","MBM","MBM","225498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Motta, J.T.",NA,NA,NA,"Souza, W.S.","1091",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM225498","MBM225498",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-12-21 16:34:40-03","MBM","MBM","225506","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin",NA,NA,NA,NA,"Stellfeld, C.","1463",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM225506","MBM225506",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-12-21 16:34:40-03","MBM","MBM","40709","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","6323","1959","09","10","Brazil","Paraná","Sengés","Fazenda Morungava, Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"MBM040709","MBM040709",NA,NA,"Southern America",NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-12-21 16:34:38-03","MBM","MBM","163713","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","59696","1993","10","21","Brazil","Paraná","Tibagi","Canyon Rio Iapó, Lajeado do Pedregulho","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM163713","MBM163713",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-12-21 16:34:40-03","MBM","MBM","312351","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Goldenberg, R.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","815","2005","10","27","Brazil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM312351","MBM312351",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-12-21 16:34:38-03","MBM","MBM","197501","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","1490",NA,NA,NA,"Brazil","Paraná","Tibagi","Rio Iapó, Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM197501","MBM197501",NA,NA,"Southern America",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-12-21 16:34:40-03","MBM","MBM","40728","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Hatschbach, G.","4987","1958","08","17","Brazil","Paraná","Tijucas do Sul","Rincão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM040728","MBM040728",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-12-21 16:34:40-03","MBM","MBM","269726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Wasum, R.","1120","2001","08","17","Brazil","Rio Grande do Sul","Cambará do Sul","Fazenda Capão do Alto","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM269726","MBM269726",NA,NA,"Southern America",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-12-21 16:34:38-03","MBM","MBM","216674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.J.",NA,NA,NA,"Wasum, R.; et al.; et al.","10767",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM216674","MBM216674",NA,NA,"Southern America",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-21 16:34:40-03","MBM","MBM","307567","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Marchett, F.","255","2005","05","28","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM307567","MBM307567",NA,NA,"Southern America",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-12-21 16:34:38-03","MBM","MBM","113459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Wasum, R.; et al.; et al.","2276","1986","11","08","Brazil","Rio Grande do Sul","Cambará do Sul","Pedra do Sossego","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM113459","MBM113459",NA,NA,"Southern America",NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-21 16:34:38-03","MBM","MBM","178295","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","908",NA,NA,NA,"Brazil","Rio Grande do Sul","Capão do Leão","Capão do Leão","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,"MBM178295","MBM178295",NA,NA,"Southern America",NA,"28605","auto",NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:34:38-03","MBM","MBM","126081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Poloni, M.T.; et al.; et al.","4479","1988","09","16","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM126081","MBM126081",NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-12-21 16:34:38-03","MBM","MBM","125454","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Wasum, R.","s.n.","1988","09","17","Brazil","Rio Grande do Sul","Caxias do Sul","Criuva, Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM125454","MBM125454",NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:34:40-03","MBM","MBM","310782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wasum, R.",NA,NA,NA,"Rodrigues, M.P.","9","2005","09","02","Brazil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM310782","MBM310782",NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:34:40-03","MBM","MBM","299750","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Sartori, M.","2","2004","09","09","Brazil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM299750","MBM299750",NA,NA,"Southern America",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:34:38-03","MBM","MBM","212572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","3186",NA,NA,NA,"Brazil","Rio Grande do Sul","Cerro Grande do Sul","Morro da Antena","-51.7522010803223","-30.5969009399414",NA,NA,NA,NA,NA,"MBM212572","MBM212572",NA,NA,"Southern America",NA,"14509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:34:38-03","MBM","MBM","206986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Souza, M.L.",NA,NA,NA,"Jarenkow, J.A.","2721",NA,NA,NA,"Brazil","Rio Grande do Sul","Encruzilhada do Sul","Cerro dos Mouras, Fazenda Xafri","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"MBM206986","MBM206986",NA,NA,"Southern America",NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:34:38-03","MBM","MBM","118528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Poloni, M.T.","3216","1987","09","12","Brazil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"MBM118528","MBM118528",NA,NA,"Southern America",NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:34:38-03","MBM","MBM","157166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Wasum, R.","8628","1992","09","15","Brazil","Rio Grande do Sul","Novo Hamburgo","Parque Municipal","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"MBM157166","MBM157166",NA,NA,"Southern America",NA,"20722","auto",NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:34:40-03","MBM","MBM","40726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Rambo, B.",NA,NA,NA,"Rambo, B.","37330","1948","07","16","Brazil","Rio Grande do Sul","Porto Alegre","Morro da Polícia para Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"MBM040726","MBM040726",NA,NA,"Southern America",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:34:38-03","MBM","MBM","168780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Laner, M.","9912","1994","06","03","Brazil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM168780","MBM168780",NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:34:40-03","MBM","MBM","265178","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Wasum, R.","1150","2001","09","02","Brazil","Rio Grande do Sul","São Francisco de Paula","Parque Paraíso da Serra","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM265178","MBM265178",NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:34:40-03","MBM","MBM","265177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Wasum, R.","791","2000","11","26","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM265177","MBM265177",NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:34:40-03","MBM","MBM","263124","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Smith, S.F.",NA,NA,NA,"Wasum, R.","629","2000","08","06","Brazil","Rio Grande do Sul","São Francisco de Paula","Várzea do Cedro","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM263124","MBM263124",NA,NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:34:38-03","MBM","MBM","206990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1883",NA,NA,NA,"Brazil","Rio Grande do Sul","Sobradinho","Sobradinho","-53.0285987854004","-29.4214000701904",NA,NA,NA,NA,NA,"MBM206990","MBM206990",NA,NA,"Southern America",NA,"15790","auto",NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:34:40-03","MBM","MBM","346051","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin",NA,NA,NA,NA,"Dalmaso, C.A.","s.n.","2006","09","20","Brazil","Santa Catarina","Lages","Comunidade de Tributos","-50.326099395752","-27.8160991668701",NA,NA,"951","951","Meia encosta de mata ciliar","MBM346051","MBM346051",NA,NA,"Southern America",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:34:38-03","MBM","MBM","2119","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Wurdack, J.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","16286","1963","09","14","Brazil","Santa Catarina","Lages","Ipanema","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"MBM002119","MBM002119",NA,NA,"Southern America",NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:34:38-03","MBM","MBM","183133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A. St.-Hil. & Naudin ex Naudin","Scaramuzza, CA de M",NA,NA,NA,"Souza, M.L.; et al.; et al.","7091",NA,NA,NA,"Brazil","São Paulo","Itapeva","Reserva Ecológica","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,"MBM183133","MBM183133",NA,NA,"Southern America",NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA
"672","2016-11-03 13:46:25-02","MNHN","RECOLNAT_MNHN_P","P02442331","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin","Naudin",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442331' target='other'> <mi>dwc_moreinfo</mi></a>","P02442331","P02442331_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1362","holotype"
"673","2015-09-05 07:15:09-03","MNHN","RECOLNAT_MNHN_P","P04826406","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,NA,"1931","8","19","Brasil","São Paulo",NA,"São Paulo, nativa no Parque do Estado e Jardim Botanico.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04826406' target='other'> <mi>dwc_moreinfo</mi></a>","P04826406","P04826406_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2015-09-04 20:52:31-03","MNHN","RECOLNAT_MNHN_P","P05202759","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202759' target='other'> <mi>dwc_moreinfo</mi></a>","P05202759","P05202759_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1435",NA
"675","2015-09-04 20:52:31-03","MNHN","RECOLNAT_MNHN_P","P05202758","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Reitz, R.|Klein, R.",NA,"1957","10","24","Brasil","Santa Catarina",NA,"Serra da Boa Vista, S. José.",NA,NA,NA,NA,"1200",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202758' target='other'> <mi>dwc_moreinfo</mi></a>","P05202758","P05202758_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5426",NA
"676","2015-09-04 20:52:31-03","MNHN","RECOLNAT_MNHN_P","P05202760","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202760' target='other'> <mi>dwc_moreinfo</mi></a>","P05202760","P05202760_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"C 1848 bis",NA
"677","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202762","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Reineck|Czermak",NA,"1897","10","31","Brasil","Rio Grande do Sul",NA,"Belém Velho.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202762' target='other'> <mi>dwc_moreinfo</mi></a>","P05202762","P05202762_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"54",NA
"678","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202765","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","4","Brasil","Santa Catarina","Água Doce","Fazenda Esperança, Campos de Palmas, 6 km south of Horzonte, Paraná.","-51.61667","-26.63333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202765' target='other'> <mi>dwc_moreinfo</mi></a>","P05202765","P05202765_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13495",NA
"679","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202766","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio Grande do Sul",NA,"? Pr´s Boa Vista 10 l. de Porto Allegre.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202766' target='other'> <mi>dwc_moreinfo</mi></a>","P05202766","P05202766_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202768","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Reineck|Czermak",NA,"1897","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202768' target='other'> <mi>dwc_moreinfo</mi></a>","P05202768","P05202768_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"54",NA
"681","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202767","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Hatschbach, G.",NA,"1965","11","11","Brasil","Paraná","São José dos Pinhais","Barro Branco.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202767' target='other'> <mi>dwc_moreinfo</mi></a>","P05202767","P05202767_01",NA,NA,NA,"hb","45291","auto",NA,NA,NA,NA,NA,NA,"13132",NA
"682","2015-09-05 07:15:07-03","MNHN","RECOLNAT_MNHN_P","P04826375","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B.",NA,"1950","9","22","Brasil","Rio Grande do Sul","Porto Alegre","Morro da Gloria.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04826375' target='other'> <mi>dwc_moreinfo</mi></a>","P04826375","P04826375_01",NA,NA,NA,"hb","29946","auto",NA,NA,NA,NA,NA,NA,"48828",NA
"683","2015-09-04 20:52:32-03","MNHN","RECOLNAT_MNHN_P","P05202763","PreservedSpecimen",NA,"Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,"Rambo, B.",NA,"1949","6","15","Brasil","Rio Grande do Sul","Porto Alegre","Morro Sant´Ana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202763' target='other'> <mi>dwc_moreinfo</mi></a>","P05202763","P05202763_01",NA,NA,NA,"hb","29946","auto",NA,NA,NA,NA,NA,NA,"41985",NA
"684","2020-12-11 11:38:24-03","UFMG","BHCB","139620","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,"2010",NA,NA,"Carmo, FF","189","2007","03","12","Brasil","Minas Gerais","Itabirito","Serra de Capanema., C1","-43.574306","-20.209861","-43.574306","-20.209861","1904","1904","coletado em capão. Afloramento de canga","BHCB046084",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2020-12-11 11:38:24-03","UFMG","BHCB","139676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,"2010",NA,NA,"Carmo, FF; Ribeiro, LC; Silva, ES","2384","2008","02","28","Brasil","Minas Gerais","Ouro Preto","Serra do Capanema., C1","-43.574306","-20.209861","-43.574306","-20.209861","1904","1904","coletado em fendas e depressões na rocha. Afloramento de canga","BHCB045742",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2020-12-11 11:38:24-03","UFMG","BHCB","173305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,"2014","02","05","Motta, JT; Silva, JM; Cordeiro, J; Vaz, J","4110","2013","09","21","Brasil","Paraná","Coronel Domingos Soares",NA,"-52.010833","-26.304167","-52.010833","-26.304167","1107","1107","Arbusto 1,5m. Flores alvacentas.; Floresta ombrófila mista","BHCB018243",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2020-12-11 11:38:24-03","UFMG","BHCB","27482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2020-12-11 11:38:24-03","UFMG","BHCB","27482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","hyemalis","Miconia hyemalis","A.St.-Hil. & Naudin",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
