"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","decimalLongitude","decimalLatitude","stateProvince","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"253","2020-09-12 05:00:02-03","US","US","2620392","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. A. White & T. Lucansky","1970","4","South America - Neotropics","Venezuela","Road from Barinas to Merida; 8-11 km north of SantoDomingo",NA,NA,"US01452467","US01452467_01",NA,"1970131",NA,NA,"Merida","24",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2415172","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","4","South America - Neotropics","Peru","Departamento de Amazonas, Province de Bagua, valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms 276-280 of Marañón road",NA,NA,"US01452548","US01452548_01",NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2082026","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. E. Schultes","1942","3","South America - Neotropics","Colombia","Rio Putumayo, Puerto Asís",NA,NA,"US01452545","US01452545_01",NA,"3389",NA,NA,"Putumayo","9",NA,"285",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2421347","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"P. C. D. Cazalet & T. D. Pennington","1962","2","South America - Neotropics","Ecuador","Prov. Santiago-Zamora: Taisha. Primary rain forest, banks of R. Guaguayme",NA,NA,"US01452461","US01452461_01",NA,"7733",NA,NA,NA,"9",NA,"457",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2965837","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. L. Little Jr., A. T. Ortega U., A. Samaniago V. & F. A. Vivar C.","1975","9","South America - Neotropics","Ecuador","Orilla del río Puerto Morona em Río Morona",NA,NA,"US01452456",NA,NA,"590","-77.68","-2.87","Morona-Santiago","30",NA,"300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3273406","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A. Fay & L. Fay","1992","7","South America - Neotropics","Ecuador","Baños Canton Five km east of Baños, in the area of the Agoyan waterfall",NA,NA,"US01452479",NA,NA,"3513","-78.375","-1.3917","Tungurahua","2",NA,"1650",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","1851910","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Cuatrecasas","1940","12","South America - Neotropics","Colombia","Frontera Colombo-ecuatoriana: selva higrófila del río San Miguel; márgenes del río entre los afluentes Bermeja y Conejo",NA,NA,"US01452475",NA,NA,"11046",NA,NA,NA,"13",NA,"300","360",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2620136","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. A. White & N. White","1970","4","South America - Neotropics","Venezuela","On roadside of road to Azulita from Merida",NA,NA,"US01452512","US01452512_01",NA,"197098",NA,NA,"Merida","16",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","3100169","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"G. W. Barclay","1836","12","South America - Neotropics","Colombia","Woods of Tumaco, Esmeraldas",NA,NA,"US01452474",NA,NA,"865",NA,NA,NA,"28",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1144394","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"F. W. Pennell & E. P. Killip",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01452458",NA,NA,"6304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","1804984","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"S. V. Juzepczuk","1926","10","South America - Neotropics","Colombia","Chaparral (dept del Tolima)",NA,NA,"US01452510",NA,NA,"s.n.",NA,NA,"Tolima","11",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","1851917","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Cuatrecasas","1940","12","South America - Neotropics","Colombia","Comisaría del Putumayo: márgenes del río Güamués, San Antonio del Güamués",NA,NA,"US01452507",NA,NA,"11200",NA,NA,"Putumayo","19",NA,"310",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","1851830","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Cuatrecasas","1942","12","South America - Neotropics","Colombia","Departamento del Valle, Cordillera Occidental; vertiente occidental: hoya del río Digua, Quebrada del Río Blanco",NA,NA,"US01452473",NA,NA,"13670",NA,NA,"Valle del Cauca","18",NA,"350",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2356754","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. M. Tryon & A. F. Tryon","1956","10","South America - Neotropics","Peru","Prov. Tarma, 10 km sw of San Ramos",NA,NA,"US01452546",NA,NA,"5445",NA,NA,"Junin","28",NA,"1000",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","1144678","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","1922","7","South America - Neotropics","Colombia","Department of EL Valle Cuchilla, East of Zarzal, Cauca Valley",NA,NA,"US01452486",NA,NA,"8551",NA,NA,"Cauca","22",NA,"1200","1600",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","2415171","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","4","South America - Neotropics","Peru","Departamento de Amazonas, Province de Bagua, valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms 276-280 of Marañón road",NA,NA,"US01452549",NA,NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","1918288","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Cuatrecasas","1944","10","South America - Neotropics","Colombia","Departamento del Valle. Cordillera Occidental, vertiente oriental; Hoya del río Cali, vertiente derecha: Baga de la Tulia",NA,NA,"US01452483","US01452483_01",NA,"18389",NA,NA,"Valle del Cauca","30",NA,"1850","2000",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2084889","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"ex herb. A. Macedo","1950","2","South America","Brazil","Piloes",NA,NA,"US01452536","US01452536_01",NA,"2108",NA,NA,NA,"3",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2356755","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. M. Tryon & A. F. Tryon","1956","10","South America - Neotropics","Peru","Prov. Tarma",NA,NA,"US01452547",NA,NA,"5445",NA,NA,"Junin","28",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","2840208","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"D. S. Barrington","1972","7","South America - Neotropics","Colombia","Along road north of Ibague, near the Catholic Agricultural School",NA,NA,"US01452471",NA,NA,"470",NA,NA,"Tolima","28",NA,"1250",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2930940","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"G. W. Harling, G. Storm & B. Strom","1968","5","South America - Neotropics","Ecuador","Mera",NA,NA,"US01452505","US01452505_01",NA,"9725",NA,NA,"Pastaza","25",NA,"1100",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","830574","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"Glaziou, --",NA,NA,"South America","Brazil",NA,NA,NA,"US01452540","US01452540_01",NA,"2298",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","1144393","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"F. W. Pennell & E. P. Killip","1922","6","South America - Neotropics","Colombia","Deprtment of El Cauca Morales, cauca Valley, Bushy chaparral - ''machimbi''",NA,NA,"US01452469",NA,NA,"6304",NA,NA,"Cauca","5",NA,"1650","1700",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","3557806","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"M. Mendoza, G. Gutierrez, M. Mendizaval, F. Rojas & E. Mamani","2008","5","South America - Neotropics","Bolivia","Ichilo, Campamento Ichilo ca. 17 km SE de Buena Vista, PN Amboro, campamento Guardaparques. 1.5 km a la naciente del rio (zona la boca oasando 500 a la poza)",NA,NA,"US01452496","US01452496_01",NA,"3170","-64.2525","-17.4064","Santa Cruz","31",NA,"951",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2689901","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"S. Gascoyne-Cecil","1953","7","South America - Neotropics","Peru","Dept Junin, 15 miles from confluence of Chanchamayo and Paucartambo rivers",NA,NA,"US01452502","US01452502_01",NA,"94",NA,NA,"Junin","20",NA,"1189",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2204996","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. Soukup","1955","8","South America - Neotropics","Peru","Vitoc [interpreted]",NA,NA,"US01452493",NA,NA,"4427",NA,NA,NA,NA,NA,"1000",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","23596756","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. M. Tryon & A. F. Tryon","1956","10","South America - Neotropics","Peru","Prov. Tarma",NA,NA,"US01452544",NA,NA,"5445",NA,NA,"Junin","28",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","2415170","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","9","South America - Neotropics","Peru","Departamento de Amazonas, Provincia de Bagua, Valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms. 276-280 of Marañón road)",NA,NA,"US01452497","US01452497_01",NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2292713","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"P. Coronado","1953","12","South America - Neotropics","Peru","Chinchao",NA,NA,"US01452491","US01452491_01",NA,"93",NA,NA,"Huanuco","12",NA,"2200",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","1189926","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. P. Killip","1922","9","South America - Neotropics","Colombia","Department of El Valle, La Cumbre, Cordillera Oriental, Cultivated at hospital, from nearby mountains",NA,NA,"US01452509","US01452509_01",NA,"11623",NA,NA,"Valle del Cauca","25",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","2415173","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","9","South America - Neotropics","Peru","Departamento de Amazonas, Provincia de Bagua, Valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms. 276-280 of Marañón road)",NA,NA,"US01452499",NA,NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","1443848","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"G. Green","1928",NA,"South America - Neotropics","Colombia","Near Limón",NA,NA,"US01452457",NA,NA,"1",NA,NA,"Antioquia",NA,NA,"2134",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","2419369","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. L. Little Jr.","1944","8","South America - Neotropics","Colombia","By foot up Quebrada Guache to 3 km SW. of Acevedo. Depto de Huila, Cordillera Oriental",NA,NA,"US01452484",NA,NA,"8476",NA,NA,"Huila","15",NA,"1311",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","2620137","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. A. White & T. Lucansky","1970","4","South America - Neotropics","Venezuela","Road from Barinas to Merida; 8-11 km north of Santo Domingo",NA,NA,"US01452511",NA,NA,"1970132",NA,NA,"Merida","26",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","3077634","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"B. Øllgaard, E. Asanza C., J. Brandbyge, S. Roth & C. Sperling","1980","7","South America - Neotropics","Ecuador","Río Bobonaza. River banks and rainforest on elevated ground between oil exploration camp Chichirota and Destacamento Cabo Pozo",NA,NA,"US01452504","US01452504_01",NA,"34838","-76.65","-2.42","Pastaza","20",NA,"300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","1464328","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. P. Killip & A. C. Smith","1929","5","South America - Neotropics","Peru","Dept. Ayacucho: Aina, between Huanta and Río Apurimac",NA,NA,"US01452543",NA,NA,"22716",NA,NA,"Ayacucho","7",NA,"750","1000",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","2839295","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"G. Hatschbach","1973","10","South America","Brazil","Rio Pequeno (mun. Antonina)",NA,NA,"US01452533","US01452533_01",NA,"32983",NA,NA,"Paraná","31",NA,"30",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","1563549","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. C. B. Mutis","1760",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01452506","US01452506_01",NA,"2101",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","1144623","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. P. Killip","1922","6","South America - Neotropics","Colombia","Department of El cauca ''La Gallera,'' Micay Valley, Cordillera Occidental, Clearing, near Rio San Joaquin",NA,NA,"US01452459",NA,NA,"7832",NA,NA,"Cauca","29",NA,"1100","1300",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"292","2020-09-12 05:00:02-03","US","US","1144624","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"E. P. Killip",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01452476","US01452476_01",NA,"2832",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","690048","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"H. H. Smith",NA,NA,"South America - Neotropics","Colombia","Santa Marta",NA,NA,"US01452477",NA,NA,"2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","2415169","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"J. J. Wurdack","1962","9","South America - Neotropics","Peru","Departamento de Amazonas, Provincia de Bagua, Valley of Río Marañón above Cascadas de Mayasi near Campamento STte Montenegro (Kms. 276-280 of Marañón road)",NA,NA,"US01452498",NA,NA,"1833",NA,NA,"Amazonas","3",NA,"450",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","1804963","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"G. Woronow & S. V. Juzepczuk","1926","8","South America - Neotropics","Colombia","Inter Santa Marta et Marsella (terr. del Caqueta)",NA,NA,"US01452488",NA,NA,"6434",NA,NA,"Caquetá","4",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","3043917","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"A. Sodiro",NA,NA,"South America - Neotropics","Ecuador","In valle Matanga [illegible text]",NA,NA,"US01452480","US01452480_01",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","2689902","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","poeppigii","Cyathea poeppigii","(Hook.) Domin",NA,"R. A. Ferreyra","1968","9","South America - Neotropics","Peru","Entre Yurimaguas y Tarapoto, Reo Loreto [interpreted]",NA,NA,"US01452494",NA,NA,"17474",NA,NA,"Amazonas","2",NA,"500","600",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","2723919","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"D. B. Lellinger & E. R. de la Sota","1971","3","South America - Neotropics","Colombia","0.5 km N of San José del Palmar on the slopes behind the cemetary",NA,NA,"US01452746",NA,NA,"728",NA,NA,"Chocó","26",NA,"1100",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","1144615","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"E. P. Killip","1922","6","South America - Neotropics","Colombia","La Galtera, Micay Valley,El Cauca",NA,NA,"US01452753","US01452753_01",NA,"7774",NA,NA,"Cauca","29",NA,"1400","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","2427344","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"A. Sodiro",NA,NA,"South America - Neotropics","Ecuador","Crescit in silvis trop seccus H Pilaton [interpreted]",NA,NA,"US02896994","US02896994_01",NA,"512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","2422671","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"E. P. Killip","1922","6","South America - Neotropics","Colombia","Department El Cauca ''La Gallera,'' Micay Valley, Cordillera Occidental, Forest",NA,NA,"US01452742","US01452742_01",NA,"7774",NA,NA,"Cauca","29",NA,"1400","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","2254460","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"J. A. Ewan","1945","1","South America - Neotropics","Colombia","Quebrada Ensilade near Altiquer, Rio Guabo, Department of Nariño",NA,NA,"US01452744",NA,NA,"16812",NA,NA,"Nariño","31",NA,"3400",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","2018306","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"H. García Barriga","1948","8","South America - Neotropics","Colombia","Barbacoas, Corregimoento Santander (Buenavista) a Barbacoas (Vertiente del río Telembí)",NA,NA,"US01452748",NA,NA,"13120",NA,NA,"Nariño","3",NA,"200","840",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","1917947","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"I. L. Wiggins","1944","10","South America - Neotropics","Ecuador","Near village of Moromore, 2½ miles west of Portovelo",NA,NA,"US01452111",NA,NA,"10930",NA,NA,"El Oro","7",NA,"1036",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","1593674","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"Tormena","1853","5","South America - Neotropics","Colombia","Prov. de Barbacos, Via de Tuymarres [interpreted]",NA,NA,"US01452745","US01452745_01",NA,"s.n.",NA,NA,NA,NA,NA,"800",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","2930836","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"H. Lugo S.","1968","8","South America - Neotropics","Ecuador","Cumandá, ca 4 km west of Mera",NA,NA,"US01452743","US01452743_01",NA,"369",NA,NA,"Morona-Santiago","13",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","1144614","PreservedSpecimen","Plantae",NA,"Cyatheales","Cyatheaceae","Cyathea","quitensis","Cyathea quitensis","C. Chr.",NA,"E. P. Killip","1922","6","South America - Neotropics","Colombia","Department of El Cauca ''La Gallera,'' Micay Valley, Cordillera Occidental",NA,NA,"US01452752",NA,NA,"7774",NA,NA,"Cauca","29",NA,"1400","1500",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1"
