"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet"
"195","2013-02-07 10:18:45-02","UMC","HUMC","4650","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Benj.","Mittelstaedt, C.A.","C.Kozera","2869","2006","01","12","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"Herbácea com flores amarelas, campo hidromórfico.",NA,"Ponte dos Arcos, mun. de Balsa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-12 17:00:30-03","UEL","FUEL","20346","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Dubuc, MA; Salioni, KD; Saridakis, DP","s.n.","1996","09","21",NA,"Brasil","Paraná","Rio Tibagi, margem esquerda,há 3km ponte sobre Can, margem esquerda,há 3Km ponte sobre Canyon","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,"Palmeira",NA,"2013","09","30",NA,NA,NA,"35166","auto",NA,NA,NA
"197","2020-11-12 17:00:30-03","UEL","FUEL","19472","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Saridakis, DP","s.n.","1994","11",NA,NA,"Brasil","Paraná","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"FUEL008593","Paranaguá",NA,"2013","09","30",NA,NA,NA,"24916","auto",NA,NA,NA
"198","2020-11-12 17:00:30-03","UEL","FUEL","20266","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Saridakis, DP; Torezan, JMD","s.n.","1997","08","26",NA,"Brasil","Paraná","a 400m do Viaduto Joaquim Murtinho-sentido Jaguar, sentido Jaguariaíva","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"Piraí do Sul",NA,"2013","10","09",NA,NA,NA,"37171","auto",NA,NA,NA
"199","2020-11-12 17:00:30-03","UEL","FUEL","20319","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Dubuc, MA; Salioni, KD; Saridakis, DP","s.n.","1996","09","22",NA,"Brasil","Paraná","Próximo ao viaduto Joaquim Murtinho, ld. direito, ld. direito","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"Piraí do Sul",NA,"2014","04","25",NA,NA,NA,"37171","auto",NA,NA,NA
"200","2020-11-12 17:00:30-03","UEL","FUEL","19432","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Saridakis, DP","s.n.","1996","09","22",NA,"Brasil","Paraná","Rodv. há 13km de Piraí,300m do Viaduto Joaquim Mur, 300m do Viaduto Joaquim Murtinho há 13Km de Piraí","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,"Piraí do Sul",NA,"2013","10","09",NA,NA,NA,"37171","auto",NA,NA,NA
"201","2020-11-12 17:00:30-03","UEL","FUEL","19477","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Albino, UB; Saridakis, DP","s.n.","1995","07","08",NA,"Brasil","Paraná","Rio Santa Bárbara, margem direita, margem direita","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"Sengés",NA,"2013","09","30",NA,NA,NA,"55682","auto",NA,NA,NA
"202","2020-11-12 17:00:30-03","UEL","FUEL","19470","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Saridakis, DP","Saridakis, DP","s.n.","1995","09","23",NA,"Brasil","Paraná","Rio Tibagi, margem esquerda, margem esquerda","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"Tibagi",NA,"2013","09","30",NA,NA,NA,"56988","auto",NA,NA,NA
"203","2020-11-12 17:00:30-03","UEL","FUEL","52143","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Gevalle, PM","Souza, VC","4394","1993","10","30",NA,"Brasil","São Paulo","Rodovia Itapeva - Itararé, próximo a ponte do rio","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"Itararé",NA,"2011","03","31",NA,NA,NA,"27729","auto",NA,NA,NA
"204","2019-11-01 15:02:06-03","UnB","UB","193318","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G. Weber ex Benj.","Donza, A","Eiten, G; Eiten, LT","2333","1960","09","20","Southern America","Brasil","São Paulo","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.2 km NNW of Padua Sales (about 27 km NW of city of Moji-Mirim).","-48.166667","-22.183333","575","575",NA,"Plants growing singly among Rhynchospora rigida plants. Flowers golden-yellow.; Open marsh (brejo), a dense growth of tall grasses and sedges with scattered herbs. Sedge meadow. Soil black, organic.",NA,"Mogi Guaçu",NA,"2015","08","07",NA,"-48.166667","-22.183333",NA,NA,NA,NA,NA
"205","2019-05-06 11:58:27-03","UFU","HUFU","38380","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.","Oliveira, G.C.","Oliveira, G.C.","1962","2002","12","23",NA,"Brasil","Minas Gerais","Fazenda Santa Juliana, 300m da BR 050 na altura do km 50.","-48.125278","-19.295556",NA,NA,NA,"Herbácea, ca. 0,10 m. Amarela.; Vereda.","HUFU00012658","Uberaba","HUFU00012658","2006","07","27",NA,"-48.125278","-19.295556",NA,NA,NA,NA,NA
"206","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in paludibus ad Lagoa Feia",NA,NA,NA,NA,NA,NA,NA,NA,"P10P0N0021 P10P0N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,"P10P0N0021 P10P0N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","G.Weber ex Benj.",NA,"Gardner, G","595",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in Serra dos Orgãos",NA,NA,NA,NA,NA,NA,NA,NA,"P10P0N0021 P10P0N0022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 16:27:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa capillaris","Benj.",NA,"Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia orientali",NA,NA,NA,NA,NA,"Floret mense Martio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"capillaris"
"210","2020-03-05 09:44:42-03","IBt","SP","127414","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Eiten, G; Eiten, LT","2333","1960","09","20",NA,"Brasil","São Paulo","Fazenda Campininha","-47.116667","-22.183333",NA,NA,NA,NA,NA,"Mogi Guaçu",NA,"1995","07","26",NA,"-47.116667","-22.183333",NA,NA,NA,NA,NA
"211","2020-03-05 09:44:42-03","IBt","SP","312583","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Simão Bianchini, R; Bianchini, S","1076","1997","05","01",NA,"Brasil","São Paulo","Base da Reserva do Parque Nacional da Serra da Bocaina","-44","-22",NA,NA,NA,NA,NA,"São José do Barreiro",NA,"1997","12","05",NA,"-44","-22",NA,NA,NA,NA,NA
"212","2020-03-05 09:44:42-03","IBt","SP","305685","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Amaral, MCE; et al.","95/32","1995","07","17",NA,"Brasil","São Paulo","Represa do Broa.","-47.75","-22.37",NA,NA,NA,NA,NA,"Itirapina",NA,"1997","06","21",NA,"-47.75","-22.37",NA,NA,NA,NA,NA
"213","2021-02-04 09:02:28-03","IBt","SP","23339","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-03-05 09:44:42-03","IBt","SP","30306","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","s.col.","s.n.","1917","10","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-04 09:02:28-03","IBt","SP","442","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"Hoehne, FC","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:07:39-03","IBt","SP","234335","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Guedes, FM","Kral, R; Wanderley, MGL","75253","1988","10","10",NA,"Brasil","Goiás","35-40 km de Pires do Rio para Cristalina","-48.2793998718262","-17.2996997833252",NA,NA,NA,NA,NA,"Pires do Rio",NA,"2018","04","13",NA,NA,NA,"39113","auto",NA,NA,NA
"217","2019-11-21 10:07:39-03","IBt","SP","232947","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Guedes, FM","Kral, R; Wanderley, MGL","75023","1988","09","22",NA,"Brasil","Mato Grosso","10 km do Alto Araguaia em direção à Rondonópolis","-53.2153015136719","-17.3146991729736","700","700",NA,NA,NA,"Alto Araguaia",NA,"2018","04","13",NA,NA,NA,"100273","auto",NA,NA,NA
"218","2020-03-05 09:44:42-03","IBt","SP","196250","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Guedes, FM","Barros, F","s.n.","1983","08",NA,NA,"Brasil","Mato Grosso do Sul","Km 85 da estrada para o alto Sucuriu. Fazenda Barreirinho","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,"Três Lagoas",NA,"2018","04","13",NA,NA,NA,"150618","auto",NA,NA,NA
"219","2020-03-05 09:44:42-03","IBt","SP","167086","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Taylor, P","Barros, F","365","1980","09","07",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Jaboticatubas",NA,"1983","05",NA,NA,NA,NA,"31264","auto",NA,NA,NA
"220","2020-03-05 09:44:42-03","IBt","SP","142876","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Taylor, P","Joly, AB; et al.","CFSC4671","1973","10","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 117, margem de rio","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Jaboticatubas",NA,"1983","05",NA,NA,NA,NA,"31264","auto",NA,NA,NA
"221","2020-03-05 09:44:42-03","IBt","SP","23454","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Hoehne, FC","s.n.","1928","11","06",NA,"Brasil","Paraná",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"Jaguariaíva",NA,"1995","07","27",NA,NA,NA,"44368","auto",NA,NA,NA
"222","2021-02-18 08:31:00-03","IBt","SP","14820","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"Loefgren, A","CGG2031","1893","01","03",NA,"Brasil","São Paulo",NA,"-47.4000015258789","-20.5300006866455",NA,NA,NA,NA,NA,"Franca",NA,NA,NA,NA,NA,NA,NA,"27521","auto",NA,NA,NA
"223","2020-03-05 09:44:42-03","IBt","SP","287238","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Souza, VC; et al.","7214","1994","11","13",NA,"Brasil","São Paulo","Estrada Itararé - Bomsucesso, Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"Itararé",NA,"1996","03","28",NA,NA,NA,"27729","auto",NA,NA,NA
"224","2020-03-05 09:44:42-03","IBt","SP","477098","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Gonella, PM","Souza, VC; et al.","31911","2005","12","09",NA,"Brasil","São Paulo","Estrada Itararé - Itapeva, próximo à ponte do rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"Itararé",NA,"2011","03","31",NA,NA,NA,"27729","auto",NA,NA,NA
"225","2020-03-05 09:44:42-03","IBt","SP","287515","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Souza, VC; et al.","8774","1995","08","18",NA,"Brasil","São Paulo","Estrada Itararé - Itapeva, próximo à ponte do rio Verde","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"Itararé",NA,"1996","03","28",NA,NA,NA,"27729","auto",NA,NA,NA
"226","2020-03-05 09:44:42-03","IBt","SP","115740","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Mattos, J; Moura, C","12926","1965","10",NA,NA,"Brasil","São Paulo","Perto da ponte do rio Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"Itararé",NA,"1997","11","04",NA,NA,NA,"27729","auto",NA,NA,NA
"227","2021-02-18 08:31:00-03","IBt","SP","14823","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.",NA,"Loefgren, A","CGG933","1888","10","01",NA,"Brasil","São Paulo","Estação Feijão","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"Rio Claro",NA,NA,NA,NA,NA,NA,NA,"21773","auto",NA,NA,NA
"228","2020-03-05 09:44:42-03","IBt","SP","14831","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Luederwaldt, H","s.n.","1908","01","10",NA,"Brasil","São Paulo","Ipiranga (bairro)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"São Paulo",NA,"1997","06","21",NA,NA,NA,"53584","auto",NA,NA,NA
"229","2020-03-05 09:44:42-03","IBt","SP","50309","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Handro, O","s.n.","1943","12","06",NA,"Brasil","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"São Paulo",NA,"1995","07","23",NA,NA,NA,"53584","auto",NA,NA,NA
"230","2020-03-05 09:44:42-03","IBt","SP","51709","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Roth, L","891","1942","10","15",NA,"Brasil","São Paulo","Santo Amaro (bairro)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"São Paulo",NA,"1995","07","23",NA,NA,NA,"53584","auto",NA,NA,NA
"231","2020-03-05 09:44:42-03","IBt","SP","7216","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Brade, AC","5870","1911","12",NA,NA,"Brasil","São Paulo","Saúde (bairro)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"São Paulo",NA,"1995","07","23",NA,NA,NA,"53584","auto",NA,NA,NA
"232","2020-03-05 09:44:42-03","IBt","SP","14817","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","nervosa","Utricularia nervosa","Weber ex Benj.","Corrêa, MA","Usteri, A","s.n.","1906","06","03",NA,"Brasil","São Paulo","Vila Mariana (bairro)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"São Paulo",NA,"1995","06","23",NA,NA,NA,"53584","auto",NA,NA,NA
