"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","sex"
"300","2019-02-15 11:47:39-02","IPA","IPA","16656","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Carauta, J.P.P.","787","1969","01","29","Brasil","Mato Grosso","Campo Grande","Inferninho, perto do riacho. Na mata hidrófila.",NA,NA,NA,NA,NA,NA,"IPA0016656",NA,"Porte herbáceo. Inflorescências alvacentas. Muiot comum na orla da mata.Centro de Pesquisas Florestais e Conservação da Natureza Nº 6809.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-02-15 11:47:39-02","IPA","IPA","16754","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.",NA,NA,NA,"Pontual, I.","741","1968","02","25","Brasil","Bahia",NA,"Próximo á cidade de Flamengo.",NA,NA,NA,NA,NA,NA,"IPA0016754",NA,"Planta vivendo á margem da estrada.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-02-15 11:47:39-02","IPA","IPA","17631","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","08","17","Giulietti, A.M.","322","1968","10","06","Brasil","Mato Grosso",NA,"15 km ao Sul do Acampamento da Royal Society, na estrada Xavantina - São Felix. Campo úmido.",NA,NA,NA,NA,NA,NA,"IPA0017631",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-02-15 11:47:39-02","IPA","IPA","21605","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Renvoize","1974",NA,NA,"Harley, R.M.","16155","1974","02","18","Brasil","Bahia",NA,"6 km. From filadelfia on the BA 385 to Itiuba. Caatinga vegetation on sand. Alt.:","-40.066667","-10.75","-40.066667","-10.75","400","400","IPA0021605",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-02-15 11:47:39-02","IPA","IPA","21622","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Renvoize","1974",NA,NA,"Harley, R.M.","16382","1974","02","26","Brasil","Bahia",NA,"BA 41 km. N. of Senhor do Bonfim on the BA 130 highway to Juazeiro. Dry hillside with quartzitic metamorphic rocks and damp sandy river bed with surrounding caatinga.","-40.216667","-10.083333","-40.216667","-10.083333","500","500","IPA0021622",NA,"Erect tufted annual grass, abundant.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-02-15 11:47:39-02","IPA","IPA","21645","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Renvoize","1974",NA,NA,"Harley, R.M.","17565","1974","03","31","Brasil","Bahia",NA,"Coastal Zone. Itacaré, near the mouth of the Rio das Contas, Coastal evergreen forest with disturbed margins, rocks by the sea, and semi-cultivated ground. Alt Sea level.","-38.983333","-14.3","-38.983333","-14.3",NA,NA,"IPA0021645",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2019-02-15 11:47:39-02","IPA","IPA","2757","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Pittier, H.","1582","1906","06","23","Colombia","Magdalena",NA,"Rio Frio. Pastagem úmidas.",NA,NA,NA,NA,NA,NA,"IPA0002757",NA,"Nº herbario Pickel - 2676.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-02-15 11:47:39-02","IPA","IPA","2758","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Pickel, B.","3562","1934","06","06","Brasil","Pernambuco",NA,"Russinha, Caatinga.",NA,NA,NA,NA,NA,NA,"IPA0002758",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2019-02-15 11:47:39-02","IPA","IPA","28995","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Andrade-Lima","1980","07","23","Emperaire, L.","547","1979",NA,NA,"Brasil","Piauí",NA,"Serra da Capivara",NA,NA,NA,NA,NA,NA,"IPA0028995",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-02-15 11:47:39-02","IPA","IPA","29086","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Andrade-Lima","1980","07","23","Emperaire, L.","611","1979",NA,NA,"Brasil","Piauí",NA,"Serra da Capivara",NA,NA,NA,NA,NA,NA,"IPA0029086",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-02-15 11:47:39-02","IPA","IPA","51092","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Pereira, R.","1989","11","21","Dantas, A.; Flor, R.; Roberto, A.; Flor, R.; Roberto, A.","142","1984","10","18","Brasil","Rio Grande do Norte","Senador Georgino Avelino",NA,"-35.133333","-6.166667","-35.133333","-6.166667",NA,NA,"IPA0051092",NA,"Hábito: Herbáceo, altura ca. 50 cm, flor branca esverdeada.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-02-15 11:47:39-02","IPA","IPA","57721","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Carvalho, J.H.; Alcoforado-Filho, F.G.; Bona-Nascimento, M.S.; Alcoforado-Filho, F.G.; Bona-Nascimento, M.S.","407","1994","03","01","Brasil","Piauí","São João do Piauí","Fazenda Experimental Guimarães Duque","-42.246667","-8.358056","-42.246667","-8.358056","222","222","IPA0057721",NA,"Caatinga. A área está situada em relevo plano, numa situação de baixada. Atualmente é utilizada como pasatgem natural. Solo argiloso. OBS.: Erva: ereta. Folhas simples. Espécime somente disponível na estação das chuvas, encontrando-se","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-02-15 11:47:39-02","IPA","IPA","66017","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.; Maciel, J.R.","2004","05",NA,"Lima, V.C.; Ferraz, E.B.; Rita Pereira; Ferraz, E.B.; Rita Pereira","18","2002","03","24","Brasil","Pernambuco","Águas Belas","Santana do Ipanema em direção a Águas Belas.","-37.163889","-9.158056","-37.163889","-9.158056",NA,NA,"IPA0066017",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-02-15 11:47:40-02","IPA","IPA","85792","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Fotius, G.",NA,NA,NA,"Fotius, G.","3256","1982","12","22","Brasil","Pernambuco","Petrolina","Área da CODEVASF","-40.294444","-9.883333","-40.294444","-9.883333",NA,NA,"IPA0085792",NA,"Erva per., cespitosa ca. 60-80 cm de altura. Caules secundários (intra bainha). Flor mais ou menos rosada com pilosidade cinza clara.; Bordadura de campo de cultura irrigada.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-02-15 11:47:39-02","IPA","IPA","73095","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","03",NA,"Rita Pereira; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano,; Bocage, A.; Albuquerque, N.A.; Maciel, J.R.; Marques, J.S.; Cano, O.; Costa e S","2553","2006","02","20","Brasil","Pernambuco","Arcoverde","Serra das Varas, Mata da Torre - na subida trilha principal.","-37.010278","-8.4325","-37.010278","-8.4325","915","915","IPA0073095",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-07-26 11:40:56-03","IPA","IPA","808","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.",NA,NA,NA,"Vasconcellos Sobrinho","808","1935","09","21","Brasil",NA,NA,"Campo agrostologico. Rio Branco. Terreno silicoso.",NA,NA,NA,NA,NA,NA,"IPA0000808",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-02-15 11:47:39-02","IPA","IPA","2760","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Pickel, B.","3837","1935","06","24","Brasil","Paraíba","Campina Grande","Puxinanan, Pastagem.","-35.8810997009277","-7.23055982589722",NA,NA,NA,NA,"IPA0002760",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"41577","auto",NA,NA,NA,NA,NA
"317","2019-02-15 11:47:40-02","IPA","IPA","86036","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa; Silva, M.B.","2011","04",NA,"Trajano, A.","92","2009","04","21","Brasil","Paraíba","Soledade","Comunidade Rural - Barrocas","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"IPA0086036",NA,"Erva.; Caatinga.","Southern America",NA,NA,"Plantae",NA,NA,"21726","auto",NA,NA,NA,NA,NA
"318","2019-02-15 11:47:39-02","IPA","IPA","47439","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","08","17","Luetzelburg","28554","1935","02","17","Brasil","Paraíba","Sousa",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"IPA0047439",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"21208","auto",NA,NA,NA,NA,NA
"319","2019-02-15 11:47:39-02","IPA","IPA","20334","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","08","03","Tenório, E.C.","1066","1969","09","13","Brasil","Pernambuco","Águas Belas","Estrada entre Buique - Águas Belas.","-37.1231002807617","-9.11139011383057",NA,NA,NA,NA,"IPA0020334",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"36545","auto",NA,NA,NA,NA,NA
"320","2019-07-26 11:40:56-03","IPA","IPA","18481","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971","02","04","Ferraz, L.","18481","1970","03","25","Brasil","Pernambuco","Araripina","Chapada do Araripe","-40.4982986450195","-7.57610988616943",NA,NA,NA,NA,"IPA0018481",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"41571","auto",NA,NA,NA,NA,NA
"321","2019-02-15 11:47:39-02","IPA","IPA","73318","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","03","29","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2162","2006","03","29","Brasil","Pernambuco","Arcoverde","Serra das Varas, Mata da Jacú, no entorno do açude, na barragem.","-37.0539016723633","-8.41888999938965",NA,NA,NA,NA,"IPA0073318",NA,"Erva cespitosa, panícula longa com tricomas acizentados.","Southern America",NA,NA,"Plantae",NA,NA,"23066","auto",NA,NA,NA,NA,NA
"322","2019-02-15 11:47:39-02","IPA","IPA","73476","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.; Maciel, J.R.","2004","05",NA,"Vranckx, P.","85","2003","06",NA,"Brasil","Pernambuco","Bom Jardim","Pedra do Mocozeiro, Umari.","-35.5872001647949","-7.79582977294922",NA,NA,NA,NA,"IPA0073476",NA,"Erva, ca. de 50 cm de altura.","Southern America",NA,NA,"Plantae",NA,NA,"14562","auto",NA,NA,NA,NA,NA
"323","2019-02-15 11:47:39-02","IPA","IPA","81519","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Maciel, J.R.; Silva, W.C. da","2003","11",NA,"Maciel, J.R.; Silva, W.C. da; Silva, W.C. da","101","2003","11",NA,"Brasil","Pernambuco","Bonito","Ladeira acima da igrejinha - Alto do Bonito.","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"IPA0081519",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"20932","auto",NA,NA,NA,NA,NA
"324","2019-02-15 11:47:39-02","IPA","IPA","81512","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Maciel, J.R.; Silva, W.C. da","2003","11",NA,"Maciel, J.R.; Silva, W.C. da; Silva, W.C. da","85","2003","11",NA,"Brasil","Pernambuco","Bonito","Subida da igrejinha.","-35.7285995483398","-8.47027969360352",NA,NA,NA,NA,"IPA0081512",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"20932","auto",NA,NA,NA,NA,NA
"325","2019-02-15 11:47:39-02","IPA","IPA","42940","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa; Silva, M.B.","2006","08",NA,"Andrade-Lima","8136","1975","06","21","Brasil","Pernambuco","Buíque","Chapada de São José","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"IPA0042940",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"38964","auto",NA,NA,NA,NA,NA
"326","2019-02-15 11:47:39-02","IPA","IPA","8513","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Coelho, M.","5","1956","06",NA,"Brasil","Pernambuco","Carpina","Fazenda Limeira Grande. Em pastos.","-35.2546997070312","-7.850830078125",NA,NA,NA,NA,"IPA0008513",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"19558","auto",NA,NA,NA,NA,NA
"327","2019-02-15 11:47:39-02","IPA","IPA","14524","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Tenório, E.C.","172","1966","09","23","Brasil","Pernambuco","Goiana","Á beira de uma capoeira.","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"IPA0014524",NA,"Com mais de 1,5 m de altura, bastante piloso nas bainhas.","Southern America",NA,NA,"Plantae",NA,NA,"22853","auto",NA,NA,NA,NA,NA
"328","2019-02-15 11:47:39-02","IPA","IPA","19446","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde",NA,NA,NA,NA,"Academia Brasileira de Ciências","564","1971","05","06","Brasil","Pernambuco","Ipubi","A 6 Km de Serra Branca, solo arenoso.","-40.1488990783691","-7.651939868927",NA,NA,NA,NA,"IPA0019446",NA,"Erva ereta 1,50 - 1,80 m.","Southern America",NA,NA,"Plantae",NA,NA,"42741","auto",NA,NA,NA,NA,NA
"329","2019-02-15 11:47:39-02","IPA","IPA","42186","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Ataíde, M.","1984",NA,NA,"Lima, G.C.","55","1984","05",NA,"Brasil","Pernambuco","Ouricuri","Fazenda Estaca.","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"IPA0042186",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"56078","auto",NA,NA,NA,NA,NA
"330","2019-02-15 11:47:39-02","IPA","IPA","31545","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Fotius, G.","1983","11",NA,"Fotius, G.","3256","1982","12","22","Brasil","Pernambuco","Petrolina","CODEVASF. Beira de Campo de Cultura Irrigável.","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"IPA0031545",NA,"Erva cespitosa 60 - 80 cm de altura. Presença de Thalls intravaginanx (= caule intra baínha) Flor, pilosidade cínzento - clara ( + ou - rosada)","Southern America",NA,NA,"Plantae",NA,NA,"90462","auto",NA,NA,NA,NA,NA
"331","2019-02-15 11:47:39-02","IPA","IPA","57865","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2002","04",NA,"Galindo, R.","25","1995",NA,NA,"Brasil","Pernambuco","Recife","Dois Irmãos, Mata de Dois Irmãos, arredores do Açude do Prata.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0057865",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"18865","auto",NA,NA,NA,NA,NA
"332","2019-02-15 11:47:39-02","IPA","IPA","8013","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Falcão, J.I.A.; Egler, W.A.; Pereira, E.; Egler, W.A.; Pereira, E.","989","1954","09","09","Brasil","Pernambuco","Rio Formoso","Horto Floretsal de Saltinho.","-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,"IPA0008013",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"21734","auto",NA,NA,NA,NA,NA
"333","2019-02-15 11:47:39-02","IPA","IPA","2756","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Tenório, E.C.","1971",NA,NA,"Pickel, B.","113","1923","05",NA,"Brasil","Pernambuco","São Lourenço da Mata","São Bento, Campos de cultura.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0002756",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"21764","auto",NA,NA,NA,NA,NA
"334","2019-02-15 11:47:39-02","IPA","IPA","58103","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2002","04","19","Gomes, M.L.","164","1996","03","20","Brasil","Pernambuco","Serra Talhada","Vila Saco, Caatinga. Solo argiloso.","-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,"IPA0058103",NA,"Erva. Flores alvas.","Southern America",NA,NA,"Plantae",NA,NA,"55090","auto",NA,NA,NA,NA,NA
"335","2019-07-26 11:40:56-03","IPA","IPA","46893","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2006","08","17","Djalma","46893","1982",NA,NA,"Brasil","Piauí","Parnaíba",NA,"-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"IPA0046893",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"25571","auto",NA,NA,NA,NA,NA
"336","2019-02-15 11:47:39-02","IPA","IPA","53912","S","Plantae","Poaceae","Digitaria","insularis","Digitaria insularis","(L.) Fedde","Costa e Silva, M.B.","2002","04",NA,"Teixeira, D.M.C.","27","1991","06",NA,"Brasil","Piauí","Parnaíba","Campo Experimental.","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"IPA0053912",NA,"Invasoras de cultivo.","Southern America",NA,NA,"Plantae",NA,NA,"25571","auto",NA,NA,NA,NA,NA
"337","2019-02-15 11:48:31-02","IPA","IPA","18553","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Tenório, E.C.","1970","11",NA,"Tenório, E.C.","440","1969","01","22","Brasil","Goiás",NA,"Cachoeira Grande",NA,NA,NA,NA,NA,NA,"IPA0018553",NA,"Invasora.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-02-15 11:48:31-02","IPA","IPA","58206","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Gomes, M.L.","1995","08",NA,"Gomes, M.L.","97","1995","08","15","Brasil","Pernambuco","Serra Talhada","Estação Experimntal do IPA, Vila do Saco.","-38.321111","-7.983333","-38.321111","-7.983333","500","500","IPA0058206",NA,"Erva de flores brancas; frequência alta; usada como forrageira.; Vegetação caatinga; roça; local plano; terreno arenoso.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-02-15 11:48:31-02","IPA","IPA","89458","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Gallindo, F.","2014","10",NA,"Machado-Filho, H.O.","429","2014","05","19","Brasil","Paraíba","Sapé","margem do Açude São Salvador.","-35.232778","-7.096389","-35.232778","-7.096389","123","123","IPA0089458",NA,"Erva. Inflorescência panicula.; Vegetação ciliar.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-02-15 11:48:31-02","IPA","IPA","89927","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Gallindo, F.","2015","02",NA,"Machado-Filho, H.O.","676","2014","07","25","Brasil","Paraíba","Araçagi","margem do Açude Araçagi.","-35.381111","-6.853056","-35.381111","-6.853056","57","57","IPA0089927",NA,"Erva.; Vegetação ciliar.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-02-15 11:48:31-02","IPA","IPA","18709","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Tenório, E.C.","1970","12",NA,"Tenório, E.C.","603","1969","02","05","Brasil","Paraíba","Areia","Campus da Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"IPA0018709",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"15425","auto",NA,NA,NA,NA,NA
"342","2019-02-15 11:48:31-02","IPA","IPA","18686","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Tenório, E.C.","1970","11",NA,"Tenório, E.C.","573","1969","02","05","Brasil","Paraíba","Guarabira","Estrada Mamanguape-Guarabira. Margem","-35.4900016784668","-6.85472011566162",NA,NA,NA,NA,"IPA0018686",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"13473","auto",NA,NA,NA,NA,NA
"343","2019-02-15 11:48:31-02","IPA","IPA","18751","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees",NA,NA,NA,NA,"Tenório, E.C.","644","1969","02","13","Brasil","Pernambuco","Gravatá","Br 232, Km 88. Ao lado da estrada.","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"IPA0018751",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,"19146","auto",NA,NA,NA,NA,NA
"344","2019-02-15 11:48:31-02","IPA","IPA","18763","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Tenório, E.C.","1970","12",NA,"Tenório, E.C.","660","1969","02","18","Brasil","Pernambuco","Ilha de Itamaracá","Forte de Orange, Solos arenosos",NA,NA,NA,NA,NA,NA,"IPA0018763",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-07-04 14:57:31-03","IPA","IPA","89928","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Gallindo, F.","2015","02",NA,"Machado-Filho, H.O.","268","2014","05","06","Brasil","Paraíba","Boqueirão","margem do Açude Epitácio Pessoa.","-36.135","-7.481667","-36.135","-7.481667","355","355","IPA0089928",NA,"Vegetação ciliar.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-02-15 11:48:31-02","IPA","IPA","89929","S","Plantae","Poaceae","Trichachne","insularis","Trichachne insularis","(L.) Nees","Gallindo, F.","2015","02",NA,"Machado-Filho, H.O.","848","2014","10","07","Brasil","Paraíba","Sapé","margem do Açude São Salvador.","-35.232778","-7.096389","-35.232778","-7.096389","123","123","IPA0089929",NA,"Vegetação ciliar.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-02-15 11:48:31-02","IPA","IPA","16690","S","Plantae","Poaceae","Trichachne","sacchariflora","Trichachne sacchariflora","Nees","Tenório, E.C.","1969","10","16","Castellanos, A.","25019","1967","07","09","Brasil","Minas Gerais",NA,"Limite entre Minas Gerais e Bahia (P. Azul da Conquista).",NA,NA,NA,NA,NA,NA,"IPA0016690",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA
