"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"339","2020-09-02 16:35:13-03","Cenargen","CEN","18131","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"João Aguiar Nogueira Batista","242","1992","01","17",NA,"Brasil","GO","Exsicatas",NA,NA,"CEN00018131",NA,NA,"Kunth","J. A. N. Batista","Área do Morro do Cabeludo.","-48.9592018127441","-15.852499961853","CEN00018131","PIRENOPOLIS",NA,NA,"2009","12",NA,"40887","auto",NA,NA,NA,NA,NA,"1",NA
"340","2020-09-02 16:35:17-03","Cenargen","CEN","79927","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Jair Eustáquio Quintino de Faria Jr.","1034","2011","02","13",NA,"Brasil","GO","Exsicatas",NA,"Erva ca. 0,3 m de altura, frutos imaturos verdes. HERBÁRIO UB - Goiás","CEN00079927",NA,NA,"Kunth","J. A. N. Batista","Brasil - Goiás - Pirenópolis - Parque Estadual dos Pireneus, próximo á entrada por Cocalzinho de Goiás, Campo Limpo Úmido.","-48.9592018127441","-15.852499961853","CEN00079927","PIRENOPOLIS",NA,NA,"2014","06",NA,"40887","auto",NA,NA,NA,NA,NA,"1",NA
"341","2019-11-13 11:27:45-03","USP","SPF","65042","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","gehrtii","Habenaria gehrtii","isotype","Gehrt, A","s.n.","1919","02",NA,NA,"Brasil","Minas Gerais",NA,NA,"Flor alvo-esverdeada.","SPF00065042",NA,NA,"Hoehne & Schltr.",NA,"Campos do Córrego Leitão.","-43.937801361084","-19.9207992553711","SPF00065042","Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"342","2020-12-02 09:07:35-03","UNITINS","HUTO","1889","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Santos, E.R.","1834","2008","12","30",NA,"Brasil","Tocantins",NA,NA,"Herbácea com cerca de 30 cm de altura. Flor de cor verde com lobulo de cor creme; Vereda fazendo transição com mata de galeria e cerrado","HUTO001889",NA,NA,"Kunth.","Hall, C.G.","Área de influência da UHE de Novo Acordo. Próximo à um dos possiveis eixos da Barragem","-47.658889","-9.97","HUTO001889","Rio Sono",NA,NA,"2013","01","11",NA,NA,"-47.658889","-9.97",NA,NA,NA,NA,NA
"343","2019-10-07 09:20:02-03","UEFS","HUEFS","191456","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","curtibradei","Habenaria curtibradei",NA,"Pastore, J.F.B.","1214","2005","01","20",NA,"Brasil","Distrito Federal",NA,NA,NA,"HUEFS0191456","Angiospermae","Asparagales","Hoehne",NA,"Chapada da contagem, próximo á FERCAL.","-47.905278","-15.574444","HUEFS0191456","Brasilia",NA,NA,NA,NA,NA,NA,NA,"47W54'19''","15S34'28''","Lilianae",NA,NA,NA,NA
"344","2019-10-07 09:20:02-03","UEFS","HUEFS","78809","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","curtibradei","Habenaria curtibradei",NA,"Batista, J.A.N.","1339","2002","12","21",NA,"Brasil","Distrito Federal",NA,NA,NA,"HUEFS0078809","Angiospermae","Asparagales","Hoehne",NA,"RA-I, Brasília - Plano piloto. Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de brasília, Local do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","HUEFS0078809","Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"345","2019-10-07 09:20:05-03","UEFS","HUEFS","46249","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Queiroz, L.P.de","6289","2000","06","16",NA,"Brasil","Bahia",NA,NA,"Mata higrófila","HUEFS0046249","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Pedra branca Serra da Jibóia, cerca de 4km de Pedra Branca.","-39.475278","-12.253056","HUEFS0046249","Santa Terezinha","760","760","2005","05",NA,NA,NA,"39W28'31''","12S15'11''","Lilianae",NA,NA,NA,NA
"346","2019-10-07 09:20:05-03","UEFS","HUEFS","90531","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"van den Berg, C.","1223","2004","02","09",NA,"Brasil","Goiás",NA,NA,NA,"HUEFS0090531","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Ponto 7.","-47.429444","-13.925556","HUEFS0090531","Alto Paraíso","1467","1467","2006","02",NA,NA,NA,"47W25'46''","13S55'32''","Lilianae",NA,NA,NA,NA
"347","2019-10-07 09:20:05-03","UEFS","HUEFS","158419","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Popovkin, A.V.","279","2008","05","28",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0158419","Angiospermae","Asparagales","Kunth","C.van den Berg","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.","-38.033333","-12.016667","HUEFS0158419","Entre Rios",NA,NA,"2013","02",NA,NA,NA,"38W2'","12S1'","Lilianae",NA,NA,NA,NA
"348","2019-10-07 09:20:05-03","UEFS","HUEFS","191483","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Guariano, E.S.G.","552","2000","12","20",NA,"Brasil","Distrito Federal",NA,NA,NA,"HUEFS0191483","Angiospermae","Asparagales","Kunth",NA,"Fazenda Sucupira, Mata de Galeria do córrego Riacho fundo, lado direito da estrada, (Riacho Fundo - FAZ).","-48","-15.866667","HUEFS0191483","Brasilia","1100","1100",NA,NA,NA,NA,NA,"48W0'0''","15S52'0''","Lilianae",NA,NA,NA,NA
"349","2019-10-07 09:20:05-03","UEFS","HUEFS","191484","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Guariano, E.S.G.","537","2000","12","20",NA,"Brasil","Distrito Federal",NA,NA,NA,"HUEFS0191484","Angiospermae","Asparagales","Kunth",NA,"Fazenda Sucupira, campo à direita da estrada que liga o Riacho Fundo a FAZ.","-48","-15.866667","HUEFS0191484","Brasilia","1100","1100",NA,NA,NA,NA,NA,"48W0'0''","15S52'0''","Lilianae",NA,NA,NA,NA
"350","2019-10-07 09:20:05-03","UEFS","HUEFS","7564","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Queiroz, L.P.de","1582","1987","05","27",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0007564","Angiospermae","Asparagales","Kunth","J.A.N.Batista",NA,"-39.466667","-12.85","HUEFS0007564","Castro Alves","680","680","2006","02",NA,NA,NA,"39W28'","12S51'","Lilianae",NA,NA,NA,NA
"351","2019-10-07 09:20:05-03","UEFS","HUEFS","76485","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"van den Berg, C.","1002","2003","08","09",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0076485","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Serra da Torre direita.","-39.0675","-11.628611","HUEFS0076485","Serrinha","606","606","2006","02",NA,NA,NA,"39W4'3''","11S37'43''","Lilianae",NA,NA,NA,NA
"352","2019-10-07 09:20:05-03","UEFS","HUEFS","90541","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"van den Berg, C.","1258","2004","02","11",NA,"Brasil","Goiás",NA,NA,"Campo, mata rala.","HUEFS0090541","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Ponto 9, Serra dos Pirineus, 15 Km estrada direta Cocalzinho.","-48.830833","-15.796389","HUEFS0090541","Pirenópolis","1343","1343","2006","02",NA,NA,NA,"48W49'51''","15S47'47''","Lilianae",NA,NA,NA,NA
"353","2019-10-07 09:20:05-03","UEFS","HUEFS","99731","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida","Holótipo","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0099731","Angiospermae","Asparagales","Kunth",NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"354","2019-10-07 09:20:05-03","UEFS","HUEFS","99732","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida","Isótipo","Salzmann",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0099732","Angiospermae","Asparagales","Kunth",NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"355","2019-10-07 09:20:05-03","UEFS","HUEFS","99733","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida","Isótipo","Salzmann, P.",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0099733","Angiospermae","Asparagales","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"356","2019-10-07 09:20:05-03","UEFS","HUEFS","72576","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Smidt, E.C.","311","2002","05","27",NA,"Brasil","Bahia",NA,NA,"Mata degradada, próximo a pastagem.","HUEFS0072576","Angiospermae","Asparagales","Kunth","J.A.N.Batista","estrada para São Felipe, ca. 4km.","-39.033333","-12.083333","HUEFS0072576","Muritiba",NA,NA,"2006","02",NA,NA,NA,"39W2'0''","12S5'0''","Lilianae",NA,NA,NA,NA
"357","2019-10-07 09:20:05-03","UEFS","HUEFS","187342","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Felix, L.P.","7173","1995","07","18",NA,"Brasil","Pernambuco",NA,NA,NA,"HUEFS0187342","Angiospermae","Asparagales","Kunth","M.Machado & T.T.S.Silva",NA,"-35.5647010803223","-8.20110988616943","HUEFS0187342","Gravatá",NA,NA,"2012","08",NA,"19146","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"358","2019-10-07 09:20:05-03","UEFS","HUEFS","20032","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Queiroz, L.P.de","4337","1995","06","29",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0020032","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Campus da UEFS, gramado entre o 1º e o 2º módulo.","-38.9667015075684","-12.2666997909546","HUEFS0020032","Feira de Santana",NA,NA,"1998","05",NA,"46325","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"359","2019-10-07 09:20:05-03","UEFS","HUEFS","161479","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"van den Berg, C.","1716","2006","08","19",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0161479","Angiospermae","Asparagales","Kunth","C.van den Berg","Campus da UEFS, módulo I","-38.9667015075684","-12.2666997909546","HUEFS0161479","Feira de Santana",NA,NA,"2013","02",NA,"46325","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"360","2019-10-07 09:20:05-03","UEFS","HUEFS","184797","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pastore, J.F.B.","4023","2012","02","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0184797","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Entre Bambuí e Patos de Minas","-45.9768981933594","-20.0063991546631","HUEFS0184797","Bambuí",NA,NA,"2013","12",NA,"39871","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"361","2019-10-07 09:20:05-03","UEFS","HUEFS","144306","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Giulietti, A.M.","3457","1960","05","22",NA,"Brasil","Pernambuco",NA,NA,NA,"HUEFS0144306","Angiospermae","Asparagales","Kunth","J.A.N.Batista","Margem da estrada para Fazenda Nova.","-35.9761009216309","-8.28332996368408","HUEFS0144306","Caruaru",NA,NA,"2013","12",NA,"35136","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"362","2019-10-07 09:20:05-03","UEFS","HUEFS","159178","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Félix, L.P.","HST17349","1997","06","26",NA,"Brasil","Pernambuco",NA,NA,"Terrenos abertos, pedregosos e úmidos.","HUEFS0159178","Angiospermae","Asparagales","Kunth","L.P.Félix","Serra das Russas.","-35.5647010803223","-8.20110988616943","HUEFS0159178","Gravatá",NA,NA,"1997",NA,NA,"19146","auto",NA,NA,"Lilianae",NA,NA,NA,NA
"363","2020-04-21 17:33:04-03","F","FMNH-SEEDPLANTS","V0361227F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","flexa","Habenaria flexa","Possible type","G. Gardner","3993",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0361227F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"364","2019-07-09 12:46:50-03","F","FMNH-SEEDPLANTS","V0433563F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","pickelii","Habenaria pickelii",NA,"H. S. Irwin","11393","1966","1","5","South America","Brazil","Distrito Federal",NA,NA,NA,"V0433563F","Spermatophyta",NA,NA,"RRC ID Flag",NA,NA,NA,"V0433563F_01 V0433563F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"11393",NA,NA
"365","2019-07-09 12:42:40-03","F","FMNH-SEEDPLANTS","V0046367F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","smithii","Habenaria smithii","Isotype","Herb. H. Smith","2358","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"V0046367F","Spermatophyta",NA,NA,NA,NA,"-72.8667","3.8811","V0046367F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"366","2019-07-09 12:44:01-03","F","FMNH-SEEDPLANTS","V0433559F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,NA,"7","1932","2","20","South America","Chile",NA,NA,NA,NA,"V0433559F","Spermatophyta",NA,NA,NA,NA,"-70.8906","-35.8156","V0433559F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"367","2019-07-09 12:44:01-03","F","FMNH-SEEDPLANTS","V0433560F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"M. R. Schomburgk","757","1839","4",NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,"V0433560F","Spermatophyta",NA,NA,NA,NA,"-59","5","V0433560F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"368","2019-07-09 12:44:01-03","F","FMNH-SEEDPLANTS","V0433561F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"C. Bues",NA,"1931","1","20","South America","Peru",NA,NA,NA,NA,"V0433561F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0433561F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"369","2019-07-09 12:44:01-03","F","FMNH-SEEDPLANTS","V0433562F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"T. Meyer","4141","1942","2","1","South America","Argentina",NA,NA,NA,NA,"V0433562F","Spermatophyta",NA,NA,NA,NA,"-64.9208","-35.3869","V0433562F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"370","2019-07-09 12:44:01-03","F","FMNH-SEEDPLANTS","V0433564F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"L. O. Williams & V. Assis","5789","1945","2","28","South America","Brazil",NA,NA,NA,NA,"V0433564F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0433564F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"371","2019-07-09 12:46:57-03","F","FMNH-SEEDPLANTS","V0433565F","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"H. S. Irwin et al.","26100","1970","2","5","South America","Brazil",NA,NA,NA,NA,"V0433565F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0433565F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"372","2015-02-26 09:30:06-03","NHMLondon","NHM-LONDON-BOT","BM000900944","S","Plantae","Orchidaceae","Habenaria","curtibradei","Habenaria curtibradei",NA,"J.A.N. Batista","1339","2002","12","21",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:4655057",NA,NA,NA,NA,"Hoehne",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA
"373","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000032684","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"George Gardner; b.1812; d.1849; Gardner","3455",NA,NA,NA,NA,"Brasil","Tocantins",NA,"NHMUK:ecatalogue:4622825",NA,NA,NA,NA,"Kunth","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N",NA,"-47.5835","-11.7462",NA,NA,NA,NA,"2013","01","21",NA,NA,"-47.5835","-11.7462",NA,NA,NA,NA,NA
"374","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000032685","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Pedro Cláudio Dinamarquez (Peter) Clausen; b.1804; d.1855; Clausen","s.n.","1840",NA,NA,NA,"Brasil","Minas Gerais",NA,"NHMUK:ecatalogue:4622826",NA,NA,NA,NA,"Kunth","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N",NA,"-44.096503","-19.690239",NA,NA,NA,NA,"2013","01","21",NA,NA,"-44.096503","-19.690239",NA,NA,NA,NA,NA
"375","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000032721","S","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Walter Adolpho Ducke; b.1876; d.1959; Ducke","3434","1903","04","08",NA,"Brasil","Pará",NA,"NHMUK:ecatalogue:4622867",NA,NA,NA,NA,"Kunth","João Aguiar Nogueira Batista; Universidade Federal de Minas Gerais; Depto. Botânica #?# ICB; J.A.N",NA,"-53.79","0.56",NA,NA,NA,NA,"2013","01","21",NA,NA,"-53.79","0.56",NA,NA,NA,NA,NA
"376","2019-11-01 15:15:25-03","UnB","UB","91917","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","curti-bradei","Habenaria curti-bradei",NA,"Batista, JAN","1339",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,"UB0019605","Monocotyledonae",NA,"Hoehne","Batista, JAN","Plano Piloto","-47.9296989440918","-15.7797002792358","UB0019605","Brasília",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:15:30-03","UnB","UB","19890","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, RS","48","1994","12","27","Southern America","Brasil",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN",NA,NA,NA,NA,NA,NA,NA,"2018","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 15:15:30-03","UnB","UB","19903","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Heringer, EP","9983","1964",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN; Ramalho, AJ","Parque do Guará",NA,NA,NA,"Guará",NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 15:15:30-03","UnB","UB","19891","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Heringer, EP","9684","1962",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Fund. Zoobotânica","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"2018","05","25","70570","auto",NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 15:15:30-03","UnB","UB","19904","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Heringer, EP","10067",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN; Ramalho, AJ","UNB","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"2009","12",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 15:15:30-03","UnB","UB","19906","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Heringer, EP","10804","1965",NA,NA,"Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN; Ramalho, AJ","Zoobotânico","-47.9296989440918","-15.7797002792358",NA,"Brasília",NA,NA,"2009","12",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 15:15:30-03","UnB","UB","8216","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Simon, MF; Lima, JCM; Eiten, G; Carvalho, AM","91","1999","02","01","Southern America","Brasil","Goiás",NA,NA,"Erva. Flor branco; Campo úmido de campo rupestre.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Teresina, km 15","-47.5099983215332","-14.1324996948242",NA,"Alto Paraíso de Goiás","1500","1500","1999","03",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 15:15:30-03","UnB","UB","19884","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Irwin, HS; Harley, RM; Onishi, E","29595","1971","02","01","Southern America","Brasil","Minas Gerais",NA,NA,"Perianth cream.; Terrestrial erect 0,5m; Disturbed ground. Steep rocky lower slopes.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Pico do Itacolomi, ca. 3km S. of Ouro Preto","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","1650","1650","1997","01","07","44599","auto",NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 15:15:30-03","UnB","UB","19901","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Irwin, HS","11393","1966","01","05","Southern America","Brasil",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN",NA,NA,NA,NA,NA,NA,NA,"1997","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 15:15:30-03","UnB","UB","107629","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, RS; Gonçalves, EG","278","1998","01",NA,"Southern America","Brasil","Maranhão",NA,NA,"Caderno com localidades precisas perdidas.&nf;Viagem a Goiás, Tocantins, Maranhão e Bahia&nf;ocorrida entre 14-22 de janeiro de 1998; Erva; Em platô com cerrado aberto.","UB0018701","Monocotyledonae",NA,"Kunth","Meneguzzo, TEC","Região de Carolina, no cume do Morro do Chapéu",NA,NA,"UB0018701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 15:15:30-03","UnB","UB","19924","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Irwin, HS","12957","1966","02","16","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN",NA,NA,NA,NA,NA,NA,NA,"1997","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 15:15:30-03","UnB","UB","19925","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Irwin, HS","24203","1969","03","10","Southern America","Brasil",NA,NA,NA,NA,NA,"Monocotyledonae",NA,"Kunth","Batista, JAN; Ramalho, AJ",NA,NA,NA,NA,NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 15:15:30-03","UnB","UB","4394","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Heringer, EP","10809","1965","12","26","Southern America","Brasil","Distrito Federal",NA,NA,"Erva. Flor amarela; Brejo.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Setor de Indústria","-47.95","-15.8",NA,"Brasília","1090","1090","2009","12",NA,NA,NA,"-47.95","-15.8",NA,NA,NA,NA,NA
"389","2019-11-01 15:15:30-03","UnB","UB","4448","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, RS","48","1994","12","27","Southern America","Brasil","Distrito Federal",NA,NA,"Esporão longo do mesmo tamanho que o pedicelo, sépalas verdes.; Erva. Flor amarelo-branco; Campo úmido.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Santuário Ecológico do Riacho Fundo","-47.95","-15.85",NA,"Brasília","1050","1050","2018","05","25",NA,NA,"-47.95","-15.85",NA,NA,NA,NA,NA
"390","2019-11-01 15:15:30-03","UnB","UB","4450","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, RS","50","1995","01","04","Southern America","Brasil","Distrito Federal",NA,NA,"Esporão grande, lobos laterais das pétalas bem desenvolvidos.; Erva. Flor branco-amarelado; Campo limpo úmido.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Lago Sul - atrás da QI 17","-47.916667","-15.866667",NA,"Brasília","1060","1060","2009","12",NA,NA,NA,"-47.916667","-15.866667",NA,NA,NA,NA,NA
"391","2019-11-01 15:15:30-03","UnB","UB","4478","PreservedSpecimen","Plantae","Orchidaceae","Habenaria","trifida","Habenaria trifida",NA,"Oliveira, RS","79","1995","02","06","Southern America","Brasil","Distrito Federal",NA,NA,"Lobos da pétalas bem desenvolvidos.; Erva. Flor amarelo-esbranquiçado; Campo úmido.",NA,"Monocotyledonae",NA,"Kunth","Batista, JAN","Reserva do Guará","-47.95","-15.833333",NA,"Brasília","1050","1050",NA,NA,NA,NA,NA,"-47.95","-15.833333",NA,NA,NA,NA,NA
