"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","previousCatalogNumber","individualCount"
"49","2021-01-14 15:23:12-03","MN","R","8226","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.F.M.","15902",NA,"Brasil",NA,"Plantas do Brasil Central","R000008226","R000008226_001 R000008226_002",NA,NA,"1886","10","07","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:23:12-03","MN","R","8225","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.F.M.","4875",NA,"Brasil",NA,"Plantas do Brasil Central","R000008225","R000008225_001",NA,"Edwin, G.","1870","10","22","Rio de Janeiro","Rio de Janeiro","Gávea","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,"1965","12",NA,NA,NA,NA,NA,NA
"51","2019-02-15 11:33:13-02","IPA","IPA","16359","S","Plantae","Plantae",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Andrade-Lima","67-5162","Southern America","Brasil",NA,"Arbusto ca. 3-4 m de altura, fruto.; Mata.","IPA0016359",NA,NA,"Edwin, G.","1967","12","27","Pernambuco","Goiana","Pontas de Pedra. Engenho Maçaranduba.","-35.002498626709","-7.56056022644043",NA,NA,"22853","auto",NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-27 16:43:47-03","UFSC","CTBS","3046","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reiss.",NA,"Franzoi, P.A.P. et al.","22",NA,"Brasil",NA,"Árvore 4m. Floresta ombrófila densa, alto montana",NA,NA,NA,NA,"2016","11","04","Paraná","Piraquara","Morro do canal","-48.983889","-25.515",NA,NA,NA,NA,"48°59'02W","25°30'54S",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-27 16:43:47-03","UFSC","CTBS","3044","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reiss.",NA,"Franzoi, P.A.P. et al.","28",NA,"Brasil",NA,"Árvore 5m. Floresta ombrófila densa, alto montana",NA,NA,NA,NA,"2016","11","04","Paraná","Piraquara","Morro do canal","-48.983889","-25.515",NA,NA,NA,NA,"48°59'02W","25°30'54S",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-24 17:08:38-03","UFES","SAMES","8027","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Weider,V.; Tressmann,L.K.;Silva,T.;Menezes,L.F.T.;Ribeiro,I.F.","73",NA,"Brasil",NA,"Habitat: Area de Restinga Pleistocênica Habito: Árvore","SAMES08027",NA,NA,"Ribeiro,M.","2017","11","30","Espírito Santo","Conceição da Barra","Área do Quadrado.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-397852777.0","-186625000.0","2019","02",NA,NA,"04",NA,NA,NA
"55","2021-03-24 17:08:38-03","UFES","SAMES","437","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Monteiro,M.M.; Giaretta,A.O.;Lopes,L.C.M.","168",NA,"Brasil",NA,"Árvore de 4m com frutos verdes.","SAMES00437",NA,NA,NA,"2009","08","01","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-24 17:08:38-03","UFES","SAMES","436","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lopes,L.C.M.; Lobão,A.Q.","59",NA,"Brasil",NA,"Árvore de 4m de altura. Flores brancas.","SAMES00436",NA,NA,"Monteiro,M.M.","2009","10","03","Espírito Santo","Conceição da Barra","Itaúnas. Trilha das Borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,"2010","01",NA,NA,"29",NA,NA,NA
"57","2021-03-24 17:08:38-03","UFES","SAMES","438","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lopes,L.C.M.","39",NA,"Brasil",NA,"Árvore 4m. Frutos verdes. Habitat: Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","SAMES00438",NA,NA,"Rossini,J.","2009","07","06","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-397191667.0","-184205556.0","2010","01",NA,NA,"27",NA,NA,NA
"58","2021-03-24 17:08:38-03","UFES","SAMES","440","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Monteiro,M.M.; Giaretta,A.O.","180",NA,"Brasil",NA,"Árvore de 4m com flores albo.","SAMES00440",NA,NA,NA,"2009","10","10","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-24 17:08:38-03","UFES","SAMES","439","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Monteiro,M.M.; Giaretta,A.O.;Ribeiro,M.","173",NA,"Brasil",NA,"Árvore de 4m com frutos verdes.","SAMES00439",NA,NA,NA,"2009","08","21","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-24 17:08:38-03","UFES","SAMES","442","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Giaretta,A.O.; Lobão,A.Q.;Coelho,R.;Monteiro,M.M.","489",NA,"Brasil",NA,"Planta de 5m com frutos verdes.","SAMES00442",NA,NA,"Rossini,J.","2009","03","28","Espírito Santo","Conceição da Barra","Itaúnas. 'Parque estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, localizado na trilha das borboletas.'.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-397097222.0","-184202778.0","2010","08",NA,NA,"09",NA,NA,NA
"61","2021-03-24 17:08:38-03","UFES","SAMES","7941","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Agrizzi, A.P.; Ribeiro,M.;Teixeira,M.C.","18",NA,"Brasil",NA,"Folhas fortemente discolores, face abaxial e nervura primária verde claros; face adaxial verde escura, frutos verdes, tronco casca cinza claro. Habito: Arvoreta","SAMES07941",NA,NA,"Ribeiro,M.","2018","03","27","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.Chácara do finado Belo. Final da trilha da borboleta.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-397088889.0","-183952777.0","2018","06",NA,NA,"20",NA,NA,NA
"62","2021-03-24 17:08:38-03","UFES","SAMES","441","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Lopes,L.C.M.; Coelho,R.;Giaretta,A.O.;Monteiro,M.M.;Ribeiro,I.O.","19",NA,"Brasil",NA,"Árvore de 7m com frutos verdes. Habitat: Área entre cordoes com vegetaçao de mata inundavel.Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","SAMES00441",NA,NA,"Menezes,L.F.T.","2009","07","05","Espírito Santo","São Mateus","Bairro Liberdade. Área entre cordoes com vegetaçao de mata inundavel.Estrada de terra adjacente à uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri.","-39.8588981628418","-18.716100692749",NA,NA,"56510","auto","-397597222.0","-187422222.0","2010","01",NA,NA,"27",NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0013017","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"O. S. Ribas; V. Nicolack","226",NA,"Brazil",NA,"Arvore, 4 m, frutos imaturos.",NA,NA,NA,"G. C. Giberti, 1993","1990","1","30","Parana",NA,"Morro Mae Catira (Mun. Quatro Barras).","-49.0833","-25.3667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059178","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"O. S. Ribas; E. Barbosa","3162",NA,"Brazil",NA,"Árvore, 5 m, fruto maduro.",NA,NA,NA,"M. Groppo","2001","1","16","Parana",NA,"Serra da Bocaina (Mun. Bocaiúva do Sul).","-49.1333","-25.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-05-13 22:11:40-03","ASU","ASU-PLANTS","ASU0013016","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Aquifoliaceae","Ilex","integerrima","Ilex integerrima ebenacea","(Reissek) Loes.",NA,"J. M. Silva; J. Saldanha","1777",NA,"Brazil",NA,"Arvore, 10 m, fruto imaturo.",NA,NA,"ebenacea","S. Andrews, 2000","1996","11","1","Parana",NA,"Rio Arraial, Fazenda Bamerindus (Mun. Guaratuba).","-48.5667","-25.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:30:45-03","UFJF","CESJ","62037","PreservedSpecimen","Plantae","Angiosperma",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Loes.",NA,"O.S. Ribas; E. Barbosa","3162","América do Sul","Brasil",NA,"Árvore, 5m, fruto maduro. Mata do alto do morro.","CESJ062037","CESJ062037",NA,"M.Groppo","2001","01","16","Paraná","Bocaiuva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"61623","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:30:45-03","UFJF","CESJ","31796","PreservedSpecimen","Plantae","Angiosperma",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Loes.",NA,"E. Barbosa; J.M. Cruz; C.B. Poliquesi","207","América do Sul","Brasil",NA,"Árvore 6m, alvacenta","CESJ031796","CESJ031796",NA,"P. Loizeau","1998","11","06","Paraná","Tijucas do Sul","Matulão, Floresta com Arucária","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:30:45-03","UFJF","CESJ","352","PreservedSpecimen","Plantae","Angiosperma",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Loes.",NA,"L. Krieger","CESJ352","América do Sul","Brasil",NA,"Árvore pequena, flores esbranquiçadas, ramos muito frágeis. Na mata.","CESJ000352","CESJ000352",NA,NA,"1942","10",NA,"São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:41:05-03","UFMS","CGMS","64817","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"G. Hatschbach","11075",NA,"Brasil",NA,"Flor creme-esverdeada. UPCB 4609. Habitat: Mata de galeria das margens do Rio Iguaçu. Habito: Árvore.","CGMS1108441",NA,NA,"M. Groppo","1963","10","13","Paraná","Porto Amazonas","Fazenda São Luiz.","-49.8903007507324","-25.5447006225586",NA,NA,"14684","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-14 11:29:50-03","UNICAMP","UEC","113829","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Pedroni, F; Sánchez, MS","241",NA,"Brazil",NA,"vegetativo, Mata de planície, restinga. Árvore 3681 com 6m de altura, veg, casca interna cor laranja com exsudato.","UEC182835","UEC182835",NA,"Sánchez, MS","1995","12","18","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667",NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:04:08-03","UNICAMP","UEC","116339","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Franco, G; Rodrigues, RR; Ferreira, L; Batista, VR; Zidko, A; Mendonça, CG; Cielo-Filho, R","2922",NA,"Brazil",NA,"frutos imaturo, Árvore ca. 5m altura, frutos imaturos verdes. Borda de mata. Floresta ombrófila densa de Encosta com perturbação.","UEC160209","UEC160209",NA,NA,"2000","04","19","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.533333","-23.733333",NA,NA,NA,NA,"-45.533333","-23.733333",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-14 11:29:50-03","UNICAMP","UEC","122144","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Souza, FM; Souza, VC; Sampaio, D; Rodrigues, RR; Tamashiro, JY; Duarte, AR; Bernhardt, R","165",NA,"Brazil",NA,"frutos imaturo, Árvore ca. 18m altura. Frutos imaturos verdes. Floresta Ombrófila Densa baixomontana no entorno do rio Mambu.","UEC182824","UEC182824",NA,NA,"2001","04","16","São Paulo","Itanhaém","Pq Est. Serra do Mar, núclro Curucutu","-46.833333","-24.422222",NA,NA,NA,NA,"-46.833333","-24.422222",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:22:31-03","UNICAMP","UEC","232","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Hatschbach, G","1578",NA,"Brazil",NA,"Arbusto 1,5m alt. Flor branca.; Restinga.","UEC045616","UEC045616",NA,"Asplund, ES","1949","11","02","Paraná","Matinhos",NA,"-48.5428009033203","-25.8174991607666",NA,NA,"15275","auto",NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:22:31-03","UNICAMP","UEC","231","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima ebenacea","Loes.",NA,"Gurgel, L","16129",NA,"Brazil",NA,"Árvore pouco elevada. Capoeira.","UEC045615","UEC045615","ebenacea",NA,"1931","11","02","Rio de Janeiro","Cantagalo",NA,"-42.3680992126465","-21.9811000823975",NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:04:08-03","UNICAMP","UEC","230","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima schenckiana","Loes.",NA,"Gurgel, L","16126",NA,"Brazil",NA,NA,"UEC045640","UEC045640","schenckiana",NA,"1931","11","02","Rio de Janeiro","Cantagalo","Palmyra","-42.3680992126465","-21.9811000823975",NA,NA,"33898","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-14 11:29:50-03","UNICAMP","UEC","77849","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Durigan, G","30599",NA,"Brazil",NA,"frutos, Árvore pequena, em terreno encharcado, 9m de altura.","UEC182832","UEC182832",NA,"Coelho, GC","1992","04","27","São Paulo","Assis","Estação Ecológica de Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-14 11:29:50-03","UNICAMP","UEC","129399","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Passos, LC","s.n.",NA,"Brazil",NA,"Árvore ca. 5 m, flores brancas, frutos imaturos verdes.","UEC182827","UEC182827",NA,"Sugiyama, M","1998","11","19","São Paulo","Cananéia","Ilha do Cardoso Mata de restinga","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:04:08-03","UNICAMP","UEC","129400","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Passos, LC","s.n.",NA,"Brazil",NA,"Árvore ca. 7 m, frutos pretos.","UEC160208","UEC160208",NA,"Sugiyama, M","1999","05","22","São Paulo","Cananéia","Ilha do Cardoso Mata de restinga","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-14 11:29:50-03","UNICAMP","UEC","129398","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Passos, LC","s.n.",NA,"Brazil",NA,"Árvore ca. 5m, frutos imaturos verdes.","UEC182833","UEC182833",NA,"Sugiyama, M","1998","12","18","São Paulo","Cananéia","Ilha do Cardoso Mata de restinga","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-14 11:29:50-03","UNICAMP","UEC","82204","S","Plantae","Magnoliopsida",NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Leitão Filho, HF; Rodrigues, RR; Sanchez, M; Santin, DA; Nave, AG; Mansano, VF; Seoane, CE","34825",NA,"Brazil",NA,"frutos, Planície costeira. Árvore de 3m de altura, frutos verdes.","UEC182831","UEC182831",NA,"Rodrigues, RR","1996","02","05","São Paulo","Ubatuba","Praia de Itamambuca","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-05 16:43:22-03","UFOP","OUPR","32605","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Pedrosa, L.G.","1219",NA,"Brasil",NA,"Arbusto, ca. 3m. Flores não observadas. Frutos imaturos verdes. Capão de mata.",NA,NA,NA,"Pedrosa, L.G.","2018","12","19","Minas Gerais","Ouro Preto/ Mariana","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,NA,NA,NA,"2018","12",NA,NA,"19",NA,NA,NA
"82","2019-11-05 16:43:22-03","UFOP","OUPR","33105","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Pedrosa, L.G.","1350",NA,"Brasil",NA,"Arvoreta, 2,5m. Flores não observadas. Frutos imaturos verdes. Capão de mata. Pouco frequente.",NA,NA,NA,"Pedrosa, L.G.","2019","02","25","Minas Gerais","Ouro Preto/ Mariana","Parque Estadual do Itacolomi",NA,NA,NA,NA,NA,NA,NA,NA,"2019","02",NA,NA,"25",NA,NA,NA
"83","2019-11-05 16:43:22-03","UFOP","OUPR","1358","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Roschel, M.B.; Dias, S. & Pereira, W.","s.n.",NA,"Brasil",NA,"Arbusto ca. 2m, frutos negros. Mata ciliar.",NA,NA,NA,NA,"1994","03","26","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Serra do Cibrão.","-43.4160995483398","-20.377799987793",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-05 16:43:22-03","UFOP","OUPR","20271","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Messias, M.C.T.B.","1043",NA,"Brasil",NA,"Subarbusto ca. 1,5m, em frutos verdes. Capoeira.",NA,NA,NA,NA,"2006","02","02","Minas Gerais","Mariana","Parque Estadual do Itacolomi, Serrinha.","-43.4160995483398","-20.377799987793",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-18 15:50:33-03","UFOP","OUPR","8790","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Silveira, A.L.","18",NA,"Brasil",NA,"Arbusto ca. 2m, flores verde-claro, folhas e caule verde escuro, presença de muitos insetos polinizadores. Mata ciliar.",NA,NA,NA,NA,"1999","10","17","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Descida do Véu da Noiva.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-05 16:43:22-03","UFOP","OUPR","494","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Badini, J.","s.n.",NA,"Brasil",NA,"Arbusto, flor violácea. Campos.",NA,NA,NA,NA,"1938","11","14","Minas Gerais","Ouro Preto","Base do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-05 16:43:22-03","UFOP","OUPR","436","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Badini, J.","s.n.",NA,"Brasil",NA,"Arbusto, flor violácea. Campo.",NA,NA,NA,NA,"1938","10","24","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-05 16:43:22-03","UFOP","OUPR","6987","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Badini, J.","s.n.",NA,"Brasil",NA,"Arbusto, flor violácea. Cerrado.",NA,NA,NA,NA,"1938","11","11","Minas Gerais","Ouro Preto","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-05 16:43:22-03","UFOP","OUPR","466","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Damazio, L.B.","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Ouro Preto","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-05 16:43:22-03","UFOP","OUPR","484","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Badini, J.","s.n.",NA,"Brasil",NA,"Arbusto, flores violáceas. Beira de córrego.",NA,NA,NA,NA,"1938",NA,NA,"Minas Gerais","Ouro Preto","Saramenha","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-05 16:43:22-03","UFOP","OUPR","26991","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","grandis","Ilex grandis","Reissek",NA,"Antônio-Silva, L.","170",NA,"Brasil",NA,"Arvoreta ca. 3m, flores com pétalas brancas de centro rosado, botões florais róseos e cálice verde. Mata de encosta.",NA,NA,NA,NA,"2010","10","08","Minas Gerais","Ouro Preto","Serra da Brígida, Fazenda Serra da Brígida.","-43.5080986022949","-20.2875003814697","1479","1479","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-05 16:43:22-03","UFOP","OUPR","486","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","Reissek",NA,"Glaziou, A.F.M.","s.n.",NA,"Brasil",NA,"Arbusto, flores pálidas. Terreno úmido.",NA,NA,NA,NA,"1892",NA,NA,"Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-10-14 09:58:19-03","FURB","FURB","47944","PreservedSpecimen","Plantae",NA,NA,"Aquifoliaceae","Ilex","integerrima","Ilex integerrima","(Vell.) Reissek",NA,"Motta, J.T.; Barboza, E.; Cordeiro, J. & Silva, J.M.","4388",NA,"Brasil",NA,NA,"FURB47944","FURB47944",NA,"Brotto, ML","2014","07","23","Paraná","Morretes","Morro Alto.","-48.7266667","-25.5730556","52","52",NA,NA,"-48.7266667","-25.5730556","2015","08",NA,NA,"24",NA,NA,NA
