"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet"
"46","2019-10-09 11:21:13-03","UFBA","ALCB","60062","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","1999",NA,NA,"Silva, JM","1641","1996","02","05","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 8 m, flor alva.","ALCB058019",NA,"Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:21:13-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2005",NA,NA,"Silva, JM","3905","2003","11","18","Brasil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"6m., fruto imaturo.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:21:13-03","UFBA","ALCB","71055","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M","2005",NA,NA,"Silva, JM","3905","2003","11","18","Brasil","Paraná","Curitiba","Uberaba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"6m., fruto imaturo.","ALCB058018",NA,"Dicotyledon",NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442215","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Mimura I",NA,"1962","05","10","Brazil",NA,NA,"Estado de Sao Paulo. Municipio de Sao Jose dos Campos. Uma area disjuntiva de cerrado, de varias centenas de km2, rodeada antigamente por mata. Parte superior da encosta leste do vale do Corrego da Ressaca, 6-6,5 km ao SW (ao longo da Rodovia Pres. Dutra) da saida para Sao Jose Dos Campos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442215","NL-U1442215",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513870","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","01","20","Brazil",NA,NA,"Plantas de Santa Catarina, Pilöes, Palhoca, S. Cat.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513870","NL-L2513870",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513871","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1962","01","02","Brazil",NA,NA,"Plantas de Santa Catarina, Santa Cecilia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513871","NL-L2513871",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Klein RM",NA,"1963","11","01","Brazil",NA,NA,"Plantas de Santa Catarina, Morro do Pinheiro Seco, Lajes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513872","NL-L2513872",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513873","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Hatschbach GG",NA,"1966","12","13","Brazil",NA,NA,"Est. Paraná Mun: Palmas, S.Agostinho.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513873","NL-L2513873",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"54","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513874","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Hatschbach GG",NA,"1964","03","18","Brazil",NA,NA,"Est. Parana Mun. Quitandinha, Pangaré.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513874","NL-L2513874",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513875","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Klein RM",NA,"1962","12","06","Brazil",NA,NA,"Plantas de Santa Catarina, Lebon Regis.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513875","NL-L2513875",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.2513876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1961","03","02","Brazil",NA,NA,"Plantas de Santa Catarina, Serra da Boa Vista, Sao José.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513876","NL-L2513876",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:06:25-03","NBC","NL-BOTANY","L.3925952","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Pedersen TM",NA,"1984","03","05","Brazil",NA,NA,"Plantae brasilienses. Paraná, mun. Piéu: road from S. Bento do Sul to Curitiba, 5 km north of the bridge on the R. Negro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3925952","NL-L3925952",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U 0285158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285158",NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw14140",NA,NA,NA,NA
"59","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U 0285159","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"on top of hill N of sawmill Brandalize, 20 km N of Clevelândia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285159",NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw12920",NA,NA,NA,NA
"60","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442210","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Hatschbach GG",NA,"1964","03","18","Brazil",NA,NA,"Est. Parana Mun. Quitandinha, Pangaré.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442210","NL-U1442210",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442211","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Riedel JGF",NA,"1834","01","01","Brazil",NA,NA,"Brasilia; St. Carlos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442211 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442211","NL-U1442211",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442212","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Lindeman JC; Haas H de",NA,"1967","07","04","Brazil",NA,NA,"Rio de Janeiro. Parque Nacional do Itatiaia, by road 3km below Abrigo Reboucas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442212","NL-U1442212",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442213","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Lindeman JC; Haas H de",NA,"1967","03","07","Brazil",NA,NA,"Est. Parana. Fazenda Reserva, ca. 85km SW of Guarapuava, in Capao, wood island on campo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442213 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442213","NL-U1442213",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442214","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Lindeman JC; Haas H de",NA,"1966","05","01","Brazil",NA,NA,"Est. Parana. Shrub belt between forest and small campo on top of hill N of sawmill Brandaliza, 20 km N of Clevelandia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442214 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442214","NL-U1442214",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:06:25-03","NBC","NL-BOTANY","U.1442216","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.",NA,NA,NA,NA,"Mimura I",NA,"1962","07","11","Brazil",NA,NA,"Estado de Sao Paulo. Municipio de Sao Jose dos Campos. Uma area disjuntiva de cerrado, de varias centenas de km2, rodeada antigamente por mata. Parte superior da encosta leste do vale do Corrego da Ressaca, 6-6,5 km ao SW ao longo da Rodovia Pres. Dutra da saida para Sao Jose Dos Campos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442216","NL-U1442216",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-11-04 11:14:35-03","ESALQ","ESA","110709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"Mazine, F.",NA,NA,NA,"Zardini, E.M.","48312.0","1998","03","12","Paraguai","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA110709","ESA110709","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:35-03","ESALQ","ESA","131224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36427.0","2013","02","18","Brasil","São Paulo","Campinas","Fragmento 2 (TAV). Próximo ao Aeroporto de Viracopos. Cerrado.","-22.9643","-47.1821","-22.9643","-47.1821","552","552","Árvore.","ESA131224",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:35-03","ESALQ","ESA","14980","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Aguiar, O.T.",NA,NA,NA,"Ivanauskas, N.M.",NA,NA,NA,NA,"Brasil","São Paulo","Godinhos",NA,NA,NA,NA,NA,NA,NA,NA,"ESA014980","ESA014980","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:35-03","ESALQ","ESA","68743","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Urbano","9387.0","1970","09","30","Brasil","Minas Gerais","Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"ESA068743","ESA068743","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:35-03","ESALQ","ESA","105850","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"Aguirre, G.H.",NA,NA,NA,"Aguirre, G.H.","710.0","2008","10","03","Brasil","São Paulo","São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,"ESA105850","ESA105850","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:35-03","ESALQ","ESA","69075","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Brügger, M. et al.",NA,"1979","09","06","Brasil","Minas Gerais","Olaria",NA,"-43.937198638916","-21.8607997894287",NA,NA,NA,NA,NA,"ESA069075","ESA069075","Magnoliophyta",NA,NA,NA,NA,"15222","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:35-03","ESALQ","ESA","79147","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Silva, J.M.","1641.0","1996","02","05","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA079147","ESA079147","Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:35-03","ESALQ","ESA","76472","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Barbosa, E. ; Ribas, O. S.","439.0","2000","04","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"ESA076472","ESA076472","Magnoliophyta",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:35-03","ESALQ","ESA","37231","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.","2311.0","1993","02","15","Brasil","Rio Grande do Sul","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"ESA037231",NA,"Magnoliophyta",NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:35-03","ESALQ","ESA","6886","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Santos, C.F.O.",NA,"1991","03","17","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,"ESA006886","ESA006886","Magnoliophyta",NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:35-03","ESALQ","ESA","91883","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"Savassi-Coutinho, A.P.","832.0","1905","06","24","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA091883",NA,"Magnoliophyta",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:35-03","ESALQ","ESA","91782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,NA,NA,NA,NA,"Savassi-Coutinho, A.P.","731.0","1905","06","24","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA091782",NA,"Magnoliophyta",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:35-03","ESALQ","ESA","14666","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Pereira, D.L.","30.0","1985","01","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014666","ESA014666","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:35-03","ESALQ","ESA","83140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Mazine, F.F.",NA,NA,NA,"Chaddad Jr., J.","118.0","2002","12","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA083140","ESA083140","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:35-03","ESALQ","ESA","14665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Pereira, D.L.","29.0","1986","09","17","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014665","ESA014665","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:35-03","ESALQ","ESA","14838","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Barreto, K.D. et al.","754.0","1993","06","22","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014838","ESA014838","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:35-03","ESALQ","ESA","14664","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Pereira, D.L.","28.0","1986","10","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014664","ESA014664","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:35-03","ESALQ","ESA","4330","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Catharino, E.L.M.",NA,NA,NA,"Catharino, E.L.M.","306.0","1985","05","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA004330","ESA004330","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:35-03","ESALQ","ESA","14668","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Kawasaki, M.L.",NA,NA,NA,"Pereira, D.L.","32.0","1986","10","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA014668","ESA014668","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:35-03","ESALQ","ESA","4328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Catharino, E.L.M.",NA,NA,NA,"Catharino, E.L.M.","839.0","1986","03","03","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA004328","ESA004328","Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:35-03","ESALQ","ESA","108524","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"Sobral, M.","1985",NA,NA,"Harley, R.M.","19832.0","1977","03","22","Brasil","Bahia","Serra do Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,"ESA108524","ESA108524","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:35-03","ESALQ","ESA","85628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Mazine, F.F.",NA,NA,NA,"Mazine, F.F. Lucas, E.; Souza, V.C.; Romão, G.O.; Souza, J. P .","1013.0","2003","11","10","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"ESA085628","ESA085628","Magnoliophyta",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:35-03","ESALQ","ESA","76186","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Estevan, D.A. et al.","49.0","1999","10","16","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,"ESA076186","ESA076186","Magnoliophyta",NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:35-03","ESALQ","ESA","35143","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Sobral, M.",NA,NA,NA,"Hatschbach, G. et al.","64513.0","1966","02","24","Brasil","Paraná","Pinhão",NA,"-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"ESA035143","ESA035143","Magnoliophyta",NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:14:35-03","ESALQ","ESA","49742","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares, L.H.",NA,NA,NA,"Medri, C. et al.","530.0","1997","11","08","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA049742","ESA049742","Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:14:35-03","ESALQ","ESA","70662","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora","DC.","Soares, L.H.",NA,NA,NA,"Pavão, O.C. et al.",NA,"1998","10","15","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA070662","ESA070662","Magnoliophyta",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:14:35-03","ESALQ","ESA","104002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","pluriflora","Eugenia pluriflora",NA,"Savassi-Coutinho, A.P.",NA,NA,NA,"Medeiros, D.A.","17389.0","2004","02","12","Brasil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"ESA104002","ESA104002","Magnoliophyta",NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
