"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","00955171","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan",NA,NA,NA,NA,"R. P. Belém","1965","01","09","Brazil","Goiás","Posse","-46.3692","-14.0933",NA,NA,"NY00955171","NY00955171_01","Rodovia Brasília-Fortaleza; 220 km de Formosa.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023342' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"150","South America","sheet",NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","517251","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan",NA,NA,NA,NA,"A. M. V. de Carvalho","1996","06","06","Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY00517251",NA,"Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=329885' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"6225","South America","sheet",NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00484008","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan",NA,NA,NA,NA,"Y. E. J. Mexia","1930","03","09","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"NY00484008","NY00484008_01","Viçosa. Road to Barroso; about km 3.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=469255' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"4448","South America","sheet",NA,"690","690","amethystina",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","484006","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan",NA,NA,NA,NA,"N. T. da Silva","1964","07","10","Brazil","Bahia","Itabuna","-39.336749","-14.9880272",NA,NA,"NY00484006","NY00484006_01","Road Itabuna - Buerarema Km 25.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=469256' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"58342","South America","sheet",NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"47","2016-09-27 01:58:00-03","NY","NYBG","110418","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","bangii","Passiflora bangii",NA,"Unspecified Determiner",NA,NA,NA,"M. Bang",NA,NA,NA,"Bolivia","La Paz","Franz Tamayo","-68.4172","-14.72",NA,NA,"NY00110418","NY00110418_01","Apolo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200452' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"2224","South America","sheet",NA,NA,NA,NA,"possible type",NA,NA,NA,NA,NA,NA
"48","2016-09-27 01:15:00-03","NY","NYBG","110416","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","bangii","Passiflora bangii",NA,"Unspecified Determiner",NA,NA,NA,"M. Bang",NA,NA,NA,"Bolivia","La Paz","Franz Tamayo","-68.4172","-14.72",NA,NA,"NY00110416","NY00110416_01","Apolo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200450' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"2224","South America","sheet",NA,NA,NA,NA,"possible type",NA,NA,NA,NA,NA,NA
"49","2016-09-27 04:03:00-03","NY","NYBG","110417","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","bangii","Passiflora bangii",NA,"Unspecified Determiner",NA,NA,NA,"M. Bang",NA,NA,NA,"Bolivia","La Paz","Franz Tamayo","-68.4172","-14.72",NA,NA,"NY00110417","NY00110417_01","Apolo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200451' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"2224","South America","sheet",NA,NA,NA,NA,"possible type",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","110428","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","cornuta","Passiflora cornuta","Mast.","Unspecified Determiner",NA,NA,NA,"W. J. Burchell","1828","03","24","Brazil","Tocantins","Porto Nacional","-48.4169","-10.7083",NA,NA,"NY00110428","NY00110428_01","Porto Real, ford of Igarapé","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676528' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Malpighiales",NA,NA,"8537","South America","sheet",NA,NA,NA,NA,"possible type",NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","8711","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Cervi, A.C.","1996","10","09","Amaral Jr., A.","1975","06","17","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU008711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"870","870",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","24391","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"Medri, C.","1998","03","07","Brasil","Paraná","Sapopema",NA,NA,"9999","9999","BOTU024391",NA,NA,NA,NA,NA,NA,NA,"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","26574","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Kinupp, V.F.","1998",NA,NA,"Kinupp, V.F.","1998","04","18","Brasil","Paraná","Cambé",NA,NA,"9999","9999","BOTU026574",NA,NA,"<ll>dwc_commonname:</ll> Maracujá",NA,NA,NA,NA,"1065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:30:23-03","UNESP-IBB","BOTU","9772","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, L.C.","1996","01","21","Gemtchújnicov, I.D.","1959","05","19","Brasil","São Paulo","Ubatuba",NA,NA,"9999","9999","BOTU009772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:36-03","UFRJ","RFA","10364","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","A.C. Cervi","1989","09","21","A.P. Duarte","1968","01","09","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"RFA10225",NA,"Entre Medina e Itaobim","Planta, flores vermelhas perseguida por insetos.",NA,NA,NA,NA,"10632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-06-29 11:31:52-03","UFRJ","RFA","24279","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","C. M. Vieira","2000","06","06","F. M. de B. Pereira","2000","04","30","Brasil","Minas Gerais","Itamonte","-44.686111","-22.252778","44º41'10''W","22º15'10''S","RFA42381",NA,NA,"Trepadeira de flores liláses, folhas verdes e comum no local.",NA,NA,NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-13 09:20:36-03","UFRJ","RFA","27020","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","M.A.M. de Azevedo.","2001","09","18","Flávio Brito Pereira","2001","03","08","Brasil","Minas Gerais","Itamonte","-44.688056","-22.268889","44º41'17''W","22º16'8''S","RFA42379",NA,NA,"Trepadeira, flor lilás e comum no local.",NA,NA,NA,NA,"mai-78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:20:36-03","UFRJ","RFA","27732","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","R.C. Lopes; D. Medina; L.F.G. Silva","2002","05","24","F.B. Pereira","2001","05","10","Brasil","Rio de Janeiro","Silva Jardim","-42.529167","-22.555278","42º31'45''W","22º33'19''S","RFA47330",NA,"Distrito de Gaviões. Fazendas Novo Horizonte e Águas Claras.","Trepadeira, 18 m altura, folha verde, fruto verde, comum no local",NA,NA,NA,NA,"out-92",NA,NA,NA,"18","18",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:31:52-03","UFRJ","RFA","5567","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","S. de V.A. Pessoa","1997","04","04","P. Occhioni","1958","04","09","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,"RFA25779",NA,"abrigo 2, km 7.","Flor azul, fruto oblongo elíptico, folha trilobada",NA,NA,"36524","auto","1425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:31:52-03","UFRJ","RFA","12031","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","S. de V. A. Pessoa","1987","07","23","P. Occhioni","1972","05","10","Brasil","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542",NA,NA,"RFA11436",NA,"Mauá","Volúvel. Flor roxa",NA,NA,"36089","auto","4878",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:36-03","UFRJ","RFA","29445","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","L.B. Smith","1960",NA,NA,"F. Segada-Vianna","1944","04","07","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"RFA47334",NA,"Barragem. Serra dos Órgãos",NA,NA,NA,"38539","auto","432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:31:52-03","UFRJ","RFA","10262","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan","A.C. Cervi","1989","09","21","C. Pereira","1971","04","10","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"RFA24127",NA,NA,"Pétalas violáceas. Corona com a metade superior azul e inferior atropurpúrea",NA,NA,"15567","auto","125",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:20:36-03","UFRJ","RFA","23507","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","J.C. Sacco","1965","07","06","F. Segadas-Vianna","1943","06",NA,"Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"RFA47323",NA,"Ponte de Maromba",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:31:52-03","UFRJ","RFA","10262","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina amethystina","J.C.Mikan","A.C. Cervi","1989","09","21","C. Pereira","1971","04","10","Brasil","São Paulo","São Roque","-47.1300010681152","-23.5200004577637",NA,NA,"RFA24127",NA,NA,"Pétalas violáceas. Corona com a metade superior azul e inferior atropurpúrea",NA,NA,"15567","auto","125",NA,NA,NA,NA,NA,"amethystina",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-24 17:10:56-03","UTFPR","DVPR","2483","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Estevan, DA","2016",NA,NA,"Moreira, VC","2014","11",NA,"Brasil","Paraná","Boa Esperança do Iguaçu","-53.149","-25.344","-53.149","-25.344","DVPR002483",NA,"Balsa, rio Iguaçu","Trepadeira, flor roxa e branca.","Magnoliophyta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:56-03","UTFPR","DVPR","1718","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, L.C.","2016","03","23","Souza, D; et al.","2010","01","26","Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413","DVPR001718","DVPR001718","Trilha ecológica do Campus da UTFPR","Cipó, flores.","Magnoliophyta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:56-03","UTFPR","DVPR","4718","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Caxambu, MG","2016","04","18","Caxambu, MG; Siqueira, EL; Sozzo, AR","2016","04","01","Brasil","Paraná","Mato Rico","-52.14003","-24.44542","-52.14003","-24.44542","DVPR004718",NA,"Estação Ecológica Municipal Colombo.","trepadeira com gavinhas, heliófita. Flores cálice verde e corola violácea.; Relevo: ondulado.","Magnoliophyta",NA,NA,NA,"7374",NA,NA,NA,"611","611",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:56-03","UTFPR","DVPR","4435","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Dettke, GA","2015",NA,NA,"Caxambu, MG; et al.","2015","06","18","Brasil","Paraná","Céu Azul","-53.4924","-25.07428","-53.4924","-25.07428","DVPR004435",NA,"Parque Nacional do Iguaçu - cercanias da BR- 277.","trepadeira com gavinhas. Flores com pétalas alvo-aroxeadas. filetes com a base roxa (1/4) e o ápice alvo (3/4). Frutos imaturos verdes.; Relevo: suave-ondulado.","Magnoliophyta",NA,NA,NA,"6562",NA,NA,NA,"683","683",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:56-03","UTFPR","DVPR","6020","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Silva, DR","2018","05","20","Rocha Filho, JA; Piva, J; Machado, C","2018","05","09","Brasil","Paraná","Capanema","-53.3636","-25.3346","-53.3636","-25.3346","DVPR006020",NA,"Estrada aparalela a esquerda do Rio Iguaçu, ca. 500 m da foz do rio Capanema.","Cipó 5 m . Folhas verde-discolores, membranáceas, glabras. Flores roxo-azuladas. Frutos carnosos, imaturos verde. Ponto 18; Capoeira meio a cobertura vegetal de atividade agrárias, agricultura.","Magnoliophyta",NA,NA,NA,"733",NA,NA,NA,"302","302",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:10:56-03","UTFPR","DVPR","3181","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Brotto, ML","2014","09","09","Brotto, ML; Silva, JM; Mello, MCH","2014","08","26","Brasil","Paraná","Tunas do Paraná","-48.4827","-24.5422","-48.4827","-24.5422","DVPR003181",NA,"estrada de Pacas ao Parque Estadual das Lauráceas","Erva escandente.; Floresta Ombrófila Densa Montana","Magnoliophyta",NA,NA,NA,"1758",NA,NA,NA,"920","920",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:10:56-03","UTFPR","DVPR","1094","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Bernacci, L.C.","2016","03","23","Duarte, E","2013","03","26","Brasil","Paraná","Dois Vizinhos","-53.0607","-25.4149","-53.0607","-25.4149","DVPR001094","DVPR001094","Unepe - Restauração Ecológica. Nucleação: Chuva de Sementes: parcela 10, sub-parcela 5","Cipó, pétalas brancas.","Magnoliophyta",NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-24 17:10:56-03","UTFPR","DVPR","4907","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Caxambu, MG","2011","05","13","Boldrin, R","2011","03","20","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,"DVPR004907",NA,"Parque ecologico da Raposa","trepadeira com gavinhas, semi-ciofila, flores roxas","Magnoliophyta",NA,"23979","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-24 17:10:56-03","UTFPR","DVPR","6313","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Mathias Engels","2018","04","05","Silva, DR; Piva, J; Machado, C","2018","04","05","Brasil","Paraná","Capitão Leonidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"DVPR006313",NA,"Futura área do reservatório da UHE Baixo Iguaçu, rio Iguaçu próximo da foz do Rio Andrada.","Cipó 2 m. Folhas membranáceas, glabras. Flores azuis. Frutos carnosos, verdes.; Foresta ripária ocorrendo sobre associação entre Latossolo e Nitossolo Vermelhos, Neossolo Litólico e Chernossolo Argilúvico.","Magnoliophyta",NA,"14258","auto","246",NA,NA,NA,"252","252",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-24 17:10:56-03","UTFPR","DVPR","2637","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Estevan, DA","2015","06",NA,"Viana, CS","2015","06","08","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR002637",NA,"Estrada para Boa Esperança, Comunidade São Cristóvão","Cipó, fruto de cor verde, parcialmente alongado, flor azulada, com gavinhas.","Magnoliophyta",NA,"19637","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-24 17:10:56-03","UTFPR","DVPR","1432","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Estevan, DA","2016",NA,NA,"Trentin, BE","2012","11",NA,"Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR001432",NA,"Unepe - Restauração Ecológica","Cipó, vegetativo.","Magnoliophyta",NA,"19637","auto","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-24 17:10:56-03","UTFPR","DVPR","2636","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Estevan, DA","2015","08",NA,"Brandão, AP; Brito, GGS; Mendes, SNA","2015","06","25","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,"DVPR002636",NA,"Câmpus UTFPR","Cipó, flor roxa.","Magnoliophyta",NA,"19637","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-24 17:10:56-03","UTFPR","DVPR","8","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Cotarelli, VM","2005",NA,NA,"Cotarelli, VM","2005","03","04","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"DVPR000008","DVPR000008","Parque Municipal Arthur Thomas","Trepadeira com gavinhas, flores roxas e amarelas e botões florais verdes.","Magnoliophyta",NA,"63728","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-09-10 21:43:52-03","UNEMAT","TANG","6188","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Engels, ME","2016","01","01","Engels, ME","2016","01","01","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"TANG000006188",NA,"Catanduva de flora.",NA,NA,NA,"26641","auto","4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-09-10 21:43:52-03","UNEMAT","TANG","6189","S","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Engels, ME","2015","12","22","Engels, ME; Lozano, ED","2015","12","22","Brasil","Paraná","Campina Grande do Sul .","-49.0553016662598","-25.3055992126465",NA,NA,"TANG000006189",NA,"Serra do Mar- Ibitiraquire.",NA,NA,NA,"55154","auto","3984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-19 15:44:49-03","UNEB","HUNEB","14482","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan",NA,NA,NA,NA,"Felix, M.C.","2015","04","28","Brasil","Bahia","Alagoinhas","-38.4192008972168","-12.1356000900269",NA,NA,"HUNEB0014482",NA,"Fazenda Patioba",NA,"Angiospermae","Florideophycidae","24621","auto","29",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"81","2021-03-30 12:46:31-03","EAO","IAN","140901","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Sacco, JC da","1968",NA,NA,"Irwin, HS; Souza, R","1966","01","13","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"IAN140901",NA,"Confluence of Ribeirão Bananal with Lagoa Paranoã, Brasília.","Liana, with stems to ca. 4m long, corolla and corona purple; anthers greenish violet; gynoecium light green with violet spots, the stigmas green. FRuit green.","Dicotiledônea",NA,NA,NA,"11614","Southern America",NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:46:31-03","EAO","IAN","104315","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Sacco, JC da","1971","01",NA,"Magalhães, MG","1942","01","15","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"IAN104315",NA,"Em valo no campo com vegetação mista. Pedra de Amolar.","Trepadeira pequena; flor violácea.","Dicotiledônea",NA,"44599","auto","1283","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:46:31-03","EAO","IAN","82048","PreservedSpecimen","Plantae","Passifloraceae","Passiflora","amethystina","Passiflora amethystina","J.C.Mikan","Sacco, JC da","1971","01",NA,"Mexia, Y","1929","12","29","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"IAN082048",NA,"Above Corriga Bartholomeo, Streambank.","Vine climbing up tree. Corolla purple, corona maroon at center. White barred, fringe purple. Styles green, brown dotted. Large stipules somentimes deciduos with age.","Dicotiledônea",NA,"13937","auto","4183","Southern America",NA,NA,"680","680",NA,NA,NA,NA,NA,NA,NA,NA
