"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"44","2020-11-13 09:19:18-03","UFRJ","RFA","26141","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","A. Quinet","2001","09","14","A. Quinet","2001","01","12","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, estrada do Matão.","-43.126389","-22.5675","43º7'35''W","22º34'3''S","280","280","Árvore, 5m de altura, 74cm de DAP, folha discolor verde, fruto imaturo verde, comum no local.","RFA35455",NA,"fev-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:36-03","UTFPR","DVPR","5973","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Silva, DR","2018","02","07","Rocha Filho, JA; Silva, DR; Piva, J; Machado, C","2018","02","07","Brasil","Paraná","Capitão Leonidas Marques","Região do Córrego Saltinho. Mata próximo ao Loteamento no final da Rua Verde.","-53.363","-25.2949","-53.363","-25.2949","328","328","Árvore 9 m de altura. Folhas discolores, cartáceas, liberando exsudato branco. Frutos carnosos imaturos verdes e maduros amarelos, libera exsudato esbranquiçado. Pto 613.; Fragmento de floresta estacional semidecidual em estágio médio","DVPR005973",NA,"627","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-24 17:10:36-03","UTFPR","DVPR","1885","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Duarte, E","2014","11","06","Estevan, DA; Duarte, E","2014","10","16","Brasil","Paraná","Dois Vizinhos",NA,"-53.02431","-25.435961","-53.02431","-25.435961","520","520","Árvore, flores, látex.; Borda de mata.","DVPR001885","DVPR001885","2053","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:10:36-03","UTFPR","DVPR","3606","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Caxambu, MG","2015","10","24","Caxambu, MG; Siqueira, EL; Chagas, MP","2015","10","01","Brasil","Paraná","Céu Azul","Posto de informação e controle - PIC Parque Nacional do Iguaçu.","-53.50443","-25.09161","-53.50443","-25.09161","650","650","Árvore ca. 12m, com látex alvo , semi - ciófila. Flores e botões florais verdes. Ramos e tronco armados com acúleos.; Relevo: suave - ondulado","DVPR003606",NA,"6889","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:10:36-03","UTFPR","DVPR","5599","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Rocha Filho, JA","2018","01","23","Rocha Filho, JA; Piva, J; Machado, C","2018","01","23","Brasil","Paraná","Capanema","Futura área do reservatório da UHE Baixo Iguaçú, estrada à margem esquerda do Rio Iguaçu.","-53.3834","-25.3124","-53.3834","-25.3124","261","261","Árvore 5 m. Tronco e ramos com acúleos. Folhas discolores, cartáceas, glabras. Frutos carnosos, amarelos. Exsudato branca liberado das folhas e dos frutos. Ponto 494.; Árvore remanescentes em área com cobertura vegetal de atividade ag","DVPR005599",NA,"553","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:10:36-03","UTFPR","DVPR","1123","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Estevan, DA","2013","06","04","Duarte, E","2013","04","09","Brasil","Paraná","Dois Vizinhos","Unepe - Restauração Ecológica. Nucleação: Banco de Sementes: parcela 6, sub-parcela 16","-53.0607","-25.4149","-53.0607","-25.4149",NA,NA,"Árvore jovem.","DVPR001123","DVPR001123","91","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:36-03","UTFPR","DVPR","5206","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Cousseau, I","2017","03","12","Cousseau, I","2017","03","12","Brasil","Paraná","Cruzeiro do Iguaçu","Comunidade Alto Vera Cruz, PR-473, Sítio de Garibaldi Cousseau.","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"Árvore,altura aproximadamente 6 m. Cor do fruto laranjado,odor semelhante ao mamão verde. presença de acúleos no tronco e létex nos galhos e frutos.","DVPR005206",NA,"s.n.","Magnoliophyta",NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:36-03","UTFPR","DVPR","168","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Dias, MC","2003",NA,NA,"Porto, WS; et al.","2002","10","19","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore + ou - 12 m, com espinhos.; Borda da mata.","DVPR000168","DVPR000168","s.n.","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:36-03","UTFPR","DVPR","2350","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Duarte, E","2014","12","19","Estevan, DA; Duarte, E","2014","12","15","Brasil","Paraná","São Jorge d' Oeste","Salto do Chopim. Propriedade Sr. Jair Nogueira","-53.044992","-25.364176","-53.044992","-25.364176","385","385","Árvore, frutos imaturos verdes.; Borda de mata. Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR002350",NA,"2129","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:37:47-03","EAO","IAN","60969","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","actinophylla","Jacaratia actinophylla","Pohl",NA,NA,NA,NA,"Pohl, RW",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN060969","IAN060969_f","3282","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:36:29-03","EAO","IAN","129158","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Pires, JM; Belém, RP","1970","09",NA,"Brasil","Pará",NA,"Rio Itacaiunas, afluente do rio Tocantins, serra Buritirama (B4), região com minério de maganês.","-50.216667","-5.516667","-50.216667","-5.516667",NA,NA,"Árvore 0-12-5, com 20m e 40cm diâmetro; inflorescência em botões; caule com aculeos; a madeira ao secar se transforma numa espécie de bucha.","IAN129158",NA,"13069","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:36:29-03","EAO","IAN","106254","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Oliveira, E","1960","05","02","Brasil","Pará",NA,"Km 159 da rodovia Belém-Brasília. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"Árvore de 12m de altura; frutos meio compridos, maduros.","IAN106254",NA,"662","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:36:29-03","EAO","IAN","143431","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Medeiros, JM; Marinho, LR","1974","03","20","Brasil","Pará",NA,"Estrada Santarém-Cuiabá, km 50, pico 1 do IBDF.",NA,NA,NA,NA,NA,NA,"Árvore de 8m de altura e 1,12m de circunferência. Fruto verde.","IAN143431",NA,"1","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:36:29-03","EAO","IAN","162356","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Oldeman, B","1966","03","02","Guiana Francesa",NA,NA,"Saül, route de l'aérodrome; colcollines.",NA,NA,NA,NA,NA,NA,"Arbre v. 19m de hauit 1,67m de ø. Ecorce lisse, noire, sale. Tronc épineux. Bois blanc, trés mou. Fruit 8cm de long.","IAN162356",NA,"2110","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:36:29-03","EAO","IAN","91162","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Cowan, RS","1954","11","10","Brasil","Amapá","Serra do Navio","Heavily Forested Hills. Occasional in forest on slopes below Observatorio Ore Body.","-52.916667","-0.916667","-52.916667","-0.916667","220","220","Tree 15m tall, trunk fleshy. Fls greenish except for white anthers.","IAN091162",NA,"38213","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:36:29-03","EAO","IAN","189091","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Oliveira, JCL de","2012","11","22","Brasil","Pará","Paragominas","Estrada de acesso a comunidade da kaipi","-47.637778","-3.121806","-47.637778","-3.121806",NA,NA,"Árvore de 12m alt., DAP 37cm, ritidoma liso com presença de acúleos; alburno creme com presença de látex branco transparente. Inflorescência branca e botão floral verde.","IAN189091",NA,"620","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:36:29-03","EAO","IAN","195418","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Santos, AJB dos","2012","09",NA,"Perigolo, NA","2012","09","20","Brasil","Rondônia","Porto Velho","Abunã, 12km NW de Abunã, margem direita do rio Madeira, à 100m da margem do rio. Floresta Ombrófila. Plano no local. Modulo RAPELD em Abunã, transecto 10, área de influência indireta da UHE Jirau (T10P1). Individuo 2690. MAbiente de Transição de Várz","-65.366944","-9.597778","-65.366944","-9.597778","106","106","Árvore com 12m de altura e 56cm de diâmetro. Botão Floral verde. Cálice esverdeado, corola branca. Ramos com acúleos em abundância. Tronco com acúleos em abundância. Frutos Imaturos Verdes.","IAN195418",NA,"192","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:36:29-03","EAO","IAN","196828","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.",NA,NA,NA,NA,"Braga, DPP","2016","12","07","Brasil","Pará","Anapu","Propriedade de Gilson, cacau, terra firme","-51.414194","-3.369861","-51.414194","-3.369861","157","157",NA,"IAN196828",NA,"294","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:36:29-03","EAO","IAN","48683","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Costa, M da","1931","09","27",NA,NA,NA,"Cupary.",NA,NA,NA,NA,NA,NA,NA,"IAN048683",NA,"100","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:36:29-03","EAO","IAN","68397","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Smith, AC","1938","03","31","Guiana",NA,NA,"Northwestern slopes of kanuku Mountains; in drainage of Moku-moku Creek (Takutu tributary); dense forest.",NA,NA,NA,NA,"150","400","Slender tree 15m high.","IAN068397",NA,"3408","Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:36:29-03","EAO","IAN","96976","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Guedes, TN","1958","01","17","Brasil","Ceará",NA,"Serra do Besouro.",NA,NA,NA,NA,NA,NA,"Árvore com 40m de altura. Material florífero.","IAN096976",NA,"479","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:36:29-03","EAO","IAN","104839","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Ducke, A","1957","07","10","Brasil","Ceará","Fortaleza","Para além de Aldeota, remascente da antiga mata.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Árvore grande.","IAN104839",NA,"171","Dicotiledônea",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:36:29-03","EAO","IAN","106002","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Guedes, TN","1957","06","15","Brasil","Ceará","Pacotí","Serrinha.","-38.9233016967773","-4.22499990463257",NA,NA,NA,NA,NA,"IAN106002",NA,"677","Dicotiledônea",NA,"Southern America",NA,"9622","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:36:29-03","EAO","IAN","118156","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Fróes, RL","1946","04","06","Brasil","Maranhão","São Luis","Iha de São Luiz, Estrada da Maióba.","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"Árvore de 6m de altura.","IAN118156",NA,"21581","Dicotiledônea",NA,"Southern America",NA,"33693","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:36:29-03","EAO","IAN","82009","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Pires, JM","1954","03","01","Brasil","Minas Gerais","Viçosa","Agricultural college land ; hillside of cha-cha Valley. In cut-over woods; dense shade; in deep humus.","-42.8819007873535","-20.7539005279541",NA,NA,"690","690","Árvore de 10m de altura; flor verde.","IAN082009",NA,"4642","Dicotiledônea",NA,"Southern America",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:36:29-03","EAO","IAN","127687","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Silva, NT da","1968","10","25","Brasil","Pará","Almeirim","Monte Dourado, Região do Jarí, Planalto B. (Pilão); mata de terra firme.","-52.5816993713379","-1.52332997322083",NA,NA,NA,NA,"Árvore de 10m; 35cm de diâmetro'cálice e corola verde, estame branco.","IAN127687",NA,"1310","Dicotiledônea",NA,"Southern America",NA,"564600","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:36:29-03","EAO","IAN","99476","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Silva, NT da","1957","12","18","Brasil","Pará","Belém","IAN, várzea do Sapucajuba.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Árvore pequena; flor verde.","IAN099476",NA,"512","Dicotiledônea",NA,"Southern America",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:36:29-03","EAO","IAN","179672","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Cordeiro, MR","2004","04",NA,"Oliveira, GJ; Feitosa, RNS","2004","04","01","Brasil","Pará","Belterra","Mata primária; solo argiloso; área de estudo do projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"Árvore de 13m alt. x 28cm DAP; fuste cilíndrico; base reta; ritidoma marrom com acúleos; casca morta marrom, 2mm espess.; casca viva amarelada com marcas de chama, 2cm espess.; cheiro fraco; exsuda lentamente seiva transparente. Frutos","IAN179672",NA,"71","Dicotiledônea",NA,"Southern America",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"72","2021-04-08 17:37:48-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.",NA,"2004","04",NA,"Oliveira, GJ; Feitosa, RNS","2004","03","30","Brasil","Pará","Belterra","Mata primária; solo argiloso; área de estudo do projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,NA,NA,NA,"Árvore de 16m alt. x 24cm DAP; fuste cilíndrico; base reta; ritidoma marrom com anéis horizontais; casca morta marrom, 1mm espess.; casca viva creme-amarelada com marcas de chama, 2cm espess.; cheiro fraco; exsuda seiva transparente, consistente.",NA,NA,"s.n.","Dicotiledônea",NA,"Southern America",NA,"74752","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:36:29-03","EAO","IAN","186741","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Cristo, SC de","2011","01","26","Brasil","Pará","Marabá","Trilha Ecológica Hiram Bichara Júnior da Fundação Zoobotânica de Marabá.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,"IAN186741",NA,"27","Dicotiledônea",NA,"Southern America",NA,"262883","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:36:29-03","EAO","IAN","80916","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2015","05","15","Andrade-Lima, D de","1953","05","06","Brasil","Pará","Monte Alegre","Airí. Mata por trás da escola.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,"Árvore. Fruto maduro amarelo.","IAN080916",NA,"1396","Dicotiledônea",NA,"Southern America",NA,"279177","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:36:29-03","EAO","IAN","169876","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Cordeiro, MR; Baider, C","1999","02","02","Brasil","Pará","Ourilândia do Norte","Projeto Pinkaiti. Aldeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,NA,NA,"F 443, dif 02, DAP 45,8 + 45,6 estéril.","IAN169876",NA,"3055","Dicotiledônea",NA,"Southern America",NA,"209767","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:36:29-03","EAO","IAN","171899","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.","Carvalho, FA","2012","11","01","Grogan, J","1997","09","23","Brasil","Pará","Pau D'arco","Marajoara.","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,"Habit: Medium tree < 20m Obs: explosive diameter growth, 55 cm ind. at N side of T3P2, boca, only 10-12 m tall; hunter's tree Fruits: Jan, like small, squarish papayas Leaves: alt palmcmpd, mid Stem: spiny.","IAN171899",NA,"74","Dicotiledônea",NA,"Southern America",NA,"50942","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:36:29-03","EAO","IAN","170873","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) DC.",NA,"2000","02",NA,"Zimmerman, B","2000","02",NA,"Brasil","Pará","Redenção",NA,"-50.0313987731934","-8.02861022949219",NA,NA,NA,NA,"Aldeia Aukre. CP - C.52.","IAN170873",NA,"s.n.","Dicotiledônea",NA,"Southern America",NA,"64747","auto",NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:01-03","PUCPR","HUCP","12154","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Kinupp, VF",NA,NA,NA,"Kinupp, VF","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"926","Eudicotiledonea",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:01-03","PUCPR","HUCP","2496","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Cervi, AC","1989","02","11","Yorinori, NA",NA,NA,NA,"Brasil","Paraná","Morretes","Caminho dos Jesuítas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"054","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:01-03","PUCPR","HUCP","21024","S","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A. DC.","Bolson, M",NA,NA,NA,"Martin, V","2009","09","14","Brasil","Paraná","São Pedro do Iguaçu","Parque Estadual Cabeça do Cachorro","-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,NA,NA,"306","Eudicotiledonea",NA,NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:07:30-03","CPAN-UFMS","COR","8457","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Damasceno-Júnior, G. A.",NA,NA,NA,"Damasceno-Júnior, G. A.; Garcia, M. M. & Pedro (guia de Bonito)","1999","11","28","Brasil","Mato Grosso do Sul","Bonito","Entorno da Gruta do Lago Azul","-56.590556","-21.141944","56º35'26''W","21º8'31''S","425","425","Árvore, 12 m de altura; encosta do morro Habito: Árvore",NA,NA,"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-26 18:07:30-03","CPAN-UFMS","COR","11993","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,NA,"Damasceno Júnior,G.A.;Maria,V.R.;Batilani,J.;Pott,A;Velasques,J.","2005","09","06","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Harmonia - Rio Perdido.","-57.8824996948242","-21.6989002227783",NA,NA,"453","453","Árvore 6m. Botão floral verde Habito: Árvore",NA,NA,"3799",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA
"83","2019-11-25 16:50:26-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Harley, RM","1996","11",NA,"Bautista, HP; Hind, DJN; Harley, RM; Roque, N","1996","11","21","Brasil","Bahia","Jussiape","Chapada Diamantina, Fazenda Veredas, Rio das Contas","-41","-13","-41","-13","540","540","1,00 m, ereto, às vezes ramificado.",NA,NA,"PCD&nf;4533","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-25 16:50:26-03","UFBA","ALCB","71557","PreservedSpecimen","Plantae","Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.","Guedes, ML","2006","05",NA,"Guedes, ML; Rabelo, P; Silva, ASA da; Ramos, GUG","2006","01","12","Brasil","Bahia","Monte Santo","Nordeste","-39.316667","-10.433333","-39.316667","-10.433333",NA,NA,"de ca 1,50m. , látex alvo. Folhas com folíolos cartáceos, com nervação vinácea. Frutos imaturos verdes vináceos. Ocasional.",NA,NA,"12153","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
