"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"226","2008-05-27 22:02:00-03","MO","MOBOT","244790","PreservedSpecimen","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.",NA,NA,NA,NA,"Émile Hassler","1905",NA,NA,"Paraguay",NA,NA,"Near Villarica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 8640","South America",NA,NA,NA,NA,NA,NA,NA,NA
"227","2009-07-31 17:12:00-03","MO","MOBOT","2518463","PreservedSpecimen","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.","Radovancich, A., //",NA,NA,NA,"Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","1990","9","12","Paraguay","Boquerón",NA,"Col. Menno, Loma Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vanni 1940","South America",NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-11-24 14:11:59-02","UFLA","ESAL","4301","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B. Severo",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,"355",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"229","2019-11-07 11:44:56-03","FUVATES","HVAT","4896","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","E. Freitas","2015","12","28","C. R. Orlandi","2015","10","28","Brasil","Rio Grande do Sul","Alegrete","Cerro do Tigre.","-55.6575","-29.6575","-55º39'27''W","-29º39'27''S",NA,NA,"Herbácea.; Campo com arenização.","HVAT00004896",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-07 11:44:56-03","FUVATES","HVAT","4981","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","E. Freitas; ; F. Bruxel","2016","01","08","C. E. Granada","2015","10","05","Brasil","Rio Grande do Sul","São Francisco de Assis","trevo de acesso a cidade pela estrada de chão.","-55.380278","-29.599167","-55º22'49''W","-29º35'57''S",NA,NA,"Herbácea.; Areal perto do rio Ibicuí.","HVAT00004981",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-10-20 15:00:16-03","FUVATES","HVAT","1435","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","H. M. Longhi-Wagner; I. Borldrini","2004","04","07","F. Cornelius; E. Freitas","2004","03","26","Brasil","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278","55º7'52''W","29º33'1''S",NA,NA,"Espécie campestre; área com solo exposto, perto de areal","HVAT00001435",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2018-08-28 14:52:34-03","UPF","RSPF","665","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Rosengurtt",NA,NA,NA,"Rosengurtt",NA,NA,NA,"Uruguai",NA,"Stº Sofia",NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2018-08-28 14:52:34-03","UPF","RSPF","1336","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2018-11-07 16:00:01-02","UPF","RSPF","596","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","B.M.A. Severo",NA,NA,NA,"B.M.A. Severo","1977","10","09","Brasil","Rio Grande do Sul","Piratini","Estrada entre Piratini e Caguçu","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,"América do Sul",NA,"62286","auto",NA,NA,NA,NA,NA
"235","2018-08-28 14:52:34-03","UPF","RSPF","661","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Rosengurtt",NA,NA,NA,"Rosengurtt",NA,NA,NA,"Paraguai",NA,"Montevidéu","Faculdade de Agronomia de Montevidéu",NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2018-08-28 14:52:34-03","UPF","RSPF","667","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Rosengurtt",NA,NA,NA,"Rosengurtt",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae/ Duplicata de Faculdade de Agronomia de Montevideu",NA,NA,NA,NA,"5435",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2018-08-28 14:52:34-03","UPF","RSPF","1359","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","Rosengurtt",NA,NA,NA,"Rosengurtt","1949","01","28","Paraguai",NA,NA,"Barrerito Coapuçú",NA,NA,NA,NA,NA,NA,"Gramineae/Duplicata MVFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2018-08-28 14:52:34-03","UPF","RSPF","666","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"E. Marchesi","1965","05","09","Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gramineae/ Duplicata de Faculdade de Agronomia de Montevideu",NA,NA,NA,NA,"1374",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2018-08-28 14:52:34-03","UPF","RSPF","664","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Rosengurtt",NA,NA,NA,"Uruguai",NA,"A° Pardo",NA,NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2018-08-28 14:52:34-03","UPF","RSPF","1337","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"Rosengurtt","1979","01","07","Uruguai",NA,"Carrasco","Rota 101, Km 19",NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,"11331",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2018-08-28 14:52:34-03","UPF","RSPF","662","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","E. Marchesi",NA,NA,NA,"E. Marchesi",NA,NA,NA,"Uruguai",NA,"Rio Negro","Estância Nueva Mehlem",NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,"5757",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2018-08-28 14:52:34-03","UPF","RSPF","663","S","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"E. Marchesi",NA,NA,NA,"Uruguai",NA,"Vale A.° Platón","Próximo a escuela n° 56",NA,NA,NA,NA,NA,NA,"Gramineae",NA,NA,NA,NA,"1474",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-01-26 14:12:48-03","CPACT","ECT","4217","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2013","07","17","M.M.Marchi; A.Calvete | J.Villela | C.Mistura","2013","07","17","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata, área 2 de monitoramento. Campo nativo, escossistema de butiazal.","-51.363333","-30.529444","51º21'48''W","30º31'46''S","50","50",NA,"ECT0004217","ECT0004217","Embryophyta",NA,"4445",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-01-26 14:12:48-03","CPACT","ECT","1838","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","03","M.M.Marchi; I.M.Goulart","2011","12","05","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001838","ECT0001838","Embryophyta",NA,"3317",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-01-26 14:12:48-03","CPACT","ECT","1841","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","10","05","M.M.Marchi","2012","05","08","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 2 de monitoramento.","-51.363333","-30.529444","51º21'48''W","30º31'46''S","50","50",NA,"ECT0001841","ECT0001841","Embryophyta",NA,"3680",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-01-26 14:12:48-03","CPACT","ECT","1837","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","29","M.M.Marchi; J.Mujica","2011","11","16","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001837","ECT0001837","Embryophyta",NA,"3219",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-01-26 14:12:48-03","CPACT","ECT","2333","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2014","10","05","M.Marchi; J.Mujica","2014","10","05","Brasil","Rio Grande do Sul","Pelotas","Nas dunas. Coordenadas geográficas obtidas a partir de dados de localidade, sede do munícipio.","-52.336111","-31.761389","52º20'10''W","31º45'41''S","11","11",NA,"ECT0002333","ECT0002333","Embryophyta",NA,"4521",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-26 14:12:48-03","CPACT","ECT","1840","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2013","03","30","M.M.Marchi; I.M.Goulart","2012","04","17","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001840","ECT0001840","Embryophyta",NA,"3664",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-26 14:12:48-03","CPACT","ECT","1834","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","03","M.M.Marchi; J.Mujica | I.M.Goulart | C.S.Vasconcelos","2011","09","12","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001834","ECT0001834","Embryophyta",NA,"2918",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-01-26 14:12:48-03","CPACT","ECT","1828","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J.Mujica","2011","08","03","M.M.Marchi; J.Mujica","2010","12","07","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001828","ECT0001828","Embryophyta",NA,"2787",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-01-26 14:12:48-03","CPACT","ECT","1842","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2013","03","30","M.M.Marchi","2013","03","26","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001842","ECT0001842","Embryophyta",NA,"4429",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-01-26 14:12:48-03","CPACT","ECT","1833","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2011","08","30","M.M.Marchi","2011","06","10","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 2 de monitoramento.","-51.363333","-30.529444","51º21'48''W","30º31'46''S","50","50",NA,"ECT0001833","ECT0001833","Embryophyta",NA,"2900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-26 14:12:48-03","CPACT","ECT","1827","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J.Mujica","2011","08","03","M.M.Marchi; J.Mujica","2010","12","07","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001827","ECT0001827","Embryophyta",NA,"2785",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-01-26 14:12:48-03","CPACT","ECT","1832","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","03","M.M.Marchi; J.Mujica","2011","03","24","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001832","ECT0001832","Embryophyta",NA,"2871",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-01-26 14:12:48-03","CPACT","ECT","1836","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","29","M.M.Marchi; J.Mujica","2011","11","16","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001836","ECT0001836","Embryophyta",NA,"3218",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-26 14:12:48-03","CPACT","ECT","4737","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","05","08","M.M.Marchi","2012","05","08","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 2 de monitoramento. Campo nativo, ecossistema de butiazal.","-51.363333","-30.529444","51º21'48''W","30º31'46''S","50","50",NA,"ECT0004737","ECT0004737","Embryophyta",NA,"3690",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-01-26 14:12:48-03","CPACT","ECT","1826","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2011","08","30","M.M.Marchi; J.Mujica","2010","12","07","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001826","ECT0001826","Embryophyta",NA,"2774",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-26 14:12:48-03","CPACT","ECT","1831","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","03","M.M.Marchi; J.Mujica","2011","03","24","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001831","ECT0001831","Embryophyta",NA,"2859",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-26 14:12:48-03","CPACT","ECT","1830","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","29","M.M.Marchi; J.Mujica","2011","03","24","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001830","ECT0001830","Embryophyta",NA,"2854",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-01-26 14:12:48-03","CPACT","ECT","1835","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2012","03","03","M.M.Marchi; J.Mujica | I.M.Goulart | C.S.Vasconcelos","2011","09","12","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001835","ECT0001835","Embryophyta",NA,"2916",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-01-26 14:12:48-03","CPACT","ECT","1839","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2013","03","30","M.M.Marchi; I.M.Goulart","2012","04","17","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 3 de monitoramento.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0001839","ECT0001839","Embryophyta",NA,"3642",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-01-26 14:12:48-03","CPACT","ECT","1825","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J.Mujica","2011","08","03","M.M.Marchi; J.Mujica","2010","09","10","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001825","ECT0001825","Embryophyta",NA,"2698",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-01-26 14:12:48-03","CPACT","ECT","1829","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M.M.Marchi","2011","03","30","M.M.Marchi; J.Mujica","2011","03","24","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação do banco de germoplasma in situ de Butia odorata. Campo nativo, ecossistema de butiazal. Área 1 de monitoramento.","-51.359722","-30.522778","51º21'35''W","30º31'22''S","40","40",NA,"ECT0001829","ECT0001829","Embryophyta",NA,"2840",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-09-12 05:00:02-03","US","US","703175","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"C. A. M. Lindman","1893","5","10","Brazil","Rio Grande do Sul",NA,"Cachoeira.",NA,NA,NA,NA,NA,NA,NA,"US00386313","US00386313_01",NA,"Cyperales","A 1527","South America",NA,NA,NA,"Isotype","Monocotyledonae",NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","81002","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.",NA,NA,NA,NA,"C. A. M. Lindman","1893","5","10","Brazil","Rio Grande do Sul",NA,"Cachoeira.",NA,NA,NA,NA,NA,NA,NA,"US00405824","US00405824_01",NA,"Cyperales","A 1527","South America",NA,NA,NA,"Type fragment","Monocotyledonae",NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","81215","PreservedSpecimen","Plantae","Poaceae","Aristida","leptochaeta","Aristida leptochaeta","Hack.",NA,NA,NA,NA,"E. Hassler","1905",NA,NA,"Paraguay","Guairá",NA,"Near Villarica.",NA,NA,NA,NA,NA,NA,NA,"US00405829",NA,NA,"Cyperales","8640","South America",NA,NA,NA,"Type fragment","Monocotyledonae",NA,NA,"1"
"267","2020-09-02 16:36:06-03","Cenargen","CEN","11714","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M. S. Ferrucci","1986",NA,NA,"Aurélio Schinini","1979","02","19","Brasil",NA,NA,"Corrientes, Dep. Paso de Los Libres. Ea. El Recreo, 21 km E de Bonpland, costa río Uruguay.",NA,NA,NA,NA,NA,NA,"Em médanos. Doação do instituto de Botânica Del Nordeste- Argentina - Corrientes (CTES.)","CEN00011714","CEN00011714",NA,NA,"17342",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1"
"268","2020-09-02 16:36:06-03","Cenargen","CEN","11718","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","L. R. Parodi","1960","03",NA,"August Gustavo Schulz","1959","10","28","Brasil",NA,NA,"Chaco, Dep. 9 de Julio. Las Breñas, El Guayule.",NA,NA,NA,NA,NA,NA,"Prado. Doação do Herbario A. G. Schulz","CEN00011718","CEN00011718",NA,NA,"10742",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA
"269","2020-09-02 16:36:06-03","Cenargen","CEN","8216","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","M. S. Ferrucci","1984",NA,NA,"Dalla Tea",NA,NA,NA,"Argentina",NA,NA,"Santiago del Estero. Dep. Capital. Arraga, est. Agrop. INTA, La Banda.",NA,NA,NA,NA,NA,NA,"En abra grande, poco frecuente. 1,2m alt. Doação do instituto de Botânica Del Nordeste- Argentina - Corrientes (CTES.)","CEN00008216","CEN00008216",NA,NA,"10",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA
"270","2020-09-02 16:36:06-03","Cenargen","CEN","90258","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","1991","04",NA,"José Francisco Montenegro Valls","1991","03","20","Brasil","RS","URUGUAIANA","Área do Parque de Espinilho, próximo ao arroio Quarai Chico, na estrada de Uruguaiana - Barra do Quarai.","-56.95","-29.666666","-56.95","-29.666666","90","90",NA,"CEN00090258","CEN00090258",NA,NA,"12810",NA,"Unicata",NA,NA,NA,NA,NA,NA,"1"
"271","2020-09-02 16:36:06-03","Cenargen","CEN","5271","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1973","03","06","Brasil","RS","OSORIO","Balneário Atlântida. Planície arenosa a esquerda da estrada de acesso ao Balneário, partindo da BR 101.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Repovoando a área, nos locais de onde foram tiradas leivas para os gramados ornamentais do balneário.. Doação UFRGS. ICN Nº 23729","CEN00005271","CEN00005271",NA,NA,"2637",NA,"Exsicatas","27350","auto",NA,NA,NA,NA,"1"
"272","2020-09-02 16:36:06-03","Cenargen","CEN","3815","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1972","05","18","Brasil","RS","OSORIO","Parque Histórico General Osório.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Sobre dunas baixas com vegetação espersa. Doação do Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre. Nº ICN 9946.","CEN00003815","CEN00003815",NA,NA,"2089",NA,"Exsicatas","27350","auto",NA,NA,NA,NA,"1"
"273","2020-09-02 16:36:06-03","Cenargen","CEN","5284","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1978","12","22","Brasil","RS","SAO GABRIEL","Granja São José.","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,"Doação: Herbário ICN 43740 (Porto Alegre - RS).","CEN00005284","CEN00005284",NA,NA,"4367",NA,"Exsicatas","56206","auto",NA,NA,NA,NA,"1"
"274","2020-09-02 16:36:06-03","Cenargen","CEN","7676","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","T. Strehl",NA,NA,NA,"Teresia Strehl","1982","12","15","Brasil","RS","SAO JERONIMO","Pólo carboquímico, campo a 4 km após a faz. Flor do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Em touceiras, com panícula e folha filiformes. Doação do Museu de Ciências Naturais - Porto Alegre - Herbário Prof. Dr. Alarich R. H. Schultz - HAS Nº 17647","CEN00007676","CEN00007676",NA,NA,"510",NA,"Exsicatas","78415","auto",NA,NA,NA,NA,"1"
"275","2020-09-02 16:36:06-03","Cenargen","CEN","7657","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","T. Strehl",NA,NA,NA,"O. Bueno - HAS","1982","09","22","Brasil","RS","SAO JERONIMO","Pólo Carboquímico, campo atrás da Fazenda Capão (campo dos caquis).","-51.7221984863281","-29.9591999053955",NA,NA,NA,NA,"Flor pouco numerosa, dispersa em campo limpo, na encosta.. Doação Herbário Prof. Dr. Alarich R. H. Schultz. HAS N° 17125.","CEN00007657","CEN00007657",NA,NA,"3591",NA,"Exsicatas","78415","auto",NA,NA,NA,NA,"1"
"276","2020-09-02 16:36:06-03","Cenargen","CEN","3780","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1972","11","24","Brasil","RS","URUGUAIANA","BR 472, perto do km 50.","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"Em barranco à beira do acostamento. Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN 23324","CEN00003780","CEN00003780",NA,NA,"2488",NA,"Exsicatas","93142","auto",NA,NA,NA,NA,"1"
"277","2020-09-02 16:36:06-03","Cenargen","CEN","3785","PreservedSpecimen","Plantae","Poaceae","Aristida","circinalis","Aristida circinalis","Lindm.","J. F. M. Valls","2016","01",NA,"José Francisco Montenegro Valls","1972","11","05","Brasil","RS","VIAMAO","Cantagalo, Chácara do Dr. Pascoal Aldrio Crocco.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Campo pouco denso. Doção do Herb. Depto. Bot. da U.F.R.G.S.- Porto Alegre. ICN 23132","CEN00003785","CEN00003785",NA,NA,"2303",NA,"Exsicatas","41667","auto",NA,NA,NA,NA,"1"
