"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"48","2020-02-08 09:23:48-03","NBC","NL-BOTANY","L.2896988","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Reitz R",NA,"1960","06","04","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2896988","NL-L2896988",NA,"Gentianales","Southern America","Santa Catarina, Morro Spitzkopf, Blumenau.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2896988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:23:48-03","NBC","NL-BOTANY","U 0293231","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Reitz R",NA,"1961","01","01","Brazil","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333","NL-U0293231",NA,NA,"Gentianales","Southern America",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Uw6993",NA,NA,NA,NA
"50","2020-02-08 09:23:48-03","NBC","NL-BOTANY","U.1565016","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","12","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-U1565016","NL-U1565016",NA,"Gentianales","Southern America","Santa Catarina, Pirão Frio, Sombrio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1565016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","U 0099567",NA,NA,NA,NA
"51","2020-02-08 09:23:48-03","NBC","NL-BOTANY","U.1565017","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","29","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-U1565017","NL-U1565017",NA,"Gentianales","Southern America","Santa Catarina, Sabía, Vidal Ramos, Mata.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1565017 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","U 0099569",NA,NA,NA,NA
"52","2020-02-08 09:23:54-03","NBC","NL-BOTANY","WAG.1501064","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nigrescens","Faramea nigrescens","Mart.",NA,NA,NA,NA,"Camargo O",NA,"1957","11","15","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1501064","NL-WAG1501064",NA,"Gentianales","Southern America","Rio Grande do Sul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1501064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2021-01-14 15:33:23-03","MN","R","147707","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Freire Allemão, F.; Cysneiros, M.","817","1859","06",NA,"Brasil","Ceará","Aratanha",NA,NA,NA,NA,"R010053927","R010053927_001 R010053927_002 R010053927_003",NA,NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 8296",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:33:23-03","MN","R","10371","PreservedSpecimen","Plantae","Rubiaceae","Faramea","nettoana","Faramea nettoana","Müll. Arg.",NA,NA,NA,NA,"Glaziou, A.F.M.","8153","1875","06","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"R010053046","R010053046_001",NA,NA,NA,"Gávea",NA,NA,NA,"Plantas do Brasil Central","57442","auto",NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:33:23-03","MN","R","10379","PreservedSpecimen","Plantae","Rubiaceae","Faramea","warmingiana","Faramea warmingiana","Müll. Arg.",NA,NA,NA,NA,"Glaziou, A.F.M.","14896","1883","02","21","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"R010053048","R010053048_001",NA,NA,NA,"entre Sitio e Barbacena",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:32:20-03","IAP","PACA-AGP","96105","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","C. Mondin","2000","08",NA,"C. Mondin & A. Iob","1972","2000","08","19","Brasil","RS","Arroio do Sal","-49.8889007568359","-29.551399230957",NA,NA,"PACA096105",NA,"Magnoliophyta","Rubiales",NA,"Est. do Mar, Km 69",NA,NA,NA,"HASU 10518&nf;C/ cerca 3m alt. Habitat: No subosque Hábito: arbusto","15157","auto","Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:32:20-03","IAP","PACA-AGP","95788","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","C. Mondin","1998","09",NA,"Mondin, C.","1370","1998","01","21","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"PACA095788",NA,"Magnoliophyta","Rubiales",NA,"Água Grande, propr. Sr. Barbosa Lessa",NA,NA,NA,"HASU 6727&nf;C/ ca. 3 m alt. Habitat: Beira de rio Hábito: arbusto","49429","auto","Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:32:20-03","IAP","PACA-AGP","45271","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1950","01","11","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA045271",NA,"Magnoliophyta","Rubiales",NA,"Ad montem Itacolumí",NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","25424","auto","Magnoliatae",NA,NA,NA,NA,NA
"59","2019-08-27 13:32:20-03","IAP","PACA-AGP","39589","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","01","07","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA039589",NA,"Magnoliophyta","Rubiales",NA,"Cachoeirinha",NA,NA,NA,"Sem Material Habitat: In silva campestri Fenofase: flor","25424","auto","Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:32:20-03","IAP","PACA-AGP","73835","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. Sevegnani",NA,NA,NA,"L. Sevegnani",NA,"1993","06","05","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"PACA073835",NA,"Magnoliophyta","Rubiales",NA,"Est. Exp. Fitotécnicade Osório",NA,NA,NA,"Arbusto 2m Habitat: Em mata secundária","28094","auto","Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:32:20-03","IAP","PACA-AGP","52930","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1952","12","15","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA052930",NA,"Magnoliophyta","Rubiales",NA,"Fortaleza",NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:32:20-03","IAP","PACA-AGP","43425","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","09","11","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA043425",NA,"Magnoliophyta","Rubiales",NA,"Kappesberg",NA,NA,NA,"Sem Material Habitat: In silva primaeva Fenofase: fruto semievoluto","21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:32:20-03","IAP","PACA-AGP","94946","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","Amaral, Z.",NA,NA,NA,"Bauer,D.",NA,"2001","03","18","Brasil","RS","Morro Reuter","-51.0807991027832","-29.5380992889404",NA,NA,"PACA094946",NA,"Magnoliophyta","Rubiales",NA,"Faz. Padre Eterno",NA,NA,NA,"HASU 16156 Habitat: De interior de mata Hábito: arbusto","12924","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:32:20-03","IAP","PACA-AGP","94949","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. Mauhs",NA,NA,NA,"Mauhs, J.","513","1995","04","29","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,"PACA094949",NA,"Magnoliophyta","Rubiales",NA,"Parcão",NA,NA,NA,"HASU 4409 Habitat: Mata de galeria","20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:32:20-03","IAP","PACA-AGP","39175","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1948","12","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA039175",NA,"Magnoliophyta","Rubiales",NA,"Morro da Polícia",NA,NA,NA,"Habitat: In silva campestri Fenofase: flor semievoluto","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2019-08-27 13:32:20-03","IAP","PACA-AGP","40070","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","01","21","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA040070",NA,"Magnoliophyta","Rubiales",NA,"Vila Manresa",NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor e fruto","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"67","2019-08-27 13:32:20-03","IAP","PACA-AGP","37417","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1948","07","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA037417",NA,"Magnoliophyta","Rubiales",NA,"Vila Manresa",NA,NA,NA,"Habitat: In silva campestri Fenofase: fruto maturo","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"68","2019-08-27 13:32:20-03","IAP","PACA-AGP","33927","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1946","09","18","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA033927",NA,"Magnoliophyta","Rubiales",NA,"Vila Manresa",NA,NA,NA,"Habitat: In silva Fenofase: fruto maturo","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"69","2019-08-27 13:32:20-03","IAP","PACA-AGP","28919","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1945","05","23","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA028919",NA,"Magnoliophyta","Rubiales",NA,"Vila Manresa",NA,NA,NA,"Sem Material Habitat: In silva Fenofase: fruto submaturo","29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"70","2019-08-27 13:32:20-03","IAP","PACA-AGP","38486","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1948","12","04","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA038486",NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"71","2019-08-27 13:32:20-03","IAP","PACA-AGP","7230","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"F. Theissen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007230",NA,"Magnoliophyta","Rubiales",NA,NA,NA,NA,NA,"Habitat: In silva campestri Fenofase: flor","10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:32:20-03","IAP","PACA-AGP","38608","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1948","12","07","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA038608",NA,"Magnoliophyta","Rubiales",NA,"Ad montem das Cabras",NA,NA,NA,"Sem Material Habitat: In silva Fenofase: flor","10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:32:20-03","IAP","PACA-AGP","94947","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral",NA,"2001","05","05","Brasil","RS","Sapiranga","-51.0069007873535","-29.6380996704102",NA,NA,"PACA094947",NA,"Magnoliophyta","Rubiales",NA,"Alto Ferrabraz",NA,NA,NA,"HASU 16034","11711","auto","Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:32:20-03","IAP","PACA-AGP","96106","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. A. Jarenkow","1993","01",NA,"J. A. Jarenkow","2286","1993","01","23","Brasil","RS","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"PACA096106",NA,"Magnoliophyta","Rubiales",NA,"Linha XV de Novembro",NA,NA,NA,"HASU 5938 Habitat: Em mata de ancosta Fenofase: flores brancas Hábito: arvoreta","19833","auto","Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:32:20-03","IAP","PACA-AGP","58269","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith",NA,NA,NA,NA,NA,"1949","01","18","Brasil","SC","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"PACA058269",NA,"Magnoliophyta","Rubiales",NA,"Mata da Azambuja",NA,NA,NA,"HBR 7432 Habitat: In silva Fenofase: fruto Hábito: arbusto","19684","auto","Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:32:20-03","IAP","PACA-AGP","65765","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1957",NA,NA,"R. Klein","3073","1956","06","14","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"PACA065765",NA,"Magnoliophyta","Rubiales",NA,"Horto Florestal","300","300",NA,"Altura 4 m Habitat: Mata","18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"77","2019-08-27 13:32:20-03","IAP","PACA-AGP","66082","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1956",NA,NA,"Reitz, R.","2559","1956","02","04","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"PACA066082",NA,"Magnoliophyta","Rubiales",NA,"Horto Florestal I.N.P.","300","300",NA,"HBR 9774&nf;Alt. 8 m Habitat: Mata","18533","auto","Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:32:20-03","IAP","PACA-AGP","65802","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1956",NA,NA,"Reitz, R.","1891","1954","06","21","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA065802",NA,"Magnoliophyta","Rubiales",NA,"Cunhas","15","15",NA,"Altura 4 m Habitat: Mata","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:32:20-03","IAP","PACA-AGP","65797","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1956",NA,NA,"Reitz, R.","2363","1956","01","10","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA065797",NA,"Magnoliophyta","Rubiales",NA,"Luis Alves","200","200",NA,"Altura 5m Habitat: Mata","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:32:20-03","IAP","PACA-AGP","66071","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1956",NA,NA,"R. Klein","1744","1955","11","03","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA066071",NA,"Magnoliophyta","Rubiales",NA,"Morro da Fazenda",NA,NA,NA,"HBR 9792&nf;Sem Material Habitat: Mata","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:32:20-03","IAP","PACA-AGP","66063","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1956",NA,NA,"R. Klein","9813","1954","08","12","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA066063",NA,"Magnoliophyta","Rubiales",NA,"Morro da Fazenda","300","300",NA,"Altura 3 m Habitat: Mata","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:32:20-03","IAP","PACA-AGP","65770","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1957",NA,NA,"R. Klein",NA,"1956","01","24","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA065770",NA,"Magnoliophyta","Rubiales",NA,"Morro da Ressecada","200","200",NA,"Altura 6m Habitat: Mata","27253","auto","Magnoliatae",NA,NA,NA,NA,NA
"83","2019-08-27 13:32:20-03","IAP","PACA-AGP","65303","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1960",NA,NA,"Reitz, R.","9425","1960","01","27","Brasil","SC","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,"PACA065303",NA,"Magnoliophyta","Rubiales",NA,"Sanga da Areia","250","250",NA,"Altura 6m Habitat: Mata Hábito: arvoreta","23999","auto","Magnoliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:32:20-03","IAP","PACA-AGP","65822","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","L. B. Smith","1958",NA,NA,"Reitz, R.","5758","1957","12","19","Brasil","SC","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"PACA065822",NA,"Magnoliophyta","Rubiales",NA,"Três Barras","200","200",NA,"Altura 3m Habitat: Mata","23627","auto","Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:32:20-03","IAP","PACA-AGP","40823","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","04","03","Brasil","RS","Itapoã",NA,NA,NA,NA,"PACA040823",NA,"Magnoliophyta","Rubiales",NA,"Granja Neugebauer",NA,NA,NA,"Habitat: In silva primaeva Fenofase: fruto semievoluto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:32:20-03","IAP","PACA-AGP","94948","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"J. Larocca",NA,NA,NA,NA,"Brasil","RS","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"PACA094948",NA,"Magnoliophyta","Rubiales",NA,"Riocell",NA,NA,NA,"HASU 2593","29956","auto","Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:32:20-03","IAP","PACA-AGP","44772","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","12","14","Brasil","RS","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,"PACA044772",NA,"Magnoliophyta","Rubiales",NA,"Glorinha",NA,NA,NA,"Sem Material Habitat: In silva campestri Fenofase: flor semievoluto","25424","auto","Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:32:20-03","IAP","PACA-AGP","96108","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. Larocca",NA,NA,NA,"J. Larocca",NA,"1989","12","15","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"PACA096108",NA,"Magnoliophyta","Rubiales",NA,"Riocell",NA,NA,NA,"HASU 2599&nf;De 1,5 m de altura Habitat: Mata de eucalipto Hábito: arbusto","28343","auto","Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:32:20-03","IAP","PACA-AGP","96109","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. Larocca",NA,NA,NA,"J. Larocca",NA,"1990","01","01","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"PACA096109",NA,"Magnoliophyta","Rubiales",NA,"Sertão Santana",NA,NA,NA,"HASU 2591&nf;Corola branca Habitat: mata Hábito: arbusto","28343","auto","Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:32:20-03","IAP","PACA-AGP","33033","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"A. Strieder SJ",NA,"1945","11","11","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA033033",NA,"Magnoliophyta","Rubiales",NA,"Pareci",NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:32:20-03","IAP","PACA-AGP","39707","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1949","01","14","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA039707",NA,"Magnoliophyta","Rubiales",NA,"Pareci",NA,NA,NA,"Habitat: In silva primaeva Fenofase: flor","21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:32:20-03","IAP","PACA-AGP","96110","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. Mauhs","1995","06","24","Mauhs, J.","468","1994","07","03","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,"PACA096110",NA,"Magnoliophyta","Rubiales",NA,"Parcão",NA,NA,NA,"HEDU 4407 Habitat: Interior mato nativo Fenofase: frutos roxos Hábito: arbusto","20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"93","2019-08-27 13:32:20-03","IAP","PACA-AGP","96111","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.","J. Mauhs","1995","06",NA,"Mauhs, J.","481","1994","11",NA,"Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,"PACA096111",NA,"Magnoliophyta","Rubiales",NA,"Parcão",NA,NA,NA,"HEDU 4408 Habitat: Mata ciliar (secundária) Hábito: arbusto","20722","auto","Magnoliatae",NA,NA,NA,NA,NA
"94","2019-08-27 13:32:20-03","IAP","PACA-AGP","51811","PreservedSpecimen","Plantae","Rubiaceae","Faramea","marginata","Faramea marginata","Cham.",NA,NA,NA,NA,"Rambo, B.",NA,"1952","01","10","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,"PACA051811",NA,"Magnoliophyta","Rubiales",NA,"Morro Grande",NA,NA,NA,"Habitat: In silva arenosa Fenofase: flor subaperto","27350","auto","Magnoliatae",NA,NA,NA,NA,NA
