"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","eventTime","fieldNumber"
"43","2021-03-15 16:37:00-03","NY","NYBG","01201165","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"R. de Lemos Fróes","23413","1948","09","07","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451640' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201165","NY01201165_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01201176","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"J. M. Pires","4407","1952","12","22","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451664' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201176","NY01201176_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01200843","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"G. T. Prance","11450","1971","01","26","Brazil","Amazonas",NA,"Manaus-Igarapé Leao Road, 5 km. from Manaus-Caracarai Road.","-60.0803661","-2.9078962",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329301' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200843","NY01200843_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01200837","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","N. A. Rosa",NA,NA,NA,"L. M. M. Carreira","346","1983","01","28","Brazil","Rondônia","Porto Velho","Guajara-Mirim, Estrada do Palheta, km 17, pe da Serra dos Parecis","-63.9039","-8.76194",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331254' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200837","NY01200837_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","375481","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"S. T. McDaniel","24774","1981","01","09","Peru","Loreto","Maynas","Dtto. Iquitos. Rio Nanay, Quebrada de Morropón above Bellavista, tahuampa over clay, occas. Inundated",NA,NA,NA,NA,"90","95","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375481",NA,"Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01201157","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. W. Nelson","428","1980","06","21","Brazil","Amazonas",NA,"Manaus. Reserva Florestal Ducke.-Reserva Florestal Ducke, estrada Manaus-Itacoatiara km 26",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329777' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201157","NY01201157_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","885034","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"Collector unspecified","18",NA,NA,NA,"Brazil",NA,NA,"Ad Mana Prov. Sebastian.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885034","NY00885034_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01201159","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"C. A. Cid Ferreira","3880","1983","06","23","Brazil","Amazonas","Borba","Rio Madeira, afluente do rio Amazonas, estrada da cidade de Borba, km 15 lugar denominado Puchuriscal.","-59.5939","-4.38778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201159","NY01201159_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01252043","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. W. Nelson","428","1980","06","21","Brazil","Amazonas",NA,"Manaus. Reserva Florestal Ducke.-Reserva Florestal Ducke, estrada Manaus-Itacoatiara km 26",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494632' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252043","NY01252043_01 NY01252043_02","Magnoliophyta","Ericales","South America","packeted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00860077","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. Maguire","56137","1963","08","12","Brazil","Tocantins","Barrolândia","100 km south of Guara, along Belem-Brasilia Highway","-48.7253","-9.8358",NA,NA,"152","244","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=962178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860077","NY00860077_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2699357","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. C. Plowman","12179","1982","12","04","Brazil","Amazonas","Maraã","Rio Japurá, environs of town of Maraã. Lago Maraã","-65.6","-1.85",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993805' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699357",NA,"Magnoliophyta","Ericales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01201186","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"R. de Lemos Fróes","20285","1943","08","25","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451679' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201186","NY01201186_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01201170","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","L. O. A. Teixeira",NA,NA,NA,"M. R. dos Santos","483","1978","12","06","Brazil","Pará","Almeirim","Monte Dourado, Beiradao. Estrada da caixa d'agua","-52.5817","-1.52333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330843' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201170","NY01201170_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01201190","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"M. G. Vieira","583","1979","10","23","Brazil","Rondônia","Ji-Paraná","Estrada Rolim de Moura. MArgem do rio Ji-Parana.","-61.9517","-10.8853",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331234' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201190","NY01201190_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01201163","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","J. M. Pires",NA,NA,NA,"G. T. Prance","10938","1971","03","13","Brazil","Roraima","Mucajaí","Posto Mucajai, Rio Mucajai. Vicinity of Mucajai airstrip.","-60.919436","2.443722",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331377' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201163","NY01201163_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01201153","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. A. Cid Ferreira","2151","1980","09","05","Brazil","Pará","Oriximiná","Rio Paru do Oeste.","-55.922217","0.433352",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330960' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201153","NY01201153_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01200847","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"C. A. Cid Ferreira","8737","1987","03","30","Brazil","Rondônia","Costa Marques","BR-429, a 15 km da cidade, vicinal para Serra Grande a 03 km da BR-429.","-64","-12.333333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331224' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200847","NY01200847_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01200836","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"Adams","12",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1450582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200836","NY01200836_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01201169","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"J. M. Pires","548","1947","05","01","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451648' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201169","NY01201169_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2699358","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"T. C. Plowman","12478","1982","12","11","Brazil","Amazonas","Tefé","Lago de Tefé, northwest shore. Banks of Lago Tefé and forest margin.","-64.8239279","-3.345023",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993806' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699358",NA,"Magnoliophyta","Ericales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","761891","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"A. R. S. de Oliveira","833","1997","03","17","Brazil","Acre","Rio Branco","BR-364, km 14 sentido Rio Branco-Porto Velho, área do CPAF-ACRE (EMBRAPA); coleçao de fruteiras da EMBRAPA.","-67.8097","-9.9747",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00761891","NY00761891_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01201194","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"J. M. Pires","51299","1961","09","28","Brazil","Amapá",NA,"Rio Araguari, vicinity Camp 12.","-52.13","1.18",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451696' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201194","NY01201194_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01201195","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"G. T. Prance","6814","1968","08","05","Brazil","Rondônia",NA,"Basin of Rio Madeira. Rio Bananeiras at crossing with road Guajara-Mirim to Abuna.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201195","NY01201195_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01201179","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","S. A. Mori",NA,NA,NA,"S. A. Mori","23698","1993","10","28","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201179","NY01201179_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01200849","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"R. de Lemos Fróes","21422","1945","11","19","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451430' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200849","NY01200849_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01269514","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"S. Tiwari","426","1991","10","17","Guyana",NA,NA,"Pomeroon. Kabakaburi",NA,NA,NA,NA,"1","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1649678' target='other'> <mi>dwc_moreinfo</mi></a>","NY01269514",NA,"Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01201178","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"D. Coêlho","2032","1955","09","23","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451666' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201178","NY01201178_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01201162","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"R. de Lemos Fróes","23440","1948","09","13","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451632' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201162","NY01201162_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00860083","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. Maguire","56858","1963","09","26","Brazil","Mato Grosso",NA,"200 km NW of Cuiaba","-57.3626273","-14.3347136",NA,NA,"430","430","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965182' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860083","NY00860083_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01200846","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"C. A. Cid Ferreira","8722","1987","03","29","Brazil","Rondônia","Costa Marques","10 km ao norte da cidade de Costra Marques","-64","-12.333333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331221' target='other'> <mi>dwc_moreinfo</mi></a>","NY01200846","NY01200846_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00860089","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"G. Schüch","s.n.",NA,NA,NA,"Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860089","NY00860089_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01201174","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. A. Krukoff","6377","1934","09","14","Brazil","Amazonas","Humaitá","Basin of Rio Madeira: near Tres Casas","-62.6839542","-6.9876421",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451662' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201174","NY01201174_01 NY01201174_02","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01201172","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"J. M. Pires","3196","1951","04","06","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451656' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201172","NY01201172_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01201188","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"G. T. Prance","22709","1974","09","20","Brazil","Amazonas",NA,"Km 159, BR-174, Manaus-Caracarai Road.","-60.185895","-1.6417164",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1451682' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201188","NY01201188_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","42776","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"B. C. Bennett","3561","1988","11","08","Ecuador","Morona-Santiago",NA,"Centro Shuar Yukutais. Ca 2km south of Centro, along small river","-78.17","-3.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00042776",NA,"Magnoliophyta","Ericales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-29 10:39:00-03","NY","NYBG","42775","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito",NA,"T. D. Pennington",NA,NA,NA,"B. C. Bennett","3677","1989","04","01","Ecuador","Morona-Santiago",NA,"Centro Shuar Yukutais. Ca. 8km south of Sucua, west side of Rio Upana","-78.17","-3.5",NA,NA,NA,NA,"Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301289' target='other'> <mi>dwc_moreinfo</mi></a>","NY00042775",NA,"Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1579616","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.","T. D. Pennington",NA,NA,NA,"M. A. de Freitas","427","1990","11","20","Brazil","Amazonas",NA,"Distrito Agropecuário, Reserva 1501, km 41 do Smithsonian/INPA, Projeto Dinâmica Biológica dos Fragmentos Florestais.","-59.74583","-2.41625",NA,NA,"50","125","Q 6,12 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792246' target='other'> <mi>dwc_moreinfo</mi></a>","NY01579616","NY01579616_01","Magnoliophyta","Ericales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","2699359","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","caimito","Pouteria caimito","(Ruiz & Pav.) Radlk.",NA,NA,NA,NA,"C. F. Baker","75","1908","06","25","Brazil","Pará",NA,"Collected in the Botanic Garden of the Museo Goeldi.","-48.4765479","-1.4534887",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2993807' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699359","NY02699359_01","Magnoliophyta","Ericales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
