"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"139","2019-08-20 10:14:34-03","UNICAMP","UEC","110849","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira, RC; Siva, GP","1997","03","22",NA,"Brazil",NA,NA,"Arbusto 1,8m. Ocasional. Cálice verde, flores alvas. Ovário marrom. Frutos imaturos verdes.","UEC049856","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","677","Maranhão","Alt.: 300 m. Cerrado, Arenoso.","-46","-7.583333",NA,NA,"UEC049856","Balsas",NA,NA,NA,"-46","-7.583333","2017","10",NA,NA,NA,NA,NA
"140","2019-08-20 10:14:34-03","UNICAMP","UEC","114505","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ivanauskas, NM; Árbocz, GF; Silva, MM; Zanella, J","1997","03","26",NA,"Brazil",NA,NA,"Árvore de 7.5 m. Frutos imaturos verdes.","UEC147623","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"1680","Mato Grosso","Fazenda Brasil, Savana Arbórea Aberta (Cerrado). Relevo plano.","-52.439444","-15.093056",NA,NA,NA,"Barra do Garças",NA,NA,NA,"-52.439444","-15.093056",NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:14:34-03","UNICAMP","UEC","146020","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira Filho, AT","1985","04","21",NA,"Brazil",NA,NA,"Manaus / Itacoatiara, km 26.","UEC049855","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","308","Mato Grosso","Chapada dos Guimarães, Cerrado.",NA,NA,NA,NA,"UEC049855","Salgadeira",NA,NA,NA,NA,NA,"2017","10",NA,NA,NA,NA,NA
"142","2019-08-20 10:14:34-03","UNICAMP","UEC","25272","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Lewinsohn, TM; Francisco, AM; Sebastião, PA","1980","11","11",NA,"Brazil",NA,NA,"Árvore 6-8m frutos abertos.",NA,"Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"11644","Rio Grande do Sul","Próximo ao Col. Agrícoloa",NA,NA,NA,NA,NA,"Buriti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-08-20 10:14:34-03","UNICAMP","UEC","25272","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Thomaz, ML; Francisco, AM; Sebastião, PA","1980","11","11",NA,"Brazil",NA,NA,"Árvore 6-8m frutos abertos.","UEC147627","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"11644","Rio Grande do Sul","Próximo ao Col. Agrícoloa",NA,NA,NA,NA,NA,"Buriti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:31:07-03","UNICAMP","UEC","193595","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Folli, DA","2013","09","19",NA,"Brazil",NA,NA,"Arbóreo. Terrestre. Fruto maduro marrom, fruto imaturo verde. Seiva incolor. Descamação ausente. Fuste cilíndrico. Casca escamosa. 30 m de alt. Altura do fuste 17m, CAP do fuste 170. Diâmetro da copa 12m.; Mata de montanha","UEC143784","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Folli, DA","7117","Espírito Santo","UTM 297064 7824284","-41.0158004760742","-19.5188999176025","629","629","UEC143784","Baixo Guandu",NA,"34474","auto",NA,NA,"2013","09","19",NA,NA,NA,NA
"145","2021-03-01 16:31:07-03","UNICAMP","UEC","193599","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, V","1991","07","16",NA,"Brazil",NA,NA,"Arbóreo. Terrestre. Fruto maduro marrom, fruto imaturo verde claro. Seiva incolor. Descamação ausente. Fuste achatado. Casca escamosa. 20 m de alt. Altura do fuste 13m, CAP do fuste 142. Diâmetro da copa 9m.; Capoeira","UEC143787","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Folli, DA","116","Espírito Santo","Fazenda Roque Bibão - Novo Brasil. Na lavoura de café, 100m do paió.","-40.6305999755859","-19.539400100708",NA,NA,"UEC143787","Colatina",NA,"57036","auto",NA,NA,"1993","05","14",NA,NA,NA,NA
"146","2021-03-01 16:31:07-03","UNICAMP","UEC","193597","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Folli, DA","2006","08","03",NA,"Brazil",NA,NA,"Arbóreo. Terrestre. Fruto maduro marrom, fruto imaturo verde. Seiva incolor. Descamação ausente. Fuste cilíndrico. Casca áspera. 26 m de alt. Altura do fuste 16m, CAP do fuste 191. Diâmetro da copa 12m.; Mata de tabuleiro","UEC143785","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","5334","Espírito Santo","Reserva Natural Vale. Estrada Baba de Boi.","-40.0722007751465","-19.3910999298096","1800","1800","UEC143785","Linhares",NA,"48094","auto",NA,NA,"2014","10","15",NA,NA,NA,NA
"147","2021-03-01 16:31:07-03","UNICAMP","UEC","191548","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Spada, JS","1978","01","05",NA,"Brazil",NA,NA,"Arbóreo. Terrestre. Botão verde escuro, flor amarelo claro. Seiva incolor. Descamação ausente. Fuste cilíndrico. Casca escamosa. 19 m de alt. Altura do fuste 14m, CAP do fuste 18,85. Diâmetro da copa 11m.; Mata de tabuleiro","UEC143783","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Lima, HC","1478","Espírito Santo","Reserva Natural Vale. Estrada Contra mão. Próxima a um Pau Sangue.","-40.0722007751465","-19.3910999298096",NA,NA,"UEC143783","Linhares",NA,"48094","auto",NA,NA,"1990","10","30",NA,NA,NA,NA
"148","2019-08-20 10:14:34-03","UNICAMP","UEC","6726","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Heringer, EP","1977","01","06",NA,"Brazil",NA,NA,"Árvore com 8m, casca expressa e rugosa, flores alvas, frutos triangulares chatos.","UEC147625","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"16633","Goiás","Termas do Rio Quente, Cerradão de encosta da serra. com Hymenea copaifera, sujeto a fogo períodico","-48.625","-17.74169921875",NA,NA,NA,"Caldas Novas",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-08-20 10:14:34-03","UNICAMP","UEC","6722","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ratter, JA; Ribeiro, JF; Fonseca, SG; Fonsêca Filho, J; Silva, JCS","1977","01","16",NA,"Brazil",NA,NA,"Tree, 6m tall, 12 cm in diam. at breast leight. Bark in very striking Giant#?#s Causeway pattern. Sepals greenish cream; petals cream, falling easily. In cerradão on mesotrophia soil.","UEC147626","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"s.n.","Mato Grosso","Nr the Cachoeira at Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Barra do Garças",NA,"123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-20 10:14:34-03","UNICAMP","UEC","34567","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Oliveira Filho, AT","1983","05","28",NA,"Brazil",NA,NA,"Árvore de ca. de 5m de altura; com folhas tenras, folhas velhas e frutos maduros.","UEC147624","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"096","Mato Grosso","Cerrado Típico","-55.749698638916","-15.460599899292",NA,NA,NA,"Chapada dos Guimarães",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-20 10:14:34-03","UNICAMP","UEC","6723","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Macedo, M; Duarte, A; Assumpção, S","1978","12","30",NA,"Brazil",NA,NA,"Árvore . Fruto verde jovem, flor branca.","UEC049854","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","1023","Mato Grosso","Próximo à ponte.Cerrado (borda de Mata ciliar). Solo Argilo-arenoso seco.","-56.0966987609863","-15.5960998535156",NA,NA,"UEC049854","Cuiabá",NA,"74875","auto",NA,NA,"2017","10",NA,NA,NA,NA,NA
"152","2019-08-20 10:14:34-03","UNICAMP","UEC","46114","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Castro, AJ","1987","05",NA,NA,"Brazil",NA,NA,"Árvore. Nome Vulgar: Jatobá- Roxo.","UEC147629","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"s.n.","Piauí","Faz. Piloto, Chapada Grande, (Missão Alemã/DNOCS), PI230 Km 67/ 68. Alt. 400m. Cerrado.","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Oeiras",NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-20 10:14:34-03","UNICAMP","UEC","46077","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Castro, AJ","1987","06",NA,NA,"Brazil",NA,NA,"Árvoreta","UEC147630","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"s.n.","Piauí","Faz. Piloto, Chapada Grande, (Missão Alemã/DNOCS), PI230 Km 67/ 68. Alt. 400m. Cerrado.","-42.1310997009277","-7.0252799987793",NA,NA,NA,"Oeiras",NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:31:07-03","UNICAMP","UEC","64044","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Lorenzi, H","1993","03","17",NA,"Brazil",NA,NA,"Árvore de 18 a 20 m de altura. Flores brancas.","UEC076117","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.",NA,"28753","São Paulo","Trevo de saída p/ Paulo de Faria","-49.6800003051758","-19.9899997711182",NA,NA,"UEC076117","Riolândia",NA,"23145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:31:07-03","UNICAMP","UEC","64084","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Lorenzi, H","1992","09","15",NA,"Brazil",NA,NA,"Árvore de 13 a 15 m de altura.","UEC054769","Magnoliopsida",NA,"(Mart. ex Hayne) Benth.","Pinto, RB","28752","São Paulo","Trevo para P. Farias","-49.6800003051758","-19.9899997711182",NA,NA,"UEC054769","Riolândia",NA,"23145","auto",NA,NA,"2017","10",NA,NA,NA,NA,NA
"156","2019-11-19 14:07:41-03","UFRPE","PEUFR","15409","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","F. Paiva","1975","04","08",NA,"Brasil",NA,NA,"Árvore de +/- 7 m de alt.; flores esbranquiçadas","PEUFR015409",NA,NA,"(Mart. ex Hayne) Benth.","M. Haluli","5","Maranhão","Fazenda Tigre",NA,NA,NA,NA,NA,"Sucupirado Norte",NA,NA,NA,NA,NA,"1975","06","19",NA,NA,NA,NA
"157","2019-11-19 14:07:41-03","UFRPE","PEUFR","13847","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de flor branca","PEUFR013847",NA,NA,"(Mart. ex Hayne) Benth.","A. Fernandes",NA,"Ceará","planalto Ibiapaba, Estrondo","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-19 14:07:41-03","UFRPE","PEUFR","40176","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","F.S. Araújo",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore com flor branca","PEUFR040176",NA,NA,"(Mart. ex Hayne) Benth.","A. Fernandes","420","Ceará","Planalto Ibiapaba, Estrondo","-40.7742004394531","-5.53444004058838",NA,NA,NA,"Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-19 14:07:41-03","UFRPE","PEUFR","15407","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","A.E. da Silva","1976","04","15",NA,"Brasil",NA,NA,"Árvore de +/- 10 m de alt.; flores roxas de cheiro desagradável","PEUFR015407",NA,NA,"(Mart. ex Hayne) Benth.","E. Tavares","76","Maranhão","Colônia do INCRA","-45.2433013916016","-5.50555992126465",NA,NA,NA,"Barra do Corda",NA,"116584","auto",NA,NA,"1976","05","25",NA,NA,NA,NA
"160","2019-11-19 14:07:41-03","UFRPE","PEUFR","15408","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","J.A. Soares","1975","06","16",NA,"Brasil",NA,NA,"Árvore de +/- 18 m de alt.; flores esbranquiçadas com perfume agradável","PEUFR015408",NA,NA,"(Mart. ex Hayne) Benth.","E. Tavares","35","Maranhão","Fazenda Morada Nova","-44.1582984924316","-5.73332977294922",NA,NA,NA,"Fortuna",NA,"42332","auto",NA,NA,"1975","08","05",NA,NA,NA,NA
"161","2019-11-19 14:07:41-03","UFRPE","PEUFR","15410","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","D.P. Lima","1975","03","19",NA,"Brasil",NA,NA,"Árvore +/- 8 m de alt. por 25 cm de diâmetro; flores cor de gelo com pouco perfume","PEUFR015410",NA,NA,"(Mart. ex Hayne) Benth.","E. Tavares","13335","Maranhão","Fazenda Lameirão","-43.7022018432617","-6.49499988555908",NA,NA,NA,"São João dos Patos",NA,"47367","auto",NA,NA,"1975","05",NA,NA,NA,NA,NA
"162","2019-11-19 14:07:41-03","UFRPE","PEUFR","15412","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","F.B. Ramalho","1974","06","11",NA,"Brasil",NA,NA,"Árvore de +/- 20 m de alt.; flores alvas com perfume agradável","PEUFR015412",NA,NA,"(Mart. ex Hayne) Benth.","E. Tavares","339","Piauí","Fazenda Baixa Verde","-42.9444007873535","-8.10999965667725",NA,NA,NA,"Canto do Buriti",NA,"120640","auto",NA,NA,"1974",NA,NA,NA,NA,NA,NA
"163","2019-11-19 14:07:41-03","UFRPE","PEUFR","15411","PreservedSpecimen","Plantae","Leguminosae-Caes.","Peltogyne","confertiflora","Peltogyne confertiflora","F.B. Ramalho","1975","02","10",NA,"Brasil",NA,NA,"Árvore de +/- 4 m de alt.; flores esbranquiçadas com perfume agradável","PEUFR015411",NA,NA,"(Mart. ex Hayne) Benth.","E. Tavares","374","Piauí","Fazenda São Gregório","-44.5560989379883","-7.22944021224976",NA,NA,NA,"Uruçuí",NA,"137737","auto",NA,NA,"1975","03","13",NA,NA,NA,NA
"164","2020-04-27 16:10:01-03","UFES","VIES","20171","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Acácio, G.","1993","03","31",NA,"Brasil",NA,NA,NA,"VIES020171",NA,NA,"(Mart. ex Hayne) Benth.","Folli, D.A.","40","Espírito Santo","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,"VIES020171","Cachoeiro de Itapemirim",NA,"35694","auto",NA,NA,"1993","06",NA,NA,NA,NA,NA
"165","2019-09-27 18:04:56-03","UFES","VIES","23929","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Ribeiro, M.; Lobão, A.Q.; Oliveira, A.G.; Gusson, M.F.; Lopes.L.C.M.; Cruz, F.M. & Borges, K.F.","2010","01","19",NA,"Brasil",NA,NA,NA,"VIES023929",NA,NA,"(Mart. ex Hayne) Benth.","Pinto, R.B.","73","Espírito Santo","Reserva Biológica de Sooretama.","-40.0978012084961","-19.1968994140625",NA,NA,"VIES023929","Sooretama",NA,"33715","auto",NA,NA,"2014","10","14",NA,NA,NA,NA
"166","2019-08-16 08:39:30-03","UTFPR","HCF","10871","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","C.P. Costa",NA,NA,NA,NA,"Brasil",NA,NA,"árvore de 6 m de altura. Frutos imaturos esverdeados. Solo arenoso. Em cordilheira. (Doação UFMT: 29785).",NA,NA,NA,"(Mart. ex Hayne) Benth.",NA,NA,"MT","Pirizal - Pantanal","-56.308778","-16.369694",NA,NA,NA,"Poconé",NA,NA,NA,"56°18'31,6 W","16°22'10,9 S",NA,NA,NA,NA,NA,NA,NA
"167","2019-08-16 08:39:30-03","UTFPR","HCF","20158","S","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","B.A.S. Pereira","1995","03","14",NA,"Brasil",NA,NA,"árvore ca. 6 m alt.; casca corticosa e sulcada; fruto imaturo verde e maduro marrom. Remanescente em pastagem de capim andropógon. Fazenda Taquaral.",NA,NA,NA,"(Mart. ex Hayne) Benth.","B.A.S. Pereira","2674","DF","Rodovia Brazlândia/ Padre Bernardo (GO)","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,"1995","03",NA,NA,NA,NA,NA
"168","2013-04-01 09:19:04-03","IPT","BCTW","1717","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"169","2013-04-01 09:19:04-03","IPT","BCTW","9485","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Madeiras para exportação.",NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Bahia","Fazenda Imbiriçu, sudeste da Bahia, entre Porto Seguro e Santa Cruz Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"170","2013-04-01 09:19:04-03","IPT","BCTW","1715","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"171","2013-04-01 09:19:04-03","IPT","BCTW","1716","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Rio de Janeiro",NA,"-43.0539","-22.8269",NA,NA,NA,"São Gonçalo",NA,"16990","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"172","2013-04-01 09:19:04-03","IPT","BCTW","2487","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"173","2013-04-01 09:19:04-03","IPT","BCTW","8270","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Espírito Santo","Vale do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"174","2013-04-01 09:19:04-03","IPT","BCTW","13024","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"175","2013-04-01 09:19:04-03","IPT","BCTW","13669","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Pernambuco","Matriz de Camaragibe","-34.9811","-8.02167",NA,NA,NA,"Camaragibe",NA,"11122","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"176","2013-04-01 09:19:04-03","IPT","BCTW","1708","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"177","2013-04-01 09:19:04-03","IPT","BCTW","12970","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Bahia","Sul do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"178","2013-04-01 09:19:04-03","IPT","BCTW","2917","S","Plantae",NA,"Peltogyne","confertiflora","Peltogyne confertiflora",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Hayne) Benth.",NA,NA,"Espírito Santo",NA,"-40.6306","-19.5394",NA,NA,NA,"Colatina",NA,"57036","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"179","2021-03-21 19:35:44-03","UFC","EAC","57571","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, E.B.; Nepomuceno, F.A.A.; Mesquita, J.M.; Maciel, M.G.R.","2014","08","06","Southern America","Brasil",NA,NA,"Árvore, ca. 10m; caule cinza-esbranquiçado; folhas com folíolos coriáceos, concolores; flores não vistas; frutos castanhos, pêndulos, com uma semente pêndula pelo funículo.; Transição caatinga-cerrado sobre afloramento quartzítico.","EAC0057571","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Souza, E.B.; Santos, F.D.S.","3157","Ceará","Distrito Santa Terezinha, localidade de São Miguel, vegetação com xique-xique, cajuí, macambira e rico estrato herbáceo ora seco.","-41.010556","-3.358333","120","120","EAC0057571","Granja",NA,NA,NA,"-41.010556","-3.358333","2014","08",NA,NA,NA,NA,NA
"180","2021-03-21 19:35:44-03","UFC","EAC","5983","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Martins, P.; Nunes, E.","1979","04","27","Southern America","Brasil",NA,NA,"Arbóreo, 7-9 m, flor branca.; Carrasco.","EAC0005983","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Fernandes, A.","s.n.","Piauí","BR 316, Km 288, estrada Gaturiano a Picos.",NA,NA,NA,NA,"EAC0005983",NA,NA,NA,NA,NA,NA,"1991","11","14",NA,NA,NA,NA
"181","2021-03-21 19:35:44-03","UFC","EAC","58588","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Souza, E.B.; Nepomuceno, F.A.A.; Santos, F.D.S.; Maciel, M.G.R.","2015","04","22","Southern America","Brasil",NA,NA,"Árvore ca. 6 m alt. Caules acizentados. Folíolos coriáceas. Flores com cálice verde-creme e corola creme. Estames cremes. Planta muito visitada por formigas.; Área de Caatinga em transição para o Cerrado sobre afloramento quartzítico.","EAC0058588","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Souza, E.B.; Nepomuceno, F.A.A.","3403","Ceará","dto. Santa Terezinha. Localidade de São Miguel.","-41","-3","100","130","EAC0058588","Granja",NA,NA,NA,"-41","-3","2015","04",NA,NA,NA,NA,NA
"182","2021-03-21 19:35:44-03","UFC","EAC","8803","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.; Nunes, E.","1980","07","07","Southern America","Brasil",NA,NA,"Arbóreo, 3 - 5m.; Cerrado","EAC0008803","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Fernandes, A.","EAC8803","Piauí","entre Ladri Sales e Antonio Almeida.",NA,NA,NA,NA,"EAC0008803",NA,NA,NA,NA,NA,NA,"1991","11","14",NA,NA,NA,NA
"183","2021-03-21 19:35:44-03","UFC","EAC","14870","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Fernandes, A.; Nunes, E.; Figueiredo, M.A.; Vera","1986","11","26","Southern America","Brasil",NA,NA,"Arbusto.","EAC0014870","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Fernandes, A.; Nunes, E.","EAC14870","Ceará","Pé de serra da Ubatuba","-40.826099395752","-3.12028002738953",NA,NA,"EAC0014870","Granja",NA,"70014","auto",NA,NA,"1986","12",NA,NA,NA,NA,NA
"184","2021-03-21 19:35:44-03","UFC","EAC","19309","PreservedSpecimen","Plantae","Fabaceae","Peltogyne","confertiflora","Peltogyne confertiflora","Araújo, F.S.","1990","11","08","Southern America","Brasil",NA,NA,"Arbóreo.","EAC0019309","Dicotyledon",NA,"(Mart. ex Hayne) Benth.","Fernandes, A.","183","Ceará","Estrondo - Pl. Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,"EAC0019309","Novo Oriente",NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
