"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","475573","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","P. E. Gibbs","1976","11","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475573","Magnoliophyta","Malpighiales","(L.) DC.",NA,"3506","São Paulo","Moji-Guaçu","25 km NW de Mogi-Guaçú. Estaçao Experimental de Mogi-Guaçú (Fazenda Campininha)","-47.164784","-22.242395","NY00475573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00909336","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. P. Heringer","1979","12","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909336","Magnoliophyta","Malpighiales","(L.) DC.","M. C. H. Mamede","2914","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00909336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-28 13:32:00-03","NY","NYBG","475584","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","I. Silberbauer-Gottsberger","1972","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60309' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475584","Magnoliophyta","Malpighiales",NA,"I. Silberbauer-Gottsberger","1151072","São Paulo","Botucatu","18 km north of Botucatu, (14 km east of Sao Manuel). Along the S. Manuel-Piracicaba highway. Near ex-RR station, 13 de maio","-48.42","-22.75","NY00475584_01","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","475601","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","L. P. de Queiroz","1987","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475601","Magnoliophyta","Malpighiales","(L.) DC.","M. H. Nee","3036","Bahia","Barreiras","13 km N do entroncamento da BR 242 para Cachoeira do Acaba-vida (a 68 km W de Barreiras)","-45.4953","-11.9547","NY00475601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1856446","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","C. Farney","1987","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2063187' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856446","Magnoliophyta","Malpighiales","(L.) DC.",NA,"2073","Pará","Óbidos","Campos do Aribamba, Campos próximos ao Igarapé Mutum e rio Ariramba","-55.7591289","-1.1645993","NY01856446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00893916","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H. S. Irwin","1968","01","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893916","Magnoliophyta","Malpighiales","(L.) DC.","W. R. Anderson","18953","Goiás","Cocalzinho de Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","NY00893916_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-28 13:32:00-03","NY","NYBG","475579","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","B. L. Stannard","1992","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475579","Magnoliophyta","Malpighiales",NA,NA,"H51811","Bahia","Piata","Na estrada para Inúbia","-41.83","-13.05","NY00475579_01","1240","1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-29 21:32:00-03","NY","NYBG","00893946","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. C. G. Argent","1967","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893946","Magnoliophyta","Malpighiales",NA,NA,"6693","Mato Grosso",NA,"c. 6 km S of Xavantina (R & A transect).","-52.23","-14.63","NY00893946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-29 21:32:00-03","NY","NYBG","00893945","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. C. G. Argent","1967","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893945","Magnoliophyta","Malpighiales",NA,NA,"6520","Mato Grosso",NA,"Xavantina","-52.23","-14.63","NY00893945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 10:54:00-03","NY","NYBG","01856444","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","D. F. Austin","1979","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2063165' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856444","Magnoliophyta","Malpighiales",NA,NA,"7301","Amapá",NA,"Henrique, Sop Estação e arredores",NA,NA,"NY01856444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 21:32:00-03","NY","NYBG","00909268","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. K. F. Pilger",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909268","Magnoliophyta","Malpighiales",NA,NA,"580","Mato Grosso",NA,NA,NA,NA,"NY00909268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-28 13:32:00-03","NY","NYBG","475571","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. C. Filho","1980","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475571","Magnoliophyta","Malpighiales",NA,"A. Custodio Filho","464","São Paulo","Moji-Guaçu","Fazenda Campininha",NA,NA,"NY00475571_01","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 21:32:00-03","NY","NYBG","00909258","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. Souza","1968","09","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909258","Magnoliophyta","Malpighiales",NA,NA,"6836","Mato Grosso",NA,"Base Camp Square, R 11, near 'Terra preta camp'.","-51.77","-12.82","NY00909258_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","475588","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. M. Harley","1974","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60293' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475588","Magnoliophyta","Malpighiales","(L.) DC.","W. R. Anderson","16095","Bahia",NA,"9 km SW of Mucugé, on road from Cascavel","-41.42","-13.03","NY00475588_01","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 21:32:00-03","NY","NYBG","00893926","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. F. Regnell",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979116' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893926","Magnoliophyta","Malpighiales",NA,NA,"II31","Minas Gerais","Caldas",NA,"-46.3858","-21.9236","NY00893926_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00909347","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. P. Heringer","1980","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909347","Magnoliophyta","Malpighiales","(L.) DC.","M. C. H. Mamede","5760","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00909347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00893948","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. M. Harley","1968","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893948","Magnoliophyta","Malpighiales","(L.) DC.",NA,"10956","Mato Grosso",NA,"Fazenda de Gerald Dao, c. 150 km. on the road S. of base camp.","-51.77","-12.82","NY00893948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 21:32:00-03","NY","NYBG","00893929","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. R. Pirani","1985","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893929","Magnoliophyta","Malpighiales",NA,"W. A. Anderson","1220","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena.","-50.5","-10.42","NY00893929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 21:32:00-03","NY","NYBG","00893950","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. P. Heringer","1977","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893950","Magnoliophyta","Malpighiales",NA,"J. E. de Paula","116","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Cerrado na picada M-5.","-47.9294","-15.7797","NY00893950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","475576","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. M. de Freitas Campos","1961","09","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60306' target='other'> <mi>dwc_moreinfo</mi></a>","NY00475576","Magnoliophyta","Malpighiales","(L.) DC.","G. Eiten","30","São Paulo","Sao Carlos","1/2 km N of Jockey Club, north side of city of Sao Carlos (Sao Carlos Plateau)","-47.8897","-22.0103","NY00475576_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02282415","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","W. R. Anderson","1972","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2247979' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282415","Magnoliophyta","Malpighiales","(L.) DC.","M. C. H. Mamede","35278","Minas Gerais",NA,"Serra do Espinhaço, ca. 8 km N of Gouveia on road to Diamantina","-43.6836","-18.41575",NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-29 21:32:00-03","NY","NYBG","00909252","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","E. P. Heringer","1980","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909252","Magnoliophyta","Malpighiales",NA,"T. Figueiras","5645","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00909252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00893939","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","S. G. da Fonsêca","1968","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979189' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893939","Magnoliophyta","Malpighiales","(L.) DC.","W. R. Anderson","1122","Mato Grosso","Ribeirão Cascalheira","Base da Expedição inglêsa a 15 km ao sul na estrada Xavantina/ São Felix.","-51.875","-12.906389","NY00893939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-26 23:42:00-03","NY","NYBG","00893930","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. R. Pirani","1988","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979127' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893930","Magnoliophyta","Malpighiales",NA,NA,"2116","Distrito Federal","Brasília","Chapada da Contagem, Rodovia para Brasilândia, c.a 1 km do trevo com BR 060.","-47.95","-15.58","NY00893930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 21:32:00-03","NY","NYBG","00909265","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. S. Santos","1963","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979429' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909265","Magnoliophyta","Malpighiales",NA,NA,"24245","Minas Gerais","Pirapora","Montes Claros.","-44.9417","-17.345","NY00909265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1856447","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","G. L. Sobel","1984","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2063188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856447","Magnoliophyta","Malpighiales","(L.) DC.",NA,"4583","Pará",NA,"Ilha do Marajó, Sitio Campina on river Pracuuba-mirím, ca. 1 hour by boat upstream from São Sebastião de Boa Vista","-49.6395457","-1.6123151","NY01856447_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 21:32:00-03","NY","NYBG","00909256","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. Ramos","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909256","Magnoliophyta","Malpighiales",NA,NA,"R & S17a","Mato Grosso",NA,"Collected near the base camp of the expedition. c. 270 km N of Xavantina.","-51.87","-12.9","NY00909256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00893941","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","R. Kral","1988","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893941","Magnoliophyta","Malpighiales","(L.) DC.","W. R. Anderson","75083","Mato Grosso","Chapada dos Guimarães","Along road between Chapada do Guimaraes and Agua Fria.","-55.7494","-15.4608","NY00893941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00893917","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H. S. Irwin","1969","03","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893917","Magnoliophyta","Malpighiales","(L.) DC.","W. R. Anderson","24226","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km south of Cavalcante","-47.5","-13.98077","NY00893917_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00909254","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","A. M. C. Carvalho","1988","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909254","Magnoliophyta","Malpighiales","(L.) DC.",NA,"s.n.","Minas Gerais","Uberlândia","Reserva Ecológica do Panga.","-48.2769","-18.9186","NY00909254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-29 21:32:00-03","NY","NYBG","00893949","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","J. A. Ratter","1972","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893949","Magnoliophyta","Malpighiales",NA,NA,"R.2429","Goiás","Padre Bernardo","Region of Fazenda Lagoa Santa, Nr Padre Bernardo. About 140 km N of Brasília.","-48.58","-15.5","NY00893949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-29 21:32:00-03","NY","NYBG","00909270","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","B. D. Sucre","1965","10","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909270","Magnoliophyta","Malpighiales",NA,NA,"846","Distrito Federal","Brasília","Cerrado atrás da W-3 no caminho para o Setor Industrial.","-47.9294","-15.7797","NY00909270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-28 13:32:00-03","NY","NYBG","592228","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","B. L. Stannard","1992","03","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=60310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00592228","Magnoliophyta","Malpighiales",NA,NA,"H51811","Bahia","Piata","Gerais de Piata, na estrada para Inúbia","-41.83","-13.05","NY00592228_01","1240","1240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-29 21:32:00-03","NY","NYBG","00909273","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","N. T. da Silva","1963","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909273","Magnoliophyta","Malpighiales",NA,NA,"57740","Goiás",NA,"258 km de Anápolis para Belém.",NA,NA,"NY00909273_01","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-26 23:41:00-03","NY","NYBG","00893920","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","P. Clausen","1838",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979098' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893920","Magnoliophyta","Malpighiales",NA,NA,"s.n.","Minas Gerais",NA,NA,NA,NA,"NY00893920_01 NY00893920_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00893925","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","C. E. O. Kuntze",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979114' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893925","Magnoliophyta","Malpighiales","(L.) DC.",NA,"VII92","Mato Grosso",NA,NA,NA,NA,"NY00893925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00909264","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","verbascifolia","Byrsonima verbascifolia","H. S. Irwin","1970","01","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909264","Magnoliophyta","Malpighiales","(L.) DC.",NA,"25669","Minas Gerais",NA,"Morro da Pedras, ca. 30 km N.E. of Patrocínio","-43.2485756","-19.9480039","NY00909264_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
