"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"249","2019-10-07 09:18:50-03","UEFS","HUEFS","29247","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","Guedes, M.L.S.","PCD5118","1997","02","05",NA,"Brasil","Bahia","Caminho para Lagoa Nova",NA,NA,"HUEFS0029247","HUEFS0029247","Rio de Contas","-41.778889","-13.795","490","490","2002","12",NA,"41W46'44''","13S47'42''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"250","2019-10-25 14:21:27-03","UEFS","HUEFS","238006","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Constantino, M.R.L.","182","2018","01","10",NA,"Brasil","Bahia","Mata nativa localizada na fazenda Lagoa da Pedra, sentido a saída para Santa Luz",NA,"Savana Estépica, Planossolo Háplico Eutrófico","HUEFS0238006",NA,"Valente","-39.658889","-11.325278","391","391",NA,NA,NA,"39W39'32''","11S19'31''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"251","2019-10-07 09:18:50-03","UEFS","HUEFS","429","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","Britto, K.B.","2","1982","07","08",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0000429","HUEFS0000429","Feira de Santana","-38.966667","-12.25",NA,NA,"2004","12",NA,"38W58'","12S15'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:18:50-03","UEFS","HUEFS","4702","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Noblick, L.R.","3929","1985","06","16",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0004702","HUEFS0004702","Miguel Calmon","-40.6","-11.416667",NA,NA,NA,NA,NA,"40W36'","11S25'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"253","2019-10-07 09:18:50-03","UEFS","HUEFS","47364","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Fonseca, M.R.","1281","2000","02","27",NA,"Brasil","Bahia","Caminho para Pau Ferro",NA,"Arbustiva / arbórea.","HUEFS0047364","HUEFS0047364","Remanso","-42.234722","-9.645556",NA,NA,NA,NA,NA,"42W14'5''","9S38'44''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"254","2019-10-07 09:18:50-03","UEFS","HUEFS","57818","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Jesus, N.G.","1313","2001","04","07",NA,"Brasil","Bahia","Serra do Cruzeiro",NA,"Vegetação arbustiva-herbácea com elementos arbóreos.","HUEFS0057818","HUEFS0057818","Jacobina","-40.481944","-11.206667","1040","1040",NA,NA,NA,"40W28'55''","11S12'24''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"255","2019-10-07 09:18:50-03","UEFS","HUEFS","68635","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","França, F.","3924","2002","12","14",NA,"Brasil","Bahia","Marimbus",NA,"Vegetação herbáceo-arbustiva. Área alagada, margem do alagado.","HUEFS0068635","HUEFS0068635","Lençóis","-41.327222","-12.671389","320","360","2005","01",NA,"41W19'38''","12S40'17''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"256","2019-10-07 09:18:50-03","UEFS","HUEFS","73980","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.H.F.Nascimento","Silva, F.H.M.","370","2003","03","22",NA,"Brasil","Bahia","Estação Biológica de Canudos",NA,"Solo arenoso.","HUEFS0073980","HUEFS0073980","Canudos","-39.15","-10.016667",NA,NA,"2010","02",NA,"39W9'0''","10S1'0''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"257","2019-10-07 09:18:50-03","UEFS","HUEFS","73990","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.H.F.Nascimento","Silva, F.H.M.","380","2003","04","24",NA,"Brasil","Bahia","Estação Biológica de Canudos",NA,"Solo arenoso.","HUEFS0073990","HUEFS0073990","Canudos","-39.15","-10.016667",NA,NA,"2010","02",NA,"39W9'0''","10S1'0''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"258","2019-10-07 09:18:50-03","UEFS","HUEFS","83218","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.H.F.Nascimento","Harley, R.M.","54888","2004","02","17",NA,"Brasil","Bahia","Estação Biológica de Canudos.",NA,"Caatinga com áreas abertas e áreas de vegetação arbustiva. Solo arenoso.","HUEFS0083218","HUEFS0083218","Canudos","-38.983333","-9.933333","380","380","2010","02",NA,"38W59'","9S56'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"259","2019-10-07 09:18:50-03","UEFS","HUEFS","85372","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Oliveira, M.V.M.","716","2004","06","06",NA,"Brasil","Bahia","Raso da Catarina.",NA,"Chapada.","HUEFS0085372","HUEFS0085372","Glória","-38.483333","-9.333333",NA,NA,NA,NA,NA,"38W29'","9S20'","Caryophyllanae",NA,NA,NA,NA,NA,NA
"260","2019-10-07 09:18:50-03","UEFS","HUEFS","92838","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","França, F.","5172","2005","03","13",NA,"Brasil","Bahia","Morro São Cristóvão",NA,"Encosta do Inselberg","HUEFS0092838","HUEFS0092838","Milagres","-39.8525","-12.871389","530","530","2009","07",NA,"39W51'9''","12S52'17''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"261","2019-10-07 09:18:50-03","UEFS","HUEFS","96295","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","E.Melo","Melo, E.","3907","2005","06","05",NA,"Brasil","Bahia","Fazenda Itaberaba. Morro de Itiberaba. Sítio com pinturas.",NA,"Ápice do inselberg.","HUEFS0096295","HUEFS0096295","Itaberaba","-40.083333","-12.501667","285","285","2009","07",NA,"40W5'0''","12S30'6''","Caryophyllanae",NA,NA,NA,NA,NA,NA
"262","2019-10-07 09:18:50-03","UEFS","HUEFS","143","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Noblick, L.R.","1642","1980","01","30",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0000143","HUEFS0000143","Santa Bárbara","-38.9749984741211","-11.9582996368408",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","18037","auto",NA,NA,NA,NA
"263","2019-10-07 09:18:50-03","UEFS","HUEFS","44609","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Giulietti, A.M.","1759","2000","02","23",NA,"Brasil","Bahia","Arredores da cidade na saída de Bendengó.",NA,"Caatinga.","HUEFS0044609","HUEFS0044609","Canudos","-39.0264015197754","-9.8966703414917",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","79120","auto",NA,NA,NA,NA
"264","2019-10-07 09:18:50-03","UEFS","HUEFS","43381","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","A.Furlan","Silva, M.M.da","357","2000","02","29",NA,"Brasil","Bahia","Beira da estrada.",NA,NA,"HUEFS0043381","HUEFS0043381","Milagres","-39.8588981628418","-12.8699998855591",NA,NA,"2004","12",NA,NA,NA,"Caryophyllanae","24432","auto",NA,NA,NA,NA
"265","2019-10-07 09:18:50-03","UEFS","HUEFS","37128","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don","F.França","Queiroz, L.P.de","5559","1999","04","15",NA,"Brasil","Bahia","ca. 12 km S do entroncamento da BR-324, na estrada para Mundo Novo.",NA,"Caatinga arbóreo-arbustiva.","HUEFS0037128","HUEFS0037128","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,"1999","10",NA,NA,NA,"Caryophyllanae","62396","auto",NA,NA,NA,NA
"266","2019-10-07 09:18:50-03","UEFS","HUEFS","236293","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Microteaceae","Microtea","maypurensis","Microtea maypurensis","(Kunth) G.Don",NA,"Melo, E.","13554","2017","09","25",NA,"Brasil","Bahia","Rio Jacuípe, campo experimental da UEFS.",NA,"Cultivada em casa de vegetação, estufa ao lado do hrbário.","HUEFS0236293","HUEFS0236293","Feira de Santana","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae","46325","auto",NA,NA,NA,NA
"267","2018-05-14 16:14:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"RRC ID Flag","A. Weberbauer","7729","1927","2",NA,"South America","Peru","Tumbes","mountains SE of Hacienda La Choza",NA,NA,NA,NA,"Tumbes",NA,NA,"200","300",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7729",NA
"268","2020-07-23 12:17:50-03","CEPLAC","CEPEC","21618","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","R. M. Harley","18632","1977","02","13",NA,"Brasil","Bahia","15-20Km Andarai. Rod. p/ Itaete, a E Rod. P/ Mucuge.",NA,NA,NA,NA,"ANDARAÍ","-41.2","-12.85",NA,NA,NA,NA,NA,"41W12'","12S51'",NA,NA,NA,"04/09/1995",NA,NA,NA
"269","2020-07-23 12:17:50-03","CEPLAC","CEPEC","136910","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. L. Guedes","M. L. Guedes","13860","2007","06","02",NA,"Brasil","Bahia","Região Metropolitana de Salvador. Camaçarí, Arembepe, Paradiso, Laguna.",NA,"<ll>dwc_commonname:</ll>",NA,NA,"SALVADOR","-38.316667","-12.683333",NA,NA,NA,NA,NA,"38W19'","12S41'",NA,NA,NA,NA,NA,NA,NA
"270","2020-07-23 12:17:50-03","CEPLAC","CEPEC","18262","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","L. A. Mattos-Silva","606","1979","09","27",NA,"Brasil","Bahia","Ramal entr. Km 30 Rod. p/ Itapebi. Faz. S. Jorge, prox. Rio Ubu.",NA,"<ll>dwc_commonname:</ll> Sabao-de-soldado",NA,NA,"BELMONTE","-15.933333","-39.116667",NA,NA,NA,NA,NA,"15W56'","39S7'",NA,NA,NA,"05/09/1995",NA,NA,NA
"271","2020-07-23 12:17:50-03","CEPLAC","CEPEC","11213","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","R. M. Harley","17305","1974","03","23",NA,"Brasil","Bahia","4Km SW Belmonte, Rod. p/ Itapebi.",NA,NA,NA,NA,"BELMONTE","-38.916667","-15.916667",NA,NA,NA,NA,NA,"38W55'0","15S55'0",NA,NA,NA,"22/11/1995",NA,NA,NA
"272","2020-07-23 12:17:50-03","CEPLAC","CEPEC","28229","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","15","1980","05","01",NA,"Brasil","Bahia","B. de Bananeiras. Vale dos Rios Paraguacu & Jacuipe.",NA,NA,NA,NA,"CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,"30/05/1980",NA,NA,NA
"273","2020-07-23 12:17:50-03","CEPLAC","CEPEC","27273","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","96","1980","05","02",NA,"Brasil","Bahia","Porto Castro Alves. Vale dos Rios Paraguacu & Jacuipe.",NA,NA,NA,NA,"CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,"01/07/1980",NA,NA,NA
"274","2020-07-23 12:17:50-03","CEPLAC","CEPEC","26100","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","R. M. Harley","21511","1980","04","18",NA,"Brasil","Bahia","32Km NE cidade. Acima bacia do Rio S. Francisco, acima Calderao.",NA,NA,NA,NA,"bom jesus da lapa","-43.216667","-13.166667",NA,NA,NA,NA,NA,"43W13'","13S10'",NA,NA,NA,"05/09/1995",NA,NA,NA
"275","2020-07-23 12:17:50-03","CEPLAC","CEPEC","28104","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","67","1980","05","14",NA,"Brasil","Bahia","Vale dos Paraguaçu e Jacuipe. Margem direita do Rio Jacuipe.",NA,NA,NA,NA,"CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,"01/05/1980",NA,NA,NA
"276","2020-07-23 12:17:50-03","CEPLAC","CEPEC","36851","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"G. L. Webster","G. L. Webster","25109","1984","07","31",NA,"Brasil","Bahia","Area da CEPLAC. A E Itabuna.",NA,NA,NA,NA,"ILHÉUS","-39.25","-14.783333",NA,NA,NA,NA,NA,"39W15'","14S47'",NA,NA,NA,"30/12/1984",NA,NA,NA
"277","2020-07-23 12:17:50-03","CEPLAC","CEPEC","37224","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","L. R. Noblick","3407","1984","09","25",NA,"Brasil","Bahia","Lagedo Alto.",NA,NA,NA,NA,"IAÇÚ","-39.866667","-12.716667",NA,NA,NA,NA,NA,"39W52'","12S43'",NA,NA,NA,"05/09/1995",NA,NA,NA
"278","2020-07-23 12:17:50-03","CEPLAC","CEPEC","25099","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","R. M. Harley","20529","1980","01","24",NA,"Brasil","Bahia","2Km BA-046, trecho Ituberaba/iacu.",NA,NA,NA,NA,"IAÇÚ","-39.866667","-12.883333",NA,NA,NA,NA,NA,"39W52'","12S53'",NA,NA,NA,"05/09/1995",NA,NA,NA
"279","2020-07-23 12:17:50-03","CEPLAC","CEPEC","58484","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"J. A. Kallunki","L. P. de Queiroz","2633","1992","02","14",NA,"Brasil","Bahia","11Km S Joao Correia, 2Km a E Brejo de Cima, estr. Abaira/Mucuge.",NA,NA,NA,NA,"MUCUGÊ","-41.5575","-13.316944",NA,NA,NA,NA,NA,"41W33'27","13S19'1",NA,NA,NA,"30/12/1993",NA,NA,NA
"280","2020-07-23 12:17:50-03","CEPLAC","CEPEC","65581","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","3095","1995","03","31",NA,"Brasil","Bahia","Detras da tor. Central.",NA,NA,NA,NA,"ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,"30/12/1995",NA,NA,NA
"281","2020-07-23 12:17:50-03","CEPLAC","CEPEC","66677","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","3197","1995","08","09",NA,"Brasil","Bahia","Parte externa Campus da UESC, a esq.",NA,"<ll>dwc_commonname:</ll> Sabao-de-soldado",NA,NA,"ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,"30/12/1995",NA,NA,NA
"282","2020-07-23 12:17:50-03","CEPLAC","CEPEC","78183","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. Santos","S. G. Santos","4","1998","03","30",NA,"Brasil","Bahia","Area do Campus da UESC, prox. a Torre Central, entrada do cacaual.",NA,NA,NA,NA,"ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,"30/12/1998",NA,NA,NA
"283","2020-07-23 12:17:50-03","CEPLAC","CEPEC","83260","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"N. R. S. Santos","N. R. S. Santos","13","1996","04","12",NA,"Brasil","Bahia","Campus da UESC. Área da Reserva.",NA,NA,NA,NA,"ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,NA,"39W10'","14S48'",NA,NA,NA,"30/12/1996",NA,NA,NA
"284","2020-07-23 12:17:50-03","CEPLAC","CEPEC","99410","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"H. P. Bautista","N. G. Jesus","1313","1999","04","09",NA,"Brasil","Bahia","Serra do Cruzeiro.",NA,NA,NA,NA,"JACOBINA","-40.481944","-11.206667",NA,NA,NA,NA,NA,"40W28'55","11S12'24",NA,NA,NA,"30/04/2001",NA,NA,NA
"285","2020-07-23 12:17:50-03","CEPLAC","CEPEC","45879","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","A. M. de Carvalho","2679","1989","12","28",NA,"Brasil","Bahia","52Km Rod. Brumado/Liv. do Brumado. Fazendinha.",NA,NA,NA,NA,"DOM BASÍLIO","-41.7714004516602","-13.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"30217","auto","04/09/1995",NA,NA,NA
"286","2020-07-23 12:17:50-03","CEPLAC","CEPEC","23019","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","A. M. de Carvalho","577","1981","02","19",NA,"Brasil","Bahia","Km 8 Rod. Feira/Rio de Janeiro. Margem do Rio Jacuipe.",NA,NA,NA,NA,"FEIRA DE SANTANA","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto","05/09/1995",NA,NA,NA
"287","2020-07-23 12:17:50-03","CEPLAC","CEPEC","2995","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. da Vinha","J. P. Lanna","1462","1967","06","15",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"61245","auto","01/11/1970",NA,NA,NA
"288","2020-07-23 12:17:50-03","CEPLAC","CEPEC","1297","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. da Vinha","R. P. Belém","1110","1965","05","24",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"61245","auto","30/12/1970",NA,NA,NA
"289","2020-07-23 12:17:50-03","CEPLAC","CEPEC","1226","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. da Vinha","R. P. Belém","646","1965","04","01",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"61245","auto",NA,NA,NA,NA
"290","2020-07-23 12:17:50-03","CEPLAC","CEPEC","91641","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","4319","2001","05","22",NA,"Brasil","Bahia","Mata da esperança, trilha ao longo da barragem, lado direito.",NA,"<ll>dwc_commonname:</ll> Sabão-de-soldado",NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","30/12/2001",NA,NA,NA
"291","2020-07-23 12:17:50-03","CEPLAC","CEPEC","38418","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"T. S. dos Santos","J. L. Hage","1801","1986","01","23",NA,"Brasil","Bahia","Quadra A' do CEPEC. Marg. Rio Cachoeira.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","30/08/1986",NA,NA,NA
"292","2020-07-23 12:17:50-03","CEPLAC","CEPEC","39870","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"J. L. Hage","J. L. Hage","1996","1986","04","10",NA,"Brasil","Bahia","Quadra C' do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","30/12/1986",NA,NA,NA
"293","2020-07-23 12:17:50-03","CEPLAC","CEPEC","23962","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"A. Furlan","J. L. Hage","684","1981","05","13",NA,"Brasil","Bahia","Quadra C' do CEPEC.",NA,"<ll>dwc_commonname:</ll> Sabao-de-soldado",NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","03/05/1984",NA,NA,NA
"294","2020-07-23 12:17:50-03","CEPLAC","CEPEC","43979","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"T. S. dos Santos","T. S. dos Santos","4425","1988","11","23",NA,"Brasil","Bahia","Quadra I do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","24/11/1988",NA,NA,NA
"295","2020-07-23 12:17:50-03","CEPLAC","CEPEC","57226","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"J. A. Kallunki","A. M. de Carvalho","4209","1993","02","20",NA,"Brasil","Bahia","Arredores Hotel Serra do Ouro. Monte Tabor.",NA,NA,NA,NA,"JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto","30/12/1993",NA,NA,NA
"296","2020-07-23 12:17:50-03","CEPLAC","CEPEC","109771","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"G. Hatschbach","G. Hatschbach","75760","2003","06","26",NA,"Brasil","Bahia","Rod. Milagres/Iaçu, Km 5-10.",NA,NA,NA,NA,"MILAGRES","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,NA,NA,NA,NA,"24432","auto","30/12/2003",NA,NA,NA
"297","2020-07-23 12:17:50-03","CEPLAC","CEPEC","84857","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"I. M. A. Brito","A. M. Amorim","2974","1999","04","26",NA,"Brasil","Bahia","Ca. 12Km da cidade. BA-246, que liga Várzea Nova a Morro do Chapéu.",NA,NA,NA,NA,"MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto","27/09/2001",NA,NA,NA
"298","2020-07-23 12:17:50-03","CEPLAC","CEPEC","37944","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"M. S. Marchioretto","L. R. Noblick",NA,"1975","05","17",NA,"Brasil","Bahia","Rod. p/ Mundo Novo.",NA,NA,NA,NA,"SALVADOR","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto","05/09/1995",NA,NA,NA
"299","2020-07-23 12:17:50-03","CEPLAC","CEPEC","37964","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"L. R. Noblick","L. R. Noblick","1642","1980","01","30",NA,"Brasil","Bahia","Km 33 BR-116.",NA,"<ll>dwc_commonname:</ll> Sabao-de-soldado",NA,NA,"SANTA BÁRBARA","-38.9749984741211","-11.9582996368408",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"18037","auto","30/12/1980",NA,NA,NA
"300","2020-07-23 12:17:50-03","CEPLAC","CEPEC","1590","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. da Vinha","C. M. Magalhães","13","1964","07","08",NA,"Brasil","Bahia","Km 7, Area do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"61245","auto","30/12/1970",NA,NA,NA
"301","2020-07-23 12:17:50-03","CEPLAC","CEPEC","1221","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"S. G. da Vinha","R. P. Belém","1354","1965","07","08",NA,"Brasil","Bahia","Marg. Rio Cachoeira. Area do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"61245","auto",NA,NA,NA,NA
"302","2020-07-23 12:17:50-03","CEPLAC","CEPEC","23918","PreservedSpecimen","Plantae",NA,NA,"Phytolaccaceae","Microtea","maypurensis","Microtea maypurensis",NA,"A. Furlan","J. L. Hage","754","1981","05","27",NA,"Brasil","Bahia","Quadra D' do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto","03/05/1984",NA,NA,NA
