"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"273","2018-09-12 14:48:28-03","UNIOESTE","UNOP","1767","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Morelli, M.M.","Morelli, M. .M.; Temponi, L.G.; Oro, P.; Marcon, T.R.; Temponi, L.G.; Oro, P.; Marcon, T.R.","2008","11",NA,"Brasil","Paraná","Foz do Iguaçu","-54.433667","-25.656194","-54.433667","-25.656194","Erva rizomatosa, ca. 1 mt, caule verde, entrenós roxos escuros, folhas verdes levemente discolor, inflorescência em espiga com botão de base verde claro e ápice bege.",NA,NA,NA,NA,"66",NA,"Parque Nacional do Iguaçu, Trilha das Bananeiras",NA,NA,NA,"2009","09",NA,NA,"19",NA,NA,NA,NA,NA
"274","2015-05-20 10:36:38-03","UFERSA","MOSS","11128","S","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Pereira, R.M.","Krieger, Pe. L","1970","01","01","Brasil","Minas Gerais","Juiz de Fora","-43.3503","-21.7642",NA,NA,"coletado em terreno de brejo, robusto; estolhos de vários metros; estames arroxeados; n.v. angola.",NA,NA,NA,NA,"7799","América do Sul",NA,NA,NA,NA,"1976","07","36144","auto","15",NA,NA,NA,NA,NA
"275","2020-10-02 11:41:56-03","MBML","MBML-HERBARIO","1530",NA,"Plantae","Gramineae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pedro L. Viana/30-10-2007",NA,"1972","02","15","Brasil","Espírito Santo","Sooretama","-40.013333","-19.017778","40W0'48","19S1'4","Dupl. Em RB","MBML001530","MBML001530",NA,NA,NA,NA,"Sooretama (Linhares)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-04 11:06:10-03","UFRB","HURB","10415","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","C.Silva","Costa, G.; Sousa, N.X.M.","2015","01","29","Brasil","Bahia","Santo Antonio de Jesus","-39.265556","-13.000556","39°15'56W","13º00'02S",NA,"HURB000010415",NA,NA,NA,"1174",NA,"Corrego da Estrada Vicinal, BR 101 lado esquerdo, sentido Teolândia;",NA,NA,NA,"2015","06",NA,NA,"17",NA,NA,NA,NA,NA
"277","2017-11-24 14:12:04-02","UFLA","ESAL","13605","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A.Guglieri","Vilela, EA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","-45.5657997131348","-21.0900001525879",NA,NA,"erva; 1,20 m; ;; ripário",NA,NA,NA,NA,"s.n.",NA,"Rio Marimbondo",NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA
"278","2017-11-24 14:12:04-02","UFLA","ESAL","13964","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A.Guglieri","Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Campo Belo","-45.2771987915039","-20.8971996307373",NA,NA,"erva; 1,80 m; ;; ripário",NA,NA,NA,NA,"s.n.",NA,"Fazenda Bom Jardim",NA,NA,NA,NA,NA,"21379","auto",NA,NA,NA,NA,NA,NA
"279","2017-11-24 14:12:04-02","UFLA","ESAL","13811","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A.Guglieri","Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,"erva; 1,70 m; ;",NA,NA,NA,NA,"s.n.",NA,"Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-11-24 14:12:04-02","UFLA","ESAL","13814","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A.Guglieri","Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,"erva; 2 m; ;",NA,NA,NA,NA,"s.n.",NA,"Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-11-24 14:12:04-02","UFLA","ESAL","5096","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A.Guglieri","Pereira, SC",NA,NA,NA,"Brasil","Minas Gerais","Boa Esperança","-45.5657997131348","-21.0900001525879",NA,NA,"; ; ;; palustre",NA,NA,NA,NA,"s.n.",NA,"Estrada interna para Coqueiral",NA,NA,NA,NA,NA,"37175","auto",NA,NA,NA,NA,NA,NA
"282","2020-06-25 16:06:25-03","FUVATES","HVAT","2260","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","R. Trevisan","E. Freitas","2008","01","13","Brasil","Rio Grande do Sul","Estrela","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,"HVAT00002260",NA,NA,NA,"477",NA,"Linha Arroio do Ouro.",NA,NA,NA,"2008","08",NA,NA,"21",NA,NA,NA,NA,NA
"283","2019-07-15 13:20:39-03","UPF","RSPF","692","S","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.",NA,"Rosengurtt; Del Puerto","1962","11","10","Brasil","Rio Grande do Sul","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Gramineae",NA,NA,NA,NA,"9149","América do Sul","Ao norte de Petim",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"284","2019-06-10 10:11:27-03","FZB-BH","BHZB","6019","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis",NA,NA,"Rezende, S.G.","2003","02","20","Brasil","MG","Santana do Jacaré","-45.1307983398438","-20.8978004455566",NA,NA,NA,NA,NA,NA,NA,"583",NA,"Tuneco Alta",NA,NA,NA,NA,NA,"13378","auto",NA,NA,NA,NA,NA,NA
"285","2019-06-10 10:11:27-03","FZB-BH","BHZB","4927","S","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare",NA,NA,"Rezende, S.G et al.","2003","10","30","Brasil","MG","Mariana","-43.336944","-20.482222","43W 20' 13","20S 28' 56","Doação Sete Soluções. Coord. UTM: 673445)7734265. Outros coletores: Brina, A.E.",NA,NA,NA,NA,"145",NA,"Mainart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-25 10:11:34-03","CVRD","CVRD","5602","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Pedro L. Viana","Folli, D.A.","1997","01","13","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Angolão","CVRD005602","CVRD005602","Magnoliophyta","Poales","2905","América do Sul","Às margens da represa",NA,NA,NA,"2007","02","48094","auto","10","Liliopsida",NA,NA,NA,NA
"287","2019-07-31 14:33:14-03","CPATSA","HTSA","5604","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.)",NA,"Tonizza, M.C.","2014","04","08","Brasil","Pernambuco","Petrolina","-40.327778","-9.614722","-40.327778","-9.614722",NA,NA,NA,NA,NA,"s.n.",NA,"Pedrinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-07-31 14:33:14-03","CPATSA","HTSA","5513","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.)",NA,"Tonizza, M.C.","2014","03","16","Brasil","Bahia","Sobradinho","-41.356944","-9.753056","-41.356944","-9.753056",NA,NA,NA,NA,NA,"s.n.",NA,"Chico Periquito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-07-31 14:33:14-03","CPATSA","HTSA","5535","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.)",NA,"Tonizza, M.C.","2014","03","08","Brasil","Bahia","Juazeiro","-40.409722","-9.599444","-40.409722","-9.599444",NA,NA,NA,NA,NA,"s.n.",NA,"Maniçoba 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US","1500834","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Chase, [M.] Agnes, (US)","A. Chase","1930","1","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","10576","South America - Neotropics","Areado, near Rio Muzambinho","480","500",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","1255645","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"A. Chase","1925","2","25","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","08636","South America - Neotropics","Igrehinha, 19km. northwest of Juiz de Fóra","685",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","1255648","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"A. Chase","1924","12","30","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","08109","South America - Neotropics","Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","974639","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Nees in Mart.",NA,"L. Riedel",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00037294","US00037294_01",NA,"Cyperales","---","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,"Type fragment",NA
"294","2020-09-12 05:00:02-03","US","US","1255647","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"A. Chase","1924","12","30","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","08109","South America - Neotropics","Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","1255646","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"A. Chase","1925","1","19","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","08365","South America - Neotropics","below Monte Serrat, Serra de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","974638","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"G. H. von Langsdorff",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00139940","US00139940_01",NA,"Cyperales","---","South America - Neotropics","Organ Mts.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,"Type fragment",NA
"297","2020-09-12 05:00:02-03","US","US","1255644","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.",NA,"A. Chase","1925","2","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","08503","South America - Neotropics","Juiz de Fóra","675",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"298","2020-09-12 05:00:02-03","US","US","1501179","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Chase, [M.] Agnes, (US)","A. Chase","1930","2","18","Brazil","Matto Grosso",NA,"-54.67","-22",NA,NA,NA,NA,NA,NA,"Cyperales","10957","South America - Neotropics","Vicinity of Dourados","400",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"299","2020-09-12 05:00:02-03","US","US","1501361","PreservedSpecimen","Plantae","Poaceae","Panicum","urticans","Panicum urticans","L.B. Sm. & Wassh.","Smith, L. B., (US), NMNH","A. Chase","1929","11","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","10219","South America - Neotropics","Viçosa","640","660",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"300","2020-09-12 05:00:02-03","US","US","2849459","PreservedSpecimen","Plantae","Poaceae","Panicum","urticans","Panicum urticans","L.B. Sm. & Wassh.",NA,"L. B. Smith & R. M. Klein","1971","12","7","Brazil","Paraná","Pôrto Vitória","-51.2317008972168","-26.1611003875732",NA,NA,NA,"US00148076","US00148076_01",NA,"Cyperales","15715","South America","Barranco do Rio Jangada.",NA,NA,NA,NA,NA,"23747","auto",NA,"Monocotyledonae","1",NA,"Holotype",NA
"301","2020-09-12 05:00:02-03","US","US","1501360","PreservedSpecimen","Plantae","Poaceae","Panicum","urticans","Panicum urticans","L.B. Sm. & Wassh.","Smith, L. B., (US), NMNH","A. Chase","1929","11","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cyperales","10219","South America - Neotropics","Viçosa","640","660",NA,NA,NA,NA,NA,NA,"Monocotyledonae","1",NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","2849460","PreservedSpecimen","Plantae","Poaceae","Panicum","urticans","Panicum urticans","L.B. Sm. & Wassh.",NA,"L. B. Smith","1971","12","7","Brazil","Paraná","Pôrto Vitória","-51.2317008972168","-26.1611003875732",NA,NA,NA,"US00148075","US00148075_01",NA,"Cyperales","15715","South America","Barranco do Rio Jangada.",NA,NA,NA,NA,NA,"23747","auto",NA,"Monocotyledonae","1",NA,"Holotype",NA
"303","2020-09-02 16:36:43-03","Cenargen","CEN","70466","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","J. F. M. Valls","José Francisco Montenegro Valls","1985","10","29","Brasil","MS","AQUIDAUANA","-55.646666","-20.071944","-55.646666","-20.071944","Touceiras altas com colmos eretos. Originalmente coletada sem inflorescências. Exemplares de herbário preparados após cultivo em telado, no primeiro florescimento após mais de três anos de cultivo.","CEN00070466","CEN00070466",NA,NA,"9480",NA,"Margem do rio Taboco, na estrada de rio Negro e Aquidauana.","150","150","Exsicatas","2016","01",NA,NA,NA,NA,"3",NA,NA,NA
"304","2020-09-02 16:36:43-03","Cenargen","CEN","70229","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","J. F. M. Valls","José Francisco Montenegro Valls","1985","10","11","Brasil","MS","CORUMBA","57.4316666","-19.506944","57.4316666","-19.506944","Freqüente na beira do rio. Alastradora com colmos plurinodes ascendentes.","CEN00070229","CEN00070229",NA,NA,"9099",NA,"Beira do rio Paraguai, em Morrinho. Banco de areia 100 m ao sul do sopé do morro.","100","100","Exsicatas","2016","01",NA,NA,NA,NA,"2",NA,NA,NA
"305","2020-09-02 16:36:43-03","Cenargen","CEN","12233","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","S. Train - UPCB","1989","01","30","Brasil","PR","MARINGA","-51.9385986328125","-23.4253005981445",NA,NA,"Várzea próxima ao Banco de Macrófitas.","CEN00012233","CEN00012233",NA,NA,NA,NA,"Lagoa Guaraná.",NA,NA,"Exsicatas","2002","05","19250","auto",NA,NA,"1",NA,NA,NA
"306","2020-09-02 16:36:43-03","Cenargen","CEN","3687","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","F. O. Zuloaga","José Francisco Montenegro Valls","1971","12","05","Brasil","RS","VACARIA","-50.9338989257812","-28.5121994018555",NA,NA,"Forma grande touceira na mata próxima à beira do rio. Doação - Herb. U.F.R.G.S. - Porto Alegre. n°: 10019","CEN00003687","CEN00003687",NA,NA,"1897",NA,"Vale do rio Ibitiriá",NA,NA,"Exsicatas","1988","11","63451","auto",NA,NA,"1",NA,NA,NA
"307","2019-12-09 17:30:41-03","UFPR","EFC","10719","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga",NA,"Bardelli-da-Silva, M.Y.; Roderjan, C.V.","2011","02","11","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","Herbácea, 2,5 m, comum em várzea, 880m s.n.m.","EFC010719",NA,NA,NA,"11813",NA,"REPAR","890","890",NA,"2011","02",NA,NA,"11",NA,NA,NA,NA,NA
"308","2019-12-09 17:30:41-03","UFPR","EFC","16708","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Roderjan, C.V.","Kuniyoshi, Y.S.","2000","11","29","Brasil","Paraná","Araucária","-49.3455","-25.5779","-49.3455","-25.5779","Erva comum, formando comunidades puras em várzea alterada por vazamento de óleo. Formação Pioneira Flúvio - lacustre","EFC016708",NA,NA,NA,"6597",NA,"REPAR","875","875",NA,"2018","06",NA,NA,"20",NA,NA,NA,NA,NA
"309","2019-12-09 17:30:41-03","UFPR","EFC","10193","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Kozera, C.","Kozera, C.; Sanches, A.","2005","11","01","Brasil","Paraná","Balsa Nova","-49.8071","-25.5527","-49.8071","-25.5527","Herbácea, 1.5m, inflorescência arroxeada, várzea.","EFC010193",NA,NA,NA,"2516",NA,"Ponte dos Arcos","830","830",NA,"2007","01",NA,NA,"01",NA,NA,NA,NA,NA
"310","2019-12-09 17:30:41-03","UFPR","EFC","10670","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Kozera, C.","Kozera, C.","2009","10","22","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","Herbácea 2m, comum em várzea, 900m s.n.m. Pêlos urticantes na bainha.","EFC010670",NA,NA,NA,"3492",NA,"REPAR","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-12-09 17:30:41-03","UFPR","EFC","11023","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga",NA,"Bardelli-da-Silva, M.Y.","2011","12","02","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","Herbácea ereta, 1m, pêlos urticantes na base e folhas com margem cortante, comum em várzea, 890m s.n.m. __COMMOM_NAME__: capim-cana","EFC011023",NA,NA,NA,"119",NA,"REPAR","890","890",NA,"2012","01",NA,NA,"09",NA,NA,NA,NA,NA
"312","2019-11-13 11:28:49-03","USP","SPF","129311","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","Viana, PL","Stannard, BL","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","-41.316667","-12.65",NA,"SPF00129311","SPF00129311",NA,NA,"PCD4643",NA,NA,"380","380",NA,"2007","10",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:28:56-03","USP","SPF","186801","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.",NA,"Farias, DS","1994","01","24","Brasil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,"SPF00186801","SPF00186801",NA,NA,"116",NA,"Reserva Biológica de Poço das Antas, Coordenadas:&nf;22°30'00''S, 42°15'00''W / 22°33'00''S, 42°19'00''W.",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:28:56-03","USP","SPF","10090","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, FO","Hoehne, W","1932","12","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00010090","SPF00010090",NA,NA,"314",NA,"Cidade Jardim.",NA,NA,NA,"1997","10","53584","auto",NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:28:56-03","USP","SPF","84220","PreservedSpecimen","Plantae","Poaceae","Panicum","pernambucense","Panicum pernambucense","(Spreng.) Mez ex Pilg.","Zuloaga, FO","Hoehne, W","1932","12","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00084220","SPF00084220",NA,NA,"s.n.",NA,"Cidade Jardim.",NA,NA,NA,"1997","11","53584","auto",NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:28:56-03","USP","SPF","12812","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Hoehne, W","Hoehne, W","1948","08","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00012812","SPF00012812",NA,NA,"2687",NA,"Parque do Estado",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"317","2014-04-04 18:28:19-03","PNFM","IRAI","7517","S","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Caxambu, M.G.","Caxambu, M.G.","2007","02","26","Brasil","Paraná","Campo Mourão","-52.312389","-24.107694","-52.312389","-24.107694","Herbacea, ereta, heliófita ca. 0,8 m de altura, em beira de lago. Solo organossolo hidromórfico. Relevo suve ondulado","IRAI00007517",NA,"Magnoliophyta",NA,"1334",NA,"Parque Estadual Lago Azul (PELA)","585","585",NA,"2007","02",NA,NA,"26",NA,NA,NA,NA,NA
"318","2020-12-02 09:07:38-03","UNITINS","HUTO","4711","PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare","Trin.","Caxambu, M.G.","Caxambu, M.G.","2007","02","02","Brasil","Paraná","Campo Mourão","-52.312389","-24.107694","-52.312389","-24.107694","Herbácea, ereta, heliófila com cerca de 80 cm de altura, em beira de lago","HUTO004711",NA,NA,NA,"1334",NA,"Parque Estadual do lago Azul (PELA). Relevo suave-ondulado. Organossolo hidromórfico","585","585",NA,"2007","02",NA,NA,"26",NA,NA,NA,NA,NA
"319","2021-03-04 11:16:08-03","UEFS","HUEFS","46111","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","R.P.Oliveira","Arbo, M.M.","1998","12","04","Argentina","Corrientes","Mercedes","-58","-28.7","58W0'","28S42'","Pantanal, em el borde de la isla.","HUEFS0046111","HUEFS0046111","Angiospermae","Poales","8289",NA,"Macrosistema Iberá. Arroyo Curiyú e isla Sauzal. Em el borde de la isla.",NA,NA,NA,"2007","02",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"320","2021-03-04 11:16:08-03","UEFS","HUEFS","61287","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","F.M.Ferreira","Stannard, B.","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","41W19'","12S39'","Pântano do Rio Santo Antônio com variada flora aquática e ilhas de matas mesófilas.","HUEFS0061287","HUEFS0061287","Angiospermae","Poales","PCD4643",NA,"Remanso/Maribus.","380","380",NA,"2010","05",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"321","2019-10-07 09:21:58-03","UEFS","HUEFS","68644","PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","F.M.Ferreira","França, F.","2002","12","14","Brasil","Bahia","Lençóis","-41.334722","-12.682778","41W20'5''","12S40'58''","Vegetação graminosa. Ilha fluvial.","HUEFS0068644","HUEFS0068644","Angiospermae","Poales","3933",NA,"Marimbus","320","360",NA,"2010","05",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"322","2017-04-21 09:01:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis",NA,"RRC ID Flag","O. H. Ahumada","1979","2","7","Argentina","Corrientes",NA,"-58","-29",NA,NA,NA,NA,NA,"Spermatophyta",NA,"2980","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"2980",NA,NA
"323","2019-06-11 13:49:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis",NA,"RRC ID Flag","V. J. Pott","1998","8","30","Brazil","Mato Grosso do Sul",NA,"-55","-21",NA,NA,NA,NA,NA,"Spermatophyta",NA,"3665","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"3665",NA,NA
"324","2017-09-29 16:28:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Panicum","rivulare","Panicum rivulare",NA,NA,"R. Harley","1974","2","4","Brazil","Bahia",NA,"-42","-11",NA,NA,NA,NA,NA,"Spermatophyta",NA,"15961","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"325","2019-01-25 15:44:35-02","IAC","IAC","3614","S","Plantae","Poaceae","Hymenachne","pernambucensis","Hymenachne pernambucensis","(Spreng.) Zuloaga","A. Guglieri","A.P. Viégas","1939","02","16","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056","Nome popular: capim-de-pernambuco, palha-branca (RS)",NA,NA,NA,NA,"s/nº",NA,"Fazenda dos Ingleses",NA,NA,NA,"2002","01",NA,NA,"16",NA,NA,NA,NA,NA
